
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:04:05.160 --> 00:04:08.720]   So if we look at these four scenarios,
[00:04:08.720 --> 00:04:11.200]   we can see that in three of them,
[00:04:11.200 --> 00:04:15.200]   at least one person lives past their life expectancy.
[00:04:15.200 --> 00:04:16.640]   It's basically just the one case
[00:04:16.640 --> 00:04:19.960]   in which they both die early that that doesn't happen.
[00:04:19.960 --> 00:04:20.800]   So in other words,
[00:04:20.800 --> 00:04:22.480]   there's about a three out of four chance
[00:04:22.480 --> 00:04:25.160]   that at least one person lives beyond their life expectancy,
[00:04:25.160 --> 00:04:26.320]   and that's why it's advantageous
[00:04:26.320 --> 00:04:28.800]   for the higher earner to wait to file for benefits.
[00:04:28.800 --> 00:04:32.440]   But then if we look at it again
[00:04:32.440 --> 00:04:35.760]   with the decision for the lower earner in mind,
[00:04:35.760 --> 00:04:39.360]   now what we wanna know is how likely is it
[00:04:39.360 --> 00:04:41.480]   that at least one person will die
[00:04:41.480 --> 00:04:44.120]   before reaching their life expectancy?
[00:04:44.120 --> 00:04:46.800]   Because if at least one person dies early,
[00:04:46.800 --> 00:04:48.280]   then it will have been advantageous
[00:04:48.280 --> 00:04:50.760]   for that lower earner to have filed early.
[00:04:51.760 --> 00:04:54.320]   So we look through our four possible outcomes here,
[00:04:54.320 --> 00:04:58.520]   and in three out of the four, somebody dies early.
[00:04:58.520 --> 00:05:00.480]   So there's a roughly three out of four chance
[00:05:00.480 --> 00:05:02.440]   that at least one person dies
[00:05:02.440 --> 00:05:04.040]   before reaching their life expectancy,
[00:05:04.040 --> 00:05:05.640]   which is why it's usually advantageous
[00:05:05.640 --> 00:05:08.400]   for that lower earner to start their benefit early.
[00:05:08.400 --> 00:05:12.880]   And for those of you who like to look at it
[00:05:12.880 --> 00:05:16.080]   with actual numbers, this is just one basic example.
[00:05:16.080 --> 00:05:18.120]   It's a married couple, husband, wife,
[00:05:18.120 --> 00:05:21.080]   they're both exactly the same age, it's 62,
[00:05:21.080 --> 00:05:23.240]   and they're both in exactly average health.
[00:05:23.240 --> 00:05:29.120]   In this case, the husband's individual life expectancy
[00:05:29.120 --> 00:05:32.120]   is 20 years, so he would be expected on average
[00:05:32.120 --> 00:05:34.320]   to live until about age 82.
[00:05:34.320 --> 00:05:38.760]   And the wife's individual life expectancy is 23 years,
[00:05:38.760 --> 00:05:40.080]   which means she would be on average
[00:05:40.080 --> 00:05:41.920]   expected to live until about age 85.
[00:05:41.920 --> 00:05:45.980]   Now, with regard to that lower earner's decision,
[00:05:45.980 --> 00:05:51.000]   what we wanna know is how long will it be
[00:05:51.000 --> 00:05:53.120]   until somebody has died?
[00:05:53.120 --> 00:05:56.320]   And a lot of people look at these two pieces of information
[00:05:56.320 --> 00:05:58.840]   and they think the answer is 20 years,
[00:05:58.840 --> 00:06:00.320]   but that's not the answer,
[00:06:00.320 --> 00:06:02.280]   because remember, there's about a three out of four chance
[00:06:02.280 --> 00:06:04.240]   that somebody dies early.
[00:06:04.240 --> 00:06:07.640]   And in fact, when you actually use mortality tables
[00:06:07.640 --> 00:06:08.480]   to answer this question,
[00:06:08.480 --> 00:06:11.760]   it turns out that in just 16 years,
[00:06:11.760 --> 00:06:16.140]   it's more likely than not that somebody has died.
[00:06:16.140 --> 00:06:18.280]   And so that's, again, why the lower earner
[00:06:18.280 --> 00:06:20.520]   usually wants to file early.
[00:06:20.520 --> 00:06:23.480]   And if we look at the question for the higher earner,
[00:06:23.480 --> 00:06:25.840]   so we ask how long will it be on average
[00:06:25.840 --> 00:06:27.760]   until both people have died?
[00:06:27.760 --> 00:06:31.320]   A lot of people intuitively assume the answer is 23 years,
[00:06:31.320 --> 00:06:32.640]   but by now you're probably catching on
[00:06:32.640 --> 00:06:34.160]   that that's not the answer,
[00:06:34.160 --> 00:06:35.720]   because there's a three out of four chance
[00:06:35.720 --> 00:06:38.400]   that somebody lives past their life expectancy.
[00:06:38.400 --> 00:06:41.780]   So on average, it turns out that it's about 27 years
[00:06:41.780 --> 00:06:43.760]   until both people have died.
[00:06:43.760 --> 00:06:45.220]   And that's why it's so advantageous
[00:06:45.220 --> 00:06:47.280]   for the higher earner to wait.
[00:06:47.280 --> 00:06:49.320]   That's why we have this rough draft plan
[00:06:49.320 --> 00:06:51.520]   where the higher earner waits as long as possible,
[00:06:51.520 --> 00:06:54.600]   so they file at 70, and the lower earner files early,
[00:06:54.600 --> 00:06:57.040]   often at 62, or if not at 62,
[00:06:57.040 --> 00:06:59.840]   at least in the early range, roughly.
[00:06:59.840 --> 00:07:03.160]   But of course, there's plenty of exceptions.
[00:07:03.160 --> 00:07:04.920]   One important exception,
[00:07:04.920 --> 00:07:06.960]   and this applies to a lot of bogleheads,
[00:07:06.960 --> 00:07:10.580]   is that if both people are just in very good health,
[00:07:10.580 --> 00:07:13.580]   or if you are just particularly concerned about longevity,
[00:07:13.580 --> 00:07:17.620]   then that's a point in favor of the lower earner waiting.
[00:07:17.620 --> 00:07:19.040]   And the flip side, of course,
[00:07:19.040 --> 00:07:22.160]   is that if both people are in very poor health,
[00:07:22.160 --> 00:07:23.360]   then you would probably want
[00:07:23.360 --> 00:07:25.200]   to take the higher earner's filing date
[00:07:25.200 --> 00:07:27.520]   and move it earlier somewhat.
[00:07:27.520 --> 00:07:32.720]   Again, another exception is the minor child
[00:07:32.720 --> 00:07:34.500]   or adult disabled child scenario,
[00:07:34.500 --> 00:07:38.240]   because in that case, it might be a point in favor
[00:07:38.240 --> 00:07:40.720]   of the higher earner filing sooner,
[00:07:40.720 --> 00:07:43.520]   because if they were to do that,
[00:07:43.520 --> 00:07:45.880]   that would allow the child to get child benefits
[00:07:45.880 --> 00:07:48.100]   on that higher earner's record at an earlier age.
[00:07:48.100 --> 00:07:50.200]   So it might make sense to do that.
[00:07:50.200 --> 00:07:53.160]   Another important exception
[00:07:53.160 --> 00:07:55.560]   is if the lower earner is still working,
[00:07:55.560 --> 00:07:56.400]   then we have to be thinking
[00:07:56.400 --> 00:07:58.280]   about the social security earnings test.
[00:07:58.280 --> 00:08:01.200]   And I'm not gonna get into the math of that.
[00:08:01.200 --> 00:08:03.440]   The open social security does,
[00:08:03.440 --> 00:08:05.200]   the calculator does account for that, by the way,
[00:08:05.200 --> 00:08:06.500]   if you tell it that you're still working
[00:08:06.500 --> 00:08:08.520]   and you put in the amount that you're earning
[00:08:08.520 --> 00:08:10.520]   and when you expect to stop working.
[00:08:10.520 --> 00:08:12.920]   But the result is basically that.
[00:08:12.920 --> 00:08:15.720]   It usually makes sense for the lower earner
[00:08:15.720 --> 00:08:18.240]   to then wait either until they stop working
[00:08:18.240 --> 00:08:21.040]   or until their full retirement age to file for benefits.
[00:08:21.040 --> 00:08:25.080]   Another possible exception is if one
[00:08:25.080 --> 00:08:27.440]   or both spouses have a government pension,
[00:08:27.440 --> 00:08:28.440]   then we have to be thinking
[00:08:28.440 --> 00:08:30.120]   about the windfall elimination provision
[00:08:30.120 --> 00:08:32.360]   and government pension offset.
[00:08:32.360 --> 00:08:34.160]   And the calculator accounts for these two,
[00:08:34.160 --> 00:08:36.220]   if you tell it that you have a pension.
[00:08:36.220 --> 00:08:40.680]   This is a bit tricky to summarize in any concise way,
[00:08:40.680 --> 00:08:42.720]   because it can affect the decision
[00:08:42.720 --> 00:08:45.720]   in either direction for either person.
[00:08:45.720 --> 00:08:50.000]   One last exception is tax planning.
[00:08:50.000 --> 00:08:53.680]   Usually that's a point in favor of waiting.
[00:08:53.680 --> 00:08:54.840]   And the reason for that is
[00:08:54.840 --> 00:08:58.960]   that social security is inherently tax advantaged,
[00:08:58.960 --> 00:09:02.520]   because at most 85% of your benefits are included
[00:09:02.520 --> 00:09:04.200]   in your taxable income.
[00:09:04.200 --> 00:09:07.600]   And depending on how high your income is,
[00:09:07.600 --> 00:09:10.200]   in many cases, less than that would be included.
[00:09:10.200 --> 00:09:14.040]   And so when you wait to file for benefits,
[00:09:14.040 --> 00:09:17.960]   basically what you're doing is increasing the portion
[00:09:17.960 --> 00:09:19.800]   of your lifetime income that is coming
[00:09:19.800 --> 00:09:21.440]   in the form of social security.
[00:09:21.440 --> 00:09:22.720]   So you're increasing the portion
[00:09:22.720 --> 00:09:24.960]   of your lifetime income that is tax advantaged.
[00:09:24.960 --> 00:09:27.360]   So that's usually a point in favor of waiting,
[00:09:27.360 --> 00:09:30.120]   but tax planning is always case by case.
[00:09:30.120 --> 00:09:33.240]   So there could be some other tax specific reason
[00:09:33.240 --> 00:09:35.600]   that would be a point in favor of filing early.
[00:09:35.600 --> 00:09:39.760]   So that's it for the question of social security.
[00:09:39.760 --> 00:09:41.320]   Now, if we move on to the second question
[00:09:41.320 --> 00:09:44.760]   of how much you can spend per year from your savings,
[00:09:44.760 --> 00:09:47.480]   if you've spent much time on the forum
[00:09:47.480 --> 00:09:50.680]   or just reading about retirement planning in general,
[00:09:50.680 --> 00:09:53.000]   you've probably run into the 4% rule.
[00:09:53.000 --> 00:09:56.080]   And the idea there is that
[00:09:56.080 --> 00:10:01.080]   if you spend 4% of your portfolio balance
[00:10:01.080 --> 00:10:03.480]   in the first year of retirement,
[00:10:03.480 --> 00:10:05.240]   and then every year,
[00:10:05.240 --> 00:10:07.040]   the idea is that you would keep spending
[00:10:07.040 --> 00:10:10.160]   that same dollar amount, except you would adjust it upwards
[00:10:10.160 --> 00:10:12.160]   for inflation every year.
[00:10:12.160 --> 00:10:13.720]   And you do that regardless
[00:10:13.720 --> 00:10:15.400]   of how the portfolio is performing.
[00:10:15.400 --> 00:10:18.880]   So even if the portfolio is going way up or going way down,
[00:10:18.880 --> 00:10:20.600]   you just keep spending the same inflation
[00:10:20.600 --> 00:10:22.440]   adjusted dollar amount.
[00:10:22.440 --> 00:10:24.880]   That's the idea of this 4% rule concept.
[00:10:24.880 --> 00:10:28.000]   But there's a bit of an issue.
[00:10:28.000 --> 00:10:30.360]   And I think most people realize this
[00:10:30.360 --> 00:10:33.120]   as soon as they try to apply it in real life,
[00:10:33.120 --> 00:10:35.360]   which is that most people in real life
[00:10:35.360 --> 00:10:36.960]   don't actually spend the same amount
[00:10:36.960 --> 00:10:39.320]   from their portfolio every year.
[00:10:39.320 --> 00:10:42.160]   And that's because you have different sources of income
[00:10:42.160 --> 00:10:44.800]   that stop and start at different ages, right?
[00:10:44.800 --> 00:10:47.280]   You might, for example, if you're married,
[00:10:47.280 --> 00:10:49.120]   you might have one person retires,
[00:10:49.120 --> 00:10:50.440]   but the other person is still working.
[00:10:50.440 --> 00:10:53.520]   So maybe you're spending a little bit from your portfolio.
[00:10:53.520 --> 00:10:54.880]   And then the second person retires
[00:10:54.880 --> 00:10:57.200]   and now you're spending more from your portfolio.
[00:10:57.200 --> 00:10:58.520]   And then social security starts
[00:10:58.520 --> 00:11:01.200]   and now you're spending less from your portfolio.
[00:11:01.200 --> 00:11:04.040]   And the 4% rule just doesn't account for that in any way.
[00:11:04.640 --> 00:11:09.640]   And then there's also just the fact that for a lot of people
[00:11:09.640 --> 00:11:12.520]   they just want to spend more money
[00:11:12.520 --> 00:11:14.080]   early on in retirement, right?
[00:11:14.080 --> 00:11:17.160]   Like traveling more, going out to eat more,
[00:11:17.160 --> 00:11:18.080]   going out to shows more,
[00:11:18.080 --> 00:11:20.720]   doing whatever it is that you like doing.
[00:11:20.720 --> 00:11:24.760]   A lot of people intentionally plan to do more of that
[00:11:24.760 --> 00:11:27.160]   in the early years of retirement.
[00:11:27.160 --> 00:11:29.360]   And so again, we have a case where
[00:11:29.360 --> 00:11:31.800]   you just aren't spending the same dollar amount
[00:11:31.800 --> 00:11:33.360]   from your portfolio every year.
[00:11:34.280 --> 00:11:37.120]   So how do we address that fact?
[00:11:37.120 --> 00:11:40.240]   How do we actually incorporate that fact into a plan?
[00:11:40.240 --> 00:11:43.680]   I think the easiest way to do it
[00:11:43.680 --> 00:11:48.680]   is actually to bundle in the third question as well
[00:11:48.680 --> 00:11:51.120]   of which assets you should be spending.
[00:11:51.120 --> 00:11:53.760]   Because there's a very straightforward approach
[00:11:53.760 --> 00:11:56.280]   that can address both of these questions together.
[00:11:56.280 --> 00:12:00.440]   And essentially the idea is to recognize
[00:12:00.440 --> 00:12:03.520]   that your portfolio is being asked
[00:12:03.520 --> 00:12:05.800]   to satisfy separate spending goals.
[00:12:05.800 --> 00:12:11.320]   And those spending goals last for different periods of time.
[00:12:11.320 --> 00:12:14.200]   And so if you have any spending
[00:12:14.200 --> 00:12:17.720]   that's only supposed to last for a short period of time,
[00:12:17.720 --> 00:12:20.240]   you can use an allocation that's a good fit
[00:12:20.240 --> 00:12:22.120]   for a short period of time.
[00:12:22.120 --> 00:12:24.760]   And that piece of the portfolio
[00:12:24.760 --> 00:12:28.520]   that's going to satisfy this short-term spending,
[00:12:28.520 --> 00:12:31.240]   you wouldn't be using something like the 4% rule.
[00:12:31.240 --> 00:12:32.760]   You would intentionally be depleting
[00:12:32.760 --> 00:12:35.200]   that piece of the portfolio according to a schedule.
[00:12:35.200 --> 00:12:37.600]   So you would intentionally be spending from it
[00:12:37.600 --> 00:12:38.440]   at a high rate.
[00:12:38.440 --> 00:12:41.640]   For example, if something's supposed to last for four years,
[00:12:41.640 --> 00:12:44.080]   you would be spending from it at 25% per year.
[00:12:44.080 --> 00:12:48.680]   And then for the rest of the portfolio,
[00:12:48.680 --> 00:12:50.720]   the portfolio that's supposed to last
[00:12:50.720 --> 00:12:52.360]   through your whole lifetime,
[00:12:52.360 --> 00:12:53.880]   that's where you generally want to use
[00:12:53.880 --> 00:12:55.920]   a stock-oriented allocation
[00:12:55.920 --> 00:12:57.560]   and a low initial spending rate.
[00:12:57.560 --> 00:13:01.200]   So it's three to 4%, depending on who you ask.
[00:13:01.200 --> 00:13:03.360]   So I know this isn't very intuitive,
[00:13:03.360 --> 00:13:06.360]   so it's actually much easier to explain it visually.
[00:13:06.360 --> 00:13:08.960]   So what we have here,
[00:13:08.960 --> 00:13:13.680]   imagine that this is your desired total level of spending
[00:13:13.680 --> 00:13:14.840]   per year in retirement.
[00:13:14.840 --> 00:13:20.320]   And the idea is that you are intending to spend more
[00:13:20.320 --> 00:13:21.480]   in the first part of retirement
[00:13:21.480 --> 00:13:23.840]   than in the later part of retirement.
[00:13:23.840 --> 00:13:25.200]   And in this particular example,
[00:13:25.200 --> 00:13:28.360]   it's just one decline at one moment in time,
[00:13:28.360 --> 00:13:31.840]   but it could be a gradual decline over several years.
[00:13:31.840 --> 00:13:33.160]   It doesn't really change the concepts.
[00:13:33.160 --> 00:13:36.200]   It's just trying to keep the example simple.
[00:13:36.200 --> 00:13:39.120]   And there's no numbers on the age axis.
[00:13:39.120 --> 00:13:41.400]   And that's because it doesn't really matter
[00:13:41.400 --> 00:13:45.080]   whether this decline in spending happens at age 72
[00:13:45.080 --> 00:13:46.360]   or at age 83.
[00:13:46.360 --> 00:13:48.840]   The concepts are still basically the same.
[00:13:48.840 --> 00:13:51.240]   And there's no numbers on the spending axis either,
[00:13:51.240 --> 00:13:52.240]   because it doesn't really matter
[00:13:52.280 --> 00:13:55.840]   whether this is $50,000 or $500,000 of spending,
[00:13:55.840 --> 00:13:58.640]   the concepts still basically the same.
[00:13:58.640 --> 00:14:01.040]   So the idea is that every year,
[00:14:01.040 --> 00:14:03.560]   you have to come up with enough dollars
[00:14:03.560 --> 00:14:05.800]   to get you up to that line,
[00:14:05.800 --> 00:14:10.200]   to get you up to your desired total amount of spending.
[00:14:10.200 --> 00:14:16.280]   But the key point is that it doesn't all have to come
[00:14:16.280 --> 00:14:17.960]   from the portfolio,
[00:14:17.960 --> 00:14:19.880]   because at some point,
[00:14:19.880 --> 00:14:21.760]   your social security benefits going to start,
[00:14:21.760 --> 00:14:25.600]   and it's going to get you part of the way up to that line.
[00:14:25.600 --> 00:14:26.760]   And if you're married at some point,
[00:14:26.760 --> 00:14:29.440]   the other person's social security benefit begins.
[00:14:29.440 --> 00:14:33.360]   So it gets you even further, closer towards that line.
[00:14:33.360 --> 00:14:35.640]   And so it's just the rest of the area,
[00:14:35.640 --> 00:14:37.960]   the green space basically,
[00:14:37.960 --> 00:14:40.480]   that has to come from the portfolio.
[00:14:40.480 --> 00:14:43.680]   And so at the beginning of retirement,
[00:14:43.680 --> 00:14:45.480]   it is every dollar of spending
[00:14:45.480 --> 00:14:47.440]   that comes out of the portfolio,
[00:14:47.440 --> 00:14:48.560]   but then it's a little bit less
[00:14:48.560 --> 00:14:50.760]   because you have some social security coming in,
[00:14:50.760 --> 00:14:51.600]   and then it's even less
[00:14:51.600 --> 00:14:54.280]   because you have more social security coming in,
[00:14:54.280 --> 00:14:55.160]   and then it's even less
[00:14:55.160 --> 00:14:56.920]   because now you've reached the point
[00:14:56.920 --> 00:14:59.880]   where you just aren't planning to spend as much per year.
[00:14:59.880 --> 00:15:06.040]   So the level of spending here from the portfolio,
[00:15:06.040 --> 00:15:10.160]   you can see that it's fluctuating quite a lot over time.
[00:15:10.160 --> 00:15:13.520]   And that's why the 4% rule or even similar concepts,
[00:15:13.520 --> 00:15:14.640]   they just kind of break down
[00:15:14.640 --> 00:15:16.840]   when you try to apply them here.
[00:15:16.840 --> 00:15:18.860]   But the other thing you might notice
[00:15:18.860 --> 00:15:22.420]   is that in this scenario,
[00:15:22.420 --> 00:15:25.140]   this person has the potential
[00:15:25.140 --> 00:15:28.340]   for massive sequence of returns risk
[00:15:28.340 --> 00:15:31.020]   because they're spending from their portfolio
[00:15:31.020 --> 00:15:34.740]   at the fastest rate early in retirement.
[00:15:34.740 --> 00:15:37.740]   And so this initial spending rate might be way above 4%.
[00:15:37.740 --> 00:15:39.100]   It could be six, seven, 8%,
[00:15:39.100 --> 00:15:41.220]   depending on how much of the total spending
[00:15:41.220 --> 00:15:43.980]   would be coming from social security later.
[00:15:43.980 --> 00:15:46.960]   And so this is a risky case
[00:15:46.960 --> 00:15:50.100]   because if the portfolio declines significantly
[00:15:50.100 --> 00:15:51.900]   early in retirement,
[00:15:51.900 --> 00:15:54.740]   and you're spending from it at a high rate,
[00:15:54.740 --> 00:15:57.780]   you can run into a scenario basically
[00:15:57.780 --> 00:16:00.900]   where the portfolio gets depleted really far, really quickly,
[00:16:00.900 --> 00:16:02.420]   and you have a real problem.
[00:16:02.420 --> 00:16:05.300]   So the solution, again,
[00:16:05.300 --> 00:16:09.260]   is basically to separate out the portfolio
[00:16:09.260 --> 00:16:10.980]   into separate chunks
[00:16:10.980 --> 00:16:13.580]   to satisfy these different pieces of spending.
[00:16:15.780 --> 00:16:19.640]   So for example, the extra spending,
[00:16:19.640 --> 00:16:20.840]   if you look in the bottom left corner,
[00:16:20.840 --> 00:16:24.080]   the extra spending that comes from the portfolio
[00:16:24.080 --> 00:16:28.280]   until that first social security benefit starts,
[00:16:28.280 --> 00:16:30.860]   if that's three years, for example,
[00:16:30.860 --> 00:16:31.840]   then you would use something
[00:16:31.840 --> 00:16:33.320]   that's a good fit for three years,
[00:16:33.320 --> 00:16:35.080]   like a three-year CD ladder.
[00:16:35.080 --> 00:16:38.900]   And I think it's often helpful here
[00:16:38.900 --> 00:16:42.000]   to just forget about retirement planning for a minute
[00:16:42.000 --> 00:16:44.600]   and just think about basic personal finance.
[00:16:44.600 --> 00:16:46.380]   If you had some money
[00:16:46.380 --> 00:16:48.380]   that you were going to spend completely
[00:16:48.380 --> 00:16:50.820]   over the next three years,
[00:16:50.820 --> 00:16:52.140]   how would you invest it?
[00:16:52.140 --> 00:16:54.180]   You probably wouldn't put it in the stock market.
[00:16:54.180 --> 00:16:56.420]   You'd probably use something like a three-year CD ladder,
[00:16:56.420 --> 00:16:58.900]   and that's basically what we're doing here.
[00:16:58.900 --> 00:17:03.340]   And then if the piece of the portfolio,
[00:17:03.340 --> 00:17:04.700]   the extra spending that's going to happen
[00:17:04.700 --> 00:17:06.800]   until the second social security benefit starts,
[00:17:06.800 --> 00:17:07.900]   if that's seven years,
[00:17:07.900 --> 00:17:09.460]   you might use a seven-year CD ladder
[00:17:09.460 --> 00:17:11.580]   or a seven-year bond ladder.
[00:17:11.580 --> 00:17:15.040]   And then the extra spending in early retirement,
[00:17:15.040 --> 00:17:18.240]   just until the desired total level of spending
[00:17:18.240 --> 00:17:19.840]   has come down.
[00:17:19.840 --> 00:17:22.080]   If you imagine that's 15 years,
[00:17:22.080 --> 00:17:24.200]   you could use a 15-year bond ladder
[00:17:24.200 --> 00:17:25.760]   or maybe an intermediate-term bond fund,
[00:17:25.760 --> 00:17:26.760]   something like that.
[00:17:26.760 --> 00:17:32.440]   And then it's really just the rest of the spending,
[00:17:32.440 --> 00:17:35.000]   the rest of the portfolio where we have some questions,
[00:17:35.000 --> 00:17:39.040]   because those CD ladder pieces and the bond ladder pieces,
[00:17:39.040 --> 00:17:41.160]   they pretty much solve themselves, right?
[00:17:41.160 --> 00:17:42.660]   If you know that you're going to spend
[00:17:42.660 --> 00:17:46.020]   this particular chunk of money over four years,
