
[00:00:00.240 --> 00:00:02.400]   - Welcome to Huberman Lab Essentials,
[00:01:22.140 --> 00:01:26.160]   And yet we understand a lot about how that process works.
[00:01:26.160 --> 00:01:29.600]   So what we call it, ears have a technical name.
[00:01:29.600 --> 00:01:35.000]   That technical name is oracles, but more often they're called pinna.
[00:01:35.000 --> 00:01:38.440]   The pinna's P-I-N-N-A, pinna.
[00:01:38.440 --> 00:01:42.600]   And the pinna's of your ears, this outer part that is made of cartilage
[00:01:42.600 --> 00:01:51.560]   and stuff is arranged such that it can capture sound in the best way for your head size.
[00:01:51.560 --> 00:01:57.980]   So the shape of these ears that we have is such that it amplifies high-frequency sounds,
[00:01:57.980 --> 00:02:01.060]   high-frequency sounds, as the name suggests, are the squeakier stuff.
[00:02:01.060 --> 00:02:05.240]   So we have low-frequency sounds and high-frequency sounds and everything in between.
[00:02:05.240 --> 00:02:11.100]   And those sound waves, for those of you that don't maybe fully conceptualize sound waves,
[00:02:11.100 --> 00:02:21.160]   are literally just fluctuations or shifts in the way that air is moving toward your ear and through space.
[00:02:21.160 --> 00:02:25.240]   In the same way that water can have waves, air can have waves, okay?
[00:02:25.480 --> 00:02:27.980]   So it's reverberation of air.
[00:02:27.980 --> 00:02:34.540]   Those come in through your ears and you have what's called your eardrum.
[00:02:34.540 --> 00:02:40.180]   And on the inside of your eardrum, there's a little bony thing that's shaped like a little hammer.
[00:02:40.180 --> 00:02:44.420]   So attached to that eardrum, which can move back and forth like a drum.
[00:02:44.420 --> 00:02:46.240]   It's like a little membrane.
[00:02:46.240 --> 00:02:48.160]   You've got this hammer attached to it.
[00:02:48.160 --> 00:02:50.060]   And that hammer has three parts.
[00:02:50.060 --> 00:02:54.760]   For those of you that want to know, those three parts are called malleus, incus, and stapes.
[00:02:54.760 --> 00:02:57.260]   It's like, but basically you can just think about it as a hammer.
[00:02:57.260 --> 00:03:02.680]   So you've got this eardrum and then a hammer, and then that hammer has to hammer on something.
[00:03:02.680 --> 00:03:09.400]   And what it does is it hammers on a little coiled piece of tissue that we call the cochlea.
[00:03:09.400 --> 00:03:18.400]   So this snail-shaped structure in your inner ear is where sound gets converted into electrical signals that the brain can understand.
[00:03:19.040 --> 00:03:24.540]   Now, the cochlea at one end is more rigid than the other.
[00:03:24.540 --> 00:03:28.960]   So one part can move really easily and the other part doesn't move very easily.
[00:03:28.960 --> 00:03:40.820]   And that turns out to be very important for decoding or separating sounds that are low frequency and sounds that are of high frequency, like a shriek or a shrill.
[00:03:40.820 --> 00:03:51.320]   And that's because within that little coiled thing we call the cochlea, you have all these tiny little what are called hair cells.
[00:03:51.320 --> 00:03:57.320]   Now, they look like hairs, but they're not at all related to the hairs on your head or elsewhere on your body.
[00:03:57.320 --> 00:04:09.320]   They're just shaped like hairs, so we call them hair cells, those hair cells if they move, send signals into the brain that a particular sound is in our environment.
[00:04:09.320 --> 00:04:12.320]   Now, this should stagger your mind.
[00:04:12.320 --> 00:04:24.320]   If it doesn't already, it should, because what this means is that everything that's happening around us, whether or not it's music or voices, all of that is being broken down into its component parts.
[00:04:24.320 --> 00:04:28.640]   And then your brain is making sense of what it means.
[00:04:28.640 --> 00:04:31.820]   Your cochlea essentially acts as a prism.
[00:04:31.820 --> 00:04:37.320]   It takes all the sound in your environment and it splits up those sounds into different frequencies.
[00:04:37.320 --> 00:04:42.460]   And then the brain takes that information and puts it back together and makes sense of it.
[00:04:42.460 --> 00:04:48.320]   So those hair cells in each of your two cochlea, 'cause you have two ears, you also have two cochlea,
[00:04:48.320 --> 00:04:57.320]   send little wires, what we call axons, that convey their patterns of activity into the brain.
[00:04:57.320 --> 00:05:06.640]   And there are a number of different stations within the brain that information arrives at before it gets up to the parts of your brain where you are consciously aware.
[00:05:06.640 --> 00:05:15.640]   And there is a good reason for that, which is that more important than knowing what you're hearing, you need to know where it's coming from.
[00:05:15.640 --> 00:05:26.640]   And our visual system can help with that, but our auditory and our visual system collaborate to help us find and locate the position of things in space.
[00:05:26.640 --> 00:05:28.640]   That should come as no surprise.
[00:05:28.640 --> 00:05:33.960]   If you hear somebody talking off to your right, you tend to turn to your right, not to your left.
[00:05:33.960 --> 00:05:40.960]   If you see somebody's mouth moving in front of you, you tend to assume that the sound is going to come from right in front of you.
[00:05:40.960 --> 00:05:49.960]   Disruptions in this auditory hearing and visual matching are actually the basis of what's called the ventriloquism effect.
[00:05:49.960 --> 00:06:01.960]   The ventriloquism effect can basically be described in simple terms as when you essentially think that a sound is coming from a location that it's not actually coming from.
[00:06:01.960 --> 00:06:12.960]   The way you know where things are coming from, what direction a car or a bus or a person is coming from is because the sound lands in one ear before the other.
[00:06:12.960 --> 00:06:22.960]   And you have stations in your brain and meaning you have neurons in your brain that calculate the difference in time of arrival for those sound waves in your right versus your left ear.
[00:06:22.960 --> 00:06:28.960]   And if they arrive at the same time, you assume that thing is making noise right in front of you.
[00:06:28.960 --> 00:06:31.960]   If it's off to your right, you assume it's over on your right.
[00:06:31.960 --> 00:06:37.960]   And if the sound arrives first to your left ear, you assume quite correctly that the thing is coming toward your left ear.
[00:06:37.960 --> 00:06:39.960]   But what about up and down?
[00:06:39.960 --> 00:06:44.960]   If you think about it, a sound coming from above is going to land on your right ear and your left ear at the same time.
[00:06:44.960 --> 00:06:49.960]   A sound from below is going to land on your right ear and your left ear at the same time.
[00:06:49.960 --> 00:07:10.960]   So the way that we know where things are in terms of what's called elevation, where they are in the up and down plane is by the frequencies, the shape of your ears actually modifies the sound depending on whether or not it's coming straight at you from the floor or from high above.
[00:07:10.960 --> 00:07:21.960]   Now, this all happens very, very fast in a subconscious, but now you know why if people really want to hear something, they make a cup around their ear.
[00:07:21.960 --> 00:07:25.960]   They essentially make their ear into more of a fennec fox type ear.
[00:07:25.960 --> 00:07:29.960]   If you've ever seen those cute little fennec fox things, they have these big spiky ears.
[00:07:29.960 --> 00:07:34.960]   They kind of look like a French bulldog, although they're kind of Fox version version of the French bulldog.
[00:07:34.960 --> 00:07:38.960]   They have these big, big, tall ears, and they have excellent sound localization.
[00:07:38.960 --> 00:07:45.960]   And so when people lean in with their ear like that, with their hand like this, if you're listening to this, I'm just cupping my hand at my ear.
[00:07:45.960 --> 00:07:47.960]   I'm giving myself a bigger pinna.
[00:07:47.960 --> 00:07:48.960]   Okay.
[00:07:48.960 --> 00:07:50.960]   And if I do it on the left side, I do this side.
[00:07:50.960 --> 00:07:53.960]   And if I really want to hear something, I do it on both sides.
[00:07:53.960 --> 00:07:54.960]   Okay.
[00:07:54.960 --> 00:07:55.960]   So this isn't just gesturing.
[00:07:55.960 --> 00:07:57.960]   This actually serves a mechanical role.
[00:07:57.960 --> 00:08:08.960]   And actually, if you want to hear where things are coming from with a much greater degree of accuracy, this can actually help because you're capturing sound waves and funneling them better.
[00:08:08.960 --> 00:08:19.960]   So now I want to shift to talking about ways to leverage your hearing system, your auditory system, so that you can learn anything, not just auditory information, but anything faster.
[00:08:19.960 --> 00:08:24.960]   I get a lot of questions about so-called binaural beats.
[00:08:24.960 --> 00:08:34.960]   Binaural beats, as their name suggests, involve playing one frequency of sound to one ear and a different frequency of sound to the other ear.
[00:08:34.960 --> 00:08:40.960]   And the idea is that the brain will take those two frequencies of sound.
[00:08:40.960 --> 00:08:49.960]   And because the pathways that bring information from the ears into the brain eventually crossover, they actually share that information with both sides of the brain,
[00:08:49.960 --> 00:08:55.960]   that the brain will average that information and come up with a sort of intermediate frequency.
[00:08:55.960 --> 00:09:02.960]   And the rationale is that those intermediate frequencies place the brain into a state that is better for learning.
[00:09:02.960 --> 00:09:07.960]   And when I say better for learning, I want to be precise about what I mean.
[00:09:07.960 --> 00:09:13.960]   That could mean more focus for encoding or bringing the information in.
[00:09:13.960 --> 00:09:19.960]   As you may have heard me say before, we have to be alert and focused in order to learn.
[00:09:19.960 --> 00:09:22.960]   So can binaural beats make us more focused?
[00:09:22.960 --> 00:09:26.960]   Can binaural beats allow us to relax more if we're anxious?
[00:09:26.960 --> 00:09:29.960]   So what are the scientific data say about binaural beats?
[00:09:29.960 --> 00:09:34.960]   The science on binaural beats is actually quite extensive and very precise.
[00:09:34.960 --> 00:09:39.960]   So sound waves are measured typically in hertz or kilohertz.
[00:09:39.960 --> 00:09:42.960]   I know many of you aren't familiar with thinking about things in hertz or kilohertz.
[00:09:42.960 --> 00:09:47.960]   But again, just remember those waves on a pond, those ripples on a pond.
[00:09:47.960 --> 00:09:52.960]   If they're close together, then they are of high frequency.
[00:09:52.960 --> 00:09:54.960]   And if they're far apart, then they are low frequency.
[00:09:54.960 --> 00:09:59.960]   So if it's many more kilohertz, then it's much higher frequency than if it's fewer hertz or killer hertz.
[00:09:59.960 --> 00:10:06.960]   And so you may have heard of these things as delta waves or theta waves or alpha waves or beta waves, et cetera.
[00:10:06.960 --> 00:10:09.960]   Delta waves would be big, slow waves, a low frequency.
[00:10:09.960 --> 00:10:19.960]   And indeed, there is quality evidence from peer reviewed studies that tell us that delta waves like one to four hertz.
[00:10:19.960 --> 00:10:25.960]   So very low frequency sounds can help in the transition to sleep and for staying asleep.
[00:10:25.960 --> 00:10:36.960]   And that theta rhythms, which are more like four to eight hertz, can bring the brain into a state of subtle sleep or meditation.
[00:10:36.960 --> 00:10:38.960]   So deeply relaxed, but not fully asleep.
[00:10:38.960 --> 00:10:44.960]   And you'll find evidence that alpha waves eight to 13 hertz can increase alertness to a moderate level.
[00:10:44.960 --> 00:10:50.960]   That's a great state for the brain to be in for recall of existing information.
[00:10:50.960 --> 00:10:51.960]   Okay.
[00:10:51.960 --> 00:11:02.960]   And that beta waves 15 to 20 hertz are great for bringing the brain into focus states for sustained thought or for incorporating new information.
[00:11:02.960 --> 00:11:11.960]   And especially gamma waves, the highest frequency, the most frequent ripples of sound, so to speak, 32 to 100 hertz for learning and problem solving.
[00:11:11.960 --> 00:11:20.960]   Here we're talking about the use of binaural beats in order to increase our level of alertness or our level of calmness.
[00:11:20.960 --> 00:11:27.960]   Now that's important to underscore because it's not that there's something fundamentally important about the binaural beats.
[00:11:27.960 --> 00:11:39.960]   They are yet another way of bringing the brain into states of deep relaxation through low frequency sound or highly alert states for focused learning with more high frequency sound.
[00:11:39.960 --> 00:11:45.960]   They're effective, but it's not that they're uniquely special for learning.
[00:11:45.960 --> 00:11:52.960]   It's just that they can help some people bring their brain into the state that allows them to learn better.
[00:11:52.960 --> 00:11:58.960]   There's very good evidence for anxiety reduction from the use of binaural beats.
[00:11:58.960 --> 00:12:10.960]   And what's interesting is the anxiety reduction seems to be most effective when the binaural beats are bringing the brain into delta.
[00:12:10.960 --> 00:12:15.960]   So those slow big waves like sleep, theta and alpha states.
[00:12:15.960 --> 00:12:19.960]   There's good evidence that binaural beats can be used to treat pain, chronic pain.
[00:12:19.960 --> 00:12:25.960]   The real boost from binaural beats appears to be for anxiety reduction and pain reduction.
[00:12:25.960 --> 00:12:31.960]   Many people like binaural beats and say that they benefit from them, especially while studying or learning.
[00:12:31.960 --> 00:12:39.960]   I think part of the reason for that relates to the ability to channel our focus when we have some background noise.
[00:12:39.960 --> 00:12:43.960]   And this is something I also get asked about a lot.
[00:12:43.960 --> 00:12:48.960]   Is it better to listen to music and have background noise when studying or is it better to have complete silence?
[00:12:48.960 --> 00:12:57.960]   Well, there's actually a quite good literature on this as well, but not so much as it relates to binaural beats, but rather whether or not people are listening to music.
[00:12:57.960 --> 00:13:05.960]   So-called white noise, brown noise, believe it or not, there's white noise and there's brown noise, there's even pink noise.
[00:13:05.960 --> 00:13:16.960]   I want to be very clear that white noise has been shown to really enhance brain states for learning in certain individuals, in particular in adults.
[00:13:16.960 --> 00:13:26.960]   But white noise actually can have a detrimental effect on auditory learning and maybe even the development of the auditory system in very young children, in particular in infants.
[00:13:26.960 --> 00:13:31.960]   So first I'd like to talk about the beneficial effects of white noise on learning.
[00:13:31.960 --> 00:13:34.960]   There are some really excellent studies on this.
[00:13:34.960 --> 00:13:45.960]   The first one that I'd like to just highlight is one that's entitled low intensity white noise improves performance in auditory working memory task and fMRI study.
[00:13:45.960 --> 00:13:54.960]   This is a study that explored whether or not learning could be enhanced by playing white noise in the background,
[00:13:54.960 --> 00:14:04.960]   but the strength of the study is that they looked at some of the underlying neural circuitry and the activation of the neural circuitry in these people as they did the learning task.
[00:14:04.960 --> 00:14:13.960]   And what it essentially illustrates is that white noise provided that white noise is of low enough intensity, meaning not super loud.
[00:14:13.960 --> 00:14:16.960]   It actually could enhance learning to a significant degree.
[00:14:16.960 --> 00:14:22.960]   And this has been shown now for a huge number of different types of learning.
[00:14:22.960 --> 00:14:29.960]   I was very relieved to find, or I should say excited to find this study published in the Journal of Cognitive Neuroscience.
[00:14:29.960 --> 00:14:33.960]   This is a 2014 paper.
[00:14:33.960 --> 00:14:41.960]   White noise improves learning by modulating activity in dopaminergic midbrain regions and the right superior temporal sulcus.
[00:14:41.960 --> 00:14:50.960]   I don't expect you to know what the dopamine midbrain region is, but if you're like me, you probably took highlighted notice of the word dopaminergic.
[00:14:50.960 --> 00:15:05.960]   Dopamine is a neuromodulator, meaning it's a chemical that's released in our brain and body, but mostly in our brain that modulates, meaning controls the likelihood that certain brain areas will be active and other brain areas won't be active.
[00:15:05.960 --> 00:15:07.960]   And dopamine is associated with motivation.
[00:15:07.960 --> 00:15:09.960]   Dopamine is associated with craving.
[00:15:09.960 --> 00:15:22.960]   But what's so interesting to me is that it appears that white noise itself can raise the, what we call the basal, the baseline levels of dopamine that are being released from this area, the substantia nigra.
[00:15:22.960 --> 00:15:32.960]   So now we're starting to get a more full picture of how particular sounds in our environment can increase learning.
[00:15:32.960 --> 00:15:38.960]   And that's in part, I believe through the release of dopamine from substantia nigra.
[00:15:38.960 --> 00:15:53.960]   So I'm not trying to shift you away from binaural beats if that's your thing, but it does appear that turning on white noise at a low level, but not too loud can allow you to learn better because of the ways that it's modulating your brain chemistry.
[00:15:53.960 --> 00:15:57.960]   So what about white noise and hearing loss in development?
[00:15:57.960 --> 00:16:03.960]   I know a lot of people with children have these kind of noise machines like sound waves and things like that, that help the kids sleep.
[00:16:03.960 --> 00:16:11.960]   And look, I think kids getting good sleep and parents getting good sleep is vital to physical and mental health and family health.
[00:16:11.960 --> 00:16:17.960]   So I certainly sympathize with those needs.
[00:16:17.960 --> 00:16:25.960]   However, there are data that indicate that white noise during development can be detrimental to the auditory system.
[00:16:25.960 --> 00:16:26.960]   I don't want to frighten any parents.
[00:16:26.960 --> 00:16:35.960]   If you played white noise to your kids, this doesn't mean that their auditory system or their speech patterns are going to be disrupted, or that their interpretation of speech is going to be disrupted forever.
[00:16:35.960 --> 00:16:50.960]   But there are data published in the journal science some years ago showing that when they exposed very young animals to this white noise, it actually disrupted the maps of the auditory world within the brain.
[00:16:50.960 --> 00:17:05.960]   So auditory information goes up into our cortex, into essentially the outside portion of our brain that's responsible for all of our higher level cognition, our planning, our decision-making, et cetera, creativity.
[00:17:05.960 --> 00:17:09.960]   And up there, we have what are called tonotopic maps.
[00:17:09.960 --> 00:17:10.960]   What's a tonotopic map?
[00:17:10.960 --> 00:17:17.960]   Well, remember the cochlea, how it's coiled, and at one end, it responds to high frequencies, and the other end, it responds to low frequencies.
[00:17:17.960 --> 00:17:19.960]   Sort of like a piano.
[00:17:19.960 --> 00:17:30.960]   In the auditory system, we have what are called tonotopic maps, where frequency, high frequency to low frequency, and everything in between is organized in a very systematic way.
[00:17:30.960 --> 00:17:37.960]   Now, our experience of life from the time we're a baby until the time that we die is not systematic.
[00:17:37.960 --> 00:17:43.960]   We don't hear low frequencies at one part of the room or at one part of the day, and high frequencies at another part of the room, another part of the day.
[00:17:43.960 --> 00:17:45.960]   They're all intermixed.
[00:17:45.960 --> 00:17:55.960]   But if you remember, the cochlea separates them out just like a prism of light separates out the different wavelengths of light, the cochlea separates out the different frequencies.
[00:17:55.960 --> 00:18:08.960]   And the developing brain takes those separated out frequencies and learns this relationship between itself, meaning the child, and the outside world.
[00:18:08.960 --> 00:18:13.960]   White noise essentially contains no tonotopic information.
[00:18:13.960 --> 00:18:15.960]   The frequencies are all intermixed.
[00:18:15.960 --> 00:18:17.960]   It's just noise.
[00:18:17.960 --> 00:18:30.960]   So, one of the reasons why hearing a lot of white noise during development for long periods of time can be detrimental to the development of the auditory system is that these tonotopic maps don't form normally.
[00:18:30.960 --> 00:18:32.960]   At least they don't in experimental animals.
[00:18:32.960 --> 00:18:49.960]   Now, the reason I'm raising this is that many people I know, in particular friends who have small children, they say, "I want to use a white noise machine while I sleep, but is it okay for my baby to use a white noise machine?"
[00:18:49.960 --> 00:19:00.960]   And I consulted with various people, scientists about this, and they said, "Well, you know, the baby is also hearing the parents' voices and is hearing music and is hearing the dog bark."
[00:19:00.960 --> 00:19:02.960]   So, it's not the only thing they're hearing.
[00:19:02.960 --> 00:19:09.960]   However, every single person that I consulted with said, "But, you know, there's neuroplasticity during sleep.
[00:19:09.960 --> 00:19:11.960]   That's when the kid is sleeping."
[00:19:11.960 --> 00:19:20.960]   And I don't know that you'd want to expose a child to white noise the entire night because it might degrade that tonotopic map.
[00:19:20.960 --> 00:19:30.960]   It might not destroy it, might not eliminate it, but it could make it a little less clear, like sort of taking the keys on the piano and taping a few of them together.
[00:19:30.960 --> 00:19:39.960]   Once your auditory system has formed, once it's established these tonotopic maps, then the presence of background white noise should not be a problem at all.
[00:19:39.960 --> 00:19:43.960]   In fact, it shouldn't be a problem at all because you're also not attending to it.
[00:19:43.960 --> 00:20:00.960]   The idea is that it's playing at a low enough volume that you kind of forget it in the background and that it's supporting learning by bringing your brain into a heightened state of alertness and especially this heightened state of dopamine, dopaminergic activation of the brain, which will make it easier to learn faster and easier to learn the information.
[00:20:00.960 --> 00:20:09.960]   So, now I want to talk about auditory learning and actually how you can get better at learning information that you hear, not just information that you see on a page.
[00:20:09.960 --> 00:20:11.960]   or motor skill learning.
[00:20:11.960 --> 00:20:15.960]   So, there's a phenomenon called the cocktail party effect.
[00:20:15.960 --> 00:20:22.960]   Now, even if you've never been to a cocktail party, you've experienced and participated in what's called the cocktail party effect.
[00:20:22.960 --> 00:20:30.960]   The cocktail party effect is where you are in an environment that's rich with sound, many sound waves coming from many different sources, many different things.
[00:20:30.960 --> 00:20:42.960]   So, in a city, in a classroom, in a car that contains people having various conversations, you somehow need to be able to attend to specific components of those sound waves.
[00:20:42.960 --> 00:20:45.960]   Meaning you need to hear certain people and not others.
[00:20:45.960 --> 00:21:03.960]   You and your brain are exquisitely good at creating a cone of auditory attention, a narrow band of attention with which you can extract the information you care about and wipe away or erase all the rest.
[00:21:03.960 --> 00:21:06.960]   Now, this takes work, it takes attention.
[00:21:06.960 --> 00:21:22.960]   One of the reasons why you might come home from a loud gathering, maybe a stadium, a sports event or a cocktail party for that matter, and feel just exhausted is because if you are listening to conversations there or trying to listen to those conversations while watching the game, it takes attentional effort.
[00:21:22.960 --> 00:21:35.960]   And the brain uses up a lot of energy just at rest, but it uses up even more energy when you are paying strong attention to something, literally caloric energy, burning up things like glucose, et cetera.
[00:21:35.960 --> 00:21:38.960]   Even if you're ketogenic, it's burning up energy.
[00:21:38.960 --> 00:21:43.960]   So the cocktail party effect has been studied extensively in the field of neuroscience.
[00:21:43.960 --> 00:21:55.960]   And we now know at a mechanistic level, how one accomplishes this feat of attending to certain sounds, despite the fact that we are being bombarded with all sorts of other sounds.
[00:21:55.960 --> 00:21:57.960]   So there are a couple of ways that we do this.
[00:21:57.960 --> 00:22:08.960]   First of all, much as with our visual system, we can expand or contract our visual field of view.
[00:22:08.960 --> 00:22:19.960]   Well, we can expand and contract our auditory field of view, so to speak, or our auditory window.
[00:22:19.960 --> 00:22:33.960]   We can really hear one person or a small number of people amidst a huge background of chatter, because we pay attention to the onset of words, but also to the offset of words.
[00:22:33.960 --> 00:22:44.960]   So one of the more common phenomena that I think we all experience is you go to a party and, or you meet somebody new and you say, hi, I would say, hi, I'm Andrew.
[00:22:44.960 --> 00:22:47.960]   And they'd say, hi, I'm Jeff, for instance, great, great to meet you.
[00:22:47.960 --> 00:22:50.960]   And then a minute later, I can't remember the guy's name.
[00:22:50.960 --> 00:22:52.960]   Now, is it because I don't care what his name is?
[00:22:52.960 --> 00:22:56.960]   No, somehow the presence of other auditory information interfered.
[00:22:56.960 --> 00:22:59.960]   It's not that my mind was necessarily someplace else.
[00:22:59.960 --> 00:23:03.960]   It's that the signal to noise, as we say, wasn't high enough.
[00:23:03.960 --> 00:23:10.960]   Somehow the way he said it, or the way it landed on my ears, which is really all that matters, right?
[00:23:10.960 --> 00:23:17.960]   When, when it comes down to learning is such that it just didn't achieve high enough signal to noise.
[00:23:17.960 --> 00:23:22.960]   So the next time you ask somebody's name, remember, listen to the onset of what they say and the offsets.
[00:23:22.960 --> 00:23:30.960]   It would be paying attention to the J in Jeff, and it would be paying attention to that in F in Jeff, excuse me.
[00:23:30.960 --> 00:23:31.960]   All right.
[00:23:31.960 --> 00:23:34.960]   And chances are, you'll be able to remember that name.
[00:23:34.960 --> 00:23:44.960]   Now I do acknowledge that trying to learn every word in a sentence by paying attention to its onset and offset could actually be kind of disruptive to the learning process.
[00:23:44.960 --> 00:23:49.960]   So this would be more for specific attention using the attentional system.
[00:23:49.960 --> 00:23:56.960]   We can actually learn much faster and we can actually activate neuroplasticity in the adult brain.
[00:23:56.960 --> 00:23:58.960]   Something that's very challenging to do.
[00:23:58.960 --> 00:24:05.960]   And that the auditory system is one of the main ways in which we can access neuroplasticity more broadly.
[00:24:05.960 --> 00:24:19.960]   I'd like to now talk about balance and our sense of balance, which is controlled by, believe it or not, our ears and things in our ears, as well as by our brain and elements of our spinal cord.
[00:24:19.960 --> 00:24:30.960]   The reason why we're talking about balance and how to get better at balancing in the episode about hearing is that all the goodies that are going to allow you to do that are in your ears.
[00:24:30.960 --> 00:24:35.960]   They're also in your brain, but they're mostly in your ears.
[00:24:35.960 --> 00:24:44.960]   So as you recall from the beginning of this episode, you have two cochlea, cochleas that are one on each side of your head.
[00:24:44.960 --> 00:24:51.960]   And that's a little spiral snail shape thing that converts sound waves into electrical signals that the rest of your brain can understand.
[00:24:51.960 --> 00:24:56.960]   Right next to those, you have what are called semi-circular canals.
[00:24:56.960 --> 00:25:03.960]   The semi-circular canals can be best visualized as thinking about three hula hoops with marbles in them.
[00:25:03.960 --> 00:25:09.960]   So imagine that you have a hula hoop and it's not filled with marbles all the way around.
[00:25:09.960 --> 00:25:12.960]   It's just got some marbles down there at the base.
[00:25:12.960 --> 00:25:13.960]   Okay.
[00:25:13.960 --> 00:25:23.960]   So if you were to move that hula hoop around, one of those hula hoops is positioned vertically with respect to gravity, but basically it's upright.
[00:25:23.960 --> 00:25:32.960]   Another one of those hula hoops is basically at a 90 degree angle, basically parallel to the floor.
[00:25:32.960 --> 00:25:35.960]   If you're standing up right now, if you're seated.
[00:25:35.960 --> 00:25:36.960]   Okay.
[00:25:36.960 --> 00:25:42.960]   And the other one is kind of tilted about 45 degrees in between those.
[00:25:42.960 --> 00:25:45.960]   Now, why is the system there?
[00:25:45.960 --> 00:25:54.960]   Well, those marbles within each one of those hula hoops can move around, but they'll only move around if your head moves in a particular way.
[00:25:54.960 --> 00:25:58.960]   And there are three planes or three ways that your head can move.
[00:25:58.960 --> 00:26:02.960]   Your head can move up and down like I'm nodding right now.
[00:26:02.960 --> 00:26:05.960]   So that's called pitch or I can shake my head.
[00:26:05.960 --> 00:26:06.960]   No side to side.
[00:26:06.960 --> 00:26:08.960]   That's called yaw.
[00:26:08.960 --> 00:26:16.960]   And then there's roll tilting the head from side to side, the way that a cute puppy might look at you from side to side.
[00:26:16.960 --> 00:26:22.960]   Pitch yaw and roll are the movements of the head in each of the three major planes of motion, as we say.
[00:26:22.960 --> 00:26:31.960]   And each one of those causes those marbles to move in one or two of the various hula hoops.
[00:26:31.960 --> 00:26:32.960]   Okay.
[00:26:32.960 --> 00:26:33.960]   They aren't actually marbles, by the way.
[00:26:33.960 --> 00:26:41.960]   These are little, little, kind of like little stones, basically little calcium like deposits.
[00:26:41.960 --> 00:26:51.960]   And when they roll back and forth, they deflect little hairs, little hair cells that aren't like the hair cells that we use for measuring sound waves.
[00:26:51.960 --> 00:26:56.960]   But they're basically rolling past these little hair cells and causing them to deflect.
[00:26:56.960 --> 00:27:04.960]   And when they deflect downward, the neurons, because hair cells are neurons, send information up to the brain.
[00:27:04.960 --> 00:27:12.960]   So if I move my head like this, there's a physical movement of these little stones in this hula hoop, as I'm referring to it.
[00:27:12.960 --> 00:27:19.960]   But they deflect these hairs, send those hairs, which are neurons, those hair cells send information off to the brain.
[00:27:19.960 --> 00:27:24.960]   Any animal that has a jaw has this so-called balance system, which we call the vestibular system.
[00:27:24.960 --> 00:27:33.960]   One of the more important things to know about the vestibular, the balance system, is that it works together with the visual system.
[00:27:33.960 --> 00:27:39.960]   Let's say I hear something off to my left and I swing my head over to the left to see what it is.
[00:27:39.960 --> 00:27:44.960]   There are two sources of information about where my head is relative to my body.
[00:27:44.960 --> 00:27:45.960]   And I need to know that.
[00:27:45.960 --> 00:27:53.960]   First of all, when I quickly move my head to the side, those little stones, as I'm referring to them, they quickly...
[00:27:53.960 --> 00:28:02.960]   activate those hair cells in that one semicircular canal and send a signal off to my brain that my head just moved to the side.
[00:28:02.960 --> 00:28:06.960]   But also visual information slid past my field of view.
[00:28:06.960 --> 00:28:09.960]   I didn't have to think about it, but just slid past my field of view.
[00:28:09.960 --> 00:28:16.960]   And when those two signals combine, my eyes then lock to a particular location.
[00:28:16.960 --> 00:28:21.960]   Now, if this is at all complicated, you can actually uncouple these things.
[00:28:21.960 --> 00:28:23.960]   It's very easy to do.
[00:28:23.960 --> 00:28:25.960]   If you get the opportunity, you can do this safely wherever you are.
[00:28:25.960 --> 00:28:29.960]   You're going to stand up and you're going to look forward about 10, 12 feet.
