
[00:00:00.000 --> 00:00:01.800]   (upbeat music)
[00:01:06.200 --> 00:01:08.440]   After three amazing years at Wealthfront,
[00:01:08.440 --> 00:01:11.840]   I am finally stepping away to focus on all the hacks
[00:01:11.840 --> 00:01:14.880]   full-time starting tomorrow, December 1st.
[00:01:14.880 --> 00:01:17.640]   It's a bit of a scary jump to leave a stable job,
[00:01:17.640 --> 00:01:19.440]   but I love what I'm doing with the podcast
[00:01:19.440 --> 00:01:22.480]   and newsletter so much that I felt like I had to see
[00:01:22.480 --> 00:01:25.000]   what was possible if I focus on it full-time.
[00:01:25.000 --> 00:01:26.960]   I'll have a lot more to share on this soon,
[00:01:26.960 --> 00:01:29.800]   but wanted to make sure you guys heard the news first.
[00:01:29.800 --> 00:01:32.520]   All right, let's jump in right after this.
[00:01:32.520 --> 00:01:35.800]   Lenny, thanks for being here.
[00:01:35.800 --> 00:01:37.520]   - My pleasure, Chris.
[00:01:37.520 --> 00:01:40.400]   - So, you have written a ton of content
[00:01:40.400 --> 00:01:43.200]   about product management and amongst product managers,
[00:01:43.200 --> 00:01:47.280]   which I formerly was, you are well-known in that space
[00:01:47.280 --> 00:01:49.120]   for being a thought leader.
[00:01:49.120 --> 00:01:51.960]   However, I found that a lot of your content
[00:01:51.960 --> 00:01:55.320]   is very, very applicable outside of product management
[00:01:55.320 --> 00:01:56.680]   to anyone who has a job.
[00:01:56.680 --> 00:01:58.520]   And now we're probably gonna dig into a little bit more
[00:01:58.520 --> 00:02:00.080]   about the transition to creators.
[00:02:00.080 --> 00:02:03.320]   I just gotta ask, are you aware of the breadth
[00:02:03.320 --> 00:02:05.040]   of applicability of your content?
[00:02:05.040 --> 00:02:08.080]   And do you see a transition in the future
[00:02:08.080 --> 00:02:10.520]   to just more than product-related content
[00:02:10.520 --> 00:02:11.920]   and just really growing beyond that?
[00:02:11.920 --> 00:02:14.360]   - I am aware the content is useful to a lot of people
[00:02:14.360 --> 00:02:16.800]   other than product managers because I get emails from people
[00:02:16.800 --> 00:02:17.640]   and they're like,
[00:02:17.640 --> 00:02:19.440]   "Hey, our marketing team's finding this super useful."
[00:02:19.480 --> 00:02:23.760]   The funniest example is my mother-in-law who is 75,
[00:02:23.760 --> 00:02:24.960]   I think, something like that.
[00:02:24.960 --> 00:02:27.360]   And she reads every post that I write
[00:02:27.360 --> 00:02:30.000]   and find something in there that is applicable to her life.
[00:02:30.000 --> 00:02:32.760]   And that just shows me that there's all these little lessons
[00:02:32.760 --> 00:02:35.680]   that you can extract from things that are specifically meant
[00:02:35.680 --> 00:02:37.560]   for product managers and founders.
[00:02:37.560 --> 00:02:41.880]   But I will say, I try very hard to stay focused on a PM,
[00:02:41.880 --> 00:02:43.640]   a founder, someone building product,
[00:02:43.640 --> 00:02:45.840]   because I think that's the reason it does well
[00:02:45.840 --> 00:02:48.560]   is it's solving like a very clear person's problem.
[00:02:48.560 --> 00:02:50.720]   And if I were to try to broaden it too wide,
[00:02:50.720 --> 00:02:51.880]   I think it would just lose the power
[00:02:51.880 --> 00:02:55.160]   and just become nothing amazing for any one person.
[00:02:55.160 --> 00:02:57.640]   So it is a balance, but it is cool
[00:02:57.640 --> 00:02:59.640]   that the second order effect becomes useful
[00:02:59.640 --> 00:03:01.080]   to a lot of other people.
[00:03:01.080 --> 00:03:03.560]   - So for anyone listening, Lenny has a newsletter,
[00:03:03.560 --> 00:03:04.520]   Lenny has a podcast.
[00:03:04.520 --> 00:03:06.120]   I have been a guest on his podcast
[00:03:06.120 --> 00:03:07.600]   that may or may not have come out before
[00:03:07.600 --> 00:03:10.520]   or after this comes out and highly recommend it,
[00:03:10.520 --> 00:03:11.920]   even if you're not in product,
[00:03:11.920 --> 00:03:14.000]   just like your mother-in-law said.
[00:03:14.000 --> 00:03:16.040]   However, we're not gonna talk that much
[00:03:16.040 --> 00:03:17.000]   about product today.
[00:03:17.000 --> 00:03:19.160]   We're gonna talk about some of those other things.
[00:03:19.160 --> 00:03:21.400]   And in fact, I thought as I went through
[00:03:21.400 --> 00:03:24.480]   a lot of your posts that you have a really unique
[00:03:24.480 --> 00:03:27.360]   and great perspective on the process
[00:03:27.360 --> 00:03:29.520]   of someone going through their career,
[00:03:29.520 --> 00:03:32.320]   both getting a job, working at a company,
[00:03:32.320 --> 00:03:33.560]   starting on your own.
[00:03:33.560 --> 00:03:35.320]   And I've thought a lot about this too.
[00:03:35.320 --> 00:03:37.400]   So I thought we could just have a conversation
[00:03:37.400 --> 00:03:39.120]   to walk through that process.
[00:03:39.120 --> 00:03:40.560]   And you could share a lot of the lessons
[00:03:40.560 --> 00:03:43.480]   you've learned and shared and written about for anyone,
[00:03:43.480 --> 00:03:46.400]   whether they're trying to advance their career today
[00:03:46.400 --> 00:03:48.400]   or they're looking for something new
[00:03:48.400 --> 00:03:50.280]   or they're looking for something right now
[00:03:50.280 --> 00:03:52.360]   because we're in an unfortunate situation
[00:03:52.360 --> 00:03:53.960]   where some people may have lost their jobs.
[00:03:53.960 --> 00:03:56.400]   And I would love to give them more tools
[00:03:56.400 --> 00:03:58.080]   to be successful in their search.
[00:03:58.080 --> 00:03:59.640]   So how's that sound?
[00:03:59.640 --> 00:04:02.280]   - Sounds great with the caveat that I write these posts
[00:04:02.280 --> 00:04:05.400]   and then the content leaves my brain and lives in the post.
[00:04:05.400 --> 00:04:06.760]   And part of the reason I write them is like,
[00:04:06.760 --> 00:04:09.080]   hey, go read this thing 'cause I forgot all the answers.
[00:04:09.080 --> 00:04:11.600]   So I'll do my best to extract what I can remember.
[00:04:11.600 --> 00:04:13.120]   And I did a little prep,
[00:04:13.120 --> 00:04:16.080]   but I won't have all of the answers in my head
[00:04:16.080 --> 00:04:17.960]   on demand necessarily.
[00:04:17.960 --> 00:04:19.320]   - Well, fortunately for you,
[00:04:19.320 --> 00:04:20.680]   I try to do a really good job
[00:04:20.680 --> 00:04:22.280]   of putting resources in the show notes.
[00:04:22.280 --> 00:04:25.200]   So if there's one that we feel like your answer
[00:04:25.200 --> 00:04:28.240]   is lacking in comparison to what I've seen you write,
[00:04:28.240 --> 00:04:30.960]   I will make sure that we link that so people can follow up.
[00:04:30.960 --> 00:04:33.200]   But let's start with the process
[00:04:33.200 --> 00:04:35.080]   of finding the right kind of job.
[00:04:35.080 --> 00:04:38.200]   So there are so many types of companies out there.
[00:04:38.200 --> 00:04:41.960]   What advice do you have for people looking for something new,
[00:04:41.960 --> 00:04:44.600]   both in just how to narrow down the options
[00:04:44.600 --> 00:04:47.680]   and actually stand out to candidates
[00:04:47.680 --> 00:04:48.960]   to get that first interview?
[00:04:48.960 --> 00:04:50.440]   So just thinking that process.
[00:04:50.440 --> 00:04:53.640]   And for side note, Lenny also runs a job board
[00:04:53.640 --> 00:04:57.080]   and a talent collective for people in the product space.
[00:04:57.080 --> 00:04:59.520]   So you've seen this both as a person in it
[00:04:59.520 --> 00:05:01.040]   and a person creating this thing.
[00:05:01.040 --> 00:05:03.920]   So just to recap, how do people narrow down
[00:05:03.920 --> 00:05:06.000]   what they wanna do and find a company
[00:05:06.000 --> 00:05:08.840]   and then actually stand out to get in the door?
[00:05:08.840 --> 00:05:10.280]   - Yeah, let me talk about the job board briefly
[00:05:10.280 --> 00:05:12.200]   'cause I think it's a cool piece of context
[00:05:12.200 --> 00:05:14.680]   that shows kind of how much I spend thinking about
[00:05:14.680 --> 00:05:17.080]   people's profiles and companies and things like that.
[00:05:17.080 --> 00:05:18.680]   So it's called Lenny's Jobs.
[00:05:18.680 --> 00:05:20.360]   It runs on this platform called Palette,
[00:05:20.360 --> 00:05:22.560]   which is kind of like the sub stack for job boards.
[00:05:22.560 --> 00:05:25.360]   It's kind of this white labeled job platform.
[00:05:25.360 --> 00:05:27.440]   And the way it works, there's kind of two parts to it.
[00:05:27.440 --> 00:05:28.560]   There's a regular job board
[00:05:28.560 --> 00:05:30.360]   where people just post job openings.
[00:05:30.360 --> 00:05:31.920]   And then there's a reverse job board
[00:05:31.920 --> 00:05:34.080]   where candidates can sign up
[00:05:34.080 --> 00:05:35.720]   because they're interested in new opportunities
[00:05:35.720 --> 00:05:36.560]   and they can just be like,
[00:05:36.560 --> 00:05:38.280]   hey, I'm open to a new opportunity.
[00:05:38.280 --> 00:05:40.000]   I'd love to hear from interesting companies.
[00:05:40.000 --> 00:05:41.200]   And it can be anonymous.
[00:05:41.200 --> 00:05:42.480]   You could hide yourself from companies
[00:05:42.480 --> 00:05:44.800]   that you don't want to see that you're looking for a job.
[00:05:44.800 --> 00:05:47.000]   And it's doing really well.
[00:05:47.000 --> 00:05:49.560]   It's become maybe the number one place
[00:05:49.560 --> 00:05:50.600]   to find product people.
[00:05:50.600 --> 00:05:52.480]   I don't know where else you'd go look for PMs
[00:05:52.480 --> 00:05:53.840]   better than this place.
[00:05:53.840 --> 00:05:58.200]   And fun fact, I make more income from just a job board
[00:05:58.200 --> 00:06:00.440]   than I made at Airbnb in salary.
[00:06:00.440 --> 00:06:01.280]   - Wow.
[00:06:01.280 --> 00:06:02.600]   - And so it turns into a really interesting business
[00:06:02.600 --> 00:06:05.080]   on the side and shows the power of an audience
[00:06:05.080 --> 00:06:07.440]   with the newsletter and like the audience of that
[00:06:07.440 --> 00:06:10.320]   being funneled to the job board, creating a marketplace.
[00:06:10.320 --> 00:06:12.200]   It's really interesting experience.
[00:06:12.200 --> 00:06:13.080]   - If you look at people
[00:06:13.080 --> 00:06:15.640]   that actually end up getting jobs from this,
[00:06:15.640 --> 00:06:18.880]   is it more from people finding the job from the employer
[00:06:18.880 --> 00:06:20.960]   or have things changed in the environment
[00:06:20.960 --> 00:06:24.160]   where the employee putting themselves out there
[00:06:24.160 --> 00:06:25.680]   is actually leading to more jobs?
[00:06:25.680 --> 00:06:26.960]   - Yeah, so one thing I've learned from this
[00:06:26.960 --> 00:06:29.280]   is job boards do not work well.
[00:06:29.280 --> 00:06:32.080]   And a job board meaning you post an opening on a job board.
[00:06:32.080 --> 00:06:34.000]   If it works for you,
[00:06:34.000 --> 00:06:37.480]   it's like the best ROI in the history of hiring
[00:06:37.480 --> 00:06:39.800]   'cause it's like 50 bucks, 100 bucks, 200 bucks
[00:06:39.800 --> 00:06:41.600]   to post a job and you find someone for that
[00:06:41.600 --> 00:06:42.720]   and then you're done.
[00:06:42.720 --> 00:06:44.880]   But it almost never works is what I found.
[00:06:44.880 --> 00:06:47.440]   What actually worked is the reverse, the other piece,
[00:06:47.440 --> 00:06:50.720]   where candidates that are awesome apply.
[00:06:50.720 --> 00:06:53.480]   I approve them and I only approve about 10% of people
[00:06:53.480 --> 00:06:55.320]   to keep the quality by really high.
[00:06:55.320 --> 00:06:57.840]   And that has led to so many companies finding.
[00:06:57.840 --> 00:06:59.600]   PMs, that's a product, VPs a product.
[00:06:59.600 --> 00:07:01.800]   And so I think that model is a lot more effective
[00:07:01.800 --> 00:07:04.080]   now before the economy changed.
[00:07:04.080 --> 00:07:05.760]   And so I'm leaning into that.
[00:07:05.760 --> 00:07:07.320]   I'm kind of moving away from the job board.
[00:07:07.320 --> 00:07:09.120]   - And this site you said, Palette,
[00:07:09.120 --> 00:07:11.440]   is there a directory of all the different job boards
[00:07:11.440 --> 00:07:12.960]   they power for something like this?
[00:07:12.960 --> 00:07:14.600]   If someone listening is like, I'm not a PM,
[00:07:14.600 --> 00:07:16.520]   but I would love to participate
[00:07:16.520 --> 00:07:18.280]   in this reverse job search process
[00:07:18.280 --> 00:07:20.120]   to put myself out there in front of companies.
[00:07:20.120 --> 00:07:22.400]   Are there other job boards or a directory of them
[00:07:22.400 --> 00:07:24.200]   to go find places to post yourself?
[00:07:24.200 --> 00:07:25.520]   - Yeah, they actually have a cool feature.
[00:07:25.520 --> 00:07:28.440]   I think it's called Spotlight where you work with them
[00:07:28.440 --> 00:07:31.840]   and they give you access to a ton of different job boards
[00:07:31.840 --> 00:07:33.280]   for specific profiles.
[00:07:33.280 --> 00:07:35.960]   And so I get these applications for one company
[00:07:35.960 --> 00:07:37.120]   looking for like a designer
[00:07:37.120 --> 00:07:38.920]   and they can just only look at my designer.
[00:07:38.920 --> 00:07:39.880]   And then they can find candidates.
[00:07:39.880 --> 00:07:42.240]   So yeah, that's pretty cool what they're building.
[00:07:42.240 --> 00:07:43.080]   - Awesome.
[00:07:43.080 --> 00:07:43.960]   If you're building this profile, right,
[00:07:43.960 --> 00:07:46.400]   you're a candidate setting aside that it's in product,
[00:07:46.400 --> 00:07:49.320]   but what are the things you think you've seen people do
[00:07:49.320 --> 00:07:50.480]   to one, stand out,
[00:07:50.480 --> 00:07:53.160]   but also to identify what they're interested in?
[00:07:53.160 --> 00:07:56.000]   'Cause I think there's a world of all kinds of companies
[00:07:56.000 --> 00:07:57.200]   you could work at.
[00:07:57.200 --> 00:07:58.040]   - The way I think about it,
[00:07:58.040 --> 00:07:59.120]   there's a lot of personal things
[00:07:59.120 --> 00:08:00.200]   that are important to people,
[00:08:00.200 --> 00:08:02.320]   like where they work, where they live,
[00:08:02.320 --> 00:08:04.560]   and how hard they want to work and things like that.
[00:08:04.560 --> 00:08:05.880]   But I'd say if you just,
[00:08:05.880 --> 00:08:08.080]   if I think of four things that are really important,
[00:08:08.080 --> 00:08:10.360]   I think of the people at the company,
[00:08:10.360 --> 00:08:13.080]   the stage of the company, the mission of the company,
[00:08:13.080 --> 00:08:15.400]   and then just the quality of the business.
[00:08:15.400 --> 00:08:17.400]   So just to go through them briefly.
[00:08:17.400 --> 00:08:19.160]   So with people, what I look for,
[00:08:19.160 --> 00:08:20.840]   and what I think you should look for is
[00:08:20.840 --> 00:08:23.120]   where the smartest people going to go work,
[00:08:23.120 --> 00:08:26.000]   trying to go work, or already working.
[00:08:26.000 --> 00:08:28.800]   And there's a few reasons why that's really powerful.
[00:08:28.800 --> 00:08:31.120]   One is it's more likely that they'll build
[00:08:31.120 --> 00:08:32.520]   an awesome product and awesome business
[00:08:32.520 --> 00:08:33.560]   that'll do really well.
[00:08:33.560 --> 00:08:35.760]   So the smartest people working in a company
[00:08:35.760 --> 00:08:36.980]   more likely to succeed.
[00:08:37.840 --> 00:08:39.920]   Two, you'll learn a lot more from that group.
[00:08:39.920 --> 00:08:41.440]   If you're just working with the smartest people,
[00:08:41.440 --> 00:08:43.720]   you can find you're gonna learn a lot more.
[00:08:43.720 --> 00:08:44.560]   And then three,
[00:08:44.560 --> 00:08:46.960]   which is a little bit underappreciated, I think,
[00:08:46.960 --> 00:08:49.400]   the alumni network that you build from a company
[00:08:49.400 --> 00:08:51.640]   that you work at ends up being a really huge asset
[00:08:51.640 --> 00:08:53.800]   if you work at a company that ends up succeeding
[00:08:53.800 --> 00:08:55.120]   and doing well and growing.
[00:08:55.120 --> 00:08:57.720]   So there's a lot of benefit to working in a place
[00:08:57.720 --> 00:08:59.760]   where you can build this really smart,
[00:08:59.760 --> 00:09:01.920]   successful, growing alumni network.
[00:09:01.920 --> 00:09:03.760]   As an example, a friend and I started
[00:09:03.760 --> 00:09:06.240]   the Airbnb Alumni Investing Syndicate.
[00:09:06.240 --> 00:09:07.400]   It's called Air Angels.
[00:09:07.400 --> 00:09:08.680]   We invest in companies as a group.
[00:09:08.680 --> 00:09:11.440]   There's about 500 of us in the syndicate.
[00:09:11.440 --> 00:09:13.200]   And basically we find companies to invest in.
[00:09:13.200 --> 00:09:17.780]   We invest using an SPV and look for ways to be helpful.
[00:09:17.780 --> 00:09:20.040]   And it ends up being a really awesome, fun experience
[00:09:20.040 --> 00:09:21.560]   we all learn together.
[00:09:21.560 --> 00:09:23.360]   That's one, find the place
[00:09:23.360 --> 00:09:25.540]   where the smartest people you know are going.
[00:09:25.540 --> 00:09:28.280]   Two, I think a lot of people underappreciate
[00:09:28.280 --> 00:09:30.440]   the importance of stage of company.
[00:09:30.440 --> 00:09:32.200]   There's such a different experience
[00:09:32.200 --> 00:09:34.200]   working at a startup versus a big company.
[00:09:34.200 --> 00:09:35.720]   And so I think it's really important to think about
[00:09:35.720 --> 00:09:38.080]   what's the stage that you wanna focus on.
[00:09:38.080 --> 00:09:39.920]   I find there's like a really nice middle ground
[00:09:39.920 --> 00:09:43.280]   where you look for a series B or a series C company
[00:09:43.280 --> 00:09:46.360]   where it's not so early that it's likely
[00:09:46.360 --> 00:09:48.160]   to go out of business or it's gonna be like
[00:09:48.160 --> 00:09:49.680]   so stressful all the time,
[00:09:49.680 --> 00:09:51.560]   but it's not like a meta or Google.
[00:09:51.560 --> 00:09:52.680]   And so that's an interesting middle ground
[00:09:52.680 --> 00:09:54.080]   where it's still like a lot of upside,
[00:09:54.080 --> 00:09:55.920]   still really fast moving.
[00:09:55.920 --> 00:09:57.400]   And there's a lot of opportunity
[00:09:57.400 --> 00:09:59.760]   but not boring and slow and big company.
[00:09:59.760 --> 00:10:03.120]   So stage, I would think about the mission of the company.
[00:10:03.120 --> 00:10:04.520]   If you like look back on your life,
[00:10:04.520 --> 00:10:05.800]   you're gonna be like, okay, look,
[00:10:05.800 --> 00:10:07.040]   I spent three years at this company.
[00:10:07.040 --> 00:10:08.560]   I moved this metric 5%.
[00:10:08.560 --> 00:10:11.560]   And so like, you're not gonna be that excited about that
[00:10:11.560 --> 00:10:15.080]   unless the mission is something that you really care about.
[00:10:15.080 --> 00:10:17.520]   And moving that metric 5% leads to something
[00:10:17.520 --> 00:10:18.800]   that matters in the world.
[00:10:18.800 --> 00:10:21.980]   As an example, Airbnb, they basically help people travel
[00:10:21.980 --> 00:10:23.440]   and go on better trips.
[00:10:23.440 --> 00:10:24.760]   And if you ask people, what would you do?
[00:10:24.760 --> 00:10:26.520]   And this applies to your podcast a little bit.
[00:10:26.520 --> 00:10:28.840]   Like what would you do if you had all the money in the world?
[00:10:28.840 --> 00:10:30.860]   Everyone says I travel.
[00:10:30.860 --> 00:10:33.400]   And how cool is it to let people go on better trips,
[00:10:33.400 --> 00:10:35.160]   more trips, have better experiences.
[00:10:35.160 --> 00:10:37.040]   So there's a really meaningful mission there.
[00:10:37.040 --> 00:10:39.720]   And then the fourth is you just wanna pay attention
[00:10:39.720 --> 00:10:40.760]   to the quality of the business.
[00:10:40.760 --> 00:10:42.240]   Like, is it gonna work out?
[00:10:42.240 --> 00:10:43.080]   Is it gonna grow?
[00:10:43.080 --> 00:10:44.360]   Do I have to keep raising money forever?
[00:10:44.360 --> 00:10:45.600]   Are they gonna be profitable?
[00:10:45.600 --> 00:10:48.660]   Especially important in today's climate.
[00:10:48.660 --> 00:10:50.600]   And this is especially important
[00:10:50.600 --> 00:10:53.200]   because one of the most powerful things you can do
[00:10:53.200 --> 00:10:55.840]   to give yourself a chance to get a better job
[00:10:55.840 --> 00:10:59.400]   is to have a logo or two from a company people recognize
[00:10:59.400 --> 00:11:02.000]   and respect because that kind of pre-validates
[00:11:02.000 --> 00:11:03.000]   that you're solid.
[00:11:03.000 --> 00:11:05.360]   Somebody else has interviewed you that you really trust.
[00:11:05.360 --> 00:11:07.040]   And they've said, Chris is great.
[00:11:07.040 --> 00:11:07.880]   We hired him.
[00:11:07.880 --> 00:11:08.700]   He worked here two years.
[00:11:08.700 --> 00:11:09.540]   That says a lot.
[00:11:09.540 --> 00:11:10.720]   They may not necessarily be amazing,
[00:11:10.720 --> 00:11:13.840]   but at least it's some level that gives you a quick like,
[00:11:13.840 --> 00:11:15.520]   okay, I'll talk to this person.
[00:11:15.520 --> 00:11:18.160]   So you wanna work at a company that ends up being like,
[00:11:18.160 --> 00:11:19.480]   oh, wow, they worked that.
[00:11:19.480 --> 00:11:21.200]   Now we're gonna talk to them.
[00:11:21.200 --> 00:11:22.400]   So those are the four.
[00:11:22.400 --> 00:11:23.440]   - I had an idea around that
[00:11:23.440 --> 00:11:25.280]   when I first wanted to get a job at a startup.
[00:11:25.280 --> 00:11:26.440]   I was like, I'm gonna pick a startup
[00:11:26.440 --> 00:11:28.960]   that's really popular, people will remember.
[00:11:28.960 --> 00:11:31.480]   And I was like, what company just raised a bunch of money?
[00:11:31.480 --> 00:11:32.640]   What's in the Zeitgeist?
[00:11:32.640 --> 00:11:33.600]   It turns out I was wrong.
[00:11:33.600 --> 00:11:35.800]   And that company ended up like not actually going on
[00:11:35.800 --> 00:11:37.000]   to raise any further funding.
[00:11:37.000 --> 00:11:39.680]   But that was a hypothesis I had actually played out
[00:11:39.680 --> 00:11:40.800]   because five years later,
[00:11:40.800 --> 00:11:42.040]   even though that company was out of business,
[00:11:42.040 --> 00:11:44.120]   people were like, oh, I remember that company.
[00:11:44.120 --> 00:11:45.960]   And so just the fact that I worked at this company
[00:11:45.960 --> 00:11:47.640]   that was a hot company at the time,
[00:11:47.640 --> 00:11:48.920]   even though it went out of business
[00:11:48.920 --> 00:11:52.200]   within a small niche of people was valuable.
[00:11:52.200 --> 00:11:54.600]   I'll add on a couple thoughts to what you said,
[00:11:54.600 --> 00:11:57.080]   which is when you talk about stage
[00:11:57.080 --> 00:11:59.040]   and for people listening that aren't in tech,
[00:11:59.040 --> 00:12:01.800]   forget whether it's series A, series B or something,
[00:12:01.800 --> 00:12:04.560]   it's just a small company, big company.
[00:12:04.560 --> 00:12:06.760]   Another way to think about those stages
[00:12:06.760 --> 00:12:08.680]   is the speed at which you will learn
[00:12:08.680 --> 00:12:10.720]   and the type of learning you will do.
[00:12:10.720 --> 00:12:15.560]   If you want to really hone your craft in a specific vertical,
[00:12:15.560 --> 00:12:18.240]   a later stage company is often gonna be a place
[00:12:18.240 --> 00:12:20.680]   where you can really focus on one thing
[00:12:20.680 --> 00:12:22.120]   and really hone that skill,
[00:12:22.120 --> 00:12:25.560]   whether it's a set of managerial skills or anything.
[00:12:25.560 --> 00:12:26.960]   At an early stage company,
[00:12:26.960 --> 00:12:30.160]   you're going to accelerate the speed at which you learn,
[00:12:30.160 --> 00:12:32.520]   but it might not be as focused on craft
[00:12:32.520 --> 00:12:33.600]   or at least so I've found
[00:12:33.600 --> 00:12:35.720]   because there's so many opportunities.
[00:12:35.720 --> 00:12:37.760]   You might think you're doing one role in product,
[00:12:37.760 --> 00:12:39.440]   but you might also be doing a role in marketing
[00:12:39.440 --> 00:12:41.320]   and you might also be the janitor sometimes.
[00:12:41.320 --> 00:12:42.880]   I think I've had every role at a company
[00:12:42.880 --> 00:12:44.640]   except engineer at times.
[00:12:44.640 --> 00:12:46.640]   And that happens at a smaller company.
[00:12:46.640 --> 00:12:49.040]   So while you might trade off stability,
[00:12:49.040 --> 00:12:51.760]   you might learn a ton and a lot faster
[00:12:51.760 --> 00:12:53.840]   and be able to make transitions easier.
[00:12:53.840 --> 00:12:56.440]   If you're trying to jump into a new career,
[00:12:56.440 --> 00:12:58.920]   it's gonna be a lot easier at a small company to say,
[00:12:58.920 --> 00:13:00.320]   "Hey, I've never done this thing,
[00:13:00.320 --> 00:13:01.920]   but can I jump in and try it?"
[00:13:01.920 --> 00:13:03.560]   And at a small company, someone's like,
[00:13:03.560 --> 00:13:05.360]   "Oh, Lenny's really good at this thing.
[00:13:05.360 --> 00:13:06.560]   Let's let Lenny do that."
[00:13:06.560 --> 00:13:08.800]   And then you can move across very easily.
[00:13:08.800 --> 00:13:10.320]   - Yeah, that reminds me a story
[00:13:10.320 --> 00:13:12.640]   of when we sold our company to Airbnb,
[00:13:12.640 --> 00:13:14.320]   that's how I joined Airbnb.
[00:13:14.320 --> 00:13:15.960]   I went from being the CEO of the startup
[00:13:15.960 --> 00:13:20.440]   to a PM at Airbnb and I felt such relief
[00:13:20.440 --> 00:13:23.320]   not having to think about all the things at the company
[00:13:23.320 --> 00:13:25.080]   and just focus on the one problem
[00:13:25.080 --> 00:13:27.080]   that we had to solve at Airbnb.
[00:13:27.080 --> 00:13:28.520]   Like you would think that's painful,
[00:13:28.520 --> 00:13:29.640]   but it was so nice.
[00:13:29.640 --> 00:13:31.040]   And I have to think about fundraising
[00:13:31.040 --> 00:13:34.400]   and I have to think about paying people salaries every month.
[00:13:34.400 --> 00:13:36.120]   It was just like, "Cool, we're gonna solve this problem.
[00:13:36.120 --> 00:13:37.960]   Life's gonna be so much easier."
[00:13:37.960 --> 00:13:39.840]   Sometimes you want that, sometimes you don't.
[00:13:39.840 --> 00:13:43.280]   - My wife was a chief of staff at Lyft for a bunch of years.
[00:13:43.280 --> 00:13:45.200]   She joined when the company was very small
[00:13:45.200 --> 00:13:47.480]   and she had the opposite experience,
[00:13:47.480 --> 00:13:49.200]   which was she got to see everything.
[00:13:49.200 --> 00:13:51.360]   And it was an amazing opportunity
[00:13:51.360 --> 00:13:52.320]   because the company was growing
[00:13:52.320 --> 00:13:54.440]   and she wore every hat there was.
[00:13:54.440 --> 00:13:55.640]   And finally she was like,
[00:13:55.640 --> 00:13:57.880]   "Oh, I'm spinning up a team to work on insurance.
[00:13:57.880 --> 00:13:58.880]   I don't love that.
[00:13:58.880 --> 00:14:00.760]   I'm spinning up a team to work on BD.
[00:14:00.760 --> 00:14:02.680]   Oh, I'm like really interested in this.
[00:14:02.680 --> 00:14:03.880]   Let's go do that."
[00:14:03.880 --> 00:14:05.920]   And then she built a career in BD
[00:14:05.920 --> 00:14:08.600]   and loves doing BD and partnership stuff,
[00:14:08.600 --> 00:14:10.080]   but she never would have found that
[00:14:10.080 --> 00:14:12.080]   if she hadn't joined a company small enough
[00:14:12.080 --> 00:14:13.280]   to be able to do lots of stuff.
[00:14:13.280 --> 00:14:15.240]   And then this is a little bit out of the way
[00:14:15.240 --> 00:14:17.720]   'cause it's difficult to find these people,
[00:14:17.720 --> 00:14:20.240]   but I think about trying to think about
[00:14:20.240 --> 00:14:22.320]   who you want to work for also.
[00:14:22.320 --> 00:14:23.800]   So in any industry,
[00:14:23.800 --> 00:14:26.520]   there are people that are well-known in their industry.
[00:14:26.520 --> 00:14:28.640]   You could look at like any conference for an industry,
