
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:04:06.600 --> 00:04:08.800]   you never expect them bitches to like stick like that.
[00:04:08.800 --> 00:04:11.440]   But like when I, when I was learning it
[00:04:11.440 --> 00:04:13.480]   and it takes an NM, I was like, bro,
[00:04:13.480 --> 00:04:16.240]   all I need is this amount of money and I can do it.
[00:04:16.240 --> 00:04:18.480]   You know, I damn near using like loans to do that stuff.
[00:04:18.480 --> 00:04:20.240]   Like if I like playing the league,
[00:04:20.240 --> 00:04:21.840]   I can use money to do it this way.
[00:04:21.840 --> 00:04:23.560]   And I just started researching.
[00:04:23.560 --> 00:04:27.600]   I hooked up with some fellow Aggies as well.
[00:04:27.600 --> 00:04:29.840]   And we started Green Pastures Chicken.
[00:04:29.840 --> 00:04:31.200]   It's like right outside of Elgin.
[00:04:31.200 --> 00:04:32.360]   It's doing well, you know.
[00:04:32.360 --> 00:04:33.360]   - Yeah, how big is that?
[00:04:33.360 --> 00:04:36.320]   Like as far as obviously you make your bread on the field,
[00:04:36.320 --> 00:04:39.040]   but is that just a passion or is it actually lucrative?
[00:04:39.040 --> 00:04:40.840]   - I mean, it's, it's, it's both, you know,
[00:04:40.840 --> 00:04:41.800]   you don't, you wouldn't do it.
[00:04:41.800 --> 00:04:45.240]   Like if it wasn't like, you know, like just selling shit.
[00:04:45.240 --> 00:04:47.800]   But it's, I mean, but it's, you know, it's, it's both,
[00:04:47.800 --> 00:04:49.960]   you know, it's something that I like,
[00:04:49.960 --> 00:04:52.280]   it's kind of like football for me off the field.
[00:04:52.280 --> 00:04:55.520]   Like I like had this vision and I just attacked it.
[00:04:55.520 --> 00:04:58.720]   And, you know, it just became, you know, what it is.
[00:04:58.720 --> 00:05:01.000]   We're not like Tyson or like Sanderson Farms
[00:05:01.000 --> 00:05:03.000]   or like Butterball like that, but that's my dream.
[00:05:03.000 --> 00:05:04.840]   You know, one day is to,
[00:05:04.840 --> 00:05:06.880]   is to create an operation like those guys.
[00:05:06.880 --> 00:05:09.760]   A pasture raised, a pasture raised,
[00:05:09.760 --> 00:05:11.880]   fully organic, humanely raised product.
[00:05:11.880 --> 00:05:15.000]   Cause I feel like that is the, that's the,
[00:05:15.000 --> 00:05:17.040]   that's the main certification on some of this stuff.
[00:05:17.040 --> 00:05:19.440]   Cause people want to know like where their food comes from.
[00:05:19.440 --> 00:05:20.920]   And I have a humanely raised product.
[00:05:20.920 --> 00:05:22.560]   - So you, so you take care of your,
[00:05:22.560 --> 00:05:25.480]   like you all about that as far as organic,
[00:05:25.480 --> 00:05:26.680]   raised the right way.
[00:05:26.680 --> 00:05:28.160]   - They, they only have one bad day.
[00:05:28.160 --> 00:05:29.240]   You know, every day is good.
[00:05:29.240 --> 00:05:31.200]   And then they just, they just have one.
[00:05:31.200 --> 00:05:32.520]   - You gotta plug me with some of the chicken.
[00:05:32.520 --> 00:05:33.360]   - Yeah, for sure, man.
[00:05:33.360 --> 00:05:34.200]   I'll send it to you.
[00:05:34.200 --> 00:05:35.640]   - Cause I, I was growing up,
[00:05:35.640 --> 00:05:37.280]   like I grew up vegetarian my whole life.
[00:05:37.280 --> 00:05:38.880]   Then I got to the league, I was too skinny.
[00:05:38.880 --> 00:05:41.360]   So they made me start eating some chicken and some salmon.
[00:05:41.360 --> 00:05:43.280]   So I only eat like the healthy chicken.
[00:05:43.280 --> 00:05:44.720]   So yeah, you definitely got to plug me then.
[00:05:44.720 --> 00:05:45.680]   - Yeah, bro. I got you, bro.
[00:05:45.680 --> 00:05:47.360]   You was vegetarian your whole life?
[00:05:47.360 --> 00:05:50.320]   - I grew up vegetarian all the way until I got to the NBA.
[00:05:50.320 --> 00:05:52.520]   - I thought it was like, I thought it was like a new thing,
[00:05:52.520 --> 00:05:53.360]   like vegetarian.
[00:05:53.360 --> 00:05:55.760]   - Nah, our parents, my mom, my mom and dad
[00:05:55.760 --> 00:05:56.720]   raised all of us that way.
[00:05:56.720 --> 00:06:00.240]   We was homeschooled, vegetarian, like all that.
[00:06:00.240 --> 00:06:01.400]   Like before it was a really,
[00:06:01.400 --> 00:06:02.840]   like it's more of a popular thing now.
[00:06:02.840 --> 00:06:04.240]   We were doing that.
[00:06:04.240 --> 00:06:06.320]   To eat healthy, you know this,
[00:06:06.320 --> 00:06:07.840]   you really got to have a chef
[00:06:07.840 --> 00:06:09.640]   or someone that's doing it for you.
[00:06:09.640 --> 00:06:10.960]   Cause like a lot of these restaurants
[00:06:10.960 --> 00:06:11.800]   that say they're healthy,
[00:06:11.800 --> 00:06:12.800]   they're really not that healthy.
[00:06:12.800 --> 00:06:15.000]   So we probably weren't doing it the best way,
[00:06:15.000 --> 00:06:17.280]   but we were, I mean, we was trying, we was vegetarian.
[00:06:17.280 --> 00:06:18.120]   - That's crazy, man.
[00:06:18.120 --> 00:06:19.520]   I mean, when you think about it, I just had a son
[00:06:19.520 --> 00:06:21.360]   and like I was doing like this study,
[00:06:21.360 --> 00:06:23.040]   like on what like kids eat,
[00:06:23.040 --> 00:06:26.120]   because I wanted Val to be just like the biggest,
[00:06:26.120 --> 00:06:28.760]   like, you know, strongest like baby ever.
[00:06:28.760 --> 00:06:29.880]   And you started doing your research
[00:06:29.880 --> 00:06:31.960]   and it's like the first year,
[00:06:31.960 --> 00:06:33.640]   the first year to like year and a half,
[00:06:33.640 --> 00:06:36.400]   like they breastfed, like that's it.
[00:06:36.400 --> 00:06:38.640]   You might supplement it with some other stuff,
[00:06:38.640 --> 00:06:41.600]   but they don't start off like wanting meat
[00:06:41.600 --> 00:06:42.480]   or like needing meat.
[00:06:42.480 --> 00:06:44.520]   And if you just, you know, stay in that lane,
[00:06:44.520 --> 00:06:47.440]   like I can see like how somebody could be vegetarian
[00:06:47.440 --> 00:06:48.280]   their whole life.
[00:06:48.280 --> 00:06:50.080]   - Yeah, you definitely got to do it the right way though.
[00:06:50.080 --> 00:06:52.480]   So yeah, you just mentioned your son.
[00:06:52.480 --> 00:06:54.960]   Talk about that.
[00:06:54.960 --> 00:06:56.160]   Is he like, how old is he?
[00:06:56.160 --> 00:06:58.320]   And then, cause we was going to talk about that too.
[00:06:58.320 --> 00:07:00.960]   You, has it changed your perspective at all
[00:07:00.960 --> 00:07:03.880]   on life and what you really prioritize or value?
[00:07:03.880 --> 00:07:04.800]   - You know, people always say that,
[00:07:04.800 --> 00:07:06.440]   but I think like, you know,
[00:07:06.440 --> 00:07:08.040]   I've been a dad for like a while now.
[00:07:08.040 --> 00:07:10.720]   Like I'm 11 years, you know,
[00:07:10.720 --> 00:07:11.680]   in the National Football League.
[00:07:11.680 --> 00:07:13.880]   So I got a shit load of sons everywhere.
[00:07:13.880 --> 00:07:16.360]   (laughing)
[00:07:16.360 --> 00:07:19.520]   No, no, but I just always, I'm an older brother,
[00:07:19.520 --> 00:07:23.640]   you know, and my dad and my mom,
[00:07:23.640 --> 00:07:26.600]   like they just been in my life since like day one.
[00:07:26.600 --> 00:07:30.680]   I had great examples on how to be like a father,
[00:07:30.680 --> 00:07:32.600]   I would say, like just kicking it with like my dad
[00:07:32.600 --> 00:07:34.440]   and like some of the stuff that he did with me.
[00:07:34.440 --> 00:07:36.240]   I was like, man, I can't wait to like, you know,
[00:07:36.240 --> 00:07:37.080]   do this with my son.
[00:07:37.080 --> 00:07:38.680]   Some of the, some of the things that I learned
[00:07:38.680 --> 00:07:40.440]   like from my dad, some of the advice that I got,
[00:07:40.440 --> 00:07:44.480]   like I always had him like in every single,
[00:07:44.480 --> 00:07:45.480]   which is like, you know,
[00:07:45.480 --> 00:07:47.680]   it's a true blessing that me thinking about my dad,
[00:07:47.680 --> 00:07:51.680]   but you know, just by having my dad like with me
[00:07:51.680 --> 00:07:54.400]   through like every single decision that I ever had,
[00:07:54.400 --> 00:07:55.960]   like to make in my life, you know,
[00:07:55.960 --> 00:07:59.720]   I always wanted to like have a son and do that same thing.
[00:07:59.720 --> 00:08:01.560]   I remember when I had him, I talked to him and I said,
[00:08:01.560 --> 00:08:04.400]   hey, like, so what makes you a great dad?
[00:08:04.400 --> 00:08:05.800]   Like he was like, it's so many,
[00:08:05.800 --> 00:08:06.880]   he said it's so many different things
[00:08:06.880 --> 00:08:08.360]   that make you a great dad.
[00:08:08.360 --> 00:08:11.800]   Okay, I was like, so what, what makes you a bad dad?
[00:08:11.800 --> 00:08:14.720]   He was like, it's just a few things
[00:08:14.720 --> 00:08:16.120]   that'll make you a bad dad.
[00:08:16.120 --> 00:08:17.800]   It's all type of ways that you can parent.
[00:08:17.800 --> 00:08:19.640]   It's all type of ways that you can, you know,
[00:08:19.640 --> 00:08:20.720]   be in your kid life.
[00:08:20.720 --> 00:08:22.080]   And you know, that's what I want to do.
[00:08:22.080 --> 00:08:23.080]   I want to play golf.
[00:08:23.080 --> 00:08:24.000]   You know, that's really the only thing
[00:08:24.000 --> 00:08:24.840]   that I'm gonna force on him.
[00:08:24.840 --> 00:08:25.680]   - Yeah.
[00:08:25.680 --> 00:08:26.640]   - Anything else, you know, I'm--
[00:08:26.640 --> 00:08:28.280]   - What'd he say though about being a bad dad?
[00:08:28.280 --> 00:08:29.120]   What's the ways you--
[00:08:29.120 --> 00:08:31.400]   - You know, like it's all different ways to be a bad dad.
[00:08:31.400 --> 00:08:32.920]   Like you can influence your son to do things.
[00:08:32.920 --> 00:08:37.320]   I feel like me, I just want to give the best in me
[00:08:37.320 --> 00:08:38.440]   because nobody's perfect.
[00:08:38.440 --> 00:08:41.560]   You know, I just want to give the best in me to my son
[00:08:41.560 --> 00:08:46.560]   and just let him create his own like, you know, lane.
[00:08:46.560 --> 00:08:49.080]   You know, but I'm excited about it.
[00:08:49.080 --> 00:08:51.640]   Like all the summer, like before he got here,
[00:08:51.640 --> 00:08:52.640]   I was working on his nursery.
[00:08:52.640 --> 00:08:55.160]   I was all on Pinterest, like just trying to find
[00:08:55.160 --> 00:08:56.000]   like little things.
[00:08:56.000 --> 00:08:57.000]   It was crazy.
[00:08:57.000 --> 00:08:58.360]   You know, you never use the word cute,
[00:08:58.360 --> 00:09:00.200]   but like when you got like a kid,
[00:09:00.200 --> 00:09:03.200]   like it's just the word that you use.
[00:09:03.200 --> 00:09:05.040]   It's just the word that like, you know,
[00:09:05.040 --> 00:09:05.920]   it's all over the place.
[00:09:05.920 --> 00:09:09.760]   And I got like some dope stuff for him in his nursery.
[00:09:09.760 --> 00:09:11.320]   I want it to be like a cowboy vibe.
[00:09:11.320 --> 00:09:12.960]   'Cause I feel like Valor is like, you know,
[00:09:12.960 --> 00:09:15.840]   like a cowboy like type name.
[00:09:15.840 --> 00:09:18.120]   But you know, he's five weeks old, man.
[00:09:18.120 --> 00:09:19.120]   And I'm excited, man.
[00:09:19.120 --> 00:09:20.960]   Every single day he learned something new,
[00:09:20.960 --> 00:09:22.000]   something different.
[00:09:22.000 --> 00:09:22.840]   - That's dope.
[00:09:22.840 --> 00:09:23.660]   - Yeah.
[00:09:23.660 --> 00:09:24.500]   - That's dope.
[00:09:24.500 --> 00:09:26.080]   Yeah, you and your dad, like everybody see how close
[00:09:26.080 --> 00:09:28.080]   y'all are, joking around and everything.
[00:09:29.000 --> 00:09:29.840]   That's dope.
[00:09:29.840 --> 00:09:30.660]   That's how I am with my dad.
[00:09:30.660 --> 00:09:32.160]   Like he's one of my best friends.
[00:09:32.160 --> 00:09:34.640]   The relationship changes as you get older.
[00:09:34.640 --> 00:09:35.920]   Were y'all always close like that?
[00:09:35.920 --> 00:09:39.240]   Or kind of what, what made y'all get close like that?
[00:09:39.240 --> 00:09:40.880]   - You know, growing up, I thought my dad was like mean.
[00:09:40.880 --> 00:09:42.420]   I was like, "Damn, my daddy mean."
[00:09:42.420 --> 00:09:43.480]   (laughing)
[00:09:43.480 --> 00:09:45.320]   I got my little brother older.
[00:09:45.320 --> 00:09:46.680]   And I was like, "Damn, my daddy mean."
[00:09:46.680 --> 00:09:47.920]   Like, "Why he so strict?"
[00:09:47.920 --> 00:09:50.360]   Like, you know, like other kids doing this
[00:09:50.360 --> 00:09:52.520]   and like other kids like doing that.
[00:09:52.520 --> 00:09:54.600]   And you see like other people doing this.
[00:09:54.600 --> 00:09:56.440]   And it's not till like you get older that you like
[00:09:56.440 --> 00:09:59.320]   appreciate all the things that your dad like made you do.
[00:09:59.320 --> 00:10:02.520]   Like being a senior in high school and having to come in
[00:10:02.520 --> 00:10:05.600]   at like 12 and like, you know, having to curfew
[00:10:05.600 --> 00:10:08.560]   and like, you know, just learning like tough lessons
[00:10:08.560 --> 00:10:12.080]   growing up, like don't lie to 'em, don't do this.
[00:10:12.080 --> 00:10:13.800]   You know, getting whoopings and like just really
[00:10:13.800 --> 00:10:14.720]   just trying to figure it out.
[00:10:14.720 --> 00:10:17.240]   Like I really appreciate, you know, all that stuff
[00:10:17.240 --> 00:10:19.420]   that my dad like did for my dad and my mom.
[00:10:19.420 --> 00:10:20.760]   'Cause my mom, she's a soldier too.
[00:10:20.760 --> 00:10:23.280]   My mom, she's never missed, you know, anything
[00:10:23.280 --> 00:10:26.400]   that I ever participated in from like track meet
[00:10:26.400 --> 00:10:27.320]   to my basketball games.
[00:10:27.320 --> 00:10:28.520]   I had hoop dreams at first.
[00:10:28.520 --> 00:10:29.360]   - You hooped?
[00:10:29.360 --> 00:10:30.720]   I was gonna ask you about that.
[00:10:30.720 --> 00:10:31.560]   I actually was gonna ask.
[00:10:31.560 --> 00:10:32.800]   - I had hoop dreams at first, but like,
[00:10:32.800 --> 00:10:33.920]   they didn't give me enough fouls.
[00:10:33.920 --> 00:10:37.280]   Like I was just, I was just too physical, bro.
[00:10:37.280 --> 00:10:39.440]   - My question for you was gonna be,
[00:10:39.440 --> 00:10:42.840]   is it, would you think it'd be harder to go
[00:10:42.840 --> 00:10:45.960]   from the NFL to the NBA or from the NBA to the NFL?
[00:10:45.960 --> 00:10:47.280]   No bias.
[00:10:47.280 --> 00:10:48.840]   - Man, it's two different body types, bro.
[00:10:48.840 --> 00:10:52.840]   Like if you get like the right body type, both can play.
[00:10:52.840 --> 00:10:57.440]   Like you gotta at least be like six, four, six, like five.
[00:10:57.440 --> 00:10:59.320]   You know, like I always think like Gronkowski
[00:10:59.320 --> 00:11:00.360]   could play like both.
[00:11:00.360 --> 00:11:01.200]   - Yeah, yeah, yeah.
[00:11:01.200 --> 00:11:03.240]   - You know, like Justin Simmons, like,
[00:11:03.240 --> 00:11:04.200]   I feel like he could play both.
[00:11:04.200 --> 00:11:05.960]   He could be like a point guard and a safety in the league.
[00:11:05.960 --> 00:11:07.280]   - Who's some hoopers that could play both?
[00:11:07.280 --> 00:11:09.560]   - I think LeBron James could definitely, right?
[00:11:09.560 --> 00:11:11.040]   LeBron could definitely play both.
[00:11:11.040 --> 00:11:11.880]   - Zion, probably.
[00:11:11.880 --> 00:11:13.000]   - I think Russell.
[00:11:13.000 --> 00:11:16.720]   Yeah, Zion, Russell, Westbrook, he could definitely play both.
[00:11:16.720 --> 00:11:18.760]   You know, like most of these point guards, like,
[00:11:18.760 --> 00:11:21.480]   I think, you know, like John Wall, he could play like both.
[00:11:21.480 --> 00:11:23.480]   Most of these point guards, they got like,
[00:11:23.480 --> 00:11:25.040]   you know, these aggressive mindsets.
[00:11:25.040 --> 00:11:25.880]   - Yeah.
[00:11:25.880 --> 00:11:26.920]   - You know, and then at the same time,
[00:11:26.920 --> 00:11:28.320]   not like being a great football player,
[00:11:28.320 --> 00:11:30.440]   like probably like being a great basketball player.
[00:11:30.440 --> 00:11:32.880]   It's not all about like just brute strength
[00:11:32.880 --> 00:11:33.720]   and like going crazy.
[00:11:33.720 --> 00:11:35.520]   Sometimes you gotta be, you gotta be smart
[00:11:35.520 --> 00:11:37.680]   and you gotta be able to like outwork your guy.
[00:11:37.680 --> 00:11:38.880]   So if you have like some of those things,
[00:11:38.880 --> 00:11:40.240]   which there's a lot of basketball players
[00:11:40.240 --> 00:11:42.080]   that you don't have that type of mindset,
[00:11:42.080 --> 00:11:43.080]   you could play both.
[00:11:43.080 --> 00:11:44.800]   - Right, so--
[00:11:44.800 --> 00:11:46.040]   - All you need is an arm, really, though,
[00:11:46.040 --> 00:11:48.960]   and you can play like, any body type can play quarterback.
[00:11:48.960 --> 00:11:49.800]   - Right.
[00:11:49.800 --> 00:11:50.640]   - You can be six, six.
[00:11:50.640 --> 00:11:51.480]   - Kicker or something.
[00:11:51.480 --> 00:11:52.320]   - Or kicker.
[00:11:52.320 --> 00:11:53.140]   No, you don't wanna be no kicker.
[00:11:53.140 --> 00:11:53.980]   I know some good kickers, though.
[00:11:53.980 --> 00:11:55.720]   Like Brandon McManus, that's my boy.
[00:11:55.720 --> 00:11:57.400]   You know, like, that's my favorite.
[00:11:57.400 --> 00:11:58.280]   That's my favorite kicker,
[00:11:58.280 --> 00:11:59.320]   but you don't wanna be no kicker.
[00:11:59.320 --> 00:12:04.320]   Brandon's different because he's 6'4", 210 pounds.
[00:12:04.320 --> 00:12:05.360]   He can dunk.
[00:12:05.360 --> 00:12:06.600]   He can play basketball.
[00:12:06.600 --> 00:12:07.440]   He can throw the ball.
[00:12:07.440 --> 00:12:08.480]   Like, he's fast.
[00:12:08.480 --> 00:12:11.120]   He's not too fast, but, you know, he's fast
[00:12:11.120 --> 00:12:12.400]   and he can, you know, he's smart.
[00:12:12.400 --> 00:12:13.240]   He can do all types of shit.
[00:12:13.240 --> 00:12:15.160]   So I think Brandon McManus could play both, too.
[00:12:15.160 --> 00:12:16.440]   - That's dope.
[00:12:16.440 --> 00:12:18.800]   - You think any football players could play both?
[00:12:18.800 --> 00:12:19.800]   Like, any mindsets?
[00:12:19.800 --> 00:12:21.200]   - Shoot, I don't know.
[00:12:21.200 --> 00:12:23.520]   'Cause you see some football players step on the court.
[00:12:23.520 --> 00:12:24.360]   They look crazy.
[00:12:24.360 --> 00:12:25.180]   - That's crazy.
[00:12:25.180 --> 00:12:26.020]   That's how I am.
[00:12:26.020 --> 00:12:26.860]   That's me.
[00:12:26.860 --> 00:12:27.680]   - They look crazy, dog.
[00:12:27.680 --> 00:12:29.720]   Like, I would never play pickup with a football player
[00:12:29.720 --> 00:12:30.720]   'cause they gonna hurt you.
[00:12:30.720 --> 00:12:31.560]   - That's me.
[00:12:31.560 --> 00:12:34.040]   It's just too, I'm just too fast, too fast.
[00:12:34.040 --> 00:12:36.980]   I think, you know, really, that was, like, younger.
[00:12:36.980 --> 00:12:39.720]   You know, I didn't, like, play it, like, from day one.
[00:12:39.720 --> 00:12:41.680]   Like, it was something that, like, in my school,
[00:12:41.680 --> 00:12:43.120]   in my high school, like, I had braids.
[00:12:43.120 --> 00:12:44.480]   Like, yeah, like cornrows.
[00:12:44.480 --> 00:12:45.320]   - Oh, for real?
[00:12:45.320 --> 00:12:46.360]   - Like, yeah, that was, like, my guy.
[00:12:46.360 --> 00:12:48.200]   Like, I wanted to be, like, me and my little brother.
[00:12:48.200 --> 00:12:51.080]   So, I wanted to, you know, be, like, AI.
[00:12:51.080 --> 00:12:55.060]   And I had braids, but it was a rule in my school district
[00:12:55.060 --> 00:12:58.200]   that if you had braids, you couldn't play basketball.
[00:12:58.200 --> 00:12:59.760]   So, it kind of, like, pushed my--
[00:12:59.760 --> 00:13:00.600]   - What?
[00:13:00.600 --> 00:13:01.440]   - It kind of pushed, like, my--
[00:13:01.440 --> 00:13:02.960]   I was playing street basketball the whole time,
[00:13:02.960 --> 00:13:04.760]   but it kind of pushed, like, my real, real, like,
[00:13:04.760 --> 00:13:07.200]   basketball development all the way to, like,
[00:13:07.200 --> 00:13:09.160]   my ninth grade year.
[00:13:09.160 --> 00:13:10.160]   - That's weird.
[00:13:10.160 --> 00:13:11.360]   I ain't never had that rule.
[00:13:11.360 --> 00:13:13.840]   - If it was cool, like, I could've played both, like,
[00:13:13.840 --> 00:13:15.880]   you know, since day one, and who knows
[00:13:15.880 --> 00:13:16.720]   what would happen.
