
[00:00:00.000 --> 00:00:03.400]   [MUSIC PLAYING]
[00:10:39.240 --> 00:10:41.040]   So when we want to do function application,
[00:10:41.040 --> 00:10:43.120]   when we want to apply a function to data,
[00:10:43.120 --> 00:10:45.040]   that's matrix-vector multiplication.
[00:10:45.040 --> 00:10:47.360]   Often, we might think of matrix-vector multiplication
[00:10:47.360 --> 00:10:49.680]   as an equational thing, as just a matrix
[00:10:49.680 --> 00:10:52.120]   vector on the left-hand side is equal to the thing
[00:10:52.120 --> 00:10:54.680]   on the right-hand side, the way you would say 2 plus 2
[00:10:54.680 --> 00:10:55.800]   equals 4.
[00:10:55.800 --> 00:10:58.080]   But the view that I'm trying to put forward here
[00:10:58.080 --> 00:11:01.200]   is that you should instead think of this as m of v.
[00:11:01.200 --> 00:11:04.800]   m, the matrix applied as a function to the vector v,
[00:11:04.800 --> 00:11:08.000]   is equal to the thing on the right-hand side, which for now,
[00:11:08.000 --> 00:11:09.120]   we're just calling mv.
[00:11:09.120 --> 00:11:12.680]   Under that view, a matrix is a function
[00:11:12.680 --> 00:11:15.920]   that takes in arrays with a certain number of rows
[00:11:15.920 --> 00:11:19.000]   and puts out arrays with a certain number of rows.
[00:11:19.000 --> 00:11:22.080]   In this case, the number of rows in that vector,
[00:11:22.080 --> 00:11:24.360]   the length of that vector, is just k here
[00:11:24.360 --> 00:11:26.600]   to emphasize it could be a bunch of different things.
[00:11:26.600 --> 00:11:28.840]   But the output, the number of rows in the output,
[00:11:28.840 --> 00:11:30.920]   is given by the number of rows in that matrix.
[00:11:30.920 --> 00:11:32.920]   It's, in this case, 3.
[00:11:32.920 --> 00:11:35.480]   So like that function, too long to tweet,
[00:11:35.480 --> 00:11:38.600]   had a type signature that said it takes in strings
[00:11:38.600 --> 00:11:41.760]   and returns bools, this matrix has a type signature.
[00:11:41.760 --> 00:11:45.320]   It takes in arrays of length k1 and returns
[00:11:45.320 --> 00:11:47.800]   arrays of length 3, 1.
[00:11:47.800 --> 00:11:50.960]   Let's just pick a particular matrix here.
[00:11:50.960 --> 00:11:54.800]   This matrix x here that's 1, 0, 0, 0, 1, 0.
[00:11:54.800 --> 00:11:58.600]   And let's view it the way we would view a function
[00:11:58.600 --> 00:12:01.920]   in that ovals and arrows way of viewing things.
[00:12:01.920 --> 00:12:04.680]   You can see the inputs on the left, the outputs on the right.
[00:12:04.680 --> 00:12:07.360]   So the output 0, 1, 2, and 0, 1, 5
[00:12:07.360 --> 00:12:09.400]   both get taken to the same thing.
[00:12:09.400 --> 00:12:11.360]   And just as an exercise, if you were
[00:12:11.360 --> 00:12:14.640]   to name this the way you name a function in programming,
[00:12:14.640 --> 00:12:17.640]   what name would you give this matrix, x, here?
[00:12:17.640 --> 00:12:19.320]   When we're doing math, we often think
[00:12:19.320 --> 00:12:20.280]   of these things as variables.
[00:12:20.280 --> 00:12:21.800]   We don't give them descriptive names.
[00:12:21.800 --> 00:12:23.680]   We give them names like x and w.
[00:12:23.680 --> 00:12:26.600]   But when we're thinking about functions,
[00:12:26.600 --> 00:12:28.280]   we often give them a specific name.
[00:12:28.280 --> 00:12:31.360]   So this x here is taking in inputs
[00:12:31.360 --> 00:12:33.040]   that look like things on the left
[00:12:33.040 --> 00:12:37.200]   and returning things that come out on the right here.
[00:12:37.200 --> 00:12:40.560]   When we combine matrices through matrix multiplication,
[00:12:40.560 --> 00:12:44.320]   when I take two matrices and multiply them together,
[00:12:44.320 --> 00:12:46.760]   that is like function composition.
[00:12:46.760 --> 00:12:50.320]   That is like that combination of two functions.
[00:12:50.320 --> 00:12:52.960]   So for example, we could take that matrix x
[00:12:52.960 --> 00:12:56.520]   and then apply on the left matrix y.
[00:12:56.520 --> 00:12:59.120]   And we would then get a different function,
[00:12:59.120 --> 00:13:01.840]   a different matrix that does something different
[00:13:01.840 --> 00:13:02.840]   to its inputs.
[00:13:02.840 --> 00:13:04.920]   As an example here, I've got this first matrix
[00:13:04.920 --> 00:13:07.840]   we already talked about strips off that last entry.
[00:13:07.840 --> 00:13:10.600]   So it strips off the z-axis here.
[00:13:10.600 --> 00:13:12.880]   So then we get a vector that looks like this one
[00:13:12.880 --> 00:13:13.720]   in the middle here.
[00:13:13.720 --> 00:13:18.240]   So that red arrow here points from the inputs on the left
[00:13:18.240 --> 00:13:19.880]   to the outputs on the right.
[00:13:19.880 --> 00:13:22.960]   And then we can chain that with that second matrix,
[00:13:22.960 --> 00:13:25.200]   this matrix indicated in blue here,
[00:13:25.200 --> 00:13:27.680]   the y-matrix that takes two-dimensional inputs
[00:13:27.680 --> 00:13:29.920]   and returns two-dimensional outputs.
[00:13:29.920 --> 00:13:32.440]   And that one zeros out the y-axis.
[00:13:32.440 --> 00:13:34.000]   So then we end up with a vector that
[00:13:34.000 --> 00:13:38.160]   lies just along the x-axis with only the first entry
[00:13:38.160 --> 00:13:39.840]   of that vector that went in.
[00:13:39.840 --> 00:13:42.040]   And so I think this way of drawing things
[00:13:42.040 --> 00:13:44.080]   is maybe a little bit more common for vectors than that
[00:13:44.080 --> 00:13:45.520]   oval way of drawing things.
[00:13:45.520 --> 00:13:47.240]   So I wanted to make sure we covered that.
[00:13:47.240 --> 00:13:49.160]   The combination of those two things,
[00:13:49.160 --> 00:13:50.960]   the combination of those two functions,
[00:13:50.960 --> 00:13:53.240]   is itself also a function.
[00:13:53.240 --> 00:13:55.480]   And it's also, in fact, a matrix.
[00:13:55.480 --> 00:13:58.400]   And that matrix is obtained from the two sub-matrices
[00:13:58.400 --> 00:14:01.120]   by doing matrix multiplication.
[00:14:01.120 --> 00:14:02.920]   So that matrix multiplication rule,
[00:14:02.920 --> 00:14:05.880]   why did we use that specific matrix multiplication rule?
[00:14:05.880 --> 00:14:07.880]   It was so that this would be true.
[00:14:07.880 --> 00:14:11.480]   It was so that if we did matrix multiplication
[00:14:11.480 --> 00:14:14.880]   on the left of this matrix by this matrix,
[00:14:14.880 --> 00:14:18.760]   we would get this matrix representing their composition.
[00:14:18.760 --> 00:14:21.680]   So that is the reason for that matrix multiplication rule,
[00:14:21.680 --> 00:14:22.560]   fundamentally.
[00:14:22.560 --> 00:14:24.720]   This is the approach for thinking about linear algebra
[00:14:24.720 --> 00:14:27.520]   that I think is most fruitful for doing machine learning,
[00:14:27.520 --> 00:14:29.480]   and I think also for a lot of other branches
[00:14:29.480 --> 00:14:31.040]   that linear algebra gets applied in.
[00:14:31.040 --> 00:14:35.560]   But the remaining question is, why linear algebra
[00:14:35.560 --> 00:14:36.680]   for machine learning?
[00:14:36.680 --> 00:14:38.920]   We've understood a little bit more about linear algebra,
[00:14:38.920 --> 00:14:41.640]   but we haven't really tackled why this is important
[00:14:41.640 --> 00:14:42.760]   for machine learning yet.
[00:14:42.760 --> 00:14:45.400]   I said that we use arrays to represent functions
[00:14:45.400 --> 00:14:47.640]   and represent data in machine learning,
[00:14:47.640 --> 00:14:50.160]   but why this, and what kinds of functions
[00:14:50.160 --> 00:14:51.560]   can we represent that way?
[00:14:51.560 --> 00:14:54.720]   So why, basically, is linear algebra so important
[00:14:54.720 --> 00:14:57.720]   for optimization and, hence, machine learning?
[00:14:57.720 --> 00:15:00.760]   I think the right tack to get to understanding this
[00:15:00.760 --> 00:15:05.120]   is to think about how would we represent functions as data?
[00:15:05.120 --> 00:15:07.360]   So the fundamental question,
[00:15:07.360 --> 00:15:09.800]   if we want to program by optimization,
[00:15:09.800 --> 00:15:12.800]   is that we need to be able to represent programs
[00:15:12.800 --> 00:15:14.000]   and manipulate them.
[00:15:14.000 --> 00:15:16.240]   So we're gonna start with a program that doesn't work
[00:15:16.240 --> 00:15:19.360]   and then slowly, over time, obtain a program that does work.
[00:15:19.360 --> 00:15:21.520]   That's that process of optimization.
[00:15:21.520 --> 00:15:24.120]   In order to do that, we need to have that program
[00:15:24.120 --> 00:15:26.440]   and we need to be able to manipulate it somehow.
[00:15:26.440 --> 00:15:29.880]   The normal way that we represent programs as data
[00:15:29.880 --> 00:15:31.240]   is as strings, right?
[00:15:31.240 --> 00:15:34.040]   The usual way is buildwebsite.py, right?
[00:15:34.040 --> 00:15:37.480]   That is actually, in the end, a string of characters
[00:15:37.480 --> 00:15:40.080]   and that's how humans tend to manipulate programs.
[00:15:40.080 --> 00:15:43.320]   In general, we could also represent our programs
[00:15:43.320 --> 00:15:45.200]   as dictionaries, as lookup tables.
[00:15:45.200 --> 00:15:49.040]   It's basically applying that oval and arrow view
[00:15:49.040 --> 00:15:50.640]   of functions to your program.
[00:15:50.640 --> 00:15:52.800]   So those are different ways to do it.
[00:15:52.800 --> 00:15:55.600]   Neither one is actually really good for optimization.
[00:15:55.600 --> 00:15:58.360]   If we want to optimize things quantitatively,
[00:15:58.360 --> 00:16:01.240]   actually, the way that we represent programs is horrible,
[00:16:01.240 --> 00:16:02.080]   right?
[00:16:02.080 --> 00:16:05.840]   It's an absolutely horrible way to represent functions
[00:16:05.840 --> 00:16:07.800]   if we want to be able to optimize them.
[00:16:07.800 --> 00:16:11.200]   So just take an example, very simple Python program
[00:16:11.200 --> 00:16:14.440]   to check if a number is odd and return whether it's odd
[00:16:14.440 --> 00:16:15.480]   or even as a string.
[00:16:15.480 --> 00:16:18.280]   Pretty much any single character change to the code
[00:16:18.280 --> 00:16:19.440]   on the left would break it,
[00:16:19.440 --> 00:16:22.240]   would make it not do the right thing
[00:16:22.240 --> 00:16:25.200]   or it would completely break the program,
[00:16:25.200 --> 00:16:27.480]   make it not valid Python anymore.
[00:16:27.480 --> 00:16:29.880]   It's a great way for representing programs
[00:16:29.880 --> 00:16:31.720]   in order to get programmers to work with it,
[00:16:31.720 --> 00:16:34.960]   for humans to adjust the behavior of programs.
[00:16:34.960 --> 00:16:37.480]   But for a computer, that's really difficult
[00:16:37.480 --> 00:16:39.920]   to be able to make these coordinated changes.
[00:16:39.920 --> 00:16:43.760]   And it's very difficult to make that numerical quantitative
[00:16:43.760 --> 00:16:46.520]   in a way that we can actually automate this process,
[00:16:46.520 --> 00:16:48.640]   which is the goal of machine learning.
[00:16:48.640 --> 00:16:51.720]   So the main way that we make progress
[00:16:51.720 --> 00:16:55.120]   is by restricting ourselves to a smaller set of functions
[00:16:55.120 --> 00:16:58.160]   and focusing on making those work well.
[00:16:58.160 --> 00:17:01.040]   And so looking for a more limited data type
[00:17:01.040 --> 00:17:02.680]   that maybe doesn't necessarily represent
