
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:04:03.360 --> 00:04:04.500]   Have you read "Traction"?
[00:04:04.500 --> 00:04:05.880]   Gino Wickman's "Traction"?
[00:04:05.880 --> 00:04:07.600]   So Gino Wickman has a book called "Traction."
[00:04:07.600 --> 00:04:08.760]   It's right here.
[00:04:08.760 --> 00:04:12.480]   Get a grip on your business.
[00:04:12.480 --> 00:04:17.480]   It's basically a system for pulling all the different pieces
[00:04:18.320 --> 00:04:20.840]   of your business together into one cohesive system.
[00:04:20.840 --> 00:04:22.840]   And so it's kinda like what I said earlier with the goals.
[00:04:22.840 --> 00:04:24.160]   You have your big 10-year goal, maybe,
[00:04:24.160 --> 00:04:26.240]   and a three-year goal, and you track it down
[00:04:26.240 --> 00:04:28.480]   to a meeting that you have once a week with your team.
[00:04:28.480 --> 00:04:32.520]   But in that meeting, I say out loud in that meeting,
[00:04:32.520 --> 00:04:37.520]   like, "Last week, I said I would do blank, and I blank."
[00:04:37.520 --> 00:04:43.640]   Like, "Last week, I said I would call three investors.
[00:04:43.640 --> 00:04:44.960]   I called two."
[00:04:44.960 --> 00:04:46.400]   In other words, I have to fail.
[00:04:46.400 --> 00:04:48.320]   I have to publicly fail in front of my team
[00:04:48.320 --> 00:04:51.560]   if I don't deliver on the thing I said I was going to do.
[00:04:51.560 --> 00:04:54.560]   So by adding in that piece of the meeting
[00:04:54.560 --> 00:04:55.720]   through the book "Traction," again,
[00:04:55.720 --> 00:04:57.020]   we operate on this kind of system,
[00:04:57.020 --> 00:04:58.400]   but that piece of the meeting is,
[00:04:58.400 --> 00:05:00.960]   "I said I would do this. I did this."
[00:05:00.960 --> 00:05:01.960]   That holds me accountable,
[00:05:01.960 --> 00:05:03.720]   because although I will let myself down,
[00:05:03.720 --> 00:05:05.560]   I don't wanna let my team down, right?
[00:05:05.560 --> 00:05:06.440]   I don't wanna let them down.
[00:05:06.440 --> 00:05:09.720]   So the more I can obligate myself to things,
[00:05:09.720 --> 00:05:11.480]   the more likely the things get done.
[00:05:11.480 --> 00:05:13.120]   I mean, at the end of the day,
[00:05:13.120 --> 00:05:16.480]   you are the results of what you repeatedly do.
[00:05:16.480 --> 00:05:17.320]   I'm gonna say that again,
[00:05:17.320 --> 00:05:18.760]   'cause this is like one of the most profound statements.
[00:05:18.760 --> 00:05:19.640]   I didn't invent it.
[00:05:19.640 --> 00:05:21.160]   I've heard it said many different times
[00:05:21.160 --> 00:05:23.120]   in many different ways.
[00:05:23.120 --> 00:05:25.760]   You, well, I'll say you get the results
[00:05:25.760 --> 00:05:27.640]   of what you repeatedly do.
[00:05:27.640 --> 00:05:30.040]   You eat chips and nachos and Mai Tais every day,
[00:05:30.040 --> 00:05:31.600]   you're going to get overweight.
[00:05:31.600 --> 00:05:34.320]   You jog every single day, you're going to lose weight.
[00:05:34.320 --> 00:05:36.720]   You spend 15 minutes every day
[00:05:36.720 --> 00:05:38.940]   looking into your significant other's eyes,
[00:05:38.940 --> 00:05:41.000]   having a real conversation,
[00:05:41.000 --> 00:05:43.080]   you're going to have a better relationship.
[00:05:43.080 --> 00:05:45.120]   You avoid them, you're going to have a bad one, right?
[00:05:45.120 --> 00:05:47.680]   So we, there are certain things in life
[00:05:47.680 --> 00:05:50.760]   that give us the result of life that we want.
[00:05:50.760 --> 00:05:54.400]   So all we need to do to be successful in anything,
[00:05:54.400 --> 00:05:55.640]   I really believe this, it's like,
[00:05:55.640 --> 00:05:57.200]   know where you wanna go,
[00:05:57.200 --> 00:06:00.480]   know what things are going to get you there.
[00:06:00.480 --> 00:06:02.040]   And when I say things, I mean the habits,
[00:06:02.040 --> 00:06:04.240]   the traits, the systems, whatever.
[00:06:04.240 --> 00:06:05.920]   So know where you wanna go,
[00:06:05.920 --> 00:06:08.440]   know the things that are gonna get you there,
[00:06:08.440 --> 00:06:12.280]   track those things and get accountability on it.
[00:06:12.280 --> 00:06:14.440]   If it's a group of guys getting accountability together,
[00:06:14.440 --> 00:06:15.920]   or guys meaning guys or girls,
[00:06:15.920 --> 00:06:18.400]   or is it hiring a performance coach?
[00:06:18.400 --> 00:06:19.840]   Whatever that is, get the accountability.
[00:06:19.840 --> 00:06:21.360]   So know where you're going,
[00:06:21.360 --> 00:06:23.480]   figure out what the steps are needed to get there,
[00:06:23.480 --> 00:06:25.360]   track it so you can be aware
[00:06:25.360 --> 00:06:26.840]   of you getting there or not getting there,
[00:06:26.840 --> 00:06:28.080]   and then get accountability
[00:06:28.080 --> 00:06:29.680]   so you can hack your self-discipline.
[00:06:29.680 --> 00:06:33.560]   You can accomplish anything, anything by doing that.

