
[00:00:00.000 --> 00:00:05.080]   [MUSIC PLAYING]
[00:04:01.960 --> 00:04:05.200]   Or 1 Corinthians 13.4, when Paul's talking about love,
[00:04:05.200 --> 00:04:08.160]   interestingly, it says love is patient and kind.
[00:04:08.160 --> 00:04:09.620]   Love does not envy or boast.
[00:04:09.620 --> 00:04:13.560]   It is not arrogant or rude.
[00:04:13.560 --> 00:04:17.840]   And the old King James Version does not behave itself
[00:04:17.840 --> 00:04:20.160]   unseemly.
[00:04:20.160 --> 00:04:23.880]   Now, here's what's interesting about those passages.
[00:04:23.880 --> 00:04:29.760]   None of them, in none of them is language condemned
[00:04:29.760 --> 00:04:33.600]   because it's against a particular law.
[00:04:33.600 --> 00:04:37.320]   Notice the categories, corrupting talk, filthiness,
[00:04:37.320 --> 00:04:42.560]   obscene talk, rude, or behaving itself unseemly.
[00:04:42.560 --> 00:04:45.840]   If you can read Greek, every one of those phrases,
[00:04:45.840 --> 00:04:48.320]   all four of them, corrupting talk, filthiness, obscene talk,
[00:04:48.320 --> 00:04:52.080]   rude, all are built on the same Greek stem,
[00:04:52.080 --> 00:04:57.080]   [SPEAKING GREEK]
[00:04:57.080 --> 00:05:02.640]   And this [SPEAKING GREEK] is a root
[00:05:02.640 --> 00:05:07.280]   that isn't built on a list of acceptable words
[00:05:07.280 --> 00:05:08.480]   and unacceptable words.
[00:05:08.480 --> 00:05:10.000]   Like, oh, the way we live our lives
[00:05:10.000 --> 00:05:12.520]   is there's some God-approved acceptable words
[00:05:12.520 --> 00:05:14.240]   and some God-approved unacceptable words.
[00:05:14.240 --> 00:05:15.240]   Well, there aren't.
[00:05:15.240 --> 00:05:16.960]   I don't think that's the case.
[00:05:16.960 --> 00:05:19.480]   What that phrase refers to is--
[00:05:19.480 --> 00:05:22.520]   I looked this up in the major Greek lexicon--
[00:05:22.520 --> 00:05:27.760]   behavior that flouts social and moral standards,
[00:05:27.760 --> 00:05:30.960]   shamefulness, obscenity.
[00:05:30.960 --> 00:05:39.200]   So instead, the issue is, are we transgressing or fighting
[00:05:39.200 --> 00:05:44.200]   against certain social norms as Christians?
[00:05:44.200 --> 00:05:46.840]   And then we ask, is it good for upbuilding?
[00:05:46.840 --> 00:05:48.880]   Is it good that fits the occasion?
[00:05:48.880 --> 00:05:51.120]   Is it giving grace?
[00:05:51.120 --> 00:05:55.680]   This is the cultural norm that we should be striving for--
[00:05:55.680 --> 00:05:59.760]   upbuilding, giving grace to those who hear.
[00:05:59.760 --> 00:06:03.840]   So a huge part of Christian ethics, including language,
[00:06:03.840 --> 00:06:07.000]   is not derived from finding a list of God-approved words
[00:06:07.000 --> 00:06:08.360]   and God-unapproved words.
[00:06:08.360 --> 00:06:10.040]   There is no such list.
[00:06:10.040 --> 00:06:12.240]   Most of our behavior, including our language,
[00:06:12.240 --> 00:06:14.840]   is, does it build up in faith?
[00:06:14.840 --> 00:06:16.680]   Does it build a passion for Christ?
[00:06:16.680 --> 00:06:19.960]   Does it give grace to those who hear?
[00:06:19.960 --> 00:06:22.400]   And our vocabulary is a testimony
[00:06:22.400 --> 00:06:25.600]   to this way of thinking about language.
[00:06:25.600 --> 00:06:27.720]   Think of dozens of words that have
[00:06:27.720 --> 00:06:33.000]   been created and adapted to express what is fitting--
[00:06:33.000 --> 00:06:35.280]   not what's wrong, but what's fitting.
[00:06:35.280 --> 00:06:36.200]   I mean, here's a list.
[00:06:36.200 --> 00:06:38.120]   I just thought of a few--
[00:06:38.120 --> 00:06:43.240]   disgraceful, dishonorable, indecent, indelicate,
[00:06:43.240 --> 00:06:50.200]   offensive, hurtful, unkind, dirty, salacious, scandalous,
[00:06:50.200 --> 00:06:55.480]   shameful, reprehensible, impolite, crude, lewd,
[00:06:55.480 --> 00:06:58.280]   licentious, unsuitable, improper.
[00:06:58.280 --> 00:07:01.120]   Isn't it amazing that the English language
[00:07:01.120 --> 00:07:02.560]   has words like that in it?
[00:07:02.560 --> 00:07:03.720]   What do those words mean?
[00:07:03.720 --> 00:07:06.760]   Those words have-- those words don't have anything to do with,
[00:07:06.760 --> 00:07:08.120]   oh, where's my list, you know?
[00:07:08.120 --> 00:07:12.880]   Where's my list of actions or attitudes or words
[00:07:12.880 --> 00:07:13.760]   that I can say?
[00:07:13.760 --> 00:07:15.040]   Those words aren't about lists.
[00:07:15.040 --> 00:07:19.040]   Those words are about the creation of a culture,
[00:07:19.040 --> 00:07:20.720]   the maintenance of a culture.
[00:07:20.720 --> 00:07:23.520]   And Christians should be striving
[00:07:23.520 --> 00:07:28.880]   to create and maintain a Christ-permeated culture.
[00:07:28.880 --> 00:07:32.760]   So the question I would urge is, have you
[00:07:32.760 --> 00:07:34.840]   let the texts--
[00:07:34.840 --> 00:07:38.880]   the ones that I've referred to up there--
[00:07:38.880 --> 00:07:41.440]   have you let the texts sufficiently
[00:07:41.440 --> 00:07:44.680]   inform the kind of Christian culture
[00:07:44.680 --> 00:07:48.520]   you would like to cultivate in your children, in the church,
[00:07:48.520 --> 00:07:50.000]   in the workplace?
[00:07:50.000 --> 00:07:53.160]   And my guess is the people that are playing fast and loose
[00:07:53.160 --> 00:07:57.680]   with what's offensive in using obscene or offensive language
[00:07:57.680 --> 00:08:01.800]   would do well to rethink their habits.
[00:08:01.800 --> 00:08:03.360]   Yes, thank you, Pastor John.
[00:08:03.360 --> 00:08:05.560]   And for more on cussing, see the popular episode
[00:08:05.560 --> 00:08:08.600]   titled "On Cussing" in the Ask Pastor John archive,
[00:08:08.600 --> 00:08:10.920]   which is most easily found in the updated Ask Pastor John
[00:08:10.920 --> 00:08:12.760]   app for the iPhone and the Android.
[00:08:12.760 --> 00:08:14.760]   Be sure you've updated your app in the last month
[00:08:14.760 --> 00:08:17.080]   or so to get all of the new features.
[00:08:17.080 --> 00:08:19.440]   The episode on cussing is episode 97,
[00:08:19.440 --> 00:08:21.920]   number 97 in the episodes.
[00:08:21.920 --> 00:08:25.680]   Tomorrow marks the 41st anniversary of Roe v. Wade,
[00:08:25.680 --> 00:08:28.280]   and we will talk about the longstanding implications
[00:08:28.280 --> 00:08:30.680]   of this court ruling on the unborn.
[00:08:30.680 --> 00:08:32.360]   Until then, I'm your host, Tony Reinke.
[00:08:32.360 --> 00:08:34.400]   Thanks for listening.
[00:08:34.400 --> 00:08:40.400]   [ Silence ]
[00:08:40.400 --> 00:08:42.460]   you

