
[00:00:00.040 --> 00:00:19.120]   But yeah, I'm Max. I'm the founder of Gumloop. We went through YC a year and a half ago now,
[00:03:05.880 --> 00:03:09.800]   10 people because we noticed after working at Amazon and Microsoft that working on a super
[00:03:09.800 --> 00:03:15.860]   small team is really fun. You can just move way faster, not sit in meetings all the time.
[00:03:15.860 --> 00:03:19.740]   So now Gumloop is this, it used to be way uglier, but it's this workflow automation tool
[00:03:19.740 --> 00:03:25.560]   that a bunch of really large companies are using. So I thought I could go over how we
[00:03:25.560 --> 00:03:30.400]   approach hiring, internal operations and then team culture. These are like things that we
[00:03:30.400 --> 00:03:36.000]   talk a lot about internally, my co-founder and I. I did want to put a disclaimer here.
[00:03:36.000 --> 00:03:39.700]   I don't actually know what I'm talking about. I'm trying to figure out if we're just getting
[00:03:39.700 --> 00:03:43.420]   lucky over and over or if like our approaches are actually working, but take everything I say
[00:03:43.420 --> 00:03:48.000]   with a grain of salt because it could be totally off base and it might ruin your company if
[00:03:48.000 --> 00:03:53.820]   you do what I do. So the three things that we try to do internally when we approach
[00:03:53.820 --> 00:03:59.640]   hiring are be super, super picky, which is painful most of the time. Product led hiring,
[00:03:59.640 --> 00:04:05.100]   a buzzword that we've been trying to coin and then making time to work together, which I'll
[00:04:05.100 --> 00:04:11.520]   explain in a second. But this is a screenshot from the co-founder of Instacart who ended up investing in
[00:04:11.520 --> 00:04:14.640]   our company. And we would ask him for advice because he's scaled a large company before,
[00:04:14.640 --> 00:04:19.440]   running candidates by him. And one time I asked him, like I sent him a candidate that I thought was
[00:04:19.440 --> 00:04:25.860]   pretty good. This was his only reply. He tends to write very short emails, but emphasizing that you
[00:04:25.860 --> 00:04:30.180]   shouldn't lower the bar. Like if you aren't extremely excited about someone, like if it's not a no brainer,
[00:04:30.180 --> 00:04:35.560]   you shouldn't even consider hiring them. So we've done like hundreds of interviews and tons of work
[00:04:35.560 --> 00:04:38.820]   trials, which I'll explain in a second. But if you're going to be a super small team,
[00:04:38.820 --> 00:04:44.940]   every person needs to be absolutely exceptional, which oftentimes makes like investors of yours like
[00:04:44.940 --> 00:04:48.660]   confused because you're still such a small team and they gave you so much money to scale. But you have
[00:04:48.660 --> 00:04:55.020]   to kind of be really thorough with your screening and then also really confident in every single person
[00:04:55.020 --> 00:05:00.840]   you hire. We've been trying to coin this term of product led hiring. So two of our customers ended up
[00:05:00.840 --> 00:05:05.820]   quitting their jobs to join the team. And that was like the one of the easiest decisions we've made in
[00:05:05.820 --> 00:05:10.100]   terms of hiring because they already loved the product. They had a ton of insight into how it
[00:05:10.100 --> 00:05:13.780]   could be used in a business. So like our customer from Instacart, the one who originally found us and
[00:05:13.780 --> 00:05:18.320]   brought us into the company, he ended up quitting and joining us. And now he does a lot of our like
[00:05:18.320 --> 00:05:23.080]   enterprise relationships and working with our larger customers. And then this screenshot is our head of
[00:05:23.080 --> 00:05:28.240]   education and community. He was at Webflow before, but had a Zapier course and a ton of automation
[00:05:28.240 --> 00:05:33.380]   workshops that he was selling and then found Gumloop and got super excited. So that was a no brainer.
[00:05:33.380 --> 00:05:38.540]   But I think if you can focus on making a really great product that obviously happens to be accessible
[00:05:38.540 --> 00:05:43.260]   to people who you want to hire, there's a bit of luck involved there. But it helps with the hiring
[00:05:43.260 --> 00:05:47.300]   process because they know exactly what you do. You don't have to like inspire them to join the team.
[00:05:47.300 --> 00:05:54.420]   They want to join on their own. And then making time to work together. So I think this is only,
[00:05:54.540 --> 00:06:04.420]   hopefully this video plays. Yeah. Okay. This is only really possible if you have a really small team, but we do this thing where we rent Airbnb's and we
[00:06:04.420 --> 00:06:13.700]   just go hack together for like four days at a time. We make like three weeks of progress in a couple of days. But the two people sitting on the left there are actually work trials, they were like interviewing at the time, but we brought them with us to Yosemite to just pack. And I think doing this really intentional sort of working together period is the only way you'll actually know if you want to work with someone.
[00:06:13.700 --> 00:06:35.700]   So we always bring people into work trials, they are on the team for several days as if they already joined the company. And then by the end, we're like totally confident whether this is the right fit or not. And we've done way too many of these, honestly, but it's helped us make sure that everyone on the team is exceptional.
[00:06:35.700 --> 00:07:05.680]   Another thing we try to do in terms of operations. I mean, there's three things here. We have almost no meetings, purposefully so. I try to just let people build like I hired great people. So my plan is to give them the space to build, which is easier said than done. And then we automate everything internally, which is kind of a gum loop self plug. But yeah, in terms of our calendars, like my calendar is always insane, because if we're talking a kind of
[00:07:05.680 --> 00:07:35.660]   customers and I'm talking to customers and I flew back from New York this morning, for example, because I was working with customers in person. But everyone else's calendar should ideally be totally blank. We try to just give everyone deep focus time. If you're an engineer and we hired you to build exceptional products, like we should let you do that, not make you talk about building exceptional product for five hours every day. I think that's only possible if you have a really small team, because normally you'll have like five people on a project, you'll have to sync and kind of agree on the terms before you even start
[00:07:35.660 --> 00:08:05.640]   working. And that just leads to kind of slowness everywhere. So also letting people build. So I used to be really involved in every aspect of like every feature we shipped. But now that we've hired exceptional people who are all better than I am at basically basically everything, all I do is kind of like inspire, I try to inspire what the features we should build are. So I'll make these like really stupid descriptions of the features that I think we should build based on talking to customers.
[00:08:05.640 --> 00:08:14.400]   And then I just let people do their thing. So that's kind of like only possible if you hire great people, but once you do, you can really just take a backseat and give them the space to be exceptional.
[00:08:14.400 --> 00:08:35.620]   And then automate everything you can. So this is our internal Gumloop instance. We automate basically every part of the business as much as we can. And if there's something we can't automate, then we build features on Gumloop to let us automate it. So like before every meeting, we have like a deep research report that tells us everything we need to know about the customer, not just their outward facing information,
[00:08:35.620 --> 00:08:42.380]   but also like how they're currently using our products. Are they a power user or not? What features are they using? So we were like totally informed going into the meeting.
[00:08:42.380 --> 00:08:56.380]   We have every time someone interesting signs up, we get notified why, what they're doing on the platform and also like an email drafted into my inbox so I can reach out to them, hop on a call and like talk about why they event, they made that free account.
[00:08:56.380 --> 00:09:08.140]   So that's led to a ton of our growth. We have an AI chat bot on the platform, for example, that gets like 50,000 messages a day, but we have a Gumloop workflow that reads the chats with the chat bot so that it can tell us what people are confused about.
[00:09:08.140 --> 00:09:16.140]   And then we use that to inform our product decisions. So a lot of these little tasks in the company would have been someone's role or taking up like three or four hours of their day.
[00:09:16.140 --> 00:09:28.900]   But now we use our own product to automate everything. So also a lot of luck involved. You can be a small team if you are an automation company, but if you use Gumloop, maybe you guys could be more efficient.
[00:09:28.900 --> 00:09:46.120]   That's the plug. All right. So culture wise, I think this is the most important thing. It's impossible to talk about having a really exceptional team if no one's having a good time or they're quitting. So we...
[00:09:46.120 --> 00:09:52.880]   I mean, one of the most annoying things I say at like basically every day when we talk about a feature that a customer is asking for is like, what if we built it today?
[00:09:52.880 --> 00:10:01.880]   Like, what would that look like? And then it's kind of caught on. And now everyone on the team, I mean, first of all, I've said that like 10 times, but they're exceptional and they're really fast building engineers.
[00:10:01.880 --> 00:10:11.360]   So we often just challenge ourselves. Like, what if we put on a timer for 45 minutes and try to ship this feature right now with cursor, but this can lead to crazy burnout.
[00:10:11.360 --> 00:10:16.100]   Like if you're always asking, what if we did it today on a Friday night at 8:00 PM, then people are going to have a bad time.
[00:10:16.100 --> 00:10:30.860]   So you have to be really intentional about making it fun. Like I mentioned, we do these retreats, but we're going like we're picking a cool place that I wish my boss would have taken me when I was working at a company before this.
[00:10:30.860 --> 00:10:45.620]   And then we get a bunch of food and do a bunch of fun things. Like we go rock climbing and biking and it kind of offsets the intensity of building with such a kind of like crazy timeline for every feature.
[00:10:45.620 --> 00:10:56.380]   I don't think like anyone would be having fun if we didn't have these like really exciting times to look forward to. I also think this is only possible. You can't fit 50 people in an Airbnb, but you can fit 10 pretty comfortably.
[00:10:56.380 --> 00:11:12.380]   Um, and then being really intentional about your company culture is another thing that I'm pretty adamant about. This is our company handbook. It's like a month or two out of date, but basically everything that we say internally, we just put it on a page so that we have to live up to it.
[00:11:12.380 --> 00:11:18.620]   Um, we wanted to kind of hold ourselves accountable for all of the, the ways we talk about building a company.
[00:11:18.620 --> 00:11:31.620]   Uh, and this is also like one of the things that convinces most of the exceptional people on our team to join or to book that initial call because they read our outward facing handbook and they know that like what we're about before they even meet us.
[00:11:31.620 --> 00:11:41.740]   Um, and I'm kind of at the end of, uh, I was going to show the video, but cut it a bit short. Um, we are hiring a founding head of growth.
[00:11:41.740 --> 00:11:51.980]   So if you know anyone, you can email me there. Like I mentioned, it's a fun time, uh, pretty intense, but hopefully you know, someone or you want to join the team and help us scale.
[00:11:51.980 --> 00:11:54.980]   Cool. Okay.
[00:11:54.980 --> 00:11:55.820]   Thank you.
[00:11:55.820 --> 00:11:56.660]   Thank you.
[00:11:56.660 --> 00:11:57.180]   Thank you.
[00:11:57.180 --> 00:11:57.680]   Thank you.
[00:11:57.680 --> 00:11:58.600]   Thank you.
[00:11:58.600 --> 00:12:02.700]   We'll see you next time.

