
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:03:05.480 --> 00:03:07.880]   But I mean, I'm not saying you have to have
[00:03:07.880 --> 00:03:10.760]   your entire net worth invested in your own strategy,
[00:03:10.760 --> 00:03:13.920]   but I mean, it'd be nice if you had some skin in the game.
[00:03:13.920 --> 00:03:14.840]   Right?
[00:03:14.840 --> 00:03:17.340]   I heard this story about a quant manager one time
[00:03:17.340 --> 00:03:20.440]   who runs a well-known quant hedge fund.
[00:03:20.440 --> 00:03:22.600]   And he keeps his entire portfolio
[00:03:22.600 --> 00:03:26.640]   in like the Jack Bogle Total Stock Market Index Fund.
[00:03:26.640 --> 00:03:28.480]   And the reasoning was his whole livelihood
[00:03:28.480 --> 00:03:29.820]   is tied up in quantitative funds,
[00:03:29.820 --> 00:03:31.460]   and he has an ownership stake
[00:03:31.460 --> 00:03:34.780]   in the investment firm he's part of, so he was diversifying.
[00:03:34.780 --> 00:03:36.800]   And I think that makes sense from a careerist perspective,
[00:03:36.800 --> 00:03:38.360]   but I think it's also a little hypocritical
[00:03:38.360 --> 00:03:41.000]   if you're not investing right alongside your clients.
[00:03:41.000 --> 00:03:43.020]   There are ways that this could go wrong, of course.
[00:03:43.020 --> 00:03:46.040]   There was a long, short hedge fund manager
[00:03:46.040 --> 00:03:48.120]   that my old endowment fund was invested in
[00:03:48.120 --> 00:03:51.120]   during the 2008 crisis, and I think they did okay.
[00:03:51.120 --> 00:03:52.360]   Okay at that time was like,
[00:03:52.360 --> 00:03:55.400]   you basically matched a 60/40 portfolio in the downturn.
[00:03:55.400 --> 00:03:57.140]   But he was talking about how he's seeing
[00:03:57.140 --> 00:03:59.800]   like generational opportunities to buy stocks
[00:03:59.800 --> 00:04:02.900]   based on his discounted whatever models.
[00:04:02.900 --> 00:04:06.560]   And, but he couldn't really get himself to go all in
[00:04:06.560 --> 00:04:09.400]   and just go crazy with these stocks
[00:04:09.400 --> 00:04:11.400]   because he wanted to be more defensive
[00:04:11.400 --> 00:04:14.300]   in case the financial system really did implode.
[00:04:14.300 --> 00:04:16.320]   And one of the reasons he gave for this
[00:04:16.320 --> 00:04:18.240]   is because he said he had his entire liquid net worth
[00:04:18.240 --> 00:04:20.180]   invested right alongside his clients.
[00:04:20.180 --> 00:04:22.580]   So it was almost like he was more preserving
[00:04:22.580 --> 00:04:24.280]   his own personal capital than worrying about
[00:04:24.280 --> 00:04:26.460]   how to invest on behalf of the clients.
[00:04:26.460 --> 00:04:30.140]   And so I think this can also go wrong
[00:04:30.140 --> 00:04:31.540]   as a careerist on steroids there.
[00:04:31.540 --> 00:04:34.200]   So do I think you have to have all your money invested
[00:04:34.200 --> 00:04:35.760]   in this concentrated portfolio of stocks
[00:04:35.760 --> 00:04:36.980]   that also pays your salary and bonus?
[00:04:36.980 --> 00:04:39.020]   No, but do I think you should have some of your money
[00:04:39.020 --> 00:04:39.980]   invested in this strategy?
[00:04:39.980 --> 00:04:41.340]   Definitely, right?
[00:04:41.340 --> 00:04:43.100]   And I think if you're recommending clients
[00:04:43.100 --> 00:04:44.140]   put most of their net worth in it,
[00:04:44.140 --> 00:04:45.940]   then you probably should have a lot of money too.
[00:04:45.940 --> 00:04:47.260]   But if you're recommending, listen,
[00:04:47.260 --> 00:04:49.100]   this is a nice sleeve of a portfolio
[00:04:49.100 --> 00:04:50.420]   that can diversify you,
[00:04:50.420 --> 00:04:52.900]   then why don't you have the same stance, obviously, right?
[00:04:52.900 --> 00:04:55.300]   So obviously everyone has different risk profile
[00:04:55.300 --> 00:04:56.120]   and time horizon,
[00:04:56.120 --> 00:04:58.220]   but I like the idea of practicing what you preach.
[00:04:58.220 --> 00:05:01.380]   Personally, I invest the majority of my liquid net worth
[00:05:01.380 --> 00:05:02.740]   in the same funds and strategies
[00:05:02.740 --> 00:05:04.400]   that our clients invest in.
[00:05:04.400 --> 00:05:06.540]   I do have some other investments for justification purposes,
[00:05:06.540 --> 00:05:08.820]   but the majority of that money is invested
[00:05:08.820 --> 00:05:10.800]   right alongside how clients would invest it
[00:05:10.800 --> 00:05:13.020]   if I was in their shoes.
[00:05:13.020 --> 00:05:14.820]   Obviously, we have a bigger focus on financial planning
[00:05:14.820 --> 00:05:15.860]   and asset allocation here
[00:05:15.860 --> 00:05:17.480]   than a concentrated stock portfolio,
[00:05:17.480 --> 00:05:19.420]   but yeah, if I was one of your clients,
[00:05:19.420 --> 00:05:22.100]   I would want you to have some money in the strategy.
[00:05:22.100 --> 00:05:23.460]   You can diversify, of course,
[00:05:23.460 --> 00:05:25.780]   but I want some of that money invested in there
[00:05:25.780 --> 00:05:26.740]   right alongside me.
[00:05:26.740 --> 00:05:30.460]   - Yeah, it kind of reminds me of seeing insider ownership
[00:05:30.460 --> 00:05:32.580]   in public companies.
[00:05:32.580 --> 00:05:33.620]   It's kind of nice, yeah.
[00:05:33.620 --> 00:05:35.940]   Nice to see that there's some alignment there.
[00:05:35.940 --> 00:05:38.140]   - Yeah, you want some, put some skin in the game.
[00:05:38.140 --> 00:05:39.340]   And I just want to,
[00:05:39.340 --> 00:05:41.740]   if we hear some banging in the background,
[00:05:41.740 --> 00:05:42.780]   there was a huge flood in my building.
[00:05:42.780 --> 00:05:44.260]   - I was going to ask you to explain, yeah.
[00:05:44.260 --> 00:05:45.180]   - Like a week ago.
[00:05:45.180 --> 00:05:49.900]   I was Forrest Gump and Bubba with the shrimp boat.
[00:05:49.900 --> 00:05:52.360]   All the other shrimp boats around me got destroyed.
[00:05:52.360 --> 00:05:54.260]   My office was like the only one that was untouched.
[00:05:54.260 --> 00:05:57.900]   So they're demolishing the whole rest of the floor around me
[00:05:57.900 --> 00:05:59.980]   and fixing it and tearing out stuff.
[00:05:59.980 --> 00:06:01.940]   And I'm sitting here just in my office,
[00:06:01.940 --> 00:06:03.940]   just pretending like nothing's going on.
[00:06:03.940 --> 00:06:07.180]   - Do people in the building resent you?
[00:06:07.180 --> 00:06:08.100]   - Probably.
[00:06:08.100 --> 00:06:09.260]   I mean, there's no one else.
[00:06:09.260 --> 00:06:11.260]   On this wing, I'm the only one left.
[00:06:11.260 --> 00:06:13.060]   So I made it.
[00:06:13.060 --> 00:06:14.420]   All right, next question.
[00:06:14.420 --> 00:06:15.260]   Yep.
[00:06:15.260 --> 00:06:18.060]   - Okay, up next, we have a question from Timothy.
[00:06:18.060 --> 00:06:19.620]   With the rise in bond yields,
[00:06:19.620 --> 00:06:22.200]   when does it make sense to sell out of long-term,
[00:06:22.200 --> 00:06:26.620]   at a long-term, out of a long-term bond fund at a loss
[00:06:26.620 --> 00:06:27.860]   and buy short bonds?
[00:06:27.860 --> 00:06:30.940]   For example, something like a short-term treasury fund.
[00:06:30.940 --> 00:06:32.300]   - All right, we've been talking for a while now
[00:06:32.300 --> 00:06:33.260]   about losses in bond funds,
[00:06:33.260 --> 00:06:34.340]   especially at the long end of the curve.
[00:06:34.340 --> 00:06:36.980]   TLT is the 20 plus year treasury fund.
[00:06:36.980 --> 00:06:38.660]   That's 40% off the highs.
[00:06:38.660 --> 00:06:39.820]   Even if you weren't that long,
[00:06:39.820 --> 00:06:41.820]   they don't really specify here how long they are.
[00:06:41.820 --> 00:06:43.980]   IEF is like the seven to 10 year treasury fund.
[00:06:43.980 --> 00:06:45.740]   That's down 20%.
[00:06:45.740 --> 00:06:47.080]   We're still in a bear market in bonds,
[00:06:47.080 --> 00:06:48.300]   which not a lot of people talk about.
[00:06:48.300 --> 00:06:49.440]   If there's a bear market in stocks,
[00:06:49.440 --> 00:06:51.140]   people are talking about it.
[00:06:51.140 --> 00:06:52.580]   The bond market doesn't get as much attention.
[00:06:52.580 --> 00:06:54.780]   So I don't know how long-term you went,
[00:06:54.780 --> 00:06:58.220]   but let's say you were in like a very long-term bond fund.
[00:06:58.220 --> 00:07:03.060]   TLT, the average yield of maturity now is 4.5%.
[00:07:03.060 --> 00:07:05.260]   So if we're doing a back of the envelope,
[00:07:05.260 --> 00:07:08.260]   how long is it gonna take you to make up for that 40% loss?
[00:07:08.260 --> 00:07:10.060]   We're talking, I don't know, nine years or so
[00:07:10.060 --> 00:07:11.960]   based on current interest rate levels.
[00:07:11.960 --> 00:07:15.420]   IEF has an average yield of maturity of 4.3%.
[00:07:15.420 --> 00:07:17.140]   So we're talking at least four to five years
[00:07:17.140 --> 00:07:19.360]   to break even on that 20% loss.
[00:07:19.360 --> 00:07:20.640]   The good news is at least you can sell
[00:07:20.640 --> 00:07:21.880]   for tax purposes right now, right?
[00:07:21.880 --> 00:07:25.060]   You can tax loss harvest any of those losses
[00:07:25.060 --> 00:07:26.760]   if it's in a taxable account.
[00:07:26.760 --> 00:07:28.420]   Start with a clean slate.
[00:07:28.420 --> 00:07:30.380]   But I do think that there's a huge conundrum
[00:07:30.380 --> 00:07:32.500]   if you are sitting in these massive losses
[00:07:32.500 --> 00:07:33.340]   in long-term bonds,
[00:07:33.340 --> 00:07:36.260]   because what if we go into recession
[00:07:36.260 --> 00:07:40.140]   or the Fed pulls off a soft landing and rates fall
[00:07:40.140 --> 00:07:42.460]   and the Fed cuts rates, right?
[00:07:42.460 --> 00:07:44.940]   So the effective duration on TLT is 17 years.
[00:07:44.940 --> 00:07:46.300]   That's one of the reasons it got killed so bad.
[00:07:46.300 --> 00:07:50.740]   So what this means is that a 1% move in interest rates
[00:07:50.740 --> 00:07:53.840]   would effectively mean a 17% move in prices.
[00:07:53.840 --> 00:07:58.500]   So rates rise 1%, TLT falls 17% in price.
[00:07:58.500 --> 00:07:59.740]   You could net that out a little bit
[00:07:59.740 --> 00:08:00.580]   with the yield if you wanted to.
[00:08:00.580 --> 00:08:01.920]   - Like a meme stock.
[00:08:01.920 --> 00:08:04.140]   - It is, that's why it's down 40%, right?
[00:08:04.140 --> 00:08:06.320]   But if rates fall 1%, guess what?
[00:08:06.320 --> 00:08:08.060]   You're missing out on a 17% gain.
[00:08:08.060 --> 00:08:09.380]   So I think this is one of the reasons,
[00:08:09.380 --> 00:08:11.020]   and this is of course one of the reasons
[00:08:11.020 --> 00:08:13.300]   that a lot of investors have loved long-term bonds
[00:08:13.300 --> 00:08:17.000]   for so long, is because anytime the stock market fell
[00:08:17.000 --> 00:08:18.100]   and the Fed cut rates,
[00:08:18.100 --> 00:08:21.080]   these things were a wonderful hedge against the stock market,
[00:08:21.080 --> 00:08:22.540]   but they are very volatile.
[00:08:22.540 --> 00:08:25.040]   Like coming out of 2009, they lost a ton of money.
[00:08:25.040 --> 00:08:28.100]   So I think you're in a tough position.
[00:08:28.100 --> 00:08:30.200]   I did write a piece this week about what would happen
[00:08:30.200 --> 00:08:32.100]   if you simply swapped out bonds,
[00:08:32.100 --> 00:08:33.720]   intermediate term or long-term for just T-bills
[00:08:33.720 --> 00:08:34.560]   and held cash.
[00:08:34.560 --> 00:08:35.920]   So John pulled the first chart.
[00:08:35.920 --> 00:08:37.460]   The results were actually closer than I expected.
[00:08:37.460 --> 00:08:39.540]   So this is an 80/20 portfolio,
[00:08:39.540 --> 00:08:40.700]   one with a 10-year treasury
[00:08:40.700 --> 00:08:42.420]   and one with a three-month T-bill.
[00:08:42.420 --> 00:08:45.020]   So it's 80/20 in bonds versus 80/20 in cash.
[00:08:45.020 --> 00:08:47.380]   And these are rolling 10-year returns since 1928.
[00:08:47.380 --> 00:08:48.260]   You can see they're pretty close.
[00:08:48.260 --> 00:08:49.420]   John, do the next one.
[00:08:49.420 --> 00:08:52.560]   This is 60/40 portfolio using five-year treasuries
[00:08:52.560 --> 00:08:54.140]   or one-month T-bills.
[00:08:54.140 --> 00:08:56.400]   And the bond portfolios do better,
[00:08:56.400 --> 00:08:58.260]   but it's closer than you would think.
[00:08:58.260 --> 00:09:01.380]   So if you wanna make that switch,
[00:09:01.380 --> 00:09:02.940]   now is the time to do it with a clean slate.
[00:09:02.940 --> 00:09:04.940]   Especially in a taxable account, you can harvest some losses.
[00:09:04.940 --> 00:09:07.540]   But my biggest worry here would be psychological.
[00:09:07.540 --> 00:09:10.060]   If like, I think you have to ask yourself,
[00:09:10.060 --> 00:09:13.780]   if rates rose 1% and long-term bonds got killed again,
[00:09:13.780 --> 00:09:14.840]   man, I'd be kicking myself.
[00:09:14.840 --> 00:09:18.740]   But if rates fell and long-term bonds took off
[00:09:18.740 --> 00:09:20.500]   and they were up 15 or 20%,
[00:09:20.500 --> 00:09:22.380]   how mad would you be at yourself?
[00:09:22.380 --> 00:09:26.340]   So I think this is kind of a tricky situation.
[00:09:26.340 --> 00:09:28.540]   And so I think, yes, harvesting some of those losses
[00:09:28.540 --> 00:09:29.600]   is like the easy thing to do,
[00:09:29.600 --> 00:09:32.580]   but I don't know about locking in the losses.
[00:09:32.580 --> 00:09:35.460]   So I'm almost gonna punt in this question and say,
[00:09:35.460 --> 00:09:38.620]   it's really difficult to know what to do
[00:09:38.620 --> 00:09:40.660]   because the long-term bond thing
[00:09:40.660 --> 00:09:42.960]   is you're locking in some huge losses here.
[00:09:42.960 --> 00:09:46.280]   Any thoughts, Duncan?
[00:09:46.280 --> 00:09:48.460]   - No, I mean, you know,
[00:09:48.460 --> 00:09:50.220]   I don't mess around with bonds very much.
[00:09:50.220 --> 00:09:53.620]   - I guess the question you have to ask yourself is this.
[00:09:53.620 --> 00:09:56.400]   I've personally never liked investing in long-term bonds
[00:09:56.400 --> 00:09:57.900]   because of that duration.
[00:09:57.900 --> 00:10:01.560]   They're so volatile that I would rather accept my volatility
[00:10:01.560 --> 00:10:02.560]   in the stock market
[00:10:02.560 --> 00:10:04.860]   because you're actually getting paid to accept it there.
[00:10:04.860 --> 00:10:07.540]   Whereas in long-term bonds with these high duration levels
[00:10:07.540 --> 00:10:10.120]   and high maturity levels, it just never made sense to me.
[00:10:10.120 --> 00:10:12.440]   Why would I wanna take that much risk in the bond fund?
[00:10:12.440 --> 00:10:14.020]   I prefer the barbell approach
[00:10:14.020 --> 00:10:15.960]   where you're taking way less risk in bonds
[00:10:15.960 --> 00:10:18.620]   and taking the volatility out of there as much as you can
[00:10:18.620 --> 00:10:20.620]   and accepting the volatility in stock.
[00:10:20.620 --> 00:10:22.420]   So I think you have to ask yourself,
[00:10:22.420 --> 00:10:26.100]   you know, am I really okay accepting this much volatility?
[00:10:26.100 --> 00:10:27.600]   That's the question you have to ask
[00:10:27.600 --> 00:10:30.560]   because you could be giving up in some gains,
[00:10:30.560 --> 00:10:34.080]   but you just have to be prepared for more losses as well.
[00:10:34.080 --> 00:10:36.860]   - I know a lot of young and new investors
[00:10:36.860 --> 00:10:39.280]   were as confused as me back when the market
[00:10:39.280 --> 00:10:42.920]   started getting super volatile and dropping and gapping down
[00:10:42.920 --> 00:10:44.940]   and bonds were also going down.
[00:10:44.940 --> 00:10:47.480]   'Cause yeah, like everything you always read historically,
[00:10:47.480 --> 00:10:49.560]   or at least what I had always heard was,
[00:10:49.560 --> 00:10:50.800]   oh, it's a hedge basically.
[00:10:50.800 --> 00:10:51.960]   So when stocks go down,
[00:10:51.960 --> 00:10:54.160]   bonds at least maintain or don't go down as much.
[00:10:54.160 --> 00:10:55.760]   - Yeah, this time bonds caused it.
[00:10:55.760 --> 00:10:57.480]   - Yeah, yeah, it was different.
[00:10:57.480 --> 00:10:59.240]   All right, let's do another one.
[00:10:59.240 --> 00:11:01.640]   - Okay, up next we have a question from Steve.
[00:11:01.640 --> 00:11:02.920]   The state of the US economy
[00:11:02.920 --> 00:11:04.760]   seems very unclear at the moment.
[00:11:04.760 --> 00:11:06.180]   It seems like you could twist the data
[00:11:06.180 --> 00:11:08.800]   to show anything from a hard landing to a soft landing
[00:11:08.800 --> 00:11:11.280]   to overheating or some other narrative.
[00:11:11.280 --> 00:11:12.960]   I know these things are impossible to predict,
[00:11:12.960 --> 00:11:14.880]   but what kind of framework do you use
[00:11:14.880 --> 00:11:16.960]   to think through the probabilities here?
[00:11:16.960 --> 00:11:18.420]   - This is like the Charlie Munger quote
[00:11:18.420 --> 00:11:20.280]   where if you're not confused, you're not paying attention.
[00:11:20.280 --> 00:11:22.560]   I'm confused as well about the potential path forward.
[00:11:22.560 --> 00:11:24.560]   So let's bring on one of the people
[00:11:24.560 --> 00:11:26.680]   who actually taught me to think in terms of probabilities,
[00:11:26.680 --> 00:11:28.320]   Mr. Barry Ritholtz.
[00:11:28.320 --> 00:11:29.160]   - Hey, Barry.
[00:11:29.160 --> 00:11:30.000]   - Hey, guys.
[00:11:30.000 --> 00:11:32.720]   - Barry, I've heard you kind of go through
[00:11:32.720 --> 00:11:34.520]   the different potential paths here
[00:11:34.520 --> 00:11:36.300]   where a soft landing or a hard landing
[00:11:36.300 --> 00:11:38.520]   or a no landing, whatever it is.
[00:11:38.520 --> 00:11:40.620]   It does seem like every couple of weeks
[00:11:40.620 --> 00:11:42.160]   the narrative changes between like,
[00:11:42.160 --> 00:11:43.440]   oh, the economy's too hot
[00:11:43.440 --> 00:11:45.400]   or the job market is slowing down now
[00:11:45.400 --> 00:11:48.560]   or rates are going too high or rates are falling again.
[00:11:48.560 --> 00:11:50.600]   How do you try to think through this
[00:11:50.600 --> 00:11:53.360]   in terms of where we are and what the trends are showing?
[00:11:53.360 --> 00:11:56.040]   - So first, I love this question.
[00:11:56.880 --> 00:11:58.880]   And I want to just tilt it slightly.
[00:11:58.880 --> 00:12:02.500]   I want to just change the framing ever so slightly.
[00:12:02.500 --> 00:12:07.560]   The economy seems uncertain now, unclear,
[00:12:07.560 --> 00:12:10.440]   but when is it ever crystal clear?
[00:12:10.440 --> 00:12:14.160]   Most of the time, someone's on the other side of your trade.
[00:12:14.160 --> 00:12:16.080]   If you're a seller, someone's a buyer.
[00:12:16.080 --> 00:12:20.280]   So there's always two sides to the conversation.
[00:12:20.280 --> 00:12:24.560]   Think back to these like major turning points
[00:12:24.560 --> 00:12:27.840]   where there was no uncertainty.
[00:12:27.840 --> 00:12:29.320]   There was a consensus.
[00:12:29.320 --> 00:12:31.620]   I remember, I'm a little older than you guys.
[00:12:31.620 --> 00:12:36.480]   I remember late 1999, trees grew to the sky.
[00:12:36.480 --> 00:12:37.480]   Everything is great.
[00:12:37.480 --> 00:12:39.280]   We're all going to make a ton of money.
[00:12:39.280 --> 00:12:41.840]   And that was just before the next quarter
[00:12:41.840 --> 00:12:46.520]   when we started an 81% crash in the NASDAQ stocks.
[00:12:46.520 --> 00:12:51.600]   Even when things should be obvious, it's still missed.
[00:12:51.600 --> 00:12:56.560]   I remember the debate in the middle of 2008, right?
[00:12:56.560 --> 00:12:59.440]   History tells us we're in the middle of the worst recession
[00:12:59.440 --> 00:13:01.240]   since the Great Depression.
[00:13:01.240 --> 00:13:03.800]   People still didn't think we were in a recession.
[00:13:03.800 --> 00:13:06.960]   They were arguing it is a recession and isn't a recession.
[00:13:06.960 --> 00:13:11.680]   So if you can't see the worst recession in real time,
[00:13:11.680 --> 00:13:14.900]   how can you see like this sort of,
[00:13:14.900 --> 00:13:17.000]   well, the Fed's tightened a lot,
[00:13:17.000 --> 00:13:18.840]   but the job market is good
[00:13:18.840 --> 00:13:21.480]   and people still have some cash left
[00:13:21.480 --> 00:13:22.800]   in their savings account.
[00:13:22.800 --> 00:13:23.760]   Well, the funny thing is that last year,
[00:13:23.760 --> 00:13:24.880]   people thought it was clear.
[00:13:24.880 --> 00:13:26.320]   And the clarity then was,
[00:13:26.320 --> 00:13:28.760]   well, sure, 2023 is going to be a recession.
[00:13:28.760 --> 00:13:29.920]   It's almost a lock.
[00:13:29.920 --> 00:13:31.560]   And of course it didn't happen.
[00:13:31.560 --> 00:13:32.840]   So even when you think things are,
[00:13:32.840 --> 00:13:36.480]   you know it's going to happen, we really, we don't.
[00:13:36.480 --> 00:13:37.440]   That's right.
[00:13:37.440 --> 00:13:38.560]   And here's the,
[00:13:38.560 --> 00:13:42.400]   I like to say economists suffer from physics envy.
[00:13:42.400 --> 00:13:47.080]   You know, astronomers can land a craft
[00:13:47.080 --> 00:13:51.780]   on an asteroid going 50,000 miles an hour,
[00:13:51.780 --> 00:13:53.880]   a hundred million miles away,
[00:13:53.880 --> 00:13:57.780]   but economists can't predict a recession six months out.
[00:13:57.780 --> 00:13:59.680]   In fact, it was next month, next month,
[00:13:59.680 --> 00:14:01.160]   next quarter, next quarter.
[00:14:01.160 --> 00:14:02.480]   It was going on for three years.
[00:14:02.480 --> 00:14:04.440]   So the first question is,
[00:14:04.440 --> 00:14:06.280]   the first part of the answer is simply,
[00:14:06.280 --> 00:14:09.520]   we don't know, we almost never know in real time.
[00:14:09.520 --> 00:14:11.280]   It was obvious during the pandemic
[00:14:11.280 --> 00:14:14.200]   when we shut everything down that it was a recession.
[00:14:14.200 --> 00:14:16.200]   Other than that, you don't know.
[00:14:16.200 --> 00:14:17.640]   That may be the only obvious recession
[00:14:17.640 --> 00:14:18.640]   that we've ever lived through really.
[00:14:18.640 --> 00:14:19.480]   Right.
[00:14:19.480 --> 00:14:20.960]   But more importantly, and I know Ben,
[00:14:20.960 --> 00:14:23.680]   you've done a bunch of really interesting blog posts
[00:14:23.680 --> 00:14:27.960]   on this, even if you knew it was a recession, so what?
[00:14:27.960 --> 00:14:32.240]   The market tends to roll over before the recession starts.
[00:14:32.240 --> 00:14:34.960]   It starts to recover before we declare
[00:14:34.960 --> 00:14:36.320]   the end of the recession.
[00:14:36.320 --> 00:14:38.380]   You've talked about the lead and lag.
[00:14:38.380 --> 00:14:40.880]   Even if someone could whisper in your ear,
[00:14:40.880 --> 00:14:42.760]   here's the date the recession begins.
[00:14:42.760 --> 00:14:44.160]   Here's the date it ends.
[00:14:44.160 --> 00:14:46.480]   Would that even help you as a trader?
[00:14:46.480 --> 00:14:47.840]   Right, yeah, you could get those news headlines
[00:14:47.840 --> 00:14:48.680]   and you wouldn't know.
