
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:01:44.480 --> 00:01:46.000]   is like, how do I optimize everything?
[00:01:46.000 --> 00:01:47.720]   I think one of the challenges you get into
[00:01:47.720 --> 00:01:50.560]   is there's just too much and you get overwhelmed.
[00:01:50.560 --> 00:01:54.140]   So for me, I love these idea of razors, rules of thumb,
[00:01:54.140 --> 00:01:55.800]   to just make some of it a little easier.
[00:01:55.800 --> 00:01:56.640]   - Yeah.
[00:01:56.640 --> 00:01:58.840]   - The risk is that you then have like a million razors,
[00:01:58.840 --> 00:02:00.520]   which would be the pushback against this,
[00:02:00.520 --> 00:02:02.120]   which is like, oh, I have a million razors,
[00:02:02.120 --> 00:02:03.560]   I can't remember a single one of them.
[00:02:03.560 --> 00:02:05.600]   So the way I always think about these things
[00:02:05.600 --> 00:02:07.240]   is like tools in your toolkit.
[00:02:07.240 --> 00:02:09.360]   You don't need to like know that you have
[00:02:09.360 --> 00:02:10.760]   all of those different wrenches
[00:02:10.760 --> 00:02:12.840]   or all those different things at every single point in time.
[00:02:12.840 --> 00:02:15.000]   You just need to like have your toolkit
[00:02:15.000 --> 00:02:17.280]   and be able to open it up and think about,
[00:02:17.280 --> 00:02:20.220]   okay, what applies to a situation at any point in time?
[00:02:20.220 --> 00:02:21.920]   - Yeah, and I don't expect anyone listening to go home
[00:02:21.920 --> 00:02:25.200]   and be like, oh, I got 17 razors to use in my life.
[00:02:25.200 --> 00:02:28.520]   I did try to bulk them into a couple categories
[00:02:28.520 --> 00:02:29.600]   'cause I thought that might be helpful
[00:02:29.600 --> 00:02:30.560]   for people to think, okay,
[00:02:30.560 --> 00:02:33.080]   I need to make a decision on this thing.
[00:02:33.080 --> 00:02:34.840]   Is there something that might make this easier?
[00:02:34.840 --> 00:02:37.880]   So the first one I thought about was related to people.
[00:02:37.880 --> 00:02:39.200]   There's people in your life,
[00:02:39.200 --> 00:02:41.280]   first one I had was the optimist razor.
[00:02:41.280 --> 00:02:43.920]   I consider myself an optimist, so I like this one.
[00:02:43.920 --> 00:02:46.200]   Let's start there and kind of go through a few people one
[00:02:46.200 --> 00:02:47.040]   and see where we get.
[00:02:47.040 --> 00:02:49.680]   - Yeah, so the optimist razor is basically the idea
[00:02:49.680 --> 00:02:52.360]   that you should always default
[00:02:52.360 --> 00:02:54.200]   to trying to spend time with optimists.
[00:02:54.200 --> 00:02:55.880]   And if you have a choice between spending time
[00:02:55.880 --> 00:02:57.040]   with optimists and pessimists,
[00:02:57.040 --> 00:02:59.240]   you're always better off spending time with optimists.
[00:02:59.240 --> 00:03:00.880]   And the grounding of this,
[00:03:00.880 --> 00:03:02.300]   I mean, I originally came up with this
[00:03:02.300 --> 00:03:04.560]   during like the period of COVID
[00:03:04.560 --> 00:03:07.080]   when there was a whole ton of pessimism out there
[00:03:07.080 --> 00:03:09.240]   around like, oh, the markets are going to hell,
[00:03:09.240 --> 00:03:10.320]   the economy is going to hell.
[00:03:10.320 --> 00:03:12.880]   And then there was like little shades of optimism
[00:03:12.880 --> 00:03:15.560]   and like kind of mid 2020 about,
[00:03:15.560 --> 00:03:18.780]   okay, but a lot of these things are happening X, Y, and Z
[00:03:18.780 --> 00:03:20.740]   that might be positive actually for the future.
[00:03:20.740 --> 00:03:22.520]   Like the, I mean, the Fed was printing
[00:03:22.520 --> 00:03:24.000]   trillions and trillions of dollars.
[00:03:24.000 --> 00:03:27.680]   And what I found was my initial skew was to pessimism.
[00:03:27.680 --> 00:03:29.120]   And I was like, oh, short the market,
[00:03:29.120 --> 00:03:31.080]   everything's going bad, everything's going bad.
[00:03:31.080 --> 00:03:33.520]   And really regretted that after a few months
[00:03:33.520 --> 00:03:34.960]   when I realized that the optimists
[00:03:34.960 --> 00:03:36.520]   were actually the ones that were getting rich
[00:03:36.520 --> 00:03:39.920]   by betting on things going well in that time period.
[00:03:39.920 --> 00:03:42.200]   And so I started just thinking about,
[00:03:42.200 --> 00:03:44.600]   well, there's this little heuristic
[00:03:44.600 --> 00:03:48.280]   that pessimists sound really smart,
[00:03:48.280 --> 00:03:51.360]   but optimists seem to be getting really rich.
[00:03:51.360 --> 00:03:53.780]   And it all of a sudden cemented in my mind,
[00:03:53.780 --> 00:03:55.320]   like, okay, there's something to this.
[00:03:55.320 --> 00:03:57.360]   And really, I want to be spending more time
[00:03:57.360 --> 00:03:59.200]   around optimists in general.
[00:03:59.200 --> 00:04:01.720]   - But it's not just about investing and making money.
[00:04:01.720 --> 00:04:03.880]   It can be just who you want to hang out with on the weekend.
[00:04:03.880 --> 00:04:04.720]   - Totally.
[00:04:04.720 --> 00:04:07.120]   I mean, that's why it applies so broadly to life.
[00:04:07.120 --> 00:04:10.600]   And when I took it beyond that, I just started thinking,
[00:04:10.600 --> 00:04:11.540]   you know, who do you want?
[00:04:11.540 --> 00:04:13.400]   Like, who do you feel good when you're around
[00:04:13.400 --> 00:04:14.840]   just as a general rule of thumb?
[00:04:14.840 --> 00:04:17.660]   You're like, who do I get energy from?
[00:04:17.660 --> 00:04:20.120]   Who makes me happy and feel good to be around?
[00:04:20.120 --> 00:04:21.240]   And that tends to be optimists.
[00:04:21.460 --> 00:04:24.200]   Again, pessimists, they sound smart,
[00:04:24.200 --> 00:04:25.540]   and they have a whole lot of things,
[00:04:25.540 --> 00:04:26.960]   and negativity, et cetera.
[00:04:26.960 --> 00:04:29.080]   But being around people that are positive and optimistic
[00:04:29.080 --> 00:04:31.880]   about the future, about what it looks like in any arena,
[00:04:31.880 --> 00:04:33.260]   just tends to feel better.
[00:04:33.260 --> 00:04:35.400]   And what I find is that good things happen
[00:04:35.400 --> 00:04:37.080]   when you spend time with optimists.
[00:04:37.080 --> 00:04:38.780]   They just have a better outlook on the future.
[00:04:38.780 --> 00:04:42.340]   And if you believe that energy attracts energy,
[00:04:42.340 --> 00:04:44.660]   optimists tend to attract good outcomes.
[00:04:44.660 --> 00:04:47.560]   - What about finding people to work with,
[00:04:47.560 --> 00:04:49.020]   more than just hanging out?
[00:04:49.020 --> 00:04:51.720]   - Yeah, I mean, it applies to another kind of area
[00:04:51.720 --> 00:04:52.560]   that I've thought about,
[00:04:52.560 --> 00:04:55.960]   which is originally from Nassim Taleb,
[00:04:55.960 --> 00:04:58.760]   the author of "Black Swan,"
[00:04:58.760 --> 00:05:01.520]   who, I don't know, I forget what book it's in.
[00:05:01.520 --> 00:05:03.520]   It's either in, I don't think it's in "Black Swan."
[00:05:03.520 --> 00:05:06.680]   It might be in "Skin in the Game" or "Anti-Fragile,"
[00:05:06.680 --> 00:05:09.420]   where he talks about this whole thing of the surgeon
[00:05:09.420 --> 00:05:10.600]   and how you pick a surgeon.
[00:05:10.600 --> 00:05:12.400]   And so he tells this story of, like,
[00:05:12.400 --> 00:05:14.320]   you're choosing between two surgeons
[00:05:14.320 --> 00:05:16.540]   who are of equal merit.
[00:05:16.540 --> 00:05:18.340]   Assume they both have the same track record
[00:05:18.340 --> 00:05:19.880]   of successful surgery, say.
[00:05:19.880 --> 00:05:22.520]   And one of them looks like this beautiful, polished,
[00:05:22.520 --> 00:05:25.560]   like, Harvard Medical School credentialed surgeon,
[00:05:25.560 --> 00:05:27.520]   like, perfect, clean cut, everything's good.
[00:05:27.520 --> 00:05:29.320]   And then the other one looks like a butcher.
[00:05:29.320 --> 00:05:30.620]   Like, he's got blood all over him.
[00:05:30.620 --> 00:05:31.840]   Like, he just doesn't look the part.
[00:05:31.840 --> 00:05:34.320]   He's like big, you know, big hands, whatever,
[00:05:34.320 --> 00:05:36.040]   like, big beard, scraggly.
[00:05:36.040 --> 00:05:38.480]   And his whole thing is that most people
[00:05:38.480 --> 00:05:41.120]   pick the, like, nice, clean cut surgeon
[00:05:41.120 --> 00:05:42.960]   when what you should actually do
[00:05:42.960 --> 00:05:44.960]   is pick the one who doesn't look the part.
[00:05:44.960 --> 00:05:47.760]   And his logic is that the one who doesn't look the part
[00:05:47.760 --> 00:05:50.040]   has had to overcome not looking the part
[00:05:50.040 --> 00:05:51.560]   in order to get to where they are.
[00:05:51.560 --> 00:05:53.520]   And so if they have equal merit,
[00:05:53.520 --> 00:05:54.880]   that one is actually the better one
[00:05:54.880 --> 00:05:58.120]   because they've had to overcome not looking like they should
[00:05:58.120 --> 00:06:00.640]   all along the way in order to get to that level.
[00:06:00.640 --> 00:06:01.760]   And I've always thought that that was, like,
[00:06:01.760 --> 00:06:04.000]   another interesting way of thinking about who to work with
[00:06:04.000 --> 00:06:06.280]   because we do have all of these little, like,
[00:06:06.280 --> 00:06:08.440]   biases and prejudices that are in our head.
[00:06:08.440 --> 00:06:11.000]   And people that have managed to overcome all of those
[00:06:11.000 --> 00:06:13.040]   all along the way to get to where they are
[00:06:13.040 --> 00:06:15.400]   tend to be great, great people to work with.
[00:06:15.400 --> 00:06:16.440]   - Yeah, I don't know if you've ever done
[00:06:16.440 --> 00:06:18.960]   unconscious bias training.
[00:06:18.960 --> 00:06:21.200]   But it just kind of, like, opens your eyes up to,
[00:06:21.200 --> 00:06:23.480]   oh, okay, like, even someone who might not think
[00:06:23.480 --> 00:06:25.240]   you have bias, you have bias for sure.
[00:06:25.240 --> 00:06:27.520]   - Yeah, I mean, the statistics on those things are insane.
[00:06:27.520 --> 00:06:29.480]   Like, you can go on Google and just, like,
[00:06:29.480 --> 00:06:31.480]   look one up and do one of the tests quickly
[00:06:31.480 --> 00:06:32.880]   and you can get, like, a score on it.
[00:06:32.880 --> 00:06:34.120]   It's usually pretty shocking.
[00:06:34.120 --> 00:06:35.040]   - Yeah.
[00:06:35.040 --> 00:06:37.160]   What about smart friends?
[00:06:37.160 --> 00:06:39.360]   - Again, like with people, man.
[00:06:39.360 --> 00:06:42.320]   The smart friends one is basically
[00:06:42.320 --> 00:06:44.600]   that if you have enough smart friends
[00:06:44.600 --> 00:06:46.960]   talking about something, you should take it seriously.
[00:06:46.960 --> 00:06:51.040]   And again, like, a lot of these were, for me,
[00:06:51.040 --> 00:06:53.040]   derived from bad experiences.
[00:06:53.040 --> 00:06:54.560]   Like, where I didn't listen to this
[00:06:54.560 --> 00:06:55.760]   and then I came to regret it.
[00:06:55.760 --> 00:06:57.840]   And so, like, smart friends for me,
[00:06:57.840 --> 00:06:59.520]   I mean, again, going back to early COVID,
[00:06:59.520 --> 00:07:01.120]   like, all of these smart friends of mine
[00:07:01.120 --> 00:07:04.920]   were talking about board API club as, like, a silly example.
[00:07:04.920 --> 00:07:06.760]   Which maybe now it's, like, not as much of a thing.
[00:07:06.760 --> 00:07:09.320]   But at the time, it was, like, this, you know,
[00:07:09.320 --> 00:07:11.040]   whatever, you know, NFT project.
[00:07:11.040 --> 00:07:12.160]   I didn't understand what NFTs were,
[00:07:12.160 --> 00:07:14.480]   but I had all these friends that were talking about it.
[00:07:14.480 --> 00:07:15.960]   And I was, like, dude, that sounds stupid.
[00:07:15.960 --> 00:07:16.800]   I'm just gonna ignore this.
[00:07:16.800 --> 00:07:17.800]   Like, that sounds super dumb.
[00:07:17.800 --> 00:07:20.080]   But I had multiple friends saying it over and over again.
[00:07:20.080 --> 00:07:23.080]   And then, like, you know, if I had listened to them
[00:07:23.080 --> 00:07:24.920]   and done something about it,
[00:07:24.920 --> 00:07:26.560]   12 months after that, I probably would have made,
[00:07:26.560 --> 00:07:28.560]   like, a million dollars off of just
[00:07:28.560 --> 00:07:30.600]   putting in a little bit of money into this thing.
[00:07:30.600 --> 00:07:32.160]   And so, I developed a rule, basically,
[00:07:32.160 --> 00:07:33.760]   that was if three smart friends,
[00:07:33.760 --> 00:07:35.480]   like, three friends that I consider intelligent
[00:07:35.480 --> 00:07:37.160]   tell me about the same thing,
[00:07:37.160 --> 00:07:38.680]   I'm gonna put, like, a little bit of skin
[00:07:38.680 --> 00:07:39.880]   into the game no matter what.
[00:07:39.880 --> 00:07:41.520]   Even if I'm not gonna go deeper on it,
[00:07:41.520 --> 00:07:43.520]   it just, like, gives me kind of a hedge
[00:07:43.520 --> 00:07:45.280]   against looking like an idiot later on,
[00:07:45.280 --> 00:07:46.720]   like I did with that one.
[00:07:46.720 --> 00:07:49.800]   But again, it's just another way of thinking about,
[00:07:49.800 --> 00:07:53.000]   you know, drafting off of the intelligence
[00:07:53.000 --> 00:07:54.520]   of your peer group.
[00:07:54.520 --> 00:07:55.720]   Like, if you have smart people
[00:07:55.720 --> 00:07:56.800]   that are talking about things,
[00:07:56.800 --> 00:07:58.520]   and you're in the circles with intelligent people
[00:07:58.520 --> 00:08:01.320]   that have domain expertise that goes beyond yours,
[00:08:01.320 --> 00:08:03.640]   listening to them and taking it seriously
[00:08:03.640 --> 00:08:05.960]   when there's enough density in a single idea
[00:08:05.960 --> 00:08:07.280]   is usually a good bet.
[00:08:07.280 --> 00:08:09.240]   Presumably, they have to be excited about it
[00:08:09.240 --> 00:08:10.600]   or just talking about it.
[00:08:10.600 --> 00:08:11.720]   I think excited about it.
[00:08:11.720 --> 00:08:14.440]   You know, like, and again, and domain experts, right?
[00:08:14.440 --> 00:08:17.560]   Like, not just, like, you don't wanna have,
[00:08:17.560 --> 00:08:20.080]   you know, your, like, coder and engineer friends
[00:08:20.080 --> 00:08:22.960]   maybe, like, weighing in on, like, culture and fashion
[00:08:22.960 --> 00:08:24.560]   and being like, oh, I'm gonna listen to them.
[00:08:24.560 --> 00:08:26.120]   Like, you want it to be people,
[00:08:26.120 --> 00:08:27.360]   like, if they're in technology
[00:08:27.360 --> 00:08:29.000]   and they're weighing in on some new technology,
[00:08:29.000 --> 00:08:31.040]   like AI could be an example today.
[00:08:31.040 --> 00:08:33.000]   If you have a certain domain within AI
[00:08:33.000 --> 00:08:34.480]   that a bunch of your smart friends
[00:08:34.480 --> 00:08:36.200]   are really interested and excited about,
[00:08:36.200 --> 00:08:37.240]   it's worth taking seriously.
[00:08:37.240 --> 00:08:39.440]   It doesn't mean you have to invest in it or do something,
[00:08:39.440 --> 00:08:40.880]   but it's worth at least digging into it
[00:08:40.880 --> 00:08:44.720]   trying to understand more because it might be like an asymmetric bet on the future.

