
[00:00:00.000 --> 00:00:06.100]   [Silence]
[00:09:30.660 --> 00:09:35.260]   to you from, whatever life cycle they're coming, you know that this is part of the
[00:09:35.260 --> 00:09:37.300]   heat that's being turned up in their life.
[00:09:37.300 --> 00:09:38.700]   These are part of the pressures.
[00:09:38.700 --> 00:09:40.420]   So let's look at this.
[00:09:40.420 --> 00:09:44.220]   The first area is probably what we call early marriage.
[00:09:44.220 --> 00:09:48.180]   This is pre-children.
[00:09:48.180 --> 00:09:53.240]   Young adults without kids.
[00:09:53.240 --> 00:10:00.220]   Most often, this is not a strict rule, in fact, this as time goes on is increasing age-wise,
[00:10:00.220 --> 00:10:06.420]   but approximate age is 21 to 25 years of age, but it seems like with each generation it's
[00:10:06.420 --> 00:10:09.060]   creeping up there a little bit later and later.
[00:10:09.060 --> 00:10:17.980]   I mean, it goes into the 30s and mid-30s now, but early marriage pre-children is the idea.
[00:10:17.980 --> 00:10:21.500]   They face a lot of developmental tasks at this particular age.
[00:10:21.500 --> 00:10:27.940]   For example, have they appropriately separated from their parents?
[00:10:27.940 --> 00:10:39.740]   That is versus enmeshment or opposite, an emotional divorce that is from their parents.
[00:10:39.740 --> 00:10:41.100]   Has that occurred?
[00:10:41.100 --> 00:10:47.220]   It's something that they didn't really want, but there's a struggle with young couples.
[00:10:47.220 --> 00:10:55.300]   Early married, how much are we attached to their respective fathers or mothers?
[00:10:55.300 --> 00:11:02.620]   Or then there's learning how to balance allegiance with the family of origin.
[00:11:02.620 --> 00:11:07.500]   This may be difficult, and you can see it because when they attempt to make a decision
[00:11:07.500 --> 00:11:16.260]   as a couple, do they run back to their parents and constantly consult them?
[00:11:16.260 --> 00:11:18.220]   Or maybe they go to their respective parents.
[00:11:18.220 --> 00:11:28.900]   She goes to her parents, he goes to his parents, or just one of them goes to their parents.
[00:11:28.900 --> 00:11:31.760]   There's pressures that can come as a result of that.
[00:11:31.760 --> 00:11:36.700]   How well have they severed that relationship?
[00:11:36.700 --> 00:11:44.180]   This is what is expressed in Genesis 2:24 about a young man leaving father and mother.
[00:11:44.180 --> 00:11:49.420]   The Bible says that's a good thing, that doesn't mean you abandon your parents, it doesn't
[00:11:49.420 --> 00:11:53.380]   mean you forsake them, it doesn't mean that you no longer have any relationships with
[00:11:53.380 --> 00:11:54.380]   them.
[00:11:54.380 --> 00:11:55.380]   That's not what it's saying.
[00:11:55.380 --> 00:12:03.060]   It's that your primary relationship is no longer to them, it is to your spouse.
[00:12:03.060 --> 00:12:05.780]   That's the issue.
[00:12:05.780 --> 00:12:09.740]   And young couples sometimes, to varying degrees, depending on the young couple, struggle with
[00:12:09.740 --> 00:12:11.780]   that issue.
[00:12:11.780 --> 00:12:20.980]   How much allegiance do I have to my family of origin?
[00:12:20.980 --> 00:12:29.580]   Or there's also establishing mutually agreed upon rules for the relationship.
[00:12:29.580 --> 00:12:34.620]   There are certain things where, well, let's take their connection to their parents, for
[00:12:34.620 --> 00:12:35.620]   example.
[00:12:35.620 --> 00:12:37.860]   There could be many other things.
[00:12:37.860 --> 00:12:42.980]   There are rules that this couple talks through and say, "Okay, we're not going to run to
[00:12:42.980 --> 00:12:48.180]   our fathers or our mothers and talk about these issues.
[00:12:48.180 --> 00:12:52.060]   If we have problems, we're going to work them out together.
[00:12:52.060 --> 00:12:56.900]   But if we agree that we need wisdom from our parents, then we'll go together to our parents
[00:12:56.900 --> 00:12:57.900]   and ask them.
[00:12:57.900 --> 00:13:01.620]   But we'll always do that together."
[00:13:01.620 --> 00:13:07.740]   So this is a young couple working those various things through so they can establish their
[00:13:07.740 --> 00:13:09.540]   own home.
[00:13:09.540 --> 00:13:17.060]   That's establishing some of the rules for the relationship.
[00:13:17.060 --> 00:13:21.420]   And it's interesting sometimes to listen in counseling to what are the rules that you
[00:13:21.420 --> 00:13:28.820]   established early in your relationship when marriages get into trouble?
[00:13:28.820 --> 00:13:38.860]   And certain expectations that they have that they assumed were a rule in that marital relationship.
[00:13:38.860 --> 00:13:44.740]   They assume that the other person agreed with this particular rule, but they didn't agree.
[00:13:44.740 --> 00:13:48.980]   And when they didn't agree, this causes problems, and it causes quite a bit of stress.
[00:13:48.980 --> 00:13:50.940]   And they don't resolve it, and they don't resolve it.
[00:13:50.940 --> 00:13:57.020]   Sometimes months turns into years, and years turn into bigger problems.
[00:13:57.020 --> 00:14:02.940]   And now we have an issue.
[00:14:02.940 --> 00:14:07.540]   Or there's also the issue of establishing a work identity.
[00:14:07.540 --> 00:14:12.580]   Usually if the husband is working and he's the breadwinner of the family, I realize that
[00:14:12.580 --> 00:14:20.100]   there are certain temporary exceptions to the Titus 2 rule in 1 Timothy 5 where a man
[00:14:20.100 --> 00:14:25.700]   has to be the breadwinner for his house, and the woman is supposed to be busy at home,
[00:14:25.700 --> 00:14:27.060]   Titus 2.
[00:14:27.060 --> 00:14:33.820]   There are occasional exceptions to that during different stages of life, maybe when a guy
[00:14:33.820 --> 00:14:40.420]   is in seminary, and his wife needs to work more, and she becomes more of the breadwinner
[00:14:40.420 --> 00:14:45.340]   during those seminary years on a temporary basis, but they're working towards her being
[00:14:45.340 --> 00:14:46.340]   in the home.
[00:14:46.340 --> 00:14:47.940]   They know this is temporary.
[00:14:47.940 --> 00:14:53.100]   Or maybe he has health problems, and he has to stay home for a short amount of time until
[00:14:53.100 --> 00:14:56.820]   those are resolved, and she has to go out and earn the money.
[00:14:56.820 --> 00:14:57.820]   That's okay.
[00:14:57.820 --> 00:15:04.220]   She's being a suitable helper, but that's not the norm that they're working towards.
[00:15:04.220 --> 00:15:10.260]   So for him, when they're young, he's trying to establish some kind of identity in his
[00:15:10.260 --> 00:15:12.660]   job.
[00:15:12.660 --> 00:15:18.540]   He's usually at the bottom of the totem pole, and so everything gets dumped at the bottom
[00:15:18.540 --> 00:15:20.060]   of the totem pole.
[00:15:20.060 --> 00:15:25.020]   If there's extra work or time that has to be spent at the job that's overtime, they
[00:15:25.020 --> 00:15:30.980]   expect the young guy, the young buck to do that because he's new.
[00:15:30.980 --> 00:15:38.740]   He's got to pay his dues, so to speak, in this particular job before they advance him.
[00:15:38.740 --> 00:15:43.580]   And so he works really hard at establishing his identity in that work role, and that may
[00:15:43.580 --> 00:15:51.260]   be very, very difficult for her because he's gone a lot.
[00:15:51.260 --> 00:15:57.820]   But if he's going to advance, this is going to have to happen.
[00:15:57.820 --> 00:16:02.780]   And then establishing adult status is another big issue.
[00:16:02.780 --> 00:16:03.940]   Establishing adult status.
[00:16:03.940 --> 00:16:10.820]   This is part of the developmental task of this particular cycle.
[00:16:10.820 --> 00:16:19.820]   The history of their relationship is primarily dating, having fun, not a whole lot of stress
[00:16:19.820 --> 00:16:21.820]   or responsibilities until they get married.
[00:16:21.820 --> 00:16:26.980]   Now these things start to mount, right?
[00:16:26.980 --> 00:16:36.660]   And now you can't just go back and rely upon mom and dad.
[00:16:36.660 --> 00:16:38.420]   You're an adult now.
[00:16:38.420 --> 00:16:40.220]   Everybody begins to view you as an adult.
[00:16:40.220 --> 00:16:48.340]   You're a married man, you're a married woman, so you've got to act like an adult.
[00:16:48.340 --> 00:16:56.980]   There's no room here for lots of pity parties.
[00:16:56.980 --> 00:17:03.620]   You've got to learn to accept the pressures and the stresses and strains of life the way
[00:17:03.620 --> 00:17:05.860]   an adult would accept them.
[00:17:05.860 --> 00:17:07.100]   You're mature now.
[00:17:07.100 --> 00:17:12.420]   That doesn't mean that there isn't quite a bit of area where you need to mature, but
[00:17:12.420 --> 00:17:21.820]   you're mature to the point, or should be, where you can bear the weight, the stresses
[00:17:21.820 --> 00:17:28.380]   and strains that marital life will bring, and even the stresses and strains that eventual
[00:17:28.380 --> 00:17:31.460]   parenting will bring.
[00:17:31.460 --> 00:17:34.820]   You're also in the process of learning how to solve problems and establish priorities
[00:17:34.820 --> 00:17:38.180]   together.
[00:17:38.180 --> 00:17:40.740]   When you're a single person, you don't have to consult anybody.
[00:17:40.740 --> 00:17:42.540]   You just go about solving your problems.
[00:17:42.540 --> 00:17:47.220]   Now you're married, so you learn to solve problems together, and the way in which you
[00:17:47.220 --> 00:17:52.860]   solve problems when you were a single young man or when you were a single young lady may
[00:17:52.860 --> 00:18:04.940]   be different from the way in which you solve problems as a couple.
[00:18:04.940 --> 00:18:12.480]   He maybe grew up in a type of a situation where his parents taught him that when there's
[00:18:12.480 --> 00:18:18.740]   interpersonal strife and struggle, you go immediately to those people and you work that
[00:18:18.740 --> 00:18:19.740]   thing out.
[00:18:19.740 --> 00:18:21.880]   Well, that's not the type of home she grew up in.
[00:18:21.880 --> 00:18:26.740]   She grew up in a home where if there was a lot of struggles or strife or conflict between
[00:18:26.740 --> 00:18:30.300]   people, you just avoid it.
[00:18:30.300 --> 00:18:31.300]   You just avoid it.
[00:18:31.300 --> 00:18:38.540]   Well, now, you're a couple, and now you have a problem with someone else, maybe another
[00:18:38.540 --> 00:18:41.980]   younger couple.
[00:18:41.980 --> 00:18:42.980]   There's a stress.
[00:18:42.980 --> 00:18:48.900]   Well, she wants to say, "Let's just ignore it, wait, let it go by, not deal with it,"
[00:18:48.900 --> 00:18:51.060]   and he says, "No, we've got to deal with this.
[00:18:51.060 --> 00:18:52.060]   We've got to go to them.
[00:18:52.060 --> 00:18:53.060]   We need to sit down.
[00:18:53.060 --> 00:18:54.060]   We need to talk with them.
[00:18:54.060 --> 00:18:55.340]   We need to make sure we work this thing.
[00:18:55.340 --> 00:18:56.940]   Oh, no, we can't do that.
[00:18:56.940 --> 00:18:59.180]   That's just going to cause more problems.
[00:18:59.180 --> 00:19:03.540]   How am I going to resolve this?"
[00:19:03.540 --> 00:19:05.180]   How do you solve problems together?
[00:19:05.180 --> 00:19:08.660]   How do you establish your priorities together?
[00:19:08.660 --> 00:19:20.300]   It's really important in life.
[00:19:20.300 --> 00:19:29.840]   For guys that are really anxious about ministry, the ministry becomes a very, very high priority.
[00:19:29.840 --> 00:19:36.180]   For their wives, oh, it's up there, but it's not up there nearly as high.
[00:19:36.180 --> 00:19:38.360]   Family trumps it every time.
[00:19:38.360 --> 00:19:43.620]   For him, that may be a little bit harder to discern between those two things.
[00:19:43.620 --> 00:19:48.460]   Ministry family, ministry family, "Well, I'm helping my family by being a good minister."
[00:19:48.460 --> 00:19:53.580]   There's all kinds of rationalizations that take place there.
[00:19:53.580 --> 00:19:54.580]   What do I do?
[00:19:54.580 --> 00:20:00.740]   How do I balance this out?
[00:20:00.740 --> 00:20:06.820]   You're adjusting to what you prioritize in terms of your marriage, and furthermore, you're
[00:20:06.820 --> 00:20:14.540]   adjusting to the ideas and responsibilities of marriage, or the roles and responsibilities,
[00:20:14.540 --> 00:20:24.500]   I should say, of marriage.
[00:20:24.500 --> 00:20:28.460]   What does it mean to be a godly husband?
[00:20:28.460 --> 00:20:35.740]   I know when I first got married, the premarital counseling that I had was all taught to my
[00:20:35.740 --> 00:20:43.540]   wife and I by a Christian psychologist, and I got to tell you, I think the guy was incredibly
[00:20:43.540 --> 00:20:44.540]   well-meaning.
[00:20:44.540 --> 00:20:47.460]   I mean, he was a well-meaning guy.
[00:20:47.460 --> 00:20:52.100]   I believe that he was a genuine Christian, and to this day, I still think he's a Christian,
[00:20:52.100 --> 00:20:59.380]   but he taught us some horrible stuff about the roles and how you deal with roles in the
[00:20:59.380 --> 00:21:00.900]   husband and wife relationship.
[00:21:00.900 --> 00:21:08.100]   My view of my role as a husband was not a biblical view at all, and I believe if my
[00:21:08.100 --> 00:21:10.220]   wife were here, she would probably say the same thing.
[00:21:10.220 --> 00:21:17.380]   Her view of her role as a wife was not a biblical view that God would have.
[00:21:17.380 --> 00:21:22.540]   We're going to talk about that later on in this class, about how God defines the husband's
[00:21:22.540 --> 00:21:28.860]   role, how God defines a wife's role, but there's adjusting to these roles and responsibilities
[00:21:28.860 --> 00:21:32.980]   in marriage, and what are they?
[00:21:32.980 --> 00:21:38.740]   If he's a real fun-loving guy, he's taking on a lot of responsibilities because now he's
[00:21:38.740 --> 00:21:45.260]   got to supply not just for himself, but he also has to supply for his wife.
[00:21:45.260 --> 00:21:53.780]   That's a lot of responsibility that requires a lot of maturity.
[00:21:53.780 --> 00:22:03.020]   Or there's also, as a young couple, adjusting to each other sexually.
[00:22:03.020 --> 00:22:07.180]   For some young couples, this is easier than for others.
[00:22:07.180 --> 00:22:12.020]   It can be a very difficult adjustment for some Christian young couples, and you need
[00:22:12.020 --> 00:22:16.260]   to know that if you're counseling them.
[00:22:16.260 --> 00:22:19.260]   Even if you teach them, as we're going to talk about later on in the class, even if
[00:22:19.260 --> 00:22:28.420]   you teach them a biblical view of sexuality, what will often happen is she has a good biblical
[00:22:28.420 --> 00:22:32.820]   view of sexuality, and he has a good biblical view of sexuality.
[00:22:32.820 --> 00:22:41.900]   They can still miss each other like ships passing in the night because she will try
[00:22:41.900 --> 00:22:52.060]   to satisfy her husband the way a woman would be satisfied, and he will try to satisfy her
[00:22:52.060 --> 00:23:03.320]   the way a man would be satisfied, and never the twain shall meet, and so there's difficulties.
[00:23:03.320 --> 00:23:13.040]   We could even talk about physiological difficulties because usually early in marriage, it's not
[00:23:13.040 --> 00:23:20.160]   uncommon for a wife to have lots of yeast infections because what's being introduced
[00:23:20.160 --> 00:23:25.040]   into her body is foreign to that body, and until her body builds up a certain amount
[00:23:25.040 --> 00:23:30.880]   of antibodies to that and so on, it's not uncommon for these things to happen.
[00:23:30.880 --> 00:23:34.340]   So there's adjustments physiologically.
[00:23:34.340 --> 00:23:37.000]   The same thing's true with him.
[00:23:37.000 --> 00:23:39.280]   So they go through an entire adjustment.
[00:23:39.280 --> 00:23:45.560]   How do I deal with this new relationship, especially if you have a real godly husband
[00:23:45.560 --> 00:23:53.480]   and wife who have kept themselves pure for each other, and they have basically, they
[00:23:53.480 --> 00:24:01.520]   both have had sexual desires prior to marriage, or he has a sexual desire, she has a sexual
[00:24:01.520 --> 00:24:06.760]   desire prior to marriage, but they've said no, no, no, no, no to those sexual desires,
[00:24:06.760 --> 00:24:14.120]   and now you put them in a marital relationship where not only is it okay, it's expected.
[00:24:14.120 --> 00:24:18.840]   So to say no, no, no, no, no, and all of a sudden automatically to turn it on and say
[00:24:18.840 --> 00:24:24.240]   yes, yes, yes, yes, yes, yes, yes is a hard transition for some couples.
[00:24:24.240 --> 00:24:26.800]   That's very difficult to do.
[00:24:26.800 --> 00:24:34.640]   It's hard to make that rollover, and we'll talk about why in the theology why this is.
[00:24:34.640 --> 00:24:37.920]   For the Christian young couple, the question is not when do we have sex.
[00:24:37.920 --> 00:24:44.540]   The question is, according to 1 Corinthians 7, 3 through 5, it's when do we not have sex.
[00:24:44.540 --> 00:24:47.880]   Sex is always assumed in the marriage.
[00:24:47.880 --> 00:24:49.800]   The question is not when do we have sex.
[00:24:49.800 --> 00:24:52.160]   The question is when do we not have sex.
[00:24:52.160 --> 00:24:55.440]   So you're saying no, no, no, no, no, and then all of a sudden you're married.
[00:24:55.440 --> 00:24:57.100]   Yes, yes, yes, yes, yes.
[00:24:57.100 --> 00:25:00.880]   It's hard to turn that faucet the other direction.
[00:25:00.880 --> 00:25:05.200]   That's very difficult to do.
[00:25:05.200 --> 00:25:11.200]   So you're adjusting to each other sexually, and then there is this, the beginning process
[00:25:11.200 --> 00:25:12.200]   of one fleshness.
[00:25:12.200 --> 00:25:20.320]   Now, that includes sexual oneness, but again, this is that Genesis 224 thing where a man
[00:25:20.320 --> 00:25:27.920]   shall leave his father and mother and cleave to his wife, and they shall become one flesh.
[00:25:27.920 --> 00:25:30.400]   It's oneness in the fullest sense of the term.
[00:25:30.400 --> 00:25:32.980]   They're one in their direction in life.
[00:25:32.980 --> 00:25:34.920]   They're one in their purpose in life.
[00:25:34.920 --> 00:25:36.640]   They're one in their outlook in life.
[00:25:36.640 --> 00:25:40.960]   They're one in their parenting in life.
[00:25:40.960 --> 00:25:42.400]   That doesn't happen overnight.
[00:25:42.400 --> 00:25:50.760]   That is a deliberate process of weaving two lives together in marriage, and it takes a
[00:25:50.760 --> 00:25:52.560]   while to do that.
[00:25:52.560 --> 00:25:59.920]   For some couples that are very independent in their thinking, it may take longer.
[00:25:59.920 --> 00:26:01.480]   With other couples, it's a little bit easier.
[00:26:01.480 --> 00:26:05.800]   They can weave their lives together pretty easy, and then there are some couples who
[00:26:05.800 --> 00:26:10.560]   think that their lives are woven together pretty tight, and then a major problem comes
[00:26:10.560 --> 00:26:15.200]   up and they realize, "Oh, it's not as tight as I thought it was."
[00:26:15.200 --> 00:26:19.720]   So all of that has to do with the process of one fleshness.
[00:26:19.720 --> 00:26:21.520]   So those are some of the circumstances.
[00:26:21.520 --> 00:26:27.360]   Again, going back to our analogy here, this is part of the stresses and pressures and
[00:26:27.360 --> 00:26:32.440]   history of the relationship that begins to bring heat on their lives.
[00:26:32.440 --> 00:26:33.800]   That's what begins to happen.
[00:26:33.800 --> 00:26:40.200]   Now, what are the family strains and temptations within this stage?
[00:26:40.200 --> 00:26:42.560]   What are the family strains and temptations?
[00:26:42.560 --> 00:26:46.400]   Well, one of them is coordinating two schedules.
[00:26:46.400 --> 00:26:51.160]   Usually as young couples, at the beginning of marriage, in order to get themselves established,
[00:26:51.160 --> 00:26:56.560]   they both work and they're both very busy.
[00:26:56.560 --> 00:27:00.560]   They work outside of the house, both of them for a time.
[00:27:00.560 --> 00:27:03.120]   She has her job, he has his job.
[00:27:03.120 --> 00:27:07.320]   They're trying to get themselves established financially so eventually she doesn't have
[00:27:07.320 --> 00:27:12.520]   to work anymore, and so they're both very busy, establishing two separate schedules.
[00:27:12.520 --> 00:27:15.240]   Now, when they were single, they didn't have to do that.
[00:27:15.240 --> 00:27:19.440]   They just went about and led their life their own way, and now they have to think about
[00:27:19.440 --> 00:27:23.840]   the other person all the time, and they have to think about that other person's schedule.
[00:27:23.840 --> 00:27:26.560]   Maybe they can't afford, they've got two jobs and one car.
[00:27:26.560 --> 00:27:29.280]   Now, how do we deal with that?
[00:27:29.280 --> 00:27:31.360]   How are we both going to get to work?
[00:27:31.360 --> 00:27:37.640]   Everybody's got a time schedule set here, and that's very difficult.
[00:27:37.640 --> 00:27:41.200]   Or there is the constant exposure to your mate.
[00:27:41.200 --> 00:27:48.200]   Now, before you're married, you think that's going to be nothing but bliss, but you find
[00:27:48.200 --> 00:27:56.400]   out after you're married, it's not always bliss.
[00:27:56.400 --> 00:28:05.160]   When you were dating them, well, except for you, Jim, all right, I saw what you said.
[00:28:05.160 --> 00:28:09.520]   I didn't hear it, but I saw it.
[00:28:09.520 --> 00:28:20.880]   It's not always bliss for everybody, let's put it that way.
[00:28:20.880 --> 00:28:26.060]   When you were dating, you always enjoyed your time together because you weren't together
[00:28:26.060 --> 00:28:29.080]   all the time.
[00:28:29.080 --> 00:28:32.840]   You had a little bit of time of retreat from the other person.
[00:28:32.840 --> 00:28:38.600]   You can go back and think about how wonderful the relationship is and dream of better days
[00:28:38.600 --> 00:28:40.920]   and stuff like that.
[00:28:40.920 --> 00:28:43.520]   Some of you are going through that right now, aren't you?
[00:28:43.520 --> 00:28:48.800]   Those kind of things, that's going on.
