
[00:00:00.000 --> 00:00:03.280]   [Silence]
[00:05:08.780 --> 00:05:10.880]   the transition time into focus.
[00:05:10.880 --> 00:05:11.960]   This is a really key point.
[00:05:11.960 --> 00:05:13.400]   A lot of people are challenged
[00:05:13.400 --> 00:05:16.000]   with getting into a mode of focus.
[00:05:16.000 --> 00:05:19.220]   None of us, however, should be expected to just sit down
[00:05:19.220 --> 00:05:21.080]   and drop directly into a state of focus.
[00:05:21.080 --> 00:05:24.920]   I think that's completely an unfair request of ourselves.
[00:05:24.920 --> 00:05:26.440]   I mean, for instance, you wouldn't expect yourself
[00:05:26.440 --> 00:05:29.580]   to go out on the track or go out for a run and not warm up.
[00:05:29.580 --> 00:05:31.320]   You might jog for a few minutes or even walk
[00:05:31.320 --> 00:05:33.720]   before you would jog and then jog before you would run,
[00:05:33.720 --> 00:05:35.360]   right, I would hope you would do that.
[00:05:35.360 --> 00:05:37.080]   And if you're doing resistance training,
[00:05:37.080 --> 00:05:39.120]   I doubt that you go over and load up the bar or the machine
[00:05:39.120 --> 00:05:40.720]   with the maximum amount of weight that you can move
[00:05:40.720 --> 00:05:41.600]   and then just drop right into that.
[00:05:41.600 --> 00:05:42.480]   You always do a warmup.
[00:05:42.480 --> 00:05:44.400]   And I think it's very important to understand
[00:05:44.400 --> 00:05:46.120]   mental work, focus, and concentration
[00:05:46.120 --> 00:05:47.960]   as requiring that warmup.
[00:05:47.960 --> 00:05:49.480]   What is that warmup?
[00:05:49.480 --> 00:05:51.680]   Well, you know what that warmup is.
[00:05:51.680 --> 00:05:55.440]   That warmup is the ramping up or the increase
[00:05:55.440 --> 00:06:00.440]   of epinephrine, adrenaline, acetylcholine, and dopamine.
[00:06:00.440 --> 00:06:03.640]   The way that neurochemicals work is we don't just get
[00:06:03.640 --> 00:06:05.680]   to flip switches in our brain because we decide to.
[00:06:05.680 --> 00:06:06.520]   That's a fantasy.
[00:06:06.520 --> 00:06:09.760]   That's sort of the limitless movie or, you know,
[00:06:09.760 --> 00:06:11.200]   movies and ideas that suddenly, you know,
[00:06:11.200 --> 00:06:12.340]   you're going to flip a switch on your arm
[00:06:12.340 --> 00:06:14.200]   and all of a sudden you're going to be in a laser focus.
[00:06:14.200 --> 00:06:16.760]   That is just not the way that your nervous system works.
[00:06:16.760 --> 00:06:19.160]   There's a gradual dropping into any state,
[00:06:19.160 --> 00:06:20.560]   whether or not that state is sleep, right?
[00:06:20.560 --> 00:06:22.080]   You go from shallow sleep to deep sleep
[00:06:22.080 --> 00:06:23.880]   and then out eventually.
[00:06:23.880 --> 00:06:27.200]   Focus too, you go from shallow focus
[00:06:27.200 --> 00:06:29.080]   to increasingly deep focus.
[00:06:29.080 --> 00:06:34.040]   That is in our metaphor of the arrow, it's very broad.
[00:06:34.040 --> 00:06:35.120]   It's pointed at a lot of things.
[00:06:35.120 --> 00:06:36.840]   And over time, as we drop into focus,
[00:06:36.840 --> 00:06:39.560]   that arrow is narrowing and narrowing and narrowing.
[00:06:39.560 --> 00:06:42.140]   In fact, probably better to think about it narrowing
[00:06:42.140 --> 00:06:45.280]   and then sometimes oscillating and getting wider again.
[00:06:45.280 --> 00:06:47.040]   You know, we might hear something down the hallway
[00:06:47.040 --> 00:06:49.600]   or more typically our phone will buzz or we'll think,
[00:06:49.600 --> 00:06:50.840]   oh, I wonder what so-and-so is doing
[00:06:50.840 --> 00:06:52.940]   or I hadn't contacted them about something.
[00:06:52.940 --> 00:06:55.260]   Your focus is dynamic.
[00:06:55.260 --> 00:06:57.040]   It is not what we call a step function.
[00:06:57.040 --> 00:06:58.960]   It's not like you go from unfocused to focus
[00:06:58.960 --> 00:07:01.240]   and then you drop into your maximal focus.
[00:07:01.240 --> 00:07:03.380]   By understanding that it's dynamic,
[00:07:03.380 --> 00:07:05.000]   by understanding that you are going to be
[00:07:05.000 --> 00:07:08.280]   continually going in and out of progressively
[00:07:08.280 --> 00:07:11.220]   but varying levels of focus,
[00:07:11.220 --> 00:07:14.240]   you will greatly release the pressure on yourself
[00:07:14.240 --> 00:07:17.500]   to feel focused all the time when you want to be.
[00:07:17.500 --> 00:07:18.340]   This is very key.
[00:07:18.340 --> 00:07:20.860]   People who are very good at focusing understand this
[00:07:20.860 --> 00:07:24.620]   and understand that they can't expect themselves
[00:07:24.620 --> 00:07:25.900]   to just immediately focus
[00:07:25.900 --> 00:07:28.380]   and then snap into or out of focus.
[00:07:28.380 --> 00:07:29.980]   Okay, so be patient with yourself
[00:07:29.980 --> 00:07:33.140]   and also understand that focus is an ability
[00:07:33.140 --> 00:07:35.260]   that you can improve your ability to focus
[00:07:35.260 --> 00:07:38.020]   by engaging the neural circuits responsible for focus,
[00:07:38.020 --> 00:07:40.960]   repeatedly over time through so-called neuroplasticity,
[00:07:40.960 --> 00:07:43.120]   the ability of your nervous system to change
[00:07:43.120 --> 00:07:44.160]   in response to experience.
[00:07:44.160 --> 00:07:46.000]   And that has a couple of different components,
[00:07:46.000 --> 00:07:47.320]   but put very simply,
[00:07:47.320 --> 00:07:50.040]   what we repeat gets etched into our nervous system
[00:07:50.040 --> 00:07:51.840]   and becomes easier over time.
[00:07:51.840 --> 00:07:55.320]   And the more emotionally important
[00:07:55.320 --> 00:07:57.000]   or vital something feels to us,
[00:07:57.000 --> 00:07:58.900]   the more likely it is to trigger neuroplasticity.
[00:07:58.900 --> 00:07:59.840]   We're going to talk a little bit more
[00:07:59.840 --> 00:08:01.940]   about how to increase neural circuits for focus later,
[00:08:01.940 --> 00:08:03.640]   but right now what you have in hand
[00:08:03.640 --> 00:08:05.260]   is the key importance of sleep.
[00:08:05.260 --> 00:08:08.020]   And I, again, will direct you to hubermanlab.com
[00:08:08.020 --> 00:08:09.160]   and the Neural Network Newsletter
[00:08:09.160 --> 00:08:12.760]   to really work on optimizing your sleep.
[00:08:12.760 --> 00:08:16.420]   We've also got two auditory sound-based tools
[00:08:16.420 --> 00:08:17.260]   for improving focus.
[00:08:17.260 --> 00:08:19.500]   There's 40 Hertz binaural beats used before
[00:08:19.500 --> 00:08:21.920]   or during bouts of focusing concentration.
[00:08:21.920 --> 00:08:24.640]   And if you don't like those, or even if you do,
[00:08:24.640 --> 00:08:26.740]   you might alternate them with or occasionally use
[00:08:26.740 --> 00:08:28.400]   white noise, pink noise, or brown noise,
[00:08:28.400 --> 00:08:30.940]   also readily available at zero cost.
[00:08:30.940 --> 00:08:33.520]   [upbeat music]
[00:08:34.360 --> 00:08:36.940]   [upbeat music]
[00:08:36.940 --> 00:08:39.520]   (upbeat music)

