
[00:00:00.000 --> 00:00:04.100]   [silence]
[00:02:54.180 --> 00:03:00.260]   but found that within each movement practice at the point of struggle, there was often a breakthrough
[00:03:00.260 --> 00:03:05.780]   into getting it or suddenly feeling as if my body could perform the movements, whereas a few moments
[00:03:05.780 --> 00:03:12.020]   before I couldn't. One of the more challenging drills, I guess you would call it, or practices
[00:03:12.020 --> 00:03:21.220]   that Ido put me through was one in which he would change the rules within the moments of movement
[00:03:21.220 --> 00:03:26.340]   so that one had to both be paying careful attention to the instruction and to the movement
[00:03:26.340 --> 00:03:32.740]   mid-movement and change those movements, which as a neuroscientist, I can tell you, has to involve
[00:03:32.740 --> 00:03:37.140]   a lot of what we call top-down control, that is engagement of the four brain circuits for
[00:03:37.140 --> 00:03:43.780]   anticipation and learning and rule acquisition, and to combine those with reflexive action and
[00:03:43.780 --> 00:03:48.340]   deliberate action. And what I discovered was that there were two things that really helped with
[00:03:48.340 --> 00:03:53.940]   that. One was to so-called clear the mind, but of course nobody knows what clearing the mind is nor
[00:03:53.940 --> 00:04:00.740]   how to do it. What this involved for me was making sure that I did not generate any movements until
[00:04:00.740 --> 00:04:07.380]   the command was delivered and then taking a pause before generating the movement that I was instructed
[00:04:07.380 --> 00:04:13.460]   to do, which at first felt slow and clunky, but clearly led to faster, more accurate execution of
[00:04:13.460 --> 00:04:20.580]   the instructed movement. And the second one was to try and forget the rule as soon as I learned it,
[00:04:20.580 --> 00:04:24.580]   because indeed the rules were changing very quickly. There were many other teachings and
[00:04:24.580 --> 00:04:30.420]   learnings throughout the day, that is Ido teaching and me attempting to learn, and by the end of the
[00:04:30.420 --> 00:04:37.380]   day, I confess I felt quite differently in my body. What do I mean by that? I became not hyper-conscious
[00:04:37.380 --> 00:04:42.580]   of every movement, but certainly far more aware of my posture and the various movements that I make,
[00:04:42.580 --> 00:04:47.700]   and I have to say that has continued not just for several days or weeks, but for several months
[00:04:47.700 --> 00:04:55.620]   after that single day of movement practice with Ido, which I find remarkable and encouraging and
[00:04:55.620 --> 00:05:00.100]   has led me to start to incorporate some of those same movement practices into my daily routine.
[00:05:00.660 --> 00:05:05.540]   Needless to say, it was a very special experience for me to get direct movement instruction
[00:05:05.540 --> 00:05:13.540]   from the luminary of movement, Ido Pertal, and I also couldn't help myself but to ask Ido to
[00:05:13.540 --> 00:05:21.940]   perform some movement practices for us because he is so unbelievably skilled, and he most graciously did.
[00:05:22.100 --> 00:05:22.180]   you
[00:05:23.140 --> 00:05:23.220]   you
[00:05:23.220 --> 00:05:23.720]   you
[00:05:24.680 --> 00:05:24.760]   you
[00:05:24.760 --> 00:05:25.260]   you
[00:05:25.260 --> 00:05:35.260]   [BLANK_AUDIO]

