
[00:00:00.000 --> 00:00:05.000]   Sweet Hop is an online marketplace curating the best in premium seating at stadiums, arenas,
[00:11:54.000 --> 00:11:57.000]   Did that touch on a little bit of what you wanted to talk about?
[00:11:57.000 --> 00:12:01.000]   Yeah, that helps a lot. Thank you.
[00:12:01.000 --> 00:12:06.000]   Yeah, I guess my follow-up was kind of in the back of my head.
[00:12:06.000 --> 00:12:21.000]   I was also thinking you touched on it a little bit as like how do you enjoy what you're creating and kind of the blessings that you have at the same time as making sure other people don't see that.
[00:12:21.000 --> 00:12:25.000]   And I guess that's kind of an art it sounds like.
[00:12:25.000 --> 00:12:33.000]   You have to kind of look at things bit by bit and kind of deal with it as it becomes necessary.
[00:12:33.000 --> 00:12:38.000]   Each person will have something that they value more than something else.
[00:12:38.000 --> 00:12:43.000]   So for one person, what they value might be flashy cars.
[00:12:43.000 --> 00:12:55.000]   For me, I wouldn't value the ownership of flashy cars, but how I would enjoy spending money on cars is I would enjoy renting fast cars as a component of a driving course.
[00:12:55.000 --> 00:13:00.000]   So you can do that and no one needs to know that you're spending a lot of money on your hobby of racing.
[00:13:00.000 --> 00:13:03.000]   Or you can just go ahead and create a racing team.
[00:13:03.000 --> 00:13:08.000]   I mean you can do anything and you can make it discreet.
[00:13:08.000 --> 00:13:13.000]   I don't think – I mean you get to a point – there is a point of paranoia I think that's probably unhealthy.
[00:13:13.000 --> 00:13:19.000]   But you can certainly be a little bit discreet about the things that you do and many people won't know.
[00:13:19.000 --> 00:13:27.000]   A good example, I know somebody who is quite wealthy, but they have just a simple fact of they don't park all their stuff at their house.
[00:13:27.000 --> 00:13:33.000]   They live in a very comfortable middle class house and lifestyle, but you don't see their RV at the middle class.
[00:13:33.000 --> 00:13:34.000]   They don't see their boat.
[00:13:34.000 --> 00:13:37.000]   You don't see all those things displayed at one time.
[00:13:37.000 --> 00:13:41.000]   Rather at their place of business, they have a large warehouse associated with their place of business.
[00:13:41.000 --> 00:13:45.000]   And they park the RV and the boat and the ski boat and the salt water boat.
[00:13:45.000 --> 00:13:47.000]   They just park all that stuff there.
[00:13:47.000 --> 00:13:50.000]   And then when they want to use it, they can go and get it.
[00:13:50.000 --> 00:13:53.000]   So nobody needs to know all of the toys that you have.
[00:13:53.000 --> 00:13:55.000]   Nobody needs to know all of those things.
[00:13:55.000 --> 00:14:01.000]   Any further follow-up?
[00:14:01.000 --> 00:14:02.000]   Great. Thank you.
[00:14:02.000 --> 00:14:03.000]   Cool. Awesome.
[00:14:03.000 --> 00:14:05.000]   All right. Let's go to James next.
[00:14:05.000 --> 00:14:06.000]   Go ahead, James.
[00:14:06.000 --> 00:14:07.000]   Hi, Joshua.
[00:14:07.000 --> 00:14:16.000]   I'm hoping that you can help me clear up sort of a confusion I have as to what we're always told we should do versus the difficulty I'm having putting it into practice.
[00:14:16.000 --> 00:14:21.000]   Now, I'll give you some numbers against the advice you just gave just to give you some context.
[00:14:21.000 --> 00:14:31.000]   I'm 45 years old, and about 12 years ago, I started really contributing to my 401(k) at work such that I've got about $366,000 in that.
[00:14:31.000 --> 00:14:33.000]   But then I've also been trying to save outside of that.
[00:14:33.000 --> 00:14:41.000]   So I've got about $400,000 in those accounts, a mix of Roth IRA and then the rest of it, $27,000 in the Roth.
[00:14:41.000 --> 00:14:43.000]   The rest is in taxable accounts.
[00:14:43.000 --> 00:14:52.000]   And you're always told on the one hand you should keep anything that generates dividends or taxable events, you should keep those in tax-advantaged accounts.
[00:14:52.000 --> 00:14:58.000]   And you should avoid taxable events in your non-tax-advantaged accounts.
[00:14:58.000 --> 00:15:04.000]   But I guess what I'm confused about is they also say, "Well, you should buy low and sell high," goes the cliche.
[00:15:04.000 --> 00:15:14.000]   But then if you feel like you have an opportunity to do that, that entails selling something you've made a profit on and then presumably buying something that you think is at a good valuation.
[00:15:14.000 --> 00:15:18.000]   And so do I really need to try that hard to avoid these taxable events?
[00:15:18.000 --> 00:15:26.000]   One time I had way more individual stocks than I was comfortable with, and I just wanted to get rid of them, so I sold those at a profit.
[00:15:26.000 --> 00:15:29.000]   And indeed, I got a big tax bill of like $9,000.
[00:15:29.000 --> 00:15:33.000]   I actually had to sell some stocks to pay the tax bill.
[00:15:33.000 --> 00:15:47.000]   But if in general I can absorb the tax hit that's coming, do I really need to not have things that are fixed income, even if I feel like they're giving me a better opportunity at the time than just something that would appreciate capital appreciation?
[00:15:47.000 --> 00:15:54.000]   So I guess I'm very confused as to what the rule is in terms of best practices, what they really are in the real world.
[00:15:54.000 --> 00:15:59.000]   What is your generalized investment strategy or approach?
[00:15:59.000 --> 00:16:02.000]   Well, it's sort of in flux.
[00:16:02.000 --> 00:16:15.000]   I've been listening to David Stein and trying to do sort of an asset class-based thing where I'm mainly in indexes and just try to kind of move based on trends in the economy and valuations.
[00:16:15.000 --> 00:16:17.000]   So that's kind of where I'm headed.
[00:16:17.000 --> 00:16:18.000]   Okay.
[00:16:18.000 --> 00:16:24.000]   Well, I guess let's start with the obvious thing that a lot of times we forget.
[00:16:24.000 --> 00:16:46.000]   If you owe tax, that means you've made money, and sometimes it's better to sell the investment and pay the tax and lock in the money that you made as gains than it is to just simply continue on recognizing that – just to stay the course because you don't want to pay the tax.
[00:16:46.000 --> 00:16:55.000]   So in one sense – and this is very difficult for me personally because I'm so extreme in my own personal opinions.
[00:16:55.000 --> 00:16:57.000]   It's very difficult for me to want to pay tax.
[00:16:57.000 --> 00:17:00.000]   But I'll tell you just what I often tell myself.
[00:17:00.000 --> 00:17:04.000]   I always just remember – I think it was Jim Rohn who would talk about it.
[00:17:04.000 --> 00:17:05.000]   I love Jim Rohn.
[00:17:05.000 --> 00:17:13.000]   He would always say, "Be grateful and be thankful when you sit down and fill out your tax returns because you can be grateful that you're making money.
[00:17:13.000 --> 00:17:15.000]   And if you're paying more tax, you're making more money."
[00:17:15.000 --> 00:17:20.000]   It's easy in theory to think about hard in practice, at least for me, to put into practice.
[00:17:20.000 --> 00:17:23.000]   So paying tax is not always bad.
[00:17:23.000 --> 00:17:35.000]   The key I think is to calculate the built-in tax liability that you face and consider the transaction in light of that.
[00:17:35.000 --> 00:17:41.000]   If you have a very – let's say that you have a very low basis in a single stock.
[00:17:41.000 --> 00:17:44.000]   So you bought the stock at $2 a share.
[00:17:44.000 --> 00:17:50.000]   You have a lot of money built – of total – many, many shares built up and now the shares are worth $10.
[00:17:50.000 --> 00:17:51.000]   Ignore dividends.
[00:17:51.000 --> 00:17:54.000]   You've got a lot of capital gains set there.
[00:17:54.000 --> 00:18:04.000]   You've got to factor in the cost of the tax into your planning because if you sell it, you're going to pay the tax.
[00:18:04.000 --> 00:18:10.000]   And so you've got to factor in, can I – even if paying – with paying the tax, can I then replace this with something better, something that I can beat it?
[00:18:10.000 --> 00:18:16.000]   So what I'm trying to emphasize is start with the investment decisions first, not with the tax decisions.
[00:18:16.000 --> 00:18:29.000]   Once you've made the investment decisions or you've laid out your investment strategy, then look at the tax perspective and say, "Is there a way that I can structure this deal in the most advantageous way possible?"
[00:18:29.000 --> 00:18:32.000]   That's where the idea of different accounts comes in.
[00:18:32.000 --> 00:18:48.000]   The key about qualified versus non-qualified accounts, the biggest benefit of a non-qualified account such as a 401(k) is the fact that it allows you to defer the taxation on the upfront contribution.
[00:18:48.000 --> 00:18:49.000]   You earn money.
[00:18:49.000 --> 00:18:53.000]   You put money in the account, and you don't pay income tax in that year.
[00:18:53.000 --> 00:19:09.000]   If you don't have a high need for that deferral, let's say that your income was – let's say that your income was relatively low and your – so therefore the value of the upfront deferral on the tax wasn't very high.
[00:19:09.000 --> 00:19:14.000]   I'm convinced in some cases it would be better not to hold that asset in the 401(k).
[00:19:14.000 --> 00:19:21.000]   It would be better to hold the asset especially if you're working with single stocks or a long-term capital gain asset of some kind.
[00:19:21.000 --> 00:19:31.000]   It would be better to go ahead and just own that under long-term capital gains rates as things stay today because the long-term capital gains rates are lower.
[00:19:31.000 --> 00:19:41.000]   If someone is in a 5% or 10% effective tax bracket, then there's not a huge savings of going ahead and taking that money out as income.
[00:19:41.000 --> 00:19:51.000]   Now, if somebody is in a 40% – 35, 40% effective tax bracket and they can defer that tax for the future, now it's a different scenario.
[00:19:51.000 --> 00:20:01.000]   So I'm not sure how to answer it more precisely than that just to say that you start with the investment outcome and the investment strategy that you're trying to build, and then you look at where you're going to locate the assets.
[00:20:01.000 --> 00:20:22.000]   So there's no reason if you're going to own a capital gains asset, long-term capital gain type property, then yes, if your investment plan says 50% of my portfolio is going to be in long-term capital gain property and 50% is going to be in income producing property that's going to be taxed at ordinary income rates,
[00:20:22.000 --> 00:20:30.000]   then you should go ahead and shelter the income producing property in the tax qualified account and keep the long-term capital gains property in the non-qualified account.
[00:20:30.000 --> 00:20:37.000]   But you've got to start with the investment plan, not with the tax plan.
[00:20:37.000 --> 00:20:40.000]   Do you want to ask a more specific question?
[00:20:40.000 --> 00:20:55.000]   Well, that basically makes sense to me. It gets a little bit more complicated in my mind because of how limited the options are inside the tax advantage account where I have the most opportunity to invest, that being the 401(k) where the contribution limits are much higher.
[00:20:55.000 --> 00:21:18.000]   But you've got a very few choices. And so if let's say there's some sort of closed-end income fund that is trading way below net asset value that you can't get in a tax-deferred account, then it could seem like a very good deal to purchase that even though it's income producing outside of a tax advantage account.
[00:21:18.000 --> 00:21:20.000]   Or am I thinking about that the wrong way?
[00:21:20.000 --> 00:21:28.000]   No, you're thinking about it correctly. You are simply identifying one of the major limitations of 401(k) plans, and that is one of the major problems.
[00:21:28.000 --> 00:21:39.000]   What's happened in our investment – the mainstream investment culture in the United States of America is that people – that the idea of a 401(k) has become synonymous with investing.
[00:21:39.000 --> 00:21:47.000]   And so generally when people think, "Oh, I'm going to invest," they're wanting to say, "I'm going to invest in a 401(k)," rather than saying, "I'm going to invest through a 401(k)."
[00:21:47.000 --> 00:21:55.000]   And 401(k)s hold with them unique restrictions and limitations based upon the fiduciary duty of the employer.
[00:21:55.000 --> 00:22:07.000]   And so the – what we've done is we've effectively taken a very – so the pension systems in the United States used to be relatively stable.
[00:22:07.000 --> 00:22:11.000]   The pension systems were run by investment professionals.
[00:22:11.000 --> 00:22:22.000]   They were run by – I don't need to go deeper. They were run by investment professionals and they were invested conservatively, safely, and they were run as trust accounts.
[00:22:22.000 --> 00:22:26.000]   Those systems have largely given way to self-directed approaches.
[00:22:26.000 --> 00:22:32.000]   And in the 401(k) system, your employer has a fiduciary duty to make sure the plan is well run.
[00:22:32.000 --> 00:22:37.000]   So there's a whole host of people who are working to help and who are working to provide options.
[00:22:37.000 --> 00:22:47.000]   But they have to be careful because they have some level of fiduciary duty to – they have a fiduciary duty to the employees to make sure that things are well taken care of.
[00:22:47.000 --> 00:22:54.000]   It doesn't mean that they can't – that they're not – the employer is not responsible for losses in the accounts.
[00:22:54.000 --> 00:22:59.000]   But they are responsible to make sure that there are appropriate, suitable investment plans offered.
[00:22:59.000 --> 00:23:07.000]   And so in order to steer clear of the liability, generally, the 401(k) options are going to be mainstream, vanilla approaches.
[00:23:07.000 --> 00:23:14.000]   In a large organization, you never get fired for not taking a risk.
[00:23:14.000 --> 00:23:16.000]   And that's basically the way it works.
[00:23:16.000 --> 00:23:23.000]   So in a bureaucracy, most people, whether it's large companies or large government organizations, you don't get fired if you do the safe route.
[00:23:23.000 --> 00:23:27.000]   What's the old saying go? No one ever got fired for choosing IBM.
[00:23:27.000 --> 00:23:29.000]   Same thing happens in investment planning.
[00:23:29.000 --> 00:23:37.000]   So we want mainstream, very, very vanilla fund options and you need to have a limited menu of them.
[00:23:37.000 --> 00:23:40.000]   So is that helpful for the individual participants?
[00:23:40.000 --> 00:23:41.000]   Maybe.
[00:23:41.000 --> 00:23:42.000]   Sure, it is.
[00:23:42.000 --> 00:23:51.000]   But what it means is if you want to take more control, the 401(k) is going to be your most difficult place to do it unless you're doing it within a self-directed 401(k) for your own company.
[00:23:51.000 --> 00:24:02.000]   So what I would encourage you is in many investment plans, you might have some amount of your portfolio that you want to have with mainstream approaches.
[00:24:02.000 --> 00:24:07.000]   And with other investment plans, you might want to have other options that are less mainstream.
[00:24:07.000 --> 00:24:11.000]   And so you've got to locate those investment options appropriately.
[00:24:11.000 --> 00:24:16.000]   The best example, the guy who taught me my Series 6 class was a great guy.
[00:24:16.000 --> 00:24:19.000]   He's done everything in the securities business, awesome guy.
[00:24:19.000 --> 00:24:24.000]   But he always just told me, he's like, "I keep some of my portfolio always just in an S&P 500 index fund.
[00:24:24.000 --> 00:24:26.000]   I don't look at it. I don't think about it.
[00:24:26.000 --> 00:24:28.000]   It's just basically my insurance portfolio.
[00:24:28.000 --> 00:24:33.000]   If I screw everything up and I lose all of my fund stuff, at least I've got this and it's there for me."
[00:24:33.000 --> 00:24:45.000]   So if your investment plan has you using a core portfolio and almost an insurance plan, then look and see does the 401(k) match that.
[00:24:45.000 --> 00:24:49.000]   If not, if your 401(k) has really bad options, then look at the match.
[00:24:49.000 --> 00:24:55.000]   Say is it worth it and maybe you just funnel money into it up to the match and you do your other investments elsewhere.
[00:24:55.000 --> 00:25:05.000]   But I don't know that I can get any more specific than that without digging over into the world of like actually doing a financial plan.
[00:25:05.000 --> 00:25:11.000]   But just look at it objectively and recognize the 401(k) plans do have significant limitations.
[00:25:11.000 --> 00:25:17.000]   They also have significant benefits and you'll have to judge how important those things are to you.
[00:25:17.000 --> 00:25:22.000]   I think that's helpful. I'll probably have to listen to that hinter again to let everything sink in.
[00:25:22.000 --> 00:25:27.000]   Good. Well, I hope it was coherent and feel free to comment on the blog post.
[00:25:27.000 --> 00:25:30.000]   Maybe there's some other people that have ideas that will be more helpful to you.
[00:25:30.000 --> 00:25:32.000]   All right, Kevin, you're next. Go ahead.
[00:25:32.000 --> 00:25:34.000]   Hey, Justin. Thanks.
[00:25:34.000 --> 00:25:42.000]   Honestly, you're a very passionate person.
[00:25:42.000 --> 00:25:46.000]   Hey, Kevin, hang on one second. You're breaking up a little bit.
[00:25:46.000 --> 00:25:51.000]   I'm going to go on to Lee and we'll come back to you. Try to get yourself a better signal on your phone call.
[00:25:51.000 --> 00:25:54.000]   Lee, go ahead with your question, please.
[00:25:54.000 --> 00:26:00.000]   Okay, yes. So, first of all, hi Joshua. Thanks for taking my question here.
[00:26:00.000 --> 00:26:05.000]   So, I own my own home and it's financed by a HELOC, Home Equity Line of Credit.
[00:26:05.000 --> 00:26:10.000]   The reason it went that way is I had trouble getting a traditional mortgage because of a low income record.
[00:26:10.000 --> 00:26:17.000]   About two years prior, I graduated from college and tax return history wasn't enough.
[00:26:17.000 --> 00:26:22.000]   I didn't have a full-time income, so I managed to get it financed through a HELOC.
[00:26:22.000 --> 00:26:25.000]   So, on one side, I really love the flexibility of it.
[00:26:25.000 --> 00:26:32.000]   I feel like I'm disciplined enough to make a large enough payment, even though the interest is all that's required.
[00:26:32.000 --> 00:26:42.000]   But I do like the fact that I can make a lower payment in a certain amount if I need to, and there's no penalty for that, as long as I keep paying the interest on it.
