
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:02:42.000 --> 00:02:53.000]   And the second thing I'd say is be done with the mindset that ministry that is pleasing to the Lord is mainly church work.
[00:02:53.000 --> 00:03:05.000]   The church gathered exists to glorify God and equip the church for scattering to the ministries of the home and the neighborhood and the workplace.
[00:03:05.000 --> 00:03:20.000]   And therefore, to have a glorious ministry at home, some relationship with a few friends that you care about and minister to, is a beautiful thing for which the church exists.
[00:03:20.000 --> 00:03:29.000]   That's the second thing I would say. The third thing I would say, and this is one of the most important or, let's just say, amazing verses in the Bible.
[00:03:29.000 --> 00:03:35.000]   I've used it often with with the people who care deeply about the nurseries of our church.
[00:03:35.000 --> 00:03:43.000]   This is Mark 9 36. Jesus took a child. So let's just say this little autistic child.
[00:03:43.000 --> 00:04:05.000]   And put him in the midst of them and taking him in his arms, he said, whoever receives one such child in my name receives me and whoever receives me receives not me, but him who sent me.
[00:04:05.000 --> 00:04:21.000]   I mean, that's simply staggering. That is staggering. One child received in the name and for the glory and in reliance upon Jesus is a receiving of Jesus.
[00:04:21.000 --> 00:04:27.000]   And then he says, no, no, it's the receiving of the creator of the universe.
[00:04:27.000 --> 00:04:42.000]   So I would like to lift this mother's and all mothers hearts out of the mundane for a moment up into this text and say, this is a glorious thing.
[00:04:42.000 --> 00:04:58.000]   And we must allow God to tell us about the significance of what we're doing as moms and dads when there's one child that we're pouring our life into, especially a disabled child, child with special needs.
[00:04:58.000 --> 00:05:06.000]   One child. We are receiving Christ. We are receiving God. That's stunning.
[00:05:06.000 --> 00:05:13.000]   The fourth thing I'd say is that remember that life comes to us in chapters and seasons.
[00:05:13.000 --> 00:05:23.000]   This is a season where the proportion of your investment in others outside the family may be smaller.
[00:05:23.000 --> 00:05:28.000]   This chapter is going to change. There were other chapters once. This is the chapter now.
[00:05:28.000 --> 00:05:38.000]   And some chapters are very lopsided. They have to be lopsided. It's just the nature of the chapter and especially the nature of a mom with a child with special needs.
[00:05:38.000 --> 00:05:45.000]   Accept the chapter you're in. Be patient in it. God will bring you to another chapter in due time.
[00:05:45.000 --> 00:05:51.000]   And that, too, will be a good a good chapter. Fifth thing I would say is you're a team with your husband.
[00:05:51.000 --> 00:06:02.000]   What he does in life counts for what you're doing. You're one flesh with him. If he has any significance at all in his workplace or in the church, it's your significance as well.
[00:06:02.000 --> 00:06:16.000]   Maintaining a sweet and beautiful and satisfying and peaceful home for the children and for him is his is releasing him and you in him for significant ministry.
[00:06:16.000 --> 00:06:28.000]   And maybe two more observations. Never forget that you are investing in what your children will be, not just what they are now.
[00:06:28.000 --> 00:06:34.000]   This season may be one that makes all the difference in their ministry 20 years from now.
[00:06:34.000 --> 00:06:40.000]   I've known kids with autism. I had a young man come up to me a few years ago.
[00:06:40.000 --> 00:06:47.000]   I didn't recognize him at all. And he said, his voice was kind of stilted. He was stiff. He spoke methodically.
[00:06:47.000 --> 00:06:59.000]   And he said he was a senior at the nearby college and introduced himself. And as soon as he said his name, I just was stunned because I knew him as an eight year old autistic kid.
[00:06:59.000 --> 00:07:07.000]   And here he is making it. He's making it in the world. And he wanted to thank me for the church and thank me for the ministry.
[00:07:07.000 --> 00:07:14.000]   And it was clear that life is going to be hard for him. He was going to be awkward. And there are stories.
[00:07:14.000 --> 00:07:21.000]   Now, if he makes it, you know why he's going to make it. Mom cared. She just poured her life into this kid.
[00:07:21.000 --> 00:07:28.000]   And and that's the way it is with all of our kids. So you're investing in the future, not just now.
[00:07:28.000 --> 00:07:44.000]   And maybe the last thing would be you can be a praying woman and with your husband, a giving woman to the church so that your impact through prayer and giving may be beyond all reckoning at this season in your life.
[00:07:44.000 --> 00:07:50.000]   Thank you, Pastor John. And thank you for listening to this podcast. Email your questions to us at AskPastorJohn@DesiringGod.org.
[00:07:50.000 --> 00:07:56.000]   Visit us online at DesiringGod.org to find thousands of books and articles, sermons and other resources from John Piper, all free of charge.
[00:07:56.000 --> 00:07:58.000]   I'm your host, Tony Reinke. Thanks for listening.
[00:07:58.000 --> 00:08:00.000]   [end]
[00:08:00.000 --> 00:08:02.000]   [music]
[00:08:02.000 --> 00:08:04.000]   [end]
[00:08:04.000 --> 00:08:14.000]   [BLANK_AUDIO]

