
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:03:26.580 --> 00:03:28.940]   not only are you experiencing the bone crushing crash
[00:03:28.940 --> 00:03:32.580]   of the Great Depression, then another 50% crash in 1937,
[00:03:32.580 --> 00:03:35.020]   but you're getting 45% in total.
[00:03:35.020 --> 00:03:36.780]   And basically, your whole return there
[00:03:36.780 --> 00:03:38.140]   and then some comes from dividends.
[00:03:38.140 --> 00:03:40.740]   The price was still not back at those levels.
[00:03:40.740 --> 00:03:43.700]   So, I know a lot of people think that these days,
[00:03:43.700 --> 00:03:45.800]   the S&P must be enough because listen,
[00:03:45.800 --> 00:03:48.260]   it's a globalized world, the S&P now gets something
[00:03:48.260 --> 00:03:52.940]   like 40% of its cash flows or its revenue from overseas.
[00:03:52.940 --> 00:03:55.920]   I guess the problem with this in terms of diversification,
[00:03:55.920 --> 00:03:56.760]   there's a few things.
[00:03:56.760 --> 00:03:58.580]   So, John, let's put the next chart up of the decade return.
[00:03:58.580 --> 00:04:01.540]   So, this is returns by decade in the U.S. stock market.
[00:04:01.540 --> 00:04:05.380]   And you can see the 1930s, we had sort of a lost decade.
[00:04:05.380 --> 00:04:08.220]   The 2000s, you had this lost decade.
[00:04:08.220 --> 00:04:09.340]   And then, of course, you have your good times,
[00:04:09.340 --> 00:04:11.700]   like the 1950s, the 1980s, the 1990s.
[00:04:11.700 --> 00:04:14.120]   2010s were great as well.
[00:04:14.120 --> 00:04:17.620]   But it's not like those are consistent
[00:04:17.620 --> 00:04:18.620]   from decade to decade.
[00:04:18.620 --> 00:04:19.580]   So, you can have these bad times.
[00:04:19.580 --> 00:04:23.460]   So, let's do one more chart here, the lost decade.
[00:04:23.460 --> 00:04:27.020]   So, this is the total returns from 2000 to 2009.
[00:04:27.020 --> 00:04:30.900]   S&P 500 at a total return basis was down 9%.
[00:04:30.900 --> 00:04:32.860]   But then you have all these other components of the market,
[00:04:32.860 --> 00:04:35.580]   European stocks, mid-caps, high yield,
[00:04:35.580 --> 00:04:38.260]   the aggregate bonds, small caps, emerging markets, REITs,
[00:04:38.260 --> 00:04:39.100]   all did so much better.
[00:04:39.100 --> 00:04:42.740]   So, you had this lost decade in the S&P 500,
[00:04:42.740 --> 00:04:45.460]   but everything else seemed to do just fine in that time.
[00:04:45.460 --> 00:04:47.460]   So, you had all these other sectors picking up the slack.
[00:04:47.460 --> 00:04:49.500]   And now, of course, we're seeing the reverse,
[00:04:49.500 --> 00:04:50.880]   where the S&P is doing so much better
[00:04:50.880 --> 00:04:52.180]   than these other components,
[00:04:52.180 --> 00:04:53.780]   and these other ones are lagging.
[00:04:53.780 --> 00:04:56.500]   So, I guess from a diversification perspective,
[00:04:56.500 --> 00:04:57.940]   one of the ways to think about this is,
[00:04:57.940 --> 00:05:00.900]   could you hold the S&P 500 for 20 years and do fine?
[00:05:00.900 --> 00:05:02.260]   Probably.
[00:05:02.260 --> 00:05:04.180]   The problem is, could you live through
[00:05:04.180 --> 00:05:07.860]   a really terrible decade to see what happens?
[00:05:07.860 --> 00:05:09.260]   Like, can you handle that?
[00:05:09.260 --> 00:05:11.420]   So, from a diversification basis,
[00:05:11.420 --> 00:05:12.740]   you're basically putting all your eggs
[00:05:12.740 --> 00:05:14.820]   in one basket of large cap stocks.
[00:05:14.820 --> 00:05:17.940]   So, in the top five for the S&P 500,
[00:05:17.940 --> 00:05:20.800]   it's 23% of the total, okay?
[00:05:20.800 --> 00:05:24.260]   For the top 10, it's 31% of the total.
[00:05:24.260 --> 00:05:26.220]   The top 25 is 43% of the total,
[00:05:26.220 --> 00:05:28.980]   and the top 50 is 56% of the total.
[00:05:28.980 --> 00:05:30.380]   So, you're putting a lot of eggs
[00:05:30.380 --> 00:05:32.020]   in these one segment of the market,
[00:05:32.020 --> 00:05:33.680]   these large cap US corporations,
[00:05:33.680 --> 00:05:36.180]   which, to be fair, have done amazing
[00:05:36.180 --> 00:05:39.420]   over the past 10, 12, 13 years.
[00:05:39.420 --> 00:05:41.980]   But I think, not diversifying enough beyond that,
[00:05:41.980 --> 00:05:44.780]   for me, personally, I would have a hard time doing that.
[00:05:44.780 --> 00:05:47.380]   - Yeah, do you think, looking,
[00:05:47.380 --> 00:05:50.060]   I'm looking at those returns over the years,
[00:05:50.060 --> 00:05:51.760]   do you think people's expectations now,
[00:05:51.760 --> 00:05:53.940]   after the last couple years, are set so high,
[00:05:53.940 --> 00:05:55.780]   especially young investors, that, like,
[00:05:55.780 --> 00:05:59.540]   having a 7% return is gonna seem like a bad year?
[00:05:59.540 --> 00:06:01.300]   - Yeah, and I do think that there's this thing
[00:06:01.300 --> 00:06:04.020]   where you see international stocks,
[00:06:04.020 --> 00:06:07.040]   and you go, why would I ever want to own those?
[00:06:07.040 --> 00:06:08.780]   US stocks give me everything.
[00:06:08.780 --> 00:06:09.740]   I get all the tech stocks.
[00:06:09.740 --> 00:06:11.760]   I get everything that's going well.
[00:06:11.760 --> 00:06:14.140]   So, I get that feeling.
[00:06:14.140 --> 00:06:15.660]   I just think you're setting yourself up
[00:06:15.660 --> 00:06:17.500]   for a potential concentration risk.
[00:06:17.500 --> 00:06:20.380]   Even though the S&P is a diversified holding of US stocks,
[00:06:20.380 --> 00:06:22.740]   it's specifically US large cap stocks,
[00:06:22.740 --> 00:06:23.780]   and then, going one step further,
[00:06:23.780 --> 00:06:25.860]   it's mostly US large cap growth stocks,
[00:06:25.860 --> 00:06:27.920]   because it's so heavily weighted
[00:06:27.920 --> 00:06:28.940]   towards those biggest names.
[00:06:28.940 --> 00:06:30.100]   So, that's the way I think about it,
[00:06:30.100 --> 00:06:31.860]   in terms of, could you add a little more
[00:06:31.860 --> 00:06:32.700]   diversification in there?
[00:06:32.700 --> 00:06:34.260]   I think it probably makes sense.
[00:06:34.260 --> 00:06:36.980]   - Cool.
[00:06:36.980 --> 00:06:39.900]   So, up next, oh, that question, by the way, was from Ken.
[00:06:39.900 --> 00:06:42.660]   So, Ken might find you in Grand Rapids at some point.
[00:06:42.660 --> 00:06:43.500]   - All right.
[00:06:43.500 --> 00:06:44.320]   - And, yeah, y'all will have a good time.
[00:06:44.320 --> 00:06:46.660]   - If I'm with three screaming kids,
[00:06:46.660 --> 00:06:50.180]   you know that just, it's not my day.
[00:06:50.180 --> 00:06:52.480]   - Yeah, I was wondering if there's a place
[00:06:52.480 --> 00:06:54.280]   you wanted to tell everyone that you hang out all the time,
[00:06:54.280 --> 00:06:56.120]   that they could find you or something.
[00:06:56.120 --> 00:06:57.340]   - Home, I guess.
[00:06:57.340 --> 00:07:03.800]   - Okay, so, up next, we have the following.
[00:07:03.800 --> 00:07:06.240]   I just started investing in 2020,
[00:07:06.240 --> 00:07:08.120]   and this is my first real correction.
[00:07:08.120 --> 00:07:09.480]   I know downturns are inevitable,
[00:07:09.480 --> 00:07:11.760]   but how much longer do you think this could last?
[00:07:11.760 --> 00:07:13.480]   Should I change the way I invest now
[00:07:13.480 --> 00:07:16.260]   that my portfolio is getting killed?
[00:07:16.260 --> 00:07:18.240]   - All right, so we talked a little bit
[00:07:18.240 --> 00:07:20.540]   about the correction at the start here.
[00:07:20.540 --> 00:07:22.520]   Especially as a young investor,
[00:07:22.520 --> 00:07:23.840]   if you've ever been through this,
[00:07:23.840 --> 00:07:26.080]   you just have to understand that this is a feature,
[00:07:26.080 --> 00:07:27.000]   not a bug, of markets.
[00:07:27.000 --> 00:07:29.160]   So, John, let's do the quick chart here.
[00:07:29.160 --> 00:07:31.760]   So, I look back from 1928 to 1921,
[00:07:31.760 --> 00:07:34.160]   and this is intro year for a calendar.
[00:07:34.160 --> 00:07:35.840]   How often do we experience a correction?
[00:07:35.840 --> 00:07:38.120]   So, basically, every year you see a 5% correction.
[00:07:38.120 --> 00:07:39.960]   It's very rare that doesn't happen.
[00:07:39.960 --> 00:07:43.200]   10% correction happens roughly 2/3 of all years.
[00:07:43.200 --> 00:07:45.720]   You're likely to see a bear market one out of every four
[00:07:45.720 --> 00:07:47.160]   years, and then a 30% correction,
[00:07:47.160 --> 00:07:49.240]   maybe one out of every 10 years.
[00:07:49.240 --> 00:07:51.580]   40% is a little harder to come by.
[00:07:51.580 --> 00:07:52.760]   That's more like one out of every 20 years.
[00:07:52.760 --> 00:07:54.920]   And, of course, these are averages,
[00:07:54.920 --> 00:07:57.740]   so it doesn't mean they happen on a set schedule like this.
[00:07:57.740 --> 00:08:00.500]   This is just the average over the long term.
[00:08:00.500 --> 00:08:05.560]   Now, as a young person, I'm not quite a young whippersnapper
[00:08:05.560 --> 00:08:06.480]   like I used to be.
[00:08:06.480 --> 00:08:08.280]   I turned 40 this past year.
[00:08:08.280 --> 00:08:11.080]   According to Social Security, like the actuarial table,
[00:08:11.080 --> 00:08:13.040]   I should live to be 79 years old
[00:08:13.040 --> 00:08:15.000]   based on where I am right now.
[00:08:15.000 --> 00:08:16.920]   Let's say, take a higher end of that.
[00:08:16.920 --> 00:08:18.840]   Let's say, you know, Ben's in pretty good shape,
[00:08:18.840 --> 00:08:20.800]   eats well, works out a little bit.
[00:08:20.800 --> 00:08:22.960]   Maybe I'll live 'til I'm 90 or 100.
[00:08:22.960 --> 00:08:25.680]   So, I potentially have four or five decades
[00:08:25.680 --> 00:08:26.720]   left ahead of me.
[00:08:26.720 --> 00:08:29.960]   I mean, realistically, I'm planning on, I don't know,
[00:08:29.960 --> 00:08:33.280]   eight to 10 more bear markets, five or six market crashes,
[00:08:33.280 --> 00:08:34.520]   and what I constitute like a market crash,
[00:08:34.520 --> 00:08:37.160]   like maybe 30, 35% or worse.
[00:08:37.160 --> 00:08:39.480]   I don't know, seven or eight recessions in my career.
[00:08:39.480 --> 00:08:42.200]   So, if you're 20, you know, add a few on to that.
[00:08:42.200 --> 00:08:43.620]   This is just something that's going to happen.
[00:08:43.620 --> 00:08:44.640]   So, I did look back.
[00:08:44.640 --> 00:08:47.940]   So, the first data I showed there was from 1928.
[00:08:47.940 --> 00:08:50.640]   If you include the 1930s, there's way more corrections
[00:08:50.640 --> 00:08:52.640]   'cause the market was just getting drilled all the time
[00:08:52.640 --> 00:08:54.880]   after the Great Depression, but if we go back modern times,
[00:08:54.880 --> 00:08:57.040]   let's say 1950, post-World War II era,
[00:08:57.040 --> 00:08:59.240]   it's like 72 years of data.
[00:08:59.240 --> 00:09:00.680]   There's basically been a correction,
[00:09:00.680 --> 00:09:03.720]   and what I define a correction as is 10% every two years.
[00:09:03.720 --> 00:09:05.720]   A bear market once every seven years,
[00:09:05.720 --> 00:09:09.080]   and a crash of 30% or worse once every 12 years.
[00:09:09.080 --> 00:09:13.600]   So, obviously, a correction is way more likely
[00:09:13.600 --> 00:09:14.520]   to happen than a crash.
[00:09:14.520 --> 00:09:15.880]   Crashes seem like they happen all the time.
[00:09:15.880 --> 00:09:18.440]   It's really quite rare.
[00:09:18.440 --> 00:09:20.560]   Now, if we go to something a little more volatile,
[00:09:20.560 --> 00:09:23.080]   like the NASDAQ, again, a correction probably once
[00:09:23.080 --> 00:09:25.400]   every two years, and this is since 1970,
[00:09:25.400 --> 00:09:27.720]   a bear market once every four years or so,
[00:09:27.720 --> 00:09:29.720]   and then a crash once every seven years,
[00:09:29.720 --> 00:09:31.320]   and in the NASDAQ, crashes are way worse.
[00:09:31.320 --> 00:09:34.160]   So, the NASDAQ data goes back to 1970.
[00:09:34.160 --> 00:09:38.200]   The first big crash then was 1973, '74 bear market.
[00:09:38.200 --> 00:09:40.000]   The S&P fell like 48%.
[00:09:40.000 --> 00:09:41.640]   The NASDAQ was down 60.
[00:09:41.640 --> 00:09:43.440]   Then we have the dot-com blow-up.
[00:09:43.440 --> 00:09:45.520]   Tech stocks did way better in the run-up,
[00:09:45.520 --> 00:09:49.080]   but when the S&P fell 50%, the NASDAQ fell 80%.
[00:09:49.080 --> 00:09:50.320]   So, a lot of these times,
[00:09:50.320 --> 00:09:51.480]   you're gonna get maybe better returns,
[00:09:51.480 --> 00:09:53.320]   but it's gonna be more volatile, more corrections.
[00:09:53.320 --> 00:09:54.440]   Same with the Russell 2000.
[00:09:54.440 --> 00:09:57.320]   The Russell 2000, since 1979, it goes back to,
[00:09:57.320 --> 00:09:58.600]   it's seen a correction once every two years,
[00:09:58.600 --> 00:10:00.240]   a bear market every four years,
[00:10:00.240 --> 00:10:02.040]   and a crash once every six years,
[00:10:02.040 --> 00:10:04.880]   and since 2008, the bottom,
[00:10:04.880 --> 00:10:07.960]   the S&P has had one bear market of 20% or worse.
[00:10:07.960 --> 00:10:10.640]   That was last year in a corona crash.
[00:10:10.640 --> 00:10:12.800]   The Russell 2000 has seen that four times.
[00:10:12.800 --> 00:10:15.600]   So, again, depending on how diversified you are
[00:10:15.600 --> 00:10:18.160]   and what you own, the type of stocks you own,
[00:10:18.160 --> 00:10:21.080]   you should expect to see these corrections and crashes.
[00:10:21.080 --> 00:10:22.680]   It's just gonna happen.
[00:10:22.680 --> 00:10:26.400]   Now, as to should you change your portfolio
[00:10:26.400 --> 00:10:29.260]   or your investment plan based on a market downturn,
[00:10:30.180 --> 00:10:32.020]   I mean, I could count on one hand
[00:10:32.020 --> 00:10:33.540]   the number of people I know that can do that,
[00:10:33.540 --> 00:10:35.420]   that can say, I can change the way I invest
[00:10:35.420 --> 00:10:37.620]   from a bull market to a bear market and be fine,
[00:10:37.620 --> 00:10:39.580]   do it consistently and do it well.
[00:10:39.580 --> 00:10:41.100]   I just think it's really hard.
[00:10:41.100 --> 00:10:42.260]   It's really hard to do.
[00:10:42.260 --> 00:10:43.580]   So, I think the idea here,
[00:10:43.580 --> 00:10:45.820]   especially for a young person who's decades ahead of them,
[00:10:45.820 --> 00:10:47.660]   you build your portfolio with downturns in mind.
[00:10:47.660 --> 00:10:50.180]   So, the understanding that downturns can and will happen
[00:10:50.180 --> 00:10:52.100]   in your portfolio or your saving strategy
[00:10:52.100 --> 00:10:54.620]   just has to be durable enough to survive those periods.
[00:10:54.620 --> 00:10:57.260]   So, either emotionally or asset allocation-wise,
[00:10:57.260 --> 00:10:59.100]   where you hold more cash or bonds
[00:10:59.100 --> 00:11:00.160]   to be able to see through that.
[00:11:00.160 --> 00:11:01.000]   That's the idea here,
[00:11:01.000 --> 00:11:02.780]   but I think trying to change your strategy
[00:11:02.780 --> 00:11:04.140]   just because something's going down,
[00:11:04.140 --> 00:11:05.940]   you just have to basically live with it,
[00:11:05.940 --> 00:11:07.780]   especially with a long time horizon.
[00:11:07.780 --> 00:11:11.860]   - Yeah, I found the stat of 10% of years
[00:11:11.860 --> 00:11:14.140]   having a 30% drawdown or worse,
[00:11:14.140 --> 00:11:15.720]   I found that pretty surprising.
[00:11:15.720 --> 00:11:17.820]   I thought that was more rare than that,
[00:11:17.820 --> 00:11:20.580]   but that kind of put it in perspective.
[00:11:20.580 --> 00:11:21.820]   - Well, yeah, I still think,
[00:11:21.820 --> 00:11:23.380]   I mean, so that's one out of 10 years, though,
[00:11:23.380 --> 00:11:24.220]   if you think about it.
[00:11:24.220 --> 00:11:25.040]   - It's true, it's true.
[00:11:25.040 --> 00:11:26.420]   But yeah, it just sounds so drastic.
[00:11:26.420 --> 00:11:29.380]   But yeah, I guess we had it in just March of 2020, right?
[00:11:29.380 --> 00:11:30.980]   - Yeah, so, I mean, we kind of,
[00:11:30.980 --> 00:11:34.220]   so there was one in 2007 to 2009,
[00:11:34.220 --> 00:11:36.860]   and not quite, you know, 12 years later,
[00:11:36.860 --> 00:11:39.040]   we had one again in 2020 or 10, 11 years later.
[00:11:39.040 --> 00:11:42.240]   So, that one actually came kind of right on schedule.
[00:11:42.240 --> 00:11:43.080]   But the other thing is, like,
[00:11:43.080 --> 00:11:45.100]   the 50% crashes are even more rare,
[00:11:45.100 --> 00:11:48.580]   but we had two of those in seven years or eight years
[00:11:48.580 --> 00:11:49.420]   to start of the century.
[00:11:49.420 --> 00:11:51.500]   So, it's hard to say.
[00:11:51.500 --> 00:11:52.580]   But yeah, I think this is just,
[00:11:52.580 --> 00:11:53.940]   this is part of investing, unfortunately.
[00:11:53.940 --> 00:11:54.860]   Sometimes you just have to, like,
[00:11:54.860 --> 00:11:57.700]   learn to eat your losses, unfortunately.
[00:11:57.700 --> 00:11:59.700]   - Yeah, I'm glad I missed those 50% ones.
[00:11:59.700 --> 00:12:01.660]   Would have been a good entry, though, right?
[00:12:01.660 --> 00:12:04.260]   - Yeah, honestly, the best purchases I ever made
[00:12:04.260 --> 00:12:07.660]   were just plowing money into my 401(k) in 2008.
[00:12:07.660 --> 00:12:08.980]   I think those are probably the best purchases
[00:12:08.980 --> 00:12:10.500]   I'll ever make as an investor.
[00:12:10.500 --> 00:12:12.100]   Okay, let's do the next one.
[00:12:12.100 --> 00:12:13.500]   - Okay.
[00:12:13.500 --> 00:12:16.100]   So, up next, we have a long one, but a good one.
[00:12:16.100 --> 00:12:18.100]   I think it's gonna need some clarification,
[00:12:18.100 --> 00:12:20.380]   but on some of these acronyms, especially.
[00:12:20.380 --> 00:12:22.540]   I wanted to email you about paying off a mortgage early
[00:12:22.540 --> 00:12:24.220]   when you have kids entering college.
[00:12:24.220 --> 00:12:27.940]   I've been considering paying my 3.25% mortgage off early
[00:12:27.940 --> 00:12:30.220]   as I have children entering college
[00:12:30.220 --> 00:12:32.860]   and I'll have them in college for at least 10 years straight.
[00:12:32.860 --> 00:12:35.220]   I report assets for FAFSA starting next year
[00:12:35.220 --> 00:12:36.100]   and have been thinking about
[00:12:36.100 --> 00:12:38.180]   my expected family contribution.
[00:12:38.180 --> 00:12:39.980]   I've been thinking of a mortgage payoff
[00:12:39.980 --> 00:12:44.300]   as a return of 8.25%, which is very solid historically.
[00:12:44.300 --> 00:12:46.420]   I would have to sell stock to make this move,
[00:12:46.420 --> 00:12:48.420]   but should be able to minimize the taxes.
[00:12:48.420 --> 00:12:51.260]   Am I making too much of the expected family contribution,
[00:12:51.260 --> 00:12:53.700]   EFC, number on the FAFSA?
[00:12:53.700 --> 00:12:56.180]   Could you ask your college savings expert
[00:12:56.180 --> 00:12:58.860]   how important, to the bottom line, the EFC is?
[00:12:58.860 --> 00:13:01.340]   I don't understand much of that question,
[00:13:01.340 --> 00:13:04.180]   I have to be honest, so I hope you can explain.
[00:13:04.180 --> 00:13:05.020]   - I think I can walk it.
[00:13:05.020 --> 00:13:08.780]   So, the thing is, so this guy said he's got 10 years straight
[00:13:08.780 --> 00:13:09.700]   of putting his kids through college,
[00:13:09.700 --> 00:13:11.220]   and I thought, oh man, that's tough.
[00:13:11.220 --> 00:13:12.820]   But then I realized my daughter is seven
[00:13:12.820 --> 00:13:15.260]   and my twins are four, so I'm gonna have eight straight years
[00:13:15.260 --> 00:13:17.460]   of putting kids through college.
[00:13:17.460 --> 00:13:18.740]   Jeez.
[00:13:18.740 --> 00:13:21.620]   So, honestly, a lot of this stuff is kind of foreign to me
[00:13:21.620 --> 00:13:22.980]   'cause I haven't got there yet.
[00:13:22.980 --> 00:13:26.100]   But we do actually have a college saving expert on our team,
[00:13:26.100 --> 00:13:28.860]   Tony Isola, who is one of our financial advisors
[00:13:28.860 --> 00:13:30.420]   and specializes in this.
[00:13:30.420 --> 00:13:33.140]   Tony himself was a teacher, not in college,
[00:13:33.140 --> 00:13:34.580]   but Tony knows all this stuff and helps people
[00:13:34.580 --> 00:13:36.700]   and helps some of our clients work through this stuff.
[00:13:36.700 --> 00:13:39.620]   So, Tony, I think the crux of the question here is,
[00:13:39.620 --> 00:13:41.220]   when does it make sense to sort of move
[00:13:41.220 --> 00:13:42.060]   some of your assets around?
[00:13:42.060 --> 00:13:43.660]   And is paying off your house a good idea
[00:13:43.660 --> 00:13:45.020]   if you don't want it to come up
[00:13:45.020 --> 00:13:46.580]   on your financial aid package?
[00:13:46.580 --> 00:13:49.060]   'Cause I guess the idea is certain assets can count
[00:13:49.060 --> 00:13:50.860]   for you or against you when you're trying to apply
[00:13:50.860 --> 00:13:51.700]   for financial aid.
[00:13:51.700 --> 00:13:53.220]   So what do people need to know here?
[00:13:53.220 --> 00:13:55.260]   - Well, I think what people need to know,
[00:13:55.260 --> 00:13:58.660]   I think we need to start from the beginning, right?
[00:13:58.660 --> 00:14:00.660]   Like, think about what's going on here.
[00:14:00.660 --> 00:14:04.100]   People are making this huge investment,
[00:14:04.100 --> 00:14:06.140]   the biggest investment they're gonna make
[00:14:06.140 --> 00:14:07.740]   other than purchasing a home.
[00:14:07.740 --> 00:14:10.100]   And in the end, they're not gonna know
[00:14:10.100 --> 00:14:11.700]   what the price is gonna be.
[00:14:11.700 --> 00:14:13.860]   You're gonna apply to college and you have no idea
[00:14:13.860 --> 00:14:15.020]   what you're gonna end up paying.
[00:14:15.020 --> 00:14:16.300]   That's number one.
[00:14:16.300 --> 00:14:19.620]   Number two, you don't really have anybody to help you.
[00:14:19.620 --> 00:14:22.900]   Even in the CFP curriculum, only one,
[00:14:22.900 --> 00:14:25.780]   I think it's like two pages cover paying for college.
[00:14:25.780 --> 00:14:27.500]   So that's for a CFP.
[00:14:27.500 --> 00:14:30.300]   Your college guidance counselor, okay,
[00:14:30.300 --> 00:14:35.260]   doesn't even have to take a course in financing college.
[00:14:35.260 --> 00:14:36.860]   They know nothing about this.
[00:14:36.860 --> 00:14:40.420]   So it's a wonder, like, this is like a really
[00:14:40.420 --> 00:14:42.740]   more in-depth question, but most people
[00:14:42.740 --> 00:14:45.460]   just don't have any clue where to begin.
[00:14:45.460 --> 00:14:48.580]   And that's the reason why there's a trillion dollars
[00:14:48.580 --> 00:14:50.820]   in student debt, okay?
[00:14:50.820 --> 00:14:53.020]   - So I guess if you're a parent trying to plan for this,
[00:14:53.020 --> 00:14:55.540]   when does it, like, it sounds like someone's like
[00:14:55.540 --> 00:14:58.060]   trying to hide assets in a Cayman Island offshore account
