
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:04:25.840 --> 00:04:28.160]   and mentally able to do it, right?
[00:04:28.160 --> 00:04:29.440]   So I do agree with this idea
[00:04:29.440 --> 00:04:31.400]   that coming up with a number is the wrong way
[00:04:31.400 --> 00:04:32.600]   to go through it, especially for someone-
[00:04:32.600 --> 00:04:34.580]   - It's kind of like responsible YOLOing.
[00:04:34.580 --> 00:04:35.800]   - Yeah, yeah, exactly, yeah.
[00:04:35.800 --> 00:04:38.600]   And it's about smoothing things out
[00:04:38.600 --> 00:04:41.240]   and using it when you have it.
[00:04:41.240 --> 00:04:42.200]   I think this is especially true
[00:04:42.200 --> 00:04:43.680]   for someone in their 20s, 30s or 40s.
[00:04:43.680 --> 00:04:46.120]   Like trying to go through the retirement planning process
[00:04:46.120 --> 00:04:47.320]   is very difficult.
[00:04:47.320 --> 00:04:48.880]   Like, I don't know what tax rates are gonna be.
[00:04:48.880 --> 00:04:50.600]   I don't know what market returns are going to be.
[00:04:50.600 --> 00:04:51.680]   I don't know what interest rates are gonna be.
[00:04:51.680 --> 00:04:53.520]   Inflation, you don't know where you're gonna live,
[00:04:53.520 --> 00:04:54.760]   what your cost of living is gonna be.
[00:04:54.760 --> 00:04:57.120]   All these things, there's so many different variables
[00:04:57.120 --> 00:04:57.960]   that can get in the way.
[00:04:57.960 --> 00:04:59.440]   And that's why I think that financial planning
[00:04:59.440 --> 00:05:00.760]   is a process and not an event.
[00:05:00.760 --> 00:05:04.120]   Usually moving the goalposts is a derogatory phrase.
[00:05:04.120 --> 00:05:05.880]   Like it's a bad thing you're moving the goalposts.
[00:05:05.880 --> 00:05:07.240]   But I think in this instance,
[00:05:07.240 --> 00:05:08.640]   moving the goalposts is actually good
[00:05:08.640 --> 00:05:12.240]   because it should be kind of a moving average
[00:05:12.240 --> 00:05:14.000]   and a moving range of results
[00:05:14.000 --> 00:05:15.040]   that you're kind of looking for
[00:05:15.040 --> 00:05:16.960]   as opposed to I'm gonna hit this exact number.
[00:05:16.960 --> 00:05:18.280]   And I think, yeah, you want to back into it.
[00:05:18.280 --> 00:05:21.520]   And as you get closer and those expectations become reality,
[00:05:21.520 --> 00:05:23.560]   then you can make course corrections along the way
[00:05:23.560 --> 00:05:25.000]   in terms of your saving, your spending,
[00:05:25.000 --> 00:05:27.280]   or market expectations and all these things.
[00:05:27.280 --> 00:05:28.120]   I think that's the idea.
[00:05:28.120 --> 00:05:31.280]   That's why it is a very hard process to go through
[00:05:31.280 --> 00:05:33.640]   'cause no one knows what their life is gonna look like
[00:05:33.640 --> 00:05:35.880]   in two years, let alone 20 years.
[00:05:35.880 --> 00:05:39.560]   - Yeah, it's true.
[00:05:39.560 --> 00:05:42.000]   - I like the way he's thinking about it here.
[00:05:42.000 --> 00:05:43.760]   - With the goalposts thing, just a quick aside,
[00:05:43.760 --> 00:05:45.600]   what kind of goalposts are we talking about?
[00:05:45.600 --> 00:05:47.240]   You know, are we talking about a basketball goal
[00:05:47.240 --> 00:05:50.000]   or are we talking about like soccer goal?
[00:05:50.000 --> 00:05:51.120]   I guess any could work.
[00:05:51.120 --> 00:05:51.960]   - That's true.
[00:05:51.960 --> 00:05:53.160]   You can't really move goalposts.
[00:05:53.160 --> 00:05:56.240]   I guess football is in my thinking, but-
[00:05:56.240 --> 00:05:57.360]   - Yeah, maybe that's it.
[00:05:57.360 --> 00:05:58.400]   Maybe that's it.
[00:05:58.400 --> 00:06:00.120]   - All right, let's do another one.
[00:06:00.120 --> 00:06:03.800]   - Okay, up next, we have a question from Love to Audit.
[00:06:03.800 --> 00:06:06.140]   I'm guessing this one came from social media.
[00:06:06.140 --> 00:06:10.440]   I'm 35 and trying to get some direction on lifestyle.
[00:06:10.440 --> 00:06:13.040]   - Maybe his dad was just a tax consultant.
[00:06:13.040 --> 00:06:13.880]   - Yeah, maybe.
[00:06:15.280 --> 00:06:16.960]   I'm 35 and trying to get some direction
[00:06:16.960 --> 00:06:19.720]   on lifestyle versus aggressive saving.
[00:06:19.720 --> 00:06:21.280]   This is a common theme we're seeing these days,
[00:06:21.280 --> 00:06:23.640]   so good people are thinking about this.
[00:06:23.640 --> 00:06:25.280]   The money I have saved doesn't feel tangible
[00:06:25.280 --> 00:06:26.540]   in terms of lifestyle.
[00:06:26.540 --> 00:06:29.200]   I make $120,000 to $150,000 a year,
[00:06:29.200 --> 00:06:32.280]   rent and have a roommate, drive a '90s car,
[00:06:32.280 --> 00:06:34.960]   cook my own food, and live in a very high cost
[00:06:34.960 --> 00:06:36.480]   of living coastal city.
[00:06:36.480 --> 00:06:39.860]   Obligatory not to brag, I have $3,000 in my HSA,
[00:06:39.860 --> 00:06:44.360]   $8,000 cash, $16,000 in company RSUs,
[00:06:44.360 --> 00:06:49.360]   $52,000 in a Roth IRA, $169,000 in my Roth 401(k),
[00:06:49.360 --> 00:06:52.840]   and $265,000 in a traditional 401(k),
[00:06:52.840 --> 00:06:55.480]   and $615,000 in a brokerage account.
[00:06:55.480 --> 00:06:58.320]   They started off, you see they worked their way up there,
[00:06:58.320 --> 00:07:00.480]   you know, smaller, smaller figures working out.
[00:07:00.480 --> 00:07:01.800]   - Yeah, pyramid here.
[00:07:01.800 --> 00:07:03.840]   - Yeah, a down payment on a home here
[00:07:03.840 --> 00:07:06.240]   is in the $100,000 to $250,000 range,
[00:07:06.240 --> 00:07:08.380]   depending on location/commute,
[00:07:08.380 --> 00:07:11.720]   but buying here would eviscerate my monthly savings rate.
[00:07:11.720 --> 00:07:13.360]   I'm considering a move to a cheaper state
[00:07:13.360 --> 00:07:15.220]   despite my family being here.
[00:07:15.220 --> 00:07:16.680]   All of my friends are settling down,
[00:07:16.680 --> 00:07:18.280]   starting families, having kids,
[00:07:18.280 --> 00:07:19.720]   and here I am with roommates.
[00:07:19.720 --> 00:07:21.240]   Admittedly, money seems to be getting
[00:07:21.240 --> 00:07:22.560]   in the way of my goals.
[00:07:22.560 --> 00:07:24.800]   Do I really need to choose between these extremes,
[00:07:24.800 --> 00:07:27.200]   saving versus comfortable lifestyle?
[00:07:27.200 --> 00:07:29.040]   - All right, this is a very existential question.
[00:07:29.040 --> 00:07:30.480]   This is like a not to brag,
[00:07:30.480 --> 00:07:32.880]   but also I'm kind of stuck here, right?
[00:07:32.880 --> 00:07:34.400]   This person seems to be living like
[00:07:34.400 --> 00:07:35.600]   probably the fire lifestyle,
[00:07:35.600 --> 00:07:37.640]   so I just, back of the envelope this,
[00:07:37.640 --> 00:07:40.680]   by my calculation, this person at 35 is a millionaire.
[00:07:40.680 --> 00:07:43.040]   They have like a $1.1 million,
[00:07:43.040 --> 00:07:44.680]   and the crazy thing is,
[00:07:44.680 --> 00:07:48.920]   this person is literally a finance compounding example.
[00:07:48.920 --> 00:07:50.200]   So I use this in one of my books.
[00:07:50.200 --> 00:07:53.040]   So, John, throw up my little table here.
[00:07:53.040 --> 00:07:54.800]   My sister's name is Sarah, my brother's name is John,
[00:07:54.800 --> 00:07:56.200]   so I helped them out here and I used them.
[00:07:56.200 --> 00:07:58.000]   So Sarah starts saving at age 25.
[00:07:58.000 --> 00:07:59.080]   She stops at 35.
[00:07:59.080 --> 00:08:01.480]   She saves $500 a month.
[00:08:01.480 --> 00:08:04.640]   Total saved is $66,000.
[00:08:04.640 --> 00:08:07.280]   If she earns 7% a year at 65,
[00:08:07.280 --> 00:08:08.680]   she's gonna have $720,000.
[00:08:08.680 --> 00:08:10.920]   John doesn't start at saving until he's 40.
[00:08:10.920 --> 00:08:13.880]   By age 60, and he saves the whole time until he's 65.
[00:08:13.880 --> 00:08:16.360]   He saved for 25 years, Sarah saved for 10.
[00:08:16.360 --> 00:08:18.240]   John saved almost three times as much money,
[00:08:18.240 --> 00:08:20.560]   but ends up with $412,000, right?
[00:08:20.560 --> 00:08:21.480]   Assuming those same,
[00:08:21.480 --> 00:08:23.280]   and the reason here is 'cause Sarah
[00:08:23.280 --> 00:08:24.680]   did the compounding thing.
[00:08:24.680 --> 00:08:27.520]   This love to audit person is this example.
[00:08:27.520 --> 00:08:29.480]   They saved so much by age 35,
[00:08:29.480 --> 00:08:31.520]   they could just let it go and they'd be fine.
[00:08:31.520 --> 00:08:34.080]   So if you, I looked at it.
[00:08:34.080 --> 00:08:36.920]   If you, if we look at their $1 million, right?
[00:08:36.920 --> 00:08:38.960]   Let's say, let's assume they take 100 grand out
[00:08:38.960 --> 00:08:39.800]   for their down payment for their house
[00:08:39.800 --> 00:08:41.720]   and they have a million dollars left over.
[00:08:41.720 --> 00:08:43.720]   They don't contribute another dime
[00:08:43.720 --> 00:08:45.320]   the rest of their life, right?
[00:08:45.320 --> 00:08:47.120]   If their investments grow at 6% per year
[00:08:47.120 --> 00:08:48.320]   for the next 30 years,
[00:08:48.320 --> 00:08:50.360]   they'll have something like $5.7 million
[00:08:50.360 --> 00:08:52.600]   at retirement at 65, right?
[00:08:52.600 --> 00:08:53.760]   Or let's say they just,
[00:08:53.760 --> 00:08:57.120]   all they do is max out their 401k, it's 20 grand a year.
[00:08:57.120 --> 00:08:58.800]   They'd have like seven and a half million dollars
[00:08:58.800 --> 00:08:59.640]   in 30 years.
[00:08:59.640 --> 00:09:01.880]   So you're already so far ahead of the game
[00:09:01.880 --> 00:09:03.760]   because you saved and scrimmed early,
[00:09:03.760 --> 00:09:06.920]   but now you're having this existential crisis of,
[00:09:06.920 --> 00:09:08.800]   oh geez, I'm in my 30s.
[00:09:08.800 --> 00:09:09.760]   I live with a roommate.
[00:09:09.760 --> 00:09:11.200]   I drive a 1990s car.
[00:09:11.200 --> 00:09:13.920]   If I had to guess, this person drives in a Accord.
[00:09:13.920 --> 00:09:14.760]   Has to be.
[00:09:14.760 --> 00:09:15.600]   - Okay, I'm so glad you mentioned it.
[00:09:15.600 --> 00:09:17.920]   I was gonna guess a Volvo station wagon.
[00:09:17.920 --> 00:09:21.060]   - Okay, that sounds, those are both fire-ish cars, but.
[00:09:21.060 --> 00:09:24.880]   So this person obviously has a wonderful savings.
[00:09:24.880 --> 00:09:26.080]   They've already done the hard part.
[00:09:26.080 --> 00:09:28.160]   They saved a boatload of money in their 30s.
[00:09:28.160 --> 00:09:31.120]   So they have the delayed gratification part down,
[00:09:31.120 --> 00:09:34.040]   living with a roommate, driving an old car, all this stuff.
[00:09:34.040 --> 00:09:35.800]   It's time to enjoy yourself a little bit, you know?
[00:09:35.800 --> 00:09:36.800]   Go live on your own.
[00:09:36.800 --> 00:09:37.720]   Buy that house in the city
[00:09:37.720 --> 00:09:38.760]   or move somewhere else and buy there.
[00:09:38.760 --> 00:09:40.880]   But I think you're doing just fine.
[00:09:40.880 --> 00:09:42.040]   At your income and savings level,
[00:09:42.040 --> 00:09:43.160]   you don't need to choose between the two.
[00:09:43.160 --> 00:09:45.320]   You already have a seven-figure net worth.
[00:09:45.320 --> 00:09:47.160]   So you don't have to buy a home if you don't want to,
[00:09:47.160 --> 00:09:48.720]   but you certainly are in a good position to.
[00:09:48.720 --> 00:09:49.600]   And here's the thing.
[00:09:49.600 --> 00:09:51.520]   I'm giving you permission to lower your savings rate
[00:09:51.520 --> 00:09:53.000]   because that's the great thing
[00:09:53.000 --> 00:09:54.320]   about having such a high savings rate.
[00:09:54.320 --> 00:09:55.160]   And I don't know what it is,
[00:09:55.160 --> 00:09:56.280]   but this person obviously probably,
[00:09:56.280 --> 00:09:58.880]   we're probably in the 50 to 60% range, I'm guessing,
[00:09:58.880 --> 00:10:01.200]   based on how much money they have saved.
[00:10:01.200 --> 00:10:03.240]   That's the great thing about having a high savings rate
[00:10:03.240 --> 00:10:05.160]   is it's a margin of safety to pull the lever
[00:10:05.160 --> 00:10:06.480]   when you need to spend a little more.
[00:10:06.480 --> 00:10:09.720]   So if, yeah, you're gonna take 150,000 out
[00:10:09.720 --> 00:10:12.200]   for a down payment and the mortgage is gonna be way more
[00:10:12.200 --> 00:10:14.980]   'cause you're not sharing with a roommate anymore.
[00:10:14.980 --> 00:10:17.400]   But that's why you have a high savings rate to begin with,
[00:10:17.400 --> 00:10:19.400]   because it allows you to pull that one down.
[00:10:19.400 --> 00:10:20.760]   And the other thing is,
[00:10:20.760 --> 00:10:22.720]   you can grow into that mortgage over time, right?
[00:10:22.720 --> 00:10:24.840]   This person is obviously a financially successful person.
[00:10:24.840 --> 00:10:25.800]   I'm guessing their income
[00:10:25.800 --> 00:10:28.040]   is gonna continue to grow over time, right?
[00:10:28.040 --> 00:10:29.680]   So maybe for a few years,
[00:10:29.680 --> 00:10:31.440]   it's gonna be painful and your savings rate's gonna go
[00:10:31.440 --> 00:10:35.000]   from 50 to 25 or 20 or maybe 10 or 15.
[00:10:35.000 --> 00:10:35.840]   But so what?
[00:10:35.840 --> 00:10:37.800]   You can grow into it and as your income increases,
[00:10:37.800 --> 00:10:40.160]   then you can start saving more piece by piece.
[00:10:40.160 --> 00:10:42.420]   So I think this person
[00:10:42.420 --> 00:10:44.040]   is in a wonderful position financially.
[00:10:44.040 --> 00:10:47.240]   They need to worry more about their life, frankly, I think,
[00:10:47.240 --> 00:10:48.840]   and figure out how to have a little more fun
[00:10:48.840 --> 00:10:52.180]   and stop having their savings rate dictate their entire life
[00:10:52.180 --> 00:10:56.020]   because, as they said, at a certain point,
[00:10:56.020 --> 00:10:58.760]   those benchmarks and goalposts along the way that,
[00:10:58.760 --> 00:11:01.240]   oh, I see this money in my account or my brokerage account,
[00:11:01.240 --> 00:11:02.840]   it doesn't really do anything for you.
[00:11:02.840 --> 00:11:04.400]   At a certain point, it loses its luster.
[00:11:04.400 --> 00:11:05.440]   It doesn't make you happy.
[00:11:05.440 --> 00:11:07.480]   The whole point of saving in the first place
[00:11:07.480 --> 00:11:08.960]   is you're gonna spend it someday.
[00:11:08.960 --> 00:11:10.220]   So now is the time to spend it
[00:11:10.220 --> 00:11:11.920]   and make yourself a little happier.
[00:11:11.920 --> 00:11:13.680]   - Right.
[00:11:13.680 --> 00:11:14.500]   Also, I just had an idea.
[00:11:14.500 --> 00:11:16.840]   We should start having you write permission slips.
[00:11:16.840 --> 00:11:18.120]   You know, like you used to get in school
[00:11:18.120 --> 00:11:19.080]   for different things.
[00:11:19.080 --> 00:11:20.400]   You could write permission slips
[00:11:20.400 --> 00:11:22.440]   for people to adjust their savings rate.
[00:11:22.440 --> 00:11:23.280]   - Yes.
[00:11:23.280 --> 00:11:25.560]   Again, some people are gonna hear this and go,
[00:11:25.560 --> 00:11:28.120]   geez, I'm gonna play the world's smallest violin
[00:11:28.120 --> 00:11:29.000]   for this person.
[00:11:29.000 --> 00:11:31.000]   They save too much money and they can't enjoy themselves.
[00:11:31.000 --> 00:11:33.200]   But it is a real problem for some people.
[00:11:33.200 --> 00:11:35.820]   And I think you get into that mindset
[00:11:35.820 --> 00:11:37.580]   of saving, saving, saving,
[00:11:37.580 --> 00:11:39.160]   and you have your head down and you look up and you go,
[00:11:39.160 --> 00:11:40.720]   wait, what did I miss out on?
[00:11:40.720 --> 00:11:43.480]   And I think in your mid-30s, you still have plenty of time.
[00:11:43.480 --> 00:11:44.320]   - Yeah.
[00:11:44.320 --> 00:11:46.520]   Life's what happens while you're busy making other plans.
[00:11:46.520 --> 00:11:47.600]   - What is the Andy Dufresne?
[00:11:47.600 --> 00:11:49.260]   Get busy living or get busy dying?
[00:11:49.260 --> 00:11:51.560]   - Yeah, that's a good one too.
[00:11:51.560 --> 00:11:52.960]   - All right, next question.
[00:11:52.960 --> 00:11:57.120]   - Okay, up next, we have a question from Scott.
[00:11:57.120 --> 00:11:59.520]   I just listened to last week's show and heard Benny Markets.
[00:11:59.520 --> 00:12:01.200]   Benny Markets is a favorite, people love him.
[00:12:01.200 --> 00:12:02.040]   - Fan favorite for sure.
[00:12:02.040 --> 00:12:03.240]   Everyone likes his enthusiasm.
[00:12:03.240 --> 00:12:05.920]   - Also, I told him, I thought that was an all-time phrase,
[00:12:05.920 --> 00:12:07.240]   calling you smarter, Ben.
[00:12:07.240 --> 00:12:08.600]   That really cracked me up.
[00:12:08.600 --> 00:12:10.000]   - I've heard that before.
[00:12:10.000 --> 00:12:12.560]   - Anyway, I just listened to last week's show
[00:12:12.560 --> 00:12:15.160]   and heard Benny Markets say he keeps his short-term cash
[00:12:15.160 --> 00:12:17.600]   in bill, which is an ETF,
[00:12:17.600 --> 00:12:20.800]   which looks like it pays 4.55% right now.
[00:12:20.800 --> 00:12:22.260]   I realize it's small potatoes
[00:12:22.260 --> 00:12:24.040]   and maybe that answers the question,
[00:12:24.040 --> 00:12:25.560]   but is there any reason to choose that
[00:12:25.560 --> 00:12:28.780]   over a money market fund like SWVXX
[00:12:28.780 --> 00:12:31.500]   that pays 4.9% at present?
[00:12:31.500 --> 00:12:32.760]   Neither have locked in rates,
[00:12:32.760 --> 00:12:34.920]   though maybe bill is slower to move downward.
[00:12:34.920 --> 00:12:35.760]   Love the show.
[00:12:35.760 --> 00:12:37.560]   Wish I had something to not brag about.
[00:12:37.560 --> 00:12:39.400]   - This one's from Scott.
[00:12:39.400 --> 00:12:40.640]   Hey, Scott, do not sell yourself short.
[00:12:40.640 --> 00:12:42.720]   You have cash available to invest in T-bills
[00:12:42.720 --> 00:12:43.560]   and a money market fund.
[00:12:43.560 --> 00:12:44.860]   That is something to brag about.
[00:12:44.860 --> 00:12:46.040]   You can brag about that.
[00:12:46.040 --> 00:12:46.880]   I'll give it to you.
[00:12:46.880 --> 00:12:49.260]   That's my permission to slip to Scott.
[00:12:49.260 --> 00:12:50.100]   So here's the thing.
[00:12:50.100 --> 00:12:52.020]   Before we get into the comparison here,
[00:12:52.020 --> 00:12:54.040]   I wanna just give a little bit of a tutorial
[00:12:54.040 --> 00:12:55.560]   on the yields on some of these funds.
[00:12:55.560 --> 00:12:59.280]   So BIL is simply a T-bill ETF, right?
[00:12:59.280 --> 00:13:00.760]   And so, John, throw up the yield here.
[00:13:00.760 --> 00:13:02.000]   So I think what this person is looking at
[00:13:02.000 --> 00:13:02.840]   is the wrong yield.
[00:13:02.840 --> 00:13:06.000]   So if you go to the fund for this 30-day SEC yield,
[00:13:06.000 --> 00:13:08.800]   and I think this might be a little old from the emailer.
[00:13:08.800 --> 00:13:09.880]   So they said 4.55.
[00:13:09.880 --> 00:13:11.320]   It's now 4.67.
[00:13:11.320 --> 00:13:13.640]   The 30-day SEC yield is just the income
[00:13:13.640 --> 00:13:15.500]   over the past 30 days paid out.
[00:13:15.500 --> 00:13:17.240]   So it cares more about these actual,
[00:13:17.240 --> 00:13:18.200]   and it annualizes it,
[00:13:18.200 --> 00:13:20.380]   the actual cash flows and the go-forward yield.
[00:13:20.380 --> 00:13:21.700]   It's backward looking.
[00:13:21.700 --> 00:13:24.220]   And I prefer to look at the average yield of maturity.
[00:13:24.220 --> 00:13:25.800]   So John put up the next one.
