
[00:00:00.000 --> 00:00:01.720]   Hello, everybody.
[00:08:29.900 --> 00:08:32.980]   and they're not like, "Harry, where'd you go to college?"
[00:08:32.980 --> 00:08:36.580]   They're like, "Oh, Harry, you've been covering the industry day in, day out, talked to tens
[00:08:36.580 --> 00:08:40.420]   of thousands of drivers for nine years, interviewed the CEO of Uber.
[00:08:40.420 --> 00:08:41.900]   That's why they want to talk to me and pay me."
[00:08:41.900 --> 00:08:46.300]   So it's less about the pedigree and more about the body of work and the experience.
[00:08:46.300 --> 00:08:52.820]   So I kind of always joke that if my kids don't want to go to college, I wouldn't think that's
[00:08:52.820 --> 00:08:54.860]   the biggest deal in the world.
[00:08:54.860 --> 00:09:01.060]   But I think that's because I'm in a unique kind of work environment running my own business.
[00:09:01.060 --> 00:09:04.180]   I'm pretty sure if you ask my wife, she would probably say the exact opposite.
[00:09:04.180 --> 00:09:07.220]   And so we'll have to address that down the road.
[00:09:07.220 --> 00:09:13.380]   But I think college is a great, fun experience and I would recommend it to my kids.
[00:09:13.380 --> 00:09:16.100]   More for that and the relationships.
[00:09:16.100 --> 00:09:17.940]   I love visiting with my friends from college.
[00:09:17.940 --> 00:09:21.100]   I went to UC San Diego, so I didn't go to school.
[00:09:21.100 --> 00:09:25.780]   I did play volleyball at UC San Diego, but we didn't have the strong football, basketball,
[00:09:25.780 --> 00:09:26.780]   like Cal.
[00:09:26.780 --> 00:09:28.860]   So I don't meet up with my buddies every year for football.
[00:09:28.860 --> 00:09:31.580]   But I have friends that do and it seems really awesome.
[00:09:31.580 --> 00:09:36.180]   As far as the actual schooling though and the knowledge that's gained there, I'm quite
[00:09:36.180 --> 00:09:37.620]   skeptical on that part.
[00:09:37.620 --> 00:09:42.640]   So if my kids want to go take a gap year or travel the world or even start a business
[00:09:42.640 --> 00:09:46.220]   and not go to college, I'd probably be pretty supportive of that.
[00:09:46.220 --> 00:09:50.140]   I think as long as they're not like dicking around and just drinking and partying for
[00:09:50.140 --> 00:09:51.140]   five years.
[00:09:51.140 --> 00:09:55.060]   If they want to be an artist and that's what they're passionate about and I can help facilitate
[00:09:55.060 --> 00:10:00.100]   some of that, I probably wouldn't pay for everything, but enough to have them a comfortable
[00:10:00.100 --> 00:10:04.020]   living and they can pursue something they're really passionate about and get similar levels
[00:10:04.020 --> 00:10:07.540]   of achievement that I do through business, then I would be all for that.
[00:10:07.540 --> 00:10:11.580]   It is interesting because how old are your kids now?
[00:10:11.580 --> 00:10:12.580]   Three and five.
[00:10:12.580 --> 00:10:15.300]   So I have two boys, three and five years old.
[00:10:15.300 --> 00:10:16.300]   Right.
[00:10:16.300 --> 00:10:20.500]   So in what is that, 13 and 15 years from now.
[00:10:20.500 --> 00:10:21.500]   13 and 15 years, yeah.
[00:10:21.500 --> 00:10:24.740]   I mean, your wife is probably going to be making more money.
[00:10:24.740 --> 00:10:25.740]   Yeah.
[00:10:25.740 --> 00:10:28.660]   I'm assuming hopefully you'll be making more money.
[00:10:28.660 --> 00:10:33.740]   Your net worth will grow even greater if you compound that at 7% rate of return, your net
[00:10:33.740 --> 00:10:36.820]   worth will more than double.
[00:10:36.820 --> 00:10:42.660]   And I just wonder how your children, our children, they'll be like, "Well, mom and dad seem to
[00:10:42.660 --> 00:10:43.660]   be doing really well.
[00:10:43.660 --> 00:10:44.660]   Do we have to do anything?"
[00:10:44.660 --> 00:10:49.900]   How do you think about that?
[00:10:49.900 --> 00:10:54.220]   I feel like you've done some good podcasts and blog posts where you've thought about
[00:10:54.220 --> 00:10:55.700]   that a lot more.
[00:10:55.700 --> 00:10:59.900]   I know it's an issue, but I feel like I'm almost like I'll address it when the time
[00:10:59.900 --> 00:11:00.900]   comes.
[00:11:00.900 --> 00:11:01.900]   Right.
[00:11:01.900 --> 00:11:05.740]   So I have three and five and my older son kind of jokes like, "Dad, you never work or
[00:11:05.740 --> 00:11:06.740]   you never do anything."
[00:11:06.740 --> 00:11:07.740]   Right.
[00:11:07.740 --> 00:11:10.020]   Because I don't go to an office and I'm not on call like my wife and I'm kind of always
[00:11:10.020 --> 00:11:13.580]   there to pick him up or take him to doctor appointments or whatever it might be.
[00:11:13.580 --> 00:11:15.780]   And right now it's kind of funny when he's five, right?
[00:11:15.780 --> 00:11:20.180]   Because he's not, it doesn't really affect his like how he works at school or how hardworking
[00:11:20.180 --> 00:11:21.180]   or lazy he is.
[00:11:21.180 --> 00:11:25.660]   But definitely when he gets to maybe middle school or high school, I think that is when
[00:11:25.660 --> 00:11:30.940]   it will have an impact and I'll kind of have to address it at that point.
[00:11:30.940 --> 00:11:34.300]   I feel like to me, I don't know.
[00:11:34.300 --> 00:11:36.020]   I haven't thought a ton about it.
[00:11:36.020 --> 00:11:40.540]   I'm not sure the best way, but it's definitely like something I know I'll have to address.
[00:11:40.540 --> 00:11:41.540]   Yeah.
[00:11:41.540 --> 00:11:46.940]   You know, so with your wife's hours, because you sound like you have pretty flexible hours
[00:11:46.940 --> 00:11:50.140]   and you work less than 30 hours a week, I'm assuming.
[00:11:50.140 --> 00:11:55.580]   I would say that I work probably 20 to 30 hours a week.
[00:11:55.580 --> 00:11:59.220]   You know, like when I say work though, like very hard focused work.
[00:11:59.220 --> 00:12:03.340]   I mean, some of it is, I mean, like even this podcast is probably less like on the work
[00:12:03.340 --> 00:12:06.580]   side and more for fun or pleasure, but you know, it sort of revolves around the things
[00:12:06.580 --> 00:12:07.580]   I do for business.
[00:12:07.580 --> 00:12:12.100]   I was just up in SF last week and, you know, kind of for a client of mine, but, you know,
[00:12:12.100 --> 00:12:13.620]   met with friends, met with other people.
[00:12:13.620 --> 00:12:18.420]   And so I try to honestly combine, you know, like in my typical week, I would say I work
[00:12:18.420 --> 00:12:22.740]   20 to 30 hours a week, but you know, like I try to find trips, for example, where, you
[00:12:22.740 --> 00:12:26.420]   know, like I go to SF, I meet for business reasons, I meet friends, I take meetings,
[00:12:26.420 --> 00:12:30.340]   you know, I kind of do a mix of, you know, a few different things.
[00:12:30.340 --> 00:12:33.820]   So that's sort of my typical week though might be 20 to 30 hours of actual work.
[00:12:33.820 --> 00:12:38.140]   I mean, I try to, you know, be very focused and I'm sure everyone says that, but I feel
[00:12:38.140 --> 00:12:40.980]   like I, it may be a little atypical.
[00:12:40.980 --> 00:12:42.740]   Like I only check my email once a day.
[00:12:42.740 --> 00:12:45.220]   I don't have notifications on my phone.
[00:12:45.220 --> 00:12:48.180]   I don't take phone calls, you know, stuff like that.
[00:12:48.180 --> 00:12:53.580]   I don't do many meetings, you know, I'm all async email, you know, stuff like that.
[00:12:53.580 --> 00:12:57.860]   So I, you know, I think everyone says like, Oh, I'm really efficient when they work, but
[00:12:57.860 --> 00:13:00.180]   I try to be pretty damn efficient.
[00:13:00.180 --> 00:13:06.820]   You know, usually I drop my kids off around 9am, I'm home by 930, work, you know, 930
[00:13:06.820 --> 00:13:09.380]   to five ish, but obviously I'm only doing 20 to 30 hours a week.
[00:13:09.380 --> 00:13:12.780]   So, you know, I might go to the gym once or twice a week, play golf once a week, take
[00:13:12.780 --> 00:13:17.260]   them, you know, friends, lunch, happy hour, you know, so there's always things that kind
[00:13:17.260 --> 00:13:18.260]   of break up the day.
[00:13:18.260 --> 00:13:20.580]   So that's sort of my typical week.
[00:13:20.580 --> 00:13:24.860]   You know, I spent a lot of time with moms because I'm, I would consider myself a stay
[00:13:24.860 --> 00:13:26.220]   at home dad.
[00:13:26.220 --> 00:13:30.940]   How does your wife feel about you with flexible hours and her in the office?
[00:13:30.940 --> 00:13:33.740]   And I'm assuming she works more than 40 hours a week.
[00:13:33.740 --> 00:13:35.460]   Is she okay with that?
[00:13:35.460 --> 00:13:39.540]   I mean, I think she, you know, compared to her residency, she's probably very happy.
[00:13:39.540 --> 00:13:43.260]   And I feel like she's around all the time now compared to residency because you legitimately
[00:13:43.260 --> 00:13:47.740]   do work 70 to 80 hours a week, if not more.
[00:13:47.740 --> 00:13:49.540]   And you know, on call and all that.
[00:13:49.540 --> 00:13:53.620]   And so now, I mean, she's at a private practice where they do shared, you know, because babies,
[00:13:53.620 --> 00:13:56.580]   she's OBGYNs, the babies come all times of the day and night.
[00:13:56.580 --> 00:13:57.940]   So that makes it a little tougher.
[00:13:57.940 --> 00:13:59.140]   So she does a shared call.
[00:13:59.140 --> 00:14:04.260]   So she's basically on call to deliver babies once every six weekends.
[00:14:04.260 --> 00:14:08.820]   And then during the week, she might have to go out once a week, for example, like late
[00:14:08.820 --> 00:14:11.300]   night to deliver one of her own patients.
[00:14:11.300 --> 00:14:14.740]   And she probably works about 40 to 50 hours a week.
[00:14:14.740 --> 00:14:19.100]   So it's like a normal, probably hard job, but for her, you know, easier than what she
[00:14:19.100 --> 00:14:20.100]   used to be.
[00:14:20.100 --> 00:14:21.100]   And she's making more money.
[00:14:21.100 --> 00:14:23.100]   So yeah, and she's making more money.
[00:14:23.100 --> 00:14:24.900]   So it is definitely nice.
[00:14:24.900 --> 00:14:27.060]   You know, it's been a long while to get here.
[00:14:27.060 --> 00:14:28.500]   But now I think we're in a pretty good spot.
[00:14:28.500 --> 00:14:34.780]   But to answer your question directly, I mean, yeah, I think, you know, it is tough for her,
[00:14:34.780 --> 00:14:37.740]   you know, like, I don't want to put words in her mouth, but I definitely get the feeling
[00:14:37.740 --> 00:14:41.260]   that her or someone in her position, you know, she's probably not gonna listen to this podcast.
[00:14:41.260 --> 00:14:46.860]   So no words there, but you know, her or someone out, you know, someone of her friends is gonna
[00:14:46.860 --> 00:14:48.540]   listen and send it to her probably.
[00:14:48.540 --> 00:14:51.060]   But you know, her or someone in her position, right?
[00:14:51.060 --> 00:14:55.860]   Like, you know, tomorrow, I'm playing golf with two co founders of a company that I just
[00:14:55.860 --> 00:14:56.860]   invested in.
[00:14:56.860 --> 00:14:57.860]   And you know what I mean?
[00:14:57.860 --> 00:15:01.260]   It's like, you know, some of the work that I do, like, quote, unquote, work, you know,
[00:15:01.260 --> 00:15:06.180]   is pretty loosely defined work, you know, I'm kind of always out and about and have
[00:15:06.180 --> 00:15:07.620]   more flexibility.
[00:15:07.620 --> 00:15:12.140]   But I also think that, like, you know, from her perspective, I'm sure she's a little bit
[00:15:12.140 --> 00:15:13.140]   jealous at times.
[00:15:13.140 --> 00:15:15.940]   And, you know, I try not to rub it in her face, like, hey, I went out and played golf
[00:15:15.940 --> 00:15:16.940]   today.
[00:15:16.940 --> 00:15:18.820]   You know, if she asked me, of course, I would tell her.
[00:15:18.820 --> 00:15:22.340]   But you know, I try not to rub it in her or other people's faces.
[00:15:22.340 --> 00:15:28.060]   But also, I think it's always like, like certain types of people, this works well for and others,
[00:15:28.060 --> 00:15:29.060]   it doesn't.
[00:15:29.060 --> 00:15:32.100]   I have friends who work really hard and always have a lot of things going on.
[00:15:32.100 --> 00:15:35.700]   And, you know, I always try to convince them to do some of the stuff that I'm doing or,
[00:15:35.700 --> 00:15:39.260]   you know, work in similar ways as I or take on projects or, you know, when they're done
[00:15:39.260 --> 00:15:43.260]   with one startup, you know, to go into VC or something chill, you know, go be a product
[00:15:43.260 --> 00:15:44.260]   manager at Google.
[00:15:44.260 --> 00:15:48.940]   And it's like, I just know, though, deep down, like some people just love the grind.
[00:15:48.940 --> 00:15:52.900]   And you know, even though they always say that they may not say, they may say that they
[00:15:52.900 --> 00:15:56.460]   don't like I think it really is kind of like your, your, you know, certain people have
[00:15:56.460 --> 00:15:57.460]   different personalities.
[00:15:57.460 --> 00:16:02.780]   And so I don't know that, like, the way she works would work well for me and vice versa.
[00:16:02.780 --> 00:16:03.780]   Right.
[00:16:03.780 --> 00:16:06.700]   Let's talk a little bit more about the ride share guy.
[00:16:06.700 --> 00:16:07.700]   Sure.
[00:16:07.700 --> 00:16:10.060]   It's been going on for a while.
[00:16:10.060 --> 00:16:14.060]   And you know, you were early in recognizing the ride share movement, and then it went
[00:16:14.060 --> 00:16:15.580]   into food delivery and all that.
[00:16:15.580 --> 00:16:16.580]   And then micro mobility.
[00:16:16.580 --> 00:16:19.820]   I remember you were talking about bird and all those guys.
[00:16:19.820 --> 00:16:21.300]   Like, what's next?
[00:16:21.300 --> 00:16:26.140]   Now what's what's the focus of your site and you know, your genre?
[00:16:26.140 --> 00:16:28.140]   And what should investors be looking at?
[00:16:28.540 --> 00:16:34.380]   Yeah, well, I mean, I guess what I would say is I have, you know, spent nine years I mean,
[00:16:34.380 --> 00:16:38.220]   as the name of the site might, you know, impute ride share, you know, we cover Uber and Lyft.
[00:16:38.220 --> 00:16:40.060]   And that's sort of what we're best known for.
[00:16:40.060 --> 00:16:45.420]   And, you know, I think that we built a lot of credibility as experts in Uber and Lyft,
[00:16:45.420 --> 00:16:47.420]   you know, especially from the driver's perspective.
[00:16:47.420 --> 00:16:50.300]   And honestly, like, I don't know, to me, it's kind of enough.
[00:16:50.300 --> 00:16:52.540]   Like, I kind of really lean into that.
[00:16:52.540 --> 00:16:53.540]   Okay.
[00:16:53.540 --> 00:16:57.100]   And I don't want people to think of me as like, an expert in scooters or an expert in last
[00:16:57.100 --> 00:16:58.300]   mile delivery and ride share.
[00:16:58.300 --> 00:17:03.500]   Like, I want to be literally like the top point 1% when people think about Uber, Lyft
[00:17:03.500 --> 00:17:04.500]   and the driver perspective.
[00:17:04.500 --> 00:17:05.500]   Okay.
[00:17:05.500 --> 00:17:06.500]   Right.
[00:17:06.500 --> 00:17:10.540]   And that's kind of to me, I think that market is big enough, you know, to be honest, I mean,
[00:17:10.540 --> 00:17:12.620]   millions of drivers out there.
[00:17:12.620 --> 00:17:15.460]   And, you know, there's plenty of opportunity, there's plenty of things we can do better
[00:17:15.460 --> 00:17:20.780]   within the business to dominate that category, you know, those search topics, those revenue
[00:17:20.780 --> 00:17:21.780]   streams.
[00:17:21.780 --> 00:17:25.920]   And then, you know, there are other opportunities that I think have sort of kind of fallen into
[00:17:25.920 --> 00:17:26.920]   my lap.
[00:17:26.920 --> 00:17:30.140]   Like you mentioned in 2018 and 19, scooters were huge.
[00:17:30.140 --> 00:17:33.460]   I started charging scooters here for Bird in Santa Monica, just for fun.
[00:17:33.460 --> 00:17:39.180]   I grew up in Santa Monica, you know, then in 2018 and 19, scooters was our most popular
[00:17:39.180 --> 00:17:40.180]   content.
[00:17:40.180 --> 00:17:43.620]   We are doing, you know, scooter reviews on YouTube and charging scooters and that kind
[00:17:43.620 --> 00:17:45.380]   of obviously faded.
[00:17:45.380 --> 00:17:48.300]   But the past three years has been a lot of last mile delivery stuff.
[00:17:48.300 --> 00:17:54.500]   So Uber Eats, DoorDash, Instacart, Amazon Flex, Walmart Spark, you know, the big ones
[00:17:54.500 --> 00:17:59.240]   kind of being DoorDash and Uber Eats and Instacart, kind of the big three in the delivery space.
[00:17:59.240 --> 00:18:03.940]   And so probably a majority of our traffic and revenue now comes from delivery services.
[00:18:03.940 --> 00:18:08.300]   But I definitely don't pretend to be, you know, like the number one expert in all things
[00:18:08.300 --> 00:18:09.300]   delivery.
[00:18:09.300 --> 00:18:10.300]   I know a lot and I know enough to be dangerous.
[00:18:10.300 --> 00:18:13.460]   You know, I can talk about it on an investor call or, you know, I definitely know more
[00:18:13.460 --> 00:18:14.820]   than the average person.
[00:18:14.820 --> 00:18:21.600]   But I don't, you know, try to market myself in the same way because I just feel like it
