
[00:00:00.000 --> 00:00:10.240]   Hi, friends. Welcome back to another episode of The Everyday Educator. We are so excited
[00:05:02.480 --> 00:05:08.120]   since I was homeschooled through high school, I have the reference of only what I've experienced.
[00:05:08.120 --> 00:05:13.480]   So it's a totally different thing when you're like, okay, now it's my turn. What am I going to do?
[00:05:13.480 --> 00:05:18.740]   Like, what are the things that I've seen us do? Right. Our different houses growing up. What are
[00:05:18.740 --> 00:05:23.800]   we going to do? Right now we're mostly at the table, but I do find myself like defaulting to what I'm used
[00:05:23.800 --> 00:05:29.840]   to, which I think is a good, good way for us to get into this routine conversation today. Um, because
[00:05:29.840 --> 00:05:36.740]   there is a way that your life works naturally. Like I'm a bucket person, for example. So we've got right
[00:05:36.740 --> 00:05:41.200]   behind me. I could touch it. There's the school bin where this is the stuff I use daily. And there's
[00:05:41.200 --> 00:05:47.060]   the thing I don't want to forget that lives on the table. This is my kitchen table. And then what I'm
[00:05:47.060 --> 00:05:52.900]   used to is actually bookshelves in a separate room. So all the rest of my school supplies, it's not even
[00:05:52.900 --> 00:05:58.900]   in the room where we do school. So I'm just finding myself trying to reconcile these two things, like
[00:05:58.900 --> 00:06:04.840]   what's natural in me and what I was taught and which one works better. Um, and today, you know,
[00:06:04.840 --> 00:06:08.800]   like I said, we're going to talk about routine. So I would love to know so that everyone knows who
[00:06:08.800 --> 00:06:15.900]   is speaking to them. Are you guys routines people? Would you call yourself a routine person, Emily?
[00:06:15.900 --> 00:06:23.440]   Yes, very much. So anyone who knows me would be like, yes, she is. I am all about some routines.
[00:06:24.300 --> 00:06:30.200]   What about you, Lisa? Oh, yes. People would laugh. You know, if people were listening to this now,
[00:06:30.200 --> 00:06:36.580]   they were like, oh, yeah, I mean, there's no, I have a plan. Um, I have a planner and I have a plan
[00:06:36.580 --> 00:06:43.280]   and I like a list. I'm the list woman. I have a book of lists. And, um, so yeah, I have always been,
[00:06:43.280 --> 00:06:49.000]   it is comforting to me. Okay. So it's not so much that I demand that everything be in a routine.
[00:06:49.580 --> 00:06:55.340]   That is comforting to me. Like I know what to expect. And especially the more plates you have
[00:06:55.340 --> 00:07:03.020]   to spin, the more you have to know which plate is ready to be touched at which time. And so that
[00:07:03.020 --> 00:07:09.960]   is just sort of how routine helps me not drop a plate. Not as often anyway. Totally agree with that.
[00:07:09.960 --> 00:07:16.560]   Yeah. I couldn't agree with you more. And as a person who, maybe this is a pride thing. Like I never
[00:07:16.560 --> 00:07:23.580]   wanted to be described as a type A, even though people constantly describe me as type A, as a person
[00:07:23.580 --> 00:07:30.640]   who doesn't subscribe to that thinking. I do often find myself falling into those things because I
[00:07:30.640 --> 00:07:36.360]   don't know another effective way to keep the plate spinning. You know, I'm a full-time stay-at-home
[00:07:36.360 --> 00:07:42.080]   working mom. What is that? Right. That's the only way that you can do it. But even when I wasn't,
[00:07:42.080 --> 00:07:47.220]   even when I was younger and, you know, either trying to organize my schoolwork or in college,
[00:07:47.220 --> 00:07:52.480]   working through college, there's never been a time in my life where I didn't need the structure
[00:07:52.480 --> 00:07:59.880]   to survive. So if you are a person who doesn't need that structure to survive, we commend you. And
[00:07:59.880 --> 00:08:15.700]   I mean, everybody might not have a schedule, but everybody has a rhythm. You know, the more,
[00:08:15.700 --> 00:08:20.940]   the deeper you have a conversation with somebody, the more you hear, well, we don't really have a
[00:08:20.940 --> 00:08:26.980]   schedule, but we do. And then they start telling you the thing. It doesn't have a time attached to it,
[00:08:26.980 --> 00:08:34.280]   it's almost always the same order or the same general time of the day or the same people are
[00:08:34.280 --> 00:08:41.200]   doing the same kinds of things. And so, yeah, I think that rhythm is better than schedule for
[00:08:41.200 --> 00:08:48.360]   describing most of what we all do. And I do think people can grow in it, especially just to survive
[00:08:48.360 --> 00:08:54.820]   certain seasons of life, not survive. I shouldn't say survive to thrive in certain seasons of life.
[00:08:54.820 --> 00:09:01.020]   I think that everyone can grow in it. And actually it's funny because I am so routine oriented that I,
[00:09:01.020 --> 00:09:10.240]   my learning and stretching is where I can ease up and be less regimented. So we all have things to learn.
[00:09:10.660 --> 00:09:16.700]   What, Emily, you said, okay, so what kind of routines or schedules, if you want to say it,
[00:09:16.700 --> 00:09:24.500]   help your family the most? Because almost, well, I have some, I have some personal thoughts about what
[00:09:24.500 --> 00:09:28.380]   people in general need, but, but what kind of routines help your family?
[00:09:28.380 --> 00:09:34.700]   Well, I guess I should, I can start off by saying, so I've got four kids, the youngest of which is eight,
[00:09:34.700 --> 00:09:40.620]   and they're all very sporty. So we do a lot of sports. So I would say during the school year,
[00:09:40.620 --> 00:09:45.140]   our evenings are almost all full. They're either full of sports or church activities,
[00:09:45.140 --> 00:09:50.000]   or we've all do trail life and American heritage girls love those programs.
[00:09:50.000 --> 00:09:56.460]   So between all of those things, we are literally out of the house almost every evening of the week.
[00:09:56.880 --> 00:10:05.840]   So my routines and our schedules and our rhythms have to do with accomplishing school so that we can
[00:10:05.840 --> 00:10:12.040]   be out of the house in the evening and not feeling like we didn't get things done that we needed to
[00:10:12.040 --> 00:10:21.200]   get done. So I, I have always had routines, even from when they were babies, like when we get up,
[00:10:21.200 --> 00:10:26.820]   we get dressed, right? Just really simple things like that. We go, we go ahead and brush our teeth
[00:10:26.820 --> 00:10:30.280]   before we come downstairs, even though we haven't eaten yet, we're just going to go ahead and get
[00:10:30.280 --> 00:10:36.160]   it done. And a lot of the, a lot of the scheduling and the things that go on in my brain and routines
[00:10:36.160 --> 00:10:42.700]   that I put in place for my family are, are to ease my own brain. Cause my own brain feels so full,
[00:10:42.700 --> 00:10:48.280]   especially with also directing, which is such a wonderful, I love directing and I love,
[00:10:48.280 --> 00:10:54.220]   um, you know, sacrificing my time and energy for my community because I love my community and I love
[00:10:54.220 --> 00:10:59.620]   this curriculum and I want it for my kids. So I'm super motivated to help make sure our community is
[00:10:59.620 --> 00:11:04.480]   healthy, but that takes a lot of my time. So I've got that going on in my head. I've got all the sports
[00:11:04.480 --> 00:11:08.060]   going on in my head and I've got all the school going on in my head and I'm trying to be a good wife,
[00:11:08.060 --> 00:11:12.240]   you know, and, and now I've started like baking my own bread and doing weird stuff like that.
[00:11:12.240 --> 00:11:18.840]   All this stuff swirling around in my head. And so just so that we can thrive and not feel like
[00:11:18.840 --> 00:11:23.740]   we're drowning. Yeah. I have to put routines in place. Um, I don't know if I've gotten around to
[00:11:23.740 --> 00:11:28.900]   answering your question exactly, but, um, I don't know how nitty nitty gritty you want to get to at
[00:11:28.900 --> 00:11:34.200]   this moment. Definitely. Well, what I'm hearing you say is that most of your routines are either
[00:11:34.200 --> 00:11:41.020]   triggered by one action. So it's like this, it's like a domino effect or it's triggered by the goal
[00:11:41.020 --> 00:11:47.820]   of finishing school in time for X, which for me, I really resonate with that because I was thinking,
[00:11:47.820 --> 00:11:53.740]   how do I describe our, our days are extremely structured because I do work full time. Um,
[00:11:53.740 --> 00:11:59.540]   and so that's been a gift to me. There was a time I said, Lord, why does everything have to be on a
[00:11:59.540 --> 00:12:08.740]   calendar? He said, you need this. You're going to find out you need this. Even if you didn't want
[00:12:08.740 --> 00:12:15.140]   this, you need everything to be structured in your life. And if, you know, my son is very routine. So
[00:12:15.140 --> 00:12:19.700]   that's the other reason why things ended up when in that season of my life, he needed his nap time to
[00:12:19.700 --> 00:12:24.740]   be at a very specific time. I thought that I could just do whatever I wanted. Well, he's not that kid.
[00:12:25.360 --> 00:12:32.640]   So some kids are, but all that to say for us, it's attached to flags in my day is what I call them.
[00:12:32.640 --> 00:12:38.960]   Yeah. So I have these markers that initiate a different rhythm, but those flags are kind of
[00:12:38.960 --> 00:12:45.640]   like pillars that keep the day structured. Yes. And most of them around either food or rest,
[00:12:45.640 --> 00:12:52.300]   you know, especially when you have a little one, because that those are the two driving forces for a
[00:12:52.300 --> 00:12:58.260]   preschooler. Exactly. So it's either what happens before breakfast, you know, have we done all the
[00:12:58.260 --> 00:13:04.840]   before breakfast things? What happens after and before lunch? And then what happens before dinner
[00:13:04.840 --> 00:13:11.180]   and bed, you know? But Lisa, I'm also curious to hear from you because I'm sure your rhythms have
[00:13:11.180 --> 00:13:17.300]   changed over the years, but do you see a pattern? And what helped you when it comes to structure?
[00:13:17.300 --> 00:13:29.080]   Well, I am like you guys in that when my girls were little, I discovered that routine was our friend
[00:13:29.080 --> 00:13:38.140]   because children actually, most children thrive in a routine because even before they can verbalize,
[00:13:38.140 --> 00:13:47.600]   they can normalize what a routine is. And so they know what to expect of their day and their
[00:13:47.600 --> 00:13:55.480]   surroundings. And they, I think it helps them have some control and some security, you know, everything,
[00:13:55.480 --> 00:14:02.360]   this may look different, but I know that when I get up, this is what I do. And I know that
[00:14:02.360 --> 00:14:09.880]   this is when we usually eat. And I know that this is when we rest. And I know that this is the time
[00:14:09.880 --> 00:14:18.080]   when I will leave mama alone and play by myself and we'll all be happier, you know? And so that was
[00:14:18.080 --> 00:14:24.240]   great. And we homeschooled kind of like you, Denise, there were, there were flags. So like, okay, if it is
[00:14:24.240 --> 00:14:32.940]   getting to be 830, then we need to be moving on toward our family devotion or we won't get finished,
[00:14:32.940 --> 00:14:39.180]   you know? So it wasn't a hard and fast. I wasn't just looking at the clock saying, okay, now it's time
[00:14:39.180 --> 00:14:46.760]   to put this away. But there was a rhythm and a flow when they were little. But then I think as your
[00:14:46.760 --> 00:14:54.600]   children get older, especially as they move toward an end to challenge, that you have to,
[00:14:54.600 --> 00:15:01.340]   well, you really do want to be working yourself out of a job. You really don't. My kids, when they
[00:15:01.340 --> 00:15:06.980]   were really little, they said, are you going to homeschool college us? And I'm like, that would be
[00:15:06.980 --> 00:15:12.340]   no. And thank you for wanting that. There will come a time, I promise you that you will not desire
[00:15:12.340 --> 00:15:16.660]   that. And we'll both be on the same page. And of course they didn't when they got to high school,
[00:15:16.660 --> 00:15:26.880]   but I wanted them to have a sense of how to set their own rhythm and their own schedule,
[00:15:26.880 --> 00:15:33.480]   because I wasn't going to college with them and I wanted them to know how to do it. And so we began
[00:15:33.480 --> 00:15:41.580]   to give them more autonomy, you know, not enough to hang themselves with, but enough to get tangled up
[00:15:41.580 --> 00:15:47.240]   and need to be rescued. And then that was my goal. That was my cue to step in and say, okay,
[00:15:47.240 --> 00:15:51.980]   so how did it go off the rails? Where do you, where was the last time you felt like you had a handle on
[00:15:51.980 --> 00:15:57.100]   this? And how did it get screwed up? And how can we fix it? How can I be your partner? How can we fix
[00:15:57.100 --> 00:16:03.660]   it? And so what do you think would help you next time? And then as they got older and more verbal,
[00:16:03.660 --> 00:16:10.000]   I also discovered that my two girls, this is God's sense of humor. If you have two children,
[00:16:10.000 --> 00:16:17.080]   they'll, they won't be alike. And so they had very different rhythms of work. I had one that would
[00:16:17.080 --> 00:16:23.340]   wake up early and she liked to get it all done and be done. And then one, especially as she approached
[00:16:23.340 --> 00:16:29.720]   the challenge years that she liked to get up later and she did not mind if she had to work into the
[00:16:29.720 --> 00:16:37.000]   evening. And so while that was not my personality, my personality was let's get her done because
[00:16:37.000 --> 00:16:42.580]   my husband's a pastor. I almost always had minister responsibilities in the evening and I really didn't
[00:16:42.580 --> 00:16:49.000]   want anybody to still be doing schoolwork because then I felt like I was still doing school. But I had
[00:16:49.000 --> 00:16:55.540]   to just kind of turn loose of that and say, okay, I mean, let's see how it goes. It was always that way.
[00:16:55.540 --> 00:17:02.160]   Let's see how it goes. As long as you don't get really annoyed that your sister is done and you
[00:17:02.160 --> 00:17:10.180]   are not, then I'm okay with that. Cause we quickly got to a point where we started making a sort of
[00:17:10.180 --> 00:17:16.240]   schedule for them because then it became, if we made the schedule together, I could say,
[00:17:16.620 --> 00:17:22.040]   like one of them could say, can I be done for the day? Cause you know, you do have days when you just
[00:17:22.040 --> 00:17:28.520]   want to be done. But when you're in challenge, there are things that need to be finished in order for you
[00:17:28.520 --> 00:17:38.320]   to be a good community member. And so I could say, what does your schedule say? And, and she knew that she
[00:17:38.320 --> 00:17:43.580]   had helped to make the schedule and she knew what it took. And so she would say, well, my schedule says,
[00:17:43.580 --> 00:17:50.440]   I need to finish this part of the nature journal today. And I said, well, then I guess you're not
[00:17:50.440 --> 00:17:58.360]   finished, but that puts some of the responsibility there. So I was not the mean mama. It was a schedule
[00:17:58.360 --> 00:18:05.480]   that we made together. So that's big. Hey everyone. We want to interrupt this show to tell you more
[00:18:05.480 --> 00:18:11.720]   about this semester's sponsor, Judson College. Judson College is an amazing fit for a CC student
[00:18:11.720 --> 00:18:18.860]   because they really do focus in on our three uniques, classical, Christian, and community.
[00:18:18.860 --> 00:18:25.100]   Listen to their mission statement. They say, equipping students to give their lives for the cause of Christ
[00:18:25.100 --> 00:18:31.740]   in the church, among the nations, and in every aspect of society. Let me tell you a little bit about
[00:18:31.740 --> 00:18:35.880]   what they mean when they say every aspect of society. I know sometimes we think of a Christian
[00:18:35.880 --> 00:18:39.940]   college and we think, okay, you're just teaching me to go into vocational ministry. Well, guess what?
[00:18:39.940 --> 00:18:45.680]   We spoke with a representative from Judson College and he shared with us that it's more than just
[00:18:45.680 --> 00:18:52.460]   official ministry. They believe that every believer is equipped and needs to be equipped for ministry
[00:18:52.460 --> 00:18:58.640]   wherever their feet land. So whether that means the marketplace or someone's church. Judson College
[00:18:58.640 --> 00:19:04.480]   has a wide variety of degrees for students to choose from, including 25 majors, as well as five years
[00:19:04.480 --> 00:19:10.400]   bachelor's to master's programs. And each of these programs are taught by exceptional faculty who are
[00:19:10.400 --> 00:19:15.340]   experts in their field and passionate about investing in the lives of their students. They want their
[00:19:15.340 --> 00:19:20.940]   students to leave equipped theologically and professionally for whatever career God wants them to pursue.
[00:19:21.220 --> 00:19:27.220]   To find out more about what Judson College has to offer, visit judsoncollege.com forward slash
[00:19:27.220 --> 00:19:32.660]   distinctives. And again, thank you to Judson College for sponsoring this semester of the Every Day Educator.
[00:19:32.660 --> 00:19:34.040]   Let's get back to the show.
[00:19:34.040 --> 00:19:41.980]   Emily, I'm guessing you're probably right in the middle of what Lisa's describing because you have kids
[00:19:41.980 --> 00:19:47.780]   straddling those ages. What does that look like for you right now to help them have some autonomy?
[00:19:47.780 --> 00:19:52.340]   Yes. Well, it's interesting, Lisa, what you were describing, like letting them work into the
[00:19:52.340 --> 00:19:58.060]   evening, if that's, you know, but I, what I was thinking in my own head was I could only do that
[00:19:58.060 --> 00:20:04.020]   if, you know, first of all, if we didn't have evening activities. Second of all, I think what I would do
[00:20:04.020 --> 00:20:09.160]   just for my own brain is I would say, you need to make sure that you have accomplished the things that
[00:20:09.160 --> 00:20:15.180]   you might need me for before three o'clock or something like that. And then after that, you are
[00:20:15.180 --> 00:20:21.020]   more than welcome to order until 10 o'clock. I do not care, but you can't need me. I am going to be
[00:20:21.020 --> 00:20:26.780]   done being teacher mom at three o'clock. That would be what I know I would need for my own brain.
[00:20:26.780 --> 00:20:31.920]   That's really smart. And there, and even into the challenge years, we continued to have a weekly
[00:20:31.920 --> 00:20:37.560]   meet in where I had to see the schedule because what I discovered as early challenge people,
[00:20:37.560 --> 00:20:45.180]   they were like way ambitious and they would make these things just like, well, we have 35 pages of
[00:20:45.180 --> 00:20:51.620]   Latin in it and we have seven days so we can do five pages a day. And I'm like, okay, so A, you're not
[00:20:51.620 --> 00:20:55.920]   going to work on seven days because I know, and you know, we're not doing school on Saturday and Sunday.
[00:20:55.920 --> 00:21:03.880]   And B, some of those five pages are nothing but a picture and some text and no exercises. So every
[00:21:03.880 --> 00:21:11.560]   page of Latin is not created equal. So let's first of all, just not plan to fail. So yes, we had to get
[00:21:11.560 --> 00:21:17.240]   to the point where we had to be realistic about the schedule. And I love that. And I had dancer girls,
[00:21:17.240 --> 00:21:23.040]   dancer and soccer girls. And so they knew, okay, don't, don't tell me that you're going to work from
[00:21:23.040 --> 00:21:28.060]   eight to 10. If you have dance from seven 30 to nine 30, cause that's not going to work.
[00:21:28.060 --> 00:21:37.340]   Right. Let's all be real. Totally. Totally. So my challenge. So, and actually it's funny. I think
[00:21:37.340 --> 00:21:42.780]   that, I don't know that it funny is the right word. I do think something happens in the challenge years
[00:21:42.780 --> 00:21:49.340]   where a lot of times the moms are like, I've made it. Yes, you're off. And we forget that we really do
[00:21:49.340 --> 00:21:55.780]   need to continue to check in really all the way because we're still responsible. Like, okay. I'm,
[00:21:55.780 --> 00:22:01.500]   I can't take credit for this charity minor who is on Instagram at a note for the future has always said
[00:22:01.500 --> 00:22:09.320]   you need to inspect what you expect. And that goes all the way through challenge four. So really there
[00:22:09.320 --> 00:22:14.620]   is no point at which we should be never checking in with them. So one of the ways that I check in with
[00:22:14.620 --> 00:22:21.680]   my, um, he's about to be challenged to student is, um, on day one. So I would say, you know,
[00:22:21.680 --> 00:22:27.320]   it for challenge day five would be your community day. So on day one, he has already written his plan.
[00:22:27.320 --> 00:22:33.200]   We learned to write our, he writes his plan for the week before day one, he writes it the evening
[00:22:33.200 --> 00:22:37.860]   before so that we're ready to roll. That, that was a, that was a game changer last year when somebody
[00:22:37.860 --> 00:22:44.500]   recommended that. Um, so I check over this day. Oh my goodness. Especially for those half a day for
[00:22:44.500 --> 00:22:49.760]   the toddlers. And our day one is Monday. So, you know, like getting back going for the week and you
[00:22:49.760 --> 00:22:55.360]   got to make your plan. Yes. So I check over the plan. We go through the email from the director
[00:22:55.360 --> 00:22:59.800]   together. A lot of directors email, they don't all, but we go through it. We make sure like everything's
[00:22:59.800 --> 00:23:07.640]   on there and then he rolls for the week. And then ideally I check back over his work the night before
[00:23:07.640 --> 00:23:12.280]   he goes to class or like the afternoon. And there have been many times where I'm like, where's this
[00:23:12.280 --> 00:23:16.820]   thing? And he'd be like, Oh, so really like, even though they've got it written down, even though they
[00:23:16.820 --> 00:23:21.980]   made the plan there, things fall through the cracks. And that is why we need to be there to be checking.
[00:23:21.980 --> 00:23:28.540]   And also to say like, does the paper he wrote meet my expectations? Like, right. Or did he just
[00:23:28.540 --> 00:23:35.200]   check the box this week? So we really, we need to make sure we're continuing to inspect what we expect.
[00:23:35.200 --> 00:23:41.840]   Thank you, charity minor for that wonderful phrase. Um, but I also, I also want to take this opportunity
[00:23:41.840 --> 00:23:48.060]   to just encourage challenge mamas to, I'm going to reiterate or add to what Lisa is saying. It really
[00:23:48.060 --> 00:23:54.280]   is a life skill to learn how to make a schedule. And these challenge years are such a, and the
[00:23:54.280 --> 00:24:00.360]   challenge workload is such a great opportunity for the kids to learn that. So I know there's lots of
[00:24:00.360 --> 00:24:05.540]   great plans out there for like, it'll break down all of the challenge, a work for you and tells you
[00:24:05.540 --> 00:24:10.820]   exactly what to do every day. I encourage people not to use those. Yeah, I know. Like maybe you've got
[00:24:10.820 --> 00:24:15.140]   a weird year, like, or maybe there's sickness or something like that and you need it. That's great.
[00:24:15.140 --> 00:24:20.520]   But as a general rule for the average student, I would say, please don't use those because you
[00:24:20.520 --> 00:24:25.440]   want to teach your kids how to look at their own schedule, consider their own personality,
[00:24:25.440 --> 00:24:31.140]   the things they love and don't love. Like one lesson that my son learned in challenge eight,
[00:24:31.140 --> 00:24:33.440]   he would save his least favorite things to the end of the day.
[00:24:33.440 --> 00:24:37.580]   I know you got to do that at the first cranky all day, right?
[00:24:37.580 --> 00:24:42.440]   Cause we finally hanging over his head. So when we finally figured that I was like, dude,
[00:24:42.480 --> 00:24:48.420]   you need to do the stuff you hate first, get her done. Not that he hates any bit of
[00:24:48.420 --> 00:24:54.340]   challenge. He loves it, but no, of course, you love in part. You don't love as much.
[00:24:54.340 --> 00:25:01.280]   So that was a huge revelation. And then also like you were saying, like sometimes they might put
[00:25:01.280 --> 00:25:07.080]   just an inappropriate amount of stuff. I don't know, but they get better at that. And so they get
[00:25:07.080 --> 00:25:10.920]   better at it and figuring out like what works for them, how fast are they, how slow are they,
[00:25:10.920 --> 00:25:15.900]   what are they slower on because they don't like it as much or faster on because they really like it.
[00:25:15.900 --> 00:25:19.880]   And they learn to make their schedule. It's beautiful.
[00:25:20.660 --> 00:25:25.700]   It is really beautiful, but you know what? Sometimes they really don't do a good job of it.
[00:25:25.700 --> 00:25:29.880]   And sometimes they intentionally don't do a good job of it. And sometimes they really
[00:25:29.880 --> 00:25:36.800]   just missed the mark. Like I had no idea it would take me X number of hours to do this. And so
[00:25:36.800 --> 00:25:46.340]   it is such a great opportunity to model grace and say to them, you know what? Yeah, bud, that is really
[00:25:46.340 --> 00:25:53.240]   hard. I can see that you never had an assignment quite like that before. And I sort of wondered if
[00:25:53.240 --> 00:26:00.040]   you were going to get it, but I decided to let you try. But here I feel your pain. I know you feel bad.
[00:26:00.040 --> 00:26:04.540]   I can tell you feel bad about it. And I know you don't want to go into class. Let me help you.
[00:26:04.540 --> 00:26:11.060]   Let's do a plan B. What can we do? What's the end around? And then help them over. I mean,
[00:26:11.060 --> 00:26:17.420]   they fell in the ditch. Here's the good thing. They fell in the ditch while you were still in
[00:26:17.420 --> 00:26:23.800]   the neighborhood. So you can rescue them. It's not like they fell in the ditch at college or when
[00:26:23.800 --> 00:26:30.320]   they're half a country away in a job. Teach them how to fall in the ditch. Show them the grace to
[00:26:30.320 --> 00:26:36.160]   write the car. But then sometime the next week, have a deeper conversation. Okay, so
[00:26:36.160 --> 00:26:42.740]   what did we learn from that? All right. So how are we going to know to turn the wheel before we land in
[00:26:42.740 --> 00:26:49.580]   the ditch again? And when do you need to ask for help? And that's okay. They're just teenagers.
[00:26:49.840 --> 00:26:55.400]   My life is a perfect example of what you guys are describing. Because I've never known anything
[00:26:55.400 --> 00:27:01.480]   else but homeschooling, right? So what you're describing is my story and a huge reason why
[00:27:01.480 --> 00:27:07.660]   I felt like it was so worthwhile. And it's funny when you see it from when you look retrospectively
[00:27:07.660 --> 00:27:13.920]   on your life, right? You see it through your adult eyes. But that was it. And there were multiple times
[00:27:13.920 --> 00:27:19.260]   things through our journey. And I know this is very common, which is the other reason I'm saying
[00:27:19.260 --> 00:27:22.980]   it, where I would say to my mom, what if I went to school? You know, because I'm the third of four
[00:27:22.980 --> 00:27:27.340]   children. What if I went to school? What would that look like? And you know how we landed on the fact
[00:27:27.340 --> 00:27:34.060]   that that didn't make sense for me? Because of the schedule. Because I would, my mom would say,
[00:27:34.160 --> 00:27:41.080]   okay, show me how that would make sense for you, little girl who does and is the worship leader at
[00:27:41.080 --> 00:27:46.460]   church and works and homeschools and has her co-op day and et cetera. And she would say, sure,
[00:27:46.460 --> 00:27:53.080]   just show me. And I would go through my schedule and conclude that I didn't want as much time
[00:27:53.080 --> 00:27:59.160]   caught up in a classroom when I knew that when I get my biology done is at 10 p.m. But when I get my
[00:27:59.160 --> 00:28:04.780]   math done is at 8 a.m. with my mom, and I just had my schedule set up in such a way that I could
