
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:01:42.780 --> 00:01:43.800]   - Yeah, more or less.
[00:01:43.800 --> 00:01:44.640]   - Yeah, is there anything else
[00:01:44.640 --> 00:01:45.600]   you wanna fill in the blanks,
[00:01:45.600 --> 00:01:47.440]   or people should know more about?
[00:01:47.440 --> 00:01:52.440]   - I guess a broader story was joined OpenAI fairly early,
[00:01:52.440 --> 00:01:53.840]   and then did that for about, yeah,
[00:01:53.840 --> 00:01:56.520]   two and a half to three years leading engineering there.
[00:01:56.520 --> 00:01:59.720]   It's really funny, I think second or third day
[00:01:59.720 --> 00:02:03.920]   of my time at OpenAI, Greg and Ilya pulled me in a room
[00:02:03.920 --> 00:02:08.920]   and were like, "Hey, you should take over our direction.
[00:02:08.920 --> 00:02:12.640]   "We'll go, mostly do IC work."
[00:02:12.640 --> 00:02:15.300]   So that was fun, just coalescing a bunch of teams
[00:02:15.300 --> 00:02:18.480]   out of a couple of early initiatives
[00:02:18.480 --> 00:02:19.320]   that had already happened.
[00:02:19.320 --> 00:02:21.840]   The company, the Dota effort was going pretty hard,
[00:02:21.840 --> 00:02:24.880]   and then more broadly trying to put some
[00:02:24.880 --> 00:02:25.840]   bigger picture direction around
[00:02:25.840 --> 00:02:27.200]   what we were doing with basic research.
[00:02:27.200 --> 00:02:28.660]   So I spent a lot of time doing that.
[00:02:28.660 --> 00:02:32.520]   And then at Google, so I led Google's LLM efforts,
[00:02:32.520 --> 00:02:33.960]   but also co-led Google Brain,
[00:02:33.960 --> 00:02:36.480]   was one of the brain leads more broadly.
[00:02:36.480 --> 00:02:39.320]   And I think there's been a couple of different eras
[00:02:39.320 --> 00:02:40.600]   of AI research, right?
[00:02:40.600 --> 00:02:44.060]   And if we count everything before 2012 as prehistory,
[00:02:44.060 --> 00:02:46.040]   which people hate it when I say that,
[00:02:46.040 --> 00:02:48.040]   you kinda had this like you and your three best friends
[00:02:48.040 --> 00:02:50.200]   write a research paper that changes the world period
[00:02:50.200 --> 00:02:52.640]   from like 2012 to 2017.
[00:02:52.640 --> 00:02:56.080]   And then from, and I think the game changed in 2017,
[00:02:56.080 --> 00:02:57.520]   and like most labs didn't realize it,
[00:02:57.520 --> 00:02:59.040]   but we at OpenAI really did.
[00:02:59.040 --> 00:03:01.240]   I think in large part helped by like Ilya's
[00:03:01.240 --> 00:03:02.440]   constant beating of the drum
[00:03:02.440 --> 00:03:04.220]   that the world would be covered in data centers,
[00:03:04.220 --> 00:03:05.400]   and like, and I think--
[00:03:05.400 --> 00:03:06.360]   - Skills that they need.
[00:03:06.360 --> 00:03:08.640]   - Yeah, well, like I think we had conviction in that,
[00:03:08.640 --> 00:03:10.360]   but it wasn't until we started seeing results
[00:03:10.360 --> 00:03:12.600]   that it became clear that that was where we had to go.
[00:03:12.600 --> 00:03:14.600]   But also part of it as well was like for OpenAI,
[00:03:14.600 --> 00:03:15.680]   like when I first joined,
[00:03:15.680 --> 00:03:17.480]   I think one of the jobs that I had to do was
[00:03:17.480 --> 00:03:19.240]   how do I tell a differentiated vision
[00:03:19.240 --> 00:03:21.040]   for who we were technically,
[00:03:21.040 --> 00:03:23.360]   compared to, hey, we're just smaller Google brain,
[00:03:23.360 --> 00:03:24.200]   or like we're Google,
[00:03:24.200 --> 00:03:26.120]   like you work at OpenAI if you live in SF
[00:03:26.120 --> 00:03:27.480]   and don't wanna commute to Mountain View
[00:03:27.480 --> 00:03:29.120]   or don't wanna live in London, right?
[00:03:29.120 --> 00:03:31.760]   That's like not enough to like hang your technical identity
[00:03:31.760 --> 00:03:32.580]   and as a company.
[00:03:32.580 --> 00:03:34.480]   And so like we really did was,
[00:03:34.480 --> 00:03:35.760]   and I spent a lot of time pushing this,
[00:03:35.760 --> 00:03:38.360]   is just how do we get ourselves focused on
[00:03:38.360 --> 00:03:42.080]   a certain class of like giant swings and bets, right?
[00:03:42.080 --> 00:03:44.460]   Like how do you flip the script from
[00:03:44.460 --> 00:03:47.480]   you just do bottom-up research to more about like,
[00:03:47.480 --> 00:03:49.040]   how do you like leave some room for that,
[00:03:49.040 --> 00:03:50.100]   to really make it about like,
[00:03:50.100 --> 00:03:53.640]   what are the big scientific outcomes that you wanna show?
[00:03:53.640 --> 00:03:55.360]   And then you just solve them at all costs,
[00:03:55.360 --> 00:03:57.680]   whether or not you care about novelty and all that stuff.
[00:03:57.680 --> 00:04:00.740]   And that became the dominant model for a couple years, right?
[00:04:00.740 --> 00:04:05.560]   And then what's changed now is I think that like
[00:04:05.560 --> 00:04:07.000]   the number one driver of AI progress
[00:04:07.000 --> 00:04:07.880]   over the next couple of years
[00:04:07.880 --> 00:04:10.320]   is gonna be the deep co-design and co-evolution
[00:04:10.320 --> 00:04:12.820]   of like product and users for feedback
[00:04:12.820 --> 00:04:14.400]   and actual technology.
[00:04:14.400 --> 00:04:16.320]   And I think labs that retool to go do that
[00:04:16.320 --> 00:04:17.200]   are gonna do really well.
[00:04:17.200 --> 00:04:19.080]   And that's a big part of why I started ADAPT.
[00:04:19.080 --> 00:04:20.200]   - You mentioned Dota.
[00:04:20.200 --> 00:04:23.840]   Any memories thinking from like the switch from RL
[00:04:23.840 --> 00:04:27.040]   to Transformers at the time and kind of how the industry
[00:04:27.040 --> 00:04:29.800]   was evolving more in the LLM side
[00:04:29.800 --> 00:04:33.760]   and leaving behind some of the more agent simulation work?
[00:04:33.760 --> 00:04:35.960]   - You know, I actually think that people,
[00:04:35.960 --> 00:04:36.920]   like zooming way out,
[00:04:36.920 --> 00:04:38.480]   I think agents are just absolutely
[00:04:38.480 --> 00:04:39.880]   the correct long-term direction, right?
[00:04:39.880 --> 00:04:41.720]   You just go to find what AGI is, right?
[00:04:41.720 --> 00:04:43.320]   You're like, hey, like, well, first off,
[00:04:43.320 --> 00:04:45.120]   actually, I don't love AGI definitions
[00:04:45.120 --> 00:04:46.440]   that involve human replacement
[00:04:46.440 --> 00:04:47.400]   because I don't think that's actually
[00:04:47.400 --> 00:04:48.520]   how it's gonna happen.
[00:04:48.520 --> 00:04:50.000]   I think even this definition of like AGI
[00:04:50.000 --> 00:04:51.240]   is something that outperforms humans
[00:04:51.240 --> 00:04:52.720]   at economically valuable tasks
[00:04:52.720 --> 00:04:56.680]   is kind of a implicit view of the world
[00:04:56.680 --> 00:04:59.620]   about what's gonna be the role of people.
[00:04:59.620 --> 00:05:01.900]   I think what I'm more interested in
[00:05:01.900 --> 00:05:04.200]   is a definition of AGI that's oriented around
[00:05:04.200 --> 00:05:05.200]   a model that can do anything
[00:05:05.200 --> 00:05:06.900]   a human can do on a computer.
[00:05:06.900 --> 00:05:08.920]   And I think if you go think about that,
[00:05:08.920 --> 00:05:10.580]   which is like super tractable,
[00:05:10.580 --> 00:05:13.960]   then agent is just a natural consequence
[00:05:13.960 --> 00:05:15.120]   of that definition.
[00:05:15.120 --> 00:05:17.800]   And so like, what did all the work we did
[00:05:17.800 --> 00:05:19.440]   on RL and stuff like that get us
[00:05:19.440 --> 00:05:21.900]   was it got us a really clear formulation,
[00:05:21.900 --> 00:05:22.740]   like you have a goal
[00:05:22.740 --> 00:05:23.760]   and you wanna maximize the goal
[00:05:23.760 --> 00:05:25.560]   and you wanna maximize reward, right?
[00:05:25.560 --> 00:05:27.000]   Like natural LLM formulation
[00:05:27.000 --> 00:05:28.960]   doesn't come with that out of the box, right?
[00:05:28.960 --> 00:05:32.080]   So like, I think that we, as a field,
[00:05:32.080 --> 00:05:33.460]   got a lot right by thinking about,
[00:05:33.460 --> 00:05:35.720]   hey, how do we solve problems of that caliber?
[00:05:35.720 --> 00:05:37.840]   And then the thing we forgot is like,
[00:05:37.840 --> 00:05:40.360]   like the Novo RL is like a pretty terrible way
[00:05:40.360 --> 00:05:41.260]   to get there quickly.
[00:05:41.260 --> 00:05:42.880]   Why are we rediscovering all the knowledge
[00:05:42.880 --> 00:05:43.960]   about the world?
[00:05:43.960 --> 00:05:45.120]   Like years ago, I had a debate
[00:05:45.120 --> 00:05:48.180]   with a Berkeley professor as to like,
[00:05:48.180 --> 00:05:50.480]   like what will it actually take to build AGI?
[00:05:50.480 --> 00:05:52.980]   And his view is basically that you have to reproduce
[00:05:52.980 --> 00:05:56.080]   all the flops that went into evolution
[00:05:56.080 --> 00:05:57.200]   in order to be able to get there, right?
[00:05:57.200 --> 00:05:59.280]   - The biological basis theory.
[00:05:59.280 --> 00:06:01.760]   - I think like we are ignoring the fact
[00:06:01.760 --> 00:06:02.840]   that you have a giant shortcut,
[00:06:02.840 --> 00:06:04.120]   which is you can behavioral clone
[00:06:04.120 --> 00:06:05.760]   everything humans already know.
[00:06:05.760 --> 00:06:07.080]   And that's what we solved with LLMs.
[00:06:07.080 --> 00:06:08.480]   We've solved behavioral cloning
[00:06:08.480 --> 00:06:10.000]   everything that humans already know, right?
[00:06:10.000 --> 00:06:12.720]   So like today, maybe LLMs is like behavioral cloning
[00:06:12.720 --> 00:06:14.920]   every word that gets written on the internet.
[00:06:14.920 --> 00:06:17.360]   In the future, you know, like now the multimodal models
[00:06:17.360 --> 00:06:18.280]   are becoming more of a thing
[00:06:18.280 --> 00:06:20.080]   where behavioral cloning the visual world,
[00:06:20.080 --> 00:06:21.560]   but really what we're just gonna have
[00:06:21.560 --> 00:06:23.560]   is like a universal byte model, right?
[00:06:23.560 --> 00:06:27.320]   Where like tokens of data that have high signal come in,
[00:06:27.320 --> 00:06:30.280]   and then all of those patterns are like learned by the model
[00:06:30.280 --> 00:06:32.400]   and then you can regurgitate any combination out, right?
[00:06:32.400 --> 00:06:34.520]   So like, like text in to voice out,
[00:06:34.520 --> 00:06:36.040]   like image in to, I don't know,
[00:06:36.040 --> 00:06:38.780]   like to other image out or video out or whatever,
[00:06:38.780 --> 00:06:40.080]   like these like mappings, right?
[00:06:40.080 --> 00:06:41.160]   Like all just gonna be learned
[00:06:41.160 --> 00:06:43.160]   by this universal behavioral cloner.
[00:06:43.160 --> 00:06:44.960]   And so I'm glad we figured that out.
[00:06:44.960 --> 00:06:48.440]   And I think now we're back to the era of like,
[00:06:48.440 --> 00:06:51.320]   how do we combine this with all of the lessons we learned
[00:06:51.320 --> 00:06:53.120]   during the RL period?
[00:06:53.120 --> 00:06:54.920]   And that's what's gonna drive progress.
[00:06:54.920 --> 00:06:55.760]   - Interesting.
[00:06:55.760 --> 00:06:57.280]   I'm still gonna pressure you for a little,
[00:06:57.280 --> 00:06:58.880]   a few more early opening eyes stories
[00:06:58.880 --> 00:07:00.480]   before we turn to the adept stuff.
[00:07:00.480 --> 00:07:02.360]   On your personal site, which I love,
[00:07:02.360 --> 00:07:05.120]   'cause it's really nice, like personal, you know,
[00:07:05.120 --> 00:07:07.160]   story context around like your history.
[00:07:07.160 --> 00:07:08.640]   - I need to update it, it's so old.
[00:07:08.640 --> 00:07:10.820]   - Yeah, it's so out of date.
[00:07:10.820 --> 00:07:12.920]   But you mentioned GPT-2.
[00:07:12.920 --> 00:07:14.200]   Did you overlap with GPT-1?
[00:07:14.200 --> 00:07:15.360]   I think you did, right?
[00:07:15.360 --> 00:07:17.720]   - I actually don't quite remember.
[00:07:17.720 --> 00:07:19.600]   I think I was joining right around.
[00:07:19.600 --> 00:07:20.840]   - Right around that? - I was right around that, yeah.
[00:07:20.840 --> 00:07:23.840]   - Yeah, the canonical story was Alec,
[00:07:23.840 --> 00:07:26.840]   you know, just kind of came in and was like very obsessed
[00:07:26.840 --> 00:07:29.720]   with transformers and applying them
[00:07:29.720 --> 00:07:32.200]   to like Reddit sentiment analysis.
[00:07:32.200 --> 00:07:34.040]   - Yeah, yeah, sentiment, that's right,
[00:07:34.040 --> 00:07:35.540]   sentiment neuron, all that stuff.
[00:07:35.540 --> 00:07:38.120]   - The history of GPT, as far as you know,
[00:07:38.120 --> 00:07:38.960]   you know, according to you.
[00:07:38.960 --> 00:07:40.940]   - Ah, okay, history of GPT, according to me,
[00:07:40.940 --> 00:07:41.860]   that's a pretty good question.
[00:07:41.860 --> 00:07:45.420]   So I think the real story of GPT starts at Google,
[00:07:45.420 --> 00:07:46.340]   of course, right?
[00:07:46.340 --> 00:07:49.780]   Because that's where transformers sort of came about.
[00:07:49.780 --> 00:07:53.480]   The number one shocking thing to me was that,
[00:07:53.480 --> 00:07:54.820]   and this is like a consequence of the way
[00:07:54.820 --> 00:07:56.260]   that Google's organized, where like, again,
[00:07:56.260 --> 00:07:58.460]   like you and your three best friends write papers, right?
[00:07:58.460 --> 00:07:59.940]   Okay, so zooming way out.
[00:07:59.940 --> 00:08:03.220]   I think about my job when I was a full-time research leader
[00:08:03.220 --> 00:08:05.620]   as a little bit of a portfolio allocator, right?
[00:08:05.620 --> 00:08:08.260]   So I've got really, really smart people.
[00:08:08.260 --> 00:08:10.720]   My job is to convince people to coalesce
[00:08:10.720 --> 00:08:12.680]   around a small number of really good ideas
[00:08:12.680 --> 00:08:14.280]   and then run them over the finish line.
[00:08:14.280 --> 00:08:17.200]   My job is not actually to promote a million ideas
[00:08:17.200 --> 00:08:18.680]   that never have critical mass.
[00:08:18.680 --> 00:08:20.080]   And then as the ideas start coming together
[00:08:20.080 --> 00:08:21.600]   and some of them start working well,
[00:08:21.600 --> 00:08:24.600]   my job is to nudge resources towards the things
[00:08:24.600 --> 00:08:27.160]   that are really working and then start disbanding
[00:08:27.160 --> 00:08:29.200]   some of the things that are not working, right?
[00:08:29.200 --> 00:08:33.240]   That muscle did not exist during my time at Google.
[00:08:33.240 --> 00:08:35.400]   And I think had they had it, what they would have done
[00:08:35.400 --> 00:08:38.240]   would be say, hey, Noam Shazir, you're a brilliant guy,
[00:08:38.240 --> 00:08:39.880]   you know how to scale these things up.
[00:08:39.880 --> 00:08:42.480]   Like, here's half of all of our TPUs.
[00:08:42.480 --> 00:08:44.880]   And then I think they would have destroyed us.
[00:08:44.880 --> 00:08:45.800]   - He clearly wanted it too.
[00:08:45.800 --> 00:08:48.080]   He's talking about trillion parameter models in 2017.
[00:08:48.080 --> 00:08:49.660]   - Yeah, and so I think this gets to the core
[00:08:49.660 --> 00:08:50.840]   of the GPT story, right?
[00:08:50.840 --> 00:08:53.440]   Which is that, and I'm jumping around historically, right?
[00:08:53.440 --> 00:08:55.800]   But like, after GPT-2, we were all really excited
[00:08:55.800 --> 00:08:58.760]   about GPT-2, I can tell you more stories about that.
[00:08:58.760 --> 00:09:01.440]   It was the last paper that I even got to really touch
[00:09:01.440 --> 00:09:02.800]   before everything became more about
[00:09:02.800 --> 00:09:04.800]   just like building a research org.
[00:09:04.800 --> 00:09:07.840]   You know, every day we were scaling up GPT-3,
[00:09:07.840 --> 00:09:10.160]   I would wake up and just be stressed.
[00:09:10.160 --> 00:09:11.840]   And I was stressed because, you know,
[00:09:11.840 --> 00:09:13.220]   you just look at the facts, right?
[00:09:13.220 --> 00:09:15.880]   Google has all this compute, Google has all the people
[00:09:15.880 --> 00:09:18.480]   who invented all of these underlying technologies.
[00:09:18.480 --> 00:09:20.000]   There's a guy named Noam who's really smart,
[00:09:20.000 --> 00:09:22.500]   who's already gone and done this talk
[00:09:22.500 --> 00:09:24.920]   about how he wants a trillion parameter model.
[00:09:24.920 --> 00:09:26.880]   And I'm just like, you know, we're like,
[00:09:26.880 --> 00:09:28.960]   we're probably just doing duplicative research
[00:09:28.960 --> 00:09:30.040]   to what he's doing, right?
[00:09:30.040 --> 00:09:32.600]   He's got this like decoder only transformer
[00:09:32.600 --> 00:09:34.660]   that's probably gonna get there before we do.
[00:09:34.660 --> 00:09:36.520]   And I was like, but like, please just like
[00:09:36.520 --> 00:09:38.920]   let this model finish, right?
[00:09:38.920 --> 00:09:40.580]   And it turned out the whole time
[00:09:40.580 --> 00:09:42.440]   that they just couldn't get critical mass.
[00:09:42.440 --> 00:09:45.520]   So during my year where I led the Google LM effort
[00:09:45.520 --> 00:09:48.220]   and like, and I was one of the brain leads,
[00:09:48.220 --> 00:09:50.760]   you know, it became really clear why, right?
[00:09:50.760 --> 00:09:52.600]   At the time, there was a thing called
[00:09:52.600 --> 00:09:54.840]   the brain credit marketplace.
[00:09:54.840 --> 00:09:57.040]   And did you guys remember the brain credit marketplace?
[00:09:57.040 --> 00:09:57.880]   - No, I never heard of this.
[00:09:57.880 --> 00:10:00.160]   - Oh, so it's actually, you can ask any Googler,
[00:10:00.160 --> 00:10:02.360]   it's like just like a thing that they do.
[00:10:02.360 --> 00:10:04.840]   - I mean, look, like yeah, limited resources,
[00:10:04.840 --> 00:10:06.880]   you gotta have some kind of marketplace, right?
[00:10:06.880 --> 00:10:08.140]   - You could. - Sometimes it's explicit,
[00:10:08.140 --> 00:10:10.140]   sometimes it's just political favors.
[00:10:10.140 --> 00:10:12.560]   - You could, and so then like,
[00:10:12.560 --> 00:10:14.320]   basically everyone's assigned a credit, right?
[00:10:14.320 --> 00:10:17.440]   So if you have a credit, you get to buy end chips
[00:10:17.440 --> 00:10:19.080]   according to supply and demand.
[00:10:19.080 --> 00:10:20.820]   So if you wanna go do a giant job,
[00:10:20.820 --> 00:10:22.860]   you gotta convince like 19 or 20 of your colleagues
[00:10:22.860 --> 00:10:24.160]   not to do work.
[00:10:24.160 --> 00:10:27.020]   And if that's how it works, it's like,
[00:10:27.020 --> 00:10:30.800]   it's really hard to get that bottom up critical mass
[00:10:30.800 --> 00:10:31.880]   to go scale these things.
[00:10:31.880 --> 00:10:35.040]   And like, and the team at Google were fighting valiantly,
[00:10:35.040 --> 00:10:36.880]   but like, we were able to beat them
[00:10:36.880 --> 00:10:40.840]   simply because we took big swings and we focused.
[00:10:40.840 --> 00:10:43.000]   And I think, again, that's like part of the narrative
[00:10:43.000 --> 00:10:45.280]   of like this phase one of AI, right?
[00:10:45.280 --> 00:10:48.360]   Of like this modern AI era to phase two.
[00:10:48.360 --> 00:10:51.000]   And I think in the same way, I think phase three companies
[00:10:51.000 --> 00:10:52.920]   can out execute phase two companies
[00:10:52.920 --> 00:10:56.120]   because of the same like asymmetry of success.
[00:10:56.120 --> 00:10:59.080]   - Yeah, I think it's underrated how much Nvidia
[00:10:59.080 --> 00:11:01.040]   worked with you in the early days as well.
[00:11:01.040 --> 00:11:02.840]   I think maybe, I think it was Jensen,
[00:11:02.840 --> 00:11:06.720]   I'm not sure who circulated a recent photo
[00:11:06.720 --> 00:11:10.800]   of him delivering the first DGX to you guys.
[00:11:10.800 --> 00:11:15.120]   - I think Jensen has been a complete legend
[00:11:15.120 --> 00:11:17.280]   and a mastermind throughout.
[00:11:17.280 --> 00:11:20.120]   I have so much respect for Nvidia, it is unreal.
[00:11:20.120 --> 00:11:21.680]   - But like what opening I like kind of give
[00:11:21.680 --> 00:11:23.480]   their requirements like co-design it
[00:11:23.480 --> 00:11:26.840]   or you just work with whatever Nvidia gave them.
[00:11:26.840 --> 00:11:29.120]   - So we work really closely with them.
[00:11:29.120 --> 00:11:31.320]   There's, I'm not sure I can share all the stories,
[00:11:31.320 --> 00:11:33.480]   but like, I think like examples of ones
[00:11:33.480 --> 00:11:35.000]   that I've found particularly interesting.
[00:11:35.000 --> 00:11:37.680]   So Scott Gray is amazing.
[00:11:37.680 --> 00:11:39.200]   And I really like working with him.
[00:11:39.200 --> 00:11:43.120]   He was on one of my teams, the supercomputing team,
[00:11:43.120 --> 00:11:44.800]   which Chris Berner runs and Chris Berner
[00:11:44.800 --> 00:11:46.360]   still does a lot of stuff in that.
[00:11:46.360 --> 00:11:50.640]   But as a result, like we had very close ties to Nvidia.
[00:11:50.640 --> 00:11:52.720]   Actually, one of my co-founders at Adapt, Eric Elson,
[00:11:52.720 --> 00:11:55.120]   was also one of the early GPGPU people.
[00:11:55.120 --> 00:11:58.640]   And so he and Scott and like Brian Catanzaro and Nvidia
[00:11:58.640 --> 00:12:02.640]   and Jonah and Ian at Nvidia, I think all were very close.
[00:12:02.640 --> 00:12:04.240]   And we're all sort of part of this group of just like,
[00:12:04.240 --> 00:12:07.080]   how do we push these chips to the absolute limit?
[00:12:07.080 --> 00:12:09.520]   And I think like that kind of collaboration
[00:12:09.520 --> 00:12:10.680]   helped quite a bit.
[00:12:10.680 --> 00:12:12.400]   One interesting set of stuff is just like,
[00:12:12.400 --> 00:12:15.080]   knowing the A100 generation that like quad sparsity
[00:12:15.080 --> 00:12:15.920]   was gonna be a thing.
[00:12:15.920 --> 00:12:18.480]   Is that something that we wanna go look into, right?
[00:12:18.480 --> 00:12:19.400]   And figure out if that's something
[00:12:19.400 --> 00:12:21.200]   that we could actually use for model training.
[00:12:21.200 --> 00:12:22.920]   And I think more and more people realize this,
[00:12:22.920 --> 00:12:26.360]   but like six years ago, or even three years ago,
[00:12:26.360 --> 00:12:28.040]   people refused to accept it.
[00:12:28.040 --> 00:12:30.160]   Like this era of AI is really a story of compute.
[00:12:30.160 --> 00:12:32.760]   It's really the story of how do you more efficiently map
[00:12:32.760 --> 00:12:37.080]   like actual usable model flops to compute, right?
[00:12:37.080 --> 00:12:38.240]   - Yeah, cool.
[00:12:38.240 --> 00:12:42.160]   Is there another, you know, sort of GPT-2, 3 story
[00:12:42.160 --> 00:12:45.040]   that like, you know, you love to get out there
[00:12:45.040 --> 00:12:47.040]   that I think you think is like underappreciated
[00:12:47.040 --> 00:12:49.080]   for like the amount of work that people put into it?
[00:12:49.080 --> 00:12:51.160]   - So two interesting GPT-2 stories.
[00:12:51.160 --> 00:12:52.000]   - Love it.
[00:12:52.000 --> 00:12:53.800]   - I spent a good bit of time just sprinting
[00:12:53.800 --> 00:12:55.840]   to help Alec get the paper out.
[00:12:55.840 --> 00:12:59.880]   And I remember one of the most entertaining moments,
[00:12:59.880 --> 00:13:01.840]   we were writing the modeling section.
[00:13:01.840 --> 00:13:03.320]   And I'm pretty sure the modeling section
[00:13:03.320 --> 00:13:05.720]   was like the shortest modeling section of any ML,
[00:13:05.720 --> 00:13:08.480]   like reasonably legitimate ML paper to that moment.
[00:13:08.480 --> 00:13:10.160]   It was like section three model,
[00:13:10.160 --> 00:13:13.200]   like this is a standard vanilla decoder only transformer
[00:13:13.200 --> 00:13:14.960]   with like these particular things.
[00:13:14.960 --> 00:13:17.240]   It was like a paragraph long, if I remember correctly.
[00:13:17.240 --> 00:13:18.880]   And both of us were just looking at the same,
[00:13:18.880 --> 00:13:21.240]   being like, man, like the OGs in the field
[00:13:21.240 --> 00:13:22.080]   are gonna hate this.
[00:13:22.080 --> 00:13:23.760]   They're gonna say no novelty.
[00:13:23.760 --> 00:13:26.080]   Like, why'd you guys do this work?
[00:13:26.080 --> 00:13:29.000]   So now it's funny to look at in hindsight
[00:13:29.000 --> 00:13:31.800]   that it was kind of a pivotal kind of paper.
[00:13:31.800 --> 00:13:33.520]   But I think it was one of the early ones
[00:13:33.520 --> 00:13:36.080]   where we just leaned fully into all we care about
[00:13:36.080 --> 00:13:38.920]   is solving problems in AI and not about like,
[00:13:38.920 --> 00:13:40.960]   hey, like, is there like four different,
[00:13:40.960 --> 00:13:41.960]   like really simple ideas
[00:13:41.960 --> 00:13:44.160]   that are cloaked in mathematical language
[00:13:44.160 --> 00:13:47.920]   that doesn't actually help move the field forward?
[00:13:47.920 --> 00:13:48.760]   - Right.
[00:13:48.760 --> 00:13:50.880]   And it's like, you innovate on maybe like data set
[00:13:50.880 --> 00:13:53.560]   and scaling and not so much the architecture.
[00:13:53.560 --> 00:13:55.280]   - Yeah.
[00:13:55.280 --> 00:13:56.160]   I mean, now, I mean,
[00:13:56.160 --> 00:13:57.720]   like we all know how it works now, right?
[00:13:57.720 --> 00:13:58.680]   Which is that like,
[00:13:58.680 --> 00:14:00.480]   there's a collection of really hard won knowledge
[00:14:00.480 --> 00:14:03.360]   that you get only by being at the frontiers of scale.
[00:14:03.360 --> 00:14:04.880]   And that hard won knowledge,
[00:14:04.880 --> 00:14:06.080]   a lot of it's not published.
[00:14:06.080 --> 00:14:07.840]   A lot of it is like stuff that like,
[00:14:07.840 --> 00:14:09.560]   it's actually not even easily reducible
[00:14:09.560 --> 00:14:12.120]   to what looks like a typical academic paper.
[00:14:12.120 --> 00:14:14.480]   But yeah, that's the stuff that helps differentiate
[00:14:14.480 --> 00:14:16.280]   one scaling program from another.
[00:14:16.280 --> 00:14:17.120]   - Yeah.
[00:14:17.120 --> 00:14:17.960]   You had a second one?
[00:14:17.960 --> 00:14:19.040]   - Hilariously enough,
[00:14:19.040 --> 00:14:21.880]   the last meeting we did with Microsoft
[00:14:21.880 --> 00:14:24.680]   before Microsoft invested in OpenAI,
[00:14:24.680 --> 00:14:27.960]   Sam Altman, myself, and our CFO flew up to Seattle
[00:14:27.960 --> 00:14:29.640]   to do the final pitch meeting.
[00:14:29.640 --> 00:14:31.000]   And I'd been a founder before,
[00:14:31.000 --> 00:14:33.680]   so I always had like a tremendous amount of anxiety
[00:14:33.680 --> 00:14:34.960]   about partner meetings,
[00:14:34.960 --> 00:14:36.400]   which this basically is what it was,
[00:14:36.400 --> 00:14:40.320]   because it's like Kevin Scott and Satya and Amy Hood.
[00:14:40.320 --> 00:14:43.400]   And it was my job to give the technical slides about,
[00:14:43.400 --> 00:14:44.640]   you know, what's the path to AGI,
[00:14:44.640 --> 00:14:47.200]   what's our research portfolio, all of this stuff.
