
[00:00:00.000 --> 00:00:03.320]   [MUSIC PLAYING]
[00:02:45.680 --> 00:02:47.840]   How did you get, you joined Anthropic,
[00:02:47.840 --> 00:02:49.280]   did you already know you were going to work
[00:02:49.280 --> 00:02:51.480]   on like SweetBench and some of the stuff you publish,
[00:02:51.480 --> 00:02:54.560]   or you kind of join and then you figure out where you land?
[00:02:54.560 --> 00:02:57.120]   I think people are always curious to learn more.
[00:02:57.120 --> 00:02:59.080]   - Yeah, I've been very happy that Anthropic
[00:02:59.080 --> 00:03:01.800]   is very bottoms up and sort of very sort of receptive
[00:03:01.800 --> 00:03:03.480]   to whatever your interests are.
[00:03:03.480 --> 00:03:06.320]   And so I joined sort of being very transparent of like,
[00:03:06.320 --> 00:03:09.040]   hey, I'm most excited about code generation and AI
[00:03:09.040 --> 00:03:11.600]   that can actually go out and sort of touch the world
[00:03:11.600 --> 00:03:13.360]   or sort of help people build things.
[00:03:13.360 --> 00:03:15.760]   And, you know, those weren't my initial projects.
[00:03:15.760 --> 00:03:16.600]   I also came in and said,
[00:03:16.600 --> 00:03:18.520]   hey, I want to do the most valuable possible thing
[00:03:18.520 --> 00:03:20.960]   for this company and help Anthropic succeed.
[00:03:20.960 --> 00:03:23.120]   And, you know, like, let me find the balance of those.
[00:03:23.120 --> 00:03:25.640]   So I was working on lots of things at the beginning,
[00:03:25.640 --> 00:03:28.000]   you know, function calling, tool use,
[00:03:28.000 --> 00:03:31.120]   and then sort of as it became more and more relevant,
[00:03:31.120 --> 00:03:32.280]   I was like, oh, hey, yeah, like let's,
[00:03:32.280 --> 00:03:35.000]   it's time to go work on encoding agents
[00:03:35.000 --> 00:03:36.800]   and sort of started looking at SweetBench
[00:03:36.800 --> 00:03:39.320]   as sort of a really good benchmark for that.
[00:03:39.320 --> 00:03:41.200]   - So let's get right into SweetBench.
[00:03:41.200 --> 00:03:43.480]   That's one of the many claims to fame.
[00:03:43.480 --> 00:03:46.280]   I feel like there's just been a series of releases
[00:03:46.280 --> 00:03:48.080]   related with Cloud 3.5 SONNET.
[00:03:48.080 --> 00:03:51.880]   Around about two, three months ago, 3.5 SONNET came out
[00:03:51.880 --> 00:03:55.200]   and it was a step ahead in terms of a lot of,
[00:03:55.200 --> 00:03:57.240]   people immediately fell in love with it for coding.
[00:03:57.240 --> 00:03:59.280]   And then last month,
[00:03:59.280 --> 00:04:01.840]   you released a new updated version of Cloud SONNET.
[00:04:01.840 --> 00:04:03.280]   We're not going to talk about the training for that
[00:04:03.280 --> 00:04:04.760]   'cause that's still confidential,
[00:04:04.760 --> 00:04:07.080]   but I think Anthropic's done a really good job
[00:04:07.080 --> 00:04:09.520]   like applying the model to different things.
[00:04:09.520 --> 00:04:11.200]   So you took the lead on SweetBench,
[00:04:11.200 --> 00:04:12.520]   but then also we're going to talk a little bit
[00:04:12.520 --> 00:04:14.400]   about computer use later on.
[00:04:14.400 --> 00:04:15.960]   So yeah, maybe just give us a context
[00:04:15.960 --> 00:04:18.840]   about like why you looked at SweetBench Verified
[00:04:18.840 --> 00:04:21.560]   and you actually like came up with a whole system
[00:04:21.560 --> 00:04:24.200]   for building agents that, you know,
[00:04:24.200 --> 00:04:26.760]   would maximally use the model well.
[00:04:26.760 --> 00:04:29.920]   - Yeah, so I'm on a sub team called product research.
[00:04:29.920 --> 00:04:32.000]   And basically the idea of product research
[00:04:32.000 --> 00:04:36.040]   is to really understand like what end customers care about
[00:04:36.040 --> 00:04:37.640]   and want in the models
[00:04:37.640 --> 00:04:40.520]   and then work to try to make that happen.
[00:04:40.520 --> 00:04:42.240]   So, you know, we're not focused
[00:04:42.240 --> 00:04:45.360]   on sort of these more abstract general benchmarks
[00:04:45.360 --> 00:04:47.960]   like math problems or MMLU,
[00:04:47.960 --> 00:04:49.920]   but we really care about like finding the things
[00:04:49.920 --> 00:04:50.800]   that are really valuable
[00:04:50.800 --> 00:04:52.720]   and making sure the models are great at those.
[00:04:52.720 --> 00:04:55.640]   And so because I had been interested in coding agents,
[00:04:55.640 --> 00:04:57.840]   sort of, I knew that this would be a really valuable thing.
[00:04:57.840 --> 00:04:59.280]   And I knew there were a lot of startups
[00:04:59.280 --> 00:05:02.400]   and our customers trying to build coding agents
[00:05:02.400 --> 00:05:03.240]   with our models.
[00:05:03.240 --> 00:05:04.080]   And so I said, "Hey, this is going to be
[00:05:04.080 --> 00:05:06.440]   "a really good benchmark to be able to measure that
[00:05:06.440 --> 00:05:07.280]   "and do well on it."
[00:05:07.280 --> 00:05:09.240]   And I, you know, wasn't the first person
[00:05:09.240 --> 00:05:11.000]   at Anthropic to find SweetBench.
[00:05:11.000 --> 00:05:12.040]   And then, you know, there are lots of people
[00:05:12.040 --> 00:05:12.880]   that already knew about it
[00:05:13.840 --> 00:05:16.480]   and had done some internal efforts on it.
[00:05:16.480 --> 00:05:19.520]   It fell to me to sort of both implement the benchmark,
[00:05:19.520 --> 00:05:20.600]   which is very tricky,
[00:05:20.600 --> 00:05:23.960]   and then also to sort of make sure we had an agent
[00:05:23.960 --> 00:05:26.120]   and basically like a reference agent,
[00:05:26.120 --> 00:05:28.760]   maybe I'd call it, that could do very well on it.
[00:05:28.760 --> 00:05:31.000]   Ultimately, we want to provide
[00:05:31.000 --> 00:05:33.080]   how we implemented that reference agent
[00:05:33.080 --> 00:05:35.160]   so that people can build their own agents
[00:05:35.160 --> 00:05:36.560]   on top of our system
[00:05:36.560 --> 00:05:38.920]   and get sort of the most out of it as possible.
[00:05:38.920 --> 00:05:41.600]   So with this blog post we released on SweetBench,
[00:05:41.600 --> 00:05:44.120]   we released the exact tools and the prompt
[00:05:44.120 --> 00:05:46.120]   that we gave the model to be able to do well.
[00:05:46.120 --> 00:05:47.400]   - For people who don't know,
[00:05:47.400 --> 00:05:49.320]   who maybe haven't dived into SweetBench,
[00:05:49.320 --> 00:05:51.040]   I think the general perception is they're like
[00:05:51.040 --> 00:05:53.440]   tasks that a software engineer could do.
[00:05:53.440 --> 00:05:55.800]   I feel like that's an inaccurate description
[00:05:55.800 --> 00:05:57.720]   because it is basically,
[00:05:57.720 --> 00:05:59.920]   one, it's a subset of like 12 repos.
[00:05:59.920 --> 00:06:01.200]   It's everything they could find
[00:06:01.200 --> 00:06:04.280]   that every issue with like a matching commit
[00:06:04.280 --> 00:06:05.440]   that could be tested.
[00:06:05.440 --> 00:06:07.240]   So that's not every commit.
[00:06:07.240 --> 00:06:08.480]   And then SweetBench verified
[00:06:08.480 --> 00:06:11.280]   is further manually filtered by OpenAI.
[00:06:11.280 --> 00:06:12.440]   Is that an accurate description
[00:06:12.440 --> 00:06:13.640]   and anything you'd change about that?
[00:06:13.640 --> 00:06:15.520]   - Yes, SweetBench is,
[00:06:15.520 --> 00:06:18.800]   it certainly is a subset of all tasks.
[00:06:18.800 --> 00:06:21.000]   First of all, it's only Python repos.
[00:06:21.000 --> 00:06:22.640]   So already fairly limited there.
[00:06:22.640 --> 00:06:25.760]   And it's just 12 of these popular open source repos.
[00:06:25.760 --> 00:06:28.280]   And yes, it's only ones where there were
[00:06:28.280 --> 00:06:30.080]   tests that passed at the beginning
[00:06:30.080 --> 00:06:33.200]   and also new tests that were introduced
[00:06:33.200 --> 00:06:36.360]   that test the new feature that's added.
[00:06:36.360 --> 00:06:37.920]   So it is, I think,
[00:06:37.920 --> 00:06:40.800]   a very limited subset of real engineering tasks,
[00:06:40.800 --> 00:06:42.520]   but I think it's also very valuable
[00:06:42.520 --> 00:06:44.600]   because it's, even though it's a subset,
[00:06:44.600 --> 00:06:46.520]   it is true engineering tasks.
[00:06:46.520 --> 00:06:48.520]   And I think a lot of other benchmarks
[00:06:48.520 --> 00:06:51.440]   are really kind of these much more artificial setups
[00:06:51.440 --> 00:06:53.360]   of even if they're related to coding,
[00:06:53.360 --> 00:06:55.920]   they're more like coding interview style questions
[00:06:55.920 --> 00:06:58.160]   or puzzles that I think are very different
[00:06:58.160 --> 00:07:00.440]   from like day-to-day what you end up doing.
[00:07:00.440 --> 00:07:02.000]   Like, I don't know how frequently
[00:07:02.000 --> 00:07:05.160]   you all like get to use recursion in your day-to-day job,
[00:07:05.160 --> 00:07:07.640]   but whenever I do, it's like a treat.
[00:07:07.640 --> 00:07:08.960]   And I think it is, it's kind of,
[00:07:08.960 --> 00:07:10.400]   it's almost comical and a lot of people
[00:07:10.400 --> 00:07:11.440]   joke about this in the industry.
[00:07:11.440 --> 00:07:13.040]   It's like how different interview questions are.
[00:07:13.040 --> 00:07:14.040]   - Dynamic programming.
[00:07:14.040 --> 00:07:15.480]   - Yeah, exactly. - Like new code.
[00:07:15.480 --> 00:07:16.320]   - From the day-to-day job.
[00:07:16.320 --> 00:07:18.720]   But I think the, one of the most interesting things
[00:07:18.720 --> 00:07:21.720]   about Sweebench is that all these other benchmarks
[00:07:21.720 --> 00:07:23.560]   are usually just isolated puzzles
[00:07:23.560 --> 00:07:25.120]   and you're starting from scratch.
[00:07:25.120 --> 00:07:26.680]   Whereas Sweebench, you're starting
[00:07:26.680 --> 00:07:29.160]   in the context of an entire repository.
[00:07:29.160 --> 00:07:31.640]   And so it adds this entirely new dimension
[00:07:31.640 --> 00:07:34.280]   to the problem of finding the relevant files.
[00:07:34.280 --> 00:07:37.000]   And this is a huge part of real engineering is,
[00:07:37.000 --> 00:07:39.000]   it's actually again, pretty rare that you're starting
[00:07:39.000 --> 00:07:40.520]   something totally greenfield.
[00:07:40.520 --> 00:07:43.040]   You need to go and figure out where in a code base
[00:07:43.040 --> 00:07:45.120]   you're going to make a change and understand
[00:07:45.120 --> 00:07:46.800]   how your work is going to interact
[00:07:46.800 --> 00:07:48.160]   with the rest of the systems.
[00:07:48.160 --> 00:07:49.920]   And I think Sweebench does a really good job
[00:07:49.920 --> 00:07:51.800]   of like presenting that problem.
[00:07:51.800 --> 00:07:54.240]   - Why do we still use human eval?
[00:07:54.240 --> 00:07:56.200]   It's like 92%, I think.
[00:07:56.200 --> 00:07:58.160]   I don't even know if you can actually get to 100%
[00:07:58.160 --> 00:08:01.120]   because some of the data is not actually solvable.
[00:08:01.120 --> 00:08:03.040]   Do you see benchmarks like that,
[00:08:03.040 --> 00:08:04.480]   they should just get sunsetted?
[00:08:04.480 --> 00:08:06.440]   Because when you look at like the model releases,
[00:08:06.440 --> 00:08:10.600]   it's like, oh, it's like 92% instead of like 89, 90%
[00:08:10.600 --> 00:08:12.360]   on human eval versus, you know,
[00:08:12.360 --> 00:08:15.240]   Sweebench verified is you have 49%, right?
[00:08:15.240 --> 00:08:18.360]   Which is like, before 45% was state of the art,
[00:08:18.360 --> 00:08:20.680]   but maybe like six months ago, it was like 30%,
[00:08:20.680 --> 00:08:21.640]   something like that.
[00:08:21.640 --> 00:08:23.640]   So is that a benchmark that you think
[00:08:23.640 --> 00:08:24.960]   is going to replace human eval?
[00:08:24.960 --> 00:08:27.440]   Or do you think they're just going to run in parallel?
[00:08:27.440 --> 00:08:28.760]   - I think there's still need
[00:08:28.760 --> 00:08:31.440]   for sort of many different varied evals.
[00:08:31.440 --> 00:08:32.720]   Like sometimes you do really care
[00:08:32.720 --> 00:08:35.440]   about just sort of greenfield code generation.
[00:08:35.440 --> 00:08:37.800]   And so I don't think that everything needs to go
[00:08:37.800 --> 00:08:39.480]   to sort of an agentic setup.
[00:08:39.480 --> 00:08:41.160]   - It would be very expensive to implement.
[00:08:41.160 --> 00:08:42.360]   - And the other thing I was going to say
[00:08:42.360 --> 00:08:46.120]   is that Sweebench is certainly hard to implement
[00:08:46.120 --> 00:08:49.000]   and expensive to run because each task,
[00:08:49.000 --> 00:08:51.600]   you have to parse a lot of the repo
[00:08:51.600 --> 00:08:53.160]   to understand where to put your code.
[00:08:53.160 --> 00:08:55.520]   And a lot of times you take many tries
[00:08:55.520 --> 00:08:57.720]   of writing code, running it, editing it.
[00:08:57.720 --> 00:08:59.600]   It can use a lot of tokens
[00:08:59.600 --> 00:09:01.000]   compared to something like human eval.
[00:09:01.000 --> 00:09:02.680]   So I think there's definitely a space
[00:09:02.680 --> 00:09:05.200]   for these more traditional coding evals
[00:09:05.200 --> 00:09:06.800]   that are sort of easy to implement,
[00:09:06.800 --> 00:09:09.200]   quick to run and do get you some signal.
[00:09:09.200 --> 00:09:12.000]   And maybe hopefully there's just sort of harder versions
[00:09:12.000 --> 00:09:14.000]   of human eval that get created.
[00:09:14.000 --> 00:09:16.960]   - How do we get Sweebench verified to 92%?
[00:09:16.960 --> 00:09:18.920]   Do you think that's something where it's like
[00:09:18.920 --> 00:09:20.000]   line of sight to it?
[00:09:20.000 --> 00:09:20.840]   Or it's like, you know,
[00:09:20.840 --> 00:09:23.040]   we need a whole lot of things to go right.
[00:09:23.040 --> 00:09:23.880]   - Yeah, yeah.
[00:09:23.880 --> 00:09:26.200]   And actually maybe I'll start with Sweebench
[00:09:26.200 --> 00:09:27.320]   versus Sweebench verified,
[00:09:27.320 --> 00:09:29.400]   which is I think something I missed earlier.
[00:09:29.400 --> 00:09:30.720]   So Sweebench is, as we described,
[00:09:30.720 --> 00:09:33.240]   this big set of tasks that were scraped.
[00:09:33.240 --> 00:09:35.000]   - Like 12,000 or something.
[00:09:35.000 --> 00:09:38.400]   - Yeah, I think it's 2,000 in the final set,
[00:09:38.400 --> 00:09:41.000]   but a lot of those, even though a human did them,
[00:09:41.000 --> 00:09:42.400]   they're actually impossible
[00:09:42.400 --> 00:09:45.240]   given the information that comes with the task.
[00:09:45.240 --> 00:09:46.880]   The most classic example of this
[00:09:46.880 --> 00:09:50.520]   is the test looks for a very specific error string,
[00:09:50.520 --> 00:09:53.960]   you know, like assert message equals error,
[00:09:53.960 --> 00:09:55.280]   something, something, something.
[00:09:55.280 --> 00:09:58.160]   And unless you know that's exactly what you're looking for,
[00:09:58.160 --> 00:09:59.800]   there's no way the model is going to write
[00:09:59.800 --> 00:10:01.120]   that exact same error message
[00:10:01.120 --> 00:10:02.640]   and so the tests are going to fail.
[00:10:02.640 --> 00:10:05.400]   So Sweebench verified was actually made
[00:10:05.400 --> 00:10:07.160]   in partnership with OpenAI
[00:10:07.160 --> 00:10:10.680]   and they hired humans to go review all these tasks
[00:10:10.680 --> 00:10:13.440]   and pick out a subset to try to remove
[00:10:13.440 --> 00:10:15.160]   any obstacle like this
[00:10:15.160 --> 00:10:16.960]   that would make the tasks impossible.
[00:10:16.960 --> 00:10:19.240]   So in theory, all of these tasks
[00:10:19.240 --> 00:10:22.080]   should be fully doable by the model.
[00:10:22.080 --> 00:10:24.200]   And they also had humans grade
[00:10:24.200 --> 00:10:26.440]   how difficult they thought the problems would be
[00:10:26.440 --> 00:10:29.200]   between like 15, less than 15 minutes,
[00:10:29.200 --> 00:10:30.760]   I think 15 minutes to an hour,
[00:10:30.760 --> 00:10:33.400]   an hour to four hours and greater than four hours.
[00:10:33.400 --> 00:10:35.920]   So that's kind of this interesting sort of
[00:10:35.920 --> 00:10:37.840]   how big the problem is as well.
[00:10:37.840 --> 00:10:40.560]   To get to Sweebench verified to 90%,
[00:10:40.560 --> 00:10:41.880]   actually, maybe I'll also start off
[00:10:41.880 --> 00:10:44.000]   with some of the remaining failures that I see,
[00:10:44.000 --> 00:10:46.120]   like when running our model on Sweebench.
[00:10:46.120 --> 00:10:47.920]   I'd say the biggest cases are the model
[00:10:47.920 --> 00:10:51.040]   sort of operates at the wrong level of abstraction.
[00:10:51.040 --> 00:10:52.680]   And what I mean by that is
[00:10:52.680 --> 00:10:55.080]   the model puts in maybe a smaller band-aid
[00:10:55.080 --> 00:10:58.200]   when really the task is asking for a bigger refactor.
[00:10:58.200 --> 00:11:00.400]   And some of those, you know, is the model's fault,
[00:11:00.400 --> 00:11:03.360]   but a lot of times if you're just seeing the,
[00:11:03.360 --> 00:11:05.600]   if you're just sort of seeing the GitHub issue,
[00:11:05.600 --> 00:11:07.560]   it's not exactly clear like which way you should do.
[00:11:07.560 --> 00:11:09.440]   So even though these tasks are possible,
[00:11:09.440 --> 00:11:11.360]   there's still some ambiguity
[00:11:11.360 --> 00:11:13.040]   in how the tasks are described.
[00:11:13.040 --> 00:11:14.480]   That being said, I think in general,
[00:11:14.480 --> 00:11:16.440]   like language models frequently will produce
[00:11:16.440 --> 00:11:18.440]   like a smaller diff when possible
[00:11:18.440 --> 00:11:20.440]   rather than trying to do a big refactor.
[00:11:20.440 --> 00:11:21.640]   I think another area is sort of,
[00:11:21.640 --> 00:11:22.920]   at least the agent we created
[00:11:22.920 --> 00:11:25.560]   didn't have any multimodal abilities,
[00:11:25.560 --> 00:11:27.360]   even though our models are very good at vision.
[00:11:27.360 --> 00:11:29.560]   So I think that's just a missed opportunity.
[00:11:29.560 --> 00:11:31.120]   And if I read through some of the traces,
[00:11:31.120 --> 00:11:32.560]   there's some funny things where,
[00:11:32.560 --> 00:11:34.520]   especially the tasks on matplotlib,
[00:11:34.520 --> 00:11:36.240]   which is a graphing library,
[00:11:36.240 --> 00:11:38.080]   the test script will like save an image
[00:11:38.080 --> 00:11:40.600]   and the model will just say, okay, it looks great.
[00:11:40.600 --> 00:11:42.520]   You know, without looking at it.
[00:11:42.520 --> 00:11:44.160]   So there's certainly extra juice to squeeze there
[00:11:44.160 --> 00:11:46.640]   of just making sure the model really understands
[00:11:46.640 --> 00:11:48.200]   all the sides of the input that it's given,
[00:11:48.200 --> 00:11:49.520]   including multimodal.
[00:11:49.520 --> 00:11:52.480]   But yeah, I think like getting to 92%.
[00:11:52.480 --> 00:11:54.360]   So this is something that I have not looked at,
[00:11:54.360 --> 00:11:55.880]   but I'm very curious about.
[00:11:55.880 --> 00:11:57.400]   I want someone to look at like,
[00:11:57.400 --> 00:12:00.040]   what is the union of all of the different tasks
[00:12:00.040 --> 00:12:02.320]   that have been solved by at least one attempt
[00:12:02.320 --> 00:12:03.600]   at SuiteBench Verify?
[00:12:03.600 --> 00:12:05.480]   There's a ton of submissions to the benchmark.
[00:12:05.480 --> 00:12:07.440]   And so I'd be really curious to see
[00:12:07.440 --> 00:12:11.160]   how many of those 500 tasks, at least someone has solved.
[00:12:11.160 --> 00:12:12.840]   And I think, you know, there's probably a bunch
[00:12:12.840 --> 00:12:14.840]   that none of the attempts have ever solved.
[00:12:14.840 --> 00:12:16.560]   And I think it'd be interesting to look at those and say,
[00:12:16.560 --> 00:12:18.080]   hey, is there some problem with these?
[00:12:18.080 --> 00:12:19.360]   Like, are these impossible?
[00:12:19.360 --> 00:12:22.200]   Or are they just really hard and only a human could do them?
[00:12:22.200 --> 00:12:24.000]   - Yeah, like specifically, is there a category of problems
[00:12:24.040 --> 00:12:27.480]   that are still unreachable by any LLM agent?
[00:12:27.480 --> 00:12:28.680]   - Yeah, yeah, and I think there definitely are.
[00:12:28.680 --> 00:12:32.480]   The question is, are those fairly inaccessible
[00:12:32.480 --> 00:12:34.920]   or are they just impossible because of the descriptions?
[00:12:34.920 --> 00:12:36.840]   But I think certainly some of the tasks,
[00:12:36.840 --> 00:12:40.160]   especially the ones that the human graders reviewed
[00:12:40.160 --> 00:12:43.920]   as like taking longer than four hours are extremely difficult.
[00:12:43.920 --> 00:12:46.760]   I think we got a few of them right,
[00:12:46.760 --> 00:12:49.520]   but not very many at all in the benchmark.
[00:12:49.520 --> 00:12:51.600]   - And did those take less than four hours?
[00:12:51.600 --> 00:12:53.960]   - They certainly did less than, yeah, than four hours.
[00:12:53.960 --> 00:12:56.360]   - Is there a correlation of length of time
[00:12:56.360 --> 00:12:58.520]   with like human estimated time, you know what I mean?
[00:12:58.520 --> 00:13:01.800]   Or do we have sort of more of X paradox type situations
[00:13:01.800 --> 00:13:05.400]   where it's something super easy for a model,
[00:13:05.400 --> 00:13:06.400]   but hard for a human?
[00:13:06.400 --> 00:13:09.280]   - I actually haven't done like done the stats on that,
[00:13:09.280 --> 00:13:10.680]   but I think that'd be really interesting to see
[00:13:10.680 --> 00:13:12.800]   of like how many tokens does it take
[00:13:12.800 --> 00:13:15.200]   and how is that correlated with difficulty?
[00:13:15.200 --> 00:13:18.120]   What is the likelihood of success with difficulty?
[00:13:18.120 --> 00:13:21.360]   I think actually a really interesting thing that I saw,
[00:13:21.360 --> 00:13:23.960]   one of my coworkers who was also working on this
[00:13:23.960 --> 00:13:27.080]   named Simon, he was focusing just specifically
[00:13:27.080 --> 00:13:28.600]   on the very hard problems,
[00:13:28.600 --> 00:13:31.440]   the ones that are said to take longer than four hours.
[00:13:31.440 --> 00:13:33.320]   And he ended up sort of creating
[00:13:33.320 --> 00:13:35.240]   a much more detailed prompt than I used.
[00:13:35.240 --> 00:13:37.120]   And he got a higher score
[00:13:37.120 --> 00:13:39.160]   on the most difficult subset of problems,
[00:13:39.160 --> 00:13:41.960]   but a lower score overall in the whole benchmark.
[00:13:41.960 --> 00:13:43.240]   And the prompt that I made,
[00:13:43.240 --> 00:13:45.800]   which is sort of much more simple and bare bones,
[00:13:45.800 --> 00:13:47.640]   got a higher score on the overall benchmark,
[00:13:47.640 --> 00:13:49.960]   but lower score on the really hard problems.
[00:13:49.960 --> 00:13:52.680]   And I think some of that is the really detailed prompt
[00:13:52.680 --> 00:13:54.920]   made the model sort of overcomplicate
[00:13:54.920 --> 00:13:56.640]   a lot of the easy problems.
[00:13:56.640 --> 00:13:58.400]   'Cause honestly, a lot of the sweet bench problems,
[00:13:58.400 --> 00:14:00.200]   they really do just ask for a bandaid
[00:14:00.200 --> 00:14:02.600]   and where it's like, hey, this crashes if this is none,
[00:14:02.600 --> 00:14:05.040]   and really all you need to do is put a check if none.
[00:14:05.040 --> 00:14:07.360]   And so sometimes like trying to make the model
[00:14:07.360 --> 00:14:10.200]   think really deeply, like it'll think in circles
[00:14:10.200 --> 00:14:11.140]   and overcomplicate something,
[00:14:11.140 --> 00:14:14.120]   which certainly human engineers are capable of as well.
[00:14:14.120 --> 00:14:15.240]   But I think there's some interesting thing
[00:14:15.240 --> 00:14:17.040]   of like the best prompt for hard problems
[00:14:17.040 --> 00:14:19.080]   might not be the best prompt for easy problems.
[00:14:19.080 --> 00:14:20.080]   - How do we fix that?
[00:14:20.080 --> 00:14:22.240]   Are you supposed to fix it at the model level?
[00:14:22.240 --> 00:14:25.600]   Like how do I know what prompt I'm supposed to use?
[00:14:25.600 --> 00:14:27.600]   - Yeah, and I'll say this was a very small effect size.
[00:14:27.600 --> 00:14:29.280]   And so I think this is not,
[00:14:29.280 --> 00:14:31.780]   I think this isn't like worth obsessing over,
