
[00:00:00.000 --> 00:00:02.160]   (beeping)
[00:06:38.880 --> 00:06:40.980]   You can take the thing off of there.
[00:06:40.980 --> 00:06:44.520]   But my biggest takeaway from his research is,
[00:06:44.520 --> 00:06:46.280]   it would be wonderful if you could just pick these stocks,
[00:06:46.280 --> 00:06:47.800]   but most people can't, right?
[00:06:47.800 --> 00:06:50.280]   Apple was close to going out of business in the 1990s
[00:06:50.280 --> 00:06:53.000]   until Microsoft and Bill Gates gave them a lifeline
[00:06:53.000 --> 00:06:54.100]   and gave them a loan.
[00:06:54.100 --> 00:06:56.600]   And now Apple's the biggest company in the US stock market.
[00:06:56.600 --> 00:06:57.640]   It's kind of crazy to think about,
[00:06:57.640 --> 00:07:00.360]   but the biggest takeaway here is that diversification
[00:07:00.360 --> 00:07:02.080]   is what matters because you want to give yourself
[00:07:02.080 --> 00:07:03.980]   a wide enough net to cast
[00:07:03.980 --> 00:07:06.280]   so that you can actually own these winners.
[00:07:06.280 --> 00:07:07.480]   So if you have a concentrated portfolio,
[00:07:07.480 --> 00:07:08.980]   yeah, I'm going to be Warren Buffett.
[00:07:08.980 --> 00:07:12.200]   Actually, you have a greater chance of underperforming.
[00:07:12.200 --> 00:07:13.580]   So there's this new paper,
[00:07:13.580 --> 00:07:15.720]   and you asked me about this last week.
[00:07:15.720 --> 00:07:16.760]   It's called the Underperformance
[00:07:16.760 --> 00:07:19.360]   of Concentrated Stock Positions from NYU.
[00:07:19.360 --> 00:07:21.920]   So throw up the chart here.
[00:07:21.920 --> 00:07:26.320]   This is the distribution of returns over one month,
[00:07:26.320 --> 00:07:28.960]   one year, five years, 10 years, and 20 years
[00:07:28.960 --> 00:07:30.360]   for individual stocks.
[00:07:30.360 --> 00:07:32.720]   And the further these charts go to the left,
[00:07:32.720 --> 00:07:34.520]   the more losers there are.
[00:07:34.520 --> 00:07:37.840]   And what these researchers found
[00:07:37.840 --> 00:07:40.460]   is that over all 10-year periods,
[00:07:40.460 --> 00:07:43.680]   close to half of all stocks are losers.
[00:07:43.680 --> 00:07:45.740]   And this works across sectors, too.
[00:07:45.740 --> 00:07:50.520]   So pick a dart, throw it at the newspaper,
[00:07:50.520 --> 00:07:53.560]   if they still print stocks in the newspapers, right?
[00:07:53.560 --> 00:07:56.560]   You can't really throw a dart at a computer screen.
[00:07:56.560 --> 00:07:59.160]   But pick any stock in any sector over 10 years,
[00:07:59.160 --> 00:08:01.240]   and half of them are going to be losers.
[00:08:01.240 --> 00:08:02.080]   More than half.
[00:08:02.080 --> 00:08:03.680]   It's like 55%.
[00:08:03.680 --> 00:08:07.480]   And so fill up the next chart here.
[00:08:07.480 --> 00:08:10.000]   This shows the sectors.
[00:08:10.000 --> 00:08:10.840]   This just kind of shows.
[00:08:10.840 --> 00:08:13.520]   You can see the median return versus the average.
[00:08:13.520 --> 00:08:15.040]   So the average is really high.
[00:08:15.040 --> 00:08:17.000]   The median is really low.
[00:08:17.000 --> 00:08:20.200]   And then it shows the percentage of winners and losers.
[00:08:20.200 --> 00:08:22.960]   That's because there's a handful of stocks
[00:08:22.960 --> 00:08:26.700]   that pretty much pick up the slack for all the losers.
[00:08:26.700 --> 00:08:29.480]   So the beautiful thing about the stock market
[00:08:29.480 --> 00:08:31.280]   is even though there's a lot of losers,
[00:08:31.280 --> 00:08:33.840]   the winners more than make up for them.
[00:08:33.840 --> 00:08:36.600]   So what are our lessons here?
[00:08:36.600 --> 00:08:38.160]   Outsized gains are normal.
[00:08:38.160 --> 00:08:41.720]   This year, in a one-year period, it's an outlier.
[00:08:41.720 --> 00:08:44.960]   But over the long-term, this is the norm in the stock market.
[00:08:44.960 --> 00:08:49.760]   - When I was getting into the stock market years ago,
[00:08:49.760 --> 00:08:51.740]   reading, you know, I read Intelligent Investor
[00:08:51.740 --> 00:08:53.300]   and a bunch of, you know, Michael Lewis
[00:08:53.300 --> 00:08:56.160]   and all the books people typically recommend.
[00:08:56.160 --> 00:08:59.560]   And yeah, my takeaway early on was like,
[00:08:59.560 --> 00:09:01.320]   you know, if you just pick some stocks
[00:09:01.320 --> 00:09:03.800]   and hold onto them long enough, you know, they'll do well.
[00:09:03.800 --> 00:09:05.800]   And yeah, like now I'm seeing that was not the right takeaway.
[00:09:05.800 --> 00:09:06.640]   - It is, yeah.
[00:09:06.640 --> 00:09:08.120]   But this isn't to say that some of these,
[00:09:08.120 --> 00:09:10.200]   again, this is like hundreds of years of data.
[00:09:10.200 --> 00:09:11.040]   - Right.
[00:09:11.040 --> 00:09:11.880]   - So it's not to say that in between small caps--
[00:09:11.880 --> 00:09:13.600]   - When Amazon proves this wrong, stuff like that, right?
[00:09:13.600 --> 00:09:15.960]   Where it's like it crashed down to how low
[00:09:15.960 --> 00:09:17.560]   and then came all the way roaring back.
[00:09:17.560 --> 00:09:19.000]   - Yeah, and like small caps and mid caps
[00:09:19.000 --> 00:09:20.840]   have still done well in this time period.
[00:09:20.840 --> 00:09:23.700]   It's just that some of those stocks that came up to the top
[00:09:23.700 --> 00:09:26.280]   were smaller in mid caps before, right?
[00:09:26.280 --> 00:09:29.800]   He also found the relative underperformance
[00:09:29.800 --> 00:09:31.880]   over rolling 10-year periods increases
[00:09:31.880 --> 00:09:33.480]   when considering stocks whose performance
[00:09:33.480 --> 00:09:35.600]   is running from the top 20% over the previous five years.
[00:09:35.600 --> 00:09:36.840]   So like the best performers,
[00:09:36.840 --> 00:09:38.060]   eventually that momentum peters out.
[00:09:38.060 --> 00:09:40.680]   So some of these stocks in the Magnificent Seven
[00:09:40.680 --> 00:09:42.080]   are going to underperform in the years ahead.
[00:09:42.080 --> 00:09:43.360]   I don't know which ones.
[00:09:43.360 --> 00:09:44.360]   I don't know when, I don't know why,
[00:09:44.360 --> 00:09:46.000]   but it's going to happen.
[00:09:46.000 --> 00:09:48.200]   That's pretty much the way the stock market works.
[00:09:48.200 --> 00:09:50.200]   And other stocks to pick up the slack.
[00:09:50.200 --> 00:09:51.960]   In 2000, some of the biggest stocks in the market
[00:09:51.960 --> 00:09:56.960]   were GE, Citigroup, AIG, right?
[00:09:56.960 --> 00:10:00.700]   All have fallen, some in magnificent fashion.
[00:10:00.700 --> 00:10:01.540]   And guess what?
[00:10:01.540 --> 00:10:03.080]   Other stocks came up and picked up the slack.
[00:10:03.080 --> 00:10:05.280]   NVIDIA, and Microsoft is the only one
[00:10:05.280 --> 00:10:08.360]   that still remains from 2000 as one of the biggest stocks.
[00:10:08.360 --> 00:10:09.840]   - Well, the question I asked you last week
[00:10:09.840 --> 00:10:12.400]   when I was showing you my like 20 stocks in an IRA
[00:10:12.400 --> 00:10:15.840]   that are all down significantly over like two years,
[00:10:15.840 --> 00:10:18.260]   not like over a couple of months,
[00:10:18.260 --> 00:10:21.300]   is does this reflect that the exchanges
[00:10:21.300 --> 00:10:23.120]   are too lenient with listing requirement?
[00:10:23.120 --> 00:10:25.880]   Like are too many bad companies able to list?
[00:10:25.880 --> 00:10:26.900]   Is that part of it here?
[00:10:26.900 --> 00:10:28.600]   Or does that not have anything to do with it?
[00:10:28.600 --> 00:10:31.500]   - No, I think it's always like this, unfortunately.
[00:10:31.500 --> 00:10:32.340]   - Okay.
[00:10:32.340 --> 00:10:33.360]   - And that's not to say some of your stocks
[00:10:33.360 --> 00:10:34.320]   won't come back.
[00:10:34.320 --> 00:10:35.160]   - Right.
[00:10:35.160 --> 00:10:35.980]   - Right?
[00:10:35.980 --> 00:10:37.200]   It's just that the history of the stock market
[00:10:37.200 --> 00:10:39.320]   shows that there's power laws,
[00:10:39.320 --> 00:10:41.920]   and the gains are typically concentrated
[00:10:41.920 --> 00:10:43.000]   in the hands of a few stocks,
[00:10:43.000 --> 00:10:45.400]   and that's why you wanna cast a wide net.
[00:10:45.400 --> 00:10:47.200]   And yeah, you can pick some stocks,
[00:10:47.200 --> 00:10:50.520]   but diversifying is probably gonna be a better bet overall
[00:10:50.520 --> 00:10:52.280]   for the majority of your funds,
[00:10:52.280 --> 00:10:54.120]   because you wanna make sure you have the ability
[00:10:54.120 --> 00:10:57.100]   to get those winners, 'cause it's hard to pick 'em.
[00:10:57.100 --> 00:10:57.940]   - Right.
[00:10:57.940 --> 00:10:58.880]   - That's where I come down from all this.
[00:10:58.880 --> 00:11:00.400]   It's hard to pick winners,
[00:11:00.400 --> 00:11:02.280]   and diversification is the way to ensure
[00:11:02.280 --> 00:11:03.640]   that you're gonna own the winners,
[00:11:03.640 --> 00:11:04.680]   and then those winners are gonna
[00:11:04.680 --> 00:11:06.280]   more than cancel out the losers.
[00:11:06.280 --> 00:11:08.560]   - Also, before we move on,
[00:11:08.560 --> 00:11:11.960]   John's out today, and so I forgot to set our windows here,
[00:11:11.960 --> 00:11:13.080]   so I'm gonna flip us around,
[00:11:13.080 --> 00:11:15.760]   so that people in the chat can--
[00:11:15.760 --> 00:11:16.600]   - Oh, and the guy on the left.
[00:11:16.600 --> 00:11:17.420]   - Can--
[00:11:17.420 --> 00:11:18.260]   - The guy on the right, I don't know.
[00:11:18.260 --> 00:11:19.080]   - Peace.
[00:11:19.080 --> 00:11:19.920]   - One of those.
[00:11:19.920 --> 00:11:20.760]   Oh, are people complaining?
[00:11:20.760 --> 00:11:21.960]   - Not complaining, just--
[00:11:21.960 --> 00:11:23.160]   - That we're on the wrong side?
[00:11:23.160 --> 00:11:24.240]   - You know, yeah.
[00:11:24.240 --> 00:11:25.080]   - Okay.
[00:11:25.080 --> 00:11:26.340]   - Now all is right in the world.
[00:11:26.340 --> 00:11:27.520]   - All right, let's do the next one.
[00:11:27.520 --> 00:11:29.960]   - All right, up next we have a question from Anthony.
[00:11:29.960 --> 00:11:30.880]   Hi guys, love the show,
[00:11:30.880 --> 00:11:32.600]   and appreciate all the information you put out.
[00:11:32.600 --> 00:11:34.360]   My fiance and I received a wedding gift
[00:11:34.360 --> 00:11:36.360]   of $50,000 from her father,
[00:11:36.360 --> 00:11:37.520]   and I was wondering what you would do--
[00:11:37.520 --> 00:11:38.480]   - Not to brag.
[00:11:38.480 --> 00:11:39.840]   - Yeah, not to brag.
[00:11:39.840 --> 00:11:40.960]   And I was wondering what you would do
[00:11:40.960 --> 00:11:43.600]   with that money in these unsure times in the market.
[00:11:43.600 --> 00:11:44.800]   We just bought a house in April,
[00:11:44.800 --> 00:11:45.940]   and got married in July.
[00:11:45.940 --> 00:11:48.360]   We had enough saved to cover the wedding costs.
[00:11:48.360 --> 00:11:49.840]   We'll likely need some of this money
[00:11:49.840 --> 00:11:51.240]   in the future for the house,
[00:11:51.240 --> 00:11:52.760]   but we would like to put some of the money
[00:11:52.760 --> 00:11:54.080]   to work in the meantime.
[00:11:54.080 --> 00:11:55.400]   I make around $100,000,
[00:11:55.400 --> 00:11:57.280]   and my fiance makes $70,000,
[00:11:57.280 --> 00:11:58.860]   but we both have student loans,
[00:11:58.860 --> 00:12:00.480]   and a pretty high mortgage to pay.
[00:12:00.480 --> 00:12:02.520]   Thanks in advance for your help.
[00:12:02.520 --> 00:12:03.860]   - All right, congrats on the new house,
[00:12:03.860 --> 00:12:05.600]   the wedding, marriage. - Nice wedding gift.
[00:12:05.600 --> 00:12:07.420]   - Nice father-in-law you've got there.
[00:12:07.420 --> 00:12:09.120]   The personal finance guy in me says,
[00:12:09.120 --> 00:12:11.040]   "Well, you fund your emergency savings,
[00:12:11.040 --> 00:12:12.340]   "you max out your Roth IRA,
[00:12:12.340 --> 00:12:13.720]   "and you pay off some student loans.
[00:12:13.720 --> 00:12:16.160]   "You can do some of that stuff if you want."
[00:12:16.160 --> 00:12:17.480]   That amount of money certainly gives you
[00:12:17.480 --> 00:12:19.440]   a nice springboard to getting yourself
[00:12:19.440 --> 00:12:21.360]   your finances right.
[00:12:21.360 --> 00:12:22.600]   It probably makes some sense to set aside
[00:12:22.600 --> 00:12:24.000]   some money for a house, too.
[00:12:24.000 --> 00:12:24.960]   When you move to a new place,
[00:12:24.960 --> 00:12:26.120]   there's a lot of stuff you end up buying,
[00:12:26.120 --> 00:12:27.640]   especially if you haven't been in a house before.
[00:12:27.640 --> 00:12:30.040]   Furniture, decorations, maybe new TV,
[00:12:30.040 --> 00:12:31.640]   tools, landscaping, all that stuff
[00:12:31.640 --> 00:12:32.800]   that you have to-- - A mudroom.
[00:12:32.800 --> 00:12:33.640]   - Pick up.
[00:12:33.640 --> 00:12:34.800]   Yeah, that's the boring stuff, though.
[00:12:34.800 --> 00:12:36.160]   Don't get me wrong, the boring stuff is important
[00:12:36.160 --> 00:12:36.980]   if you wanna get ahead,
[00:12:36.980 --> 00:12:39.360]   but you should also have some fun with it.
[00:12:39.360 --> 00:12:40.440]   This is a windfall, right?
[00:12:40.440 --> 00:12:41.280]   Probably not happening again.
[00:12:41.280 --> 00:12:42.600]   You're newlyweds.
[00:12:42.600 --> 00:12:45.800]   I don't know, probably no kids in the house yet.
[00:12:45.800 --> 00:12:47.720]   Set aside some money to have fun and go on a vacation.
[00:12:47.720 --> 00:12:48.960]   My wife and I made a point to do that,
[00:12:48.960 --> 00:12:50.720]   'cause we knew once we had responsibilities
[00:12:50.720 --> 00:12:51.560]   and kids were here, we weren't gonna be able
[00:12:51.560 --> 00:12:52.380]   to travel as much.
[00:12:52.380 --> 00:12:54.560]   So we traveled as much as we could after we got married,
[00:12:54.560 --> 00:12:56.100]   because we knew that part of our life
[00:12:56.100 --> 00:12:58.560]   was gonna be much harder to do going forward.
[00:12:58.560 --> 00:12:59.660]   But I think this is also a good time
[00:12:59.660 --> 00:13:02.040]   to set up your bonus asset allocation.
[00:13:02.040 --> 00:13:03.440]   This is the way I think about this.
[00:13:03.440 --> 00:13:06.640]   So I got my first bonus for my first job in year two.
[00:13:06.640 --> 00:13:09.480]   I think it was $300 for my bonus.
[00:13:09.480 --> 00:13:10.880]   My boss was a little stingy.
[00:13:10.880 --> 00:13:14.560]   But anytime I got money outside of my regular salary,
[00:13:14.560 --> 00:13:16.320]   I set up some sort of asset allocation
[00:13:16.320 --> 00:13:18.640]   where a certain percentage would go to short-term savings,
[00:13:18.640 --> 00:13:20.280]   a certain percentage would go to my travel fund,
[00:13:20.280 --> 00:13:22.600]   a certain percentage would go to retirement accounts,
[00:13:22.600 --> 00:13:24.520]   and then a certain percentage would go to just--
[00:13:24.520 --> 00:13:25.400]   - Sports gambling.
[00:13:25.400 --> 00:13:28.240]   - Frivolous, well, frivolous whatever, spending.
[00:13:28.240 --> 00:13:30.580]   Buy something for your house, go on a trip,
[00:13:30.580 --> 00:13:33.380]   go out to a nice dinner, reward yourself a little bit.
[00:13:33.380 --> 00:13:35.620]   I think that if you're just gonna save it all,
