
[00:00:00.000 --> 00:00:03.440]   [MUSIC PLAYING]
[00:01:53.640 --> 00:01:56.720]   But then one point which we will hopefully but not definitely
[00:01:56.720 --> 00:01:59.800]   get to is that calculus has been automated.
[00:01:59.800 --> 00:02:01.520]   Calculus can be done automatically
[00:02:01.520 --> 00:02:02.720]   in computers nowadays.
[00:02:02.720 --> 00:02:05.520]   Vector calculus is at the center of machine learning.
[00:02:05.520 --> 00:02:08.080]   So I think most folks will probably
[00:02:08.080 --> 00:02:11.560]   have taken a class on calculus with a single variable,
[00:02:11.560 --> 00:02:14.440]   derivatives of functions with a single variable.
[00:02:14.440 --> 00:02:16.800]   Vector calculus does the same thing,
[00:02:16.800 --> 00:02:19.840]   but instead it's with vectors, with arrays,
[00:02:19.840 --> 00:02:23.240]   with matrices as the arguments to the functions.
[00:02:23.240 --> 00:02:26.000]   And so some examples of where vector calculus shows up,
[00:02:26.000 --> 00:02:28.360]   you may have, if you've done linear regression before
[00:02:28.360 --> 00:02:29.880]   and you've got an exact solution,
[00:02:29.880 --> 00:02:32.720]   those exact solutions are derived using calculus.
[00:02:32.720 --> 00:02:34.880]   So the actual calculation isn't done using calculus,
[00:02:34.880 --> 00:02:36.680]   but the derivation uses calculus.
[00:02:36.680 --> 00:02:39.680]   If you've ever calculated eigenvectors and eigenvalues,
[00:02:39.680 --> 00:02:43.360]   that is typically done with-- if you want to calculate them
[00:02:43.360 --> 00:02:46.200]   iteratively, it's done with a method that
[00:02:46.200 --> 00:02:48.120]   is justified using calculus.
[00:02:48.120 --> 00:02:50.880]   And so the explanation for why this works uses calculus.
[00:02:50.880 --> 00:02:55.040]   Then the algorithms of gradient descent and backpropagation,
[00:02:55.040 --> 00:02:56.880]   where the former is a generic term
[00:02:56.880 --> 00:02:59.360]   and the latter is a specific term for neural networks,
[00:02:59.360 --> 00:03:01.560]   these algorithms are used to optimize machine learning
[00:03:01.560 --> 00:03:04.200]   algorithms, and they are calculus-based.
[00:03:04.200 --> 00:03:06.120]   And so the usual thing you'll hear
[00:03:06.120 --> 00:03:08.800]   is that vector calculus combines linear algebra and calculus,
[00:03:08.800 --> 00:03:11.480]   where linear algebra is algebra for solving equations
[00:03:11.480 --> 00:03:13.560]   with vectors and matrices instead of just numbers,
[00:03:13.560 --> 00:03:15.320]   and calculus is a collection of methods
[00:03:15.320 --> 00:03:18.240]   for studying rates of change and areas.
[00:03:18.240 --> 00:03:20.560]   But we've already seen that the former is not necessarily
[00:03:20.560 --> 00:03:22.960]   the best way to think about linear algebra for machine
[00:03:22.960 --> 00:03:24.720]   learning, that linear algebra is instead
[00:03:24.720 --> 00:03:26.680]   the study of functions that can be represented
[00:03:26.680 --> 00:03:27.960]   by arrays, a.k.a.
[00:03:27.960 --> 00:03:30.280]   linear maps, as we talked about last time.
[00:03:30.280 --> 00:03:32.080]   This time, we'll talk about a different way
[00:03:32.080 --> 00:03:33.080]   to think about calculus.
[00:03:33.080 --> 00:03:35.160]   Calculus, at least derivative calculus,
[00:03:35.160 --> 00:03:37.440]   which is our primary concern, is the study
[00:03:37.440 --> 00:03:41.120]   of methods for approximating functions with linear maps.
[00:03:41.120 --> 00:03:43.240]   So rather than the function being
[00:03:43.240 --> 00:03:45.960]   exactly the same as something linear,
[00:03:45.960 --> 00:03:48.760]   we're going to approximate the function with something linear.
[00:03:48.760 --> 00:03:51.160]   And we're going to take a slightly different tack
[00:03:51.160 --> 00:03:54.160]   than the usual way of covering it, of defining it.
[00:03:54.160 --> 00:03:56.640]   We're going to use a slightly different definition
[00:03:56.640 --> 00:03:57.840]   of the derivative, at least.
[00:03:57.840 --> 00:04:00.680]   The end result is the same, but the definition is different.
[00:04:00.680 --> 00:04:02.960]   And in mathematics, the way we write our definitions
[00:04:02.960 --> 00:04:05.600]   is really important, even if the final object is equivalent.
[00:04:05.600 --> 00:04:07.240]   And so basically, what we're going to do
[00:04:07.240 --> 00:04:09.920]   is we're going to define the derivative using linear maps,
[00:04:09.920 --> 00:04:12.760]   and that's going to make vector calculus a lot easier when
[00:04:12.760 --> 00:04:13.560]   it comes time.
[00:04:13.560 --> 00:04:15.360]   And the three benefits are that we're
[00:04:15.360 --> 00:04:17.440]   going to end up with a single style for thinking
[00:04:17.440 --> 00:04:19.120]   about gradients, a.k.a.
[00:04:19.120 --> 00:04:23.360]   derivatives of single variable vector and matrix functions.
[00:04:23.360 --> 00:04:26.080]   We're going to drop indices from all of our calculations,
[00:04:26.080 --> 00:04:29.280]   so it's not going to be this big thicket of i's and j's and k's,
[00:04:29.280 --> 00:04:32.000]   as sometimes happens when you do vector calculus.
[00:04:32.000 --> 00:04:33.760]   And we'll also get a chance to use
[00:04:33.760 --> 00:04:36.560]   something called the little o notation instead of limits,
[00:04:36.560 --> 00:04:39.000]   which has connections to the big O notation from computer
[00:04:39.000 --> 00:04:41.440]   science, and I think is just a little bit more intuitive
[00:04:41.440 --> 00:04:42.520]   and easier to work with.
[00:04:42.520 --> 00:04:44.360]   So let's talk about how this works
[00:04:44.360 --> 00:04:45.680]   for single variable functions.
[00:04:45.680 --> 00:04:47.640]   These are the functions you would come across
[00:04:47.640 --> 00:04:50.040]   in a first calculus sequence.
[00:04:50.040 --> 00:04:54.280]   What's called the calculus AB and BC in the American schooling
[00:04:54.280 --> 00:04:54.800]   system.
[00:04:54.800 --> 00:04:57.840]   The standard definition of the derivative emphasizes limits.
[00:04:57.840 --> 00:05:01.520]   It says that the derivative is the limit of a ratio,
[00:05:01.520 --> 00:05:05.440]   and that ratio is between change in output and change in input.
[00:05:05.440 --> 00:05:06.400]   We take a function.
[00:05:06.400 --> 00:05:08.600]   We're trying to find the derivative of that function.
[00:05:08.600 --> 00:05:11.000]   And what we do is we look at the difference
[00:05:11.000 --> 00:05:13.040]   between how it behaves at one point,
[00:05:13.040 --> 00:05:14.980]   how it behaves at another point, and we
[00:05:14.980 --> 00:05:17.720]   divide by how far away those points are.
[00:05:17.720 --> 00:05:20.360]   And then we make that change in input smaller.
[00:05:20.360 --> 00:05:23.160]   We move the two points we're querying closer together.
[00:05:23.160 --> 00:05:25.560]   We imagine making that infinitely small.
[00:05:25.560 --> 00:05:27.520]   The mathematics of limits gives us an answer
[00:05:27.520 --> 00:05:29.840]   to what this ratio limits to, and that
[00:05:29.840 --> 00:05:31.480]   is what we call the derivative.
[00:05:31.480 --> 00:05:34.520]   And there are some useful things about thinking that way,
[00:05:34.520 --> 00:05:37.120]   but I want to emphasize a slightly different way
[00:05:37.120 --> 00:05:39.100]   of thinking about it, which is we're
[00:05:39.100 --> 00:05:42.480]   going to instead think in terms of approximation.
[00:05:42.480 --> 00:05:44.500]   So the derivative is going to show up
[00:05:44.500 --> 00:05:47.980]   as a function that helps us approximate other functions.
[00:05:47.980 --> 00:05:49.660]   We're still thinking about, OK, what
[00:05:49.660 --> 00:05:52.740]   if I imagine input at one point versus input at another point?
[00:05:52.740 --> 00:05:55.460]   But instead, we're saying, if the value at another point
[00:05:55.460 --> 00:05:58.420]   epsilon away from my query point x
[00:05:58.420 --> 00:06:00.820]   is equal to the original point--
[00:06:00.820 --> 00:06:02.980]   so this is setting our sort of baseline--
[00:06:02.980 --> 00:06:06.700]   plus some function of x, which can be whatever we want,
[00:06:06.700 --> 00:06:09.860]   times epsilon-- so now we're multiplying these two things
[00:06:09.860 --> 00:06:12.440]   together-- and then plus something smaller.
[00:06:12.440 --> 00:06:14.840]   So for now, just think of little o of epsilon
[00:06:14.840 --> 00:06:16.840]   as meaning this thing is really small.
[00:06:16.840 --> 00:06:19.240]   At least it is smaller than epsilon.
[00:06:19.240 --> 00:06:22.520]   Then we call that function f prime, the derivative.
[00:06:22.520 --> 00:06:25.320]   So one way to think about this is
[00:06:25.320 --> 00:06:28.640]   that if we can always approximate the behavior of f
[00:06:28.640 --> 00:06:32.480]   near x-- so f at x plus epsilon for various different points
[00:06:32.480 --> 00:06:35.560]   of epsilon-- we can approximate that with a line passing
[00:06:35.560 --> 00:06:38.640]   through f of x with slope f prime of x.
[00:06:38.640 --> 00:06:40.520]   Then we call the function that gives us the slope,
[00:06:40.520 --> 00:06:41.140]   the derivative.
[00:06:41.140 --> 00:06:46.060]   Now this right here is the definition of a line.
[00:06:46.060 --> 00:06:47.860]   We have an intercept here.
[00:06:47.860 --> 00:06:49.280]   We have a slope here.
[00:06:49.280 --> 00:06:50.960]   And then we have a variable here.
[00:06:50.960 --> 00:06:53.200]   Epsilon is a variable now.
[00:06:53.200 --> 00:06:55.760]   This is often b for bias m.
[00:06:55.760 --> 00:06:57.640]   I don't know why that's the slope thing in x.
[00:06:57.640 --> 00:07:02.680]   So y equals mx plus b is the way that equation is often written.
[00:07:02.680 --> 00:07:04.360]   This is the equation for a line.
[00:07:04.360 --> 00:07:07.600]   And it doesn't give us the exact value of f of x plus epsilon.
[00:07:07.600 --> 00:07:08.640]   That would be too good.
[00:07:08.640 --> 00:07:09.800]   That would be too easy.
[00:07:09.800 --> 00:07:12.480]   In general, it gives us something that's off by a little bit.
[00:07:12.480 --> 00:07:16.240]   And the amount it's off by is given by this little o of epsilon term,
[00:07:16.240 --> 00:07:18.720]   which could be lots of different functions of epsilon.
[00:07:18.720 --> 00:07:20.280]   It could be epsilon squared.
[00:07:20.280 --> 00:07:22.400]   It could be e to the minus epsilon.
[00:07:22.400 --> 00:07:25.200]   It could be anything that's really small when epsilon is really,
[00:07:25.200 --> 00:07:25.920]   really small.
[00:07:25.920 --> 00:07:30.800]   So the function we are using to approximate f near a point
[00:07:30.800 --> 00:07:32.080]   is linear, right?
[00:07:32.080 --> 00:07:34.160]   f prime of x times epsilon.
[00:07:34.160 --> 00:07:36.280]   Even though f prime of x can be anything,
[00:07:36.280 --> 00:07:38.040]   the way it interacts with epsilon, the way
[00:07:38.040 --> 00:07:41.560]   it interacts with our variable, is multiplicative.
[00:07:41.560 --> 00:07:45.240]   And so this function we're using to approximate f near the point x
[00:07:45.240 --> 00:07:48.720]   is linear and therefore can always be represented by an array.
[00:07:48.720 --> 00:07:50.480]   Right now, it's an array with one element.
[00:07:50.480 --> 00:07:52.360]   So this isn't that interesting, right?
[00:07:52.360 --> 00:07:55.480]   And the way we use the array is we're basically doing a dot product.
[00:07:55.480 --> 00:07:58.360]   We're taking one number here, one number here,
[00:07:58.360 --> 00:08:01.800]   multiplying them together, and adding up the results.
[00:08:01.800 --> 00:08:03.040]   We get one number.
[00:08:03.040 --> 00:08:07.200]   This maybe doesn't seem that useful of a use of our linear algebra analogy
[00:08:07.200 --> 00:08:10.240]   yet, but watch this space for the next example.
[00:08:10.240 --> 00:08:13.120]   I think it's maybe useful to have a picture.
[00:08:13.120 --> 00:08:15.080]   I have this function, this curve here.
[00:08:15.080 --> 00:08:16.920]   I actually just drew this in Google Slides.
[00:08:16.920 --> 00:08:20.880]   So I don't know how to calculate values of this function at other points.
[00:08:20.880 --> 00:08:23.360]   But I know that this is its value at one point.
[00:08:23.360 --> 00:08:25.160]   And the question is, OK, how do I figure out
[00:08:25.160 --> 00:08:26.880]   what its value is at another point?
[00:08:26.880 --> 00:08:28.960]   So I can't query this function at all.
[00:08:28.960 --> 00:08:31.400]   So one way to figure out what its value at another point
[00:08:31.400 --> 00:08:32.520]   is to approximate it.
[00:08:32.520 --> 00:08:33.720]   And how are we going to approximate it?
[00:08:33.720 --> 00:08:36.560]   There are lots of different ways that we could approximate a function,
[00:08:36.560 --> 00:08:37.200]   just tons.
[00:08:37.200 --> 00:08:39.000]   But the way we're going to approximate it
[00:08:39.000 --> 00:08:42.080]   is by using local, like around a particular point,
[00:08:42.080 --> 00:08:44.720]   linear straight line approximations.
[00:08:44.720 --> 00:08:46.120]   So it won't give us exact answers.
[00:08:46.120 --> 00:08:47.320]   It'll give us approximations.
[00:08:47.320 --> 00:08:48.480]   But they'll be pretty good.
[00:08:48.480 --> 00:08:51.400]   If you look at this gold line here that represents our approximation,
[00:08:51.400 --> 00:08:55.480]   it actually stays pretty close to the gray line across this region here.
[00:08:55.480 --> 00:08:58.200]   The approximation is pretty valid across the region
[00:08:58.200 --> 00:09:00.120]   where I'm bringing my pointer there.
[00:09:00.120 --> 00:09:01.700]   We have our point in gray, f of x.
[00:09:01.700 --> 00:09:02.680]   That's where we start.
[00:09:02.680 --> 00:09:05.280]   It's also the 0 point of our approximation.
[00:09:05.280 --> 00:09:07.840]   When epsilon is 0, that's what our guess is.
[00:09:07.840 --> 00:09:09.080]   f of x equals f of x.
[00:09:09.080 --> 00:09:09.600]   Great.
[00:09:09.600 --> 00:09:10.640]   That's a good sign.
[00:09:10.640 --> 00:09:15.080]   And then as we move away, we use the slope of this line times epsilon
[00:09:15.080 --> 00:09:16.040]   to get our new point.
[00:09:16.040 --> 00:09:18.680]   So then our approximation is the point I'm
[00:09:18.680 --> 00:09:22.920]   indicating with my bright red indicator there, my little laser pointer.
[00:09:22.920 --> 00:09:24.760]   And that value is not exactly right.
[00:09:24.760 --> 00:09:27.320]   The actual answer is this bigger red circle here.
[00:09:27.320 --> 00:09:29.680]   But the difference between them is actually quite small.
[00:09:29.680 --> 00:09:32.340]   And that's that purple, tiny little purple block
[00:09:32.340 --> 00:09:35.180]   in between the yellow and the red point.
[00:09:35.180 --> 00:09:36.540]   That's our O of epsilon term.
[00:09:36.540 --> 00:09:41.700]   So if the value at a point epsilon away is this point's value
[00:09:41.700 --> 00:09:47.180]   plus this linear function of epsilon plus something really small
[00:09:47.180 --> 00:09:49.700]   that we can maybe ignore if we're squinting,
[00:09:49.700 --> 00:09:53.380]   we call that function, that gold function there, the derivative.
[00:09:53.380 --> 00:09:55.180]   So here's how this definition gets used.
[00:09:55.180 --> 00:09:59.100]   I want to give you a sense for how this would get used to define
[00:09:59.100 --> 00:10:02.580]   or compute derivatives as opposed to the way it's normally done.
[00:10:02.580 --> 00:10:04.680]   So consider the function x squared.
[00:10:04.680 --> 00:10:06.760]   This function-- we'll see its derivative, actually.
[00:10:06.760 --> 00:10:09.500]   I won't spoil it, just in case you don't recall or haven't
[00:10:09.500 --> 00:10:11.060]   learned the derivative of x squared.
[00:10:11.060 --> 00:10:13.220]   So x squared is equal to x times x.
[00:10:13.220 --> 00:10:16.820]   Let's calculate a derivative for the function x squared just
[00:10:16.820 --> 00:10:18.140]   using our definition.
[00:10:18.140 --> 00:10:21.140]   What we do is we write out the left-hand side of our definition,
[00:10:21.140 --> 00:10:22.900]   f of x plus epsilon.
[00:10:22.900 --> 00:10:26.300]   So this is saying, OK, what is the value of our function at this other point?
[00:10:26.300 --> 00:10:29.260]   And then we just move around our symbols.
[00:10:29.260 --> 00:10:31.180]   We play some algebra games until we can
[00:10:31.180 --> 00:10:33.940]   get it to look like the right-hand side of our definition.
[00:10:33.940 --> 00:10:36.860]   And then all of those pieces, we just match them.
[00:10:36.860 --> 00:10:38.660]   So let me show you how that works.
[00:10:38.660 --> 00:10:42.080]   x plus epsilon times x plus epsilon, that's what f of x is, right?
[00:10:42.080 --> 00:10:43.220]   It's x squared.
[00:10:43.220 --> 00:10:44.420]   So the input gets squared.
[00:10:44.420 --> 00:10:46.220]   Our input is now x plus epsilon.
[00:10:46.220 --> 00:10:50.100]   So then we just expand that out, x squared plus x times epsilon
[00:10:50.100 --> 00:10:52.420]   plus epsilon times x plus epsilon squared.
[00:10:52.420 --> 00:10:53.940]   We do a little bit of rearrangement.
[00:10:53.940 --> 00:10:56.980]   This is just two copies of x times epsilon.
[00:10:56.980 --> 00:10:58.380]   Let's take a look at what we got.
[00:10:58.380 --> 00:10:59.340]   We got x squared.
[00:10:59.340 --> 00:11:00.780]   That's our f of x, right?
[00:11:00.780 --> 00:11:02.500]   This is what I mean by pattern matching.
[00:11:02.500 --> 00:11:06.740]   We match each component of this here to each component of this here.
[00:11:06.740 --> 00:11:08.940]   Then we've also got this nice thing here,
[00:11:08.940 --> 00:11:13.140]   where we've got a function of x on the left-hand side.
[00:11:13.140 --> 00:11:15.180]   So 2 times x, that's a function of x.
[00:11:15.180 --> 00:11:16.220]   I give you an x.
[00:11:16.220 --> 00:11:18.500]   You return to me that value double.
[00:11:18.500 --> 00:11:20.700]   It's a simple function, but it's a function, all right?
[00:11:20.700 --> 00:11:25.020]   So that's f prime of x, so long as the rest of this expression
[00:11:25.020 --> 00:11:27.340]   here matches our definition's expression.
[00:11:27.340 --> 00:11:32.540]   So epsilon here, it's interacting with x only by multiplication, right?
[00:11:32.540 --> 00:11:37.420]   It's interacting with our f prime of x term only through multiplication.
[00:11:37.420 --> 00:11:41.540]   So that counts as our sort of linear term in epsilon.
[00:11:41.540 --> 00:11:43.940]   And then we've got this term here, epsilon squared.
[00:11:43.940 --> 00:11:46.820]   Now, you might think of squaring something as making it bigger,
[00:11:46.820 --> 00:11:49.660]   because we normally think of numbers bigger than 1, right?
[00:11:49.660 --> 00:11:51.460]   2 squared is bigger than 2.
[00:11:51.460 --> 00:11:52.140]   It's 4.
[00:11:52.140 --> 00:11:54.140]   100 squared is 10,000.
[00:11:54.140 --> 00:11:59.020]   But for 1 over 100, 1 over 100 squared is 1 over 10,000.
[00:11:59.020 --> 00:12:02.740]   So squaring actually, just like it makes things really much bigger
[00:12:02.740 --> 00:12:06.260]   as numbers get bigger, it actually makes things much, much smaller
[00:12:06.260 --> 00:12:08.220]   as numbers get closer to 0.
[00:12:08.220 --> 00:12:10.620]   So epsilon squared actually counts as something
[00:12:10.620 --> 00:12:12.860]   that is smaller than epsilon.
[00:12:12.860 --> 00:12:14.620]   That's this little o of epsilon term.
[00:12:14.620 --> 00:12:15.780]   So that's our final piece.
[00:12:15.780 --> 00:12:16.660]   And now we've done it.
[00:12:16.660 --> 00:12:19.980]   We've pattern matched this expression here to our definition.
[00:12:19.980 --> 00:12:23.180]   And so the derivative of x squared is 2x.
[00:12:23.180 --> 00:12:25.580]   And the nice thing here is we do have to be
[00:12:25.580 --> 00:12:28.060]   able to reason about this little o term here.
[00:12:28.060 --> 00:12:31.260]   But I find that substantially easier than doing
[00:12:31.260 --> 00:12:32.860]   this whole thing underneath a limit.
[00:12:32.860 --> 00:12:35.620]   Limits, it's always a little bit unclear to me what's allowed
[00:12:35.620 --> 00:12:37.220]   and what's not allowed under a limit.
[00:12:37.220 --> 00:12:38.940]   And in fact, physicists and mathematicians
[00:12:38.940 --> 00:12:42.140]   often fight about which limits are appropriate to take.
[00:12:42.140 --> 00:12:44.740]   It's useful technology to have limits around.
[00:12:44.740 --> 00:12:48.140]   But I like to focus on specific examples
[00:12:48.140 --> 00:12:51.220]   where I can be very clear that what I'm doing is correct.
[00:12:51.220 --> 00:12:53.060]   So let's talk about what little o is.
[00:12:53.060 --> 00:12:56.340]   It is indeed a type of limit and a limit of ratios.
[00:12:56.340 --> 00:13:00.500]   So the idea that limits of ratios are important for calculus is not gone.
[00:13:00.500 --> 00:13:03.980]   It's just been given a really nice API is how I think about it.
[00:13:03.980 --> 00:13:07.900]   Little o is a nice abstraction, a nice thing built out
[00:13:07.900 --> 00:13:10.700]   of limits that's easier to work with than the thing itself,
[00:13:10.700 --> 00:13:13.100]   like Python is built out of C.
[00:13:13.100 --> 00:13:17.260]   So a term is little o of epsilon if it gets smaller much faster
[00:13:17.260 --> 00:13:18.500]   than epsilon does.
[00:13:18.500 --> 00:13:20.660]   That's the intuitive way of framing it.
[00:13:20.660 --> 00:13:23.860]   So little o of epsilon means as you get close to 0,
[00:13:23.860 --> 00:13:28.260]   something is little o of epsilon if it gets closer to 0 much faster
[00:13:28.260 --> 00:13:32.020]   than epsilon does, which has a specific mathematical definition, which
[00:13:32.020 --> 00:13:36.580]   is that if the limit as x goes to 0 of f of x over g of x
[00:13:36.580 --> 00:13:40.260]   is 0, which means g of x, the bottom of the ratio,
[00:13:40.260 --> 00:13:42.620]   is bigger than the top of the ratio, then
[00:13:42.620 --> 00:13:46.140]   we can replace f of x with little o of g of x.
[00:13:46.140 --> 00:13:48.740]   So often, g will just be the identity function.
[00:13:48.740 --> 00:13:51.860]   Like previously, we had little o of epsilon
[00:13:51.860 --> 00:13:54.100]   as the inner argument there.
[00:13:54.100 --> 00:13:57.100]   So that says that this function of the variable
[00:13:57.100 --> 00:13:59.700]   is smaller than the variable itself.
[00:13:59.700 --> 00:14:03.580]   If we have f of epsilon over epsilon, it has its limit being 0.
[00:14:03.580 --> 00:14:06.900]   And this means that for a small enough epsilon, anything little o of epsilon
[00:14:06.900 --> 00:14:08.780]   can safely be ignored.
[00:14:08.780 --> 00:14:11.780]   So here are a couple of examples.
[00:14:11.780 --> 00:14:13.820]   So some terms that are little o of epsilon.
[00:14:13.820 --> 00:14:15.820]   So 0 is little o of epsilon.
[00:14:15.820 --> 00:14:21.980]   If I look, the limit as x goes to 0 of 0 over x, that's just going to be 0.
[00:14:21.980 --> 00:14:27.700]   If I look at x squared, so the limit of x squared over x,
[00:14:27.700 --> 00:14:30.060]   that's going to be x squared divided by x.
[00:14:30.060 --> 00:14:31.060]   That's just x.
[00:14:31.060 --> 00:14:33.420]   Limit as x goes to 0 is 0.
[00:14:33.420 --> 00:14:35.860]   kx squared, I can multiply x squared by something.
[00:14:35.860 --> 00:14:37.980]   And that doesn't change the argument I just gave.
[00:14:37.980 --> 00:14:43.100]   The limit of k times x as x goes to 0 remains 0.
[00:14:43.100 --> 00:14:44.780]   So all those terms are little o of x.
[00:14:44.780 --> 00:14:46.900]   Some things on the right that are not little o of x.
[00:14:46.900 --> 00:14:48.340]   So 1 over x.
[00:14:48.340 --> 00:14:51.820]   So a constant value is not little o of x.
[00:14:51.820 --> 00:14:54.260]   Our approximation will always be off by 1.
[00:14:54.260 --> 00:14:55.740]   So intuitively, that makes sense.
[00:14:55.740 --> 00:15:00.100]   But by definition, what that means is the limit as x goes to 0 of 1 over x,
[00:15:00.100 --> 00:15:02.820]   that is actually infinite rather than 0.
[00:15:02.820 --> 00:15:04.740]   x is not little o of x.
[00:15:04.740 --> 00:15:06.220]   x over x, that's just 1.
[00:15:06.220 --> 00:15:09.140]   The limit of x goes to 0 of 1 is 1.
[00:15:09.140 --> 00:15:11.940]   And multiplying that by something doesn't change it.
[00:15:11.940 --> 00:15:13.060]   There's some useful rules.
[00:15:13.060 --> 00:15:14.220]   You can add them together.
[00:15:14.220 --> 00:15:18.180]   If I have two little o terms, the sum of them is still little o.
[00:15:18.180 --> 00:15:21.460]   But I won't go fully into the details because it's actually not that important
[00:15:21.460 --> 00:15:24.380]   that you become really good at calculating derivatives.
[00:15:24.380 --> 00:15:26.860]   It's more important that you have a sense intuitively
[00:15:26.860 --> 00:15:30.500]   for what these pieces mean and what the derivative is,
[00:15:30.500 --> 00:15:33.620]   which is something that is off by a little o term.
[00:15:33.620 --> 00:15:35.780]   And so the reason why I like this is because it's really
[00:15:35.780 --> 00:15:38.220]   similar to something that I end up using and thinking
[00:15:38.220 --> 00:15:41.500]   about when I'm writing computer code, which is big O notation from computer
[00:15:41.500 --> 00:15:45.220]   science lets us talk about how fast algorithms are while abstracting away
[00:15:45.220 --> 00:15:49.060]   a bunch of irrelevant details about the exact implementation of it
[00:15:49.060 --> 00:15:53.260]   and things that might be different across CPUs or whatever.
[00:15:53.260 --> 00:15:55.380]   So the idea is something that's big O of n
[00:15:55.380 --> 00:15:57.740]   is faster than something that's big O of n squared, which
[00:15:57.740 --> 00:16:01.660]   is much faster than something that's big O of 2dn for a big enough input.
[00:16:01.660 --> 00:16:06.020]   Similarly, little o lets us talk about the best linear approximation
[00:16:06.020 --> 00:16:09.540]   while abstracting away exactly how good or bad that approximation is.
[00:16:09.540 --> 00:16:12.180]   When you're doing the limit, like the classical limit
[00:16:12.180 --> 00:16:15.380]   approach to studying calculus, these two things get mixed up together.
[00:16:15.380 --> 00:16:20.660]   And you always need to both measure how good the linear approximation is exactly
[00:16:20.660 --> 00:16:23.020]   and produce the correct value for it.
[00:16:23.020 --> 00:16:26.420]   But with little o notation, with the Frechet derivative style--
[00:16:26.420 --> 00:16:28.780]   that's the name for this definition of the derivative--
[00:16:28.780 --> 00:16:31.020]   then you can split those two things apart.
[00:16:31.020 --> 00:16:33.820]   Little o and big O, they're called Landau symbols.
[00:16:33.820 --> 00:16:36.260]   And so if you want to look up more about these
[00:16:36.260 --> 00:16:39.620]   and see a little bit more about how they're used and how they relate,
[00:16:39.620 --> 00:16:43.340]   Landau symbol is the relevant vocab term to Google.
[00:16:43.340 --> 00:16:45.820]   There was a lot of setup covering something
[00:16:45.820 --> 00:16:47.580]   that maybe people know decently--
[00:16:47.580 --> 00:16:50.700]   some people maybe know decently well, single variable calculus.
[00:16:50.700 --> 00:16:53.860]   Now let's see it actually do something really useful for us
[00:16:53.860 --> 00:16:56.500]   and make defining the gradient or the derivative
[00:16:56.500 --> 00:16:59.060]   for a function of a vector much easier.
[00:16:59.060 --> 00:17:03.060]   We're talking about here scalar-valued functions of vectors, functions
