
[00:00:00.000 --> 00:00:02.160]   (beeping)
[00:01:27.340 --> 00:01:28.900]   and you get this free hat.
[00:01:28.900 --> 00:01:29.720]   It's great.
[00:01:29.720 --> 00:01:30.560]   Stock up now.
[00:01:30.560 --> 00:01:31.780]   - Sounds like a good deal to me.
[00:01:31.780 --> 00:01:32.940]   - BirdDogs.com.
[00:01:32.940 --> 00:01:34.140]   All right, last week--
[00:01:34.140 --> 00:01:35.580]   - Wait, should we make sure we're alive?
[00:01:35.580 --> 00:01:36.400]   I'm just kidding.
[00:01:36.400 --> 00:01:37.240]   We're alive.
[00:01:37.240 --> 00:01:39.820]   - It's always hit or miss here.
[00:01:39.820 --> 00:01:41.000]   Last week, there was a lot of discussion
[00:01:41.000 --> 00:01:42.260]   on the person who wrote in and said,
[00:01:42.260 --> 00:01:43.420]   "Hey, I make 50K.
[00:01:43.420 --> 00:01:45.700]   "I live with my partner in California, in Los Angeles,
[00:01:45.700 --> 00:01:47.420]   "and I save $500 a month."
[00:01:47.420 --> 00:01:48.700]   And a ton of people responded.
[00:01:48.700 --> 00:01:49.540]   I put this out on Twitter.
[00:01:49.540 --> 00:01:51.140]   What do people think?
[00:01:51.140 --> 00:01:53.820]   And a lot of people said, "Hey, this is a great question."
[00:01:53.820 --> 00:01:56.300]   But there's also the usual contingent of,
[00:01:56.300 --> 00:01:59.300]   in this economy, what about inflation and government debt?
[00:01:59.300 --> 00:02:00.120]   And what's the point?
[00:02:00.120 --> 00:02:00.960]   You'll never save enough.
[00:02:00.960 --> 00:02:03.100]   - What if annual inflation's 11%?
[00:02:03.100 --> 00:02:04.140]   - Yeah, and all these things.
[00:02:04.140 --> 00:02:06.720]   And my whole point is that just,
[00:02:06.720 --> 00:02:08.700]   when thinking about your finances or your career
[00:02:08.700 --> 00:02:10.620]   or anything like this, any type of advice,
[00:02:10.620 --> 00:02:12.540]   just ignore the defeatist attitude people.
[00:02:12.540 --> 00:02:14.580]   I hate those people, right?
[00:02:14.580 --> 00:02:16.500]   Those people are never going to be helpful.
[00:02:16.500 --> 00:02:17.700]   They're not helpful.
[00:02:17.700 --> 00:02:21.020]   So, I mean, if they're right, what's the point anyway
[00:02:21.020 --> 00:02:21.840]   of planning, right?
[00:02:21.840 --> 00:02:22.680]   That's their whole idea.
[00:02:22.680 --> 00:02:24.060]   So, I don't know.
[00:02:24.060 --> 00:02:25.420]   I think you can safely ignore these people
[00:02:25.420 --> 00:02:26.540]   that have the defeatist attitude.
[00:02:26.540 --> 00:02:28.380]   Like, "Well, you're lucky to have a job.
[00:02:28.380 --> 00:02:29.340]   "You should, you know,
[00:02:29.340 --> 00:02:30.860]   "how can you do anything in this economy?
[00:02:30.860 --> 00:02:31.700]   "And what about this?
[00:02:31.700 --> 00:02:32.520]   "And what about that?"
[00:02:32.520 --> 00:02:33.360]   And people who are always looking
[00:02:33.360 --> 00:02:35.080]   for the cynical downside of things,
[00:02:35.080 --> 00:02:36.100]   those people are not helpful.
[00:02:36.100 --> 00:02:37.460]   I say safely ignore them.
[00:02:37.460 --> 00:02:40.300]   That's why you come to us.
[00:02:40.300 --> 00:02:42.920]   Glasses half full, optimistic.
[00:02:42.920 --> 00:02:44.180]   We're not here to be cynics.
[00:02:44.180 --> 00:02:45.020]   Let's go.
[00:02:45.020 --> 00:02:46.020]   First question.
[00:02:46.020 --> 00:02:47.420]   - Okay.
[00:02:47.420 --> 00:02:50.700]   Up first today, we have a tweet that came in.
[00:02:50.700 --> 00:02:55.620]   And so, you posted S&P 500 returns 2020 to 2021,
[00:02:55.620 --> 00:03:00.620]   up 52%, 2022 to now, down 7%.
[00:03:00.620 --> 00:03:03.180]   You don't get one without the other.
[00:03:03.180 --> 00:03:04.940]   And then Brent responds,
[00:03:04.940 --> 00:03:09.380]   "I began investing in S&P index fund in summer of '21.
[00:03:09.380 --> 00:03:12.860]   "Is that unfortunate, good, or bad timing?"
[00:03:12.860 --> 00:03:14.060]   - All right.
[00:03:14.060 --> 00:03:16.060]   Good question for a young person.
[00:03:16.060 --> 00:03:18.700]   I think intuitively you want to see,
[00:03:18.700 --> 00:03:21.340]   when you put money in, you want things to go up, right?
[00:03:21.340 --> 00:03:22.660]   You want to make money.
[00:03:22.660 --> 00:03:24.340]   It makes you feel good.
[00:03:24.340 --> 00:03:25.540]   If you're just starting out though,
[00:03:25.540 --> 00:03:26.900]   it should be the opposite.
[00:03:26.900 --> 00:03:31.020]   So from 1928 to 2022, S&P 500 achieved
[00:03:31.020 --> 00:03:33.360]   annual returns of 9.6%.
[00:03:33.360 --> 00:03:36.060]   We can round up to 10% if we want to be,
[00:03:36.060 --> 00:03:37.920]   you know, fudged a little bit.
[00:03:37.920 --> 00:03:39.500]   But we all know that the stock market
[00:03:39.500 --> 00:03:41.860]   does not simply offer nine to 10% annual returns
[00:03:41.860 --> 00:03:43.800]   year in and year out, right?
[00:03:43.800 --> 00:03:45.420]   Any given year in the stock market
[00:03:45.420 --> 00:03:46.980]   is anything but average.
[00:03:46.980 --> 00:03:48.820]   In fact, if we just look at what happens
[00:03:48.820 --> 00:03:50.340]   in an average up year and an average down year,
[00:03:50.340 --> 00:03:51.160]   we can kind of figure this out.
[00:03:51.160 --> 00:03:54.060]   So in an average up year, back to 1928,
[00:03:54.060 --> 00:03:56.460]   there's an average gain of about 21%.
[00:03:56.460 --> 00:03:57.300]   You with me, Duncan?
[00:03:57.300 --> 00:03:59.860]   So stocks go up, the average gain is like 21%.
[00:03:59.860 --> 00:04:01.420]   The time stocks goes down,
[00:04:01.420 --> 00:04:03.960]   the average return is like a loss of 14%.
[00:04:03.960 --> 00:04:06.840]   So the stock market is up roughly three out of every four
[00:04:06.840 --> 00:04:07.940]   years in that, right?
[00:04:07.940 --> 00:04:08.780]   You with me?
[00:04:08.780 --> 00:04:10.780]   75% of the time it's up, and when it's up, it's up.
[00:04:10.780 --> 00:04:12.420]   Let's round it down to 20, right?
[00:04:12.420 --> 00:04:14.260]   And when it's down, it's down, we'll say 15.
[00:04:14.260 --> 00:04:16.660]   I like nice round numbers.
[00:04:16.660 --> 00:04:20.340]   So let's say if you're in an average world,
[00:04:20.340 --> 00:04:21.220]   which again, doesn't exist,
[00:04:21.220 --> 00:04:23.040]   but for the sake of this example, let's just go with it.
[00:04:23.040 --> 00:04:26.820]   So you'd have plus 20, plus 20, plus 20 down 15
[00:04:26.820 --> 00:04:27.780]   in some order, right?
[00:04:27.780 --> 00:04:29.020]   If things follow the average,
[00:04:29.020 --> 00:04:31.280]   and that would give you around 10% per year.
[00:04:31.280 --> 00:04:34.100]   I'm not saying that 10% is gonna stick with us going forward
[00:04:34.100 --> 00:04:36.620]   and I'm also not saying that you're gonna get a 20% up year
[00:04:36.620 --> 00:04:39.540]   every time it goes up and a 15% down year when it goes down.
[00:04:39.540 --> 00:04:42.400]   Sake of example, disclosures out of the way, right?
[00:04:42.400 --> 00:04:43.920]   But I think these numbers can be instructive
[00:04:43.920 --> 00:04:46.420]   when thinking about it through your life cycle investing,
[00:04:46.420 --> 00:04:47.780]   especially when you're young and just starting out.
[00:04:47.780 --> 00:04:50.220]   So let's say you're gonna save $1,000 a year
[00:04:50.220 --> 00:04:52.400]   for the next 40 years, right?
[00:04:52.400 --> 00:04:55.760]   And we'll use our same gain and loss numbers as before,
[00:04:55.760 --> 00:04:56.600]   right?
[00:04:56.600 --> 00:04:57.940]   When the market's up, it's up 20.
[00:04:57.940 --> 00:05:00.460]   When it's down, it's down 15, right?
[00:05:00.460 --> 00:05:02.600]   And three out of every four years, it's gonna be up 20.
[00:05:02.600 --> 00:05:04.460]   One out of every four years, it's gonna be down 15.
[00:05:04.460 --> 00:05:05.520]   Now let's look at two scenarios
[00:05:05.520 --> 00:05:07.260]   and think about which would be better.
[00:05:07.260 --> 00:05:09.340]   Your gains to be front loaded.
[00:05:09.340 --> 00:05:11.700]   So you have 30 years of gains over 40 years
[00:05:11.700 --> 00:05:13.100]   or your losses are front loaded.
[00:05:13.100 --> 00:05:15.860]   So you start with 10 years of down 15%, all right?
[00:05:15.860 --> 00:05:17.980]   So scenario A, John, throw it up here.
[00:05:17.980 --> 00:05:21.940]   So let's say you get 10 years of down 15% in a row
[00:05:21.940 --> 00:05:24.780]   and then you get 30 years of up 20% in a row.
[00:05:24.780 --> 00:05:27.980]   Your average return from this scenario is 10% per year,
[00:05:27.980 --> 00:05:30.860]   but I'm just moving things around, okay?
[00:05:30.860 --> 00:05:32.820]   All right, now let's look at scenario B, John.
[00:05:32.820 --> 00:05:36.180]   This is you get 30 years in a row of 20% returns.
[00:05:36.180 --> 00:05:38.300]   Again, you're putting in $1,000 a year for both scenarios.
[00:05:38.300 --> 00:05:39.820]   Then you have 10 years at the end
[00:05:39.820 --> 00:05:41.100]   where you're losing 15% a year.
[00:05:41.100 --> 00:05:43.940]   Again, 10% per year return.
[00:05:43.940 --> 00:05:46.980]   The market itself is up 10% per year in either scenario.
[00:05:46.980 --> 00:05:49.880]   I just shuffled around the order here, okay?
[00:05:49.880 --> 00:05:51.300]   So a person who's saving periodically,
[00:05:51.300 --> 00:05:53.020]   which one should you choose, Duncan?
[00:05:53.020 --> 00:05:54.520]   A or B?
[00:05:54.520 --> 00:05:56.740]   Would you rather have your losses up front
[00:05:56.740 --> 00:05:59.200]   or losses at the end and have a ton of gains up front?
[00:05:59.200 --> 00:06:01.380]   - I'm gonna be honest, I was just in the chat
[00:06:01.380 --> 00:06:03.320]   and so I missed the last part.
[00:06:03.320 --> 00:06:05.620]   - All right, I'm gonna tell you.
[00:06:05.620 --> 00:06:07.820]   So you want this, so in scenario A,
[00:06:07.820 --> 00:06:10.340]   your returns are dreadful for the first 10 years, right?
[00:06:10.340 --> 00:06:13.900]   And then the ensuing 30 years, you have gains every year.
[00:06:13.900 --> 00:06:15.140]   Saving $1,000 a year,
[00:06:15.140 --> 00:06:17.880]   your ending balance would be $2.5 million.
[00:06:17.880 --> 00:06:19.300]   Pretty good, right?
[00:06:19.300 --> 00:06:21.660]   Scenario B, your returns were wonderful
[00:06:21.660 --> 00:06:25.020]   for the first 30 years, but dreadful for the final 10.
[00:06:25.020 --> 00:06:27.840]   That $1,000 a year would be $200,000.
[00:06:27.840 --> 00:06:30.940]   So we talk about a $2.3 million difference.
[00:06:30.940 --> 00:06:34.420]   Again, the market has the same average return
[00:06:34.420 --> 00:06:35.860]   in each scenario.
[00:06:35.860 --> 00:06:39.460]   But in scenario A, you're saving and investing
[00:06:39.460 --> 00:06:41.080]   in the most important compounding years of your life
[00:06:41.080 --> 00:06:43.440]   during a nasty crash, right?
[00:06:43.440 --> 00:06:45.500]   And in scenario B, you're saving and investing
[00:06:45.500 --> 00:06:46.620]   in the most important years of your life
[00:06:46.620 --> 00:06:48.300]   during a rip-roaring bull market.
[00:06:48.300 --> 00:06:50.900]   Obviously, these examples are not realistic.
[00:06:50.900 --> 00:06:53.160]   If the stock market fell 15% per year for 10 years,
[00:06:53.160 --> 00:06:55.420]   we're talking like an 80% crash,
[00:06:55.420 --> 00:06:57.660]   and that's the Great Depression.
[00:06:57.660 --> 00:06:59.580]   If you gain 20% for 30 years in a row,
[00:06:59.580 --> 00:07:01.620]   we're talking about a gain of nearly 2,400%.
[00:07:01.620 --> 00:07:03.220]   So obviously, the stock market doesn't look like this.
[00:07:03.220 --> 00:07:04.600]   There's more give and take.
[00:07:04.600 --> 00:07:06.240]   But the idea here is that you should want
[00:07:06.240 --> 00:07:08.740]   those poor returns front-loaded.
[00:07:08.740 --> 00:07:10.460]   You want to be investing
[00:07:10.460 --> 00:07:13.160]   because you're going to be buying in at lower prices
[00:07:13.160 --> 00:07:15.700]   and buying more shares and at higher dividend yields
[00:07:15.700 --> 00:07:18.320]   and lower valuations and all these things when you're young.
[00:07:18.320 --> 00:07:19.160]   When you're young,
[00:07:19.160 --> 00:07:20.820]   you should not be wanting all-time highs.
[00:07:20.820 --> 00:07:23.140]   If you're periodically saving out of your paycheck
[00:07:23.140 --> 00:07:24.580]   or saving on a monthly basis,
[00:07:24.580 --> 00:07:26.100]   you should want the stock market to fall.
[00:07:26.100 --> 00:07:27.100]   You should get on your hands and knees
[00:07:27.100 --> 00:07:29.940]   and pray for bear markets and corrections and crashes.
[00:07:29.940 --> 00:07:31.300]   These are good things for young people.
[00:07:31.300 --> 00:07:32.140]   - That's what I've said before
[00:07:32.140 --> 00:07:34.540]   is I think too many people, including myself in the past,
[00:07:34.540 --> 00:07:36.620]   always thought about it from dollar terms.
[00:07:36.620 --> 00:07:38.500]   Here's how much money I have in my account
[00:07:38.500 --> 00:07:40.540]   instead of looking at shares.
[00:07:40.540 --> 00:07:42.960]   If you look at shares, then it feels a lot better, right?
[00:07:42.960 --> 00:07:45.460]   'Cause you are constantly accumulating more and more shares
[00:07:45.460 --> 00:07:46.300]   early on. - And especially if you're
[00:07:46.300 --> 00:07:47.120]   going to be a net saver.
[00:07:47.120 --> 00:07:48.300]   - Yeah, yeah. - Right?
[00:07:48.300 --> 00:07:49.140]   Yes, exactly.
[00:07:49.140 --> 00:07:50.620]   So John, throw up the chart here.
[00:07:50.620 --> 00:07:51.980]   This is since August, 2021
[00:07:51.980 --> 00:07:53.740]   when this person started investing.
[00:07:53.740 --> 00:07:55.340]   The stock market has essentially gone nowhere.
[00:07:55.340 --> 00:07:58.980]   We're talking about it's down 2% or so in total.
[00:07:58.980 --> 00:08:01.140]   And it fell for a while, it was up for a while.
[00:08:01.140 --> 00:08:02.660]   If you've been diligently saving and investing
[00:08:02.660 --> 00:08:04.080]   in the stock market on a regular basis
[00:08:04.080 --> 00:08:05.560]   and index fund like this person has,
[00:08:05.560 --> 00:08:08.380]   you've had the ability to slowly build up a position.
[00:08:08.380 --> 00:08:09.780]   Right?
[00:08:09.780 --> 00:08:11.580]   Sometimes prices are higher, sometimes they're lower,
[00:08:11.580 --> 00:08:12.700]   but it's essentially gone nowhere,
[00:08:12.700 --> 00:08:14.140]   which is a good thing, right?
[00:08:14.140 --> 00:08:16.800]   So I think if you're just starting out,
[00:08:16.800 --> 00:08:18.140]   the best thing that could happen to you
[00:08:18.140 --> 00:08:21.940]   is a series of down markets or sideways markets, whatever.
[00:08:21.940 --> 00:08:23.660]   The thing is you can't promise
[00:08:23.660 --> 00:08:26.700]   which way the stock market's gonna go.
[00:08:26.700 --> 00:08:29.160]   Sometimes it's luck, sometimes it's timing.
[00:08:29.160 --> 00:08:30.920]   The stock market's not gonna do what you need it to do
[00:08:30.920 --> 00:08:32.920]   just because you want a certain outcome.
[00:08:32.920 --> 00:08:34.640]   But most people think about it the wrong way.
[00:08:34.640 --> 00:08:37.300]   They should be thinking that the stock market should be bad
[00:08:37.300 --> 00:08:38.140]   when I'm a saver.
[00:08:38.140 --> 00:08:38.960]   That's a good thing.
[00:08:38.960 --> 00:08:40.100]   And hopefully it's better later on.
[00:08:40.100 --> 00:08:42.540]   So bad returns are not always a bad thing
[00:08:42.540 --> 00:08:44.420]   as long as they lead to better returns down the road.
[00:08:44.420 --> 00:08:45.660]   That's the idea here.
[00:08:45.660 --> 00:08:49.700]   - Also, going to cash or bonds early on in that scenario
[00:08:49.700 --> 00:08:52.500]   would completely negate what we're talking about.
[00:08:52.500 --> 00:08:53.340]   So just--
[00:08:53.340 --> 00:08:54.780]   - Exactly, it's the market timing thing, right?
[00:08:54.780 --> 00:08:57.660]   And obviously, again, this is probably a different scenario
[00:08:57.660 --> 00:09:00.560]   for older investors who have the majority of their wealth
[00:09:00.560 --> 00:09:02.420]   already tied up into the stock market.
[00:09:02.420 --> 00:09:03.660]   That's a different scenario.
[00:09:03.660 --> 00:09:05.280]   But if you're someone who's young and periodically saving,
[00:09:05.280 --> 00:09:06.700]   you want the returns to be poor.
[00:09:06.700 --> 00:09:09.860]   You want bad outcomes now
[00:09:09.860 --> 00:09:11.980]   so they can be better in the future.
[00:09:11.980 --> 00:09:13.020]   - Yeah, makes sense.
[00:09:13.020 --> 00:09:16.300]   Buy it on sale. - All right, next question.
[00:09:16.300 --> 00:09:18.500]   - Just not individual stocks.
[00:09:18.500 --> 00:09:19.340]   - Well, yeah.
[00:09:19.340 --> 00:09:21.340]   - Yeah, okay.
[00:09:21.340 --> 00:09:22.180]   Up next.
[00:09:22.180 --> 00:09:24.160]   - I mean, oldie goes down 15% every year for 10 years,
[00:09:24.160 --> 00:09:25.000]   probably, right?
[00:09:25.000 --> 00:09:26.260]   Is that what we're planning on?
[00:09:26.260 --> 00:09:29.440]   - That, yeah, that stock is not looking too hot,
[00:09:29.440 --> 00:09:31.380]   but I still have some.
[00:09:31.380 --> 00:09:34.540]   Okay, up next, we have a question from Brian.
[00:09:34.540 --> 00:09:37.220]   I want you to assume you could decide on the annual return
[00:09:37.220 --> 00:09:39.740]   for the S&P 500 for the next 20 years,
[00:09:39.740 --> 00:09:41.500]   but you had to select the lowest return
[00:09:41.500 --> 00:09:42.980]   you would be content with.
[00:09:42.980 --> 00:09:46.140]   What return would you choose and how would you decide?
[00:09:46.140 --> 00:09:47.820]   - All right, very philosophical here from Brian.
[00:09:47.820 --> 00:09:48.900]   - I like this. - He may have had a gummy
[00:09:48.900 --> 00:09:51.420]   before asking this one, but I like it, right?
[00:09:51.420 --> 00:09:53.220]   Because I think philosophical questions like this,
[00:09:53.220 --> 00:09:54.600]   although totally unrealistic,
[00:09:54.600 --> 00:09:56.660]   just like my first example, it was unrealistic,
[00:09:56.660 --> 00:09:58.900]   but I think if it helps you get in the right frame of mind,
[00:09:58.900 --> 00:10:00.320]   it can still be useful.
[00:10:00.320 --> 00:10:02.260]   So especially thinking about things like risk and reward.
[00:10:02.260 --> 00:10:04.060]   So John, do a chart on first.
[00:10:04.060 --> 00:10:05.300]   Let's look at the historical track record
[00:10:05.300 --> 00:10:07.300]   of the US stock market over 20 year periods.
[00:10:07.300 --> 00:10:08.740]   This is going back to 1926.
[00:10:08.740 --> 00:10:10.680]   I did rolling monthly returns.
[00:10:10.680 --> 00:10:12.240]   These are annual averages.
[00:10:12.240 --> 00:10:15.060]   So the average is a little more than 10% per year
[00:10:15.060 --> 00:10:17.060]   for over 20 year periods, which makes sense.
[00:10:17.060 --> 00:10:19.260]   You can see that there's a wide range around the average.
[00:10:19.260 --> 00:10:23.580]   The worst 20 year return, I have a gain of 1.9% per year.
[00:10:23.580 --> 00:10:26.980]   And the highest one is 18.3% per year.
[00:10:26.980 --> 00:10:29.860]   Of course, there's no, as usual, no taxes or costs
[00:10:29.860 --> 00:10:32.060]   or that sort of stuff taken out of this,
[00:10:32.060 --> 00:10:33.620]   but this is just the market.
[00:10:33.620 --> 00:10:35.740]   So even over longer time periods,
[00:10:35.740 --> 00:10:38.340]   there are risks involved with stocks, right?
[00:10:39.360 --> 00:10:42.240]   Interesting enough though, 75% of the time,
[00:10:42.240 --> 00:10:44.980]   going back to 1926, rolling returns have been eight,
[00:10:44.980 --> 00:10:47.500]   over 20 year periods have been 8% or higher.
[00:10:47.500 --> 00:10:49.220]   So like our three out of every four years,
[00:10:49.220 --> 00:10:50.660]   the stock market is up.
[00:10:50.660 --> 00:10:52.740]   Three out of every four 20 year periods,
[00:10:52.740 --> 00:10:54.540]   the stock market is up 8% or more.
[00:10:54.540 --> 00:10:56.980]   Now, obviously there's a lot of those periods overlapping.
[00:10:56.980 --> 00:10:59.180]   There haven't been that many 20 year periods.
[00:10:59.180 --> 00:11:00.660]   If we broke them up, it might look a little different,
[00:11:00.660 --> 00:11:03.900]   but initially I'd probably fall right around that 8% number,
[00:11:03.900 --> 00:11:06.260]   but there are obviously other considerations here, right?
[00:11:06.260 --> 00:11:08.460]   You have to think about it on a relative basis.
[00:11:08.460 --> 00:11:12.920]   So the 20 year treasury right now yields 5.2%.
[00:11:12.920 --> 00:11:14.880]   I think it hit yesterday, maybe a little higher,
[00:11:14.880 --> 00:11:16.160]   maybe a little lower today.
[00:11:16.160 --> 00:11:19.120]   That's a pretty good lock-in for 20 years, not bad.
[00:11:19.120 --> 00:11:21.920]   20 year tips are yielding 2.6% real,
[00:11:21.920 --> 00:11:24.680]   meaning you get 2.6% per yield
[00:11:24.680 --> 00:11:26.880]   on top of whatever inflation is over the next 20 years.
[00:11:26.880 --> 00:11:28.520]   So these are like your hurdle rates or your bogeys,
[00:11:28.520 --> 00:11:30.680]   I think, as far as if you want to think about them
[00:11:30.680 --> 00:11:32.400]   in risk-free terms.
[00:11:32.400 --> 00:11:33.440]   So that's a much higher hurdle rate
[00:11:33.440 --> 00:11:34.560]   than we've had over the past 20 years.
[00:11:34.560 --> 00:11:36.360]   It also depends on what stage in life you're in.
[00:11:36.360 --> 00:11:37.620]   Like I said, older people are different.
[00:11:37.620 --> 00:11:40.440]   Retirees would probably take some sort of guarantee
[00:11:40.440 --> 00:11:42.400]   in the 6% to 7% range, I would imagine.
[00:11:42.400 --> 00:11:46.640]   Like if I'm done saving and I'm investing in the portfolio
[00:11:46.640 --> 00:11:48.660]   as a thing that's driving most of my income
[00:11:48.660 --> 00:11:50.680]   besides Social Security or pension,
[00:11:50.680 --> 00:11:52.320]   I'm sure a lot of retirees would say,
[00:11:52.320 --> 00:11:55.640]   give me 6.5% or 7% all day long for the next 20 years.
[00:11:55.640 --> 00:11:57.720]   Count it, I don't want to think about it.
[00:11:57.720 --> 00:11:59.400]   Young people, you're probably better off
[00:11:59.400 --> 00:12:01.200]   rolling the dice and accepting volatility,
[00:12:01.200 --> 00:12:03.160]   'cause again, like the first question,
[00:12:03.160 --> 00:12:04.960]   it gives you the opportunity to buy in at lower prices
[00:12:04.960 --> 00:12:06.920]   and rebalance on occasion.
[00:12:06.920 --> 00:12:08.260]   Duncan, you actually pulled our audience
[00:12:08.260 --> 00:12:09.460]   about this question yesterday.
[00:12:09.460 --> 00:12:10.620]   John, just throw up the results here.
[00:12:10.620 --> 00:12:11.460]   So what's the lowest--
[00:12:11.460 --> 00:12:12.460]   - Yeah, thanks to everyone who responds.
[00:12:12.460 --> 00:12:14.660]   We always get thousands of people responding to me.
[00:12:14.660 --> 00:12:15.500]   - Yeah, this is great.
[00:12:15.500 --> 00:12:18.260]   On YouTube, we got over 2,300 people voted.
[00:12:18.260 --> 00:12:20.100]   The lowest annual S&P 500 return
[00:12:20.100 --> 00:12:22.140]   you would be content with over the next 20 years.
[00:12:22.140 --> 00:12:24.260]   It was actually more spaced out than I thought it would be.
[00:12:24.260 --> 00:12:26.140]   About a quarter of people said 5% to 6%.
[00:12:26.140 --> 00:12:27.940]   Again, if we could look at it by age,
[00:12:27.940 --> 00:12:29.300]   I'm guessing that's older people,
[00:12:29.300 --> 00:12:32.420]   'cause you can get 5% in a treasury right now for 20 years.
[00:12:32.420 --> 00:12:34.700]   6% to 7% was around 1/5 of the people.
[00:12:34.700 --> 00:12:37.280]   7% to 8% was a little more than a quarter.
[00:12:37.280 --> 00:12:41.320]   And then over 8%, I guess it was around 30%.
[00:12:41.320 --> 00:12:44.320]   So a pretty even distribution.
[00:12:44.320 --> 00:12:47.080]   And I don't know, it would be interesting
[00:12:47.080 --> 00:12:49.600]   to see these broken out by age, but--
[00:12:49.600 --> 00:12:52.500]   - I mean, you can get 4% or 5% in Beanie Babies, I think.
[00:12:52.500 --> 00:12:56.080]   - But again, the treasury is the big thing here.
[00:12:56.080 --> 00:12:58.740]   So yeah, I would have fallen in like the 7% to 8% range.
[00:12:58.740 --> 00:13:00.200]   But the other problem with this exercise is,
[00:13:00.200 --> 00:13:02.160]   the funny thing is, if you did offer
[00:13:02.160 --> 00:13:04.320]   some sort of guarantee in the stock market, right?
[00:13:04.320 --> 00:13:06.960]   Like you can get 8% per year in the stock market.
[00:13:06.960 --> 00:13:09.600]   Our human nature, we would bid up the,
[00:13:09.600 --> 00:13:11.420]   regardless, we would bid up the prices,
[00:13:11.420 --> 00:13:12.780]   so eventually prices got so high
[00:13:12.780 --> 00:13:14.900]   that returns in the future would be too low,
[00:13:14.900 --> 00:13:16.600]   which is kind of how the stock market works, right?
[00:13:16.600 --> 00:13:18.240]   If you look at the actual fundamentals,
[00:13:18.240 --> 00:13:19.720]   they don't move around nearly,
[00:13:19.720 --> 00:13:22.480]   like dividends and cash flows and earnings and revenue,
[00:13:22.480 --> 00:13:23.480]   they don't move around nearly as much
[00:13:23.480 --> 00:13:24.500]   as the stock market itself.
[00:13:24.500 --> 00:13:29.080]   So even if this did exist, we'd probably mess it up somehow.
[00:13:29.080 --> 00:13:30.440]   And obviously life would be much easier
[00:13:30.440 --> 00:13:32.080]   from a planning perspective if you could say,
[00:13:32.080 --> 00:13:35.320]   hey, I'm getting 8% per year, year in and year out,
[00:13:35.320 --> 00:13:36.760]   and I'm just gonna bank on it.
[00:13:36.760 --> 00:13:38.920]   It would be way easier to plan for retirement,
[00:13:38.920 --> 00:13:40.840]   plan for 529 plans, all this stuff.
[00:13:40.840 --> 00:13:43.880]   Alas, risk and reward are attached at the hip,
[00:13:43.880 --> 00:13:46.080]   always and forever in the stock market, unfortunately.
[00:13:46.080 --> 00:13:49.200]   So certainly a useful question in light of the move
[00:13:49.200 --> 00:13:51.400]   I think we've seen in long-term bonds recently,
[00:13:51.400 --> 00:13:53.080]   especially for retirees thinking about like,
[00:13:53.080 --> 00:13:56.620]   do I take the guaranteed 5% for seven years
