
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:04:54.620 --> 00:04:57.860]   like I think I started to see like the darkness.
[00:04:57.860 --> 00:04:59.220]   Like we would walk down the street
[00:04:59.220 --> 00:05:01.140]   and like guys would try to holler at us.
[00:05:01.140 --> 00:05:04.780]   And if we like didn't respond positively,
[00:05:04.780 --> 00:05:07.660]   they would squirt you with like pee.
[00:05:07.660 --> 00:05:11.940]   Like they would fill squirt guns with urine and spray you.
[00:05:11.940 --> 00:05:13.300]   - I heard that on one of your podcasts
[00:05:13.300 --> 00:05:15.440]   I was just thinking to myself, where does that happen?
[00:05:15.440 --> 00:05:17.720]   Like I've never, you said Southwest Detroit, right?
[00:05:17.720 --> 00:05:18.920]   - No, this was on the West side.
[00:05:18.920 --> 00:05:21.000]   - West side, like I've never heard of that.
[00:05:21.000 --> 00:05:23.480]   Guys just having water guns with pee.
[00:05:23.480 --> 00:05:26.040]   - Premeditated, I don't know.
[00:05:26.040 --> 00:05:28.080]   They're just trying to cause trouble, I guess.
[00:05:28.080 --> 00:05:30.540]   But yeah, so that was like, okay,
[00:05:30.540 --> 00:05:32.320]   this isn't just like fun and games.
[00:05:32.320 --> 00:05:35.480]   Like it's actually not okay.
[00:05:35.480 --> 00:05:39.440]   And I went to Coney Island to get like chili cheese fries
[00:05:39.440 --> 00:05:41.560]   'cause they knew me and like, if I couldn't pay,
[00:05:41.560 --> 00:05:44.080]   they would just like hook me up anyway.
[00:05:44.080 --> 00:05:49.080]   And this guy walks in and he introduces himself,
[00:05:49.080 --> 00:05:51.760]   buys my, pays for my food.
[00:05:51.760 --> 00:05:54.400]   And he was like, I have somewhere you can stay.
[00:05:54.400 --> 00:05:56.440]   You can come, you know, it's cool.
[00:05:56.440 --> 00:05:57.720]   Like I'll take care of you.
[00:05:57.720 --> 00:06:01.320]   And I'm like, okay, because I had no idea.
[00:06:01.320 --> 00:06:02.520]   It was like a thing.
[00:06:02.520 --> 00:06:04.240]   I didn't know it existed.
[00:06:04.240 --> 00:06:06.280]   I didn't know like pimps were a thing.
[00:06:06.280 --> 00:06:08.200]   - Random guy walks in the restaurant,
[00:06:08.200 --> 00:06:09.960]   random guy walks in and just pays for your food.
[00:06:09.960 --> 00:06:12.000]   - I had known somebody was looking for me for a while
[00:06:12.000 --> 00:06:15.200]   because like I made friends with the guys
[00:06:15.200 --> 00:06:17.560]   in the neighborhood, but like they weren't really my friends.
[00:06:17.560 --> 00:06:20.320]   They were just like scouting for him, I think.
[00:06:20.320 --> 00:06:22.040]   And they were like, oh, James is looking for you.
[00:06:22.040 --> 00:06:25.320]   Like he's like, you know, next time you come around.
[00:06:25.320 --> 00:06:27.480]   Like, so I think they were just telling him
[00:06:27.480 --> 00:06:28.760]   where I was essentially.
[00:06:28.760 --> 00:06:31.460]   So yeah, he ended up picking me up.
[00:06:31.460 --> 00:06:36.000]   I went to the house with him in Brightmoor and I walk in
[00:06:36.000 --> 00:06:39.520]   and there's like a bunch of girls my age that looks like me.
[00:06:39.520 --> 00:06:43.800]   And I don't know, it was just like, what is going on?
[00:06:43.800 --> 00:06:45.560]   - Was it like, as soon as you walked in there,
[00:06:45.560 --> 00:06:47.920]   where you did your like alarm go off in your head
[00:06:47.920 --> 00:06:50.520]   or were you just kind of like, you had no idea?
[00:06:50.520 --> 00:06:51.360]   - No.
[00:06:51.360 --> 00:06:52.200]   - You're just kind of naive to everything.
[00:06:52.200 --> 00:06:54.680]   - Very naive, unfortunately.
[00:06:54.680 --> 00:06:57.700]   So like the girls were really welcoming and nice
[00:06:57.700 --> 00:06:59.400]   and there was no like warnings.
[00:06:59.400 --> 00:07:02.240]   There was no like bad feeling.
[00:07:02.240 --> 00:07:05.160]   He didn't give me any bad vibes at all.
[00:07:05.160 --> 00:07:08.760]   So I think when that part revealed itself,
[00:07:08.760 --> 00:07:11.800]   I was like shocked because I wasn't expecting it.
[00:07:11.800 --> 00:07:14.840]   Like I thought this person just wanted to help.
[00:07:14.840 --> 00:07:16.000]   But again, I'm naive.
[00:07:16.000 --> 00:07:18.460]   I wasn't raised in like a bad neighborhood.
[00:07:18.460 --> 00:07:19.580]   I wasn't raised around people
[00:07:19.580 --> 00:07:22.000]   that I needed to like figure out.
[00:07:22.000 --> 00:07:25.840]   So things kind of like were cool for a couple of weeks.
[00:07:25.840 --> 00:07:28.360]   He took me shopping, bought me clothes,
[00:07:28.360 --> 00:07:30.680]   like took me to get my tongue pierced.
[00:07:30.680 --> 00:07:33.680]   Like I was doing all these things and I was just like,
[00:07:33.680 --> 00:07:35.220]   oh, this is so fun.
[00:07:35.220 --> 00:07:39.020]   Not realizing like that was a debt I was accruing.
[00:07:39.020 --> 00:07:44.180]   So that, like when I finally like saw him,
[00:07:44.180 --> 00:07:47.200]   like the real him, we were, I was going up,
[00:07:47.200 --> 00:07:48.380]   there's like an attic space.
[00:07:48.380 --> 00:07:51.220]   I was like going up there and he stopped me on the stairs
[00:07:51.220 --> 00:07:55.300]   and pushed me down on my back and was like,
[00:07:55.300 --> 00:07:57.300]   oh, I have to test you out before you start working.
[00:07:57.300 --> 00:08:00.620]   Like you have to pay off all the stuff that I got you.
[00:08:00.620 --> 00:08:02.540]   And I was like, what, what do you mean?
[00:08:02.540 --> 00:08:04.180]   Like I have to pay it back.
[00:08:04.180 --> 00:08:05.580]   Like I'll give it back to you.
[00:08:05.580 --> 00:08:07.460]   Like I didn't realize that's not how it works.
[00:08:07.460 --> 00:08:10.380]   You can't just be like, here, take your clothes back.
[00:08:10.380 --> 00:08:11.680]   I'm gonna go home.
[00:08:11.680 --> 00:08:12.660]   - Yeah.
[00:08:12.660 --> 00:08:14.900]   So that was the first time you saw him switch.
[00:08:14.900 --> 00:08:17.340]   - Like completely switch, yeah.
[00:08:17.340 --> 00:08:18.300]   Different person.
[00:08:18.300 --> 00:08:21.760]   Like the first time I saw in a man's eyes
[00:08:21.760 --> 00:08:23.500]   that he wasn't there.
[00:08:23.500 --> 00:08:24.340]   - Right.
[00:08:24.340 --> 00:08:26.600]   - Like it's like blink.
[00:08:26.600 --> 00:08:28.020]   So it was like, if you're like crying
[00:08:28.020 --> 00:08:29.620]   and you're like begging them to not do
[00:08:29.620 --> 00:08:32.420]   what they're gonna do, like they don't hear you
[00:08:32.420 --> 00:08:33.580]   because they're just.
[00:08:33.580 --> 00:08:36.260]   - And how many months into the situation living with him?
[00:08:36.260 --> 00:08:37.380]   - It was a couple of weeks.
[00:08:37.380 --> 00:08:39.060]   - Okay, so he was nice those couple of weeks
[00:08:39.060 --> 00:08:42.700]   buying you things and then that first situation happens.
[00:08:42.700 --> 00:08:43.540]   - Yep.
[00:08:43.540 --> 00:08:47.940]   And then, yeah, he sexually assaulted me on the stairs
[00:08:47.940 --> 00:08:50.240]   and I didn't fight back.
[00:08:50.240 --> 00:08:53.580]   I was quiet because you're kind of like in shock.
[00:08:53.580 --> 00:08:55.860]   And I found out he had done that to all the girls.
[00:08:55.860 --> 00:08:58.180]   Like all the girls he would rotate.
[00:08:58.180 --> 00:09:00.180]   Later I figured that out.
[00:09:00.180 --> 00:09:03.460]   But like his son was around, he was like three or four.
[00:09:03.460 --> 00:09:05.820]   His baby mama was around.
[00:09:05.820 --> 00:09:07.340]   So she knew what was going on
[00:09:07.340 --> 00:09:10.580]   but nobody warned me or warned anyone.
[00:09:10.580 --> 00:09:12.620]   So it was crazy.
[00:09:12.620 --> 00:09:15.540]   - So these girls are living with you for two weeks
[00:09:15.540 --> 00:09:17.780]   and they never said a word about it.
[00:09:17.780 --> 00:09:21.180]   I wonder, did they feel like they were indebted to him
[00:09:21.180 --> 00:09:23.540]   or were they just scared or what are you thinking?
[00:09:23.540 --> 00:09:25.420]   - Probably scared.
[00:09:25.420 --> 00:09:28.340]   And some of them I think like kind of like accepted
[00:09:28.340 --> 00:09:30.900]   this was their life.
[00:09:30.900 --> 00:09:31.740]   - Just what they had gotten into.
[00:09:31.940 --> 00:09:34.060]   - So they were like making the most of it.
[00:09:34.060 --> 00:09:34.900]   - Right.
[00:09:34.900 --> 00:09:36.860]   - Like we would goof off and like hang out
[00:09:36.860 --> 00:09:38.940]   and drink and smoke and like,
[00:09:38.940 --> 00:09:42.180]   it was just like our new normal, you know?
[00:09:42.180 --> 00:09:45.140]   - And how long did this kind of thing go on
[00:09:45.140 --> 00:09:47.220]   just in the house with him?
[00:09:47.220 --> 00:09:48.980]   - In the house, not long.
[00:09:48.980 --> 00:09:49.820]   - Okay.
[00:09:49.820 --> 00:09:53.460]   - So once he like kind of made that clear,
[00:09:53.460 --> 00:09:56.900]   he would start taking me with him, like out.
[00:09:56.900 --> 00:09:58.800]   So there was him and this other guy with dreads.
[00:09:58.800 --> 00:10:00.220]   I don't remember his name.
[00:10:00.220 --> 00:10:01.580]   But he drove like a Bronco.
[00:10:01.580 --> 00:10:03.900]   I specifically remember the Bronco.
[00:10:03.900 --> 00:10:06.900]   And they would take us like outside of the city.
[00:10:06.900 --> 00:10:10.980]   So we would do like in-calls with like people in suburbs,
[00:10:10.980 --> 00:10:12.400]   like my neighborhood.
[00:10:12.400 --> 00:10:14.540]   We went to like neighborhoods right around my neighborhood
[00:10:14.540 --> 00:10:16.620]   where my mom was.
[00:10:16.620 --> 00:10:18.340]   And they would just send us in the house.
[00:10:18.340 --> 00:10:19.620]   Nobody would be with you.
[00:10:19.620 --> 00:10:22.880]   You'd go in like 13, 14 year old girls.
[00:10:22.880 --> 00:10:25.180]   There'd be a guy there waiting.
[00:10:25.180 --> 00:10:28.420]   And then you would have to do whatever he asked you to do
[00:10:28.420 --> 00:10:30.060]   and then leave.
[00:10:30.060 --> 00:10:32.740]   - So at this point, you guys are 13 and 14 years old.
[00:10:32.740 --> 00:10:38.540]   See, I didn't realize you were that young.
[00:10:38.540 --> 00:10:41.100]   And so at this point, you know what it is
[00:10:41.100 --> 00:10:43.940]   and you're just like living his life.
[00:10:43.940 --> 00:10:47.140]   Was there like, did you come up with any...
[00:10:47.140 --> 00:10:49.240]   So you're going into these houses by yourself.
[00:10:49.240 --> 00:10:52.980]   Are you trying to come up with any plans to escape
[00:10:52.980 --> 00:10:54.520]   or are you just kind of accepting it
[00:10:54.520 --> 00:10:56.180]   or how did that process go for you?
[00:10:56.180 --> 00:10:58.180]   - I think it was, there was one time
[00:10:58.180 --> 00:11:01.680]   me and a girl tried to get away.
[00:11:01.680 --> 00:11:03.580]   There was like a neighbor who was,
[00:11:03.580 --> 00:11:06.100]   I think it was one house down, maybe two.
[00:11:06.100 --> 00:11:07.500]   But she was like an older lady.
[00:11:07.500 --> 00:11:08.700]   And we would always talk to her.
[00:11:08.700 --> 00:11:10.020]   Like she was cool with James.
[00:11:10.020 --> 00:11:14.860]   So I wasn't sure if it was like a safe place to go and talk.
[00:11:14.860 --> 00:11:17.380]   But she was like, yeah, like you guys need to come over here
[00:11:17.380 --> 00:11:19.640]   like four in the morning when everyone's sleeping
[00:11:19.640 --> 00:11:22.060]   and my son will come and pick you up
[00:11:22.060 --> 00:11:24.380]   and take you out of here.
[00:11:24.380 --> 00:11:26.820]   We're like, cool, like we're gonna do it.
[00:11:26.820 --> 00:11:29.180]   So the next morning we get up early,
[00:11:29.180 --> 00:11:32.180]   we're like sneaking out the door to go over there.
[00:11:32.180 --> 00:11:36.140]   And she let us in, she's like smoking crack.
[00:11:36.140 --> 00:11:37.980]   She's like offering us crack.
[00:11:37.980 --> 00:11:40.580]   And then I was like, this is like not,
[00:11:40.580 --> 00:11:41.980]   this is not what I thought it was.
[00:11:41.980 --> 00:11:44.220]   Like, this is not a safe place.
[00:11:44.220 --> 00:11:47.740]   Her son comes and picks us up and takes us to his house.
[00:11:47.740 --> 00:11:49.460]   And then essentially informs us
[00:11:49.460 --> 00:11:52.140]   that we are now going to be working for him.
[00:11:53.400 --> 00:11:55.000]   So it was not like.
[00:11:55.000 --> 00:11:56.140]   - Yeah, so she was on the same thing.
[00:11:56.140 --> 00:11:58.800]   - She was hustling me or hustling us basically
[00:11:58.800 --> 00:12:03.080]   to try to get her son doing what James was doing.
[00:12:03.080 --> 00:12:06.280]   - Okay, so did James ever find out and you guys.
[00:12:06.280 --> 00:12:07.480]   - We ended up going back.
[00:12:07.480 --> 00:12:09.840]   Like we ended up like leaving that guy's house
[00:12:09.840 --> 00:12:11.680]   because he wasn't as organized.
[00:12:11.680 --> 00:12:13.320]   He wasn't organized.
[00:12:13.320 --> 00:12:15.880]   James like had people circling the block all the time.
[00:12:15.880 --> 00:12:19.120]   So if we walked outside, we knew people were watching us.
[00:12:19.120 --> 00:12:22.980]   Like they would just roll by all day, but this guy didn't.
[00:12:22.980 --> 00:12:25.740]   So we just took off and went back.
[00:12:25.740 --> 00:12:27.940]   - Okay, so during this time,
[00:12:27.940 --> 00:12:29.820]   obviously you're not having a lot of communication
[00:12:29.820 --> 00:12:31.060]   like with your mom.
[00:12:31.060 --> 00:12:33.800]   Is she worried or is she at this point,
[00:12:33.800 --> 00:12:36.880]   you had gone away from the house so many times.
[00:12:36.880 --> 00:12:38.340]   - She was looking for me.
[00:12:38.340 --> 00:12:39.180]   - The entire time?
[00:12:39.180 --> 00:12:41.580]   - In the beginning, well, the whole time.
[00:12:41.580 --> 00:12:44.280]   There was a lot that transpired before James.
[00:12:44.280 --> 00:12:46.200]   Like when I was running away,
[00:12:46.200 --> 00:12:49.020]   like I was with this one guy that was in his thirties
[00:12:49.020 --> 00:12:52.000]   and we would like sleep outside in downtown Detroit
[00:12:52.000 --> 00:12:54.600]   in Hart Plaza, like wintertime.
[00:12:54.600 --> 00:12:56.680]   Because I just like, didn't want to be home.
[00:12:56.680 --> 00:12:59.460]   Like I had some sort of thing with my mom.
[00:12:59.460 --> 00:13:00.320]   I don't know what it was.
[00:13:00.320 --> 00:13:02.520]   I'm trying to figure that out in therapy now.
[00:13:02.520 --> 00:13:05.760]   But there were so many instances where I ran away
[00:13:05.760 --> 00:13:08.900]   and was doing like stupid things.
[00:13:08.900 --> 00:13:11.280]   In this situation though, she was looking,
[00:13:11.280 --> 00:13:14.320]   she was telling the police, there were reports made
[00:13:14.320 --> 00:13:15.680]   and they wouldn't do anything.
[00:13:15.680 --> 00:13:18.280]   Like they weren't like, she's a runaway.
[00:13:18.280 --> 00:13:19.120]   She's a runaway.
[00:13:19.120 --> 00:13:21.040]   Like it's not like I was a missing person.
[00:13:21.040 --> 00:13:22.500]   I was running away.
[00:13:22.500 --> 00:13:23.340]   - Right.
[00:13:23.340 --> 00:13:24.880]   - So they weren't taking it very seriously.
[00:13:24.880 --> 00:13:26.920]   But she did end up finding me.
[00:13:26.920 --> 00:13:28.040]   We can get to that, but.
[00:13:28.040 --> 00:13:28.880]   - Right, okay.
[00:13:28.880 --> 00:13:31.320]   So yeah, continue kind of with the story from there.
[00:13:31.320 --> 00:13:33.720]   So this is kind of becoming a thing.
[00:13:33.720 --> 00:13:35.120]   James is taking you out with him
[00:13:35.120 --> 00:13:38.240]   and it's this whole system going on.
[00:13:38.240 --> 00:13:39.960]   So then yeah, go from there.
[00:13:39.960 --> 00:13:44.000]   - We went to, we were doing outcalls at houses
[00:13:44.000 --> 00:13:46.560]   and then we would do hotel stuff as well.
[00:13:46.560 --> 00:13:48.960]   So he would get two hotel rooms.
[00:13:48.960 --> 00:13:50.080]   He would take us all there.
[00:13:50.080 --> 00:13:52.320]   We would all like mob into one room.
[00:13:52.320 --> 00:13:55.240]   And then the other room was used for like clients,
[00:13:55.240 --> 00:13:58.480]   people that came to like see us or whatever.
[00:13:58.480 --> 00:14:01.080]   I was in, I had like a bleeding disorder.
[00:14:01.080 --> 00:14:03.180]   When I was a teenager, I was taking this birth control
[00:14:03.180 --> 00:14:04.700]   and I had an adverse reaction.
[00:14:04.700 --> 00:14:06.960]   So I was like heavily bleeding
[00:14:06.960 --> 00:14:09.080]   and it wouldn't stop for weeks.
[00:14:09.080 --> 00:14:10.900]   Like I was like pale.
[00:14:10.900 --> 00:14:14.680]   And he ended up having me meet this,
[00:14:14.680 --> 00:14:16.600]   it was at the Knight's Inn, I believe,
[00:14:16.600 --> 00:14:19.140]   in Sterling Heights or something.
[00:14:19.140 --> 00:14:23.720]   He had me go in this room and there was this guy in there
[00:14:23.720 --> 00:14:27.160]   and he was a doctor, I found out,
[00:14:27.160 --> 00:14:28.880]   and I had to sleep with him.
[00:14:28.880 --> 00:14:31.000]   And he ended up giving me a prescription
[00:14:31.000 --> 00:14:34.200]   for the birth control I needed to stop the bleeding.
[00:14:34.200 --> 00:14:35.800]   So it was like--
[00:14:35.800 --> 00:14:37.200]   - Yeah, what type of messed up stuff is that?
[00:14:37.200 --> 00:14:39.360]   - Crazy, yeah.
[00:14:39.360 --> 00:14:40.440]   And then downtown Detroit,
[00:14:40.440 --> 00:14:44.420]   I remember the Red Wings won the Stanley Cup that year.
[00:14:44.420 --> 00:14:46.000]   I don't remember what year it was,
[00:14:46.000 --> 00:14:47.920]   but everybody was outside.
[00:14:47.920 --> 00:14:50.200]   Like all these people wearing wings jerseys
[00:14:50.200 --> 00:14:53.120]   and we were in a hotel downtown
[00:14:53.120 --> 00:14:55.120]   and me and this girl, Camille,
[00:14:55.120 --> 00:14:58.040]   and these two guys walk in.
[00:14:58.040 --> 00:15:03.040]   They asked for two girls and they were like my uncle's age.
[00:15:03.040 --> 00:15:07.480]   Like they just reminded me of my family members
[00:15:07.480 --> 00:15:11.460]   and they had wedding rings on and I was just,
[00:15:11.460 --> 00:15:14.640]   I think at that point, you're like nowhere is safe.
[00:15:14.640 --> 00:15:16.480]   You can't trust anybody.
[00:15:16.480 --> 00:15:18.960]   Like if you have a doctor, you have married guys,
[00:15:18.960 --> 00:15:21.800]   you have anybody you could think of.
[00:15:21.800 --> 00:15:23.520]   And I remember leaving some of the houses
[00:15:23.520 --> 00:15:25.540]   and being like that guy was so nice,
[00:15:25.540 --> 00:15:29.600]   but you wouldn't believe what he was doing.
[00:15:29.600 --> 00:15:30.440]   - What he's doing on the side.
[00:15:30.440 --> 00:15:31.600]   - Like low key, yeah.
[00:15:31.600 --> 00:15:34.960]   So the trust issues were,
[00:15:34.960 --> 00:15:37.200]   at that point you're just accepting,
[00:15:37.200 --> 00:15:40.280]   you can't trust anyone at all.
[00:15:40.280 --> 00:15:42.080]   And we were at this Red Roof Inn
[00:15:42.080 --> 00:15:44.840]   and it was a rule you can't leave the room
[00:15:44.840 --> 00:15:46.120]   or talk to anyone.
[00:15:46.120 --> 00:15:47.520]   And in the lobby,
[00:15:47.520 --> 00:15:50.120]   I'm sure he paid the hotel managers off or something.
[00:15:50.120 --> 00:15:52.180]   Like they knew what was going on.
[00:15:52.180 --> 00:15:53.360]   And there was a family down there
[00:15:53.360 --> 00:15:54.820]   and I was talking to the dad.
[00:15:54.820 --> 00:15:58.800]   And I wasn't like telling on him or anything,
[00:15:58.800 --> 00:16:00.280]   but I walked back up in the room
[00:16:00.280 --> 00:16:03.400]   and Camille was in the room and she was like looking at me
[00:16:03.400 --> 00:16:05.240]   and she just kind of like does this,
[00:16:05.240 --> 00:16:06.660]   like letting me know something's up,
[00:16:06.660 --> 00:16:08.480]   but I didn't know what it was.
[00:16:08.480 --> 00:16:09.640]   And I closed the door behind me
[00:16:09.640 --> 00:16:12.640]   and he popped out and like hit me in my face.
