
[00:00:00.000 --> 00:00:17.240]   [Spanish]
[00:06:09.240 --> 00:06:13.240]   hustling through rush hour traffic to get to the office, babysitters for the kids,
[00:06:13.240 --> 00:06:16.240]   I'm going to be able to get up early, go to the office early.
[00:06:16.240 --> 00:06:18.240]   She's going to have a leisurely morning with the kids.
[00:06:18.240 --> 00:06:20.240]   I'll get off early because I'm going in early.
[00:06:20.240 --> 00:06:22.240]   I'll skip all the traffic and we're going to have a better family life
[00:06:22.240 --> 00:06:26.240]   and it's all based upon implementing what you've taught us with regard to professional financial planning.
[00:06:26.240 --> 00:06:31.240]   And so that's the meaning and the impact and that's not the only email like that.
[00:06:31.240 --> 00:06:36.240]   It's just the most dramatic where I've posted it on my social feeds and whatnot so I can prove the email exists.
[00:06:36.240 --> 00:06:38.240]   But there have been many of those.
[00:06:38.240 --> 00:06:43.240]   And so the principle behind that is that when I teach people to budget
[00:06:43.240 --> 00:06:46.240]   or more appropriately to set up a cash flow statement,
[00:06:46.240 --> 00:06:52.240]   I teach them to start and account for all of their income and all of their expenses.
[00:06:52.240 --> 00:06:56.240]   And so this is an important technical financial planning tool because usually we as financial planners,
[00:06:56.240 --> 00:07:00.240]   we want to start to address taxes and figure out how we can minimize the cost of taxes.
[00:07:00.240 --> 00:07:05.240]   The biggest category expense that most of us have in our budget is not our house payments.
[00:07:05.240 --> 00:07:07.240]   It's not our food payments, not our transportation.
[00:07:07.240 --> 00:07:08.240]   It's our taxes.
[00:07:08.240 --> 00:07:13.240]   And so I teach people to start with their gross income and then itemize each and every expenditure
[00:07:13.240 --> 00:07:16.240]   and then tackle each one of those things.
[00:07:16.240 --> 00:07:18.240]   So where that $30,000 of savings came from,
[00:07:18.240 --> 00:07:24.240]   it came from being able to have a different student loan – excuse me, income-based student loan repayment.
[00:07:24.240 --> 00:07:30.240]   It came from being able to lower the marginal tax bracket in which this family was,
[00:07:30.240 --> 00:07:34.240]   recognizing that the wife's income was being earned at the highest marginal tax rate.
[00:07:34.240 --> 00:07:40.240]   And it came from being able to reduce and lower many of the specific expenses for working.
[00:07:40.240 --> 00:07:45.240]   And so they found the $30,000 of savings including also fewer child care expenses, et cetera.
[00:07:45.240 --> 00:07:49.240]   But that's only possible if you actually look at all the numbers.
[00:07:49.240 --> 00:07:53.240]   And so it's a standard everyday fare in the world of professional financial planning.
[00:07:53.240 --> 00:07:56.240]   But most people when they sit down at their budget, they try to look at the latte factor
[00:07:56.240 --> 00:07:59.240]   or try to figure out how do I save a few bucks on my car insurance.
[00:07:59.240 --> 00:08:01.240]   Well, that's important.
[00:08:01.240 --> 00:08:03.240]   But let's start with the big one which is taxes.
[00:08:03.240 --> 00:08:08.240]   When you say to put all of your income in one account, do you literally mean one account?
[00:08:08.240 --> 00:08:10.240]   Because my first thought when I heard that was, "Well, wait a minute.
[00:08:10.240 --> 00:08:15.240]   I have business income that cannot be commingled with my personal income.
[00:08:15.240 --> 00:08:20.240]   I've got dividend and capital gains income. I like to reinvest that."
[00:08:20.240 --> 00:08:22.240]   I don't want to go too far deep down that rail.
[00:08:22.240 --> 00:08:26.240]   But what exactly do you mean in terms of implementation of that?
[00:08:26.240 --> 00:08:29.240]   Yeah, I don't mean account. What I mean is statement.
[00:08:29.240 --> 00:08:31.240]   So it doesn't matter how many accounts you have.
[00:08:31.240 --> 00:08:33.240]   I have multiple accounts. We all do.
[00:08:33.240 --> 00:08:39.240]   We're going to have different accounts for different purposes, different businesses, different investments, different approaches.
[00:08:39.240 --> 00:08:44.240]   So it doesn't matter whether you have one actual checking account or whether you have 30.
[00:08:44.240 --> 00:08:47.240]   The key is to have everything reflected on one statement.
[00:08:47.240 --> 00:08:49.240]   So the mistake that people make is when they budget.
[00:08:49.240 --> 00:08:53.240]   Let's just talk about very simple, no investments, just a standard employee.
[00:08:53.240 --> 00:08:57.240]   They usually start with the money that shows up in their checking account.
[00:08:57.240 --> 00:09:04.240]   But what they're missing is the fact that their income taxes have been deducted, their employment taxes have been deducted, their health insurance has been deducted,
[00:09:04.240 --> 00:09:09.240]   their group benefit costs have been deducted, and all of that stuff is missing and they can't see it.
[00:09:09.240 --> 00:09:11.240]   Well, if you can't see it, then you can't plan for it.
[00:09:11.240 --> 00:09:19.240]   So I teach, start. If you've got a $60,000 per year salary, that doesn't mean that your monthly paycheck shows $5,000.
[00:09:19.240 --> 00:09:25.240]   It just simply – but start with $60,000 and figure out how much did you pay in income taxes last year.
[00:09:25.240 --> 00:09:31.240]   That's probably the biggest one. When I was a professional financial advisor, I always asked people, "How much did you pay in income taxes last year?"
[00:09:31.240 --> 00:09:37.240]   And I would guess 80% of the time somebody said, "Oh, I didn't pay anything. I got a $4,000 refund."
[00:09:37.240 --> 00:09:41.240]   So wait a second. No, let me ask you the question. How much did you pay in income taxes last year?
[00:09:41.240 --> 00:09:45.240]   And the average person has no idea how much they spend in income taxes.
[00:09:45.240 --> 00:09:48.240]   They only know if they were over or under or if they got a refund.
[00:09:48.240 --> 00:09:53.240]   Well, that's bad planning because that's one of the areas where we need to focus on first to figure out,
[00:09:53.240 --> 00:09:56.240]   is there a way that you can adjust your situation and lower your tax bill?
[00:09:56.240 --> 00:10:00.240]   Right. Yeah. If you don't literally write the check, then oftentimes you're not aware of the expense.
[00:10:00.240 --> 00:10:09.240]   I think that's the reason that so many expense ratios on various different types of investing accounts are so high because it's a silent cost.
[00:10:09.240 --> 00:10:11.240]   People don't literally write the check.
[00:10:11.240 --> 00:10:12.240]   Right.
[00:10:12.240 --> 00:10:13.240]   Yeah.
[00:10:13.240 --> 00:10:22.240]   So what's that soup of credentials? I mean, you're Joshua Sheets, comma, the entire Roman alphabet.
[00:10:22.240 --> 00:10:25.240]   You've obviously spent quite a bit of time getting those credentials.
[00:10:25.240 --> 00:10:33.240]   What made you shut down a business that you had kind of sunk so much cost into, time cost and probably financial cost as well?
[00:10:33.240 --> 00:10:42.240]   How and why did you shut that down to go into podcasting of all things, which is a difficult medium to gain traction in?
[00:10:42.240 --> 00:10:45.240]   Credentials are just simply an indication that I try to practice what I preach.
[00:10:45.240 --> 00:10:51.240]   And the best investment that most people have the opportunity of making is in their career.
[00:10:51.240 --> 00:10:59.240]   Most people should ignore just about any other business or investment opportunity until they've established themselves as a leader in their field.
[00:10:59.240 --> 00:11:04.240]   And they should have a plan within the next few years to go from the bottom 80 percent of their field to the top 20 percent.
[00:11:04.240 --> 00:11:13.240]   And they should have a plan over the next few years or decade to get from the top 20 percent to the top 20 percent of the top 20 percent, which is the top 4 percent of your field.
[00:11:13.240 --> 00:11:17.240]   And there's a very simple, straightforward path for most people to do that.
[00:11:17.240 --> 00:11:26.240]   But if you look at the amount of money that you're earning today and you look at who is in the top 4 percent of your field and the amount of money that they're earning, there will be an exponential difference.
[00:11:26.240 --> 00:11:36.240]   And so all of those credentials were just simply me practicing what I preach when I was working in formal financial planning and systematically building myself and moving up in my field.
[00:11:36.240 --> 00:11:45.240]   Now, the reason I walked away from it was because I think asking people what they would do if they were retired is not a great question to start with.
[00:11:45.240 --> 00:11:53.240]   Oftentimes in the world of personal finance especially, I play a lot in this early retirement world or in the world of just mainstream financial planning.
[00:11:53.240 --> 00:11:55.240]   We talk a lot about retirement.
[00:11:55.240 --> 00:11:56.240]   And I think that's useful.
[00:11:56.240 --> 00:12:00.240]   I advise people if you've never done it, ask yourself a journaling question.
[00:12:00.240 --> 00:12:02.240]   Pretend that you won a million dollars tax-free in a lottery.
[00:12:02.240 --> 00:12:05.240]   Now, pretend that you're financially independent.
[00:12:05.240 --> 00:12:06.240]   What would you do?
[00:12:06.240 --> 00:12:07.240]   That's an important question.
[00:12:07.240 --> 00:12:11.240]   But I teach people that they should start with a different question.
[00:12:11.240 --> 00:12:15.240]   And that question is what would you do if you knew you could never retire?
[00:12:15.240 --> 00:12:24.240]   I think we make a mistake of always focusing on retiring comfortably until we first develop a plan and a strategy to work comfortably.
[00:12:24.240 --> 00:12:32.240]   Because the reality is most of the things that you would do if you were retired, you could probably figure out a way to build an income or a business on doing those things now.
[00:12:32.240 --> 00:12:38.240]   The story that I go to because it's so appropriate is I go down to the Keys every summer down here in Florida where I live.
[00:12:38.240 --> 00:12:41.240]   And I always run into these guys in the Keys who are working as fishing guides.
[00:12:41.240 --> 00:12:44.240]   And guess who they're guiding on their fishing trips?
[00:12:44.240 --> 00:12:51.240]   They're guiding people who are desperate to come out on vacation and fish or they're guiding people who are going on their big trip when they're retired.
[00:12:51.240 --> 00:12:52.240]   Well, guess what?
[00:12:52.240 --> 00:12:55.240]   You don't have to wait for vacation or retirement to go fishing.
[00:12:55.240 --> 00:12:58.240]   You can just go and build a business or get a job as a fishing guide.
[00:12:58.240 --> 00:13:00.240]   A lot of these guys do it.
[00:13:00.240 --> 00:13:08.240]   So if you really want to fish, recognize that you don't necessarily need to invest 40 years into becoming a multimillionaire so that you can fish.
[00:13:08.240 --> 00:13:10.240]   Just go and think about fishing.
[00:13:10.240 --> 00:13:18.240]   So I looked at my plans and I looked at my careers and I looked at this world of podcasting and this world of personal finance and I followed it for a very long time.
[00:13:18.240 --> 00:13:21.240]   And I said, "You know what? I've got an idea. I've got a hunch.
[00:13:21.240 --> 00:13:28.240]   I've got some ideas on how I think I could build a business related to this concept I came up with of radical personal finance."
[00:13:28.240 --> 00:13:36.240]   And I said, "If I were running that business the way that I'd like it to be in my head, I think that'd be really valuable and I think it could be profitable.
[00:13:36.240 --> 00:13:44.240]   And if I had 10 million bucks in the bank and I were completely financially independent, I think I would still want to do radical personal finance the way that it's in my head.
[00:13:44.240 --> 00:13:51.240]   So why would I spend another couple of decades working and building this financial planning firm just so I can retire and do this?
[00:13:51.240 --> 00:13:55.240]   Why don't I just go ahead and make and develop a plan to get there a little bit quicker?" And that's why I left.
[00:13:55.240 --> 00:13:57.240]   So how did you make and develop that plan?
[00:13:57.240 --> 00:14:09.240]   And I'm asking for the sake of any listener who may not necessarily want to start a podcast but may want to leave their current job in order to do something that is a little bit more risky, has potential but also has risk.
[00:14:09.240 --> 00:14:10.240]   How do you plan for that?
[00:14:10.240 --> 00:14:14.240]   Well, a couple of things. And all of the history is there in the archives.
[00:14:14.240 --> 00:14:20.240]   If you want, I can send you some shows to listen to but I've told the story fully publicly, all of the details.
[00:14:20.240 --> 00:14:24.240]   But the first thing to developing a plan is to test an idea.
[00:14:24.240 --> 00:14:29.240]   So the first 10 episodes of Radical Personal Finance were recorded while I was still a financial advisor.
[00:14:29.240 --> 00:14:34.240]   And I thought I had created a plan in a way that I would be able to do both things concurrently.
[00:14:34.240 --> 00:14:42.240]   So I recorded the first 10 episodes of the show without any plans to close my firm and I published them.
[00:14:42.240 --> 00:14:48.240]   And it was based upon the audience feedback where I started to see that yes, there is a demand for this.
[00:14:48.240 --> 00:14:51.240]   There is traction. There is a desire for this type of content.
[00:14:51.240 --> 00:14:52.240]   So I tested it first.
[00:14:52.240 --> 00:14:56.240]   One of the keys to business success is test, test, test and then iterate.
[00:14:56.240 --> 00:15:03.240]   Don't spend a lot of time creating something, working on it and trying to develop it and then go out and see if the market wants it.
[00:15:03.240 --> 00:15:09.240]   Create as much contact with the marketplace between you and your product or service as quickly as possible.
[00:15:09.240 --> 00:15:14.240]   The best entrepreneurs are the ones who as soon as they have even a hint of a working idea,
[00:15:14.240 --> 00:15:17.240]   they draw it on a napkin and go find somebody and they try to sell it.
[00:15:17.240 --> 00:15:20.240]   That's what the best businesses are based on.
[00:15:20.240 --> 00:15:22.240]   And they sell it and then they say, "How can I make it better?"
[00:15:22.240 --> 00:15:23.240]   And they get it back and they sell it.
[00:15:23.240 --> 00:15:26.240]   And as soon as they've got the minimum viable product, they sell that.
[00:15:26.240 --> 00:15:28.240]   And then they take that back and improve it.
[00:15:28.240 --> 00:15:30.240]   That's what the best entrepreneurs in the world do.
[00:15:30.240 --> 00:15:33.240]   So you should do that with your businesses and with your career.
[00:15:33.240 --> 00:15:35.240]   So I tested it and I got some good feedback.
[00:15:35.240 --> 00:15:37.240]   Now, I had to shut the show down.
[00:15:37.240 --> 00:15:38.240]   I'll skip that whole story.
[00:15:38.240 --> 00:15:42.240]   But at that point in time, I was sitting there questioning, "Well, wait a second. What can I do?"
[00:15:42.240 --> 00:15:49.240]   Because, yes, to launch into the world of podcasting as a profit-making opportunity, it was kind of like a jump off a cliff.
[00:15:49.240 --> 00:15:54.240]   I compare it to saying, "Hey, I'm going to become a millionaire by writing best-selling novels."
[00:15:54.240 --> 00:15:56.240]   In theory, it's possible.
[00:15:56.240 --> 00:15:57.240]   There are people who have done it.
[00:15:57.240 --> 00:16:02.240]   But if you've not written a dozen best-selling novels, it's not a great financial plan.
[00:16:02.240 --> 00:16:07.240]   So the way that I figured it out, and number one is I was in a good position financially.
[00:16:07.240 --> 00:16:09.240]   I've always kept my expenses low.
[00:16:09.240 --> 00:16:22.240]   I was very short on cash when I started it because of some investment mistakes that I had made and about the fact that I bought a house and had just a bunch of expenses, having a kid, some things like that that wiped out my cash.
[00:16:22.240 --> 00:16:23.240]   But I always kept my expenses low.
[00:16:23.240 --> 00:16:25.240]   So I didn't need to make a lot of money.
[00:16:25.240 --> 00:16:27.240]   I didn't need $15,000 a month to live on.
[00:16:27.240 --> 00:16:30.240]   I just needed a few thousand dollars a month to live on.
[00:16:30.240 --> 00:16:36.240]   So ultimately though, the plan that I came to was that all I needed to do was get out of the financial planning industry.
[00:16:36.240 --> 00:16:42.240]   The reason I had to get out of that industry is because in order to create public-facing content, I had to get rid of my licenses.
[00:16:42.240 --> 00:16:45.240]   When you're licensed, you have to deal with FINRA and the SEC.
[00:16:45.240 --> 00:16:47.240]   It's just a nightmare.
[00:16:47.240 --> 00:16:51.240]   So I had to dump all my licenses in order to get out from beneath their regulatory system.
[00:16:51.240 --> 00:16:55.240]   And so the plan that I came up with was I'll get a part-time job.
[00:16:55.240 --> 00:16:56.240]   I'll get a part-time job.
[00:16:56.240 --> 00:17:01.240]   I'll make enough money from some kind of dead-end job to support my family while I'm building the business.
[00:17:01.240 --> 00:17:04.240]   And I bounced around for a couple of different things, tried all kinds of different things.
[00:17:04.240 --> 00:17:14.240]   But ultimately, I did wind up finding a consulting contract in the financial planning industry but one that didn't require me to be licensed.
[00:17:14.240 --> 00:17:22.240]   And that was enough for me to pay my bills from while I worked the rest of the time to build Radical Personal Finance until it was finally profitable.
[00:17:22.240 --> 00:17:23.240]   Wow.
[00:17:23.240 --> 00:17:24.240]   So, yeah, key takeaways.
[00:17:24.240 --> 00:17:26.240]   Test and iterate the idea first.
[00:17:26.240 --> 00:17:33.240]   And if the idea passes the test, if it passes muster, build yourself a safety net, which in your case was a part-time job.
[00:17:33.240 --> 00:17:34.240]   Right.
[00:17:34.240 --> 00:17:35.240]   Excellent.
[00:17:35.240 --> 00:17:38.240]   I'd like to ask you about the seven stages of financial independence.
[00:17:38.240 --> 00:17:43.240]   We talked about this in an earlier episode on this podcast in an interview with J.D. Roth.
[00:17:43.240 --> 00:17:46.240]   He cited your seven stages of financial independence.
[00:17:46.240 --> 00:17:53.240]   And in my opinion, that was one of the most compelling parts of the interview because I think that this is – it's an idea that I've never heard anywhere else.
[00:17:53.240 --> 00:18:01.240]   Can you walk us through – actually, before you take us through the stages, can you walk us through conceptually what seven stages means?
[00:18:01.240 --> 00:18:13.240]   The idea of seven stages is to figure out how to make big goals more concrete and more specific and able to be achieved more quickly.
[00:18:13.240 --> 00:18:29.240]   So in the personal finance world, the big kahuna is Dave Ramsey and his key to fame is the debt snowball where he talks about get yourself some quick wins of paying off some little debts as quickly as possible and just get yourself that wind in your sails.
[00:18:29.240 --> 00:18:35.240]   And he's proven across millions of people that this is an effective psychological tool and tactic.
[00:18:35.240 --> 00:18:39.240]   So I'm just using that because in the personal finance world, you can see this in every part of the world.
[00:18:39.240 --> 00:18:43.240]   Make goals small and specific and you can get big things done if you have small steps.
[00:18:43.240 --> 00:18:48.240]   So when it comes to building for retirement, I learned this as a professional financial advisor.
[00:18:48.240 --> 00:18:55.240]   I would ask people, "Hey, do you want to be in a position where you don't have to work if you don't want to at some point in the future?
[00:18:55.240 --> 00:18:56.240]   When do you want to retire?"
[00:18:56.240 --> 00:18:57.240]   And they all say, "Yeah, I do.
[00:18:57.240 --> 00:18:59.240]   I'm 65 and I want to spend as much money as I'm spending now."
[00:18:59.240 --> 00:19:04.240]   Well, the average person has no chance of retiring because they'll never save enough money.
[00:19:04.240 --> 00:19:13.240]   And so I'd come back with a requirement that they start setting aside $15,000, $20,000 a year to hit this goal and they'd look at me and it was completely irrelevant to them.
[00:19:13.240 --> 00:19:21.240]   So I learned that in order to make progress, I would do everything I could to make that first little behavior modification small.
[00:19:21.240 --> 00:19:24.240]   I'd try to get that number of what they needed to save as small as possible.
[00:19:24.240 --> 00:19:27.240]   And then I'd tell them, "Next year, I'm going to come back and we're going to increase.
[00:19:27.240 --> 00:19:30.240]   And let's not start with $15,000 a year.
[00:19:30.240 --> 00:19:36.240]   Let's start with $250 a month and then let's plan to contribute and increase it a little bit as time goes by."
[00:19:36.240 --> 00:19:42.240]   And so these stages of financial independence or stages of financial freedom were just my attempt and I was inspired.
[00:19:42.240 --> 00:19:46.240]   I appreciate JD mentioning it because I know that he was inspired by mine.
[00:19:46.240 --> 00:19:54.240]   I was inspired by it when I was thinking about the problem and reading and reviewing Tony Robbins' book, Money Master of the Game, when that came out a year ago.
[00:19:54.240 --> 00:19:57.240]   And he was talking about these stages and I said, "Wait a second.
[00:19:57.240 --> 00:19:59.240]   This is a good concept but we should break it down more."
[00:19:59.240 --> 00:20:07.240]   So I took his stages, changed all the words, changed all the stages, but that was where – who I credit the idea to as well for me.
[00:20:07.240 --> 00:20:24.240]   And so the ones that I came up with as being the most applicable was stage zero, financial dependence; stage one, financial solvency; then financial stability – and I'll explain these in a moment – debt freedom; financial security; financial independence; financial freedom; and then financial abundance.
[00:20:24.240 --> 00:20:37.240]   So let me go through them quickly because what I was trying to envision was how somebody could go systematically from deeply in debt, broke, to wealthy and experiencing complete financial abundance.
[00:20:37.240 --> 00:20:53.240]   Financial dependence, stage zero, is where we all begin, where we're in a place of dependence on others, whether that's because we're children and we're depending on our parents or because we've been in a difficult spot and we're depending on charity or government assistance of some kind as an adult.
[00:20:53.240 --> 00:20:58.240]   But the first thing to do is to go from financial dependence to being self-supporting.
[00:20:58.240 --> 00:20:59.240]   That's the first stage.
[00:20:59.240 --> 00:21:00.240]   So that's stage zero.
[00:21:00.240 --> 00:21:01.240]   That's stage zero.
[00:21:01.240 --> 00:21:05.240]   Well, actually, stage zero is being in a place of financial dependence.
[00:21:05.240 --> 00:21:07.240]   Stage one is financial solvency.
[00:21:07.240 --> 00:21:17.240]   And so how I define becoming financially solvent is that you're able to support yourself on your own income without the aid of others and that you're current on all of your bills.
[00:21:17.240 --> 00:21:21.240]   And this is a disease and an epidemic among my age group.
[00:21:21.240 --> 00:21:31.240]   I'm 31 years old and it seems like everywhere you turn, there's another story about some millennial or some 20-year-old who's moved back home and is living off of their parents' dime.
[00:21:31.240 --> 00:21:38.240]   And so I wanted to say, "Listen, the first thing you need to do is get off of the financial assistance program and get on your own two feet.
[00:21:38.240 --> 00:21:42.240]   Have a little bit of self-pride and self-worth and become financially solvent."
[00:21:42.240 --> 00:21:45.240]   The other aspect of this is being current on your bills.
[00:21:45.240 --> 00:21:51.240]   And when people are behind on their bills, you can't do anything until you're current on your bills.
[00:21:51.240 --> 00:21:53.240]   There really is nothing that's more important.
[00:21:53.240 --> 00:21:55.240]   And so I wanted to factor that in here as well.
[00:21:55.240 --> 00:22:03.240]   And just to clarify, so this is not being debt-free per se but this is being current on the minimum payment required on your various bills?
[00:22:03.240 --> 00:22:04.240]   Correct.
[00:22:04.240 --> 00:22:06.240]   Not being debt-free, just simply being current.
[00:22:06.240 --> 00:22:10.240]   If somebody's behind on their bills, they've got to figure out a way to get current.
[00:22:10.240 --> 00:22:11.240]   Excellent.
[00:22:11.240 --> 00:22:16.240]   So we had several episodes ago, we had a guest on here named Evelyn Connors.
