
[00:00:00.000 --> 00:00:04.800]   [MUSIC PLAYING]
[00:04:34.120 --> 00:04:37.440]   from office for the racial slurs that presidents
[00:04:37.440 --> 00:04:39.280]   got away with 50 years ago.
[00:04:39.280 --> 00:04:41.880]   What's changed is not their hearts,
[00:04:41.880 --> 00:04:44.320]   but what Americans will tolerate.
[00:04:44.320 --> 00:04:46.400]   Sinfulness doesn't change.
[00:04:46.400 --> 00:04:49.800]   Social restraints and tolerances change.
[00:04:49.800 --> 00:04:52.360]   But they can't restrain racism completely.
[00:04:52.360 --> 00:04:55.840]   And it will break out one form or another.
[00:04:55.840 --> 00:04:58.680]   That's who we are globally.
[00:04:58.680 --> 00:05:01.200]   Just a couple more.
[00:05:01.200 --> 00:05:06.400]   Alongside lukewarmness and open immorality and apostasy
[00:05:06.400 --> 00:05:09.800]   in the Church, the true bride of Christ
[00:05:09.800 --> 00:05:12.960]   will grow in conformity to Christ.
[00:05:12.960 --> 00:05:16.400]   She will be filled with the fruit of righteousness
[00:05:16.400 --> 00:05:17.840]   that comes through Jesus Christ.
[00:05:17.840 --> 00:05:22.360]   So the glory and praise of God, Philippians 1, 11.
[00:05:22.360 --> 00:05:27.240]   And that will include beautiful expressions
[00:05:27.240 --> 00:05:30.320]   of racial and ethnic togetherness and harmony,
[00:05:30.320 --> 00:05:33.400]   with many Christians globally and at home
[00:05:33.400 --> 00:05:40.080]   taking concrete steps to move toward differences in love,
[00:05:40.080 --> 00:05:42.400]   not away from them.
[00:05:42.400 --> 00:05:45.520]   And the last thing maybe to say would be,
[00:05:45.520 --> 00:05:49.200]   like Brian Lawrence and the Kainos movement
[00:05:49.200 --> 00:05:51.560]   that we've talked about before, I
[00:05:51.560 --> 00:05:54.960]   think many initiatives of thousands of pastors
[00:05:54.960 --> 00:05:57.480]   and ministry leaders and churches
[00:05:57.480 --> 00:06:00.040]   will give themselves to prayer and to study
[00:06:00.040 --> 00:06:02.960]   and to public effort to pursue Christ-exalting,
[00:06:02.960 --> 00:06:09.080]   God-centered, Bible-saturated, gospel-shaped ethnic diversity
[00:06:09.080 --> 00:06:10.520]   and harmony.
[00:06:10.520 --> 00:06:15.120]   It's a difficult, strategic time to be alive.
[00:06:15.120 --> 00:06:17.920]   And I pray the Lord keeps us faithful.
[00:06:17.920 --> 00:06:18.680]   Yes, and amen.
[00:06:18.680 --> 00:06:20.440]   Thank you, Pastor John, for that.
[00:06:20.440 --> 00:06:22.960]   This reminds me of an episode in the Ask Pastor John podcast
[00:06:22.960 --> 00:06:26.160]   series we released not too long ago titled "Churches Pursuing
[00:06:26.160 --> 00:06:29.240]   Ethnic Diversity," episode number 315.
[00:06:29.240 --> 00:06:31.320]   There you explain some very concrete ways
[00:06:31.320 --> 00:06:33.280]   a church can pursue racial diversity
[00:06:33.280 --> 00:06:34.960]   in their own community.
[00:06:34.960 --> 00:06:37.160]   And tomorrow is Friday, and we will wrap up the week
[00:06:37.160 --> 00:06:39.240]   by wrapping up this little four-part series of episodes
[00:06:39.240 --> 00:06:39.800]   on race.
[00:06:39.800 --> 00:06:43.320]   And we'll conclude by looking at Martin Luther King, Jr.'s most
[00:06:43.320 --> 00:06:44.720]   powerful words.
[00:06:44.720 --> 00:06:45.840]   I'm your host, Tony Reinke.
[00:06:45.840 --> 00:06:47.720]   We'll see you tomorrow.
[00:06:47.880 --> 00:06:50.840]   [NO AUDIO]
[00:06:50.840 --> 00:06:53.320]   [NO AUDIO]
[00:06:53.320 --> 00:06:55.380]   you

