
[00:00:00.000 --> 00:00:05.000]   Zach, Scott, thanks very much for joining.
[00:14:38.000 --> 00:14:56.000]   to that kind of at some point, but there's a whole lot of research, we have to do to get there. I see dance diffusion as us putting out basically a catalyst for to have to happen to audio what has happened to images in the last two years.
[00:14:56.000 --> 00:15:08.000]   And so it's really, it's not that this is going to be the be all end all model far from it I mean, one of them is trained on audio from Jonathan man who we are working with he has the Guinness World Record for most consecutive days writing a song he just
[00:15:08.000 --> 00:15:16.000]   hit 5000. We've got you know almost 5000 songs and the same guy, great training data that you don't get that from a lot of people.
[00:15:16.000 --> 00:15:22.000]   He was generous enough to give us all that audio data and allow us to release a model trained on that.
[00:15:22.000 --> 00:15:38.000]   And some, you know, pack from glitz with friends who was a producer community that was basically finding people to provide us good audio training data with consent training on that and you know releasing that.
[00:15:38.000 --> 00:15:42.000]   Yeah, and then kind of seeing where the rest of the community takes it.
[00:15:42.000 --> 00:15:50.000]   Amazing. So, so we're, we're on the launchpad and you're going to like like the spark and kind of see where the rocket goes.
[00:15:50.000 --> 00:16:02.000]   And it's, it's, you know, it's hard to plan for this stuff because you have no idea where community is going to take it. And we're seeing that was just with stable diffusion there's this Twitter thread that I just saw, you know, stable diffusion right out for a month
[00:16:02.000 --> 00:16:14.000]   and there's already a year's worth of product releases, based on that we put out dance diffusion kind of sneak launch has been on GitHub for a while we haven't been talking about and publicizing it yet.
[00:16:14.000 --> 00:16:24.000]   But mostly just so we can get the infrastructure in place to handle the community that will inevitably inevitably form around it, you know the disco diffusion server got made within a week it was like 3000 people.
[00:16:24.000 --> 00:16:40.000]   So basically we want to have the open server for people talking about dance diffusion and harmony, but we had to make sure we had people in place to be able to withstand that, you know, that that incoming herd of excited people and be able to properly
[00:16:40.000 --> 00:16:46.000]   organize them and make sure that people can probably contribute to these things.
[00:16:46.000 --> 00:16:53.000]   Cool. Yeah, I'd love to chat about how people can get involved in a bit but just going back to the model itself.
[00:16:53.000 --> 00:17:03.000]   I'm curious, what were the nuances or tweaks you had to make right to make it work for for audio and then also like you said dealing with, you know, different.
[00:17:03.000 --> 00:17:08.000]   Yeah, like the like mono versus stereo and like different resolutions. Yeah.
[00:17:08.000 --> 00:17:18.000]   So, with the model we have now we're not doing a whole lot of extra bells and whistles for audio stuff specifically.
[00:17:18.000 --> 00:17:34.000]   That is, I am a bit of an unsupervised learning purist, when it comes to audio, where a lot of audio stuff they'll do you know mouse spectrograms or MFCC is throwing out phase data which as someone who, you know, makes psytrance plucks and drums is absurd
[00:17:34.000 --> 00:17:40.000]   to me that phase would be thrown out as you'll bring out the baby with the bathwater there.
[00:17:40.000 --> 00:17:54.000]   But you know kind of being like what if we just threw the data at it in a big unit, and just saw what it learned can learn all this stuff just by being you know there's with with diffusion the way we're training it, there's no reconstruction losses,
[00:17:54.000 --> 00:18:01.000]   it's you're training it to predict the score gradient, the noise.
[00:18:01.000 --> 00:18:19.000]   So it's, it's basically like almost like a data agnostic objective. And so I was really curious to see how good can we get if we don't do things like turning it into an STF, you know, doing STF T's on it, you know, which definitely would simplify it,
[00:18:19.000 --> 00:18:22.000]   but I'm like, all right, let's let's push the boundaries here.
[00:18:22.000 --> 00:18:37.000]   So, basically, we haven't done that much other than changing 2D to 1D, adding more layers and you know figuring out what size of sample rate and data you want to throw in there.
[00:18:37.000 --> 00:18:54.000]   So that's kind of one of the, the, it's, it's, it's simple, but it's just powerful and big. One of the downsides of that is, you know, with with audio versus image data you get differences in how the different frequency ranges are interpreted.
[00:18:54.000 --> 00:19:13.000]   Whereas, you know, humans we hear, we hear sound logarithmically in terms of frequency and, you know, with with music things like hi hats might be only at 18k and above, which also means if you downsample it you lose the instrument.
[00:19:13.000 --> 00:19:29.000]   And so with our model we are seeing that it will reconstruct the low end better than the high end that's really common in audio models, just because like, if it's if it's loud and low it's really easy for it to find that you've got these big sine waves
[00:19:29.000 --> 00:19:36.000]   you can totally you know get a little bit of air on there and it's still just fine, get a little bit air on the high end just blows it all out of proportion.
[00:19:36.000 --> 00:19:50.000]   So there are some things that we've seen like diffusion models that have an STFT as a backbone to get the complex STFT the frequency and phase information and work in that space, which adds an implicit bias to, you know, basically have a model
[00:19:50.000 --> 00:19:59.000]   understand there is that there is a band split here there are different frequency ranges they all matter, kind of equally in their own proportions.
[00:19:59.000 --> 00:20:03.000]   But, you know, we've been pretty.
[00:20:03.000 --> 00:20:15.000]   Kind of enjoying just the the naive model way of being like, here's a bunch of data, figure out what I just showed you make me things like that. I'll make you big enough where you can do that.
[00:20:15.000 --> 00:20:27.000]   It's, you know, I've only been in the machine learning world but actually I started training models with my first audio diffusion model back in March. And so it's kind of a nice easy to be like this first one's going to be pretty easy.
[00:20:27.000 --> 00:20:40.000]   Make the numbers big, make it so you don't run out of memory, throw a bunch of data at it, it'll learn what you show it like cool sounds good. So, you know, did that over and over again watching, watching my weights and biases reports daily.
[00:20:40.000 --> 00:20:48.000]   And just waiting for it to get better. We had this spectrograms in there that Scott made some utilities for.
[00:20:48.000 --> 00:21:01.000]   And it's been you know Scott's been fantastic and making a bunch of extra utilities to get the visualizations and stuff working with weights and biases and these 3d embeddings of our, our 3d plots of our embeddings.
[00:21:01.000 --> 00:21:09.000]   You know, basically when you're training these models it's good to kind of watch the harmonics go from the bottom of the oh it's learning more it's learning the middle now it's learning the high end.
[00:21:09.000 --> 00:21:25.000]   I was actually curious about the 3d point clouds you were you were visualizing of your embeddings and like what you what do you would you get out of that, you know, often embeddings are very amorphous and hard to interpret.
[00:21:25.000 --> 00:21:28.000]   I will let Scott answer that because he made that.
[00:21:28.000 --> 00:21:32.000]   Yeah. Um, right now we're not.
[00:21:32.000 --> 00:21:43.000]   I'm not sure how much I want to be quoted in publication on this. So watch the language on this right now it's still I'm gonna be, but I'm going to be deliberately very careful.
[00:21:43.000 --> 00:21:46.000]   Right now it's still an open area of research.
[00:21:46.000 --> 00:21:54.000]   What's the structure of these embeddings, what constitutes a good structure for the embeddings.
[00:21:54.000 --> 00:22:03.000]   Really right now we're using it as it's a diagnostic tool like are the values at least reasonable values like they're not exploding they're not all going to zero.
[00:22:03.000 --> 00:22:14.000]   So if we get different kinds of, you know, are different sounds, ending up in different parts of the embedding space that's usually a good thing.
[00:22:14.000 --> 00:22:26.000]   Like if we just have a amorphous ball of everything then maybe that's not doing because one of the, at least what I want to do at some point I mentioned I want to use these embeddings for interesting stuff.
[00:22:26.000 --> 00:22:30.000]   And so, how interesting are they just in the process of training this.
[00:22:30.000 --> 00:22:42.000]   And then also since we're building like the diffusion model, at least some of our models will take those embeddings and then do diffusion from that will generate the audio from the embeddings.
[00:22:42.000 --> 00:22:56.000]   So, we want to be able to compare you know where, what is our system doing not just on the final output, but can we see inside
[00:22:56.000 --> 00:23:13.000]   of a style GAN, style GAN like latent to a diffusion process, like co trained. I took some, there was some code that Kathleen had written I kind of combined them together to make, you know, be able to get a convolutional encoder and get a latent
[00:23:13.000 --> 00:23:21.000]   series and then use that as conditioning for diffusion model, co train all of that you basically end up getting an auto encoder.
[00:23:21.000 --> 00:23:30.000]   But it's a really strong auto encoder because it's multiple paths because it's diffusion based, it's like our auto encoded to keep refining itself.
[00:23:30.000 --> 00:23:39.000]   And so you can get like really good compressed spaces, really good, you know, results.
[00:23:39.000 --> 00:23:55.000]   And so, it just works differently and I've been trying to train like a sound stream replication or other kind of array of models, and being able to have an iterative auto encoder, you kind of, it gives different kinds of artifacts, as opposed to giving
[00:23:55.000 --> 00:24:03.000]   maybe some of the, you know, down sampling artifacts or the horrible hum of some auto encoders.
[00:24:03.000 --> 00:24:09.000]   And so it kind of like just gives a bit more of a noisy high end, a little bit more natural.
[00:24:09.000 --> 00:24:22.000]   And also because it's diffusion you can make a giant diffusion model as a decoder and really, you know, just have it learn a whole bunch of stuff so that's been a really interesting kind of research there, and also how we get those those embedding clouds
[00:24:22.000 --> 00:24:35.000]   where you can kind of see, you get your embedding starting out and oh it's all just noisy and then kind of over time you start seeing it clustering you see the different, you know, like a batch of 16 go through and you'll see oh, they're all kind of organizing
[00:24:35.000 --> 00:24:51.000]   themselves and hey you can kind of see, you know, this one's a wider embedding cloud and that audio is more stereo, maybe that's what learning that you get a little bit of like kind of intuition and on the interpretability of the embeddings there.
[00:24:51.000 --> 00:25:03.000]   And also having you know having an auto encoder like that, let's you do latent diffusion, so that gives us that embedding space that we can then diffuse in that space and diffuse much longer sequences, and basically increase the power of the fusion
[00:25:03.000 --> 00:25:08.000]   models by by stacking the, you know, the diffusion in the auto encoder space.
[00:25:08.000 --> 00:25:12.000]   That sounds insane. I love it.
[00:25:12.000 --> 00:25:22.000]   I would love to see you, you touched on it earlier and Scott Scott did also the data that you're training these models on.
[00:25:22.000 --> 00:25:39.000]   Curious just the, the variety of like audio and like music styles you've trained on and then also you mentioned it earlier but you know, are there issues around copyright and kind of what do you think the like reception will be from musicians and artists.
[00:25:39.000 --> 00:25:41.000]   Once this is released.
[00:25:41.000 --> 00:25:44.000]   Yeah, I think it's really good to have internal training data.
[00:25:44.000 --> 00:25:54.000]   You know, I've got a lot of electronic music that I've been testing stuff out on because it tends to be full spectrum high resolution stereo extra stuff going on at the high end and low ability to test out.
[00:25:54.000 --> 00:25:58.000]   You know, there's a whole range of distorted signals.
[00:25:58.000 --> 00:26:09.000]   You know, going on just training on piano music. It ends up being a little bit easier to do some sort of thing because it's all piano, when you work in a bunch of dubstep it's every distortion possible under the sun.
[00:26:09.000 --> 00:26:15.000]   So that kind of gives you kind of a hard mode of things like this.
[00:26:15.000 --> 00:26:23.000]   I haven't released anything with that data because you have to do a lot more evaluation around memorization and overfitting.
[00:26:23.000 --> 00:26:37.000]   Just because you know I don't want to put out a model that is going to be trained on a bunch of copyrighted data and spit it back out, that would be, you know, bad from a copyright perspective that would be bad legally that would be bad science that is wouldn't be
[00:26:37.000 --> 00:26:39.000]   overfitting memorizing things.
[00:26:39.000 --> 00:26:48.000]   So because we don't have a full suite right now to be able to like really tell this thing has not memorized anything. And because these models can be susceptible of memorization.
[00:26:48.000 --> 00:26:54.000]   I haven't released any models trained on copyrighted data that I would be concerned about.
[00:26:54.000 --> 00:27:10.000]   That is going to continue to be true for us until we figure out how to not step on that landmine, that's basically one of the really big things that's held back music machine learning is just music copyright is something you don't want to go up against you
[00:27:10.000 --> 00:27:26.000]   know that's what brought down Napster if it brought down all the, all the fun things music, they, you know, they blow up they're really cool and then the RIAA whoever comes in and it's like nope, you aren't doing that so I hope for a long and prosperous
[00:27:26.000 --> 00:27:37.000]   future for harmony and our products and so I want to make sure we fully understand the implications of training on and releasing on copyrighted data before doing so.
[00:27:37.000 --> 00:27:46.000]   And then the artist reactions to it. You know I'm talking with a lot of producers and I show them these tools and they are blown away by it they love it.
[00:27:46.000 --> 00:27:50.000]   You know, because I'm making these tools that right now.
[00:27:50.000 --> 00:27:58.000]   Because you know we're working on high resolution audio, the digital model we have out there will only make about one and a half to three seconds of audio at a time.
[00:27:58.000 --> 00:28:12.000]   So that's not very good if you want to make a full song right, having three seconds of a song. Okay, cool. We got half of a line of a verse and it sounded kind of like a person, but now throw in drums throw in loops throw in little clips all of a sudden
[00:28:12.000 --> 00:28:16.000]   it becomes, you know, heaven for someone who uses sampling.
[00:28:16.000 --> 00:28:28.000]   So I trained on a bunch of a model train on a bunch of old records, like old like ballroom dance music and like songs from, you know, 30s and 40s.
[00:28:28.000 --> 00:28:40.000]   And I got a friend who makes hip hop and I gave him that model and he was able to just keep running that and get samples out of that and use those in his tracks and so that kind of, it gives this extra level of sampling.
[00:28:40.000 --> 00:28:57.000]   And so it's, it's basically making tools that are more useful to producers first, as opposed to here is a thing that can make a beautiful song and oh no artists are threatened, not really artists are much more empowered by these tools first because they can use
[00:28:57.000 --> 00:29:06.000]   them, you still have to have composition, you still have to have taste, you still have to, you know, they're not, they're not well mixed they're gonna be a little bit noisy can you use that.
[00:29:06.000 --> 00:29:15.000]   So basically, it's when I've talked to artists but as producers about this, they love it.
[00:29:15.000 --> 00:29:24.000]   And, yeah, it kind of helps that. Well the easier thing to do right now is make a sample generator not a song generator.
[00:29:24.000 --> 00:29:35.000]   So it's like okay kind of get a win win there of like it's really useful for the artists, they can train it on their own stuff. And it's not going to be copying a full song, it can't.
[00:29:35.000 --> 00:29:51.000]   Yeah, and then you know, eventually I would love to have a model that is trained on all known music, and we can say give me 50% Bruno Mars 50% Beethoven whatever that'd be great that would be so fun to play around with for inspiration for, you know,
[00:29:51.000 --> 00:29:58.000]   for whatever just see what it would what it was spit out. I mean, you know, kind of do things like that with jukebox.
[00:29:58.000 --> 00:30:07.000]   But like, as we're seeing particularly with with the AI art stuff with the visual art. There's a lot of concerns around there.
[00:30:07.000 --> 00:30:20.000]   You know, I don't want to get into the whole that whole conversation now because it's boy is that is that sticky. But, um, yeah, definitely you know things like Holly her and and Matt dry hearse spawning platform where they're putting together, you know, opt in and opt
[00:30:20.000 --> 00:30:30.000]   out lists of artists content, you know, what we're seeing from a lot of the artists we're talking to when they hear what we're doing they want to throw their data at us, because they really want this to happen.
[00:30:30.000 --> 00:30:42.000]   And so I think that we can get enough data from, you know, enthusiastically consenting artists and producers, things that we can clear to be legally scraped and trained on that are publicly available.
[00:30:42.000 --> 00:30:50.000]   And, you know, any deals with people that own the data or whatever you know getting it in through proper channels.
[00:30:50.000 --> 00:31:02.000]   We can get sufficiently high quality models out there where we don't have to train on things that end up being, you know, damaging to anybody or concerning like that.
[00:31:02.000 --> 00:31:15.000]   So it's a constant conversation it's a constant effort to find that balance between, it will be really cool to have this, and let's make sure we're not causing more problems I mean in the music industry it's already very exploitative it's already very much
[00:31:15.000 --> 00:31:29.000]   like everyone fighting for a few dollars. And so you know I, my friends are all DJs and producers, I wouldn't want to take away their last chance of making money in this if any I want to, I want to empower all of them to have more ways to make more
[00:31:29.000 --> 00:31:41.000]   art to make it to make it you know in new sounds and new things and that's, you know, I have I have skin in that game that's my community.
[00:31:41.000 --> 00:31:50.000]   Scott I think you thought there. Yeah, sorry I accidentally opened my AirPods, and it switched all my audio settings via Bluetooth.
[00:31:50.000 --> 00:32:00.000]   So, you know, if you know where to look, there do exist some high quality open source audio data sets that come with like a creative commons license.
[00:32:00.000 --> 00:32:10.000]   So like, I was part of developing one a few years ago for a system called signal train. There's some folks from NYU that have released some things.
[00:32:10.000 --> 00:32:31.000]   It's not sufficient to train a LMM, a large music model, but essentially by aggregating stuff that that people give us as people like Jonathan Mann and other friends of Zach, and then some of these open source data sets that have already been published
[00:32:31.000 --> 00:32:48.000]   by, you know, have an explicit license of creative commons or something like that. We can actually get, we have terabytes of stuff that we can train on legally already, which is kind of, it's not, it's not the commercial stuff like yeah you wouldn't, it
[00:32:48.000 --> 00:33:00.000]   doesn't know words like it doesn't know how to do Taylor Swift, or Bruno Mars, it doesn't know how to do that, but it does know some other things and yeah we're still.
[00:33:00.000 --> 00:33:08.000]   So, Justin is here. He's my, he's the actual music expert on at least out of the two weights and pices here.
