
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:36.400 --> 00:03:40.880]   whether it's Deutsche Bank, Royal Bank of Scotland,
[00:03:40.880 --> 00:03:43.600]   Paribus, one after another.
[00:03:43.600 --> 00:03:45.160]   So there's no recovery.
[00:03:45.160 --> 00:03:46.480]   It's a global recession.
[00:03:46.480 --> 00:03:48.240]   It's bigger than America.
[00:03:48.240 --> 00:03:50.160]   Take a trip to Brazil.
[00:03:50.160 --> 00:03:51.220]   Wanna have some fun?
[00:03:51.220 --> 00:03:52.620]   Go to Venezuela.
[00:03:52.620 --> 00:03:58.000]   You look around, whether it's Nigeria, Angola, Congo,
[00:03:58.000 --> 00:03:59.920]   when these commodity prices collapsed,
[00:03:59.920 --> 00:04:04.120]   so too did a lot of the world economies.
[00:04:04.120 --> 00:04:06.360]   So there's no recovery.
[00:04:06.360 --> 00:04:07.960]   And when you look at the jobs numbers
[00:04:07.960 --> 00:04:12.120]   in the United States that they're touting, it's a sham.
[00:04:12.120 --> 00:04:15.280]   For example, we've lost five million jobs
[00:04:15.280 --> 00:04:20.280]   in manufacturing in the USSA since about 2000.
[00:04:20.280 --> 00:04:24.800]   The five million jobs that are replaced
[00:04:24.800 --> 00:04:26.560]   are in the hospitality sector.
[00:04:26.560 --> 00:04:28.480]   Isn't that a nice proper word?
[00:04:28.480 --> 00:04:30.320]   Hospitality sector.
[00:04:30.320 --> 00:04:34.520]   Bartenders, waitresses, waiters, making beds in hotels.
[00:04:34.520 --> 00:04:36.640]   Not that those are demeaning jobs.
[00:04:36.640 --> 00:04:38.520]   I don't mean that in any way.
[00:04:38.520 --> 00:04:41.580]   What I mean to say is that the fact is
[00:04:41.580 --> 00:04:43.080]   they don't pay a lot of money.
[00:04:43.960 --> 00:04:48.680]   Healthcare, health aides, ambulatory services.
[00:04:48.680 --> 00:04:51.880]   So when you look at real wages
[00:04:51.880 --> 00:04:55.240]   and median household income in the United States,
[00:04:55.240 --> 00:04:58.980]   median household income is below 1999 levels.
[00:04:58.980 --> 00:05:05.040]   95% of the wealth created since the stock market boom
[00:05:05.040 --> 00:05:08.500]   that began with all of the quantitative easing
[00:05:08.500 --> 00:05:11.480]   and all of the zero interest rate policy,
[00:05:12.440 --> 00:05:15.160]   and this effect has gone to the 1%.
[00:05:15.160 --> 00:05:18.600]   95% of the wealth created in the US has gone to the 1%.
[00:05:18.600 --> 00:05:22.840]   Worldwide, 62 people have more money
[00:05:22.840 --> 00:05:25.120]   than half the world's population combined.
[00:05:25.120 --> 00:05:27.600]   Recovery, how about calling it a coverup?
[00:05:27.600 --> 00:05:31.560]   - You know, we're chatting today with Gerald Salente,
[00:05:31.560 --> 00:05:33.920]   founder and director of the Trends Research Institute,
[00:05:33.920 --> 00:05:36.400]   also publisher of the Trends Journal.
[00:05:36.400 --> 00:05:38.160]   I would encourage you to check out his work
[00:05:38.160 --> 00:05:40.480]   at trendsresearch.com.
[00:05:40.480 --> 00:05:43.440]   And Gerald, as you were talking about this wealth gap,
[00:05:43.440 --> 00:05:45.160]   although you didn't really use that term,
[00:05:45.160 --> 00:05:48.200]   it just strikes me that with all the quantitative
[00:05:48.200 --> 00:05:50.560]   easing programs we've seen really worldwide,
[00:05:50.560 --> 00:05:54.720]   it really seems to have proven that if you're close
[00:05:54.720 --> 00:05:56.000]   to the printing press, you benefit.
[00:05:56.000 --> 00:05:58.080]   And the further you are away,
[00:05:58.080 --> 00:06:00.800]   these policies actually harm Main Street America.
[00:06:00.800 --> 00:06:01.760]   Would you agree?
[00:06:01.760 --> 00:06:04.560]   - Well, they do, because look at the facts again.
[00:06:04.560 --> 00:06:07.220]   Negative interest rates, zero interest rate policy,
[00:06:07.220 --> 00:06:08.340]   who does it help?
[00:06:08.340 --> 00:06:09.640]   The facts are there.
[00:06:09.640 --> 00:06:13.600]   You're looking at stock buybacks in the first three months
[00:06:13.600 --> 00:06:18.600]   of the year, it's about $160 billion in the United States.
[00:06:18.600 --> 00:06:20.920]   So they're borrowing the money for nothing,
[00:06:20.920 --> 00:06:22.680]   going back, buying back their own stock
[00:06:22.680 --> 00:06:24.560]   and driving up the equity prices.
[00:06:24.560 --> 00:06:26.200]   Mergers and acquisition activity,
[00:06:26.200 --> 00:06:27.680]   borrowing the dough for nothing,
[00:06:27.680 --> 00:06:30.640]   and they're buying up other companies.
[00:06:30.640 --> 00:06:33.080]   And it's a war against the savers,
[00:06:33.080 --> 00:06:35.560]   because we have no place to put our money.
[00:06:35.560 --> 00:06:38.040]   You don't put in the bank anymore and get,
[00:06:38.040 --> 00:06:39.940]   you don't even get a toaster anymore.
[00:06:39.940 --> 00:06:41.000]   (laughing)
[00:06:41.000 --> 00:06:43.680]   You put it in the bank, you get nothing back for it.
[00:06:43.680 --> 00:06:46.400]   People used to retire on their savings.
[00:06:46.400 --> 00:06:47.960]   So that's gone.
[00:06:47.960 --> 00:06:51.520]   And again, all it's done is benefited the,
[00:06:51.520 --> 00:06:55.720]   you know, the equity markets, the gamblers.
[00:06:55.720 --> 00:06:57.520]   By the way, you look at what's going on
[00:06:57.520 --> 00:07:01.440]   with what happened with the Brexit vote in the UK.
[00:07:01.440 --> 00:07:02.440]   What was it about?
[00:07:02.440 --> 00:07:03.760]   Read the facts.
[00:07:03.760 --> 00:07:05.960]   They're there for everybody that wants to open their eyes
[00:07:05.960 --> 00:07:06.800]   and look at them.
[00:07:07.760 --> 00:07:12.080]   One of the major issues is anti-globalization
[00:07:12.080 --> 00:07:17.080]   and a reaction against the elites
[00:07:17.080 --> 00:07:19.640]   running and owning everything
[00:07:19.640 --> 00:07:22.140]   and the rest of the people working in slavelandia.
[00:07:22.140 --> 00:07:25.200]   - So, Joe, when you look at the Brexit vote,
[00:07:25.200 --> 00:07:27.240]   I mean, I look at that and it's a move
[00:07:27.240 --> 00:07:29.600]   towards protectionism and nationalism.
[00:07:29.600 --> 00:07:33.120]   And we saw the same thing when the world economy slowed
[00:07:33.120 --> 00:07:34.700]   in the early '30s.
[00:07:34.700 --> 00:07:37.100]   In your view as a trends forecaster,
[00:07:37.100 --> 00:07:40.680]   is the Brexit vote the first of many such votes
[00:07:40.680 --> 00:07:41.800]   around the world?
[00:07:41.800 --> 00:07:42.960]   - Oh, absolutely.
[00:07:42.960 --> 00:07:44.160]   It's a matter of fact,
[00:07:44.160 --> 00:07:47.000]   we're coming out with a new trends journal shortly.
[00:07:47.000 --> 00:07:50.200]   And what we're writing about is people power.
[00:07:50.200 --> 00:07:53.480]   And that's what this really, you know, like it or not,
[00:07:53.480 --> 00:07:54.600]   you know, that's what it was.
[00:07:54.600 --> 00:07:58.640]   And it's a reaction against, again, the mobs,
[00:07:58.640 --> 00:08:00.240]   the people like to call them in the States,
[00:08:00.240 --> 00:08:02.960]   the Republicans and the Democrats, for example.
[00:08:02.960 --> 00:08:05.200]   How about the bloods in the crypts?
[00:08:05.200 --> 00:08:06.960]   You know, I don't say that sarcastically.
[00:08:06.960 --> 00:08:09.720]   How many more people do the Republicans and Democrats
[00:08:09.720 --> 00:08:11.680]   have to murder around the world
[00:08:11.680 --> 00:08:15.120]   in the name of freedom and democracy
[00:08:15.120 --> 00:08:17.360]   before anybody calls a murderer a murderer?
[00:08:17.360 --> 00:08:18.760]   How many more drone strikes?
[00:08:18.760 --> 00:08:21.060]   What is 4,000 innocent people killed
[00:08:21.060 --> 00:08:24.800]   by that Nobel Peace Prize winner Obama
[00:08:24.800 --> 00:08:27.880]   on his terror Tuesdays when he's quoted as saying,
[00:08:27.880 --> 00:08:29.720]   I'll quote, "I'm really good at killing people."
[00:08:29.720 --> 00:08:31.600]   In the book "Double Down."
[00:08:31.600 --> 00:08:34.640]   Thieves, they rob our money in the name of too big to fail,
[00:08:34.640 --> 00:08:37.240]   loan guarantees, and bailouts to their friends.
[00:08:37.240 --> 00:08:40.320]   I mean, let's call it what it is.
[00:08:40.320 --> 00:08:43.700]   And when you see the Brexit vote is a reaction against that.
[00:08:43.700 --> 00:08:45.440]   It's going on globally
[00:08:45.440 --> 00:08:48.280]   in all the Western so-called democracies.
[00:08:48.280 --> 00:08:49.640]   These are not democracies.
[00:08:49.640 --> 00:08:52.200]   These are neo-feudal societies.
[00:08:52.200 --> 00:08:56.240]   We've taken away from the kings, the queens, and nobility,
[00:08:56.240 --> 00:08:58.840]   and we gave it to a small club.
[00:08:58.840 --> 00:09:02.400]   The Oxford, the Eaton boys,
[00:09:02.400 --> 00:09:04.760]   the Harvard, Princeton, Yale gang,
[00:09:04.760 --> 00:09:08.320]   the White Shoe Boys on Wall Street of the city of London.
[00:09:08.320 --> 00:09:11.040]   When are people gonna grow up and call it what it is?
[00:09:11.040 --> 00:09:12.800]   And that's what the reaction is.
[00:09:12.800 --> 00:09:14.960]   The anger out there is real.
[00:09:14.960 --> 00:09:16.480]   The people are being shafted.
[00:09:16.480 --> 00:09:19.800]   They feel it in their lives, in their pocketbooks.
[00:09:19.800 --> 00:09:22.240]   Look what's going on in the United States.
[00:09:22.240 --> 00:09:25.880]   Do you know that the millennial age people,
[00:09:25.880 --> 00:09:30.320]   their amount of home buying is at a record low?
[00:09:31.200 --> 00:09:32.800]   They're left getting out of college
[00:09:32.800 --> 00:09:35.240]   with $100,000 worth of debt
[00:09:35.240 --> 00:09:40.120]   and getting jobs as baristas at Starbucks.
[00:09:40.120 --> 00:09:43.160]   Yeah, I used to be a soda jerk when I was a kid.
[00:09:43.160 --> 00:09:44.920]   You know, they're now adults,
[00:09:44.920 --> 00:09:47.040]   soda jerks pouring out coffee
[00:09:47.040 --> 00:09:53.080]   as what is, with Starbucks owns, what, nearly 8,000 outlets.
[00:09:53.080 --> 00:09:55.380]   And that puts out a business
[00:09:55.380 --> 00:09:58.160]   of all the people that used to want to compete,
[00:09:58.160 --> 00:10:01.080]   whether it's in that or fast food or multinationals.
[00:10:01.080 --> 00:10:03.120]   That's what the Brexit vote is about.
[00:10:03.120 --> 00:10:05.920]   It's a reaction against a few owning everything.
[00:10:05.920 --> 00:10:10.000]   It's a reaction against the 62 people, according to Oxfam,
[00:10:10.000 --> 00:10:12.160]   that owned more dough
[00:10:12.160 --> 00:10:15.020]   than half the world's population combined.
[00:10:15.020 --> 00:10:18.360]   - Well, we are chatting today with the founder
[00:10:18.360 --> 00:10:21.400]   and director of the Trends Research Institute,
[00:10:21.400 --> 00:10:24.360]   publisher of Trends Journal, Mr. Gerald Celente.
[00:10:24.360 --> 00:10:26.280]   I would encourage you to check out his work
[00:10:26.280 --> 00:10:28.040]   at trendsresearch.com.
[00:10:28.040 --> 00:10:30.320]   It's one of my favorite publications to read.
[00:10:30.320 --> 00:10:32.480]   Again, I'd encourage you to check it out.
[00:10:32.480 --> 00:10:34.960]   We'll be back and continue our conversation with Gerald
[00:10:34.960 --> 00:10:37.080]   when Everything Financial Radio returns.
[00:10:37.080 --> 00:10:37.920]   Stay with us.
[00:10:37.920 --> 00:10:39.560]   ♪ Come on, come on ♪
[00:10:39.560 --> 00:10:43.800]   ♪ Listen to the money talk ♪
[00:10:43.800 --> 00:10:45.760]   ♪ That's the way you do it ♪
[00:10:45.760 --> 00:10:48.920]   ♪ Money for nothing and you chase the breeze ♪
[00:10:48.920 --> 00:10:51.540]   - Well, I certainly hope you're enjoying the conversation
[00:10:51.540 --> 00:10:54.920]   that I had with Mr. Gerald Celente this past week.
[00:10:54.920 --> 00:10:58.080]   I'll get right back to that conversation now.
[00:10:58.080 --> 00:11:00.280]   I'm joined on the Everything Financial Radio program
[00:11:00.280 --> 00:11:02.920]   today by the founder and director
[00:11:02.920 --> 00:11:04.620]   of the Trends Research Institute
[00:11:04.620 --> 00:11:08.440]   and publisher of the Trends Journal, Mr. Gerald Celente.
[00:11:08.440 --> 00:11:12.480]   The website to check out his work is trendsresearch.com.
[00:11:12.480 --> 00:11:13.760]   And Gerald, in the last segment,
[00:11:13.760 --> 00:11:16.080]   we were talking a bit about,
[00:11:16.080 --> 00:11:18.660]   or alluded anyway to,
[00:11:18.660 --> 00:11:20.760]   you'd mentioned the too big to fail banks.
[00:11:20.760 --> 00:11:23.020]   And to talk about banking again,
[00:11:23.020 --> 00:11:25.720]   I mean, it seems that these too big to fail banks
[00:11:25.720 --> 00:11:27.920]   are essentially in worse condition
[00:11:27.920 --> 00:11:29.200]   than they were prior to the bailout.
[00:11:29.200 --> 00:11:31.880]   The derivative exposure is greater.
[00:11:31.880 --> 00:11:35.480]   The return of the no money down mortgage is back.
[00:11:35.480 --> 00:11:38.240]   And are we just ready to see a repeat performance
[00:11:38.240 --> 00:11:41.280]   of what we saw back in 2007 and 2008 in your view?
[00:11:41.280 --> 00:11:42.840]   - I think it's going to be much worse
[00:11:42.840 --> 00:11:46.680]   because the bubble that is built up by this equity boom
[00:11:46.680 --> 00:11:49.000]   that's not based on price earning ratios,
[00:11:49.000 --> 00:11:50.860]   it's based on speculation.
[00:11:50.860 --> 00:11:53.400]   It's based, again, on stock buybacks
[00:11:53.400 --> 00:11:55.680]   and merger and acquisition activity.
[00:11:55.680 --> 00:11:59.160]   And stock buyback levels are returning to records.
[00:11:59.160 --> 00:12:02.280]   So there's no real price discovery.
[00:12:02.280 --> 00:12:05.720]   It's been inflated with zero interest rate,
[00:12:05.720 --> 00:12:07.620]   negative interest rate policy.
[00:12:07.620 --> 00:12:09.720]   I mean, you know, Dennis, you're a nice guy.
[00:12:09.720 --> 00:12:11.200]   You know, I've been on your show a number of times.
[00:12:11.200 --> 00:12:12.480]   I got a deal for you.
[00:12:12.480 --> 00:12:15.280]   I have some bonds to sell.
[00:12:15.280 --> 00:12:18.440]   We're going to call them negative yields.
[00:12:18.440 --> 00:12:19.440]   That's right.
[00:12:19.440 --> 00:12:23.600]   In 20 years, when you cash in this, or 10 years,
[00:12:23.600 --> 00:12:24.780]   you're going to get less back
[00:12:24.780 --> 00:12:26.340]   than what you bought the bond for
[00:12:26.340 --> 00:12:28.900]   because I like you so much.
[00:12:28.900 --> 00:12:30.920]   You can't make this stuff up.
[00:12:30.920 --> 00:12:33.560]   This has never been done in the history of the world.
[00:12:33.560 --> 00:12:37.040]   So what they've done is they've created
[00:12:37.040 --> 00:12:39.320]   an artificial bubble that's bigger
[00:12:39.320 --> 00:12:41.200]   than anything we've ever seen.
[00:12:41.200 --> 00:12:42.040]   Look what's going on.
[00:12:42.040 --> 00:12:43.640]   Look why the market's going up.
[00:12:43.640 --> 00:12:45.460]   I want the good news, for example,
[00:12:45.460 --> 00:12:49.840]   that over in Japan, you know, Abe's party over there,
[00:12:49.840 --> 00:12:52.560]   Shinzo Abe, they won an election last week,
[00:12:52.560 --> 00:12:55.120]   and now they could do more.
[00:12:55.120 --> 00:12:56.560]   Abe-nomics.
[00:12:56.560 --> 00:13:00.840]   Well, round one and two failed, miserably.
[00:13:00.840 --> 00:13:03.380]   So now they're going to go for round three.
[00:13:03.380 --> 00:13:07.620]   Oh, and by the way, what is their debt to GDP ratio?
[00:13:07.620 --> 00:13:09.100]   Oh, 245.
[00:13:09.100 --> 00:13:11.160]   Oh, and what do they have?
[00:13:11.160 --> 00:13:13.300]   $11 trillion in debt.
[00:13:13.300 --> 00:13:15.540]   And now they're going to take on more.
[00:13:15.540 --> 00:13:17.220]   And the markets go up on that news.
[00:13:17.220 --> 00:13:18.560]   You know why?
[00:13:18.560 --> 00:13:20.340]   More stimulus.
[00:13:20.340 --> 00:13:23.100]   They keep the Ponzi scheme going.
[00:13:23.100 --> 00:13:26.460]   It's not Abe-nomics, it's Ponzi-nomics.
[00:13:26.460 --> 00:13:27.620]   And it's in Europe.
[00:13:27.620 --> 00:13:29.100]   It's in the United States.
[00:13:29.100 --> 00:13:31.060]   It's in China.
[00:13:31.060 --> 00:13:32.200]   It's global.
[00:13:32.200 --> 00:13:33.660]   Look at the banking problems.
[00:13:33.660 --> 00:13:35.620]   Listen to what the IMF said.
[00:13:35.620 --> 00:13:38.160]   They're worried about Deutsche Bank.
[00:13:38.160 --> 00:13:41.700]   Deutsche Bank, you look at their stocks,
[00:13:41.700 --> 00:13:46.000]   look at the stocks values of Societe Generale.
[00:13:46.000 --> 00:13:49.340]   Look at Royal Bank of Scotland, not so royal.
[00:13:49.340 --> 00:13:53.620]   They're down 40, 50% year to date.
[00:13:53.620 --> 00:13:55.880]   Why?
[00:13:55.880 --> 00:13:58.460]   Because of exactly what you said, their exposure.
[00:13:58.460 --> 00:14:00.260]   Look what's going on in Italy.
[00:14:00.260 --> 00:14:04.380]   Look at the bank stocks have crashed over there.
[00:14:04.380 --> 00:14:07.220]   And they're facing another crisis.
[00:14:07.220 --> 00:14:10.580]   And now they're looking to get out of the EU deal
[00:14:10.580 --> 00:14:13.640]   in terms of bailing out the banks by the state.
[00:14:13.640 --> 00:14:17.000]   Because they have the bail-ins.
[00:14:17.000 --> 00:14:18.740]   The people are exposed, mostly,
[00:14:18.740 --> 00:14:22.740]   but a majority of the bonds being bought
[00:14:22.740 --> 00:14:26.640]   in the Italian banks are owned by individuals.
[00:14:26.640 --> 00:14:29.440]   They suckered the people into buying them.
[00:14:29.440 --> 00:14:31.840]   So that means they're going to lose their money.
[00:14:31.840 --> 00:14:35.360]   So they're trying to save the Italian banks.
[00:14:35.360 --> 00:14:37.360]   The banking crisis is in front of us.
[00:14:37.360 --> 00:14:40.080]   And these negative interest rates don't help, by the way,
[00:14:40.080 --> 00:14:41.760]   because they can't loan money out
[00:14:41.760 --> 00:14:43.760]   and get much of a return on it back
[00:14:43.760 --> 00:14:45.560]   because the rates are so low.
[00:14:45.560 --> 00:14:46.680]   So in the United States,
[00:14:46.680 --> 00:14:48.960]   you have a little boost in the banking profits,
[00:14:48.960 --> 00:14:51.620]   but worldwide, it's a crisis.
[00:14:52.520 --> 00:14:54.560]   - So, Joe, you used the term stimulus.
[00:14:54.560 --> 00:14:57.000]   And essentially, when you use the term stimulus,
[00:14:57.000 --> 00:14:59.800]   we've got central banks that are literally
[00:14:59.800 --> 00:15:01.400]   printing money out of thin air.
[00:15:01.400 --> 00:15:03.800]   And I think it was the economist Herbert Stein who said,
[00:15:03.800 --> 00:15:06.480]   "If something cannot go on forever, it will stop."
[00:15:06.480 --> 00:15:09.280]   And that's a commonsensical way to look at this.
[00:15:09.280 --> 00:15:10.400]   When does it stop?
[00:15:10.400 --> 00:15:15.220]   - It stops when they stop propping up the equity markets.
[00:15:15.220 --> 00:15:18.360]   When the equity markets crash, that'll be the end of it.
[00:15:18.360 --> 00:15:20.760]   Look what happened with the Brexit vote.
[00:15:20.760 --> 00:15:23.000]   You saw the turbulence in the equity markets.
[00:15:23.000 --> 00:15:25.220]   And you heard all the central bankers,
[00:15:25.220 --> 00:15:27.280]   all the governments came out and saying
[00:15:27.280 --> 00:15:28.540]   they were gonna do everything they could
[00:15:28.540 --> 00:15:30.760]   to protect the equity markets.
[00:15:30.760 --> 00:15:34.120]   How about rigging the casino?
[00:15:34.120 --> 00:15:35.640]   What am I, six years old?
[00:15:35.640 --> 00:15:39.420]   Take your plunge protection team and stick it.
[00:15:39.420 --> 00:15:41.040]   That's not capitalism.
[00:15:41.040 --> 00:15:42.480]   That's rigging the market.
[00:15:42.480 --> 00:15:44.240]   And they got one over there in China.
[00:15:44.240 --> 00:15:45.720]   They called it a national team.
[00:15:45.720 --> 00:15:47.160]   They have one all over.
[00:15:47.160 --> 00:15:48.840]   So what I'm saying to you, Dennis,
[00:15:48.840 --> 00:15:50.920]   is when these things go out of control,
[00:15:50.920 --> 00:15:55.720]   the governments come in and they bail out the two bigs.
[00:15:55.720 --> 00:15:56.680]   They're buddies that don't,
[00:15:56.680 --> 00:15:58.000]   they don't wanna lose a lot of money,
[00:15:58.000 --> 00:15:59.440]   are gonna lose themselves.
[00:15:59.440 --> 00:16:01.480]   And they wanna keep the facade going
[00:16:01.480 --> 00:16:04.240]   that everything is okay as it's collapsing.
[00:16:04.240 --> 00:16:05.880]   You mentioned about stimulus.
[00:16:05.880 --> 00:16:10.960]   Four words have killed capitalism.
[00:16:10.960 --> 00:16:13.600]   This is not a capitalistic system.
[00:16:13.600 --> 00:16:16.080]   As I said, they rigged the markets
[00:16:16.080 --> 00:16:18.200]   and we know it with rigging LIBOR rates,
[00:16:18.200 --> 00:16:20.760]   4X markets, convicted of felonies.
[00:16:20.760 --> 00:16:22.080]   It's not speculation.
[00:16:22.080 --> 00:16:23.760]   Gold markets, rigged.
[00:16:23.760 --> 00:16:25.440]   And as I said, they rigged,
[00:16:25.440 --> 00:16:27.360]   when the markets go down too low,
[00:16:27.360 --> 00:16:30.740]   plunge protection team comes in and they save the day.
[00:16:30.740 --> 00:16:33.640]   With stimulus, what are they buying?
[00:16:33.640 --> 00:16:39.780]   Government bonds and now in Europe, corporate bonds.
[00:16:39.780 --> 00:16:43.000]   Could anybody call it the merger
[00:16:43.000 --> 00:16:46.640]   of state and corporate powers, fascism?
[00:16:46.640 --> 00:16:48.200]   'Cause that's what's happened.
[00:16:48.200 --> 00:16:52.840]   And so this isn't capitalism anymore.
[00:16:52.840 --> 00:16:54.760]   By the deeds you shall know them
[00:16:54.760 --> 00:16:57.600]   and the deeds prove there are not free markets,
[00:16:57.600 --> 00:17:00.640]   there's not free price discovery, it's a rig game.
[00:17:00.640 --> 00:17:03.720]   - So Gerald, in the time we have left,
[00:17:03.720 --> 00:17:05.080]   I'd like to get your opinion
[00:17:05.080 --> 00:17:07.300]   on the trends we're seeing politically.
[00:17:07.300 --> 00:17:09.640]   We just finished in the United States,
[00:17:09.640 --> 00:17:13.040]   a primary season that saw Donald Trump
[00:17:13.040 --> 00:17:14.380]   get the Republican nomination.
[00:17:14.380 --> 00:17:16.160]   I guess that's not official as we're talking here,
[00:17:16.160 --> 00:17:19.200]   but assuming it will be soon.
[00:17:19.200 --> 00:17:21.880]   Bernie Sanders, an admitted socialist.
[00:17:21.880 --> 00:17:23.840]   We see these fringe political candidates
[00:17:23.840 --> 00:17:25.400]   that probably wouldn't have gotten traction
[00:17:25.400 --> 00:17:26.760]   a couple election cycles ago,
[00:17:26.760 --> 00:17:28.040]   and we're seeing this worldwide.
[00:17:28.040 --> 00:17:29.240]   Is this going to intensify?
[00:17:29.240 --> 00:17:31.520]   Is this a new trend in your view?
[00:17:31.520 --> 00:17:32.840]   - Yes, it absolutely is.
[00:17:32.840 --> 00:17:35.040]   As I said, it's the people power trend
[00:17:35.040 --> 00:17:38.080]   that we're writing about now.
[00:17:38.080 --> 00:17:39.600]   And it'll be out in the New Trends Journal
