
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:03:55.760 --> 00:03:57.120]   So this is Apple over the last 10 years.
[00:03:57.120 --> 00:04:01.040]   This is a stock that's up 1,200% over the last 10 years.
[00:04:01.040 --> 00:04:02.120]   It's experienced by my count
[00:04:02.120 --> 00:04:03.880]   seven different double digit drawdowns,
[00:04:03.880 --> 00:04:06.640]   including four separate losses of 25% or more.
[00:04:06.640 --> 00:04:09.320]   And this is in time when the S&P was down 25% just once.
[00:04:09.320 --> 00:04:12.880]   So even the best stocks are gonna get dinged at times.
[00:04:12.880 --> 00:04:15.840]   So unfortunately, if you're owning individual stocks,
[00:04:15.840 --> 00:04:17.800]   you just have to expect this to happen.
[00:04:17.800 --> 00:04:21.960]   The problem is, like I've never read a good book
[00:04:21.960 --> 00:04:23.520]   on when to sell a stock.
[00:04:23.520 --> 00:04:25.640]   There's plenty of books about Warren Buffett
[00:04:25.640 --> 00:04:28.480]   bought American Express after the salad oil scandal,
[00:04:28.480 --> 00:04:29.960]   or Benjamin Graham bought Geico.
[00:04:29.960 --> 00:04:31.200]   And you hear all these stories about like,
[00:04:31.200 --> 00:04:32.620]   when to buy a stock.
[00:04:32.620 --> 00:04:33.800]   And unfortunately,
[00:04:33.800 --> 00:04:35.860]   especially when you have more of a fun portfolio.
[00:04:35.860 --> 00:04:36.960]   So Duncan, you said this is like,
[00:04:36.960 --> 00:04:39.800]   I'm playing around, I'm having fun, I'm enjoying this.
[00:04:39.800 --> 00:04:40.640]   I think it's hard-
[00:04:40.640 --> 00:04:41.460]   - Was enjoying this.
[00:04:41.460 --> 00:04:43.580]   - Well, was at one time.
[00:04:43.580 --> 00:04:45.840]   I think the reason this is so hard is because,
[00:04:45.840 --> 00:04:48.520]   let's say you're a fundamental analyst
[00:04:48.520 --> 00:04:50.880]   who's looking at stocks for your mutual fund,
[00:04:50.880 --> 00:04:52.520]   your hedge fund, your professional,
[00:04:52.520 --> 00:04:53.720]   or your technical analyst,
[00:04:53.720 --> 00:04:56.080]   or you're a quant and you have these rules.
[00:04:56.080 --> 00:04:58.220]   You have rules for when to buy and when to sell, right?
[00:04:58.220 --> 00:04:59.720]   If you're a technical analyst,
[00:04:59.720 --> 00:05:00.960]   you buy when it's in an uptrend,
[00:05:00.960 --> 00:05:01.800]   you sell when it's in a downtrend.
[00:05:01.800 --> 00:05:02.640]   That's pretty simple.
[00:05:02.640 --> 00:05:04.660]   The variations of that can be different.
[00:05:04.660 --> 00:05:05.840]   But if you're a quant,
[00:05:05.840 --> 00:05:07.320]   you have these fundamental numbers where,
[00:05:07.320 --> 00:05:09.320]   if it hits your screen, you're in.
[00:05:09.320 --> 00:05:11.280]   If it's not in the screen anymore, you're out.
[00:05:11.280 --> 00:05:12.120]   It's pretty easy, right?
[00:05:12.120 --> 00:05:13.800]   Even a fundamental analyst can look at
[00:05:13.800 --> 00:05:15.700]   all sorts of different financial statement stuff.
[00:05:15.700 --> 00:05:17.840]   But I'd say most people who are screwing around
[00:05:17.840 --> 00:05:20.140]   in the Robinhood account are probably buying stocks
[00:05:20.140 --> 00:05:22.080]   because it's something they use,
[00:05:22.080 --> 00:05:24.800]   it's something they like, it's a name brand.
[00:05:24.800 --> 00:05:26.440]   And maybe it's just something that they enjoy.
[00:05:26.440 --> 00:05:28.640]   And so I think that's why a lot of people buy these stocks.
[00:05:28.640 --> 00:05:30.160]   And when you don't have a good reason like that,
[00:05:30.160 --> 00:05:34.560]   it's hard to know when it takes a dump, what do you do?
[00:05:34.560 --> 00:05:37.120]   It's just harder to know when to cut bait.
[00:05:37.120 --> 00:05:40.000]   So here's a stock that I own that's on a severe rollercoaster.
[00:05:40.000 --> 00:05:41.960]   The name is not important
[00:05:41.960 --> 00:05:43.600]   because no one comes for my stock picks.
[00:05:43.600 --> 00:05:45.720]   I basically get all my stock picks from Josh anyway.
[00:05:45.720 --> 00:05:46.680]   So the name's not important.
[00:05:46.680 --> 00:05:48.860]   But I bought this stock in July.
[00:05:48.860 --> 00:05:50.560]   It had a really nice run.
[00:05:50.560 --> 00:05:51.920]   And then it went like parabolic
[00:05:51.920 --> 00:05:54.160]   when Facebook announced all this metaverse stuff.
[00:05:54.160 --> 00:05:56.360]   And it was up 100% in like five months.
[00:05:56.360 --> 00:05:58.960]   Like awesome, I'm the greatest trader in the world.
[00:05:58.960 --> 00:06:01.640]   And then since the end of November, it's down 50%.
[00:06:01.640 --> 00:06:05.480]   So I did 100% up, 50% down, I'm back to where I was.
[00:06:05.480 --> 00:06:08.360]   And you're kind of like, what the, what was that?
[00:06:08.360 --> 00:06:10.080]   Now what do I do?
[00:06:10.080 --> 00:06:11.040]   I'm right back where I started,
[00:06:11.040 --> 00:06:13.000]   which is better than a loss on an absolute basis,
[00:06:13.000 --> 00:06:14.240]   but it's kind of hard to know.
[00:06:14.240 --> 00:06:16.120]   And I think when you're an investor,
[00:06:16.120 --> 00:06:18.780]   there's a really fine line between discipline and insanity.
[00:06:18.780 --> 00:06:19.960]   And discipline is sticking to something
[00:06:19.960 --> 00:06:21.000]   where you're buying it on the way down,
[00:06:21.000 --> 00:06:22.560]   you're averaging in.
[00:06:22.560 --> 00:06:25.480]   And insanity is you're losing all flexibility
[00:06:25.480 --> 00:06:27.180]   and now what am I gonna do, right?
[00:06:27.180 --> 00:06:31.080]   So it's hard to know because we don't know the future.
[00:06:31.080 --> 00:06:33.240]   Like which, even though all stocks get dinged a lot,
[00:06:33.240 --> 00:06:35.240]   especially on individual names,
[00:06:35.240 --> 00:06:36.080]   we don't know what's gonna happen
[00:06:36.080 --> 00:06:38.040]   and which stocks are gonna work and which ones aren't.
[00:06:38.040 --> 00:06:39.300]   So I think I have some questions
[00:06:39.300 --> 00:06:40.360]   you can at least ask yourself.
[00:06:40.360 --> 00:06:43.720]   Like what's my threshold for pain as an individual investor?
[00:06:43.720 --> 00:06:46.120]   Is it 30%, 40%, 50%?
[00:06:46.120 --> 00:06:48.580]   I mean, if you're owning an individual stock,
[00:06:48.580 --> 00:06:50.760]   you should expect a minimum to see it get cut in half,
[00:06:50.760 --> 00:06:52.960]   once every few years, probably.
[00:06:52.960 --> 00:06:54.120]   Not every stock, but most stocks,
[00:06:54.120 --> 00:06:55.240]   especially if they're like smaller
[00:06:55.240 --> 00:06:57.360]   and you're trying to catch a trend.
[00:06:57.360 --> 00:06:59.920]   Would I be thrilled to buy the stock at lower prices?
[00:06:59.920 --> 00:07:01.400]   Duncan, you said, well, I've been buying in
[00:07:01.400 --> 00:07:04.800]   and averaging down, but I can't find a bottom.
[00:07:04.800 --> 00:07:06.740]   - Yeah, it's like, because my mentality
[00:07:06.740 --> 00:07:08.960]   is that old mentality of like, well, I liked it back,
[00:07:08.960 --> 00:07:11.680]   you know, when it was at 20, now it's at 15, you know?
[00:07:11.680 --> 00:07:14.520]   - And I guess as long as the story hasn't changed too much,
[00:07:14.520 --> 00:07:15.520]   you know, that kind of makes sense.
[00:07:15.520 --> 00:07:17.920]   I think you could probably set yourself some rules.
[00:07:17.920 --> 00:07:21.280]   I'm gonna buy it when it is down 30% from where I bought it.
[00:07:21.280 --> 00:07:22.840]   Then I'm gonna buy it when it's down to 40%.
[00:07:22.840 --> 00:07:24.040]   So you can kind of not try to guess.
[00:07:24.040 --> 00:07:25.000]   Think you can take the guessing games
[00:07:25.000 --> 00:07:26.120]   out of it a little bit.
[00:07:26.120 --> 00:07:27.100]   And then the other thing is just like,
[00:07:27.100 --> 00:07:29.480]   do you have better investment opportunities elsewhere?
[00:07:29.480 --> 00:07:31.580]   Right, there's this mentality of,
[00:07:31.580 --> 00:07:33.480]   I'm just gonna wait until it gets back to break even,
[00:07:33.480 --> 00:07:35.320]   and then I'll sell, and then I'm done with this thing,
[00:07:35.320 --> 00:07:37.280]   and it's out of my hair forever.
[00:07:37.280 --> 00:07:40.080]   But, you know, it's always much easier to sell a stock
[00:07:40.080 --> 00:07:40.920]   when you have a gain,
[00:07:40.920 --> 00:07:41.740]   'cause you can at least lock in profits.
[00:07:41.740 --> 00:07:43.160]   Selling when your stock is down is much harder,
[00:07:43.160 --> 00:07:45.320]   because no one wants to look like an idiot
[00:07:45.320 --> 00:07:47.400]   for giving up on the stock that's the next Netflix,
[00:07:47.400 --> 00:07:49.320]   or Apple, or Amazon.
[00:07:49.320 --> 00:07:50.160]   On the other hand,
[00:07:50.160 --> 00:07:51.280]   you also don't want to be in the next Citigroup.
[00:07:51.280 --> 00:07:55.040]   So I would look at it as an opportunity cost thing of,
[00:07:55.040 --> 00:07:56.960]   is there something else that I wanted to own that's better,
[00:07:56.960 --> 00:08:00.400]   or am I really happy this is down 30% or 40%,
[00:08:00.400 --> 00:08:01.960]   and I can buy it on sale,
[00:08:01.960 --> 00:08:03.640]   and see what happens to give myself a longer runway,
[00:08:03.640 --> 00:08:06.360]   and what kind of time horizon am I thinking about here?
[00:08:06.360 --> 00:08:08.120]   - Yeah, and I mean, I guess selling at a loss,
[00:08:08.120 --> 00:08:10.720]   you at least can harvest some tax losses, right?
[00:08:10.720 --> 00:08:12.440]   That's the upside maybe?
[00:08:12.440 --> 00:08:14.040]   - There you go, tax planning.
[00:08:14.040 --> 00:08:16.000]   But yeah, but it's, again,
[00:08:16.000 --> 00:08:17.440]   there's no good books on this.
[00:08:17.440 --> 00:08:18.720]   Like, when to sell a stock that's down?
[00:08:18.720 --> 00:08:20.280]   Like, really, no one knows.
[00:08:20.280 --> 00:08:24.160]   And so I think a lot of it has to do with other opportunities
[00:08:24.160 --> 00:08:25.840]   why you got into it in the first place,
[00:08:25.840 --> 00:08:28.900]   and how much pain threshold you can really handle.
[00:08:28.900 --> 00:08:30.480]   - Yeah, no, that's good advice.
[00:08:30.480 --> 00:08:32.240]   - Let's do another one. - Okay.
[00:08:32.240 --> 00:08:36.180]   So up next, we have the following.
[00:08:36.180 --> 00:08:39.960]   I'm a 25-year-old currently maxing out my 401(k)
[00:08:39.960 --> 00:08:41.040]   in Roth IRA.
[00:08:41.040 --> 00:08:42.540]   This leaves little access in the budget
[00:08:42.540 --> 00:08:45.680]   for other savings, emergency fund not included.
[00:08:45.680 --> 00:08:47.520]   While I feel great about funding my retirement
[00:08:47.520 --> 00:08:48.840]   so strongly at this age,
[00:08:48.840 --> 00:08:50.720]   I have some concerns about being able to save up
[00:08:50.720 --> 00:08:53.360]   for big ticket items like a home, a car, et cetera.
[00:08:53.360 --> 00:08:54.760]   Is there a point where I should consider
[00:08:54.760 --> 00:08:56.680]   reducing my tax-deferred contributions
[00:08:56.680 --> 00:08:59.120]   to bolster my taxable savings investments
[00:08:59.120 --> 00:09:01.440]   for these types of expenses,
[00:09:01.440 --> 00:09:04.280]   perhaps lowering my contribution to my employer's match?
[00:09:04.280 --> 00:09:07.680]   - First of all, kudos to this person for maxing out
[00:09:07.680 --> 00:09:10.040]   their IRA and 401(k) at 25.
[00:09:10.040 --> 00:09:10.960]   That's pretty well done.
[00:09:10.960 --> 00:09:13.320]   I'm guessing that you're in the minority there.
[00:09:14.800 --> 00:09:17.360]   I do think it's tough if you're spreading yourself too thin
[00:09:17.360 --> 00:09:19.640]   with money that's not gonna be touched for decades.
[00:09:19.640 --> 00:09:22.480]   I get the idea of, like I've been a big proponent of,
[00:09:22.480 --> 00:09:24.480]   invest early and often and let compound interest
[00:09:24.480 --> 00:09:26.120]   be the wind at your sails, right?
[00:09:26.120 --> 00:09:29.560]   But it can be tough if you're trying to save
[00:09:29.560 --> 00:09:30.960]   for a wedding or a down payment or something
[00:09:30.960 --> 00:09:32.600]   and all your money's going to retirement.
[00:09:32.600 --> 00:09:34.560]   I think especially if you've already done it,
[00:09:34.560 --> 00:09:37.280]   there's no shame in cutting back your max
[00:09:37.280 --> 00:09:38.520]   because you can always go back to it,
[00:09:38.520 --> 00:09:39.960]   especially if you're saving for a down payment
[00:09:39.960 --> 00:09:42.720]   and you're gonna save for two, three, five years.
[00:09:42.720 --> 00:09:44.700]   If you've already built those good saving habits,
[00:09:44.700 --> 00:09:45.960]   I'm not that worried about going back to them
[00:09:45.960 --> 00:09:47.440]   because you can just take that money you were saving
[00:09:47.440 --> 00:09:49.380]   and plow it right back into the 401(k) or IRA
[00:09:49.380 --> 00:09:51.880]   when you're done and you hit your goal.
[00:09:51.880 --> 00:09:55.640]   So John, put up this chart here that I created for my book.
[00:09:55.640 --> 00:09:58.480]   I looked at what does it take to become a millionaire
[00:09:58.480 --> 00:09:59.680]   if you're maxing out your 401(k).
[00:09:59.680 --> 00:10:02.520]   Now this assumed the 19,500 max.
[00:10:02.520 --> 00:10:03.800]   I think it's now 20,500.
[00:10:03.800 --> 00:10:04.920]   They upped it for the last couple years,
[00:10:04.920 --> 00:10:06.400]   so I wrote this a couple years ago.
[00:10:06.400 --> 00:10:07.520]   You can see how low the returns are
[00:10:07.520 --> 00:10:08.360]   if you start at an early age.
[00:10:08.360 --> 00:10:11.340]   This is even at 30 where our listener here is 25.
[00:10:11.340 --> 00:10:13.480]   If you max out your 401(k) every year,
[00:10:13.480 --> 00:10:14.800]   and this isn't even including the IRA,
[00:10:14.800 --> 00:10:17.220]   it would take a 2% return over 35 years
[00:10:17.220 --> 00:10:18.380]   to get a million dollars.
[00:10:18.380 --> 00:10:20.660]   Obviously a million dollars is no magic number.
[00:10:20.660 --> 00:10:22.260]   In 35 years it's not gonna be worth as much.
[00:10:22.260 --> 00:10:24.300]   This was just trying to show big round numbers.
[00:10:24.300 --> 00:10:26.300]   It doesn't take that much if you're maxing out your account.
[00:10:26.300 --> 00:10:28.140]   You don't need huge returns.
[00:10:28.140 --> 00:10:29.180]   So I think if you've already done it
[00:10:29.180 --> 00:10:31.180]   and you front loaded some of your retirement
[00:10:31.180 --> 00:10:32.860]   objectives and savings,
[00:10:32.860 --> 00:10:34.540]   I think putting it off for a few years
[00:10:34.540 --> 00:10:36.540]   is not gonna be that big of a deal
[00:10:36.540 --> 00:10:38.620]   because you know you can go back to it.
[00:10:38.620 --> 00:10:40.220]   And there's also this thing of in your 20s,
[00:10:40.220 --> 00:10:43.180]   you don't want to have everything go towards your future
[00:10:43.180 --> 00:10:44.020]   if you can help it.
[00:10:44.020 --> 00:10:46.200]   You should have some money bucketed aside
[00:10:46.200 --> 00:10:48.320]   to travel and have fun and go out
[00:10:48.320 --> 00:10:49.800]   and not have everything go to retirement.
[00:10:49.800 --> 00:10:51.400]   So I love the fact that this person
[00:10:51.400 --> 00:10:54.640]   is maxing out their retirement at an early age.
[00:10:54.640 --> 00:10:55.860]   But yeah, if you cut back a little bit,
[00:10:55.860 --> 00:10:57.200]   I think you've shown good saving habits.
[00:10:57.200 --> 00:10:59.400]   There's no reason you can't go back to it later.
[00:10:59.400 --> 00:11:03.880]   - Yeah, and they mentioned getting the employer match,
[00:11:03.880 --> 00:11:04.920]   which you guys always talk about
[00:11:04.920 --> 00:11:07.320]   being such a important thing.
[00:11:07.320 --> 00:11:10.280]   - Yeah, if you wanted to use that as your floor,
[00:11:10.280 --> 00:11:11.520]   that's probably a good place to go
[00:11:11.520 --> 00:11:13.800]   where you're still getting the 100% return from your match.
[00:11:13.800 --> 00:11:15.360]   Yeah, always, always, always get the match.
[00:11:15.360 --> 00:11:17.780]   But otherwise, I think cutting back is not a big deal.
[00:11:17.780 --> 00:11:21.120]   If you've already shown you can max out your 401k and IRA.
[00:11:21.120 --> 00:11:22.480]   All right, question three.
[00:11:22.480 --> 00:11:26.120]   - Okay, so up next we have a question from Josh who writes,
[00:11:26.120 --> 00:11:27.940]   "I'm in the lucky situation to have an income
[00:11:27.940 --> 00:11:29.820]   "of around $200,000.
[00:11:29.820 --> 00:11:32.200]   "I'm going to receive my annual bonus in January
[00:11:32.200 --> 00:11:35.140]   "with which I would be able to fully fund my 401k
[00:11:35.140 --> 00:11:35.980]   "for the year.
[00:11:35.980 --> 00:11:37.160]   "Normally, I would fully fund it
[00:11:37.160 --> 00:11:39.460]   "and then continue to contribute on each paycheck
[00:11:39.460 --> 00:11:40.980]   "via the mega backdoor Roth,
[00:11:40.980 --> 00:11:43.640]   "which I feel like needs some explaining.
[00:11:43.640 --> 00:11:45.920]   "Would you recommend continuing to fully fund the 401k
[00:11:45.920 --> 00:11:47.160]   "with my bonus in January,
[00:11:47.160 --> 00:11:49.100]   "or would it make more sense to dollar cost average
[00:11:49.100 --> 00:11:50.260]   "throughout the year?"
[00:11:50.260 --> 00:11:53.580]   - All right, so this is essentially a question
[00:11:53.580 --> 00:11:56.160]   about lump sum investing or dollar cost averaging.
[00:11:56.160 --> 00:11:57.680]   Most people dollar cost average
[00:11:57.680 --> 00:12:00.120]   because they get paid on a set pay schedule,
[00:12:00.120 --> 00:12:01.840]   whether it's weekly, monthly, bi-weekly,
[00:12:01.840 --> 00:12:03.160]   or bi-monthly, whatever,
[00:12:03.160 --> 00:12:04.180]   and they just pay out of their paycheck.
[00:12:04.180 --> 00:12:05.400]   So lump sum thing doesn't matter.
[00:12:05.400 --> 00:12:06.600]   But this person got a bonus and they can say,
[00:12:06.600 --> 00:12:08.880]   "Hey, I can fund it up front."
[00:12:08.880 --> 00:12:10.320]   Doesn't make sense to do that.
[00:12:10.320 --> 00:12:11.700]   I've written about this in the past.
[00:12:11.700 --> 00:12:13.180]   We get questions like this all the time
[00:12:13.180 --> 00:12:14.740]   from people who get an inheritance
[00:12:14.740 --> 00:12:16.780]   or get some sort of lump sum with a bonus.
[00:12:16.780 --> 00:12:18.540]   And even though I've written about this,
[00:12:18.540 --> 00:12:22.060]   I always refer people to a post from "Dollars and Data"
[00:12:22.060 --> 00:12:23.380]   by our own Nick Majulie.
[00:12:23.380 --> 00:12:25.660]   So I thought I'd bring Nick on to talk about this
[00:12:25.660 --> 00:12:27.060]   because he wrote what I think
[00:12:27.060 --> 00:12:28.500]   is probably one of the definitive guides.
[00:12:28.500 --> 00:12:30.880]   He even calls it the definitive guide.
[00:12:30.880 --> 00:12:33.020]   So let's bring Nick on to hear what he kind of found
[00:12:33.020 --> 00:12:36.140]   on this sort of lump sum versus dollar cost averaging thing.
[00:12:36.140 --> 00:12:36.980]   - Hello.
[00:12:36.980 --> 00:12:40.020]   - Nick, you've done the definitive guide.
[00:12:40.020 --> 00:12:41.860]   You've looked at this from a number of different places.
[00:12:41.860 --> 00:12:43.140]   I think you looked just the stock market.
[00:12:43.140 --> 00:12:45.380]   You looked at like a 60/40 portfolio,
[00:12:45.380 --> 00:12:46.940]   all these different things.
[00:12:46.940 --> 00:12:49.500]   What did you find in terms of what's the best route
[00:12:49.500 --> 00:12:52.620]   for people most of the time based on the baselines?
[00:12:52.620 --> 00:12:54.140]   - I mean, yeah, most of the time,
[00:12:54.140 --> 00:12:55.380]   the trade-off you're looking at
[00:12:55.380 --> 00:12:57.260]   is risk versus return, obviously.
[00:12:57.260 --> 00:13:00.940]   So in this case, this person's trying to max their 401k.
[00:13:00.940 --> 00:13:03.500]   The max right now is like, let's say it's 20,500.
[00:13:03.500 --> 00:13:06.180]   Let's just say 20,000 for a round number.
[00:13:06.180 --> 00:13:08.380]   And in the post, I talk about like,
[00:13:08.380 --> 00:13:10.620]   if you were to first investing right now,
[00:13:10.620 --> 00:13:13.060]   all that 20,000 versus taking,
[00:13:13.060 --> 00:13:14.380]   investing over 24 months,
[00:13:14.380 --> 00:13:16.780]   so dividing that into 24 equal payments,
[00:13:16.780 --> 00:13:18.940]   a little under a thousand bucks each,
[00:13:18.940 --> 00:13:21.460]   you would have underperformed on average by about 9%.
[00:13:21.460 --> 00:13:23.940]   So that's over two years, but this is a one-year case,
[00:13:23.940 --> 00:13:25.780]   'cause he's like, do I max now or just for the next year?
[00:13:25.780 --> 00:13:27.220]   So in a one-year case,
[00:13:27.220 --> 00:13:29.980]   you're looking at four to 5% difference in return.
[00:13:29.980 --> 00:13:32.580]   So on 20 grand, that's like $1,000.
