
[00:00:00.000 --> 00:00:03.000]   Enjoying your podcast? We'll be brief.
[00:03:51.000 --> 00:03:55.000]   and let everybody know that would listen that it exists.
[00:03:55.000 --> 00:03:57.000]   I appreciate the transparency of that story,
[00:03:57.000 --> 00:04:02.000]   but aren't you kind of proving a guy like Dave Ramsey's point with the story you just said,
[00:04:02.000 --> 00:04:06.000]   that the access to credit wasn't particularly a blessing to you?
[00:04:06.000 --> 00:04:09.000]   Well, I kind of agree and disagree.
[00:04:09.000 --> 00:04:14.000]   Dave Ramsey's approach is one that's definitely worth following on the consumer side.
[00:04:14.000 --> 00:04:16.000]   I'm a big guy about having no debt.
[00:04:16.000 --> 00:04:22.000]   I believe you should pay off your house as soon as you can and your vehicles and any credit card debt.
[00:04:22.000 --> 00:04:27.000]   I stay away from credit card debt on the consumer side big time, and that was all stemmed from that.
[00:04:27.000 --> 00:04:33.000]   Going through that experience, I definitely learned a big lesson of staying away from consumer credit.
[00:04:33.000 --> 00:04:35.000]   That's just not how businesses work though.
[00:04:35.000 --> 00:04:40.000]   The biggest businesses in this country get to be as big as they are because they're good at OPM,
[00:04:40.000 --> 00:04:42.000]   using other people's money.
[00:04:42.000 --> 00:04:45.000]   I think as long as you run a business and are responsible with it,
[00:04:45.000 --> 00:04:51.000]   that if you want to grow a really highly successful business, business credit is a necessity.
[00:04:51.000 --> 00:04:56.000]   You're not going to find any large privately or publicly owned companies that don't have it.
[00:04:56.000 --> 00:05:02.000]   The largest companies that exist in this country and outside of this country all are as big as they are
[00:05:02.000 --> 00:05:06.000]   because they're very good at using other people's money to get as big as they are.
[00:05:06.000 --> 00:05:15.000]   Yeah, definitely with business, I mean it's a mixed sword because the word "business" can mean a lot of different things.
[00:05:15.000 --> 00:05:22.000]   Dave Ramsey has clearly shown that it's possible to build a business without the use of financial credit.
[00:05:22.000 --> 00:05:26.000]   But as I pointed out recently in an interview on another show,
[00:05:26.000 --> 00:05:32.000]   the major reason for that is because he chose a line of business which is easily leveraged.
[00:05:32.000 --> 00:05:37.000]   He's gaining leverage of other forms, not just simply with finance.
[00:05:37.000 --> 00:05:44.000]   Comparing a business that's not capital intensive like my business, a broadcasting business,
[00:05:44.000 --> 00:05:47.000]   we'll leave Dave alone and we'll have him for lunch another day.
[00:05:47.000 --> 00:05:55.000]   But comparing my type of business with a very capital intensive type of business like new home development,
[00:05:55.000 --> 00:06:04.000]   these aren't quite the same things and many businesses, simply there's no possibility to do them without access to other people's money.
[00:06:04.000 --> 00:06:08.000]   Well, it's very true. I mean is it possible? Absolutely it is.
[00:06:08.000 --> 00:06:13.000]   Every statistic on the topic is to the contrary.
[00:06:13.000 --> 00:06:21.000]   The statistics show that the vast majority of people that start businesses, over 74%, use their own personal assets.
[00:06:21.000 --> 00:06:26.000]   They use their own personal credit. They use family and friends' money to do so.
[00:06:26.000 --> 00:06:32.000]   And the majority of those and even the ones that don't have capital fail.
[00:06:32.000 --> 00:06:39.000]   We all know this. The statistics are 75% to 90% of business owners fail just depending on the time frame you're talking about,
[00:06:39.000 --> 00:06:42.000]   whether it be one year in business all the way to 15 years.
[00:06:42.000 --> 00:06:50.000]   So I saw a statistic the other day that said Twitter could go 412 years without continuing to lose money before they run out.
[00:06:50.000 --> 00:06:52.000]   And normal entrepreneurs don't have that luxury.
[00:06:52.000 --> 00:06:55.000]   We're in a place where we're learning as we go.
[00:06:55.000 --> 00:07:02.000]   Per SBA, the two main reasons for failure is lack of experience, which almost all entrepreneurs can relate with because we kind of figure things out as we go.
[00:07:02.000 --> 00:07:06.000]   We don't know what we're doing. We figure it out along the way, and lack of capital.
[00:07:06.000 --> 00:07:15.000]   So the reality is most businesses need money to succeed, and most entrepreneurs rely on their personal credit, their personal finances to try to fund their business.
[00:07:15.000 --> 00:07:22.000]   That's when the problem really comes in because consumer credit capacity wasn't built to fund a business.
[00:07:22.000 --> 00:07:27.000]   Most entrepreneurs don't know that. They try to do it anyways, and they severely damage their consumer credit.
[00:07:27.000 --> 00:07:32.000]   And then that really, really, really causes a lot of problem in the personal world.
[00:07:32.000 --> 00:07:39.000]   Is it possible to get business credit if you don't have an established business?
[00:07:39.000 --> 00:07:41.000]   Well, that's the first step.
[00:07:41.000 --> 00:07:47.000]   Business credit is linked to an EIN, the same as your consumer credit is linked to your social.
[00:07:47.000 --> 00:07:53.000]   An EIN meaning an employer identification number, a number like the Social Security that you apply for from the IRS.
[00:07:53.000 --> 00:07:59.000]   Right. So your social is the identifier number that the IRS uses to identify you within this country.
[00:07:59.000 --> 00:08:05.000]   The EIN number is an identifying number that's used to identify your business to the IRS in this country.
[00:08:05.000 --> 00:08:17.000]   So just as you obtain a Social Security number from birth and then eventually when you get old enough, you could build a credit profile linked to that social, your business has an EIN number at birth.
[00:08:17.000 --> 00:08:20.000]   The first thing you do is select your entity with your state.
[00:08:20.000 --> 00:08:28.000]   The next step you take is you get an EIN number, and business credit is really the building of a credit profile that's linked to that EIN.
[00:08:28.000 --> 00:08:34.000]   So you don't have to have a really well-established business with tons of sales and collateral and those type of things to get business credit.
[00:08:34.000 --> 00:08:40.000]   But you do have to have the basics of an entity and an EIN to start the process.
[00:08:40.000 --> 00:08:47.000]   Well, in reading your book, I definitely learned that I'm clueless when it comes to business credit.
[00:08:47.000 --> 00:08:54.000]   I didn't even know what the business credit reporting agencies were, and I didn't know how the system worked.
[00:08:54.000 --> 00:09:08.000]   And I never knew – as you give examples in your book, I never knew that you could – well, I never knew all the different retail credit options that were available just simply if you establish them in the name of a business.
[00:09:08.000 --> 00:09:12.000]   And it really opened my eyes to how little information there is.
[00:09:12.000 --> 00:09:14.000]   So give us – walk me through.
[00:09:14.000 --> 00:09:27.000]   Pretend that I'm starting a business and I want to build systematically credit for whatever purposes, whether it's just because – as insurance against difficult times, whether it's because I need the credit right now.
[00:09:27.000 --> 00:09:34.000]   Walk me through the process of how I can systematically build credit that's disconnected from my personal credit history.
[00:09:34.000 --> 00:09:39.000]   Sure, and before I do, to make a reference to that, that's another thing.
[00:09:39.000 --> 00:09:44.000]   Business credit is fantastic because you have access to capital. You have access to credit.
[00:09:44.000 --> 00:09:48.000]   But what's important to note is that anybody can see your business credit report.
[00:09:48.000 --> 00:09:56.000]   It's not like consumer credit where somebody has to have your permission or permissible purpose per the Fair Credit Reporting Act to look at your credit.
[00:09:56.000 --> 00:10:04.000]   I can look at your business credit right now, a potential investor, anybody you may sell the business to, your competitors, your prospects, your clients.
[00:10:04.000 --> 00:10:08.000]   This is public information, so anybody can access it.
[00:10:08.000 --> 00:10:13.000]   We have a service that we paid $365 for, and we can get 50,000 business credit reports.
[00:10:13.000 --> 00:10:17.000]   So we can see anybody's credit profile, score, all their business information.
[00:10:17.000 --> 00:10:24.000]   So even if you're not planning on using it to obtain large amounts of capital, it is important to note that anybody can see this.
[00:10:24.000 --> 00:10:26.000]   So how does that process begin?
[00:10:26.000 --> 00:10:28.000]   Well, we kind of already talked about a couple of the steps.
[00:10:28.000 --> 00:10:33.000]   You've got to choose an entity where you can hire a company to do this, or you can just go to your secretary of state.
[00:10:33.000 --> 00:10:38.000]   Search to see if that existing name of the company you like is already in play in that state.
[00:10:38.000 --> 00:10:40.000]   If not, you can easily get that set up.
[00:10:40.000 --> 00:10:42.000]   In Florida, it's about $65 to do so.
[00:10:42.000 --> 00:10:44.000]   States like California, it's much more.
[00:10:44.000 --> 00:10:45.000]   It could be like $600.
[00:10:45.000 --> 00:10:47.000]   So you set up your first entity.
[00:10:47.000 --> 00:10:58.000]   You really should consider choosing a corporation or an LLC because that by default separates you from the business and eliminates your personal – or lowers your risk of personal liability.
[00:10:58.000 --> 00:11:01.000]   And then the next step is that you get your EIN number.
[00:11:01.000 --> 00:11:03.000]   You can go to IRS.gov.
[00:11:03.000 --> 00:11:04.000]   It's free to get.
[00:11:04.000 --> 00:11:06.000]   You should never pay a company or a service for this.
[00:11:06.000 --> 00:11:11.000]   There's a lot out there that try to pretend like they are a government entity and charge you, but you never need to pay for that.
[00:11:11.000 --> 00:11:18.000]   Then the next step you'll take is to make sure that you have what appears to be a very credible business on paper.
[00:11:18.000 --> 00:11:26.000]   So what I like to recommend is that when you look at an application, you have to keep in mind that every line item on that application is being asked for a reason.
[00:11:26.000 --> 00:11:36.000]   Your business address should be a real business address or a virtual address if you don't have a real physical address, a virtual address that is at least a real business address, not a home address.
[00:11:36.000 --> 00:11:38.000]   The phone number should be a business phone number.
[00:11:38.000 --> 00:11:40.000]   You should have a business website.
[00:11:40.000 --> 00:11:45.000]   You should have a business fax number, a business professional email address.
[00:11:45.000 --> 00:11:51.000]   You just want to make sure that on the application that you reflect that you're a legitimate, credible business.
[00:11:51.000 --> 00:12:01.000]   Once you've done that, then you take the next step, which is really building business credit, which has to do with just getting credit at places that you'll probably buy things from that you could use for your business.
[00:12:01.000 --> 00:12:06.000]   So an example would be Uline or Quill or reliable office supplies.
[00:12:06.000 --> 00:12:11.000]   These companies sell office supplies, shipping supplies that you could use for any number of purposes.
[00:12:11.000 --> 00:12:25.000]   If you buy $50 or more of items from them and apply for credit, then you'll be able to – after sometimes one, two, three attempts, they'll be able to actually issue you credit, and that credit reports to the business credit reporting agencies.
[00:12:25.000 --> 00:12:30.000]   Once you've done that with a few accounts, that's what initially starts a business credit profile and score.
[00:12:30.000 --> 00:12:35.000]   So the idea here is start with the easy, low-hanging fruit.
[00:12:35.000 --> 00:12:48.000]   So in the same way that when you're looking to build personal credit, somebody would go and get something as simple as a gas card, a secured credit card, or some other thing like that, which is simple and easy to get.
[00:12:48.000 --> 00:12:59.000]   With business, go ahead and set up some credit accounts with some of these merchants that are relatively common names, and you're not necessarily getting a $50,000 cash advance.
[00:12:59.000 --> 00:13:04.000]   You're just simply purchasing $150 worth of printer toner from them, right?
[00:13:04.000 --> 00:13:17.000]   That's correct. In the consumer credit world, you're usually starting a credit profile by obtaining a secured credit card, a really small limit credit card, or somebody is cosigning with you on something like a vehicle.
[00:13:17.000 --> 00:13:26.000]   Like me, I was in the Air Force, and my dad, when I was in basic training, cosigned on an old used truck, and I didn't realize at that time how much that would mean to my credit.
[00:13:26.000 --> 00:13:29.000]   So there's a lot of different ways you could build consumer credit.
[00:13:29.000 --> 00:13:36.000]   In the business credit world, there's only one real main way that people usually do it, and that's through what are called vendor accounts.
[00:13:36.000 --> 00:13:45.000]   This is why business credit is kind of a very well-kept secret is that over 97 percent of trade vendors don't report to the business credit reporting agencies.
[00:13:45.000 --> 00:13:55.000]   So you're looking for two very specific things, somebody that does report to the business credit reporting agencies and somebody that will give you credit when you have no business credit already established.
[00:13:55.000 --> 00:14:01.000]   Like I said, Uline, Quill, Reliable Office Supplies, there's a company out there called Monopolize Your Marketplace.
[00:14:01.000 --> 00:14:06.000]   Those are just a few, and when you obtain credit at those kind of places, they report.
[00:14:06.000 --> 00:14:17.000]   Then once that's reported within about 60 days, that's what will give you a business credit profile and score that you can then springboard off of and start getting real revolving store credit next.
[00:14:17.000 --> 00:14:27.000]   Is there a way to know other than referencing a book that someone else has researched who and which vendors actually do report to the business agencies?
[00:14:27.000 --> 00:14:31.000]   No. Our YouTube channel, and not at all to self-promote.
[00:14:31.000 --> 00:14:33.000]   Go ahead. We love promotion around here.
[00:14:33.000 --> 00:14:34.000]   Who loves self-promotion?
[00:14:34.000 --> 00:14:47.000]   If you go to a YouTube.com/creditsuite, you'll see that we have a ton of information on this topic there, and we put it out there, so much free content because it's not readily available anywhere else.
[00:14:47.000 --> 00:14:52.000]   There are a few credit forums that I found out there that have some of this information as well.
[00:14:52.000 --> 00:14:57.000]   The problem is that credit forums, a lot of it we find is typically outdated.
[00:14:57.000 --> 00:15:05.000]   As well as some of it can be if you look at our older YouTube videos, but we're always posting information about those type of vendors.
[00:15:05.000 --> 00:15:08.000]   Again, I mentioned several that will work as well.
[00:15:08.000 --> 00:15:17.000]   All they need is about three or four of those accounts that report to a total of five reporting agencies amongst them to get that initial credit profile and score.
[00:15:17.000 --> 00:15:26.000]   Then they can move on or you can move on. Anybody can move on to regular store credit that you're familiar with, Best Buy, Amazon, Dell, and Apple.
[00:15:26.000 --> 00:15:33.000]   They'll all help you start getting credit and approve you once you get that initial handful of accounts reported.
[00:15:33.000 --> 00:15:38.000]   So does this actually connect to business capital in any way?
[00:15:38.000 --> 00:15:48.000]   Because most people aren't looking for necessarily how to get $150 worth of printer paper and toner from an office supply store.
[00:15:48.000 --> 00:15:53.000]   They're saying, "I need $50,000 of startup capital." Is there a connection here at all?
[00:15:53.000 --> 00:15:55.000]   Well, there's a couple connections.
[00:15:55.000 --> 00:15:59.000]   First of all, when you build business credit, we look at it really in three stages.
[00:15:59.000 --> 00:16:03.000]   You're getting vendor account to get the initial credit profile and score built.
[00:16:03.000 --> 00:16:05.000]   You're then getting store credit.
[00:16:05.000 --> 00:16:14.000]   Then you're moving into what we call cash credit, and cash credit are $5,000, $10,000, $15,000, $20,000 Visa cards or MasterCards that you can use anywhere.
[00:16:14.000 --> 00:16:24.000]   So that's where a lot of people will come in to get funding because when you want a real business loan, you've got to have good personal credit or collateral or consistent cash flow.
[00:16:24.000 --> 00:16:30.000]   Those are the three requirements that every lender will require, all of the three or some of the three.
[00:16:30.000 --> 00:16:35.000]   If you don't have any of the three, you are simply not lendable in the business arena.
[00:16:35.000 --> 00:16:40.000]   So business credit can be built regardless of all of those variables and very quickly.
[00:16:40.000 --> 00:16:49.000]   So in the consumer world, it takes – if you got five secure credit cards, it takes six months of you paying on those for FICO to even give you a score.
[00:16:49.000 --> 00:17:11.000]   In the business world, you could obtain a score within 30 to 60 days of getting your first accounts, getting store credit 30 to 60 days after, and getting cash credit in a total of about four to six months, which is pretty unbelievable that somebody can get multiple $10,000, $20,000 credit cards for their business that's not linked to their personal credit without even a personal credit check in only four to six months' worth of time.
[00:17:11.000 --> 00:17:14.000]   What were those three factors again?
[00:17:14.000 --> 00:17:19.000]   It comes down to vendor credit, which are the accounts we talked about, the Uline, the Quill.
[00:17:19.000 --> 00:17:21.000]   These are vendors that will give you credit on net 30 terms.
[00:17:21.000 --> 00:17:22.000]   It's not revolving.
[00:17:22.000 --> 00:17:26.000]   They give you 30 days to pay it back, but they report to the business reporting agencies.
[00:17:26.000 --> 00:17:28.000]   Then you move into store credit.
[00:17:28.000 --> 00:17:31.000]   You've got to have about five total accounts reported.
[00:17:31.000 --> 00:17:32.000]   I got to clarify.
[00:17:32.000 --> 00:17:34.000]   It's not actually accounts reported.
[00:17:34.000 --> 00:17:36.000]   It's what they call payment experiences.
[00:17:36.000 --> 00:17:44.000]   So what that means is if you have a Uline account that reports to Experian and Dun & Bradstreet, that counts as two payment experiences.
[00:17:44.000 --> 00:17:49.000]   So when you have a total of five payment experiences, then you can start getting approved for store credit.
[00:17:49.000 --> 00:18:02.000]   Best Buy, Amazon, Dell, Apple, these are notorious for giving you fairly large amounts of credit, $2,500 to $6,000, $10,000, even when you have only those five accounts established.
[00:18:02.000 --> 00:18:09.000]   Then when you have a total of ten payment experiences, then you can move into that third step, which is what we call cash credit.
[00:18:09.000 --> 00:18:11.000]   That's Visa MasterCard you could use anywhere.
[00:18:11.000 --> 00:18:16.000]   So you can get a Home Depot commercial card that you could even use at Lowe's, for example.
[00:18:16.000 --> 00:18:20.000]   Do you have to use the credit?
[00:18:20.000 --> 00:18:28.000]   It's a great question because consumer credit, you really do have to use it because of the way that the scores are actually based.
[00:18:28.000 --> 00:18:42.000]   In business credit, you want to use them a little bit because the main aspect of your Dun & Bradstreet and Equifax score, the only aspect of the score, and with Experian, the biggest aspect of the score comes down to payment history, how you pay.
[00:18:42.000 --> 00:18:45.000]   So it's one of the beauties of business credit.
[00:18:45.000 --> 00:18:49.000]   Consumer credit is confusing because FICO has five components to the score.
[00:18:49.000 --> 00:18:50.000]   You have to have a good credit mix.
[00:18:50.000 --> 00:18:52.000]   You have to be in there for a long time.
[00:18:52.000 --> 00:18:54.000]   All these things tie into what your score is.
[00:18:54.000 --> 00:18:59.000]   In the business world, one of the awesome benefits of business credit is it's primarily based on payment history.
[00:18:59.000 --> 00:19:08.000]   So all you have to do to get a good score is get credit, use the credit, pay it quickly around the bill date before as soon as you can, and that immediately gives you a good score.
[00:19:08.000 --> 00:19:13.000]   So you have to use some of the good credit because the payment history is what accounts for basically the entire score.
[00:19:13.000 --> 00:19:20.000]   It's just my biggest concern, and again here, obviously we've got to figure out what scale of business we're talking about.
[00:19:20.000 --> 00:19:25.000]   But most businesses that are started are small side businesses.
[00:19:25.000 --> 00:19:30.000]   I have many of my listeners who run a small side business in addition to their job.
[00:19:30.000 --> 00:19:40.000]   And if you've got to go out and spend a lot of money on new – on stuff just to get the business credit score up, it defeats the purpose.
[00:19:40.000 --> 00:19:43.000]   So it's always that balance.
[00:19:43.000 --> 00:19:58.000]   In fact, even back to the initial discussion of should you even use credit, one of the major benefits of not using borrowed money to build a business is as an entrepreneur, you are likely to be much more efficient with your energy and your efforts.
[00:19:58.000 --> 00:20:08.000]   A major mistake I see and I could see it easily happening if somebody were pursuing a path like you're laying out is people go out and they buy all kinds of stuff before they need it.
[00:20:08.000 --> 00:20:22.000]   They go out and buy all kinds of expensive computer equipment and, "OK, well, I've got to have the physical address, so I'll go ahead and sign up for the expensive lease instead of for just simply rent a mailbox somewhere to get a physical address."
[00:20:22.000 --> 00:20:26.000]   And it's very easy to overspend when you're spending other people's money.
[00:20:26.000 --> 00:20:28.000]   Sure. I think it makes perfect sense.
[00:20:28.000 --> 00:20:35.000]   When it comes to the very first step of building business credit, which is to set up your business credibly, that's not just for the purpose of getting credit.
[00:20:35.000 --> 00:20:46.000]   Those are things that your clients, those are things that prospective customers, those are things that any lender – these are things that anybody is going to look at, aspects to make sure that your business looks credible.
[00:20:46.000 --> 00:20:49.000]   So to set yourself up credibly might have a cost.
[00:20:49.000 --> 00:20:56.000]   Maybe you want to get a virtual address, but you really don't want to be using your home address anyways on your website and those type of things.
[00:20:56.000 --> 00:21:00.000]   So the credibility aspects to me are absolutely not a cost.
[00:21:00.000 --> 00:21:02.000]   They're an initial investment.
[00:21:02.000 --> 00:21:04.000]   If you're going to run a business, these are basic things you have to have.
[00:21:04.000 --> 00:21:07.000]   You can't be using a personal Gmail address.
[00:21:07.000 --> 00:21:14.000]   To pay $12 for a GoDaddy email address and website domain really makes a lot of sense.
[00:21:14.000 --> 00:21:18.000]   So when I look at the credibility aspect, these are things any business should do from the beginning.
[00:21:18.000 --> 00:21:27.000]   I mean these are the first 5, 10 things that I've done with every business I've set up and anybody setting up a business should because these are things that everybody will look at.
[00:21:27.000 --> 00:21:36.000]   When it comes to getting credit and using it, the reporting agencies only want to see $50 or more used to actually report the credit.
[00:21:36.000 --> 00:21:39.000]   So it's not like you have to spend thousands and thousands of dollars.
[00:21:39.000 --> 00:21:44.000]   What you're ultimately talking about here is maybe three or four vendors that you're spending $50 a piece at.
[00:21:44.000 --> 00:21:54.000]   So you're talking about maybe $150, $200 worth of items that you could probably more than likely anybody use at an office-type store anyways.
[00:21:54.000 --> 00:21:58.000]   No matter what you're doing, you need a mouse, you need a computer, you need pens.
[00:21:58.000 --> 00:22:02.000]   These are basic things that any entrepreneur is going to need anyways.
[00:22:02.000 --> 00:22:05.000]   But you've got to keep in mind that it's just like consumer credit.
[00:22:05.000 --> 00:22:09.000]   Hey, it's great. Stay away from consumer credit. OK, but for how long?
[00:22:09.000 --> 00:22:13.000]   So are you going to be paying cash for the house that you're buying?
[00:22:13.000 --> 00:22:16.000]   Are you going to be paying cash for the car that you're going to be driving?
[00:22:16.000 --> 00:22:21.000]   At some point, most people in this society need credit.
[00:22:21.000 --> 00:22:26.000]   They need credit for the larger purchases where it might not make as much sense to pay out of pocket.
[00:22:26.000 --> 00:22:28.000]   A business is no different.
[00:22:28.000 --> 00:22:37.000]   Your business is going to grow to a point where it's going to be – depending on how big you want it to be or successful you want it to be, it's going to need some kind of access to capital.
[00:22:37.000 --> 00:22:44.000]   And if you go into your bank to get a credit card or to get a loan, if you have no business credit, chances are great you're going to get denied.
[00:22:44.000 --> 00:22:46.000]   And we see this all the time.
[00:22:46.000 --> 00:22:53.000]   The index of the world that charge 25, 40 percent for merchant cash advances turn down people all the time because they have no business credit.
[00:22:53.000 --> 00:23:06.000]   We just saw a case last week where people keep $60,000 in their business bank account, great credit, and got turned down by their bank for a $10,000 credit card because they have no business credit established.
[00:23:06.000 --> 00:23:14.000]   So we're just – SBA won't even lend without having a good FICO SBSS score, which is based primarily on your business credit.
[00:23:14.000 --> 00:23:26.000]   The bottom line is you making it through life of your business without having credit is the same as you trying to make it through your life on the consumer side without having credit, trying to pay for everything, including your home and your car with cash.
[00:23:26.000 --> 00:23:35.000]   In theory it's possible. In practice it's extraordinarily rare and often inconvenient.
[00:23:35.000 --> 00:23:43.000]   I'm not saying that nobody has ever bought a home with cash as their first home. I'm just saying I've never had any of those people in my school.
[00:23:43.000 --> 00:23:48.000]   I'm trying to – I agree with you and that's been my experience as well.
[00:23:48.000 --> 00:24:00.000]   I'm just simply acknowledging it as a way to try to quiet the arguments down because in the personal finance space, this is a hotly argued topic and there are many people who have said, "Hey, I'm better off just simply.
[00:24:00.000 --> 00:24:05.000]   I'm just not going to ever borrow money," and have made that choice.
[00:24:05.000 --> 00:24:15.000]   It can work in theory. It is often inconvenient and much more challenging to do and may or may not be optimal depending on what factors you're basing it on.
[00:24:15.000 --> 00:24:21.000]   So I'm agreeing with you just simply trying to quiet the arguments in the comments section for today's show.
[00:24:21.000 --> 00:24:31.000]   No, I agree. When you look at companies like FICO that have become very good at developing algorithms of risk, they disagree with this.
[00:24:31.000 --> 00:24:36.000]   They feel – and this is why credit mix is a large aspect of your credit score.
[00:24:36.000 --> 00:24:46.000]   They feel with the proper credit mix, which is one to two car loans, one to two mortgages, and three credit cards, that those type of things are necessary for you to be able to survive.
