
[00:00:00.000 --> 00:00:04.960]   The following is a conversation with Jared Kushner, former senior advisor to the president
[00:02:56.820 --> 00:02:57.220]   100,000 people. The IDF is ordering civilian residents of Gaza to evacuate their homes for their safety.
[00:02:57.220 --> 00:03:27.200]   The IDF is ordering civilian residents of Gaza to evacuate their homes for their safety.
[00:03:27.200 --> 00:03:57.180]   The IDF is ordering civilian residents of Gaza to evacuate their homes for their safety.
[00:03:57.180 --> 00:03:57.200]   The IDF is ordering civilian residents of Gaza to evacuate their homes for their safety.
[00:03:57.200 --> 00:03:57.220]   The IDF is ordering civilian residents of Gaza to evacuate their homes for their safety.
[00:03:57.220 --> 00:03:57.280]   The IDF is ordering civilian residents of Gaza to evacuate their homes for their safety.
[00:03:57.280 --> 00:03:57.300]   The IDF is ordering civilian residents of Gaza to evacuate their homes for their safety.
[00:03:57.300 --> 00:03:57.340]   The IDF is ordering civilian residents of Gaza to evacuate their homes for their safety.
[00:03:57.340 --> 00:03:57.400]   The IDF is ordering civilian residents of Gaza to evacuate their homes for their safety.
[00:03:57.400 --> 00:03:57.500]   The IDF is ordering civilian residents of Gaza to evacuate their homes for their safety.
[00:03:57.500 --> 00:03:57.520]   The IDF is ordering civilian residents of Gaza to evacuate their homes for their safety.
[00:03:57.520 --> 00:04:04.320]   As part of its charter, it's sworn to the destruction of Israel, and it is designated by the United States,
[00:04:04.320 --> 00:04:09.160]   European Union, UK, and, of course, Israel as a terrorist group.
[00:04:09.160 --> 00:04:16.100]   So, given that context, what are your feelings as a human being, and what is your analysis as the
[00:04:16.100 --> 00:04:22.820]   former senior advisor to the president under the Trump administration of the current situation in Israel and Gaza?
[00:04:22.820 --> 00:04:30.340]   So, I think you did an excellent job of summarizing a lot of the context, but watching what's unfolded
[00:04:30.340 --> 00:04:36.220]   over the last 48 hours has been truly heartbreaking to see. We're still in the early stages of what's
[00:04:36.220 --> 00:04:45.120]   developing, but seeing the images on X of militants, terrorists going door-to-door with machine guns,
[00:04:45.120 --> 00:04:46.080]   gunning down people, and then, you know, the idea that there's a lot of people who are
[00:04:46.080 --> 00:04:53.700]   innocent civilians, seeing beheaded Israeli soldiers, seeing young 20-year-olds at a rave
[00:04:53.700 --> 00:05:00.580]   dance party to celebrate peace with militants flying in and then, you know, shooting machine
[00:05:00.580 --> 00:05:08.140]   guns to kill people indiscriminately, seeing young children captive and held prisoner,
[00:05:08.140 --> 00:05:15.260]   seeing 80-year-old grandmothers, a Holocaust survivor, also being taken captive. These are just
[00:05:16.060 --> 00:05:24.560]   images and actions that we have not seen in this world since 9-11. This is a terror attack
[00:05:24.560 --> 00:05:31.620]   on the scale of which we have not seen, and it's been incredibly hard for a lot of people to
[00:05:31.620 --> 00:05:40.680]   comprehend. My heart goes out, obviously, to all of the families of the victims, to the families of
[00:05:40.680 --> 00:05:46.040]   those who are held in captive now, and to all of Israel, because we're in a time of crisis, and we're
[00:05:46.040 --> 00:05:48.620]   in a time of crisis. And I think that's one of the beautiful things about the state of Israel, is
[00:05:48.620 --> 00:05:54.240]   that when one Israeli is hurting, the entire nation comes together. It's a shame that it's
[00:05:54.240 --> 00:06:01.940]   taking an action like this to unify the nation, but I have seen incredibly beautiful signs over
[00:06:01.940 --> 00:06:08.600]   the last 48 hours of a country coming together. The Jewish people have been under oppression
[00:06:08.600 --> 00:06:15.700]   before. The Jewish people know what it's like, and seeing people rally together to fight for their
[00:06:16.020 --> 00:06:23.420]   land, to try to reestablish safety, is a very beautiful thing to watch. I wish it wasn't
[00:06:23.420 --> 00:06:29.040]   something we had to watch, but it is. With that being said, though, the backdrop, I've been speaking
[00:06:29.040 --> 00:06:34.520]   to friends over the last couple of days. One friend I spoke with last night who was saying that
[00:06:34.520 --> 00:06:40.560]   a good friend messaged him saying, I'm going in, we're going to do some operations to try to free
[00:06:40.560 --> 00:06:45.080]   some of the hostages held in one of the kibbutzes, messaged him the next morning. He was one of the
[00:06:46.000 --> 00:06:50.320]   people who was at the door to try to free these hostages, and he was killed by a Hamas militant.
[00:06:50.320 --> 00:06:55.900]   Sadly, we're going to be hearing many, many more stories of brave Israeli soldiers
[00:06:55.900 --> 00:07:02.580]   trying to get these terrorists out of Israel, trying to free innocent civilians who,
[00:07:02.580 --> 00:07:09.420]   unfortunately, are risking their lives to do it. They're all heroes, but some will have
[00:07:09.420 --> 00:07:15.820]   a less good fate than others, sadly. It's a very, very heartbreaking moment,
[00:07:15.980 --> 00:07:21.680]   and I do think that it's very important at this moment in time for the entire world to
[00:07:21.680 --> 00:07:28.060]   stand behind Israel. I think that Hamas has shown the entire world who they really are,
[00:07:28.060 --> 00:07:36.440]   I think what their aim is, what they're willing to do, and all of the strong security that Israel's
[00:07:36.440 --> 00:07:42.700]   put in place over the last years, which in some instances was criticized, I think is now being
[00:07:42.700 --> 00:07:45.960]   validated that there was a real threat that they were going to put in place. I think that's a
[00:07:45.960 --> 00:08:15.940]   very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:08:15.940 --> 00:08:45.920]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:08:45.920 --> 00:09:15.900]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:09:15.900 --> 00:09:45.880]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:09:45.880 --> 00:10:15.860]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:10:15.860 --> 00:10:45.840]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:10:45.840 --> 00:11:15.820]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:11:15.820 --> 00:11:45.800]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:11:45.800 --> 00:12:15.780]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:12:15.780 --> 00:12:45.760]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:12:45.760 --> 00:13:15.740]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:13:15.740 --> 00:13:45.720]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:13:45.720 --> 00:14:15.700]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:14:15.700 --> 00:14:45.680]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:14:45.680 --> 00:15:15.660]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:15:15.660 --> 00:15:45.640]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:15:45.640 --> 00:16:15.620]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:16:15.620 --> 00:16:45.600]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:16:45.600 --> 00:17:15.580]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:17:15.580 --> 00:17:45.560]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:17:45.560 --> 00:18:15.540]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:18:15.540 --> 00:18:45.520]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:18:45.520 --> 00:19:15.500]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:19:15.500 --> 00:19:45.480]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:19:45.480 --> 00:20:15.460]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:20:15.460 --> 00:20:45.440]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:20:45.440 --> 00:21:15.420]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:21:15.420 --> 00:21:45.400]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:21:45.400 --> 00:22:15.380]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:22:15.380 --> 00:22:45.360]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:22:45.360 --> 00:23:15.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:23:15.340 --> 00:23:45.320]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:23:45.320 --> 00:24:15.300]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:24:15.300 --> 00:24:45.280]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:24:45.280 --> 00:25:15.260]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:25:15.260 --> 00:25:45.240]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:25:45.240 --> 00:26:15.220]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:26:15.220 --> 00:26:45.200]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:26:45.200 --> 00:27:15.180]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:27:15.180 --> 00:27:45.160]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:27:45.160 --> 00:28:15.140]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:28:15.140 --> 00:28:45.120]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:28:45.120 --> 00:29:15.100]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:29:15.100 --> 00:29:45.080]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:29:45.080 --> 00:30:15.060]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:30:15.060 --> 00:30:45.040]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:30:45.040 --> 00:31:15.020]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:31:15.020 --> 00:31:45.000]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:31:45.000 --> 00:32:14.980]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:32:14.980 --> 00:32:44.960]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:32:44.960 --> 00:33:14.940]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:33:14.940 --> 00:33:44.920]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:33:44.920 --> 00:34:14.900]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:34:14.900 --> 00:34:44.880]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:34:44.880 --> 00:35:14.860]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:35:14.860 --> 00:35:44.840]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:35:44.840 --> 00:36:14.820]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:36:14.820 --> 00:36:44.800]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:36:44.800 --> 00:37:14.780]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:37:14.780 --> 00:37:44.760]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:37:44.760 --> 00:38:14.740]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:38:14.740 --> 00:38:44.720]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:38:44.720 --> 00:39:14.700]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:39:14.700 --> 00:39:44.680]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:39:44.680 --> 00:40:14.660]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:40:14.660 --> 00:40:44.640]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:40:44.640 --> 00:41:14.620]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:41:14.620 --> 00:41:44.600]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:41:44.600 --> 00:42:14.580]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:42:14.580 --> 00:42:44.560]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:42:44.560 --> 00:43:14.540]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:43:14.540 --> 00:43:44.520]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:43:44.520 --> 00:44:14.500]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:44:14.500 --> 00:44:44.480]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:44:44.480 --> 00:45:14.460]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:45:14.460 --> 00:45:44.440]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:45:44.440 --> 00:46:14.420]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:46:14.420 --> 00:46:44.400]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:46:44.400 --> 00:47:14.380]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:47:14.380 --> 00:47:44.360]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:47:44.360 --> 00:47:46.360]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:47:46.360 --> 00:48:14.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:14.340 --> 00:48:16.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:16.340 --> 00:48:16.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:16.340 --> 00:48:18.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:18.340 --> 00:48:20.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:20.340 --> 00:48:22.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:22.340 --> 00:48:24.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:24.340 --> 00:48:26.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:26.340 --> 00:48:28.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:28.340 --> 00:48:30.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:30.340 --> 00:48:32.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:32.340 --> 00:48:34.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:34.340 --> 00:48:36.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:36.340 --> 00:48:38.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:38.340 --> 00:48:40.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:40.340 --> 00:48:42.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:42.340 --> 00:48:44.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:44.340 --> 00:48:46.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:46.340 --> 00:48:48.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:48.340 --> 00:48:50.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:50.340 --> 00:48:52.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:52.340 --> 00:48:54.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:54.340 --> 00:48:56.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:56.340 --> 00:48:58.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:48:58.340 --> 00:49:00.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:00.340 --> 00:49:02.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:02.340 --> 00:49:04.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:04.340 --> 00:49:06.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:06.340 --> 00:49:08.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:08.340 --> 00:49:10.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:10.340 --> 00:49:12.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:12.340 --> 00:49:14.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:14.340 --> 00:49:16.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:16.340 --> 00:49:18.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:18.340 --> 00:49:20.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:20.340 --> 00:49:22.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:22.340 --> 00:49:24.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:24.340 --> 00:49:26.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:26.340 --> 00:49:28.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:28.340 --> 00:49:30.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:30.340 --> 00:49:32.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:32.340 --> 00:49:34.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:34.340 --> 00:49:36.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:36.340 --> 00:49:38.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:38.340 --> 00:49:40.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:40.340 --> 00:49:42.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:42.340 --> 00:49:44.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:44.340 --> 00:49:46.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:46.340 --> 00:49:48.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:48.340 --> 00:49:50.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:50.340 --> 00:49:52.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:52.340 --> 00:49:54.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:54.340 --> 00:49:56.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:56.340 --> 00:49:58.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:49:58.340 --> 00:50:00.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:00.340 --> 00:50:02.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:02.340 --> 00:50:04.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:04.340 --> 00:50:06.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:06.340 --> 00:50:08.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:08.340 --> 00:50:10.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:10.340 --> 00:50:12.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:12.340 --> 00:50:14.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:14.340 --> 00:50:16.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:16.340 --> 00:50:18.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:18.340 --> 00:50:20.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:20.340 --> 00:50:22.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:22.340 --> 00:50:24.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:24.340 --> 00:50:26.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:26.340 --> 00:50:28.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:28.340 --> 00:50:30.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:30.340 --> 00:50:32.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:32.340 --> 00:50:34.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:34.340 --> 00:50:36.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:36.340 --> 00:50:38.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:38.340 --> 00:50:40.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:40.340 --> 00:50:42.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:42.340 --> 00:50:44.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:44.340 --> 00:50:46.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:46.340 --> 00:50:48.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:48.340 --> 00:50:50.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:50.340 --> 00:50:52.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:52.340 --> 00:50:54.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:54.340 --> 00:50:56.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:56.340 --> 00:50:58.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:50:58.340 --> 00:51:00.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:00.340 --> 00:51:02.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:02.340 --> 00:51:04.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:04.340 --> 00:51:06.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:06.340 --> 00:51:08.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:08.340 --> 00:51:10.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:10.340 --> 00:51:12.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:12.340 --> 00:51:14.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:14.340 --> 00:51:16.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:16.340 --> 00:51:18.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:18.340 --> 00:51:20.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:20.340 --> 00:51:22.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:22.340 --> 00:51:24.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:24.340 --> 00:51:26.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:26.340 --> 00:51:28.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:28.340 --> 00:51:30.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:30.340 --> 00:51:32.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:32.340 --> 00:51:34.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:34.340 --> 00:51:36.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:36.340 --> 00:51:38.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:38.340 --> 00:51:40.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:40.340 --> 00:51:42.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:42.340 --> 00:51:44.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:44.340 --> 00:51:46.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:46.340 --> 00:51:48.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:48.340 --> 00:51:50.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:50.340 --> 00:51:52.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:52.340 --> 00:51:54.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:54.340 --> 00:51:56.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:56.340 --> 00:51:58.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:51:58.340 --> 00:52:00.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:52:00.340 --> 00:52:02.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:52:02.340 --> 00:52:04.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
[00:52:04.340 --> 00:52:06.340]   a very, very important moment in time for the entire world to stand behind Israel, and I think that's
