
[00:00:00.000 --> 00:00:01.280]   Hello, everybody.
[00:03:17.700 --> 00:03:23.220]   I don't think it's likely if inflation really is turning the corner in the second half of
[00:03:23.220 --> 00:03:24.760]   2022.
[00:03:24.760 --> 00:03:27.940]   The other thing to think about is this.
[00:03:27.940 --> 00:03:33.280]   During downward times, during recessions and so forth, valuations actually go up because
[00:03:33.280 --> 00:03:35.040]   earnings go down.
[00:03:35.040 --> 00:03:42.140]   And the price of the stock or the index doesn't go down as much as the decline in earnings.
[00:03:42.140 --> 00:03:47.600]   So you might want to think counter cyclically wise, where actually, we should expect valuations
[00:03:47.600 --> 00:03:53.860]   to go up if we're indeed going into a recession or a downturn, which is likely to happen.
[00:03:53.860 --> 00:03:59.120]   So what's the bottom line for investing in equities in the second half of 2022?
[00:03:59.120 --> 00:04:00.120]   I'm a buyer.
[00:04:00.120 --> 00:04:05.580]   If the S&P 500 drops below 3,700 again, I will be more aggressively buying.
[00:04:05.580 --> 00:04:13.100]   I think with a 70 plus percent probability, 3,666 on the S&P 500 is the low.
[00:04:13.100 --> 00:04:21.340]   And as a result, the S&P 500 should close higher than 3,666 by the end of 2022, probably
[00:04:21.340 --> 00:04:22.840]   over 4,000.
[00:04:22.840 --> 00:04:24.020]   That's my bet.
[00:04:24.020 --> 00:04:25.900]   So what about the real estate market?
[00:04:25.900 --> 00:04:31.100]   Well, if the equities market has reached a bottom and will rebound in the second half,
[00:04:31.100 --> 00:04:33.580]   how should one invest in the real estate market?
[00:04:33.580 --> 00:04:40.580]   The US median housing price has outperformed the S&P 500 by over 25% year to date because
[00:04:40.580 --> 00:04:43.460]   the median home price is up year to date.
[00:04:43.460 --> 00:04:49.100]   However, the real estate market tends to lag the stock market by six to 12 months on the
[00:04:49.100 --> 00:04:55.820]   upside and on the downside due to a lot more friction when it comes to selling, to transacting.
[00:04:55.820 --> 00:04:56.860]   Think about it.
[00:04:56.860 --> 00:04:58.680]   You've got to find a new place.
[00:04:58.680 --> 00:04:59.680]   You got to pack.
[00:04:59.680 --> 00:05:01.500]   You got to list your property.
[00:05:01.500 --> 00:05:03.300]   Go through that anxiety.
[00:05:03.300 --> 00:05:05.380]   Give up your low mortgage rate, right?
[00:05:05.380 --> 00:05:09.820]   90 plus percent of mortgage holders have a mortgage rate below 5%.
[00:05:09.820 --> 00:05:11.420]   You've got to find an agent.
[00:05:11.420 --> 00:05:14.540]   You've got to pay those commissions, taxes and fees.
[00:05:14.540 --> 00:05:19.940]   It's a real pain to transact in real estate compared to investing in stocks.
[00:05:19.940 --> 00:05:28.220]   Therefore, real estate buyers can probably find deals five to 10% off their January 2022
[00:05:28.220 --> 00:05:30.820]   price comps over the next six months.
[00:05:30.820 --> 00:05:35.100]   But any more than a 10% discount, I think it's going to be really hard to find.
[00:05:35.100 --> 00:05:38.740]   You might be able to find it if you look hard enough and you bargain hard enough, but more
[00:05:38.740 --> 00:05:42.460]   than a 10% discount is just really difficult.
[00:05:42.460 --> 00:05:47.260]   And if equities resume their upward trend and interest rates resume their 40-year downward
[00:05:47.260 --> 00:05:53.660]   trend by the second half of 2022 or definitely by the end of 2022, then the demand for real
[00:05:53.660 --> 00:05:56.540]   estate will likely rebound once again.
[00:05:56.540 --> 00:06:01.460]   As a result, if you're in the market for a new home or investment property, I say the
[00:06:01.460 --> 00:06:06.900]   time to look aggressively for deals is from now until winter.
[00:06:06.900 --> 00:06:11.180]   Winter is my favorite time to look for deals because anybody listing during the winter
[00:06:11.180 --> 00:06:17.180]   holidays is likely more motivated, more desperate than those who can just sit back and wait
[00:06:17.180 --> 00:06:20.820]   until better weather, better demand in the spring.
[00:06:20.820 --> 00:06:25.260]   In conclusion, I see the S&P 500 rebounding in the second half.
[00:06:25.260 --> 00:06:28.820]   Maybe it goes to 4200, 4300.
[00:06:28.820 --> 00:06:30.820]   That's the way I'm positioning things.
[00:06:30.820 --> 00:06:35.980]   In terms of real estate, the opportunity is now over the next six months to find deals
[00:06:35.980 --> 00:06:40.260]   as interest rates are still high and there's a lot of uncertainty.
[00:06:40.260 --> 00:06:44.340]   But if interest rates and mortgage rates come down, that demand is just going to pick right
[00:06:44.340 --> 00:06:45.500]   back up again.
[00:06:45.500 --> 00:06:46.500]   All righty.
[00:06:46.500 --> 00:06:51.900]   I would love to hear your thoughts about the stock market and the real estate market.
[00:06:51.900 --> 00:06:57.340]   I'm going to be busy over the next three or four weeks marketing Buy This, Not That, How
[00:06:57.340 --> 00:07:00.020]   to Spend Your Way to Wealth and Freedom, my book.
[00:07:00.020 --> 00:07:05.220]   You can buy it at financialsamurai.com/btnt.
[00:07:05.220 --> 00:07:07.060]   I'm going on a lot of great podcasts.
[00:07:07.060 --> 00:07:10.460]   Shout out to the Tropical MBA Podcast and also Noah Kagan.
[00:07:10.460 --> 00:07:12.740]   I really enjoyed talking to you guys.
[00:07:12.740 --> 00:07:16.980]   So I'm going to be busy, but I'm still going to be writing and recording, so I will catch
[00:07:16.980 --> 00:07:17.900]   you guys around.

