
[00:00:00.000 --> 00:00:02.280]   (upbeat music)
[00:08:33.540 --> 00:08:36.060]   Like in my world, I really like coding.
[00:08:36.060 --> 00:08:37.220]   I like programming.
[00:08:37.220 --> 00:08:40.100]   I like sitting in a dark room in a cave
[00:08:40.100 --> 00:08:43.220]   and just writing code for like 12 straight hours.
[00:08:43.220 --> 00:08:44.860]   And there are people who look at that and say,
[00:08:44.860 --> 00:08:45.900]   "That is insane.
[00:08:45.900 --> 00:08:47.660]   I could never do that."
[00:08:47.660 --> 00:08:49.460]   And then I look at what they do, which is, I don't know,
[00:08:49.460 --> 00:08:50.300]   sales.
[00:08:50.300 --> 00:08:51.500]   It's like, "I could never do that.
[00:08:51.500 --> 00:08:54.580]   It is like my worst life is doing sales calls."
[00:08:54.580 --> 00:08:55.780]   But that's what they enjoy.
[00:08:55.780 --> 00:08:57.940]   And there's no right or wrong answer here,
[00:08:57.940 --> 00:09:00.100]   but being able to delegate different skills
[00:09:00.100 --> 00:09:01.060]   for what different people want
[00:09:01.060 --> 00:09:03.180]   allows you to control more of your energy.
[00:09:03.180 --> 00:09:05.260]   And it allows you to have more stamina
[00:09:05.260 --> 00:09:06.620]   and reduce the risk of burnout.
[00:09:06.620 --> 00:09:08.500]   That's one of the major benefits.
[00:09:08.500 --> 00:09:09.620]   - When you say it like that,
[00:09:09.620 --> 00:09:10.980]   I can't imagine someone listening is like,
[00:09:10.980 --> 00:09:12.100]   "Oh, I shouldn't do more of that."
[00:09:12.100 --> 00:09:12.940]   Right?
[00:09:12.940 --> 00:09:13.780]   Like, "I want to spend more time
[00:09:13.780 --> 00:09:14.900]   on the things I enjoy in life."
[00:09:14.900 --> 00:09:15.740]   - Yeah.
[00:09:15.740 --> 00:09:18.740]   - I love to highlight businesses
[00:09:18.740 --> 00:09:20.500]   that are doing things a better way
[00:09:20.500 --> 00:09:22.500]   so that you can live a better life.
[00:09:22.500 --> 00:09:25.620]   And that's why I love our sponsor today, Mint Mobile.
[00:09:25.620 --> 00:09:27.180]   For example, a few months ago,
[00:09:27.180 --> 00:09:30.260]   I got an email about our AuPair's phone line saying,
[00:09:30.260 --> 00:09:32.220]   "It turns out you don't need unlimited data.
[00:09:32.220 --> 00:09:34.940]   On average, you're only using about seven gigs a month.
[00:09:34.940 --> 00:09:36.860]   So switching to the 15 gig plan
[00:09:36.860 --> 00:09:38.940]   will be fine and save you money.
[00:09:38.940 --> 00:09:42.100]   And you can always upgrade your plan back if you need to."
[00:09:42.100 --> 00:09:42.940]   Who does that?
[00:09:42.940 --> 00:09:45.460]   I never get emails like that, but I love it.
[00:09:45.460 --> 00:09:48.340]   On top of that, Mint Mobile has ditched retail stores
[00:09:48.340 --> 00:09:50.100]   and all those overhead costs,
[00:09:50.100 --> 00:09:52.380]   and instead sells their phone plans online
[00:09:52.380 --> 00:09:54.460]   and passes those savings on to you.
[00:09:54.460 --> 00:09:57.100]   And right now, Mint Mobile has wireless plans
[00:09:57.100 --> 00:09:59.220]   starting at $15 a month.
[00:09:59.220 --> 00:10:03.460]   That's unlimited talk, text, plus data for $15 a month.
[00:10:03.460 --> 00:10:06.420]   All Mint's plans are on the nation's largest 5G network,
[00:10:06.420 --> 00:10:08.300]   and we've been so happy with that coverage
[00:10:08.300 --> 00:10:10.500]   and how much we've saved since switching.
[00:10:10.500 --> 00:10:13.660]   To get your new wireless plan for just 15 bucks a month
[00:10:13.660 --> 00:10:16.780]   and get the plan shipped to your door for free,
[00:10:16.780 --> 00:10:20.100]   go to allthehacks.com/mintmobile.
[00:10:20.100 --> 00:10:23.020]   That's allthehacks.com/mintmobile.
[00:10:23.020 --> 00:10:25.620]   Cut your wireless bill to 15 bucks a month
[00:10:25.620 --> 00:10:28.780]   at allthehacks.com/mintmobile.
[00:10:28.780 --> 00:10:31.020]   Additional taxes, fees, and restrictions apply.
[00:10:31.020 --> 00:10:32.740]   See Mint Mobile for details.
[00:10:33.740 --> 00:10:34.700]   (air whooshing)
[00:10:34.700 --> 00:10:36.900]   Taking care of your health isn't always easy,
[00:10:36.900 --> 00:10:38.900]   but it should at least be simple.
[00:10:38.900 --> 00:10:40.420]   That's why for the last two years,
[00:10:40.420 --> 00:10:43.220]   I've been drinking AG1 every day, no exceptions,
[00:10:43.220 --> 00:10:45.900]   and I'm excited to partner with them for this episode.
[00:10:45.900 --> 00:10:49.340]   It's just one scoop mixed in water once a day, every day,
[00:10:49.340 --> 00:10:51.100]   and it makes me feel so energized
[00:10:51.100 --> 00:10:53.780]   and ready to take on whatever comes my way.
[00:10:53.780 --> 00:10:55.620]   That's because each serving of AG1
[00:10:55.620 --> 00:10:57.540]   delivers my daily dose of vitamins,
[00:10:57.540 --> 00:10:59.700]   minerals, pre and probiotics, and more.
[00:10:59.700 --> 00:11:01.060]   It's a powerful, healthy habit
[00:11:01.060 --> 00:11:02.980]   that's also powerfully simple.
[00:11:02.980 --> 00:11:04.780]   And one of the reasons I love AG1
[00:11:04.780 --> 00:11:07.580]   is that healthy aging shouldn't feel complicated.
[00:11:07.580 --> 00:11:09.540]   The thought of taking multiple supplements
[00:11:09.540 --> 00:11:11.980]   or mixing and matching pills and powders every day
[00:11:11.980 --> 00:11:15.660]   sounds exhausting, but just one scoop of AG1
[00:11:15.660 --> 00:11:18.380]   covers my nutrient gaps and supports my mental
[00:11:18.380 --> 00:11:21.180]   and physical health without a lot of hassle.
[00:11:21.180 --> 00:11:22.780]   In just 60 seconds,
[00:11:22.780 --> 00:11:25.060]   I mix it up with some cold water every morning,
[00:11:25.060 --> 00:11:27.700]   add a few ice cubes because it's so good cold,
[00:11:27.700 --> 00:11:30.140]   and I know I'm giving my body what it needs
[00:11:30.140 --> 00:11:33.140]   and setting up sustainable habits for the long run.
[00:11:33.140 --> 00:11:34.900]   If there's one product to recommend
[00:11:34.900 --> 00:11:36.900]   to elevate your health, it's AG1,
[00:11:36.900 --> 00:11:39.660]   and that's why I've partnered with them for so long.
[00:11:39.660 --> 00:11:41.380]   So if you wanna take ownership of your health,
[00:11:41.380 --> 00:11:45.460]   start with AG1, try AG1, and get a free one-year supply
[00:11:45.460 --> 00:11:49.140]   of vitamin D3 and K2 and five free AG1 travel packs
[00:11:49.140 --> 00:11:51.180]   with your first purchase exclusively
[00:11:51.180 --> 00:11:54.580]   at allthehacks.com/AG1.
[00:11:54.580 --> 00:11:58.340]   That's allthehacks.com/AG1.
[00:11:58.340 --> 00:11:59.500]   Check it out.
[00:11:59.500 --> 00:12:02.740]   Why do you think more people don't get good at this?
[00:12:02.740 --> 00:12:03.980]   Why aren't more people doing it
[00:12:03.980 --> 00:12:05.860]   in their personal life and their work life?
[00:12:05.860 --> 00:12:06.820]   - It's an interesting question.
[00:12:06.820 --> 00:12:09.780]   I can say there are many different reasons,
[00:12:09.780 --> 00:12:12.180]   some of which are more valid than others.
[00:12:12.180 --> 00:12:14.180]   Just from personal experience talking to people
[00:12:14.180 --> 00:12:16.140]   who've struggled with this,
[00:12:16.140 --> 00:12:20.020]   I would say one is some degree of insecurity
[00:12:20.020 --> 00:12:24.060]   where they feel like they don't like doing this thing,
[00:12:24.060 --> 00:12:26.460]   and so they assume nobody else likes doing this thing.
[00:12:26.460 --> 00:12:29.260]   So they feel a little bit of guilt handing this task
[00:12:29.260 --> 00:12:32.500]   to somebody else who's also gonna hate doing it.
[00:12:32.500 --> 00:12:34.300]   But that's not necessarily the case.
[00:12:34.300 --> 00:12:36.860]   In fact, in my experience, it's very often not the case.
[00:12:36.860 --> 00:12:39.380]   I think some of it also comes from a place of insecurity
[00:12:39.380 --> 00:12:43.380]   around some imposter syndrome of who am I
[00:12:43.380 --> 00:12:45.940]   to tell somebody else what to do with their time?
[00:12:45.940 --> 00:12:47.740]   And eventually, you just have to get over that,
[00:12:47.740 --> 00:12:50.740]   and you have to learn that the only way to get better
[00:12:50.740 --> 00:12:53.820]   at how to achieve whatever it is you wanna achieve
[00:12:53.820 --> 00:12:55.460]   is to get more comfortable
[00:12:55.460 --> 00:12:57.460]   handing off these tasks to other people.
[00:12:57.460 --> 00:13:01.180]   Some other recent examples is they feel like
[00:13:01.180 --> 00:13:03.620]   these are things that must be done,
[00:13:03.620 --> 00:13:05.700]   and they don't have the resources internally
[00:13:05.700 --> 00:13:08.260]   to be able to hand them off to other people.
[00:13:08.260 --> 00:13:11.740]   If what your company really needs is sales,
[00:13:11.740 --> 00:13:13.540]   and you hate doing sales,
[00:13:13.540 --> 00:13:15.860]   but it is definitely the most important thing,
[00:13:15.860 --> 00:13:17.260]   and you can't hire other people
[00:13:17.260 --> 00:13:18.940]   'cause you don't have the resources for it,
[00:13:18.940 --> 00:13:20.300]   then you might just have to grind through it
[00:13:20.300 --> 00:13:21.140]   for a little while.
[00:13:21.140 --> 00:13:22.060]   But I think what's important
[00:13:22.060 --> 00:13:24.300]   is figuring out what your exit strategy is.
[00:13:24.300 --> 00:13:27.180]   If it's not the thing that you're excited about,
[00:13:27.180 --> 00:13:29.540]   you should figure out what the script is.
[00:13:29.540 --> 00:13:31.860]   If it really is ROI positive,
[00:13:31.860 --> 00:13:33.900]   eventually you'll be able to hire somebody to do it.
[00:13:33.900 --> 00:13:35.060]   There are a lot of different reasons
[00:13:35.060 --> 00:13:36.260]   why people struggle with it,
[00:13:36.260 --> 00:13:38.860]   but in my experience, one of the things that I try to do,
[00:13:38.860 --> 00:13:41.460]   I do once a quarter, a think week,
[00:13:41.460 --> 00:13:43.460]   which I just stole from Bill Gates,
[00:13:43.460 --> 00:13:47.340]   where I take one week off from communications,
[00:13:47.340 --> 00:13:49.780]   and I just think, and read, and write.
[00:13:49.780 --> 00:13:51.740]   And I found that's the right cadence for me
[00:13:51.740 --> 00:13:55.700]   to get pulled out of the hyperactive hive mind
[00:13:55.700 --> 00:13:58.220]   of work and the day-to-day,
[00:13:58.220 --> 00:14:00.940]   and see the whole forest and not just the trees.
[00:14:00.940 --> 00:14:03.900]   And so when people are in that mode
[00:14:03.900 --> 00:14:07.300]   of constantly churning, and grinding, and grinding,
[00:14:07.300 --> 00:14:09.140]   they often lose the big picture of,
[00:14:09.140 --> 00:14:11.580]   should we even be doing this thing at all?
[00:14:11.580 --> 00:14:13.180]   Often the answer is just no.
[00:14:13.180 --> 00:14:15.700]   It's having that space to zoom out
[00:14:15.700 --> 00:14:17.420]   and think about what your major priorities are
[00:14:17.420 --> 00:14:18.380]   is really important.
[00:14:18.380 --> 00:14:20.100]   - I'm gonna go back through a few of the things you said.
[00:14:20.100 --> 00:14:22.260]   So when you talked about the imposter syndrome,
[00:14:22.260 --> 00:14:23.420]   one of the things that made me think
[00:14:23.420 --> 00:14:25.660]   was about your example about farmers,
[00:14:25.660 --> 00:14:27.900]   which was if you ship a package,
[00:14:27.900 --> 00:14:29.820]   you are inherently telling someone
[00:14:29.820 --> 00:14:31.860]   they need to go and deliver your package.
[00:14:31.860 --> 00:14:34.340]   And I think maybe the more we can normalize the fact
[00:14:34.340 --> 00:14:37.380]   that we're delegating lots of things already, right?
[00:14:37.380 --> 00:14:38.820]   You know, you buy something at the grocery store,
[00:14:38.820 --> 00:14:41.380]   someone has to restock that thing, order that thing.
[00:14:41.380 --> 00:14:43.420]   So that was one thing that just made me realize,
[00:14:43.420 --> 00:14:44.980]   well, I'm delegating a lot.
[00:14:44.980 --> 00:14:47.140]   And so if I'm uncomfortable doing it,
[00:14:47.140 --> 00:14:47.980]   I should just get over it.
[00:14:47.980 --> 00:14:49.300]   Like, it's just already happened.
[00:14:49.300 --> 00:14:50.980]   And I think that's helpful.
[00:14:50.980 --> 00:14:52.580]   I think part of it is not feeling like
[00:14:52.580 --> 00:14:53.540]   you can tell someone what to do.
[00:14:53.540 --> 00:14:56.940]   And part of it is feeling like maybe I don't deserve this
[00:14:56.940 --> 00:14:59.020]   or it's too elitist.
[00:14:59.020 --> 00:15:00.020]   You know, I don't wanna be the one
[00:15:00.020 --> 00:15:01.740]   that tells my family and friends
[00:15:01.740 --> 00:15:03.700]   to interface with my assistant.
[00:15:03.700 --> 00:15:06.900]   This happened to us when I had my EA
[00:15:06.900 --> 00:15:07.980]   try to get our daughter in
[00:15:07.980 --> 00:15:10.740]   for a last minute pediatrician appointment.
[00:15:10.740 --> 00:15:12.700]   And I was like, I feel so ridiculous
[00:15:12.700 --> 00:15:15.140]   calling the pediatrician's office
[00:15:15.140 --> 00:15:16.500]   or having someone else do it and being like,
[00:15:16.500 --> 00:15:20.380]   hey, could my boss's daughter get into the appointment?
[00:15:20.380 --> 00:15:22.340]   And I remember when I got to the pediatrician's office,
[00:15:22.340 --> 00:15:24.140]   I was talking with the person there and I was like,
[00:15:24.140 --> 00:15:25.940]   oh, is this, it was that awkward.
[00:15:25.940 --> 00:15:27.140]   I was just curious.
[00:15:27.140 --> 00:15:28.820]   And the response was like,
[00:15:28.820 --> 00:15:30.740]   no, we do this for the doctors all the time.
[00:15:30.740 --> 00:15:32.500]   Like, they were like, this is normal.
