
[00:00:00.000 --> 00:00:03.440]   [MUSIC PLAYING]
[00:04:40.200 --> 00:04:44.200]   to Barnes & Noble Nook when the e-reader industry was just
[00:04:44.200 --> 00:04:45.880]   firing up.
[00:04:45.880 --> 00:04:48.840]   I helped them scale an accessories business
[00:04:48.840 --> 00:04:53.800]   from $0 to $100 million in 24 months, transitioning
[00:04:53.800 --> 00:04:56.960]   to Motorola from there, continuing on my hardware
[00:04:56.960 --> 00:05:02.320]   journey, then kind of shifting over to more hardware/software.
[00:05:02.320 --> 00:05:04.120]   An intersection that I've had over the years
[00:05:04.120 --> 00:05:07.960]   is an intersection that I found that I truly love.
[00:05:07.960 --> 00:05:10.080]   So it's a place that--
[00:05:10.080 --> 00:05:12.680]   I was at this augmented reality company called Meta
[00:05:12.680 --> 00:05:16.080]   as their head of product there, where
[00:05:16.080 --> 00:05:20.520]   we're doing futuristic headsets with augmented reality,
[00:05:20.520 --> 00:05:23.760]   seeing holograms, and getting all the software applications
[00:05:23.760 --> 00:05:26.320]   to run to power that stuff.
[00:05:26.320 --> 00:05:29.360]   And then for the first time ever,
[00:05:29.360 --> 00:05:33.240]   doing full software at a company called Elementum,
[00:05:33.240 --> 00:05:37.080]   where we were trying to develop supply chain
[00:05:37.080 --> 00:05:40.080]   cloud-based applications.
[00:05:40.080 --> 00:05:43.560]   And since then, I've been at Google doing program management
[00:05:43.560 --> 00:05:45.400]   on the Chromebook team.
[00:05:45.400 --> 00:05:48.800]   So that is a freaking amazing history.
[00:05:48.800 --> 00:05:51.920]   And the question that comes to mind right away
[00:05:51.920 --> 00:05:56.760]   is those products, while they share similarities,
[00:05:56.760 --> 00:05:58.840]   they're also very, very different, right?
[00:05:58.840 --> 00:06:01.840]   And going from software and hardware.
[00:06:01.840 --> 00:06:05.040]   And one of the things that I've always told myself--
[00:06:05.040 --> 00:06:06.640]   or actually, the reason why I told myself
[00:06:06.640 --> 00:06:08.640]   I couldn't do these job roles is because maybe I
[00:06:08.640 --> 00:06:11.480]   didn't have the full, deep, technical knowledge
[00:06:11.480 --> 00:06:13.840]   of said product to be able to do that.
[00:06:13.840 --> 00:06:15.400]   But you're kind of illustrating to me
[00:06:15.400 --> 00:06:17.360]   that you've somehow been able to shift
[00:06:17.360 --> 00:06:19.840]   into each of these categories and probably become an expert
[00:06:19.840 --> 00:06:20.920]   while you're on the job.
[00:06:20.920 --> 00:06:21.640]   Absolutely.
[00:06:21.640 --> 00:06:23.800]   Can you help us understand, what is that mindset?
[00:06:23.800 --> 00:06:26.600]   When you shift and going to a completely new and foreign
[00:06:26.600 --> 00:06:28.560]   product category, how do you do that?
[00:06:28.560 --> 00:06:30.720]   Yeah, it's funny, because I don't
[00:06:30.720 --> 00:06:35.200]   think I am truly an expert at an engineering level.
[00:06:35.200 --> 00:06:37.240]   But I can kind of hold my own.
[00:06:37.240 --> 00:06:43.520]   And we're talking categories that range from RF devices
[00:06:43.520 --> 00:06:47.000]   to audio products, where you have to understand frequency
[00:06:47.000 --> 00:06:50.840]   response, to image quality with webcams,
[00:06:50.840 --> 00:06:54.320]   to now a lot of the stuff I'm doing at Google,
[00:06:54.320 --> 00:06:57.040]   where there's a lot of interactions with Chrome OS
[00:06:57.040 --> 00:06:58.600]   and operating system.
[00:06:58.600 --> 00:07:01.480]   Though, I think the one commonality
[00:07:01.480 --> 00:07:03.920]   that I've realized over the years,
[00:07:03.920 --> 00:07:07.000]   and it's something that I'm trying to champion,
[00:07:07.000 --> 00:07:11.080]   somehow instill in my kids, is a level
[00:07:11.080 --> 00:07:13.440]   of entrepreneurial spirit.
[00:07:13.440 --> 00:07:18.040]   And I feel like if you embody that sense
[00:07:18.040 --> 00:07:21.840]   of entrepreneurial spirit, you can figure stuff out,
[00:07:21.840 --> 00:07:24.240]   no matter what you're thrown into.
[00:07:24.240 --> 00:07:29.800]   And leveraging that hustle of figuring stuff out,
[00:07:29.800 --> 00:07:32.320]   learning, being enthusiastic about learning because you're
[00:07:32.320 --> 00:07:37.960]   excited about this category that you're diving into,
[00:07:37.960 --> 00:07:41.600]   I'm 100% confident, Tim, you can do it as well.
[00:07:41.600 --> 00:07:43.160]   I think anyone can do it, honestly,
[00:07:43.160 --> 00:07:46.760]   because I've proven that I can transition
[00:07:46.760 --> 00:07:50.800]   from very different industries and categories
[00:07:50.800 --> 00:07:54.360]   and learning new things and kind of becoming
[00:07:54.360 --> 00:07:56.840]   almost an expert at all of them.
[00:07:56.840 --> 00:07:57.440]   Yeah.
[00:07:57.440 --> 00:08:00.040]   Yeah, yeah.
[00:08:00.040 --> 00:08:01.480]   Again, I think product management
[00:08:01.480 --> 00:08:04.600]   is one of the most incredible roles out there in the world,
[00:08:04.600 --> 00:08:06.560]   and it gives everyone an opportunity
[00:08:06.560 --> 00:08:10.120]   to flex their entrepreneurial spirit.
[00:08:10.120 --> 00:08:13.240]   Yeah, and I think we'll save this part of the conversation
[00:08:13.240 --> 00:08:15.920]   for later in the video, because we want to definitely dive deep
[00:08:15.920 --> 00:08:19.720]   into the skills you require, or even the aptitude,
[00:08:19.720 --> 00:08:21.960]   and maybe job experience, or indirect, right?
[00:08:21.960 --> 00:08:23.560]   And how do you make yourself stand out?
[00:08:23.560 --> 00:08:26.160]   Because things like entrepreneurial spirit,
[00:08:26.160 --> 00:08:27.840]   it reads kind of weird on paper.
[00:08:27.840 --> 00:08:29.520]   And so it's like, how do you get that to come out
[00:08:29.520 --> 00:08:30.400]   in an interview, for example?
[00:08:30.400 --> 00:08:31.840]   So let's definitely talk about that.
[00:08:31.840 --> 00:08:34.680]   But before we get there, maybe let's set the baseline here
[00:08:34.680 --> 00:08:35.560]   for a second.
[00:08:35.560 --> 00:08:38.760]   So product management, I'll use myself as an example.
[00:08:38.760 --> 00:08:41.240]   My view or understanding of product management
[00:08:41.240 --> 00:08:44.360]   is actually probably very minimal compared
[00:08:44.360 --> 00:08:46.800]   to the breadth that is the field.
[00:08:46.800 --> 00:08:49.600]   And I think that limited view actually
[00:08:49.600 --> 00:08:51.360]   cuts off all the opportunities for me,
[00:08:51.360 --> 00:08:53.160]   because I don't even know what to look for.
[00:08:53.160 --> 00:08:56.000]   So can you help us understand, first of all,
[00:08:56.000 --> 00:08:58.960]   what are the key responsibilities and challenges
[00:08:58.960 --> 00:09:00.600]   you face as a product manager?
[00:09:00.600 --> 00:09:03.840]   And can you help us understand maybe the breadth of the field?
[00:09:03.840 --> 00:09:07.560]   Yeah, I think every company has their own definition
[00:09:07.560 --> 00:09:09.800]   of what a product manager is.
[00:09:09.800 --> 00:09:14.280]   Historically for me, and a lot of the companies I've been at,
[00:09:14.280 --> 00:09:21.240]   has positioned it more as you are a mini GM, general manager
[00:09:21.240 --> 00:09:26.080]   within your domain of portfolio of products that you own,
[00:09:26.080 --> 00:09:29.800]   and do whatever it takes to make it successful.
[00:09:29.800 --> 00:09:34.000]   So I think that definitely is something that happens often.
[00:09:34.000 --> 00:09:38.000]   But you get into fields that are more like technical product
[00:09:38.000 --> 00:09:42.240]   manager, where you kind of need that engineering background,
[00:09:42.240 --> 00:09:43.320]   engine features.
[00:09:43.320 --> 00:09:49.520]   But I would say the overall general definition
[00:09:49.520 --> 00:09:51.240]   of what product management should be
[00:09:51.240 --> 00:09:54.840]   is understanding the marketplace,
[00:09:54.840 --> 00:09:57.360]   understanding the market opportunity,
[00:09:57.360 --> 00:10:00.000]   knowing who your competitors are,
[00:10:00.000 --> 00:10:03.640]   figuring out a strategy that allows your company
[00:10:03.640 --> 00:10:07.560]   to enter the market and be successful at it.
[00:10:07.560 --> 00:10:12.480]   But more than anything, is balancing the business aspects,
[00:10:12.480 --> 00:10:16.200]   but also embracing the user experience,
[00:10:16.200 --> 00:10:18.920]   and really putting yourself in the shoes of the user,
[00:10:18.920 --> 00:10:23.120]   or understanding data that helps you drive your product
[00:10:23.120 --> 00:10:26.080]   features and capabilities to delivering something that
[00:10:26.080 --> 00:10:29.000]   is delightful, that people love to use,
[00:10:29.000 --> 00:10:31.200]   and want to use it every single day,
[00:10:31.200 --> 00:10:34.240]   and become obsessed over your product.
[00:10:34.240 --> 00:10:37.240]   That's essentially what product managers should be doing,
[00:10:37.240 --> 00:10:40.520]   in addition to writing product requirements documents,
[00:10:40.520 --> 00:10:44.120]   working with engineering teams, and program management teams
[00:10:44.120 --> 00:10:46.120]   to execute and deliver.
[00:10:46.120 --> 00:10:51.120]   I mean, it isn't for the faint hearted,
[00:10:51.120 --> 00:10:54.240]   I got to say, because there's a lot of stuff happening
[00:10:54.240 --> 00:10:55.760]   at the same time all the time.
[00:10:55.760 --> 00:10:59.360]   But you're never going to be bored.
[00:10:59.360 --> 00:11:01.360]   I can promise you that.
[00:11:01.360 --> 00:11:03.520]   Yeah, that's such a good point.
[00:11:03.520 --> 00:11:04.880]   And actually, I really appreciate
[00:11:04.880 --> 00:11:07.480]   that walkthrough and breakdown, because it
[00:11:07.480 --> 00:11:10.480]   helps me understand, there's some things that you said there
[00:11:10.480 --> 00:11:11.760]   that I feel really comfortable with.
[00:11:11.760 --> 00:11:14.000]   And there's some things that might be a little foreign
[00:11:14.000 --> 00:11:14.800]   to me, right?
[00:11:14.800 --> 00:11:16.960]   And there's an aspect of it where
[00:11:16.960 --> 00:11:18.840]   I can probably bring some of that with me,
[00:11:18.840 --> 00:11:20.280]   and somebody can learn on the job.
[00:11:20.280 --> 00:11:22.600]   I think the areas of things are like,
[00:11:22.600 --> 00:11:25.160]   how do you forecast or project opportunity,
[00:11:25.160 --> 00:11:28.400]   or forecast revenue or growth based on a feature
[00:11:28.400 --> 00:11:29.440]   that you create?
[00:11:29.440 --> 00:11:31.280]   How do you get that down to a science?
[00:11:31.280 --> 00:11:34.240]   If I'm going to add a feature to a product,
[00:11:34.240 --> 00:11:37.200]   how do I project that the return on that investment
[00:11:37.200 --> 00:11:39.320]   of development would yield x return for a company?
[00:11:39.320 --> 00:11:41.520]   How do you think about that?
[00:11:41.520 --> 00:11:46.120]   Yeah, it's definitely not easy.
[00:11:46.120 --> 00:11:52.800]   I haven't seen any company, honestly, be successful at it.
[00:11:52.800 --> 00:11:54.840]   I've had some struggles with forecasting
[00:11:54.840 --> 00:11:58.560]   as good as the team is.
[00:11:58.560 --> 00:12:03.240]   There are always so many forces in place
[00:12:03.240 --> 00:12:05.560]   that you just can't predict, whether it's
[00:12:05.560 --> 00:12:10.280]   the economy or a competitor launches something better.
[00:12:10.280 --> 00:12:12.360]   So from a forecasting standpoint,
[00:12:12.360 --> 00:12:14.080]   there are multiple ways of looking at it.
[00:12:14.080 --> 00:12:18.360]   There is the bottoms up of what customers have agreed
[00:12:18.360 --> 00:12:20.400]   to buy such and such product.
[00:12:20.400 --> 00:12:23.360]   Maybe it's an existing product that you're refreshing
[00:12:23.360 --> 00:12:24.960]   or a new product that you're entering.
[00:12:24.960 --> 00:12:27.720]   So your sales team needs to determine
[00:12:27.720 --> 00:12:29.240]   what they think they can do.
[00:12:29.240 --> 00:12:33.640]   Or you can also look at if you're a completely new company
[00:12:33.640 --> 00:12:36.560]   starting out of sizing the market,
[00:12:36.560 --> 00:12:38.120]   what is the total addressable market?
[00:12:38.120 --> 00:12:42.040]   And what do you think you can do based on that slice of pie
[00:12:42.040 --> 00:12:46.040]   that you're aiming for and trying to compute
[00:12:46.040 --> 00:12:49.400]   what your potential opportunity is within that market space?
[00:12:49.400 --> 00:12:54.960]   So forecasting, I say, is one of the hardest things.
[00:12:54.960 --> 00:12:57.600]   And I don't think any company has truly perfected it
[00:12:57.600 --> 00:12:59.320]   from what I've seen.
[00:12:59.320 --> 00:13:03.280]   Would you say your business school experience,
[00:13:03.280 --> 00:13:05.480]   obviously that helps with a lot of things
[00:13:05.480 --> 00:13:07.800]   you just talked about here, is in what areas
[00:13:07.800 --> 00:13:09.800]   do you feel like that really contributed
[00:13:09.800 --> 00:13:13.240]   to your current success versus what aspects of product
[00:13:13.240 --> 00:13:15.120]   marketing can you succeed without having
[00:13:15.120 --> 00:13:18.280]   had that education?
[00:13:18.280 --> 00:13:22.960]   I contribute a lot of my introduction
[00:13:22.960 --> 00:13:25.840]   to product management due to the MBA
[00:13:25.840 --> 00:13:32.160]   because, honestly, coming out as a computer science major,
[00:13:32.160 --> 00:13:33.920]   you know nothing about marketing.
[00:13:33.920 --> 00:13:38.560]   You barely scratch the surface on emotional intelligence,
[00:13:38.560 --> 00:13:40.200]   any of that.
[00:13:40.200 --> 00:13:43.320]   Finance, looking at financial statements,
[00:13:43.320 --> 00:13:46.240]   things like that for the very first time.
[00:13:46.240 --> 00:13:47.880]   Yeah, we're really good at math.
[00:13:47.880 --> 00:13:51.480]   But do you know how to look at a financial statement
[00:13:51.480 --> 00:13:56.360]   or control cash flow, things like that?
[00:13:56.360 --> 00:13:57.920]   Those are all skills that you learn
[00:13:57.920 --> 00:13:59.680]   going through an MBA program.
[00:13:59.680 --> 00:14:04.000]   And it gives you a taste of everything
[00:14:04.000 --> 00:14:06.920]   a product manager touches, which I think
[00:14:06.920 --> 00:14:10.760]   was the best crash course for me because I fell in love
[00:14:10.760 --> 00:14:13.360]   with marketing the moment I took my first marketing class.
[00:14:13.360 --> 00:14:15.840]   And unfortunately, that didn't happen
[00:14:15.840 --> 00:14:19.160]   until I was going through for my MBA.
[00:14:19.160 --> 00:14:21.600]   And then I learned about what it takes
[00:14:21.600 --> 00:14:24.160]   to motivate people from a management standpoint.
[00:14:24.160 --> 00:14:26.800]   So again, you're going to be working cross-functionally.
[00:14:26.800 --> 00:14:29.760]   How do you get your engineering team, program management team,
[00:14:29.760 --> 00:14:35.120]   your sales team to all want to put in their energy and time
[00:14:35.120 --> 00:14:38.400]   into making your product successful?
[00:14:38.400 --> 00:14:43.000]   Thinking about finance, how to run a breakeven point.
[00:14:43.000 --> 00:14:48.400]   I didn't really learn that until later on from a sizing
[00:14:48.400 --> 00:14:50.000]   standpoint of all the money we're
[00:14:50.000 --> 00:14:51.560]   spending to develop products.
[00:14:51.560 --> 00:14:54.360]   So these things are so valuable.
[00:14:54.360 --> 00:14:58.200]   And they were tools that I gained, again,
[00:14:58.200 --> 00:15:02.120]   not being experts at, but at least getting a flavor of it
[00:15:02.120 --> 00:15:05.200]   so that when it does happen in the job,
[00:15:05.200 --> 00:15:07.600]   I'm like, I've seen that before.
[00:15:07.600 --> 00:15:08.760]   It's not foreign to me.
[00:15:08.760 --> 00:15:13.760]   I think I can handle this is the type of attitude
[00:15:13.760 --> 00:15:15.520]   I come into it.
[00:15:15.520 --> 00:15:16.600]   Yeah, that's really good.
[00:15:16.600 --> 00:15:18.400]   It actually kind of makes me think of,
[00:15:18.400 --> 00:15:20.160]   like you mentioned before, it's essentially
[00:15:20.160 --> 00:15:22.800]   like you're owning your own company, end to end.
[00:15:22.800 --> 00:15:25.760]   And it reminds me of my brother, who is a dentist.
[00:15:25.760 --> 00:15:27.400]   And he wanted to start his own practice.
[00:15:27.400 --> 00:15:30.120]   And as a dentist, you're focused on one discipline.
[00:15:30.120 --> 00:15:32.320]   But learning how to build a business
[00:15:32.320 --> 00:15:34.320]   requires exercising of muscles that he didn't even
[00:15:34.320 --> 00:15:35.240]   know existed.
[00:15:35.240 --> 00:15:37.880]   And for him, he had to learn it on the job.
[00:15:37.880 --> 00:15:40.200]   It was kind of painful, like people management,
[00:15:40.200 --> 00:15:41.520]   the financial aspect of stuff.
[00:15:41.520 --> 00:15:42.520]   So I think you're right.
[00:15:42.520 --> 00:15:44.560]   I think going into product management,
[00:15:44.560 --> 00:15:47.760]   it is probably good for anyone considering this field
[00:15:47.760 --> 00:15:49.920]   to do the due diligence of what it actually
[00:15:49.920 --> 00:15:53.120]   means to own a full product, end to end,
[00:15:53.120 --> 00:15:54.920]   and uncover those areas of study.
[00:15:54.920 --> 00:15:57.640]   And to your point, you can either go through an MBA,
[00:15:57.640 --> 00:16:00.120]   or if people don't have the financial means to do that,
[00:16:00.120 --> 00:16:02.800]   there's a lot of content available out there,
[00:16:02.800 --> 00:16:05.880]   resources available for you to do that.
[00:16:05.880 --> 00:16:09.520]   Kevin, I'm kind of wondering, as you're looking at--
[00:16:09.520 --> 00:16:11.160]   because we're talking about forecasting
[00:16:11.160 --> 00:16:13.000]   and doing competitive, right?
[00:16:13.000 --> 00:16:15.400]   There's always going to be a long list of stuff
[00:16:15.400 --> 00:16:16.640]   that you want to develop.
[00:16:16.640 --> 00:16:20.000]   It could be a reaction to a new feature or service
[00:16:20.000 --> 00:16:21.840]   that a competitor announced.
[00:16:21.840 --> 00:16:24.720]   It could be a reaction to maybe something
[00:16:24.720 --> 00:16:27.280]   that your senior executive stakeholders are focused on
[00:16:27.280 --> 00:16:28.600]   and the roadmap they develop.
[00:16:28.600 --> 00:16:29.960]   And then there's probably roadmaps
[00:16:29.960 --> 00:16:31.640]   informed by customers, right?
[00:16:31.640 --> 00:16:34.400]   Or by the sales team or technical sales.
[00:16:34.400 --> 00:16:40.520]   How do you go about prioritizing which ones to do first?
[00:16:40.520 --> 00:16:42.400]   Man, that is a really tough question.
[00:16:42.400 --> 00:16:48.240]   I think some of that comes with experience.
[00:16:48.240 --> 00:16:55.280]   And in those situations, kind of focus on the user.
[00:16:55.280 --> 00:17:00.840]   Because if I develop a product that the user absolutely loves,
[00:17:00.840 --> 00:17:03.600]   everything else you describe kind of falls into place.
[00:17:03.600 --> 00:17:09.800]   That isn't easy, though, because if you're
[00:17:09.800 --> 00:17:13.200]   working in tech, tech changes so quickly.
[00:17:13.200 --> 00:17:17.000]   How do you maintain and stay ahead of things?
[00:17:17.000 --> 00:17:17.880]   It's not easy.
[00:17:17.880 --> 00:17:20.360]   And one of the things I've--
[00:17:20.360 --> 00:17:22.080]   I think one of the best lessons I've ever
[00:17:22.080 --> 00:17:24.080]   learned in product management-- and I
[00:17:24.080 --> 00:17:28.320]   see this failure often with product managers--
[00:17:28.320 --> 00:17:33.200]   is this desire to launch because they
[00:17:33.200 --> 00:17:37.000]   have been so emotionally invested in a product
[00:17:37.000 --> 00:17:42.120]   that they can't let go when it's time to kill a project.
[00:17:42.120 --> 00:17:46.000]   I've-- more than anyone, I've been guilty of that.
[00:17:46.000 --> 00:17:50.080]   But there was an instance where we were developing
[00:17:50.080 --> 00:17:52.000]   a new set of headphones.
[00:17:52.000 --> 00:17:56.280]   And we just couldn't get the ergonomics perfect.
[00:17:56.280 --> 00:17:59.920]   We couldn't get the curvature of the style and design
[00:17:59.920 --> 00:18:00.600]   that we wanted.
[00:18:00.600 --> 00:18:04.320]   And we were in development for a year.
[00:18:04.320 --> 00:18:08.280]   And at the time, I wanted to push forward.
[00:18:08.280 --> 00:18:12.480]   And my boss asked me, do you still
[00:18:12.480 --> 00:18:14.640]   love it as much as we did the first day
[00:18:14.640 --> 00:18:18.720]   when we conceived of this idea and the design and everything?
[00:18:18.720 --> 00:18:21.960]   And I-- there was a lot of soul searching.
[00:18:21.960 --> 00:18:25.320]   And I said, I don't anymore.
[00:18:25.320 --> 00:18:28.440]   And she said, yes, because if you don't love it,
[00:18:28.440 --> 00:18:31.760]   think about the ramifications of bringing a product to market
[00:18:31.760 --> 00:18:34.720]   where you don't love anymore, and you're just
[00:18:34.720 --> 00:18:37.320]   the grind of delivering.
[00:18:37.320 --> 00:18:42.360]   The customer probably won't love it as much as you do.
[00:18:42.360 --> 00:18:44.440]   And then we're going to buy inventory.
[00:18:44.440 --> 00:18:45.520]   It's going to sit--
[00:18:45.520 --> 00:18:47.960]   it's going to tie up cash flow.
[00:18:47.960 --> 00:18:50.520]   If it doesn't sell because it's whatever,
[00:18:50.520 --> 00:18:54.640]   like many, many months past due, so now it's
[00:18:54.640 --> 00:18:56.640]   a little bit outdated, then we're
[00:18:56.640 --> 00:18:59.920]   going to have to slash our cost, which
[00:18:59.920 --> 00:19:02.640]   means that we're going to take a hit on margins
[00:19:02.640 --> 00:19:06.040]   and profitability, which then ties up cash flow
[00:19:06.040 --> 00:19:08.680]   to do other things, right?
[00:19:08.680 --> 00:19:10.880]   If you were to bet on other projects,
[00:19:10.880 --> 00:19:12.880]   wouldn't that be a better use of your cash flow?
[00:19:12.880 --> 00:19:15.000]   So that was a really good lesson.
[00:19:15.000 --> 00:19:18.760]   And funny enough, I think it was about three or six months
[00:19:18.760 --> 00:19:22.040]   later, she asked me, hey, do you remember that project?
[00:19:22.040 --> 00:19:25.280]   And I was like, yeah, it was the best decision we ever made.
[00:19:25.280 --> 00:19:28.000]   And we never looked back.
[00:19:28.000 --> 00:19:29.880]   I think those are some of the hard lessons
