
[00:00:00.000 --> 00:00:03.360]   [MUSIC PLAYING]
[00:02:27.480 --> 00:02:29.680]   I should note that on an ongoing basis,
[00:02:29.680 --> 00:02:33.920]   I'm involved in writing, working on financial planning
[00:02:33.920 --> 00:02:35.920]   content for Morningstar.com.
[00:02:35.920 --> 00:02:38.360]   And I'm also part of a small research group
[00:02:38.360 --> 00:02:41.720]   at Morningstar dedicated to financial planning
[00:02:41.720 --> 00:02:45.200]   and retirement planning and portfolio construction matters.
[00:02:45.200 --> 00:02:47.560]   So it's just a small group at this point,
[00:02:47.560 --> 00:02:50.360]   but we've been doing some interesting research
[00:02:50.360 --> 00:02:53.960]   on the topic of retirement decumulation.
[00:02:53.960 --> 00:02:57.800]   And I think it's an especially pivotal juncture
[00:02:57.800 --> 00:03:00.480]   for retirement decumulation, because I
[00:03:00.480 --> 00:03:03.720]   think we can probably all agree that the next decade
[00:03:03.720 --> 00:03:08.440]   for investors is likely to be a little less
[00:03:08.440 --> 00:03:11.400]   positive on the return front than the past decade has been.
[00:03:11.400 --> 00:03:14.120]   So that creates challenges, obviously,
[00:03:14.120 --> 00:03:17.320]   especially for people who are just beginning retirement.
[00:03:17.320 --> 00:03:19.760]   So I'm going to share my screen here,
[00:03:19.760 --> 00:03:22.840]   and we'll take a look at my presentation.
[00:03:22.840 --> 00:03:26.040]   I'll start it from the beginning.
[00:03:26.040 --> 00:03:27.560]   In terms of what I'll cover, I'll
[00:03:27.560 --> 00:03:30.920]   talk about six key blind spots.
[00:03:30.920 --> 00:03:32.920]   The first blind spot that I'll talk about
[00:03:32.920 --> 00:03:34.960]   is maybe one that's a little less familiar.
[00:03:34.960 --> 00:03:37.200]   You may not have thought about it as much.
[00:03:37.200 --> 00:03:41.080]   It's retirement date risk, and I'll talk about what that is.
[00:03:41.080 --> 00:03:43.200]   I'll talk about sequencing risk, which
[00:03:43.200 --> 00:03:46.280]   I suspect that this group is quite familiar with.
[00:03:46.280 --> 00:03:49.040]   But I'll share some strategies for potentially mitigating
[00:03:49.040 --> 00:03:50.800]   sequencing risk, especially if you're
[00:03:50.800 --> 00:03:54.920]   brand new or about to be a brand new retiree.
[00:03:54.920 --> 00:03:56.680]   I'll talk about some strategies that you
[00:03:56.680 --> 00:03:59.680]   can employ with respect to your portfolio
[00:03:59.680 --> 00:04:01.760]   and with respect to your plan.
[00:04:01.760 --> 00:04:05.360]   I'll talk about the risk posed by the low yield environment
[00:04:05.360 --> 00:04:10.640]   today and the risks, especially for the subset of retirees.
[00:04:10.640 --> 00:04:13.880]   And I have a feeling it probably doesn't describe many of you
[00:04:13.880 --> 00:04:16.720]   in attendance, but there is a subset of retirees
[00:04:16.720 --> 00:04:19.280]   who is very much wedded to the idea of trying
[00:04:19.280 --> 00:04:24.160]   to subsist on whatever income their portfolios can produce.
[00:04:24.160 --> 00:04:27.120]   That, in my opinion, typically leads
[00:04:27.120 --> 00:04:29.360]   to a pretty risky-looking portfolio,
[00:04:29.360 --> 00:04:33.360]   especially given how low yields are on safe investments.
[00:04:33.360 --> 00:04:37.320]   So I'll talk about the risk posed by very low yields
[00:04:37.320 --> 00:04:39.880]   today and some ways to think about that,
[00:04:39.880 --> 00:04:42.720]   again, with respect to your portfolio and your plan.
[00:04:42.720 --> 00:04:43.800]   Talk about inflation.
[00:04:43.800 --> 00:04:46.520]   This is one that has been top of mind for all of us,
[00:04:46.520 --> 00:04:50.120]   really, regardless of our life stage over the past year,
[00:04:50.120 --> 00:04:53.080]   where we've seen these supply chain dislocations.
[00:04:53.080 --> 00:04:57.280]   We've seen very strong demand for goods and services coming
[00:04:57.280 --> 00:05:01.360]   out of the pandemic and even during the pandemic,
[00:05:01.360 --> 00:05:05.480]   where we had these spikes in demand for various products,
[00:05:05.480 --> 00:05:10.000]   whether couches or home goods, all sorts of things,
[00:05:10.000 --> 00:05:11.000]   paper towels.
[00:05:11.000 --> 00:05:14.240]   I'll talk about how to think about inflation risk
[00:05:14.240 --> 00:05:17.800]   with respect to your retirement plan, again, your portfolio
[00:05:17.800 --> 00:05:19.560]   and your financial plan.
[00:05:19.560 --> 00:05:22.840]   I'll talk about health care and long-term care risk.
[00:05:22.840 --> 00:05:26.320]   These are top of mind for me, especially long-term care risk.
[00:05:26.320 --> 00:05:29.320]   I think I've shared with this group in the past.
[00:05:29.320 --> 00:05:31.760]   Both of my parents required long-term care
[00:05:31.760 --> 00:05:35.600]   and thankfully had the assets to pay for it,
[00:05:35.600 --> 00:05:36.920]   did not have insurance.
[00:05:36.920 --> 00:05:41.560]   But it was not a great process on a lot of levels,
[00:05:41.560 --> 00:05:45.680]   not just financially, but just sort of quality of life.
[00:05:45.680 --> 00:05:49.480]   Theirs, their loved ones, it was a hard process.
[00:05:49.480 --> 00:05:52.640]   And I would encourage anyone embarking on retirement just
[00:05:52.640 --> 00:05:56.440]   to think about what is my plan and to examine that plan
[00:05:56.440 --> 00:05:57.920]   from all dimensions.
[00:05:57.920 --> 00:06:01.560]   Don't just stop with the financial aspect
[00:06:01.560 --> 00:06:03.920]   of long-term care considerations.
[00:06:03.920 --> 00:06:06.200]   And finally, I'll talk about longevity risk.
[00:06:06.200 --> 00:06:09.200]   I always think it's funny to call living a very long life
[00:06:09.200 --> 00:06:11.880]   a risk, but when we think about ensuring
[00:06:11.880 --> 00:06:16.000]   that portfolios last throughout a very long time horizon,
[00:06:16.000 --> 00:06:18.320]   it does become a little bit of a risk
[00:06:18.320 --> 00:06:20.320]   unless you think about withdrawal rates,
[00:06:20.320 --> 00:06:23.040]   unless you think about the structure of the portfolio,
[00:06:23.040 --> 00:06:24.240]   and so forth.
[00:06:24.240 --> 00:06:27.760]   And I'll also talk about how non-portfolio assets fit
[00:06:27.760 --> 00:06:30.800]   into troubleshooting longevity risk.
[00:06:30.800 --> 00:06:33.680]   So Social Security maximization, certainly,
[00:06:33.680 --> 00:06:37.120]   but also how annuities may or may not
[00:06:37.120 --> 00:06:41.280]   fit into your plan to help mitigate longevity risk.
[00:06:41.280 --> 00:06:43.560]   We will have time for questions as well.
[00:06:43.560 --> 00:06:45.720]   I know that we've already had a long list
[00:06:45.720 --> 00:06:47.880]   of terrific questions submitted.
[00:06:47.880 --> 00:06:49.400]   And then we'll also be taking--
[00:06:49.400 --> 00:06:51.920]   I'll also be taking questions in real time
[00:06:51.920 --> 00:06:54.720]   once I get through my prepared remarks.
[00:06:54.720 --> 00:06:57.960]   So just some of the reasons why I
[00:06:57.960 --> 00:07:02.680]   love talking about simplifying retirement portfolio planning.
[00:07:02.680 --> 00:07:07.520]   One is simply that, in general, it's my view
[00:07:07.520 --> 00:07:10.000]   that people who work in investing,
[00:07:10.000 --> 00:07:13.000]   who work in any area of financial planning,
[00:07:13.000 --> 00:07:15.280]   there's a tendency to overcomplicate.
[00:07:15.280 --> 00:07:17.040]   I think there's a little bit of a tendency
[00:07:17.040 --> 00:07:22.080]   on the part of the industry to very much sell this message
[00:07:22.080 --> 00:07:24.840]   that whatever you're doing, it's not something
[00:07:24.840 --> 00:07:26.240]   you could do on your own.
[00:07:26.240 --> 00:07:27.960]   You very much need us.
[00:07:27.960 --> 00:07:29.440]   You need advice.
[00:07:29.440 --> 00:07:32.240]   It's too complicated for you to figure out.
[00:07:32.240 --> 00:07:35.120]   So financial planning and portfolio planning
[00:07:35.120 --> 00:07:37.400]   is complicated to begin with.
[00:07:37.400 --> 00:07:40.960]   But retirement decumulation is inherently
[00:07:40.960 --> 00:07:44.120]   more complicated than accumulating assets
[00:07:44.120 --> 00:07:45.240]   for retirement.
[00:07:45.240 --> 00:07:47.560]   In fact, I often feel that there's not
[00:07:47.560 --> 00:07:50.760]   that much to say about accumulating assets
[00:07:50.760 --> 00:07:53.720]   for retirement or for any other goal that you might have.
[00:07:53.720 --> 00:07:57.000]   It's mainly about living within your means
[00:07:57.000 --> 00:08:02.040]   and investing in a sane way, given your proximity
[00:08:02.040 --> 00:08:03.760]   to your spend-down date.
[00:08:03.760 --> 00:08:06.680]   But retirement, as you all know, especially
[00:08:06.680 --> 00:08:09.880]   if you've examined the issue as retirement is drawn close,
[00:08:09.880 --> 00:08:12.720]   you know that there are many other considerations.
[00:08:12.720 --> 00:08:14.600]   There are many other dimensions.
[00:08:14.600 --> 00:08:16.640]   I like to focus on this area simply
[00:08:16.640 --> 00:08:18.600]   because it's so interesting.
[00:08:18.600 --> 00:08:20.440]   And there are so many different things
[00:08:20.440 --> 00:08:24.800]   to talk about, so many different experts to reach out to
[00:08:24.800 --> 00:08:26.160]   and learn from.
[00:08:26.160 --> 00:08:28.040]   And that's one reason why I've really
[00:08:28.040 --> 00:08:30.480]   gravitated to this area, because it's just
[00:08:30.480 --> 00:08:34.800]   provided constant fodder for me in terms of keeping me engaged
[00:08:34.800 --> 00:08:37.840]   and giving me things to work on and write about.
[00:08:37.840 --> 00:08:40.400]   I think another reason why I'm so
[00:08:40.400 --> 00:08:44.080]   attracted to simplifying retirement decumulation
[00:08:44.080 --> 00:08:47.840]   is that behavioral issues, as with all other aspects
[00:08:47.840 --> 00:08:52.120]   of our retirement plans and our financial plans,
[00:08:52.120 --> 00:08:55.440]   behavioral aspects can really complicate matters
[00:08:55.440 --> 00:08:56.960]   for a lot of people.
[00:08:56.960 --> 00:09:00.040]   So I mentioned that trap that many retirees fall
[00:09:00.040 --> 00:09:02.400]   into where they are convinced that they just
[00:09:02.400 --> 00:09:06.280]   want to subsist on whatever income their portfolio kicks
[00:09:06.280 --> 00:09:06.920]   off.
[00:09:06.920 --> 00:09:09.560]   In a way, that's a behavioral issue.
[00:09:09.560 --> 00:09:14.080]   It's a mistake because your portfolio doesn't know where
[00:09:14.080 --> 00:09:16.280]   you're going for income.
[00:09:16.280 --> 00:09:21.960]   All it knows is that it is there to generate income and/or cash
[00:09:21.960 --> 00:09:22.520]   flows.
[00:09:22.520 --> 00:09:25.960]   And so it doesn't distinguish between where
[00:09:25.960 --> 00:09:28.240]   you go for those cash flows.
[00:09:28.240 --> 00:09:30.360]   But a lot of people get tripped up
[00:09:30.360 --> 00:09:33.760]   on various dimensions of retirement planning.
[00:09:33.760 --> 00:09:37.160]   Annuities are another area where many academic researchers
[00:09:37.160 --> 00:09:38.520]   have puzzled over.
[00:09:38.520 --> 00:09:43.040]   Well, even though we know that in some cases a very plain
[00:09:43.040 --> 00:09:46.080]   vanilla annuity might actually help this plan,
[00:09:46.080 --> 00:09:48.440]   why do investors recoil from them?
[00:09:48.440 --> 00:09:50.920]   So there's a lot to discuss behaviorally.
[00:09:50.920 --> 00:09:52.440]   The bucket approach, which I'm going
[00:09:52.440 --> 00:09:55.240]   to talk about during the course of this presentation,
[00:09:55.240 --> 00:09:58.960]   to my mind is kind of a positive behavioral tool
[00:09:58.960 --> 00:10:02.320]   that you can think about with respect to retirement planning.
[00:10:02.320 --> 00:10:04.880]   Another reason why I like to focus on this space
[00:10:04.880 --> 00:10:10.040]   is that retirees as a group tend to be really great learners.
[00:10:10.040 --> 00:10:13.160]   They have a strong appetite to retain what you're telling
[00:10:13.160 --> 00:10:13.760]   them.
[00:10:13.760 --> 00:10:16.320]   There's been some research done into the realm
[00:10:16.320 --> 00:10:19.040]   of financial literacy that actually shows,
[00:10:19.040 --> 00:10:23.560]   especially if you're teaching financial planning or investment
[00:10:23.560 --> 00:10:27.400]   concepts to people who don't have the capacity to implement
[00:10:27.400 --> 00:10:30.600]   them anytime soon, so like if you're teaching high school
[00:10:30.600 --> 00:10:32.800]   students about asset allocation, well,
[00:10:32.800 --> 00:10:36.440]   most high school students don't have any assets to invest.
[00:10:36.440 --> 00:10:39.680]   So chances are, whatever you tell them about investing,
[00:10:39.680 --> 00:10:42.400]   even though you may be well-meaning,
[00:10:42.400 --> 00:10:46.120]   it's probably going to go in one ear and out the other.
[00:10:46.120 --> 00:10:48.560]   It's not so with people who are getting
[00:10:48.560 --> 00:10:52.400]   ready to embark on retirement or who are already retired.
[00:10:52.400 --> 00:10:56.440]   They have a vested interest in spending time with,
[00:10:56.440 --> 00:10:58.960]   retaining, understanding what you're teaching them.
[00:10:58.960 --> 00:11:01.800]   And that's one reason why I find it personally gratifying
[00:11:01.800 --> 00:11:03.200]   to focus on this space.
[00:11:03.200 --> 00:11:06.960]   And finally, I referenced that my dad
[00:11:06.960 --> 00:11:09.880]   had cognitive decline later in life
[00:11:09.880 --> 00:11:12.280]   that required long-term care.
[00:11:12.280 --> 00:11:15.520]   And so I know that cognitive decline is an issue.
[00:11:15.520 --> 00:11:19.120]   It's a growing issue as we, as a population, age.
[00:11:19.120 --> 00:11:22.480]   And so I think it's really important to talk about,
[00:11:22.480 --> 00:11:27.560]   how can we simplify our plans as we get close to retirement,
[00:11:27.560 --> 00:11:29.680]   as we enter into retirement, and certainly
[00:11:29.680 --> 00:11:32.400]   as we move into the later years of retirement,
[00:11:32.400 --> 00:11:34.720]   especially if we're thinking about doing this, at least
[00:11:34.720 --> 00:11:37.040]   in part, on our own.
[00:11:37.040 --> 00:11:40.000]   So I like to talk about retirement planning,
[00:11:40.000 --> 00:11:44.080]   not in simplistic terms, but in simplified terms.
[00:11:44.080 --> 00:11:47.440]   And I like to talk about the importance of really skinning
[00:11:47.440 --> 00:11:49.600]   down the components of your portfolio,
[00:11:49.600 --> 00:11:51.080]   especially as you age.
[00:11:51.080 --> 00:11:53.560]   And I think as Bogleheads, you already
[00:11:53.560 --> 00:11:57.800]   very much understand the virtue of simplified approaches.
[00:11:57.800 --> 00:12:02.240]   I know that some of you use radically simplified
[00:12:02.240 --> 00:12:05.480]   approaches, like Taylor's three-fund portfolio
[00:12:05.480 --> 00:12:08.400]   and the three-fund portfolio that many of you use.
[00:12:08.400 --> 00:12:10.480]   So you're well ahead of many investors
[00:12:10.480 --> 00:12:14.800]   with respect to understanding the virtue of simplification.
[00:12:14.800 --> 00:12:18.960]   But I like to talk about it with respect to retirement planning.
[00:12:18.960 --> 00:12:22.320]   So I want to talk about the first risk factor,
[00:12:22.320 --> 00:12:24.600]   first blind spot, if you will.
[00:12:24.600 --> 00:12:27.360]   And this is what I call retirement date risk.
[00:12:27.360 --> 00:12:29.800]   And there's a lot of data here, but I'll just summarize
[00:12:29.800 --> 00:12:31.600]   what you're looking at.
[00:12:31.600 --> 00:12:34.920]   This was a survey that asked people pre-retirement
[00:12:34.920 --> 00:12:38.680]   to talk about when they expected to retire,
[00:12:38.680 --> 00:12:41.560]   and then asked them in retirement, well,
[00:12:41.560 --> 00:12:44.480]   at what date did you actually retire?
[00:12:44.480 --> 00:12:46.760]   And what you can see when you look at this
[00:12:46.760 --> 00:12:50.560]   is that there's a disconnect, that just a small share
[00:12:50.560 --> 00:12:53.160]   of the population expected to retire--
[00:12:53.160 --> 00:12:56.480]   so these are the bright blue bars--
[00:12:56.480 --> 00:12:59.720]   between the ages of 50 and 64.
[00:12:59.720 --> 00:13:04.000]   But in reality, about 25% of people
[00:13:04.000 --> 00:13:07.320]   said they would do that prior to retirement.
[00:13:07.320 --> 00:13:11.680]   In reality, about 60% of those people
[00:13:11.680 --> 00:13:15.040]   actually retired in that age band.
[00:13:15.040 --> 00:13:17.720]   Many people thought they would retire later
[00:13:17.720 --> 00:13:19.360]   than they actually did.
[00:13:19.360 --> 00:13:23.200]   So you can see as you move down from between 60 and 64,
[00:13:23.200 --> 00:13:27.280]   and 65 to 69, a lot of people imagined that they
[00:13:27.280 --> 00:13:28.720]   would retire in that zone.
[00:13:28.720 --> 00:13:32.240]   Some people thought that they would wait until age 70.
[00:13:32.240 --> 00:13:35.360]   So you see the bright aqua bars, a lot of people saying,
[00:13:35.360 --> 00:13:38.800]   yes, I plan to retire later, retire
[00:13:38.800 --> 00:13:42.280]   past that traditional retirement age of 65.
[00:13:42.280 --> 00:13:43.880]   What we see when we look at the data
[00:13:43.880 --> 00:13:48.200]   is very few people are able to actually do
[00:13:48.200 --> 00:13:51.880]   that for a variety of reasons.
[00:13:51.880 --> 00:13:55.520]   So working longer isn't always a possibility
[00:13:55.520 --> 00:13:57.680]   due to a variety of factors.
[00:13:57.680 --> 00:13:59.440]   Some of it may be ageism.
[00:13:59.440 --> 00:14:02.960]   We know that people may have difficulty sticking with a job,
[00:14:02.960 --> 00:14:05.680]   keeping a job as long as they might have hoped.
[00:14:05.680 --> 00:14:09.200]   It might be that they have a health issue that
[00:14:09.200 --> 00:14:13.320]   keeps them out of the workforce, or their spouse encounters
[00:14:13.320 --> 00:14:16.480]   a health issue, or increasingly, you've
[00:14:16.480 --> 00:14:19.400]   got older adults who have parents who are still alive,
[00:14:19.400 --> 00:14:22.840]   who are called upon, if not to care for the older parents
[00:14:22.840 --> 00:14:26.080]   directly, to at least oversee care.
[00:14:26.080 --> 00:14:28.200]   And that can disrupt work.
[00:14:28.200 --> 00:14:29.920]   So there are a lot of reasons why
[00:14:29.920 --> 00:14:33.080]   we see that disconnect when we look at that data.
[00:14:33.080 --> 00:14:37.680]   So I often repeat what my colleague, Mark Miller,
[00:14:37.680 --> 00:14:40.480]   who is a contributor to Morningstar.com, says.
[00:14:40.480 --> 00:14:44.120]   He says working longer is a worthy aspiration,
[00:14:44.120 --> 00:14:47.960]   but it's not a worthy plan, necessarily.
[00:14:47.960 --> 00:14:52.000]   You need other elements to make your plan work besides just,
[00:14:52.000 --> 00:14:54.600]   I'm going to continue to work until I drop.
[00:14:54.600 --> 00:14:55.960]   And I have a feeling I'm speaking
[00:14:55.960 --> 00:14:57.240]   to the converted on this.
[00:14:57.240 --> 00:14:59.600]   But I think it's just important to note
[00:14:59.600 --> 00:15:02.560]   that even for those of us who intend to work longer,
[00:15:02.560 --> 00:15:06.160]   and maybe who don't even have a financial need to work longer,
[00:15:06.160 --> 00:15:08.640]   that for whatever reason, you may not
[00:15:08.640 --> 00:15:10.840]   be able to continue to work.
[00:15:10.840 --> 00:15:14.400]   So how does this create risks for a retirement plan?
[00:15:14.400 --> 00:15:17.400]   If someone is dislodged from the workforce
[00:15:17.400 --> 00:15:20.960]   earlier than they might have expected to be.
[00:15:20.960 --> 00:15:22.760]   Well, a lot of the things that are
[00:15:22.760 --> 00:15:26.320]   positives for working longer are working
[00:15:26.320 --> 00:15:27.720]   in reverse in this case.
[00:15:27.720 --> 00:15:31.040]   So no additional portfolio contributions,
[00:15:31.040 --> 00:15:35.320]   fewer years of compounding, obviously, prior to drawdown.
[00:15:35.320 --> 00:15:38.680]   Anytime you are taking a withdrawal horizon that
[00:15:38.680 --> 00:15:42.360]   is longer than the standard 25 to 30 years,
[00:15:42.360 --> 00:15:46.600]   well, that creates a risk and necessitates a lower withdrawal
[00:15:46.600 --> 00:15:47.120]   rate.
[00:15:47.120 --> 00:15:50.520]   In fact, as much as I see to admire about the FIRE
[00:15:50.520 --> 00:15:53.120]   community, the Financial Independence Retire Early
[00:15:53.120 --> 00:15:56.960]   Community, the more I'm worried about some segments of FIRE
[00:15:56.960 --> 00:16:00.400]   who think it's OK to withdraw 4%.
[00:16:00.400 --> 00:16:02.840]   There, my point is simply that, yes, there
[00:16:02.840 --> 00:16:06.360]   has been a ton of research done in the realm of retirement
[00:16:06.360 --> 00:16:09.240]   decumulation and sustainable withdrawal rates.
[00:16:09.240 --> 00:16:13.640]   Very little of it has been done over 50-year periods.
[00:16:13.640 --> 00:16:16.360]   So be very careful about withdrawal rates
[00:16:16.360 --> 00:16:18.800]   once you stretch that time horizon out.
[00:16:18.800 --> 00:16:22.160]   And that's true for people with even slightly longer time
[00:16:22.160 --> 00:16:26.240]   horizons than the standard 25 to 30 years that many of us
[00:16:26.240 --> 00:16:28.800]   might use for planning purposes.
[00:16:28.800 --> 00:16:33.640]   And finally, if you are forced to retire earlier
[00:16:33.640 --> 00:16:37.760]   than you expected, you may also need
[00:16:37.760 --> 00:16:41.840]   to draw upon Social Security earlier than you expected.
[00:16:41.840 --> 00:16:44.600]   So again, it's that benefit that you
[00:16:44.600 --> 00:16:47.760]   get for delaying Social Security reversed.
[00:16:47.760 --> 00:16:53.280]   You would not be able to benefit from that enlarged lifetime
[00:16:53.280 --> 00:16:55.760]   benefit that you have by delaying Social Security
[00:16:55.760 --> 00:16:59.960]   if you need to take it at full retirement age or even earlier
[00:16:59.960 --> 00:17:02.520]   than that.
[00:17:02.520 --> 00:17:06.320]   So how do we mitigate retirement date risk?
[00:17:06.320 --> 00:17:08.920]   Well, there aren't any foolproof answers there.
[00:17:08.920 --> 00:17:11.320]   But one thing I always say to people
[00:17:11.320 --> 00:17:15.800]   who are continuing to work, who plan to continue to work,
[00:17:15.800 --> 00:17:19.440]   is that it's really important to nurture our human capital
[00:17:19.440 --> 00:17:22.360]   at every life stage to make sure that we're
[00:17:22.360 --> 00:17:24.960]   taking additional training, to make sure
[00:17:24.960 --> 00:17:28.240]   that we're keeping our technology skills up to date,
[00:17:28.240 --> 00:17:30.480]   to make sure that we're attending conferences
[00:17:30.480 --> 00:17:32.840]   and networking in our fields.
[00:17:32.840 --> 00:17:34.600]   I think there's some tendency, once you've
[00:17:34.600 --> 00:17:36.760]   reached a certain point in your career,
[00:17:36.760 --> 00:17:39.800]   perhaps to kick back a little bit on some of those things
[00:17:39.800 --> 00:17:41.920]   and coast on some of those things.
[00:17:41.920 --> 00:17:45.080]   I suppose a good news story of the pandemic
[00:17:45.080 --> 00:17:47.560]   is that it's given us all kind of a crash
[00:17:47.560 --> 00:17:50.920]   course in some of the technology that we need,
[00:17:50.920 --> 00:17:52.640]   some of the technology know-how that we
[00:17:52.640 --> 00:17:55.320]   need to run our home offices.
[00:17:55.320 --> 00:17:57.400]   Early on in the pandemic, my husband
[00:17:57.400 --> 00:18:00.280]   would joke almost every day I'd get some box from Amazon
[00:18:00.280 --> 00:18:04.600]   that my company would send with new lighting or a speaker
[00:18:04.600 --> 00:18:07.880]   stand for my microphone.
[00:18:07.880 --> 00:18:12.080]   So I really had to learn quickly how to set all that stuff up,
[00:18:12.080 --> 00:18:16.480]   how to set up a home podcast studio, and so forth.
[00:18:16.480 --> 00:18:19.720]   So I think that the pandemic has been good for us
[00:18:19.720 --> 00:18:20.640]   from that standpoint.
[00:18:20.640 --> 00:18:23.280]   But it's just really important to continue
[00:18:23.280 --> 00:18:25.720]   to nurture that human capital, to make sure
[00:18:25.720 --> 00:18:28.920]   that we're still viable, to make sure that we're still
[00:18:28.920 --> 00:18:32.360]   saleable later in life.
[00:18:32.360 --> 00:18:37.640]   I think it's also important to think about a backup career
[00:18:37.640 --> 00:18:40.920]   plan if you possibly can.
[00:18:40.920 --> 00:18:44.880]   I always think through if something
[00:18:44.880 --> 00:18:47.360]   happened to my current career, and I honestly
[00:18:47.360 --> 00:18:50.840]   don't reasonably ponder that, but I think about it sometimes.
[00:18:50.840 --> 00:18:51.840]   Well, what would you do?
[00:18:51.840 --> 00:18:56.040]   And I think about potentially doing something,
[00:18:56.040 --> 00:18:58.680]   hanging out my own shingle as a financial planner,
[00:18:58.680 --> 00:19:01.560]   or going to work at Whole Foods in the cheese department,
[00:19:01.560 --> 00:19:02.480]   or whatever.
[00:19:02.480 --> 00:19:04.120]   I think it's worthwhile just thinking
[00:19:04.120 --> 00:19:09.240]   about things that fall within your own career today,
[00:19:09.240 --> 00:19:15.680]   as well as jobs that might be easy to get that you wouldn't
[00:19:15.680 --> 00:19:19.960]   necessarily have to stay in your same field.
[00:19:19.960 --> 00:19:22.320]   Another takeaway from the slide that
[00:19:22.320 --> 00:19:26.520]   shows that people tend to retire earlier than they expected,
[00:19:26.520 --> 00:19:30.280]   it's important to remember to save more while you're working
[00:19:30.280 --> 00:19:31.480]   if you possibly can.
[00:19:31.480 --> 00:19:35.120]   Because if you are required to draw upon your portfolio
[00:19:35.120 --> 00:19:37.680]   earlier than you expected, you'd obviously
[00:19:37.680 --> 00:19:39.440]   want to have more saved.
[00:19:39.440 --> 00:19:42.600]   And finally, insurance planning is in the mix as well.
