
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:53.820 --> 00:03:57.380]   namely the days that were formed for me
[00:03:57.380 --> 00:04:00.580]   when as yet there was none of them."
[00:04:00.580 --> 00:04:05.260]   Which means the days that God has allotted for me and you
[00:04:05.260 --> 00:04:07.620]   are already written in a book.
[00:04:07.620 --> 00:04:09.300]   They are decided.
[00:04:09.300 --> 00:04:12.420]   There aren't any extra ones outside the book
[00:04:12.420 --> 00:04:14.440]   that slip up on God.
[00:04:14.440 --> 00:04:18.900]   Job confessed this about his own children
[00:04:18.900 --> 00:04:21.640]   when they had all died in a storm.
[00:04:21.640 --> 00:04:24.160]   And he said, "Naked I came from my mother's womb,
[00:04:24.160 --> 00:04:25.700]   naked I shall return.
[00:04:25.700 --> 00:04:30.700]   The Lord gave and the Lord has taken away.
[00:04:30.700 --> 00:04:34.260]   Blessed be the name of the Lord."
[00:04:34.260 --> 00:04:37.100]   Hannah says the same thing.
[00:04:37.100 --> 00:04:40.100]   In 1 Samuel 2, 6, the Lord kills
[00:04:40.100 --> 00:04:41.740]   and the Lord brings to life.
[00:04:41.740 --> 00:04:44.900]   He brings down to shield and raises up.
[00:04:44.900 --> 00:04:48.120]   In other words, life and death are in the hand of God.
[00:04:48.120 --> 00:04:51.700]   Moses says the same thing when he quotes God
[00:04:51.700 --> 00:04:56.700]   in Deuteronomy 32, 39, "See now that I, even I am he
[00:04:56.700 --> 00:04:58.800]   and there is no God besides me.
[00:04:58.800 --> 00:05:01.100]   I kill and I make alive.
[00:05:01.100 --> 00:05:03.180]   I wound and I heal.
[00:05:03.180 --> 00:05:07.260]   There is none that can deliver out of my hand."
[00:05:07.260 --> 00:05:11.060]   So my answer is, yes, God is God.
[00:05:11.060 --> 00:05:14.500]   He governs the world and that includes the time
[00:05:14.500 --> 00:05:19.040]   for our conception in the womb and the time for our death.
[00:05:19.040 --> 00:05:23.860]   His children don't want to have it any other way.
[00:05:23.860 --> 00:05:27.680]   I mean, God is always better than blind fate.
[00:05:27.680 --> 00:05:31.240]   God is always better than random chance.
[00:05:31.240 --> 00:05:35.480]   God is always better than demonic triumphs.
[00:05:35.480 --> 00:05:39.360]   What else would we want than for God to determine
[00:05:39.360 --> 00:05:42.520]   when we're born and when we die?
[00:05:42.520 --> 00:05:46.700]   And in answer to the other part of Jim's question,
[00:05:46.700 --> 00:05:51.120]   there are reasons for saying that God decides this
[00:05:51.120 --> 00:05:56.120]   in eternity, whether we live or die and how long we'll live.
[00:05:56.120 --> 00:06:00.420]   One of the reasons is that he speaks of our being chosen
[00:06:00.420 --> 00:06:03.680]   in Christ before the foundation of the earth.
[00:06:03.680 --> 00:06:07.420]   It's hard to imagine that God would choose us
[00:06:07.420 --> 00:06:11.980]   for salvation before creation and leave something
[00:06:11.980 --> 00:06:16.380]   as relatively insignificant as when we're born
[00:06:16.380 --> 00:06:19.540]   and when we're died, just leave that to chance
[00:06:19.540 --> 00:06:21.220]   while taking care of the big thing
[00:06:21.220 --> 00:06:23.580]   before the foundation of the world.
[00:06:23.580 --> 00:06:28.100]   In fact, verse 11, and then I'll end where I began.
[00:06:28.100 --> 00:06:32.900]   Verse 11 of Ephesians 1 says, "God works all things
[00:06:32.900 --> 00:06:35.220]   according to the counsel of his will.
[00:06:35.220 --> 00:06:37.940]   There is no such thing as chance with God.
[00:06:37.940 --> 00:06:42.660]   Therefore, all things are moving according to plan.
[00:06:42.660 --> 00:06:45.340]   And since God knows all the future,
[00:06:45.340 --> 00:06:47.940]   he can take all things into account
[00:06:47.940 --> 00:06:50.580]   when he plans in the beginning.
[00:06:50.580 --> 00:06:54.220]   He does not have to wait to see how history unfolds
[00:06:54.220 --> 00:06:57.020]   before he completes his plan.
[00:06:57.020 --> 00:07:01.300]   History and our lives were planned
[00:07:01.300 --> 00:07:05.340]   and they were planned before the foundation of the world."
[00:07:05.340 --> 00:07:10.340]   So Jim, you and all God's children are in very good hands.
[00:07:10.340 --> 00:07:15.900]   You are, as Henry Martin said, now let this sink in.
[00:07:15.900 --> 00:07:19.940]   As Henry Martin said, you are immortal
[00:07:19.940 --> 00:07:23.580]   until God's purpose for you is complete.
[00:07:23.580 --> 00:07:25.620]   What could be more thrilling?
[00:07:25.620 --> 00:07:27.140]   What could be more empowering?
[00:07:27.140 --> 00:07:30.380]   What could release more courage and risk
[00:07:30.380 --> 00:07:32.740]   in the cause of Christ than this?
[00:07:32.740 --> 00:07:34.340]   - Wow, amen.
[00:07:34.340 --> 00:07:37.380]   With such a grim reality that is empowering
[00:07:37.380 --> 00:07:39.100]   and confidence giving, true.
[00:07:39.100 --> 00:07:40.100]   Thank you, Pastor John.
[00:07:40.100 --> 00:07:42.700]   And thanks for listening to this episode.
[00:07:42.700 --> 00:07:44.140]   You can find our audio feeds.
[00:07:44.140 --> 00:07:47.540]   You can keep up with all of the episodes as we release them.
[00:07:47.540 --> 00:07:50.460]   And you can sift through the 1,000 plus episodes
[00:07:50.460 --> 00:07:51.300]   in our archive.
[00:07:51.300 --> 00:07:53.260]   You can do all of that through our online home
[00:07:53.260 --> 00:07:57.660]   at desiringgod.org/askpastorjohn.
[00:07:57.660 --> 00:08:02.100]   Well, God knows the day and he knows the hour of our death,
[00:08:02.100 --> 00:08:04.820]   but are we ready for death?
[00:08:04.820 --> 00:08:07.020]   How can we know that we're prepared personally
[00:08:07.020 --> 00:08:09.380]   for that day that draws closer and closer
[00:08:09.380 --> 00:08:12.180]   to each of us every moment?
[00:08:12.180 --> 00:08:14.100]   Preparing for our last day is the next question
[00:08:14.100 --> 00:08:17.660]   on the docket and we'll pick it up on Monday.
[00:08:17.660 --> 00:08:18.780]   I'm your host, Tony Renke.
[00:08:18.780 --> 00:08:21.340]   Have a great weekend and we will see you on Monday.
[00:08:21.340 --> 00:08:24.300]   [NO SPEECH]
[00:08:24.300 --> 00:08:27.260]   [NO SPEECH]
[00:08:27.260 --> 00:08:37.260]   [BLANK_AUDIO]

