
[00:00:00.000 --> 00:00:06.000]   [Music]
[00:05:15.320 --> 00:05:19.640]   He was slain and he is infinitely worthy because of it.
[00:05:19.640 --> 00:05:20.640]   Amen.
[00:05:20.640 --> 00:05:21.640]   I love that clip.
[00:05:21.640 --> 00:05:24.080]   And you'll want to listen to the full message for yourself.
[00:05:24.080 --> 00:05:28.080]   It's titled, "The Beast, the Book, and the Beauty of the Lamb" on Revelation chapter
[00:05:28.080 --> 00:05:34.680]   13, verses 1 to 10, preached on January 3rd at Passion 2016 in Atlanta, Georgia.
[00:05:34.680 --> 00:05:39.160]   The message, audio, and video can be found online at DesiringGod.org, of course.
[00:05:39.160 --> 00:05:45.640]   Well, when it comes to giving 10% of my income to a church, my tithe, can I split the money
[00:05:45.640 --> 00:05:51.160]   and give, say, 5% to my church and 5% to a non-profit Christian ministry?
[00:05:51.160 --> 00:05:54.480]   That is the question on the table tomorrow for Pastor John.
[00:05:54.480 --> 00:05:55.480]   I'm your host Tony Reinke.
[00:05:55.480 --> 00:05:56.120]   I'll see you then.
[00:05:56.120 --> 00:05:58.120]   [END]
[00:05:58.120 --> 00:06:03.120]   "The Beast, the Book, and the Beauty of the Lamb"
[00:06:03.120 --> 00:06:13.120]   [BLANK_AUDIO]

