
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:05:56.000 --> 00:05:59.000]   an eternal weight of glory beyond all comparison.
[00:05:59.000 --> 00:06:01.000]   What's Paul referring to there?
[00:06:01.000 --> 00:06:04.000]   He's referring to a lifetime.
[00:06:04.000 --> 00:06:09.000]   Light and momentary corresponds to the weight of eternal glory in heaven.
[00:06:09.000 --> 00:06:13.000]   He means when you come to Christ, you come and die,
[00:06:13.000 --> 00:06:16.000]   and you can count on it through many tribulations
[00:06:16.000 --> 00:06:20.000]   we must enter the kingdom of heaven.
[00:06:20.000 --> 00:06:23.000]   Normal Christianity is pain.
[00:06:23.000 --> 00:06:27.000]   Sorrowful yet always rejoicing is the pattern.
[00:06:27.000 --> 00:06:33.000]   Prosperity preachers do not prepare new converts in third world countries
[00:06:33.000 --> 00:06:37.000]   to endure the realities of what it will cost them to be a Christian.
[00:06:37.000 --> 00:06:40.000]   Here's another reason.
[00:06:40.000 --> 00:06:45.000]   There are 1,568 or so, as we talk,
[00:06:45.000 --> 00:06:48.000]   people groups in the world out of 13,000
[00:06:48.000 --> 00:06:52.000]   that don't even have missionaries engaging them,
[00:06:52.000 --> 00:06:56.000]   and therefore everybody in them is without hope.
[00:06:56.000 --> 00:07:00.000]   Most of those 1,500 people groups are in very dangerous places,
[00:07:00.000 --> 00:07:04.000]   meaning if you go there, your kids might either get diseased and die,
[00:07:04.000 --> 00:07:07.000]   or your wife might be captured and raped,
[00:07:07.000 --> 00:07:12.000]   or your family might be butchered and killed.
[00:07:12.000 --> 00:07:14.000]   Who's going to go?
[00:07:14.000 --> 00:07:16.000]   We have to go.
[00:07:16.000 --> 00:07:20.000]   Jesus said, "Make disciples of every people group,"
[00:07:20.000 --> 00:07:23.000]   not just the easy ones, not just the comfortable ones.
[00:07:23.000 --> 00:07:24.000]   Who's going to go?
[00:07:24.000 --> 00:07:26.000]   The product of prosperity preachers?
[00:07:26.000 --> 00:07:28.000]   I don't think so.
[00:07:28.000 --> 00:07:31.000]   The people that are going to go are the people that have been taught
[00:07:31.000 --> 00:07:37.000]   that to follow Christ is to suffer, and it's brief.
[00:07:37.000 --> 00:07:40.000]   It's only 80 years.
[00:07:40.000 --> 00:07:44.000]   And then comes heaven.
[00:07:44.000 --> 00:07:48.000]   I just read this morning with Noel and Talitha
[00:07:48.000 --> 00:07:52.000]   the first paragraphs of Revelation 21.
[00:07:52.000 --> 00:07:55.000]   "Then I saw a new heaven and a new earth,
[00:07:55.000 --> 00:07:59.000]   for the former heaven and the former earth had passed away,
[00:07:59.000 --> 00:08:01.000]   and the sea was no more.
[00:08:01.000 --> 00:08:06.000]   And I saw the new Jerusalem coming down like a bride prepared for her husband,
[00:08:06.000 --> 00:08:09.000]   and he will dwell with us, and we will be his people,
[00:08:09.000 --> 00:08:13.000]   and he will be our God, and then every tear will be wiped away,
[00:08:13.000 --> 00:08:18.000]   and every pain will be gone,
[00:08:18.000 --> 00:08:23.000]   for the former things, the former things, have passed away."
[00:08:23.000 --> 00:08:25.000]   That's common.
[00:08:25.000 --> 00:08:28.000]   One of the essential biblical problems with the prosperity gospel
[00:08:28.000 --> 00:08:32.000]   is an over-realized eschatology,
[00:08:32.000 --> 00:08:36.000]   meaning the things that are promised gloriously for us,
[00:08:36.000 --> 00:08:38.000]   we're all going to be rich, we're going to own the world,
[00:08:38.000 --> 00:08:41.000]   we're going to judge angels.
[00:08:41.000 --> 00:08:43.000]   Paul used that argument in 1 Corinthians 3.
[00:08:43.000 --> 00:08:46.000]   Don't you realize that you are going to inherit the world?
[00:08:46.000 --> 00:08:49.000]   The world is yours, Paulus is yours, Cephas is yours,
[00:08:49.000 --> 00:08:51.000]   life is yours, death is yours.
[00:08:51.000 --> 00:08:56.000]   And the conclusion he drew was, "Why would you boast in men?"
[00:08:56.000 --> 00:08:59.000]   In other words, why wouldn't you take that as a means of enabling you to suffer
[00:08:59.000 --> 00:09:03.000]   and be lowly and kind and servant-like and walk on this Calvary road
[00:09:03.000 --> 00:09:05.000]   and take the pain of being a Christian?
[00:09:05.000 --> 00:09:06.000]   That's coming.
[00:09:06.000 --> 00:09:09.000]   But what they do, instead of saying, "We have to wait for that
[00:09:09.000 --> 00:09:12.000]   and pour our lives out through many tribulations here,"
[00:09:12.000 --> 00:09:15.000]   they say, "Bring it now, bring it now.
[00:09:15.000 --> 00:09:17.000]   The kingdom is already here, right?
[00:09:17.000 --> 00:09:19.000]   Jesus brought the kingdom."
[00:09:19.000 --> 00:09:23.000]   And it's the overlap of these two ages they don't understand.
[00:09:23.000 --> 00:09:26.000]   The New Age is a beautiful age,
[00:09:26.000 --> 00:09:28.000]   and there are healings that happen in this world.
[00:09:28.000 --> 00:09:29.000]   I don't deny that.
[00:09:29.000 --> 00:09:33.000]   I just deny very vehemently everybody is going to be healed.
[00:09:33.000 --> 00:09:35.000]   You let these prosperity preachers with their healing talk
[00:09:35.000 --> 00:09:37.000]   and their word of faith talk
[00:09:37.000 --> 00:09:40.000]   go to the fourth floor of Augustana Home
[00:09:40.000 --> 00:09:42.000]   or go to the emergency rooms
[00:09:42.000 --> 00:09:45.000]   or to the intensive care rooms of hospitals.
[00:09:45.000 --> 00:09:49.000]   Go there, go there and preach your gospel.
[00:09:49.000 --> 00:09:50.000]   No, they don't.
[00:09:50.000 --> 00:09:52.000]   They wear their nice clothes, stand up to the lights,
[00:09:52.000 --> 00:09:54.000]   money strewn all over the thing with people out here
[00:09:54.000 --> 00:09:57.000]   who desperately want somebody to tell them how to get rich,
[00:09:57.000 --> 00:09:58.000]   and there they make a lot of money that way.
[00:09:58.000 --> 00:10:02.000]   They don't go to the places where it's impossible to deal with reality
[00:10:02.000 --> 00:10:05.000]   unless you've got a theology of suffering.
[00:10:05.000 --> 00:10:08.000]   And so for all those reasons and more,
[00:10:08.000 --> 00:10:12.000]   it's a tragic thing that one of our greatest exports of America
[00:10:12.000 --> 00:10:14.000]   is the prosperity gospel.
[00:10:14.000 --> 00:10:16.000]   People are being destroyed by it.
[00:10:16.000 --> 00:10:18.000]   Christians are being weakened by it.
[00:10:18.000 --> 00:10:20.000]   God is being dishonored by it,
[00:10:20.000 --> 00:10:23.000]   and souls are perishing because of it,
[00:10:23.000 --> 00:10:27.000]   and a lot of guys are getting rich on it.
[00:10:27.000 --> 00:10:30.000]   That was Pastor John Piper back in 2008
[00:10:30.000 --> 00:10:33.000]   on a concern that is still alive and well today.
[00:10:33.000 --> 00:10:35.000]   Thank you for listening to this podcast.
[00:10:35.000 --> 00:10:37.000]   We'll be back very soon with all new episodes,
[00:10:37.000 --> 00:10:41.000]   so please email your questions to us at AskPastorJohn@DesiringGod.org.
[00:10:41.000 --> 00:10:43.000]   You can visit us online at DesiringGod.org
[00:10:43.000 --> 00:10:45.000]   to find thousands of books, articles, sermons,
[00:10:45.000 --> 00:10:48.000]   and other resources from John Piper all free of charge.
[00:10:48.000 --> 00:10:50.000]   I'm your host, Tony Reinke. Thanks for listening.
[00:10:50.000 --> 00:10:53.000]   [no audio]
[00:10:53.000 --> 00:10:56.000]   [no audio]
[00:10:56.000 --> 00:11:06.000]   [BLANK_AUDIO]

