
[00:00:00.000 --> 00:00:02.160]   (beeping)
[00:02:59.740 --> 00:03:02.280]   The Oatly call options
[00:03:02.280 --> 00:03:04.960]   should have been the sign there for people.
[00:03:04.960 --> 00:03:07.060]   - Sure, sure, I would have done it.
[00:03:07.060 --> 00:03:08.600]   (laughing)
[00:03:08.600 --> 00:03:13.120]   Okay, up first today, we have the following.
[00:03:13.120 --> 00:03:15.360]   This is a two-parter, so hang in there.
[00:03:15.360 --> 00:03:18.340]   We have a 3% mortgage and $200,000 in equity
[00:03:18.340 --> 00:03:21.600]   since purchasing in 2015, but it's a tiny place
[00:03:21.600 --> 00:03:24.200]   and we want more space for our family of four.
[00:03:24.200 --> 00:03:25.520]   With interest rates so high
[00:03:25.520 --> 00:03:27.480]   and given the fact that we love our neighborhood,
[00:03:27.480 --> 00:03:30.000]   we would rather add a second story than move.
[00:03:30.000 --> 00:03:31.320]   We don't have nearly enough save
[00:03:31.320 --> 00:03:35.920]   to cover the $250,000 price our architect is estimating.
[00:03:35.920 --> 00:03:40.100]   A HELOC seems like the only financing option
[00:03:40.100 --> 00:03:40.940]   that could make sense,
[00:03:40.940 --> 00:03:44.420]   but we need to withdraw the full amount we're eligible for.
[00:03:44.420 --> 00:03:46.920]   We could begin to pay off the loan immediately
[00:03:46.920 --> 00:03:49.240]   and would be done in about 15 years.
[00:03:49.240 --> 00:03:50.520]   Our hope is that interest rates
[00:03:50.520 --> 00:03:51.520]   would come down in the future,
[00:03:51.520 --> 00:03:53.520]   but even at the current rate,
[00:03:53.520 --> 00:03:54.360]   this would be doable
[00:03:54.360 --> 00:03:56.180]   without reducing retirement contributions
[00:03:56.180 --> 00:03:58.920]   or tapping our modest emergency fund.
[00:03:58.920 --> 00:03:59.840]   Page two, John.
[00:03:59.840 --> 00:04:03.120]   We are early 40s and federal employees
[00:04:03.120 --> 00:04:05.220]   making about $300,000 a year.
[00:04:05.220 --> 00:04:07.840]   We have no other debts and don't foresee any windfalls
[00:04:07.840 --> 00:04:10.520]   or additional income streams in the near future.
[00:04:10.520 --> 00:04:12.680]   Obviously, the safest choice would be to keep saving
[00:04:12.680 --> 00:04:14.520]   until we can pay for the addition,
[00:04:14.520 --> 00:04:15.840]   but that would take us a number of years
[00:04:15.840 --> 00:04:18.360]   during the time we'd be getting the most utility
[00:04:18.360 --> 00:04:21.320]   out of having a bigger home while our kids are still young.
[00:04:21.320 --> 00:04:22.960]   We want immediate gratification.
[00:04:22.960 --> 00:04:26.740]   Is it foolish to max out a HELOC to fund an addition?
[00:04:26.740 --> 00:04:28.320]   Is there a significant chance
[00:04:28.320 --> 00:04:30.000]   that interest rates shoot up even higher
[00:04:30.000 --> 00:04:31.480]   and leave us scrambling?
[00:04:31.480 --> 00:04:33.640]   Are there creative solutions we aren't considering?
[00:04:33.640 --> 00:04:37.360]   So, just before you get into that second to last part,
[00:04:37.360 --> 00:04:39.880]   maybe explain for people like me that don't understand,
[00:04:39.880 --> 00:04:40.960]   why would rates moving
[00:04:40.960 --> 00:04:43.240]   after they've done the HELOC impact them?
[00:04:43.240 --> 00:04:45.680]   - Because unless you're doing a cash out refinance,
[00:04:45.680 --> 00:04:47.080]   you're not exactly locking in the rates.
[00:04:47.080 --> 00:04:47.920]   These rates float.
[00:04:47.920 --> 00:04:49.680]   It's like LIBOR or something plus
[00:04:51.280 --> 00:04:52.120]   a spread.
[00:04:52.120 --> 00:04:54.240]   So, right now, my HELOC rate is like 8%.
[00:04:54.240 --> 00:04:57.440]   So, it kind of moves with mortgage rates.
[00:04:57.440 --> 00:04:59.440]   So, it's not, again, if you did a cash out refinance,
[00:04:59.440 --> 00:05:01.240]   you'd lock that in, that's your rate.
[00:05:01.240 --> 00:05:03.560]   But with the HELOC line of credit, that moved.
[00:05:03.560 --> 00:05:05.560]   So, mine was 3% a couple years ago.
[00:05:05.560 --> 00:05:06.400]   Now, it's like eight.
[00:05:06.400 --> 00:05:08.200]   And so, I know it sounds like a lot of money
[00:05:08.200 --> 00:05:10.160]   to be pulling out and a lot of debt,
[00:05:10.160 --> 00:05:11.740]   but this idea makes sense to me.
[00:05:11.740 --> 00:05:13.780]   This is the whole idea behind taking out HELOC.
[00:05:13.780 --> 00:05:15.160]   So, you have to think about it
[00:05:15.160 --> 00:05:16.740]   in terms of opportunity costs as well.
[00:05:16.740 --> 00:05:19.740]   How much would it cost if you're moving to a new house
[00:05:19.740 --> 00:05:21.120]   with a new higher rate mortgage
[00:05:21.120 --> 00:05:22.640]   plus house price appreciation?
[00:05:22.640 --> 00:05:23.840]   You'd probably be spending way more money.
[00:05:23.840 --> 00:05:24.960]   So, this is, I don't know.
[00:05:24.960 --> 00:05:28.600]   I look at this like taking on a 50 or 40 or 60% mortgage,
[00:05:28.600 --> 00:05:30.360]   however much your house is.
[00:05:30.360 --> 00:05:31.680]   So, you have no debt.
[00:05:31.680 --> 00:05:33.560]   You can afford the monthly payments.
[00:05:33.560 --> 00:05:35.860]   It doesn't impact your retirement or emergency fund
[00:05:35.860 --> 00:05:37.240]   or 529 contributions.
[00:05:37.240 --> 00:05:39.600]   You can pay it off in a reasonable period of time.
[00:05:39.600 --> 00:05:42.560]   I say, what good is that equity doing sitting in your house
[00:05:42.560 --> 00:05:44.620]   if you have the ability to use it, right?
[00:05:44.620 --> 00:05:46.040]   So, why wait if you have a family,
[00:05:46.040 --> 00:05:47.380]   you love the neighborhood,
[00:05:47.380 --> 00:05:48.800]   you obviously wanna stay there for the long haul.
[00:05:48.800 --> 00:05:50.240]   This makes a lot of sense to me.
[00:05:50.240 --> 00:05:52.160]   The whole point of the home equity loan in the first place
[00:05:52.160 --> 00:05:54.840]   is it's tax deductible interest.
[00:05:54.840 --> 00:05:58.320]   You have this asset that you can borrow against.
[00:05:58.320 --> 00:05:59.600]   Most of these lines of credit
[00:05:59.600 --> 00:06:01.220]   give you a 10-year grace period
[00:06:01.220 --> 00:06:03.560]   where you can invest and pay it off interest only.
[00:06:03.560 --> 00:06:04.920]   So, you have some flexibility there too.
[00:06:04.920 --> 00:06:08.320]   So, let's say rates could go up higher.
[00:06:08.320 --> 00:06:09.840]   I don't know, mortgage rates could hit 8%
[00:06:09.840 --> 00:06:11.680]   and this HELOC could be 9, 10%.
[00:06:11.680 --> 00:06:12.760]   It's possible.
[00:06:12.760 --> 00:06:14.800]   It's not out of the realm of possibilities.
[00:06:14.800 --> 00:06:16.280]   I tend to think eventually--
[00:06:16.280 --> 00:06:18.800]   - Right, so there's no cap to what it could go to.
[00:06:18.800 --> 00:06:22.280]   - Yeah, so rates could go higher if they keep going up.
[00:06:22.280 --> 00:06:26.520]   I don't think the economy or housing market
[00:06:26.520 --> 00:06:30.280]   can handle 8% to 9% interest rates for very long,
[00:06:30.280 --> 00:06:32.380]   but it's possible so that it could take a while longer
[00:06:32.380 --> 00:06:34.040]   than we think to go down.
[00:06:34.040 --> 00:06:35.840]   - Sorry, I meant for the HELOC rate,
[00:06:35.840 --> 00:06:37.960]   but there's no upper band.
[00:06:37.960 --> 00:06:39.760]   - If rates keep going up, it could keep going up,
[00:06:39.760 --> 00:06:41.320]   just like mortgage rates, right?
[00:06:41.320 --> 00:06:43.000]   So, then you also have 15 years
[00:06:43.000 --> 00:06:46.360]   from the time that interest-only period is done
[00:06:46.360 --> 00:06:47.200]   to then pay it off.
[00:06:47.200 --> 00:06:48.840]   So, we're talking like a 25-year period to pay it off,
[00:06:48.840 --> 00:06:50.880]   and they think they can pay it off in 15.
[00:06:50.880 --> 00:06:54.280]   So, I don't see why you need to get more creative than this.
[00:06:54.280 --> 00:06:55.320]   It's a secured loan.
[00:06:55.320 --> 00:06:56.160]   You have the equity.
[00:06:56.160 --> 00:06:57.800]   You have the ability to service the debt.
[00:06:57.800 --> 00:06:59.400]   I know it's scary taking on that much,
[00:06:59.400 --> 00:07:02.600]   but I mean, just like,
[00:07:02.600 --> 00:07:04.020]   the only thing I would be worried about
[00:07:04.020 --> 00:07:05.960]   is the fact that it's probably gonna cost more
[00:07:05.960 --> 00:07:08.240]   than you think and it's gonna take longer than you think.
[00:07:08.240 --> 00:07:09.240]   That's the thing I'd be worried about
[00:07:09.240 --> 00:07:11.240]   as much as the borrowing.
[00:07:11.240 --> 00:07:12.560]   If you wanna get creative,
[00:07:12.560 --> 00:07:14.680]   you could do, like when we did our basement,
[00:07:14.680 --> 00:07:15.680]   I've mentioned before,
[00:07:15.680 --> 00:07:18.920]   this was only like a 30, $35,000 project back in the day.
[00:07:18.920 --> 00:07:20.360]   I use 0% credit cards.
[00:07:20.360 --> 00:07:21.680]   We talked about this on Animal Spirits this week
[00:07:21.680 --> 00:07:24.080]   a little bit, and it gives you like a 12, 15,
[00:07:24.080 --> 00:07:26.000]   18-month cushion if you wanna have that.
[00:07:26.000 --> 00:07:27.080]   Obviously, you're probably not gonna be able
[00:07:27.080 --> 00:07:30.040]   to get $250,000 worth of 0% credit cards,
[00:07:30.040 --> 00:07:32.280]   but you could use it for a little bit of spending
[00:07:32.280 --> 00:07:35.240]   if you wanted to shelter from that HELOC rates for a while
[00:07:35.240 --> 00:07:36.800]   and hope they come down in the meantime.
[00:07:36.800 --> 00:07:39.880]   But I highly doubt you'll regret this decision
[00:07:39.880 --> 00:07:41.440]   in the future, especially if you have a family.
[00:07:41.440 --> 00:07:42.840]   And again, you wanna stay in that area
[00:07:42.840 --> 00:07:45.320]   and you wanna make the house how you want to make it.
[00:07:45.320 --> 00:07:47.520]   So I see no problem with this.
[00:07:47.520 --> 00:07:49.480]   - I mean, the one thing that came to mind for me, though,
[00:07:49.480 --> 00:07:50.480]   is what you're talking about.
[00:07:50.480 --> 00:07:52.400]   How long is that gonna take to do that addition?
[00:07:52.400 --> 00:07:54.800]   So if they're really looking to maximize time,
[00:07:54.800 --> 00:07:58.040]   probably getting into another place would be faster, right?
[00:07:58.040 --> 00:08:00.240]   But I know they say they like their neighborhood
[00:08:00.240 --> 00:08:01.080]   and that kind of thing.
[00:08:01.080 --> 00:08:02.840]   - Yeah, and I think this is probably gonna be
[00:08:02.840 --> 00:08:05.560]   the cheaper route, especially since you're using the equity.
[00:08:05.560 --> 00:08:06.440]   Yes, you're still borrowing,
[00:08:06.440 --> 00:08:08.320]   but you're not borrowing the full amount of a house.
[00:08:08.320 --> 00:08:10.040]   It's this addition.
[00:08:10.040 --> 00:08:11.840]   So I'm guessing borrowing for a new place
[00:08:11.840 --> 00:08:14.520]   would be a lot more if you like the house
[00:08:14.520 --> 00:08:16.760]   and you can handle the construction period,
[00:08:16.760 --> 00:08:19.220]   which again, takes longer than you probably think.
[00:08:19.220 --> 00:08:21.360]   This is the whole point of these loans in the first place.
[00:08:21.360 --> 00:08:23.620]   I say, I don't see a problem with this.
[00:08:23.620 --> 00:08:26.120]   - Yeah, makes sense.
[00:08:26.120 --> 00:08:26.960]   - Do it.
[00:08:26.960 --> 00:08:28.660]   - Cool.
[00:08:28.660 --> 00:08:29.480]   And that was from Ian. - Next question.
[00:08:29.480 --> 00:08:31.400]   - So our next question is from Dan.
[00:08:31.400 --> 00:08:34.360]   I'm anticipating needing to replace
[00:08:34.360 --> 00:08:37.440]   both the roof on my house and a car five years from now.
[00:08:37.440 --> 00:08:39.680]   I would like to have $100,000 set aside
[00:08:39.680 --> 00:08:41.320]   for these expenses.
[00:08:41.320 --> 00:08:43.200]   I wonder how many know they're gonna need a new roof
[00:08:43.200 --> 00:08:47.560]   in five years, but that's neither here nor there.
[00:08:47.560 --> 00:08:49.980]   Five years out feels like an investment no man's land.
[00:08:49.980 --> 00:08:52.360]   Stocks seem to be a bit risky in that timeframe
[00:08:52.360 --> 00:08:54.140]   and high interest savings, while attractive now,
[00:08:54.140 --> 00:08:55.320]   will likely have lower rates
[00:08:55.320 --> 00:08:57.160]   if the Fed cuts at some point.
[00:08:57.160 --> 00:08:58.560]   I've also considered doing something
[00:08:58.560 --> 00:09:00.640]   like a target date fund through a robo-advisor
[00:09:00.640 --> 00:09:03.160]   and having it managed for stock and bond allocations,
[00:09:03.160 --> 00:09:04.960]   decreasing risk over time.
[00:09:04.960 --> 00:09:07.280]   Do you have recommendations for how to allocate savings
[00:09:07.280 --> 00:09:08.280]   given this timeframe?
[00:09:09.280 --> 00:09:12.440]   - Google tells me 25 to 30 years for a good shingle, Duncan.
[00:09:12.440 --> 00:09:16.960]   So maybe they've got the clock winding down here.
[00:09:16.960 --> 00:09:17.800]   I like this question.
[00:09:17.800 --> 00:09:19.400]   We got two renovation questions right away.
[00:09:19.400 --> 00:09:20.760]   This person is going the opposite
[00:09:20.760 --> 00:09:22.160]   where they're not gonna borrow for it.
[00:09:22.160 --> 00:09:24.240]   They're going to save every penny,
[00:09:24.240 --> 00:09:25.780]   which is a different way of looking at it.
[00:09:25.780 --> 00:09:27.960]   If we were looking at a simple lump sum
[00:09:27.960 --> 00:09:29.840]   that you had the money, you had the 100 grand right now
[00:09:29.840 --> 00:09:31.280]   and you just wanted to save it,
[00:09:31.280 --> 00:09:32.480]   this would be an easy question.
[00:09:32.480 --> 00:09:34.420]   Put your money into a five-year treasury.
[00:09:34.420 --> 00:09:36.080]   You got a perfect asset liability match.
[00:09:36.080 --> 00:09:37.760]   You can probably get 4.5% right now
[00:09:37.760 --> 00:09:39.800]   in a five-year treasury, something like that.
[00:09:39.800 --> 00:09:40.640]   Call it a day.
[00:09:40.640 --> 00:09:42.940]   That's a pretty good return for the asset liability match.
[00:09:42.940 --> 00:09:45.040]   The fact that you're saving money periodically
[00:09:45.040 --> 00:09:46.440]   and that until you reach that goal,
[00:09:46.440 --> 00:09:47.860]   it kind of changes the equation a little bit,
[00:09:47.860 --> 00:09:49.600]   but I think we can still use the five-year time horizon
[00:09:49.600 --> 00:09:52.560]   to see like, are stocks too risky for this kind of goal?
[00:09:52.560 --> 00:09:54.000]   So John, give me a chart on.
[00:09:54.000 --> 00:09:57.320]   This is five-year rolling returns for the S&P 500
[00:09:57.320 --> 00:09:58.640]   going back to 1926.
[00:09:58.640 --> 00:10:00.240]   You can see they're all over the place.
[00:10:00.240 --> 00:10:02.800]   Most of them are above zero.
[00:10:02.800 --> 00:10:05.360]   John, next chart for another way of looking at these,
[00:10:05.360 --> 00:10:06.200]   kind of ranking them.
[00:10:06.200 --> 00:10:07.600]   This is going from worst to best.
[00:10:07.600 --> 00:10:09.440]   You can see most returns over a five-year period.
[00:10:09.440 --> 00:10:11.160]   These are total returns.
[00:10:11.160 --> 00:10:13.720]   They don't include inflation and taxes and fees
[00:10:13.720 --> 00:10:15.320]   and all the usual caveats here,
[00:10:15.320 --> 00:10:18.400]   but we're talking 88% of the time,
[00:10:18.400 --> 00:10:20.440]   returns are positive on a five-year window
[00:10:20.440 --> 00:10:22.720]   over the past hundred years or so.
[00:10:22.720 --> 00:10:25.240]   The bad news is, you can do chart off, John,
[00:10:25.240 --> 00:10:28.200]   the range of returns from worst to best is huge.
[00:10:28.200 --> 00:10:31.600]   So the worst five-year return ever, down 61%.
[00:10:31.600 --> 00:10:34.800]   The best five-year return ever, up almost 370%.
[00:10:34.800 --> 00:10:35.640]   Pretty wide range.
[00:10:35.640 --> 00:10:36.480]   Now, to be fair,
[00:10:36.480 --> 00:10:38.800]   a lot of these five-year windows occurred in the 1930s,
[00:10:38.800 --> 00:10:40.800]   but even if you look at post-World War II data,
[00:10:40.800 --> 00:10:43.160]   the worst five-year return was almost a loss of 30%.
[00:10:43.160 --> 00:10:45.400]   The best was like 270% gain.
[00:10:45.400 --> 00:10:49.320]   I have a relatively high tolerance for risk,
[00:10:49.320 --> 00:10:52.400]   but if I'm investing for a specific goal
[00:10:52.400 --> 00:10:53.640]   in a specific timeframe,
[00:10:53.640 --> 00:10:55.600]   and I know I'm gonna have to spend it,
[00:10:55.600 --> 00:10:58.120]   I'm not a big fan of taking a ton of stock market risk,
[00:10:58.120 --> 00:10:59.720]   especially if it's less than five years.
[00:10:59.720 --> 00:11:02.240]   I think that's kind of my cutoff, I think.
[00:11:02.240 --> 00:11:05.720]   And since you're saving this money over time periodically,
[00:11:05.720 --> 00:11:10.000]   dollar cost averaging in, you have a lower time horizon.
[00:11:10.000 --> 00:11:11.560]   So John, do this next chart.
[00:11:11.560 --> 00:11:14.520]   This is the win rate over one, two, three,
[00:11:14.520 --> 00:11:15.640]   four, and five-year periods.
[00:11:15.640 --> 00:11:16.920]   You can still see it's pretty good.
[00:11:16.920 --> 00:11:18.720]   We've talked about this for three or four years
[00:11:18.720 --> 00:11:21.160]   the stock market's up on a one-year basis.
[00:11:21.160 --> 00:11:22.480]   It's a little over 80% of the time.
[00:11:22.480 --> 00:11:25.460]   Two years, three years, it's like 85% of the time.
[00:11:25.460 --> 00:11:28.000]   Four years, 87, and we talked about five years, it's like 88.
[00:11:28.000 --> 00:11:30.440]   So it's still pretty good win rates.
[00:11:30.440 --> 00:11:32.560]   The odds are still in your favor.
[00:11:32.560 --> 00:11:34.760]   I still think that there's just two types of risks
[00:11:34.760 --> 00:11:35.600]   in the market.
[00:11:35.600 --> 00:11:37.760]   There's avoidable risks and there's unavoidable risks.
[00:11:37.760 --> 00:11:39.400]   Volatility is an unavoidable risk.
[00:11:39.400 --> 00:11:41.160]   Recessions is an unavoidable risk.
[00:11:41.160 --> 00:11:43.680]   Bear markets, all these things, you can't avoid those.
[00:11:43.680 --> 00:11:45.600]   Avoidable risks, I think just adding
[00:11:45.600 --> 00:11:49.160]   unnecessary levels of stress to your financial life.
[00:11:49.160 --> 00:11:52.640]   So I do think the idea of maybe a target date or robo-advisor
[00:11:52.640 --> 00:11:54.280]   might make sense, because for those,
[00:11:54.280 --> 00:11:56.080]   you can determine your goals a little more.
[00:11:56.080 --> 00:11:57.540]   It's a little more diversification.
[00:11:57.540 --> 00:12:01.960]   The Vanguard 2030 target date fund is $65.35.
[00:12:01.960 --> 00:12:04.560]   2025 is more like $60.40.
[00:12:04.560 --> 00:12:08.280]   So still a decent amount of stock risk.
[00:12:08.280 --> 00:12:09.920]   John, one more chart here.
[00:12:09.920 --> 00:12:12.640]   These are the yields for short-term treasuries
[00:12:12.640 --> 00:12:13.800]   right now.
[00:12:13.800 --> 00:12:16.480]   I don't know why you want to overcomplicate things.
[00:12:16.480 --> 00:12:20.600]   You can earn 4.5% to 5.5% from three-month T-bills
[00:12:20.600 --> 00:12:22.880]   to five-year treasuries.
[00:12:22.880 --> 00:12:24.400]   I mean, could rates fall again?
[00:12:24.400 --> 00:12:27.000]   Sure, they could, especially for T-bills and high yield
[00:12:27.000 --> 00:12:28.160]   and short-term stuff.
[00:12:28.160 --> 00:12:30.760]   That's a strong possibility in the coming years.
[00:12:30.760 --> 00:12:33.800]   But you have the ability to lock in higher yields for longer
[00:12:33.800 --> 00:12:36.600]   now, the first time in, I don't know, 15, 20 years.
[00:12:36.600 --> 00:12:37.320]   It's much higher.
[00:12:37.320 --> 00:12:39.720]   So I have three rules when it comes
[00:12:39.720 --> 00:12:42.760]   to short-to-intermediate-term financial goals like this.
[00:12:42.760 --> 00:12:44.480]   One, it has to be liquid.
[00:12:44.480 --> 00:12:47.640]   Two, I'm not willing to accept much, if any, volatility.
[00:12:47.640 --> 00:12:49.800]   And three, I don't want the possibility of large losses
[00:12:49.800 --> 00:12:51.680]   right when I need to spend it at the worst possible time,
[00:12:51.680 --> 00:12:52.360]   which can happen.
[00:12:52.360 --> 00:12:54.280]   You could have a down 20% month in the stock market
[00:12:54.280 --> 00:12:55.780]   right when you need to spend the money,
[00:12:55.780 --> 00:12:57.440]   and then your plans are out the window.
[00:12:57.440 --> 00:12:59.280]   So could you make more money investing
[00:12:59.280 --> 00:13:00.240]   in riskier securities?
[00:13:00.240 --> 00:13:00.880]   Sure.
[00:13:00.880 --> 00:13:04.360]   But I think the downside of not having that money or the money
[00:13:04.360 --> 00:13:06.080]   that you need at that time outweighs
[00:13:06.080 --> 00:13:07.160]   the upside you could get.
[00:13:07.160 --> 00:13:08.800]   So I say don't overthink this one.
[00:13:08.800 --> 00:13:11.840]   Short-term bonds, cash, high-yield savings account,
[00:13:11.840 --> 00:13:13.480]   count yourself lucky that you weren't
[00:13:13.480 --> 00:13:15.000]   saving for this goal five years ago
[00:13:15.000 --> 00:13:17.200]   when yields were much, much lower.
[00:13:17.200 --> 00:13:19.280]   It's way easier now to save for a goal like this,
[00:13:19.280 --> 00:13:20.960]   with yields being where they are.
[00:13:20.960 --> 00:13:21.560]   Sure.
[00:13:21.560 --> 00:13:24.520]   And talking about the market being difficult to predict,
[00:13:24.520 --> 00:13:28.240]   after the Nvidia earnings, why is the market down today?
[00:13:28.240 --> 00:13:29.240]   What's going on?
[00:13:29.240 --> 00:13:30.720]   Buy the rumors, sell the news.
[00:13:30.720 --> 00:13:31.480]   Right?
[00:13:31.480 --> 00:13:32.920]   I don't get it.
[00:13:32.920 --> 00:13:36.000]   If the market was my kid, I'd ground him.
[00:13:36.000 --> 00:13:38.600]   Makes no sense.
[00:13:38.600 --> 00:13:40.120]   That's the stock market, though, right?
[00:13:40.120 --> 00:13:43.360]   It's what was priced in, I guess.
[00:13:43.360 --> 00:13:44.320]   I guess.
[00:13:44.320 --> 00:13:45.040]   All right.
[00:13:45.040 --> 00:13:48.360]   All right, up next, we have a question from Mike.
[00:13:48.360 --> 00:13:50.840]   Big fan, haven't missed a single episode since you started,
[00:13:50.840 --> 00:13:51.480]   not to brag.
[00:13:51.480 --> 00:13:53.240]   Wow, that's high praise.
[00:13:53.240 --> 00:13:54.480]   Thank you.
[00:13:54.480 --> 00:13:57.400]   I'm 53, with a secure career, and have $1.2 million
[00:13:57.400 --> 00:14:01.960]   invested across IRAs, Roth IRA, 401(k), and brokerage account.
[00:14:01.960 --> 00:14:07.040]   I have no debt except a mortgage where my home has approximately
