
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:59.700 --> 00:04:01.180]   So I've experienced these things,
[00:04:01.180 --> 00:04:02.340]   and I could go to my parents and say,
[00:04:02.340 --> 00:04:03.780]   you know what, the funniest thing happened
[00:04:03.780 --> 00:04:06.020]   to one of my patients, tell that story,
[00:04:06.020 --> 00:04:08.600]   and say, gosh, I hope that kind of thing
[00:04:08.600 --> 00:04:10.620]   doesn't happen to us.
[00:04:10.620 --> 00:04:12.780]   And so by talking about how other people
[00:04:12.780 --> 00:04:14.300]   have had these bad experiences,
[00:04:14.300 --> 00:04:16.140]   it's a wonderful way to actually breach
[00:04:16.140 --> 00:04:18.420]   the conversation with your loved ones,
[00:04:18.420 --> 00:04:20.620]   and it's a real non-confrontational, easy way.
[00:04:20.620 --> 00:04:21.840]   So that's another way to do it.
[00:04:21.840 --> 00:04:23.400]   And the last way I really like to do it
[00:04:23.400 --> 00:04:26.060]   is to talk about it in terms of legacy.
[00:04:26.060 --> 00:04:27.780]   So instead of saying, when you die,
[00:04:27.780 --> 00:04:30.220]   who's gonna get what stuff of yours,
[00:04:30.220 --> 00:04:32.100]   to go to your parents and say,
[00:04:32.100 --> 00:04:35.820]   you know what, my kids are young,
[00:04:35.820 --> 00:04:38.340]   and I, as well as I want my kids
[00:04:38.340 --> 00:04:41.420]   to really remember you the way you are
[00:04:41.420 --> 00:04:43.020]   after you're gone.
[00:04:43.020 --> 00:04:45.500]   Let's talk about how you wanna be remembered.
[00:04:45.500 --> 00:04:47.980]   What do you want the kids to have of you?
[00:04:47.980 --> 00:04:49.380]   What do you want them to remember?
[00:04:49.380 --> 00:04:51.440]   What is your legacy?
[00:04:51.440 --> 00:04:53.140]   And a lot of times that leads to talking
[00:04:53.140 --> 00:04:54.500]   about things even like property,
[00:04:54.500 --> 00:04:58.500]   like mom and dad, every year we take all the grandkids
[00:04:58.500 --> 00:05:01.900]   and we go to that cabin that you guys own in Wisconsin.
[00:05:01.900 --> 00:05:04.580]   After you die, what should be done with that?
[00:05:04.580 --> 00:05:06.960]   Like, do you want us to still do that
[00:05:06.960 --> 00:05:08.980]   and think of you every year when we go do this?
[00:05:08.980 --> 00:05:10.060]   Do you want us to sell it?
[00:05:10.060 --> 00:05:12.340]   What would you want done with this thing?
[00:05:12.340 --> 00:05:15.160]   But by framing it in terms of their legacy,
[00:05:15.160 --> 00:05:21.100]   I think then you can open up the difficult conversation
[00:05:21.100 --> 00:05:24.460]   and make it about celebrating the people
[00:05:24.460 --> 00:05:25.500]   we're talking about.
[00:05:25.500 --> 00:05:26.760]   Because the idea behind this,
[00:05:26.760 --> 00:05:27.900]   and no one thinks of it this way,
[00:05:27.900 --> 00:05:30.900]   but really estate planning should be a celebration
[00:05:30.900 --> 00:05:32.700]   of people's lives, right?
[00:05:32.700 --> 00:05:35.660]   We should celebrate with their medical legacy planning,
[00:05:35.660 --> 00:05:37.620]   like living.

