
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:03:26.420 --> 00:03:28.820]   My whole thesis was Disney+ is going to be huge,
[00:03:28.820 --> 00:03:30.320]   and I said that because I have kids.
[00:03:30.320 --> 00:03:33.780]   And it was a grand slam in terms of,
[00:03:33.780 --> 00:03:35.180]   they got way more subscribers
[00:03:35.180 --> 00:03:36.300]   than they ever thought imaginable,
[00:03:36.300 --> 00:03:38.780]   but they lost so much money that it didn't matter.
[00:03:38.780 --> 00:03:41.800]   And so I looked today, I think I bought it in 2019.
[00:03:41.800 --> 00:03:43.720]   Since 2019, Disney is essentially flat,
[00:03:43.720 --> 00:03:45.660]   which after today, Disney's up nice.
[00:03:45.660 --> 00:03:49.600]   It's back to break even for me, basically.
[00:03:49.600 --> 00:03:52.260]   And the S&P's up like 105% of that time.
[00:03:52.260 --> 00:03:54.020]   So it's not that I was down,
[00:03:54.020 --> 00:03:56.220]   just that I was down 30% at one point or something.
[00:03:56.220 --> 00:03:59.440]   It's the opportunity cost that the market itself
[00:03:59.440 --> 00:04:01.140]   just totally left it behind.
[00:04:01.140 --> 00:04:04.020]   - See, this is why I wish they'd bring back shareholder perks.
[00:04:04.020 --> 00:04:04.980]   You know, it wouldn't feel so bad
[00:04:04.980 --> 00:04:06.820]   if you got like a little discount at Disney
[00:04:06.820 --> 00:04:08.140]   or on Disney items or Disney+.
[00:04:08.140 --> 00:04:10.180]   - Give me a free lightning lane.
[00:04:10.180 --> 00:04:11.660]   - Yeah, there you go, yeah.
[00:04:11.660 --> 00:04:12.480]   - Something like that.
[00:04:12.480 --> 00:04:13.320]   The other one for me was Zillow.
[00:04:13.320 --> 00:04:14.580]   I was bullish on the U.S. housing market,
[00:04:14.580 --> 00:04:15.940]   and I have been for years.
[00:04:15.940 --> 00:04:19.260]   And after 2021, Zillow fell like 30%,
[00:04:19.260 --> 00:04:21.140]   and I'm like, oh, perfect timing.
[00:04:21.140 --> 00:04:22.060]   I'm gonna get in on this.
[00:04:22.060 --> 00:04:23.660]   I'm bullish on the housing market.
[00:04:23.660 --> 00:04:24.500]   I bought in Zillow,
[00:04:24.500 --> 00:04:27.820]   and it fell like another 60% from there or something.
[00:04:27.820 --> 00:04:28.780]   - That one's a little bad for you.
[00:04:28.780 --> 00:04:29.980]   - I'm still way underwater on that.
[00:04:29.980 --> 00:04:31.260]   I've been buying more,
[00:04:31.260 --> 00:04:34.060]   'cause I'm still positive on home ownership
[00:04:34.060 --> 00:04:35.160]   because of young people.
[00:04:35.160 --> 00:04:37.340]   But that one didn't work out too well for me.
[00:04:37.340 --> 00:04:40.620]   See, so yeah, those are my recent Oatleys.
[00:04:40.620 --> 00:04:41.520]   Is that fair?
[00:04:41.520 --> 00:04:42.580]   - Yeah, and I mean, it's all about
[00:04:42.580 --> 00:04:44.140]   when you get into a stock, right?
[00:04:44.140 --> 00:04:45.840]   I mean, you mentioned recently,
[00:04:45.840 --> 00:04:48.100]   Oatley's up a bunch over the last couple of months.
[00:04:48.100 --> 00:04:50.060]   If you've been holding it since the IPO like me,
[00:04:50.060 --> 00:04:52.340]   then things aren't great.
[00:04:52.340 --> 00:04:54.340]   But yeah, it's all about when you're in.
[00:04:54.340 --> 00:04:55.260]   - Just cut off that first part of the holding period.
[00:04:55.260 --> 00:04:56.780]   All right, let's get into questions.
[00:04:56.780 --> 00:04:58.180]   - Okay.
[00:04:58.180 --> 00:05:01.400]   Up first today, we have a question from YouTube.
[00:05:01.400 --> 00:05:04.420]   - Yes, this was a YouTube question from last week.
[00:05:04.420 --> 00:05:06.940]   I think I pulled it right from the comments.
[00:05:06.940 --> 00:05:09.560]   - Okay, let me see where we are here.
[00:05:11.220 --> 00:05:14.740]   Okay, so actually, I don't have it pulled up here.
[00:05:14.740 --> 00:05:16.100]   - All right, just read it. - I'm just gonna read it.
[00:05:16.100 --> 00:05:18.540]   Okay, "Investing at all-time highs is counterintuitive.
[00:05:18.540 --> 00:05:19.840]   "Does it produce great returns
[00:05:19.840 --> 00:05:21.500]   "because the market is forward-looking
[00:05:21.500 --> 00:05:23.400]   "and investors are momentum investors?
[00:05:23.400 --> 00:05:24.740]   "It doesn't seem to make sense to buy
[00:05:24.740 --> 00:05:27.720]   "just before a long, severe bear market."
[00:05:27.720 --> 00:05:29.980]   - All right, so I understand the worry here.
[00:05:29.980 --> 00:05:33.240]   The worry is, it's scary that we're back at all-time highs
[00:05:33.240 --> 00:05:35.940]   because literally every crash in history
[00:05:35.940 --> 00:05:37.860]   has started from all-time highs.
[00:05:37.860 --> 00:05:39.660]   So that means it's going to happen again.
[00:05:39.660 --> 00:05:42.700]   And we heard the same thing in 2013 when that happened.
[00:05:42.700 --> 00:05:44.100]   And I get it, it's been two years or so
[00:05:44.100 --> 00:05:45.540]   since we've had all-time highs.
[00:05:45.540 --> 00:05:48.140]   We already actually hit, if we do it today,
[00:05:48.140 --> 00:05:49.580]   it'll be nine all-time highs.
[00:05:49.580 --> 00:05:51.620]   Otherwise, through the close on Wednesday,
[00:05:51.620 --> 00:05:54.240]   we've had eight all-time highs this year alone already.
[00:05:54.240 --> 00:05:56.820]   So my point is, the thing you have to understand
[00:05:56.820 --> 00:05:58.720]   about markets is they're always and forever cyclical.
[00:05:58.720 --> 00:06:00.940]   And sometimes those cycles turn on a dime,
[00:06:00.940 --> 00:06:03.460]   but most of the time, they tend to go longer
[00:06:03.460 --> 00:06:04.900]   than you can think in either direction.
[00:06:04.900 --> 00:06:07.660]   The pendulum swings from one side to the other way too far.
[00:06:07.660 --> 00:06:09.060]   And the reason for this is because humans
[00:06:09.060 --> 00:06:10.020]   control the markets.
[00:06:10.020 --> 00:06:13.500]   And when things are going really well or really crappy,
[00:06:13.500 --> 00:06:15.180]   our emotions tend to get the best of us.
[00:06:15.180 --> 00:06:16.580]   And so that's why volatility
[00:06:16.580 --> 00:06:17.940]   tends to cluster during downturns.
[00:06:17.940 --> 00:06:19.580]   I've talked about this before on this show.
[00:06:19.580 --> 00:06:21.700]   But new all-time highs tend to cluster during upturns.
[00:06:21.700 --> 00:06:23.260]   So Daniel, give us a chart on,
[00:06:23.260 --> 00:06:27.940]   this is S&P 500 all-time highs since 1950 in chart form.
[00:06:27.940 --> 00:06:29.740]   And you can see the blue is just the price.
[00:06:29.740 --> 00:06:31.840]   And then those little green dots on there,
[00:06:31.840 --> 00:06:33.980]   which I had Sean, a research guy, put in for us,
[00:06:33.980 --> 00:06:34.900]   is all-time highs.
[00:06:34.900 --> 00:06:36.740]   And look at how they cluster.
[00:06:36.740 --> 00:06:39.660]   It's very rare that you see one all-time high
[00:06:39.660 --> 00:06:40.500]   and then a crash.
[00:06:40.500 --> 00:06:43.540]   The only time it really happened was in 2007.
[00:06:43.540 --> 00:06:46.220]   I think it was like nine all-time highs.
[00:06:46.220 --> 00:06:49.080]   The dot-com crash happened, stocks fell 50%,
[00:06:49.080 --> 00:06:51.900]   worked our way back from the bottom in 2003
[00:06:51.900 --> 00:06:53.740]   back up to 2007, and then you had the peak
[00:06:53.740 --> 00:06:55.540]   that led into the great financial crisis.
[00:06:55.540 --> 00:06:59.180]   But since 1950, you can do a chart off, Daniel,
[00:06:59.180 --> 00:07:02.700]   there have been all-time highs on 6.7% of all trading days.
[00:07:02.700 --> 00:07:04.580]   But during bull markets, those percentages are higher.
[00:07:04.580 --> 00:07:07.500]   So in the '90s, it was 12% of all trading days.
[00:07:07.500 --> 00:07:12.340]   And it took from 1929 to 1954 to take out those highs.
[00:07:12.340 --> 00:07:14.020]   It was forever from the Great Depression.
[00:07:14.020 --> 00:07:16.460]   But if you start from 1954 through the rest of that decade
[00:07:16.460 --> 00:07:17.500]   when it was a huge bull market,
[00:07:17.500 --> 00:07:19.260]   it was one out of every 10 trading days.
[00:07:19.260 --> 00:07:22.700]   From 2013 to 2019, it was 14% of all trading days
[00:07:22.700 --> 00:07:23.540]   that you hit an all-time high.
[00:07:23.540 --> 00:07:27.580]   So these things tend to cluster around each other, right?
[00:07:27.580 --> 00:07:29.540]   The new all-time highs tend to lead to new all-time highs.
[00:07:29.540 --> 00:07:31.500]   I know it seems scary, 'cause one of those
[00:07:31.500 --> 00:07:34.140]   is going to be the one that gets you.
[00:07:34.140 --> 00:07:35.900]   But most of the time, it's fine.
[00:07:35.900 --> 00:07:37.460]   And obviously, no guarantees with this stuff.
[00:07:37.460 --> 00:07:39.460]   But new all-time highs are actually relatively bullish.
[00:07:39.460 --> 00:07:42.140]   Daniel, next chart on, this is from J.P. Morgan.
[00:07:42.140 --> 00:07:43.860]   J.P. Morgan did a study where they found
[00:07:43.860 --> 00:07:46.180]   if you had invested on any random day,
[00:07:46.180 --> 00:07:49.340]   going back to 1988, throw a dart at the board, pick a day,
[00:07:49.340 --> 00:07:51.340]   your average return one year later would have been
[00:07:51.340 --> 00:07:54.020]   roughly 12%, a little less than 12%.
[00:07:54.020 --> 00:07:56.660]   But had you invested just on the days
[00:07:56.660 --> 00:07:58.500]   when the stock market hit all-time highs,
[00:07:58.500 --> 00:08:01.660]   one year later, your returns were nearly 15%.
[00:08:01.660 --> 00:08:03.780]   And they were higher three and five years later as well
[00:08:03.780 --> 00:08:06.660]   on a total return basis, investing dividends,
[00:08:06.660 --> 00:08:08.300]   which is totally counterintuitive to people.
[00:08:08.300 --> 00:08:10.020]   The average returns are better from all-time highs.
[00:08:10.020 --> 00:08:12.180]   - Yeah, I can't wrap my head around that math,
[00:08:12.180 --> 00:08:13.620]   how that works.
[00:08:13.620 --> 00:08:15.380]   - Because bull markets tend to last longer
[00:08:15.380 --> 00:08:18.500]   than bear markets, that's the whole thing, right?
[00:08:18.500 --> 00:08:21.140]   And so, I think the reason these results
[00:08:21.140 --> 00:08:23.820]   are so counterintuitive is because,
[00:08:23.820 --> 00:08:25.860]   I think it's just like behaviorally based.
[00:08:25.860 --> 00:08:28.180]   And so, like the research, I can take
[00:08:28.180 --> 00:08:30.460]   all the Daniel Kahneman behavioral biases.
[00:08:30.460 --> 00:08:32.020]   So the research shows investors hold on
[00:08:32.020 --> 00:08:33.300]   to losing stocks too long and hopes
[00:08:33.300 --> 00:08:35.220]   they're gonna come back, right?
[00:08:35.220 --> 00:08:38.420]   This is Oatly for you, Disney for me, Zillow for me.
[00:08:38.420 --> 00:08:41.140]   But people also sell winners too soon, right?
[00:08:41.140 --> 00:08:43.660]   Oh God, I got a huge return in a month.
[00:08:43.660 --> 00:08:45.460]   So we also anchor to recent results, right?
[00:08:45.460 --> 00:08:46.740]   There's this anchoring bias.
[00:08:46.740 --> 00:08:48.820]   So people underreact initially to news.
[00:08:48.820 --> 00:08:50.460]   And then once that news becomes more apparent,
[00:08:50.460 --> 00:08:51.460]   then they overreact.
[00:08:51.460 --> 00:08:53.300]   That's why I think, that's why the pendulum swings
[00:08:53.300 --> 00:08:54.420]   to the upside and the downside,
[00:08:54.420 --> 00:08:55.860]   because people tend to overreact.
[00:08:55.860 --> 00:08:57.220]   So you add in all the fear, the greed,
[00:08:57.220 --> 00:09:00.580]   the overconfidence, the confirmation bias,
[00:09:00.580 --> 00:09:02.580]   all this stuff, this is what causes it.
[00:09:02.580 --> 00:09:05.380]   And that's why these trends tend to persist
[00:09:05.380 --> 00:09:06.260]   longer than people think,
[00:09:06.260 --> 00:09:08.900]   and why this stuff tends to cluster together.
[00:09:08.900 --> 00:09:10.100]   The good times tend to go on
[00:09:10.100 --> 00:09:11.300]   for a little longer than you'd think.
[00:09:11.300 --> 00:09:13.940]   The bad times tend to go a little lower than you think.
[00:09:13.940 --> 00:09:15.940]   So, and the simple explanation too,
[00:09:15.940 --> 00:09:17.200]   is just that, guess what?
[00:09:17.200 --> 00:09:19.860]   The stock market goes up most of the time, right?
[00:09:19.860 --> 00:09:20.700]   Three out of every four years,
[00:09:20.700 --> 00:09:21.700]   on average, the stock market is up.
[00:09:21.700 --> 00:09:24.060]   So that's why all-time highs
[00:09:24.060 --> 00:09:25.620]   are actually perfectly normal.
[00:09:25.620 --> 00:09:26.580]   If you're a long-term investor,
[00:09:26.580 --> 00:09:28.060]   you're gonna see plenty of all-time highs
[00:09:28.060 --> 00:09:28.900]   throughout your career.
[00:09:28.900 --> 00:09:30.260]   There's gonna be times where there's gonna be breaks.
[00:09:30.260 --> 00:09:31.900]   Again, we had two-plus years
[00:09:31.900 --> 00:09:34.340]   between time for an all-time high.
[00:09:34.340 --> 00:09:37.820]   But, you know, a handful of new all-time highs
[00:09:37.820 --> 00:09:38.660]   will lead to a crash.
[00:09:38.660 --> 00:09:40.740]   Most of them will lead to more highs.
[00:09:40.740 --> 00:09:42.580]   - The market usually goes up,
[00:09:42.580 --> 00:09:47.100]   but how many single stocks end up going down or going away?
[00:09:47.100 --> 00:09:48.340]   It's a lot, right?
[00:09:48.340 --> 00:09:49.160]   - It's a lot, more than--
[00:09:49.160 --> 00:09:50.000]   - We've talked about before.
[00:09:50.000 --> 00:09:50.840]   - Well, yes.
[00:09:50.840 --> 00:09:51.680]   - Right, yeah.
[00:09:51.680 --> 00:09:54.160]   So yeah, that's why it's like,
[00:09:54.160 --> 00:09:57.020]   don't do drugs and don't pick individual stocks.
[00:09:57.020 --> 00:09:58.620]   - Well, that's the thing.
[00:09:58.620 --> 00:10:00.500]   This works for the stock market as a whole.
[00:10:00.500 --> 00:10:02.460]   This does not necessarily work
[00:10:02.460 --> 00:10:04.620]   for individual stocks themselves.
[00:10:04.620 --> 00:10:05.660]   - Right, yeah.
[00:10:05.660 --> 00:10:07.300]   - All right, next question.
[00:10:07.300 --> 00:10:11.180]   - Hey, up next we have a question from, who is this?
[00:10:11.180 --> 00:10:12.380]   Brian.
[00:10:12.380 --> 00:10:13.840]   I'm in my mid-30s and married
[00:10:13.840 --> 00:10:15.460]   with a second child on the way.
[00:10:15.460 --> 00:10:17.440]   My wife is quitting her job at the end of the year
[00:10:17.440 --> 00:10:20.180]   to be a stay-at-home mom for the foreseeable future.
[00:10:20.180 --> 00:10:23.500]   We max out our Roths, get the max 401(k) match,
[00:10:23.500 --> 00:10:26.540]   put a couple hundred towards a 529 each month,
[00:10:26.540 --> 00:10:30.460]   send money to support my mom, and put the rest in savings.
[00:10:30.460 --> 00:10:34.100]   We've saved $125,000 in a high-yield savings account
[00:10:34.100 --> 00:10:35.500]   as a sort of emergency fund
[00:10:35.500 --> 00:10:40.500]   or future house/vacation, car, et cetera fund.
[00:10:40.500 --> 00:10:44.060]   Savings have mostly come from my wife's income
[00:10:44.060 --> 00:10:45.860]   and we live off of my income.
[00:10:45.860 --> 00:10:47.460]   When we transition to a single income,
[00:10:47.460 --> 00:10:48.900]   should we save as much as we do now
[00:10:48.900 --> 00:10:51.120]   and just reduce our discretionary expenses,
[00:10:51.120 --> 00:10:53.100]   or should we maintain our current spending
[00:10:53.100 --> 00:10:54.900]   and save nothing for the time being?
[00:10:54.900 --> 00:10:56.940]   The thought is that maybe we make up some ground
[00:10:56.940 --> 00:10:58.900]   in the future with promotions and raises,
[00:10:58.900 --> 00:11:01.280]   or if my wife goes back to work.
[00:11:01.280 --> 00:11:02.540]   - All right, great question.
[00:11:02.540 --> 00:11:03.380]   - This doesn't sound like it has to be
[00:11:03.380 --> 00:11:04.500]   in either or, though, right?
[00:11:04.500 --> 00:11:05.340]   That's my first--
[00:11:05.340 --> 00:11:07.460]   - No, so the way that I see it, though,
[00:11:07.460 --> 00:11:09.340]   if you don't have a grandparent willing to step up,
[00:11:09.340 --> 00:11:11.420]   and Brian is sending money to his mother,
[00:11:11.420 --> 00:11:14.500]   so maybe his mother will pay him back a little bit
[00:11:14.500 --> 00:11:16.980]   if she lives close by and help pick up the childcare,
[00:11:16.980 --> 00:11:18.740]   but you basically have two choices.
[00:11:18.740 --> 00:11:20.900]   You pay up for daycare, and daycare's really expensive,
[00:11:20.900 --> 00:11:22.780]   as I mentioned on the show before, right?
[00:11:22.780 --> 00:11:25.860]   I said that it's pretty close to paying for college
[00:11:25.860 --> 00:11:28.060]   without having 18 years to save for college,
[00:11:28.060 --> 00:11:29.780]   and number two is you have one of the parents stop working,
[00:11:29.780 --> 00:11:31.380]   so one of the ways, you're either shelling out money
[00:11:31.380 --> 00:11:32.780]   or you're making less money,
[00:11:32.780 --> 00:11:34.500]   unless you have someone who's willing to help
[00:11:34.500 --> 00:11:37.340]   or you have a really flexible work schedule, right?
[00:11:37.340 --> 00:11:40.940]   So we had three at one time for a couple of years in daycare
[00:11:40.940 --> 00:11:43.220]   and it was just brutal, but here's the thing.
[00:11:43.220 --> 00:11:46.260]   That situation is temporary, right?
[00:11:46.260 --> 00:11:47.700]   And we knew there was a light at the end of the tunnel,
[00:11:47.700 --> 00:11:49.060]   so for a couple of years there,
[00:11:49.060 --> 00:11:51.620]   we had to rein in our savings a little bit,
[00:11:51.620 --> 00:11:53.340]   but I knew that light at the end of the tunnel,
[00:11:53.340 --> 00:11:55.020]   all three kids going into public school
[00:11:55.020 --> 00:11:57.340]   was probably the biggest raise I've ever got in my career,
[00:11:57.340 --> 00:12:00.760]   because that line item was off of the book,
[00:12:00.760 --> 00:12:03.160]   so I realized, yeah, we're gonna have to cut back
[00:12:03.160 --> 00:12:05.420]   for a couple of years because the kids are in daycare,
[00:12:05.420 --> 00:12:07.260]   but then once they go to school,
[00:12:07.260 --> 00:12:10.440]   then that money, you can make it back up.
[00:12:10.440 --> 00:12:14.180]   So I would say, see how it goes in terms of cutting back.
[00:12:14.180 --> 00:12:15.760]   It's probably gonna be hard to cut back with two kids,
[00:12:15.760 --> 00:12:17.140]   'cause kids can be expensive.
[00:12:17.140 --> 00:12:18.860]   Everyone always talks about how expensive they are.
[00:12:18.860 --> 00:12:19.940]   One of the things is you don't spend
[00:12:19.940 --> 00:12:21.400]   as much money on yourself, but yeah,
[00:12:21.400 --> 00:12:23.460]   having two young kids is gonna be expensive.
[00:12:23.460 --> 00:12:25.420]   The diapers and the wipes and all that stuff,
[00:12:25.420 --> 00:12:27.420]   and clothes, and it's a lot.
[00:12:27.420 --> 00:12:29.100]   But it sounds to me like Brian and his wife
[00:12:29.100 --> 00:12:30.700]   are way ahead of the game in terms of saving already.
[00:12:30.700 --> 00:12:32.220]   They have a 125K bank,
[00:12:32.220 --> 00:12:34.460]   they've been maxing out their retirement accounts.
[00:12:34.460 --> 00:12:36.400]   The way that I did it is I actually saved enough money
[00:12:36.400 --> 00:12:38.420]   to pay for the first full year of daycare
[00:12:38.420 --> 00:12:39.260]   when our twins were coming,
[00:12:39.260 --> 00:12:41.500]   because I did not wanna have to deal with that
[00:12:41.500 --> 00:12:42.840]   hanging over our heads.
[00:12:42.840 --> 00:12:44.800]   So it was there, it was taken care of,
[00:12:44.800 --> 00:12:45.980]   we didn't have to alter anything,
[00:12:45.980 --> 00:12:46.820]   and then we had to alter things
[00:12:46.820 --> 00:12:47.860]   down the line a little bit.
[00:12:47.860 --> 00:12:50.740]   So Brian's already shown the ability to save.
[00:12:50.740 --> 00:12:51.580]   Maybe his savings takes--
[00:12:51.580 --> 00:12:53.260]   - Can you use a 529 for daycare?
[00:12:53.260 --> 00:12:55.900]   - Would be nice, wouldn't it?
[00:12:55.900 --> 00:12:58.220]   So maybe his savings takes a hit for a couple years
[00:12:58.220 --> 00:12:59.460]   while his wife's home with the kids,
[00:12:59.460 --> 00:13:02.320]   but I don't know, the personal finance side of your brain
[00:13:02.320 --> 00:13:04.220]   is gonna go, "No, no, no, we can't do this."
[00:13:04.220 --> 00:13:05.580]   But I don't know, that sounds like
[00:13:05.580 --> 00:13:07.860]   a pretty rational trade-off to me.
[00:13:07.860 --> 00:13:09.000]   Two young kids at home.
[00:13:09.000 --> 00:13:11.100]   Once the kids are a little older,
[00:13:11.100 --> 00:13:12.620]   maybe your wife can go back to work,
[00:13:12.620 --> 00:13:14.260]   or as you said, you might be getting raises
[00:13:14.260 --> 00:13:15.420]   and making more money, your income's higher
[00:13:15.420 --> 00:13:16.260]   and you can save more.
[00:13:16.260 --> 00:13:19.460]   So I think you'd probably do the catch-up thing.
[00:13:19.460 --> 00:13:20.940]   Your financial life would be way easier
[00:13:20.940 --> 00:13:23.020]   if everything worked linearly.
[00:13:23.020 --> 00:13:25.380]   Easier said than done.
[00:13:25.380 --> 00:13:29.420]   That if everything worked in a straight line,
[00:13:29.420 --> 00:13:30.600]   you could save the same amount every year,
[00:13:30.600 --> 00:13:32.780]   but sometimes you're gonna have to cut back.
[00:13:32.780 --> 00:13:33.820]   Life events get in the way.
[00:13:33.820 --> 00:13:34.740]   It's happened to me before.
[00:13:34.740 --> 00:13:37.020]   You buy a house, you remodel your basement,
[00:13:37.020 --> 00:13:40.540]   you have something like this come into play,
[00:13:40.540 --> 00:13:43.080]   you have a wedding, whatever it is.
[00:13:43.080 --> 00:13:44.500]   Making more money certainly helps,
[00:13:44.500 --> 00:13:47.180]   but having an expiration date in your childcare expenses
[00:13:47.180 --> 00:13:49.100]   and maybe your wife going back to work, that's okay.
