
[00:00:00.000 --> 00:00:05.500]   The Hartford Small Business Insurance knows that running a small business is a big-time commitment.
[00:01:45.200 --> 00:01:48.500]   So if I see that Kobe Bryant died, I think, "Well, what if that happened to me?
[00:01:48.500 --> 00:01:51.200]   What if I were the one in that helicopter with my daughter?"
[00:01:51.200 --> 00:01:54.600]   And I'm not aware yet of who all the other people were.
[00:01:54.600 --> 00:01:56.000]   I haven't followed the story very closely.
[00:01:56.000 --> 00:01:58.800]   But what if I were the person in that helicopter?
[00:01:58.800 --> 00:02:01.900]   What would the situation have been?
[00:02:01.900 --> 00:02:05.700]   Now, of course, you don't know the details or the circumstances of the flight,
[00:02:05.700 --> 00:02:10.000]   but you think, you wonder, right, was he flying in unsafe conditions?
[00:02:10.000 --> 00:02:16.000]   Did he push through, he being the pilot or Kobe or whomever was in charge?
[00:02:16.000 --> 00:02:18.700]   Did they push past when they shouldn't have pushed past?
[00:02:18.700 --> 00:02:23.300]   And then I think, "Well, I don't fly in helicopters all that much, but do I do things like that?"
[00:02:23.300 --> 00:02:25.700]   For example, driving tired.
[00:02:25.700 --> 00:02:29.000]   When I think about something like that, I think, "Well, the most likely analog for me would be
[00:02:29.000 --> 00:02:31.600]   that I would be tempted to drive when I'm tired.
[00:02:31.600 --> 00:02:34.200]   And is it really worth it for me to get to a destination
[00:02:34.200 --> 00:02:37.600]   when realistically I should just either stop and sleep for a few hours
[00:02:37.600 --> 00:02:41.800]   or go and get a hotel room and not drive when I'm tired?"
[00:02:41.800 --> 00:02:46.500]   Or if there are bad driving conditions and it's foggy or it's icy or it's dangerous in some way,
[00:02:46.500 --> 00:02:51.500]   why should I risk my life in a bad situation like that?
[00:02:51.500 --> 00:02:55.300]   If you study things like aircraft accidents, inclement weather is a major factor.
[00:02:55.300 --> 00:02:58.500]   Generally, if a vehicle, an aircraft is in good repair,
[00:02:58.500 --> 00:03:03.300]   yes, there can be pilot error, but pilot error is going to be more likely to be caused by circumstances.
[00:03:03.300 --> 00:03:09.100]   And usually, in most disasters, you'll find either a critical decision
[00:03:09.100 --> 00:03:14.700]   or a series of critical decisions which can be identified later.
[00:03:14.700 --> 00:03:16.700]   And you can see that was the bad decision.
[00:03:16.700 --> 00:03:18.900]   There was when somebody made the imprudent call.
[00:03:18.900 --> 00:03:21.100]   There was the warning light that got ignored
[00:03:21.100 --> 00:03:25.600]   or there was the warning from the scientist that got ignored.
[00:03:25.600 --> 00:03:26.900]   So I think about things like that.
[00:03:26.900 --> 00:03:29.400]   And of course, being a financial planner, I immediately think of the financial planning.
[00:03:29.400 --> 00:03:33.900]   I wonder, "Was Kobe Bryant's estate plan buttoned up?"
[00:03:33.900 --> 00:03:37.200]   Here's a very wealthy man, recently retired from his career,
[00:03:37.200 --> 00:03:39.500]   looking forward to his next act.
[00:03:39.500 --> 00:03:46.100]   I hope that his estate plan was in order and that everything was squared away and ready to go.
[00:03:46.100 --> 00:03:47.500]   You got to be ready to go anytime.
[00:03:47.500 --> 00:03:51.300]   And part of that is to make sure that your estate plan is ready to go.
[00:03:51.300 --> 00:03:52.600]   Then you think of your family.
[00:03:52.600 --> 00:03:56.700]   Did you establish the legacy in your family that you wanted to establish
[00:03:56.700 --> 00:04:01.500]   so that they have the ability and the skill to carry on and the finances to carry on?
[00:04:01.500 --> 00:04:07.100]   Kobe, I doubt he needed life insurance, but do you have life insurance to protect your family?
[00:04:07.100 --> 00:04:08.700]   So I always think about those things.
[00:04:08.700 --> 00:04:11.400]   And I encourage you to do that, too.
[00:04:11.400 --> 00:04:12.300]   It's a shame.
[00:04:12.300 --> 00:04:17.300]   Tragedy is tragic, but it's a shame to waste a tragedy,
[00:04:17.300 --> 00:04:20.600]   not in the sense of political expediency, as that famous quote goes for.
[00:04:20.600 --> 00:04:26.200]   What I mean is simply don't waste the tragedy by not paying attention to it and learning from it,
[00:04:26.200 --> 00:04:28.500]   so that if your family is the one who goes through it,
[00:04:28.500 --> 00:04:32.700]   at least make sure to the best of your ability that things are going to be improved.
[00:04:32.700 --> 00:04:36.700]   And a lot of times you don't need an expert to come along and tell you what to do in a circumstance.
[00:04:36.700 --> 00:04:38.600]   You just think, "What if that happened to me?
[00:04:38.600 --> 00:04:39.300]   What would I do?"
[00:04:39.300 --> 00:04:41.700]   And you'll naturally come up with the right solution.
[00:04:41.700 --> 00:04:45.600]   So in that same way of thinking, I want to talk about the coronavirus.
[00:04:45.600 --> 00:04:46.900]   And in this show, I want to cover three things.
[00:04:46.900 --> 00:04:49.900]   Number one, I'm going to talk about flu pandemics in general,
[00:04:49.900 --> 00:04:52.900]   just because it's a very interesting and important topic,
[00:04:52.900 --> 00:04:55.400]   and we need to deal with it under the avoiding catastrophe problem.
[00:04:55.400 --> 00:04:57.500]   I consider a flu pandemic, a global flu pandemic,
[00:04:57.500 --> 00:05:05.600]   to be one of the most serious and most probable of the large-scale total catastrophe risks.
[00:05:05.600 --> 00:05:07.000]   Not predicting this one to be that?
[00:05:07.000 --> 00:05:07.800]   I don't know.
[00:05:07.800 --> 00:05:09.100]   None of us do.
[00:05:09.100 --> 00:05:15.000]   But that in time, and probably at some point within your lifetime and my lifetime,
[00:05:15.000 --> 00:05:18.800]   there will be another very large-scale global flu pandemic.
[00:05:18.800 --> 00:05:24.700]   We can look back a century and see the Spanish flu pandemic that famously killed perhaps 50 million people.
[00:05:24.700 --> 00:05:33.300]   And there are some risk factors in our modern society which would make it even higher of a worse problem in today's world versus back then.
[00:05:33.300 --> 00:05:37.700]   Some risk factors that could possibly offset that and make the risk lower, but we don't know.
[00:05:37.700 --> 00:05:40.700]   Throughout history, disease has been a great killer of mankind,
[00:05:40.700 --> 00:05:45.100]   and there's not really any reason to think that it won't be the same going forward.
[00:05:45.100 --> 00:05:47.600]   And I'll talk about flu pandemics in a moment.
[00:05:47.600 --> 00:05:53.800]   The second part of the show is I'm going to give you some very specific and practical suggestions
[00:05:53.800 --> 00:06:00.300]   for how to prepare in case something like this coronavirus or some future sickness becomes very,
[00:06:00.300 --> 00:06:07.000]   very severe and you have to impose a self-quarantine on yourself and on your family and how to prepare for that.
[00:06:07.000 --> 00:06:11.500]   Because if you are prepared for such an eventuality, you'll be prepared for almost any other circumstance,
[00:06:11.500 --> 00:06:14.800]   and that's really well worth considering.
[00:06:14.800 --> 00:06:20.000]   And then the third thing is at the end of the show, I'll introduce—I'm going to record in light of the flu pandemic.
[00:06:20.000 --> 00:06:24.200]   I've been meaning to do this for a while, but it just gives me a little bit more urgency.
[00:06:24.200 --> 00:06:32.900]   I'm going to go ahead and launch a live webinar series over the next two weeks where I'm going to teach Joshua's family preparedness class.
[00:06:32.900 --> 00:06:36.900]   And I've been asked for this a lot because I've done a lot about practical preparedness on this show,
[00:06:36.900 --> 00:06:41.000]   and I've gotten a lot of good feedback. People have said they appreciate the way that I do it,
[00:06:41.000 --> 00:06:48.300]   the tone that I do it, the practicality, the frugality, the budget-mindedness, not hysterical,
[00:06:48.300 --> 00:06:53.100]   but just practical solutions. And I've got a lot of that stuff, and I've been meaning to put it into a paid course.
[00:06:53.100 --> 00:06:56.300]   And so I'm going to do that, and I'll give you information on that at the end of the show.
[00:06:56.300 --> 00:06:59.000]   So stay tuned for that at the very end.
[00:06:59.000 --> 00:07:01.000]   Now, I want to begin by talking about flu pandemics.
[00:07:01.000 --> 00:07:08.300]   And first, an introduction on this specific virus that has the news occupied at the moment.
[00:07:08.300 --> 00:07:21.000]   I don't know, and I don't see how you could know either, the extent to which you should really be concerned about the current coronavirus coming out of China.
[00:07:21.000 --> 00:07:29.000]   On the one hand, statistically, if you just go by the number of people infected, the number of people who have died,
[00:07:29.000 --> 00:07:33.300]   statistically, it's meaningless. It's my understanding that several tens of thousands of people,
[00:07:33.300 --> 00:07:36.300]   something like 30,000 people per year in the United States die of the flu.
[00:07:36.300 --> 00:07:44.000]   Well, to have a couple dozen people around the world dying of something that is like the flu, akin to the flu,
[00:07:44.000 --> 00:07:48.900]   is a statistical blip that can basically be safely ignored.
[00:07:48.900 --> 00:07:55.200]   However, on the other side, if you want to look for the writing on the wall, the recipe for catastrophe,
[00:07:55.200 --> 00:08:00.200]   there are enough symptoms of the recipe for catastrophe that you should pay a lot of attention to.
[00:08:00.200 --> 00:08:06.700]   The most remarkable thing to see that I look at is not the level of infection or the level of death,
[00:08:06.700 --> 00:08:10.200]   but the response of the Chinese government.
[00:08:10.200 --> 00:08:21.500]   As I record this on Monday, January 27, the latest data is that something like 2,800 confirmed cases of this coronavirus have been confirmed around the world.
[00:08:21.500 --> 00:08:24.500]   And that there have been about 80 deaths around the world.
[00:08:24.500 --> 00:08:38.500]   But in China, the Chinese government has imposed truly historical levels of quarantine on many of the people in Wuhan, China, which is really remarkable.
[00:08:38.500 --> 00:08:42.500]   The city of Wuhan is, in my understanding, a city of about 11 million people.
[00:08:42.500 --> 00:08:52.000]   To put that into context, New York has a little less than 9 million people, London, 8.5 million, Hong Kong, 7.5 million, Singapore, almost 6 million people.
[00:08:52.000 --> 00:08:58.000]   So bigger, 20% bigger of a city than New York City in the United States.
[00:08:58.000 --> 00:09:06.500]   And yet, in that city of Wuhan, China, all public transportation, all ride-hailing services, all taxis have all been suspended.
[00:09:06.500 --> 00:09:09.000]   All trains in and out of the city stopped.
[00:09:09.000 --> 00:09:11.500]   All flights in and out of the city stopped.
[00:09:11.500 --> 00:09:14.000]   And people have basically been told to stay home.
[00:09:14.000 --> 00:09:25.500]   I've been looking around the internet trying to find some reporting from inside China, and you can find independent vloggers and video creators going around and filming the city, and it's a ghost town.
[00:09:25.500 --> 00:09:28.500]   It looks like something from a post-apocalyptic movie.
[00:09:28.500 --> 00:09:30.000]   It's really remarkable.
[00:09:30.000 --> 00:09:36.500]   And the Chinese government doesn't have a reputation for honesty and transparency.
[00:09:36.500 --> 00:09:43.000]   Rather, the reputation of the Chinese government is the exact opposite, especially as it relates to things like sicknesses.
[00:09:43.000 --> 00:09:51.500]   This was a major problem back in 2002 with the SARS epidemic, where the data was so slow to come out of the Chinese government, it caught the world really behind.
[00:09:51.500 --> 00:10:05.000]   And so, and then in terms of the exact things of what's being reported about this particular virus, it has the markers of the kind of thing that can spread very rapidly around the world and result in great death and destruction.
[00:10:05.000 --> 00:10:15.000]   So at the moment, it's something that, in my assessment, needs to be watched carefully, pay attention to it, but not the kind of thing to panic about or to freak out about, but to think about.
[00:10:15.000 --> 00:10:25.000]   And so what I like to do is use it as an example in my own life and say, "All right, what if this particular scenario were to turn into a catastrophic nightmare scenario?
[00:10:25.000 --> 00:10:27.500]   How would I be prepared for that?
[00:10:27.500 --> 00:10:29.500]   How would my family be prepared for that?
[00:10:29.500 --> 00:10:33.500]   And how would you, my listener, be prepared for that?"
[00:10:33.500 --> 00:10:38.000]   And so I want to talk about that preparation.
[00:10:38.000 --> 00:10:57.000]   I do consider a global flu pandemic to be one of those truly horrible, broad-scale, destructive scenarios that can happen, that has happened repeatedly throughout history, and that can have civilization-level effects.
[00:10:57.000 --> 00:10:59.000]   My list is three.
[00:10:59.000 --> 00:11:02.000]   There are three things on my kind of top three disasters list.
[00:11:02.000 --> 00:11:12.000]   Before I give you my three, I rate disasters based upon their impact on an individual versus a broader community and based upon their likelihood.
[00:11:12.000 --> 00:11:28.000]   And I really like what Jack Spirico has really codified, where if you think about the severity of a disaster versus the likelihood of a disaster, the more severe disasters are usually the least likely.
[00:11:28.000 --> 00:11:30.000]   Sorry, I'm kind of butchering this.
[00:11:30.000 --> 00:11:33.000]   The point is that a personal disaster is the most likely thing.
[00:11:33.000 --> 00:11:42.000]   It's very likely that you might have a snow ski accident and break your leg or break your head and be limited in your work duties because of your accident.
[00:11:42.000 --> 00:11:46.000]   It's very likely that you'll lose your job at some point in time.
[00:11:46.000 --> 00:11:48.000]   It's very likely that your car will break down on the side of the road.
[00:11:48.000 --> 00:11:52.000]   These are all, so to some people, these are major disasters.
[00:11:52.000 --> 00:11:57.000]   People who are generally poor, a car broken down can be a major crisis.
[00:11:57.000 --> 00:12:00.000]   But these are likely scenarios that most of us face.
[00:12:00.000 --> 00:12:03.000]   It's likely that your power is going to go out in a storm of some kind.
[00:12:03.000 --> 00:12:12.000]   And so these are very likely, but the impact on a person is usually pretty small and certainly it's just an impact on one person.
[00:12:12.000 --> 00:12:15.000]   And so the most likely scenarios are personal disaster scenarios.
[00:12:15.000 --> 00:12:20.000]   And most personal disaster scenarios can be mitigated with three things.
[00:12:20.000 --> 00:12:22.000]   Number one is good financial planning.
[00:12:22.000 --> 00:12:24.000]   Primarily that just means saving money.
[00:12:24.000 --> 00:12:30.000]   If you have money and you have money saved, then most disasters stop becoming disasters for you.
[00:12:30.000 --> 00:12:32.000]   Number two would be insurance.
[00:12:32.000 --> 00:12:37.000]   You can insure carefully and properly for many significant situations.
[00:12:37.000 --> 00:12:40.000]   And then number three is practical preparedness.
[00:12:40.000 --> 00:12:43.000]   Having a flashlight with a charged battery when the lights go out.
[00:12:43.000 --> 00:12:45.000]   Things like that make a big difference.
[00:12:45.000 --> 00:12:50.000]   Having a generator so that your freezer full of food doesn't spoil when the power is out for a few days.
[00:12:50.000 --> 00:12:54.000]   Very, very practical, very simple, and very likely to be used.
[00:12:54.000 --> 00:13:01.000]   Now the big wide scale disasters that could affect a huge community or a state or a nation,
[00:13:01.000 --> 00:13:08.000]   those are the fun ones to think about because they're so horrific, but they're very unlikely.
[00:13:08.000 --> 00:13:12.000]   And the likelihood goes down as you go to a broader area.
[00:13:12.000 --> 00:13:17.000]   It's pretty likely that your city will be at some point in time affected by a natural disaster.
[00:13:17.000 --> 00:13:23.000]   Perhaps you live in hurricane country or perhaps you live in tornado country or perhaps you live in earthquake country.
[00:13:23.000 --> 00:13:29.000]   Pretty likely that at some point in time your city will face a severe ice storm or a drought or a flood of some kind.
[00:13:29.000 --> 00:13:30.000]   Pretty likely.
[00:13:30.000 --> 00:13:36.000]   Pretty unlikely that your nation would face something like that, especially if you're from a very large country.
[00:13:36.000 --> 00:13:43.000]   The United States, Russia, Canada, Argentina, you know, some of these very physically large countries,
[00:13:43.000 --> 00:13:47.000]   very unlikely that your entire nation would be affected by something like that.
[00:13:47.000 --> 00:13:56.000]   But there are a handful of disasters and potential disasters that really do have those huge potential impacts.
[00:13:56.000 --> 00:14:02.000]   There are disasters that are so massive in their impact that I don't consider them to be worth thinking about.
[00:14:02.000 --> 00:14:03.000]   Things like an asteroid.
[00:14:03.000 --> 00:14:08.000]   If an asteroid hits the United States, you know, what do you do to prepare for that?
[00:14:08.000 --> 00:14:09.000]   I don't think you do.
[00:14:09.000 --> 00:14:17.000]   I think you just deal with it if you're still alive and if not, then you make sure that your soul is with God and not in the other place.
[00:14:17.000 --> 00:14:29.000]   But when I think about those big disasters that are short of an asteroid and I consider the likelihood of those things happening,
[00:14:29.000 --> 00:14:32.000]   I always come up with three specific scenarios.
[00:14:32.000 --> 00:14:36.000]   Number one, a global flu pandemic.
[00:14:36.000 --> 00:14:39.000]   Number two, global nuclear war.
[00:14:39.000 --> 00:14:44.000]   Number three, broad scale electromagnetic pulse attack.
[00:14:44.000 --> 00:14:50.000]   I think that those three things are probably the most realistic of those really big scenarios.
[00:14:50.000 --> 00:14:59.000]   Now, could there be a major earthquake and tsunami or a major, you know, the Yellowstone super volcano?
[00:14:59.000 --> 00:15:00.000]   Yeah, sure.
[00:15:00.000 --> 00:15:05.000]   But I think those three are like those three that I said are always those three that I think, you know what?
[00:15:05.000 --> 00:15:08.000]   These things are very technologically feasible.
[00:15:08.000 --> 00:15:14.000]   The world has either been through them or been close to being through them at some point in the past.
[00:15:14.000 --> 00:15:19.000]   And there's good reason to believe that they would have vast ripple effects.
[00:15:19.000 --> 00:15:32.000]   And so I've thought a lot about all three of those scenarios, global flu pandemic, nuclear war, broad scale nuclear war, and broad scale electromagnetic pulse attack.
[00:15:32.000 --> 00:15:36.000]   And I think that all three of them are also very, you can prepare very effectively for all three of them.
[00:15:36.000 --> 00:15:43.000]   Now, we're going to focus today on just a couple of basic things with a global flu pandemic, but don't mitigate the other two.
[00:15:43.000 --> 00:15:52.000]   I don't, I did a little bit of consulting with somebody on one of them one time, but it's not something that I talk a lot about because most people aren't that interested in talking about nuclear war preparedness.
[00:15:52.000 --> 00:16:00.000]   But I will tell you, I've studied the topic and it's very feasible to prepare for something like a global nuclear war.
[00:16:00.000 --> 00:16:07.000]   It may sound funny to talk about having a bunker, a fallout shelter, but it's very feasible to have a fallout shelter.
[00:16:07.000 --> 00:16:09.000]   It's very doable.
[00:16:09.000 --> 00:16:11.000]   And I've been fascinated by the subject.
[00:16:11.000 --> 00:16:18.000]   I used to love reading the, you know, the 1950s civil defense manuals and all the stuff that was put out by the US government, how to prepare for nuclear war.
[00:16:18.000 --> 00:16:21.000]   Super interesting stuff to me.
[00:16:21.000 --> 00:16:22.000]   So you can prepare for that.
[00:16:22.000 --> 00:16:27.000]   Same thing, you can prepare for electromagnetic pulse and you can prepare for a global flu pandemic.
[00:16:27.000 --> 00:16:30.000]   And I think it's worth considering how you would do that.
[00:16:30.000 --> 00:16:44.000]   Now, the important thing to realize though is with all three of those disasters, and we're going to focus from here going forward on a flu pandemic, one of the major risks is not just the primary disaster, but a lot of times the secondary effects.
[00:16:44.000 --> 00:16:46.000]   Think of it like this.
[00:16:46.000 --> 00:16:57.000]   When you consider a storm, a bad storm, maybe think Hurricane Katrina in New Orleans or a super storm Sandy in the northeast, there are multiple layers of effect.
[00:16:57.000 --> 00:17:05.000]   The first is the effect of the actual storm, the wind damage, the water damage from flooding.
[00:17:05.000 --> 00:17:07.000]   Those are an immediate effect.
[00:17:07.000 --> 00:17:11.000]   But then there's also an immediate secondary effect, which is usually economic.
[00:17:11.000 --> 00:17:19.000]   The people who don't go to work because they can't get to work or they don't go to work because the work, you know, everything is closed.
[00:17:19.000 --> 00:17:39.000]   If you go to, if you depend on a job and all of a sudden you work at a store, a retail store, but that retail store is closed for two days due to a storm or possibly closed for four or five days due to a storm and the following cleanup, that can really be a major impact on the budget of somebody who's living week to week paycheck to paycheck.
[00:17:39.000 --> 00:17:46.000]   Now, what employers try to do in those circumstances is certainly to go ahead and pay their employees because they know that their employees are standing on the paycheck.
[00:17:46.000 --> 00:17:48.000]   But sometimes they can, sometimes they can't.
[00:17:48.000 --> 00:17:52.000]   And so if they can't, it's a major disruption.
[00:17:52.000 --> 00:17:54.000]   It's a disruption on the stores themselves.
[00:17:54.000 --> 00:17:56.000]   Stores depend on business.
[00:17:56.000 --> 00:18:07.000]   And if the entire city is, let's say that somebody is running a holiday resort and right in the middle of holiday season, a storm comes through that and all the tourists get in their cars or fly out and just disappear.
[00:18:07.000 --> 00:18:08.000]   No one's out buying stuff.
[00:18:08.000 --> 00:18:10.000]   That's a real loss to a business.
[00:18:10.000 --> 00:18:16.000]   It could be a major financial impact on the business owner that takes some significant time to recover from.
[00:18:16.000 --> 00:18:24.000]   So there's usually an immediate economic feeling or an economic effect associated with something destructive like a storm.
[00:18:24.000 --> 00:18:28.000]   And then there's obviously more of a longer term economic effect.
[00:18:28.000 --> 00:18:40.000]   If you think about New Orleans after and Mississippi in that area after Hurricane Katrina, long term effects, major population reduction, major decrease in economic development.
[00:18:40.000 --> 00:18:46.000]   Still today, probably you can chase the effects of that storm on that area.
[00:18:46.000 --> 00:18:48.000]   There's long term economic effects.
[00:18:48.000 --> 00:18:54.000]   And so if you think about something like a flu pandemic, a flu pandemic can come with similar effects.
[00:18:54.000 --> 00:18:58.000]   Right now in the city of Wuhan, you got a city of 11 million people that's basically shut down.
[00:18:58.000 --> 00:18:59.000]   Nobody going out.
[00:18:59.000 --> 00:19:00.000]   Nobody's going to the movies.
[00:19:00.000 --> 00:19:01.000]   Nobody's going shopping.
[00:19:01.000 --> 00:19:16.000]   One of the things that is your pieces of evidence to say this is a really serious thing or potentially a really serious thing is the tremendous step that the Chinese government took to limit Lunar New Year celebrations.
[00:19:16.000 --> 00:19:17.000]   It's my understanding.
[00:19:17.000 --> 00:19:24.000]   It's the biggest holiday in China, and yet most of the large celebrations were shut down and diminished.
[00:19:24.000 --> 00:19:27.000]   Well, that was a major holiday.
[00:19:27.000 --> 00:19:42.000]   And so the impact on the transportation system of people not traveling, the impact of the loss of business for people spending on parties and celebrations on food, on alcohol, on all of those things is a major economic event in the short term.
[00:19:42.000 --> 00:19:47.000]   Right now, what if you were a taxi driver in Wuhan, China, and you have no business?
[00:19:47.000 --> 00:19:50.000]   What if you were an Uber driver and you had no business?
[00:19:50.000 --> 00:20:01.000]   What if it's one thing perhaps if you are a municipal employee and you might still get your paycheck, but if you're an entrepreneur and you were depending on people filling up your restaurant, well, no one's in your restaurant right now.
[00:20:01.000 --> 00:20:04.000]   Everyone's sitting in their apartments waiting out the quarantine.
[00:20:04.000 --> 00:20:06.000]   That's a major economic impact.
[00:20:06.000 --> 00:20:08.000]   And so you need to be prepared for that.
[00:20:08.000 --> 00:20:14.000]   And the best way to be prepared is be out of debt, have money saved, always have liquid cash, be prepared for those kinds of things.
[00:20:14.000 --> 00:20:18.000]   Now, in addition to that, though, you've got to think about the longer term effects.
[00:20:18.000 --> 00:20:31.000]   If you study the historical analogs of massive death due to sickness and disease, many times civilizations never recovered from that death due to sickness or disease.
[00:20:31.000 --> 00:20:42.000]   Just think about today, if you were to go back to 1918, you had the 50 million people wiped out by the Spanish flu, plus, of course, the death and destruction of World War I.
[00:20:42.000 --> 00:20:45.000]   Try to extrapolate those numbers out.
[00:20:45.000 --> 00:20:47.000]   I didn't do it in preparation for the show.
[00:20:47.000 --> 00:20:59.000]   I should have, but extrapolate those numbers out to today and imagine what would happen with global economic activity if a significant, if you had hundreds of millions of people that were killed by a flu pandemic.
[00:20:59.000 --> 00:21:02.000]   That kind of thing.
[00:21:02.000 --> 00:21:04.000]   Let me do the numbers.
[00:21:04.000 --> 00:21:05.000]   Stand by.
[00:21:05.000 --> 00:21:06.000]   All right.
[00:21:06.000 --> 00:21:09.000]   Quick and dirty math, but I think this gets us directionally in the right direction.
[00:21:09.000 --> 00:21:19.000]   If I use a website here, which popped up in my DuckDuckGo search, worldometers.info, the global population in the year 1900 was estimated to be about 1.6 billion people.
[00:21:19.000 --> 00:21:21.000]   1.6 billion people.
[00:21:21.000 --> 00:21:26.000]   And I've read a number of estimates of the Spanish flu of having killed 50 million people.
[00:21:26.000 --> 00:21:29.000]   So that's something like 3% of the population.
[00:21:29.000 --> 00:21:37.000]   According to the same data source, 2020, global population estimated to be something like 7.79 billion, so about 7.8 billion people.
[00:21:37.000 --> 00:21:40.000]   If we take 3% of that, it's about 233 million people.
[00:21:40.000 --> 00:21:50.000]   So if 3% of the world's population today were killed by some sort of flu pandemic, that would be a loss of 233 million lives.
[00:21:50.000 --> 00:21:52.000]   That would be devastating.
[00:21:52.000 --> 00:21:55.000]   Absolutely devastating.
[00:21:55.000 --> 00:21:58.000]   In the very least of terms, to the world economy.
[00:21:58.000 --> 00:22:00.000]   Completely devastating.
[00:22:00.000 --> 00:22:05.000]   And that's on a global basis, if the deaths were distributed equally around the globe.
[00:22:05.000 --> 00:22:13.000]   Now, throughout history, what you have often seen is you've often seen that individual civilizations were wiped out by sickness.
[00:22:13.000 --> 00:22:25.000]   You think about the smallpox epidemics that wiped out so many of the American Indian tribes in Central and North America from the European settlers.
[00:22:25.000 --> 00:22:34.000]   I think that when Cortez invaded Mexico, I think the Mexican population was estimated to be something like 25 or 30 million people.
[00:22:34.000 --> 00:22:40.000]   And 50 years later, it was down to 3 million people, most of them killed by infectious disease.
[00:22:40.000 --> 00:22:43.000]   I don't think that the European settlers had any idea what was happening.
[00:22:43.000 --> 00:22:49.000]   I don't think it was an intentional act of war, but the intent doesn't really matter.
[00:22:49.000 --> 00:22:51.000]   The results were the same.
[00:22:51.000 --> 00:22:55.000]   That you had a population wiped out of 30 million to 3 million.
[00:22:55.000 --> 00:22:59.000]   25 million to 3 million, depending on what number you actually choose.
[00:22:59.000 --> 00:23:03.000]   Think about how that devastated Mexico at that time.
[00:23:03.000 --> 00:23:11.000]   Those are the kinds of civilization wipeout scenarios that have been seen throughout history.
[00:23:11.000 --> 00:23:25.000]   Now, I think there's good reason to be optimistic that in the modern world, with an improved understanding of germ theory, etc., maybe that kind of scenario is less likely to happen.
[00:23:25.000 --> 00:23:28.000]   But then you also flip, go on the flip side.
[00:23:28.000 --> 00:23:39.000]   You say that we haven't even talked about intentionality, the release of some sort of toxin or some sort of disease that was intentionally designed to be destructive.
[00:23:39.000 --> 00:23:40.000]   Who knows?
[00:23:40.000 --> 00:23:44.000]   But these are scenarios that have happened again and again throughout history.
[00:23:44.000 --> 00:23:49.000]   So, a flu pandemic could come with the risk of getting sick and dying.
[00:23:49.000 --> 00:23:51.000]   Yes, that is the risk.
[00:23:51.000 --> 00:23:54.000]   But it also comes with economic risk.
[00:23:54.000 --> 00:23:59.000]   The risk of having your business collapse, having your restaurant sit empty because people aren't going out to eat.
[00:23:59.000 --> 00:24:09.000]   Having your event that you've invested tons of money into producing, the big concert or the big festival lightly attended because nobody wants to come.
[00:24:09.000 --> 00:24:13.000]   Having your airline seat sit empty because people don't want to fly.
[00:24:13.000 --> 00:24:16.000]   Those are the things that start to stack up in the short term.
[00:24:16.000 --> 00:24:25.000]   And potentially, if you had a truly widespread and truly destructive virus, then the long-term impacts could be massive.
[00:24:25.000 --> 00:24:26.000]   What would it do?
[00:24:26.000 --> 00:24:36.000]   One of the unique things about the Spanish flu, it's my understanding, that it affected the young and the healthy much more than the elderly and the sick, which is the normal case.
[00:24:36.000 --> 00:24:39.000]   Usually, it's the elderly and the sick who die from the flu.
[00:24:39.000 --> 00:24:43.000]   But it's my understanding the Spanish flu impacted the young and the healthy more.
