
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:08:29.000 --> 00:08:32.000]   He said, "The Pharisees were lovers of money
[00:08:32.000 --> 00:08:35.000]   and thus the name of God is blaspheme among the Gentiles."
[00:08:35.000 --> 00:08:39.000]   That's what's happening today because of pastors who love money.
[00:08:39.000 --> 00:08:45.000]   Oh, oh, for every pastor to be ready to cut off his hand
[00:08:45.000 --> 00:08:50.000]   before he uses it to bring reproach on the name of Jesus by grasping for money.
[00:08:50.000 --> 00:08:54.000]   Yes, thank you, Pastor John, and thank you for listening to this podcast.
[00:08:54.000 --> 00:08:58.000]   Please email your questions into us at askpastorjohn@desiringgod.org
[00:08:58.000 --> 00:09:02.000]   and visit us online at desiringgod.org to find thousands of books, articles, sermons,
[00:09:02.000 --> 00:09:05.000]   and other resources from John Piper, all free of charge.
[00:09:05.000 --> 00:09:07.000]   I'm your host Tony Ranke. We'll be back tomorrow.
[00:09:07.000 --> 00:09:08.000]   Bye-bye.
[00:09:08.000 --> 00:09:10.000]   [END]
[00:09:10.000 --> 00:09:12.000]   [END]
[00:09:12.000 --> 00:09:14.000]   [END]
[00:09:14.000 --> 00:09:24.000]   [BLANK_AUDIO]

