
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:06:17.420 --> 00:06:20.800]   which may be less of his desire.
[00:06:20.800 --> 00:06:24.880]   And they will pray and they will talk and they will struggle
[00:06:24.880 --> 00:06:29.000]   and they will grow with much frustration along the way.
[00:06:29.000 --> 00:06:32.240]   So I want to give a word to Steve's wife
[00:06:32.240 --> 00:06:35.280]   and then to him, to his wife.
[00:06:35.280 --> 00:06:40.280]   Be sure to never stop growing in emotional maturity
[00:06:40.280 --> 00:06:47.000]   that can join people in their joy,
[00:06:47.000 --> 00:06:49.520]   doing things you don't care about doing.
[00:06:49.520 --> 00:06:51.440]   And you can hear me generalizing here.
[00:06:51.440 --> 00:06:52.760]   This isn't just sex.
[00:06:52.760 --> 00:06:55.340]   This is a general growth issue in Christian life
[00:06:55.340 --> 00:06:56.680]   for all of us.
[00:06:56.680 --> 00:06:59.240]   This applies especially to your husband,
[00:06:59.240 --> 00:07:01.720]   and he should do the same for you.
[00:07:01.720 --> 00:07:06.240]   He may want you to go fishing or golfing,
[00:07:06.240 --> 00:07:08.800]   and you may want him to go to your kind of movie
[00:07:08.800 --> 00:07:10.200]   or a particular concert.
[00:07:10.200 --> 00:07:15.200]   And we all know people who say yes to those invitations,
[00:07:15.200 --> 00:07:19.400]   and then in a dozen ways,
[00:07:19.400 --> 00:07:21.840]   through their body language and other ways,
[00:07:21.840 --> 00:07:25.280]   show all during the event, "I don't want to be here.
[00:07:25.280 --> 00:07:26.880]   I wish I weren't fishing with you.
[00:07:26.880 --> 00:07:28.760]   I wish I weren't at this stupid movie
[00:07:28.760 --> 00:07:30.200]   that you wanted me to go to."
[00:07:30.200 --> 00:07:35.200]   That is a mark of profound immaturity and shallow love.
[00:07:35.200 --> 00:07:42.280]   The need is to grow up and learn to be bathed in grace
[00:07:42.280 --> 00:07:45.320]   at this moment.
[00:07:45.320 --> 00:07:50.020]   And this especially applies in the marriage bed.
[00:07:51.000 --> 00:07:55.360]   Don't say yes to your husband's desire tonight
[00:07:55.360 --> 00:07:59.480]   by complying and then in a half a dozen ways,
[00:07:59.480 --> 00:08:02.000]   communicating, "I wish I weren't here."
[00:08:02.000 --> 00:08:04.520]   This may be a revelation to you.
[00:08:04.520 --> 00:08:05.500]   Let me try it.
[00:08:05.500 --> 00:08:09.680]   You don't have to have the same kind of pleasure
[00:08:09.680 --> 00:08:11.440]   to make him feel loved.
[00:08:11.440 --> 00:08:14.040]   Take joy, if you're not enjoying
[00:08:14.040 --> 00:08:19.040]   the actual physical realities of touch and sexual union,
[00:08:19.080 --> 00:08:21.600]   take joy in him.
[00:08:21.600 --> 00:08:25.440]   Take joy in the fact that you can give him pleasure.
[00:08:25.440 --> 00:08:29.720]   Take joy in the fact that he only wants it from you.
[00:08:29.720 --> 00:08:32.880]   Take joy in the privilege that he trusts you
[00:08:32.880 --> 00:08:37.880]   with his naked, emotional, physical, ridiculous abandon
[00:08:37.880 --> 00:08:41.200]   that he would be embarrassed in any other context
[00:08:41.200 --> 00:08:44.560]   to display and he trusts you with this.
[00:08:44.560 --> 00:08:49.560]   Take joy in the grace of God that you have
[00:08:49.560 --> 00:08:55.800]   and that you can give yourself to him in these situations.
[00:08:55.800 --> 00:09:00.800]   In other words, a mature, growing, gracious wife
[00:09:00.800 --> 00:09:06.680]   who does not find physical pleasure in sexual relations
[00:09:06.680 --> 00:09:10.680]   can find lots of pleasures in the event
[00:09:10.680 --> 00:09:13.560]   because of the way God set it up to be.
[00:09:13.560 --> 00:09:18.040]   There are ways, there are ways that a mature wife
[00:09:18.040 --> 00:09:20.040]   can delight in that sexual moment.
[00:09:20.040 --> 00:09:22.960]   And just a closing word to Steve,
[00:09:22.960 --> 00:09:26.000]   I would say don't assume the worst about her.
[00:09:26.000 --> 00:09:30.280]   Assume that even without sexual desires,
[00:09:30.280 --> 00:09:33.520]   she has other good desires to please you.
[00:09:33.520 --> 00:09:37.520]   And that is a kind of love that you can receive and enjoy.
[00:09:37.520 --> 00:09:40.760]   Yes, you wish she were more passionate,
[00:09:40.760 --> 00:09:43.440]   more there, more engaged.
[00:09:43.440 --> 00:09:45.600]   Yes, you do, and that's normal, that's good.
[00:09:45.600 --> 00:09:48.600]   What husband wouldn't want that?
[00:09:48.600 --> 00:09:51.080]   Or wife if he's not engaged.
[00:09:51.080 --> 00:09:56.080]   But don't let your disappointment turn into a growing anger
[00:09:56.080 --> 00:10:01.200]   or a disgust, like you used that word.
[00:10:01.200 --> 00:10:05.400]   Don't let your disappointment and the shortfall
[00:10:05.400 --> 00:10:09.160]   turn into a disgust that drives you farther apart.
[00:10:09.160 --> 00:10:13.240]   Do your best to turn the sexual encounter
[00:10:13.240 --> 00:10:18.160]   into something she will enjoy at some level.
[00:10:18.160 --> 00:10:22.080]   That may mean, that may mean it's what you say to her
[00:10:22.080 --> 00:10:23.400]   that makes all the difference.
[00:10:23.400 --> 00:10:24.640]   She looks forward to those moments
[00:10:24.640 --> 00:10:28.160]   just because of your words, if not the event.
[00:10:28.160 --> 00:10:29.560]   And I'll pray, I really will.
[00:10:29.560 --> 00:10:33.880]   I'll pray for you, Steve, and your wife,
[00:10:33.880 --> 00:10:36.840]   that both of you will learn the secret
[00:10:36.840 --> 00:10:40.080]   of outdoing one another in showing honor
[00:10:40.080 --> 00:10:42.000]   and in showing pleasure.
[00:10:43.120 --> 00:10:44.720]   Wise counsel, thank you, Pastor John.
[00:10:44.720 --> 00:10:46.920]   And thank you for the follow-up question, Steve.
[00:10:46.920 --> 00:10:50.320]   Behind this episode was episode number 475,
[00:10:50.320 --> 00:10:52.960]   is sexual attraction essential for marriage?
[00:10:52.960 --> 00:10:55.360]   You can find that in the podcast archive.
[00:10:55.360 --> 00:10:58.200]   And we addressed a related question yesterday
[00:10:58.200 --> 00:11:00.800]   in episode number 516.
[00:11:00.800 --> 00:11:02.520]   And if you have a question for Pastor John,
[00:11:02.520 --> 00:11:03.600]   we'd like to hear it.
[00:11:03.600 --> 00:11:05.400]   Keep it short, keep it to the point,
[00:11:05.400 --> 00:11:10.080]   and email it to us at askpastorjohn@desiringgod.org.
[00:11:10.080 --> 00:11:11.560]   We're gonna break for the weekend now,
[00:11:11.560 --> 00:11:12.880]   but we'll be back on Monday.
[00:11:12.880 --> 00:11:14.240]   I'm your host, Tony Reinke.
[00:11:14.240 --> 00:11:15.120]   I'll see you then.
[00:11:15.440 --> 00:11:18.120]   (logo whooshes)
[00:11:18.120 --> 00:11:20.800]   (logo whooshes)
[00:11:20.800 --> 00:11:30.800]   [BLANK_AUDIO]

