
[00:00:00.500 --> 00:00:13.320]   SPEAKER 1: Hey, I'm Connor.
[00:05:44.040 --> 00:05:51.680]   And when we picked ConorAgent and Sandbot Mark 1 head to head, you can see ConorAgent came out on top.
[00:05:51.680 --> 00:05:58.680]   It kind of beat out Sandbot in most of these categories, and the margin was pretty significant for these tasks.
[00:05:58.680 --> 00:06:02.680]   So what did we learn from these initial evals?
[00:06:02.680 --> 00:06:09.320]   So like I mentioned earlier, you know, these reasoning models had an outsized impact on downstream actions and downstream accuracy.
[00:06:09.320 --> 00:06:16.320]   And then we also learned that accuracy-based evaluations were a good heuristic for how good an agent is doing.
[00:06:16.320 --> 00:06:22.320]   But between that and actually still having to look at the traces, we didn't have clear insights into where to go from here.
[00:06:22.320 --> 00:06:28.960]   So we know these are the metrics that these agents produce, but how do we improve the agents?
[00:06:28.960 --> 00:06:32.880]   And so we thought about three core axes for how do we improve these agents.
[00:06:32.880 --> 00:06:39.680]   One is like changing the graph of the architecture, two is changing the models and the prompts, and then three was adding more tools.
[00:06:39.680 --> 00:06:47.960]   So we spent a lot of time reflecting on the customer use cases, customer needs at the time, and we wanted to enable like a lot of these initial workflows with these changes.
[00:06:47.960 --> 00:06:55.960]   So we picked changing the models in the prompt and adding more tools as the first two areas that we wanted to invest in for improvements.
[00:06:55.960 --> 00:07:03.400]   So I'll talk a little bit about a couple of the cool learnings we had from doing model and prompt changes.
[00:07:03.400 --> 00:07:07.320]   So the first thing we want to do is kind of optimize for performance and cost.
[00:07:07.320 --> 00:07:11.400]   01, 03, and 01 Preview were pretty expensive, and they were also pretty slow.
[00:07:11.400 --> 00:07:17.160]   So, and also in the start of this year, seemingly new models were coming out like week after week.
[00:07:17.160 --> 00:07:21.160]   So you're often just plugging in a new model and trying to see if it was better or not.
[00:07:21.160 --> 00:07:26.920]   And what was interesting is that we didn't really see a huge difference until 4.1 came out recently,
[00:07:26.920 --> 00:07:31.160]   and that's the only model we replaced 01 with in production for agentic planning.
[00:07:31.160 --> 00:07:36.520]   And the outcome of this change was that an initial agent run that used to cost around 35 cents
[00:07:36.520 --> 00:07:40.360]   now costs around 10 cents with 4.1 with similar performance.
[00:07:41.800 --> 00:07:49.800]   You can see here the number of other models that we tried and why 4.1 is the best or most cost effective model for our planning and our agent.
[00:07:49.800 --> 00:07:53.560]   And we tried even Deep Seek, Cloud 3.7, Gemini 2.5 recently.
[00:07:53.560 --> 00:07:57.800]   And one thing to know, I guess, for Deep Seek was that when it came out, it was really promising.
[00:07:57.800 --> 00:08:05.800]   But it was only until probably like a week or two ago when latency was down to an acceptable threshold or similar to like 01 for these tasks.
[00:08:05.800 --> 00:08:19.000]   Another thing we came across was date formatting, which is pretty interesting, where we had a bunch of models fail to correctly identify what date was in the future, just because of the format it was in.
[00:08:19.000 --> 00:08:32.280]   So we saw that 4.0 struggled with something like 5.14, 2025 at 3 versus May 15th, 2024, because the day was in the future, it actually thought that the date of 2024 was in the future as well.
[00:08:32.280 --> 00:08:42.680]   So we've done some adjustments and prompting just by providing actually different versions of the date and improve the performance and standardize accuracy on a date-based task across models.
[00:08:44.040 --> 00:08:46.440]   And the last main thing was how do we improve tool calling?
[00:08:46.440 --> 00:08:54.600]   This is something we're still working on, but initially the huge problem was that agents were making throwaway tool calls, something like searching for B2B, just generally.
[00:08:54.600 --> 00:09:07.240]   So what we did is we ended up changing a lot of the Pydantic models for these input schemas for tools to force the tool calling node or tool calling agent to change the input schema and think a little bit more about what it was calling.
[00:09:08.920 --> 00:09:20.200]   So just overall across prompt and model changes, we learned that, you know, agent costs are going down a lot because we were able to swap 01 to 41 for agentic planning with no notable quality change.
[00:09:20.200 --> 00:09:25.080]   And also we learned there's a ton of edge cases that evals don't necessarily catch.
[00:09:25.080 --> 00:09:33.160]   And even if you build a lot of robust evals, you're probably still going to find yourself looking at the traces to do some kind of human eval or human vibe check.
[00:09:33.160 --> 00:09:38.440]   And that's even notable from OpenAI recently with their changes in the models in ChatGPT.
[00:09:38.440 --> 00:09:42.440]   We also learned models tend to spike in different use cases.
[00:09:42.440 --> 00:09:48.600]   So using a model in planning might not be as effective in tool calling or reflecting or in different parts of your agent workflow.
[00:09:48.600 --> 00:09:51.000]   So you probably want to do some kind of node-based eval.
[00:09:53.000 --> 00:09:55.480]   So the second axis was building more tools.
[00:09:55.480 --> 00:09:58.840]   And we needed to think about what tools we needed to build.
[00:09:58.840 --> 00:10:05.480]   And so we thought about, okay, what use cases can we not support today that we really want to turn on with additional tools?
[00:10:05.480 --> 00:10:11.480]   So what customers can we power new workflows with by adding just a single new tool?
[00:10:13.000 --> 00:10:20.920]   So the four tools that we decided to add because of this were deep internet research, browser access, searching HTML, and dataset access.
[00:10:20.920 --> 00:10:23.800]   And so I'll go through a couple of these.
[00:10:23.800 --> 00:10:28.280]   So why we started with deep internet research is that internet search is still hard.
[00:10:28.280 --> 00:10:35.080]   Between SEO articles on Google and as well as with search grounding with LLMs, with things like OpenAI and perplexity,
[00:10:35.640 --> 00:10:39.960]   you're left with a lot of result qualities out of your hands.
[00:10:39.960 --> 00:10:48.040]   And we also saw that in our agentic use that tools or calls to internet were not being utilized like we would.
[00:10:48.040 --> 00:10:53.560]   So like this is how we would conduct research on the internet before using LLMs.
[00:10:53.560 --> 00:10:56.520]   So we thought about how do we do it today?
[00:10:56.520 --> 00:11:00.680]   So we're pretty good at doing internet research, but we do it fundamentally differently than agents were doing it,
[00:11:00.680 --> 00:11:03.080]   or how our agents were doing it initially.
[00:11:03.080 --> 00:11:07.080]   When you do a search on Google, you might search for a query, look at the top 10 links,
[00:11:07.080 --> 00:11:11.080]   implicitly filter out probably five of those just based on the source,
[00:11:11.080 --> 00:11:15.000]   open a couple of new tabs, maybe read through a couple of sentences on each,
[00:11:15.000 --> 00:11:18.920]   before deciding that you need to do a different search query or that you found your answer.
[00:11:18.920 --> 00:11:22.360]   So we saw that our agents were not mimicking this common behavior,
[00:11:22.360 --> 00:11:25.960]   and we wanted to adjust course to improve agent result quality.
[00:11:25.960 --> 00:11:32.520]   So we upgraded from our initial Pydantic model, which was initially we had a very naive structure,
[00:11:32.520 --> 00:11:36.600]   which is just kind of like a query term, and we've kind of flipped that to include a bunch of other
[00:11:36.600 --> 00:11:42.600]   arguments with things like a category, whether we want to live crawl, including the text in the summary,
[00:11:42.600 --> 00:11:46.280]   and also like maybe constraining like domain or even published at date.
[00:11:46.280 --> 00:11:50.760]   And so by changing all these parameters, we're changing the trajectory of a Google search as well,
[00:11:50.760 --> 00:11:56.920]   from first like reviewing just the preview from an internet search output, which is what we have on the left here,
[00:11:56.920 --> 00:12:01.640]   to after getting both the URL and the actual page content in one tool call.
[00:12:01.640 --> 00:12:10.040]   Sorry, so what this allows us to do is pull in all this content at once and sidestep this issue
[00:12:10.040 --> 00:12:15.000]   that we were seeing with agents picking an answer just based on a Google search preview,
[00:12:15.000 --> 00:12:17.560]   which as we know isn't always reliable or accurate.
[00:12:18.920 --> 00:12:23.400]   So the second main tool we built was browser access. So how do we do it again?
[00:12:23.400 --> 00:12:27.960]   There's a lot of rich data online that scraping isn't able to capture.
[00:12:27.960 --> 00:12:33.320]   So between like online data sources or data sets that require you to enter a query,
[00:12:33.320 --> 00:12:37.080]   interactive search experience, or even things like Google Maps or images,
[00:12:37.080 --> 00:12:39.320]   you can't really capture that content with scraping.
[00:12:39.320 --> 00:12:42.920]   So we wanted to allow our unified agent to use the browser the same way we would.
[00:12:42.920 --> 00:12:47.000]   So we built browser access as a sub-agent.
[00:12:47.000 --> 00:12:52.360]   So we gave this tool, which is basically browser access to this agent.
[00:12:52.360 --> 00:12:57.400]   And what it does is it decomposes the task into a browser trajectory using O4Many,
[00:12:57.400 --> 00:13:00.920]   and then also uses computer use preview to actually action on that.
[00:13:00.920 --> 00:13:03.640]   We evaluated browser use, the open source alternative,
[00:13:03.640 --> 00:13:06.440]   and we found that while it was marginally faster,
[00:13:06.440 --> 00:13:11.640]   it struggled in more complex browser tasks, which led us to use computer use preview instead.
[00:13:11.640 --> 00:13:14.600]   You can see an example of this here.
[00:13:14.600 --> 00:13:18.920]   It's where we try to find if Google has EV parking on site.
[00:13:18.920 --> 00:13:22.040]   And so it eventually ends up using the browser use tool.
[00:13:22.040 --> 00:13:23.320]   It goes to Google Maps.
[00:13:23.320 --> 00:13:29.720]   It ends up using Street View, going through looking for an EV charging station in their parking lot,
[00:13:29.720 --> 00:13:35.880]   and then also flipping to a new tab in the browser to check to see if it has EV.
[00:13:35.880 --> 00:13:41.880]   And on that last page there, it does actually confirm between Google Maps and that page that
[00:13:41.880 --> 00:13:43.400]   there is an EV charging station.
[00:13:43.400 --> 00:13:46.760]   So we learned a lot from these tools.
[00:13:46.760 --> 00:13:51.160]   And one thing we learned was, okay, we can't use this kind of naive approach to internet search.
[00:13:51.160 --> 00:13:55.080]   Internet search in Google is great, but you still need to empower your agent to be able to
[00:13:55.080 --> 00:13:59.960]   look at the data, ingest the right content into context, and then action based off of that context.
[00:14:00.600 --> 00:14:06.440]   Deep search and this pivot to changing and pulling in content at once massively reduced the amount of
[00:14:06.440 --> 00:14:10.360]   misinterpretation we had in internet search and changed how we conducted research.
[00:14:10.360 --> 00:14:16.360]   And these other tools like browser use and searching HTML unlocked completely new use cases for our agent.
[00:14:16.360 --> 00:14:22.360]   So as a result, the new agent or the new champion we have in prod is Kunal Browser Agent.
[00:14:22.360 --> 00:14:25.720]   As you can see, we still kept the name or theme of naming our agents.
[00:14:25.720 --> 00:14:32.360]   So a couple quick next steps is based on these changes in tools, we want to invest a little bit
[00:14:32.360 --> 00:14:36.920]   more time in evals to actually highlight some of these issues that I found just looking through traces
[00:14:36.920 --> 00:14:41.640]   or we found looking at outputs to make this process a little bit more repeatable and scalable.
[00:14:41.640 --> 00:14:50.760]   Awesome. We are solving a lot of interesting agent problems. So if you also want your name in our
[00:14:50.760 --> 00:14:57.320]   code base as an agent, come chat with us after or apply online. We are hiring tons of engineers. Thank you, guys.
[00:14:57.320 --> 00:15:05.320]   Thank you, guys.

