
[00:00:00.000 --> 00:00:05.840]   So the tweet was, the parishioner would be like the person involved in the laboratory,
[00:05:31.800 --> 00:05:37.200]   Like you have Sally Hemings, you know, Thomas Jefferson's mistress.
[00:05:37.200 --> 00:05:41.000]   So like, I don't know. How is it possible for thousands of people?
[00:05:41.000 --> 00:05:42.700]   What kind of social structure could lead to this?
[00:05:42.700 --> 00:05:45.100]   Yeah, nobody really knows is a short answer.
[00:05:45.100 --> 00:05:51.700]   So the math is like, you know, there's like there's evidence from from Andhra Pradesh, South India.
[00:05:51.700 --> 00:05:57.500]   David Reich looked at it and it's like if you run the math, it's like, oh, like their endogamy rate is like,
[00:05:57.500 --> 00:06:04.000]   you know, point, you know, it's like ninety nine point five percent per generation, like, you know, super high.
[00:06:04.000 --> 00:06:09.400]   So, I mean, you know, when when I was younger, you know,
[00:06:09.400 --> 00:06:15.500]   the endogamy rate for like black Americans was like ninety five percent, which is high.
[00:06:15.500 --> 00:06:17.600]   And today it's like eighty five percent, you know.
[00:06:17.600 --> 00:06:24.500]   But. You know, five percent is like ten times bigger than what I'm talking about, you know.
[00:06:24.500 --> 00:06:30.000]   Yeah. Like you said, average black Americans, 20 percent European in ancestry, et cetera, et cetera.
[00:06:30.000 --> 00:06:34.300]   So it's just like there's really high barriers in this economy in terms of how it can be maintained.
[00:06:34.300 --> 00:06:38.900]   One thing that I wonder about is infanticide.
[00:06:38.900 --> 00:06:45.300]   Perhaps, I mean, maybe just like the social taboos, reproductive fitness is really low.
[00:06:45.300 --> 00:06:53.200]   I don't know. I it doesn't you know, for humans, it doesn't make sense, but the data is what it is.
[00:06:53.200 --> 00:06:58.400]   Indians just are really good at endogamy for some reason.
[00:06:58.400 --> 00:07:04.800]   You know, whereas in other populations, the general pattern is.
[00:07:04.800 --> 00:07:11.200]   You know, I mean. You see someone, you're like, oh, they're fine, you know?
[00:07:11.200 --> 00:07:17.200]   Yeah. One thing leads to another, you know, I just I guess, you know, this isn't it's not rocket science.
[00:07:17.200 --> 00:07:22.600]   It's universal human nature. Right. But somehow Indians were able to escape that.
[00:07:22.600 --> 00:07:28.600]   No, no, really. No one really knows. I mean, I've had multiple Genesis come up to me and be like, what's up with this?
[00:07:28.600 --> 00:07:30.800]   I don't know. It's like, why are you asking me?
[00:07:30.800 --> 00:07:34.800]   And I'm like, well, I mean, you know, you're brown.
[00:07:34.800 --> 00:07:38.200]   So maybe, you know, it's like they're trying to figure out whether there's a secret sauce here.
[00:07:38.200 --> 00:07:46.900]   Because it's just not it doesn't make any sense for a for a mammal where the males in particular are highly polygynous, you know, and ideal.
[00:07:46.900 --> 00:07:50.600]   So, I mean, are there any hypotheses out there about that?
[00:07:50.600 --> 00:07:53.600]   I try to explain this. Not really.
[00:07:53.600 --> 00:07:58.000]   I mean, you know, it's like, oh, like caste system, blah, blah, blah, you know.
[00:07:58.000 --> 00:08:05.600]   But again, I mean, you know, sexual exploitation of lower caste women by upper caste men has been a thing.
[00:08:05.600 --> 00:08:09.100]   So I do wonder, like, what's up with that? I mean, there are some cases where you see things.
[00:08:09.100 --> 00:08:18.200]   So like on the Nair, the Nair group in Kerala, you know, many of them, many of the women traditionally, not always,
[00:08:18.200 --> 00:08:28.000]   but they have these relationships with Kerala Brahmins, Namatiri Brahmins, that weren't marriages, but there was like consort.
[00:08:28.000 --> 00:08:30.500]   There were consorts and, you know, Kerala.
[00:08:30.500 --> 00:08:32.900]   I think the Nair also did polyandry and other things.
[00:08:32.900 --> 00:08:38.200]   But, you know, you see the Nair, you see like a range of like genetic distance to Namatiri Brahmins.
[00:08:38.200 --> 00:08:41.100]   And that's just because they're biological fathers or fathers.
[00:08:41.100 --> 00:08:46.800]   I mean, I don't know if they call them fathers, but, you know, I mean, are of that group.
[00:08:46.800 --> 00:08:49.200]   So there are exceptions to this.
[00:08:49.200 --> 00:08:56.500]   But, you know, like like you're telling me, yeah, like in general, in general, I can like look at someone.
[00:08:56.500 --> 00:09:05.800]   Most Indians like figure out like what their community, as they say, is from, which is like not like typical, you know, most most of most of the world's not like that.
[00:09:05.800 --> 00:09:11.600]   It's basically like if all of India is populated by people like Ashkenazi Jews.
[00:09:11.600 --> 00:09:16.800]   You know, very, very people because people are like, you know, people are like, oh, well, there's no other example.
[00:09:16.800 --> 00:09:24.400]   And I'm like, actually, there is like Ashkenazi Jews, the Roma who themselves are of part Indian origin.
[00:09:24.400 --> 00:09:31.000]   You know, there's a few examples. The issue is just like having a whole society like this is pretty weird.
[00:09:31.000 --> 00:09:35.800]   Yeah, that is that is the innovation. It's like, oh, let's have a whole society that's stratified.
[00:09:35.800 --> 00:09:44.700]   So, you know. Yeah, it's very interesting. Speaking of Ashkenazi Jews, I thought I thought your I thought your post on that was very interesting.
[00:09:44.700 --> 00:09:52.900]   And, you know, you talk about how, you know, before before Jews were kind of liberated in Europe in the 18th century or sorry, it was the 19th century.
[00:09:52.900 --> 00:09:58.700]   There just wasn't that early 19th. Yep. There wasn't that much Jewish achievement.
[00:09:58.700 --> 00:10:15.700]   And it kind of made me wonder, are there like are there some other population groups in the world today that are that were bottlenecked by a similar process and who are also very endogamous that, you know, once they get to a point of prosperity and and liberation that Jews went through in the 19th century?
[00:10:15.700 --> 00:10:22.700]   You know, in the future, we'll just be talking about how they're outputting a greater portion of the world's cultural heritage.
[00:10:22.700 --> 00:10:30.900]   Like, you know, like parts of the world that are just going through industrialization now and might have like small populations like Ashkenazi Jews.
[00:10:30.900 --> 00:10:35.400]   Right. Is there potential for like a new Ashkenazi Jew in the next century or two?
[00:10:35.400 --> 00:10:40.300]   I guess what I'm asking. So what you need is Ashkenazi Jews are highly endogamous were.
[00:10:40.300 --> 00:10:49.900]   Yeah. And, you know, they they emerged in the context of Central East Europe as a middlemen minority.
[00:10:49.900 --> 00:11:02.000]   You know what the whole thing is like, you know, Haredi Jews dress like Polish nobles, you know, because they worked for these Polish nobles as factors and tax collectors and administrators and whatnot.
[00:11:02.000 --> 00:11:17.300]   So I guess you have to look for something like that. Well, you know, this is a totally equivalent because endogamy is not a big issue here, but like Fujianese, you know, Chinese from Fujian have traditionally done better on examinations going back a thousand years.
[00:11:17.300 --> 00:11:23.700]   Go back to the Song Dynasty. So there were like affirmative action quotas on people from Fujian.
[00:11:23.700 --> 00:11:35.300]   So if you look at like who some Fujian people, basically a lot of the rich Chinese, not all, obviously, but, you know, traditionally, like in Hong Kong,
[00:11:35.300 --> 00:11:51.400]   the elite families are, you know, Shanghais, some Fujianese. And so like these coastal Southeast coastal people in China have traditionally been extremely enterprising and central government in China has often clamped down on them.
[00:11:51.400 --> 00:11:59.400]   Obviously, this government is not the modern economy cannot. And so I think these these populations might come into their own, you know?
[00:11:59.400 --> 00:12:18.400]   Although, didn't you write somewhere else that the Chinese government for a long time, like not just, you know, the CCP, but like, I guess China, you know, in Chinese history, there's been many instances of the government trying to get rid of like genetically distinct groups by, I guess, breeding them into the larger stock.
[00:12:18.400 --> 00:12:25.400]   So potentially that reduces the odds of some, you know, outlier endogamous group.
[00:12:25.400 --> 00:12:48.400]   Yeah, so in China, the only equivalent, like, like you see in Ashkenazi Jews, the Hakka in South China, and the Hakka are descended from northern Chinese migrants. And so they speak like a dialect of Mandarin, northern Chinese, you know, dialect in the South, like in Guangdong, where the Cantonese and Taishanese are, and, you know, they still kind of tend to intermarry.
[00:12:48.400 --> 00:13:14.400]   I mean, they're, they're spatially isolated. But, you know, again, like, the Hakka, the Hakka are not like Ashkenazi Jews and having an ideological reason for their endogamy, you know, Chinese lineages, some sound like Indian lineages, but are paternal, you know, so your identity and who you are, your clan is determined by who your father is.
[00:13:14.400 --> 00:13:28.400]   So, you know, that's, I mean, you might have a lower status if your mother is an ethnic minority, like Zhuang or Uyghur or something like that, but, you know, informally, but still officially you're part of the clan. And so that's, I think, how assimilation has happened.
[00:13:28.400 --> 00:13:47.400]   Genetically, people in Guangdong, like the Cantonese, like they have a minority of, you know, indigenous or South ethnic group, you know, ancestry. Some of their practices are clearly not Han Chinese, especially like certain marriage practices, certain things that women do.
[00:13:47.400 --> 00:14:08.400]   And most of the gene flow is probably from females, from non-Han that were assimilated in the area. So, yeah, the Han identity is very assimilative. North of the Yangtze, pretty much every Han sample that I have has a little bit of West Eurasian ancestry. South of the Yangtze, none of them have it.
[00:14:08.400 --> 00:14:30.400]   And so I think most of that West Eurasian is probably assimilated Mongol and other things like that. Because the Mongols are about 10% assimilated Mongol. Yeah, I think that's what it is. Because the Mongols are about 10% West Eurasian. And the Tao for me is, you know, like about 1% of Northern Chinese Han men have R1A, maybe 0.5%.
[00:14:30.400 --> 00:14:48.400]   It's not super high, but R1A is, you know, mostly found in Iranians and Slavs. And Mongols have it. They have the Indo-Iranian version because they assimilated Scythians and Sarmatians and other Iranian steppe people. So I think that's probably where that comes into the Chinese.
[00:14:48.400 --> 00:15:06.400]   And, you know, you can go back to the Toba Turks and other groups after the fall of the Han dynasty, you know, 1500 or actually 1700 years ago, 1700-1800 years ago. I mean, I think that's when they started introducing that genetic element to Northern China. North of the Yangtze.
[00:15:06.400 --> 00:15:24.400]   Uh-huh. Interesting. By the way, going back to India, there's been a lot of talk about how a lot of American CEOs of big tech companies are Indians and specifically from Brahmin jatis. Is there some particular reason that that seems to be happening?
[00:15:24.400 --> 00:15:27.400]   Wait, what seems to happen? Can you repeat that again?
[00:15:27.400 --> 00:15:35.400]   Why are a lot of big tech CEOs Indians and specifically a lot of them from Brahmins?
[00:15:35.400 --> 00:15:47.400]   Yeah, well, the guy from TikTok's not. He's Baniya. I mean, I think the Indian explanation, which you probably know, is that Brahmins are illiterate. They're symbolic manipulators.
[00:15:47.400 --> 00:15:59.400]   And so obviously, you know, if you were at Microsoft or Google, and they tend to be particularly South Indian Brahmins, actually, as opposed to North Indian Brahmins. There aren't that many of those.
[00:15:59.400 --> 00:16:11.400]   And this goes back to the colonial period, actually. South Indian Brahmins would migrate to the cities in North India to work in the Indian civil service. The reverse would not happen.
[00:16:11.400 --> 00:16:24.400]   So, you know, this is a longstanding issue or issue or phenomenon of South Indian English speaking Brahmin elites in particular, availing themselves of technology, higher education.
[00:16:24.400 --> 00:16:36.400]   You know, Tamil Brahmins, for example, are very well represented in engineering and software. And that's obviously the pipeline that Indian Americans are going in into as CEOs, highly overrepresented.
[00:16:36.400 --> 00:16:48.400]   You know, so I think, you know, the CEO of Microsoft and CEO of Google are both South Indian Brahmins. They're both Telugu Brahmins.
[00:16:48.400 --> 00:16:57.400]   There's some there's some, like, debates, I think, whether whether the guy at Microsoft is a Brahmin or not. I don't know.
[00:16:57.400 --> 00:17:02.400]   I can't tell these sorts of things. I mean, I can, but not like I don't have a good instinct. You know what I'm saying?
[00:17:02.400 --> 00:17:09.400]   But anyway, yeah. So I think Brahmins are, you know, like Ashkenazi Jews. You know, they analogize themselves, particularly South Indian Brahmins.
[00:17:09.400 --> 00:17:18.400]   I think we do have to distinguish that because, you know, one of you heard about a Guju Brahmin or a UP Brahmin, you know, it's like those people just stay where they are.
[00:17:18.400 --> 00:17:30.400]   You know, they're not, you know, they're local landed elites, but they're not like well known outside of the Indian subcontinent or, you know, to be honest, within the Indian subcontinent from what I can see.
[00:17:30.400 --> 00:17:36.400]   Well, what explains that? I mean, so I read I read a part of Satya, he's the Microsoft CEO, Satya Nadella.
[00:17:36.400 --> 00:17:42.400]   And he he talked about how his parents were like these Marxist philosophers, you know, Brahmin philosophers.
[00:17:42.400 --> 00:17:54.400]   But anyway, so what explains what explains why these North Indians were, I guess, complacent and these South Indians were availing themselves of, you know, the resources?
[00:17:54.400 --> 00:18:01.400]   Yeah, I mean, so I think UP and Bihar in particular, the elites, they tend to be they tend to like to be big fish in small ponds.
[00:18:01.400 --> 00:18:07.400]   So it's not like there is like Rajput Thakurs all over the world either from UP, right? Punjab is different.
[00:18:07.400 --> 00:18:17.400]   There's a lot of Punjabis all over the world of various groups, you know, like Jats, agriculturalists, farmers and Central Valley countries all over the place, you know.
[00:18:17.400 --> 00:18:24.400]   In contrast, in UP, Bihar, these North Indian states, there's just like there's less dynamism, less cultural dynamism.
[00:18:24.400 --> 00:18:33.400]   The behavioral economic literature shows like a really strong preference for zero sum gains, wanting to be like at the at the pinnacle of the local.
[00:18:33.400 --> 00:18:46.400]   This is not always true, you know, but they prefer to be at the pinnacle of the local power structure rather than taking a risk going somewhere else where they might not be at the peak.
[00:18:46.400 --> 00:18:51.400]   You know, they might be way more well off in the aggregate, but, you know, they wouldn't be at the peak.
[00:18:51.400 --> 00:18:58.400]   And so, for example, someone like like Chandra Sekhar, Chandra Sekhar Limit, he's a Tamil Brahmin by background.
[00:18:58.400 --> 00:19:05.400]   Obviously, he settled in the United States eventually. But, you know, I think he was born in Lahore.
[00:19:05.400 --> 00:19:13.400]   His dad was working for the Indian Civil Service. And, you know, if you read his biography, they experience like some kind of discrimination,
[00:19:13.400 --> 00:19:21.400]   you know, prejudice being South Indians in the north. And then Chandra Sekhar went to the United States and during the time of segregation,
[00:19:21.400 --> 00:19:28.400]   you know, and they tried to put him in the blacks only area in St. Louis, like for some sports game.
[00:19:28.400 --> 00:19:35.400]   There's like all sorts of things that happen, you know, and then he experienced prejudice at the hands of I think Arthur Eddington in particular,
[00:19:35.400 --> 00:19:40.400]   was was pretty prejudiced against Indians and their ability to contribute to physics.
[00:19:40.400 --> 00:19:46.400]   So is that the guy who approved Einstein's or the approved relativity?
[00:19:46.400 --> 00:19:51.400]   Right. Yeah. Yeah. I think empirically. Yeah. So, yeah. But I mean, at least that's Chandra Sekhar's take.
[00:19:51.400 --> 00:19:55.400]   Like, you know, we don't know if it's like 100 percent true that anything was really, you know, who knows?
[00:19:55.400 --> 00:19:59.400]   Because sometimes it turns out that there's personal beefs going on.
[00:19:59.400 --> 00:20:02.400]   I don't think anything ever told his side. He died a long time ago.
[00:20:02.400 --> 00:20:10.400]   Chandra Sekhar lived until like it wasn't like 10 years ago. I think he died 10 years ago.
[00:20:10.400 --> 00:20:21.400]   Yeah, I think. Oh, no, not 10 years ago, like 1995. So a while ago.
[00:20:21.400 --> 00:20:28.400]   Yeah. Yeah. Ninety five. So 25 years ago. But yeah, I mean, he was still I mean, so he was still around when I was in high school.
[00:20:28.400 --> 00:20:34.400]   I remember someone did a report on him and, you know, it's hard to find information back then, but, you know, you could.
[00:20:34.400 --> 00:20:40.400]   He was still around giving quotes. Yeah. Does the work you do involve a lot of traveling?
[00:20:40.400 --> 00:20:47.400]   I mean, you're writing about all these different areas of the world and, you know, their anthropological and genetic history.
[00:20:47.400 --> 00:20:56.400]   I wonder if that if that requires you or if it helps you to, like, just travel to all these places or are you able to do that just from just from here?
[00:20:56.400 --> 00:21:00.400]   I guess I do most of the United States. I mean, I've traveled a little bit, but not too much. I'm not a big traveler internationally.
[00:21:00.400 --> 00:21:05.400]   I'm not a you know, I'm like, yeah, I don't I don't do that.
[00:21:05.400 --> 00:21:14.400]   Some people do. You know, Spencer Wells, who I worked with, former boss, he's traveled all over the world and, you know, with National Geographic and stuff.
[00:21:14.400 --> 00:21:22.400]   That adds a lot of local color in terms of things you see, things, you know, whenever we talked about the Eurasian steppe, he's been there a lot.
[00:21:22.400 --> 00:21:27.400]   So, you know, he can add a lot to that in a few places.
[00:21:27.400 --> 00:21:32.400]   If if I mean, I don't know if you read the Finland series. I've been to Finland, you know.
[00:21:32.400 --> 00:21:38.400]   So there are certain things that I know about Finland. I've been to Finland, been to Italy.
[00:21:38.400 --> 00:21:47.400]   I don't know. England just seemed like the United States, but whiter. So, I mean, there was there wasn't like, oh, like, whoa, like I really understand the British people now.
[00:21:47.400 --> 00:21:52.400]   I'm just like, OK, they're drinking a lot. I think I I think I am not surprised by that.
[00:21:52.400 --> 00:21:57.400]   Just judging by, you know, like all those British sitcoms and TV shows where they're like drinking in the morning.
[00:21:57.400 --> 00:22:01.400]   I get it now, you know, so. Huh. Yeah.
[00:22:01.400 --> 00:22:07.400]   So that's one thing I was wondering is knowing all that you know about the history of these different places.
[00:22:07.400 --> 00:22:13.400]   Do you feel that when you visit a place or when you learn more about a place, you're like, oh, I what they're doing today.
[00:22:13.400 --> 00:22:21.400]   That makes sense to me, like why why it is the way it is, given what I know about, you know, the the roots of what happened in that place thousands of years ago.
[00:22:21.400 --> 00:22:25.400]   So does it feel that it just kind of random? No, it's not random. Sometimes I do.
[00:22:25.400 --> 00:22:29.400]   I mean, there's sometimes where it's like, you know, someone does this or their family does this.
[00:22:29.400 --> 00:22:38.400]   And I'm like, oh, it's because of this. They're like, well, oh, you know, like they don't because you don't know the antecedents of, you know, we don't know the antecedents of everything we do.
[00:22:38.400 --> 00:22:45.400]   And so a lot of times I do. And, you know, I mean, the thing was, like, you know, for example, like Americans are really ignorant in geography.
[00:22:45.400 --> 00:22:51.400]   So. So 2019, I'm a scientific conference in the American Society of Human Genetics.
[00:22:51.400 --> 00:22:57.400]   You know, I'm meeting these people, you know, you're networking, you're meeting. So I met this Chinese geneticist.
[00:22:57.400 --> 00:23:08.400]   She's officially in grad school in the United States. I was like, oh, where are you from? She was just like, oh, I'm from a city between Beijing and Guangdong, like exactly in the middle.
[00:23:08.400 --> 00:23:14.400]   OK, so here's my my train of thought. So I immediately blurred out Wuhan.
[00:23:14.400 --> 00:23:20.400]   She was like, well, how did you guess that? You know, it's a one. She was shocked that I knew what Wuhan that I knew of Wuhan.
[00:23:20.400 --> 00:23:27.400]   Right. Because most don't to Shanghai's the middle. But if she was from Shanghai, she would say Shanghai.
[00:23:27.400 --> 00:23:37.400]   So it had to be another city. I happen to know that there's a high speed line rail line between Beijing and Guangdong between Guangzhou.
[00:23:37.400 --> 00:23:43.400]   And it's its middle point is Wuhan. So I knew what was exactly in the middle. Right.
[00:23:43.400 --> 00:23:50.400]   And so I was like, you know, these are the sort of things. I mean, it's like, oh, like an American. It's like super amazing because we don't know any geography.
[00:23:50.400 --> 00:23:54.400]   Like her friend was like, you know, I was like looking at him. I was like, oh, you're pretty tall.
[00:23:54.400 --> 00:23:58.400]   Like, you know, are you from the Chinese? Like, yeah, yeah, I'm from the east. I'm like Shandong.
[00:23:58.400 --> 00:24:02.400]   And then he was just like, well, how do you know that? I'm like, what's the easternmost province?
[00:24:02.400 --> 00:24:10.400]   I mean, I mean, it's just an educated. You know, I'm saying if someone's like someone's like has like they're talking about chowder.
[00:24:10.400 --> 00:24:14.400]   You know, a drink a tonic and it's like wicked smart. And I'm just like, are you from Boston?
[00:24:14.400 --> 00:24:19.400]   Like, whoa, that's wicked crazy. How'd you know that?
[00:24:19.400 --> 00:24:30.400]   And I'm just like, you know, but it's because because I know like everybody outside of America rightfully assumes that Americans do not know anything about where they're from.
[00:24:30.400 --> 00:24:38.400]   Like nothing. Yeah. And so it's just like an incredible party trick with an American accent to be like, you are from Praha.
[00:24:38.400 --> 00:24:45.400]   You know, what, you know, but by the way, can you guess my Jati?
[00:24:45.400 --> 00:24:51.400]   I mean, I know you do you right now, but I couldn't I didn't guess it.
[00:24:51.400 --> 00:24:55.400]   I don't know by the name. I mean, you look are you like half Patel, half Bonnie?
[00:24:55.400 --> 00:24:59.400]   I'm just guessing. Yeah. Yeah. Did I guess right? Yeah.
[00:24:59.400 --> 00:25:04.400]   Yeah, that's exactly right. I don't even know.
[00:25:04.400 --> 00:25:10.400]   But my mom, my dad, my dad is Patel and my mom is Maria. Yeah.
[00:25:10.400 --> 00:25:16.400]   OK. All right. That's exactly correct. OK, guys, this is not a conspiracy between us.
[00:25:16.400 --> 00:25:21.400]   Like, he literally just I didn't know that question was going to be asked and I actually didn't have any.
[00:25:21.400 --> 00:25:26.400]   I just like looked at him and I was just like, this is my guess. This is my educated guess.
[00:25:26.400 --> 00:25:31.400]   Right. Right. So that alone should justify your subscription. Yeah.
[00:25:31.400 --> 00:25:39.400]   OK, so I've had this question about, you know, the greater male variance theory for a long time, which is that.
[00:25:39.400 --> 00:25:44.400]   So basically the idea is men produce more geniuses, but also more idiots.
[00:25:44.400 --> 00:25:47.400]   So I've always wondered, like, why is that the case?
[00:25:47.400 --> 00:25:53.400]   Because so is there some there must be some mechanism that, like, just increases the variation,
[00:25:53.400 --> 00:25:59.400]   like, you know, gives you a higher odds of being a genius, but at the cost of higher odds of also being an idiot.
[00:25:59.400 --> 00:26:02.400]   That is, like, more activated than men. Right. Like, why?
[00:26:02.400 --> 00:26:09.400]   What is the tradeoff that involves if you activate the tradeoff, you might have a higher odds of becoming a genius,
[00:26:09.400 --> 00:26:13.400]   but also a higher odds of becoming an idiot. Yeah.
[00:26:13.400 --> 00:26:16.400]   So, I mean, you got to, like, be a little bit of a molecular mechanism.
[00:26:16.400 --> 00:26:21.400]   I haven't looked at in detail in a while. But one of the hypotheses is, for example, we have one X chromosome.
[00:26:21.400 --> 00:26:31.400]   So with X chromosomes, normally with women, there's inactivation of one X chromosome randomly in the cell.
[00:26:31.400 --> 00:26:35.400]   Right. Or in the tissue or whatever, in the tissue, in the bar bodies. Right.
[00:26:35.400 --> 00:26:43.400]   So every cell has an X chromosome and they tend to clump where it's like they're these, like, bar bodies, like X chromosomes that are inactivated.
[00:26:43.400 --> 00:26:51.400]   They're not expressing, they're like, like, euchromatic. People are going to be like, oh, my God, like, he's getting euchromatic and heterochromatic mixed.
[00:26:51.400 --> 00:26:57.400]   I was going to mixed up. OK, I'm not a molecular geneticist. But anyway, so one of the X chromosomes has to inactivate and that's random.
[00:26:57.400 --> 00:27:04.400]   OK, so let's say a woman has a major mutation in the X chromosome.
[00:27:04.400 --> 00:27:12.400]   You know that, like, she has another copy. Right. But, you know, it could be that in that cell there's a malfunction because the other copy is the one that's inactivated.
[00:27:12.400 --> 00:27:18.400]   The one that's functional. Now, if you're a man, there's no choice. It's only one X chromosome.
[00:27:18.400 --> 00:27:23.400]   Mm hmm. Right. So obviously that's limiting the degrees of freedom. Right.
