
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:31.360 --> 00:03:33.640]   So I was just grateful for the time that I had.
[00:03:33.640 --> 00:03:35.120]   So I guess in the second chapter,
[00:03:35.120 --> 00:03:37.520]   I didn't really look for that.
[00:03:37.520 --> 00:03:40.600]   I didn't miss being on the field
[00:03:40.600 --> 00:03:43.380]   because I was grateful for the time that I got to do it.
[00:03:43.380 --> 00:03:46.380]   Our kids had just maybe turned five years old at the time,
[00:03:46.380 --> 00:03:47.800]   so they're getting into school.
[00:03:47.800 --> 00:03:49.940]   That was a nice kind of timing
[00:03:49.940 --> 00:03:53.040]   to kind of be able to sort of dive into their lives
[00:03:53.040 --> 00:03:54.360]   and everything.
[00:03:54.360 --> 00:03:57.600]   And so it's been a pretty good transition
[00:03:57.600 --> 00:04:00.240]   and I still go to a ton of games.
[00:04:00.240 --> 00:04:03.480]   I went to four University of Tennessee games last year,
[00:04:03.480 --> 00:04:06.240]   all the Broncos home games,
[00:04:06.240 --> 00:04:07.960]   went to a couple of Colts games.
[00:04:07.960 --> 00:04:11.040]   So I still find myself kind of hanging around football.
[00:04:11.040 --> 00:04:12.680]   - How long do you think you could have played?
[00:04:12.680 --> 00:04:15.480]   Like if it was, like you said,
[00:04:15.480 --> 00:04:18.440]   if you could parachute into the finals right now, you would,
[00:04:18.440 --> 00:04:20.760]   but how many more seasons do you think you could have played?
[00:04:20.760 --> 00:04:21.600]   - I don't know.
[00:04:21.600 --> 00:04:23.960]   I think everybody could probably always
[00:04:23.960 --> 00:04:25.580]   have played one more.
[00:04:25.580 --> 00:04:30.580]   How well are you going to play is probably a fair question.
[00:04:30.580 --> 00:04:34.420]   So I never really looked at it that way.
[00:04:34.420 --> 00:04:38.080]   Like I said, I got to play 14 years in Indianapolis,
[00:04:38.080 --> 00:04:41.160]   four great years here in Denver, still live here.
[00:04:41.160 --> 00:04:42.880]   - Wait, it was that many years in Indy?
[00:04:42.880 --> 00:04:44.000]   - 14 in Indy, yeah.
[00:04:44.000 --> 00:04:44.840]   Does that make sense?
[00:04:44.840 --> 00:04:45.880]   - I did not realize that.
[00:04:45.880 --> 00:04:49.040]   - So how old were you when I was playing for the Colts?
[00:04:49.040 --> 00:04:52.560]   - So yeah, like I said, I was born in Indy
[00:04:52.560 --> 00:04:54.320]   and a lot of people think that I was born in Missouri,
[00:04:54.320 --> 00:04:55.380]   but I really was born in Indy
[00:04:55.380 --> 00:04:57.160]   and I was there till fifth grade.
[00:04:57.160 --> 00:04:58.740]   - What years were you?
[00:04:58.740 --> 00:05:01.040]   - What do you think?
[00:05:01.040 --> 00:05:03.000]   How many, what do you think that was?
[00:05:03.000 --> 00:05:03.960]   2010. - Okay.
[00:05:03.960 --> 00:05:06.480]   - Okay, so like my whole childhood was Indy.
[00:05:06.480 --> 00:05:08.480]   I remember they built the Lucas Oil Stadium.
[00:05:08.480 --> 00:05:09.320]   - There you go.
[00:05:09.320 --> 00:05:10.140]   - I remember all that.
[00:05:10.140 --> 00:05:10.980]   - There you go, I like it.
[00:05:10.980 --> 00:05:12.480]   - I remember Marvin Harrison, Reggie Wayne.
[00:05:12.480 --> 00:05:15.760]   And honestly, like I was a big football fan growing up.
[00:05:15.760 --> 00:05:18.800]   You know, I paid attention to all y'all's games
[00:05:18.800 --> 00:05:20.500]   when we moved to Missouri,
[00:05:20.500 --> 00:05:22.040]   'cause we were in Columbia, Missouri.
[00:05:22.040 --> 00:05:23.640]   So the Rams were over here,
[00:05:23.640 --> 00:05:25.080]   then you got the Chiefs over here.
[00:05:25.080 --> 00:05:26.800]   I really didn't pick up on any teams,
[00:05:26.800 --> 00:05:29.200]   so kinda like my love for football kinda like went away.
[00:05:29.200 --> 00:05:30.400]   - Oh, it did, okay.
[00:05:30.400 --> 00:05:31.240]   - It went away.
[00:05:31.240 --> 00:05:33.100]   Like I paid attention to the Colts a little bit,
[00:05:33.100 --> 00:05:35.680]   but like I wasn't in the city, so it didn't--
[00:05:35.680 --> 00:05:36.840]   - Yeah, when there's not a team in your town.
[00:05:36.840 --> 00:05:38.840]   - Yeah, so it was hard, but--
[00:05:38.840 --> 00:05:40.760]   - Yeah, so no, it was, like I said,
[00:05:40.760 --> 00:05:43.520]   I was grateful for the time that I got to play
[00:05:43.520 --> 00:05:44.600]   two different places.
[00:05:44.600 --> 00:05:48.480]   And I just felt like after we just won the Super Bowl,
[00:05:48.480 --> 00:05:51.920]   it just felt like it was the right time to stop playing.
[00:05:51.920 --> 00:05:53.420]   I dealt with some injuries.
[00:05:53.420 --> 00:05:58.660]   Possibly might've had to go find another team to play for.
[00:05:58.660 --> 00:06:02.240]   The Broncos had some quarterback personnel decisions to make
[00:06:02.240 --> 00:06:03.480]   and didn't really wanna go through
[00:06:03.480 --> 00:06:05.440]   that process again necessarily.
[00:06:05.440 --> 00:06:07.420]   So it just felt like the right time,
[00:06:07.420 --> 00:06:10.160]   and I've been at peace with it ever since.
[00:06:10.160 --> 00:06:13.280]   - I did not realize it was 18 years that you played.
[00:06:13.280 --> 00:06:15.280]   How do you feel like your purpose kinda shifted?
[00:06:15.280 --> 00:06:19.080]   Like, I feel like even me now in the NBA
[00:06:19.080 --> 00:06:22.720]   kinda like so much of your focus goes to your sport.
[00:06:22.720 --> 00:06:24.320]   For you, football, for me, basketball.
[00:06:24.320 --> 00:06:25.640]   How do you feel like your purpose
[00:06:25.640 --> 00:06:27.240]   and just life in general changed
[00:06:27.240 --> 00:06:30.040]   from when you were playing to now, what you're doing now?
[00:06:30.040 --> 00:06:33.560]   - Yeah, I mean obviously, being a good dad
[00:06:33.560 --> 00:06:37.880]   is kinda my number one priority.
[00:06:37.880 --> 00:06:42.880]   Being a part of our kids' lives is important for Ashley.
[00:06:43.840 --> 00:06:47.560]   And my parents, my dad specifically,
[00:06:47.560 --> 00:06:50.080]   after he retired from football,
[00:06:50.080 --> 00:06:51.920]   he was present in our lives, right?
[00:06:51.920 --> 00:06:54.420]   He was at our little league basketball games
[00:06:54.420 --> 00:06:57.680]   and baseball games and never coached us per se,
[00:06:57.680 --> 00:07:00.840]   but he'd come and throw passes with us on the weekends.
[00:07:00.840 --> 00:07:02.040]   And so that was important to me.
[00:07:02.040 --> 00:07:05.000]   So that's kinda been my number one priority.
[00:07:05.000 --> 00:07:07.800]   I mean, I'll be at a baseball game this weekend,
[00:07:07.800 --> 00:07:09.680]   I'll be at a volleyball game this weekend, right?
[00:07:09.680 --> 00:07:11.840]   And so I didn't wanna sign up for anything
[00:07:11.840 --> 00:07:14.920]   that was gonna take me away from that.
[00:07:14.920 --> 00:07:18.000]   For the majority of my football time,
[00:07:18.000 --> 00:07:20.480]   our kids either weren't born or were quite young.
[00:07:20.480 --> 00:07:24.280]   So I didn't have that potential decision to make,
[00:07:24.280 --> 00:07:27.160]   hey, am I gonna go to their youth football game
[00:07:27.160 --> 00:07:28.720]   or am I gonna go study some film?
[00:07:28.720 --> 00:07:31.640]   And so it was nice not to have to choose, right?
[00:07:31.640 --> 00:07:33.800]   I wanted to be a great dad,
[00:07:33.800 --> 00:07:35.520]   I wanted to be a great football player at the same time.
[00:07:35.520 --> 00:07:38.740]   And so we sort of waited for that reason.
[00:07:39.840 --> 00:07:42.400]   - Look, I enjoy being an ambassador for the game.
[00:07:42.400 --> 00:07:44.840]   I enjoy being a resource to young quarterbacks.
[00:07:44.840 --> 00:07:47.520]   I saw just this past weekend,
[00:07:47.520 --> 00:07:49.720]   Josh Allen and Justin Herbert,
[00:07:49.720 --> 00:07:51.440]   and I have their phone numbers.
[00:07:51.440 --> 00:07:54.080]   And I mean, anytime they wanna reach out to me
[00:07:54.080 --> 00:07:56.800]   with a question, those guys kinda have it figured out.
[00:07:56.800 --> 00:07:58.000]   They don't need a lot of my help,
[00:07:58.000 --> 00:08:01.160]   but I like being able to pay it forward
[00:08:01.160 --> 00:08:04.320]   because a lot of people helped me when I was a young player.
[00:08:04.320 --> 00:08:05.680]   And of course my dad had played,
[00:08:05.680 --> 00:08:08.000]   but guys like Troy Aikman, Dan Marino,
[00:08:08.000 --> 00:08:09.920]   they gave me some tips and pointers
[00:08:09.920 --> 00:08:10.960]   when I was a young player.
[00:08:10.960 --> 00:08:15.080]   So I feel like that's a kind of a cool hat to wear,
[00:08:15.080 --> 00:08:16.200]   a little bit of a purpose there.
[00:08:16.200 --> 00:08:18.320]   Do you feel like you're still a part of the game,
[00:08:18.320 --> 00:08:20.920]   not on the field, but you're still helping to grow the game
[00:08:20.920 --> 00:08:23.040]   and helping young football players?
[00:08:23.040 --> 00:08:26.200]   - 100%, so how did you meet your wife?
[00:08:26.200 --> 00:08:27.240]   You said her name's Ashley?
[00:08:27.240 --> 00:08:28.800]   - Yeah, we met in college, yeah.
[00:08:28.800 --> 00:08:30.080]   - How'd you know she was the one?
[00:08:30.080 --> 00:08:35.080]   - So, you know, we met at, she didn't go to Tennessee.
[00:08:35.640 --> 00:08:37.040]   She went to the University of Virginia,
[00:08:37.040 --> 00:08:39.640]   and we met there when I was a freshman
[00:08:39.640 --> 00:08:41.680]   and kind of agreed to have a kind of a date
[00:08:41.680 --> 00:08:44.280]   later in the year, and just kind of went from there.
[00:08:44.280 --> 00:08:46.000]   You know, dated all through college.
[00:08:46.000 --> 00:08:47.280]   - Honestly, I say that all the time.
[00:08:47.280 --> 00:08:50.880]   Like it's ideal to meet the girl earlier on.
[00:08:50.880 --> 00:08:53.400]   Like you met her in college, you said, before everything.
[00:08:53.400 --> 00:08:54.240]   - Right, yeah.
[00:08:54.240 --> 00:08:57.120]   - That's the problem nowadays is like you make it,
[00:08:57.120 --> 00:08:59.920]   and then it's hard to figure out and navigate that.
[00:08:59.920 --> 00:09:00.920]   - I get that, yeah.
[00:09:00.920 --> 00:09:03.840]   No, there's no doubt everything's changed a lot.
[00:09:03.840 --> 00:09:06.800]   You know, look, I grew up college football
[00:09:06.800 --> 00:09:08.520]   the majority of my first years in the NFL
[00:09:08.520 --> 00:09:10.360]   before social media, you know,
[00:09:10.360 --> 00:09:15.040]   so you didn't have all the different opinions, right,
[00:09:15.040 --> 00:09:19.120]   and comments, and look, it can affect players, right?
[00:09:19.120 --> 00:09:21.640]   They read comments, and it affects, you know,
[00:09:21.640 --> 00:09:24.640]   kind of how they feel sometimes about their playing time
[00:09:24.640 --> 00:09:28.160]   or the coaches or whatnot, so it was a nice way to play,
[00:09:28.160 --> 00:09:29.880]   you know, for the majority of my career,
[00:09:29.880 --> 00:09:32.640]   kind of without that, because it certainly can be
[00:09:32.640 --> 00:09:34.160]   a challenge if you don't handle--
[00:09:34.160 --> 00:09:35.000]   - The social media?
[00:09:35.000 --> 00:09:35.820]   - If you don't handle it well.
[00:09:35.820 --> 00:09:38.200]   - How do you think, yeah, like, do you feel like
[00:09:38.200 --> 00:09:39.960]   if social media was a big thing back then,
[00:09:39.960 --> 00:09:42.300]   that would have affected you at all on the field,
[00:09:42.300 --> 00:09:44.080]   like the different comments, pressures,
[00:09:44.080 --> 00:09:46.680]   or did you somehow kind of like--
[00:09:46.680 --> 00:09:50.320]   - Yeah, no, I mean, look, you know,
[00:09:50.320 --> 00:09:53.040]   playing in Indianapolis, you know, you grew up there,
[00:09:53.040 --> 00:09:54.480]   look, it's not the biggest market,
[00:09:54.480 --> 00:09:56.720]   but the media is into it, right?
[00:09:56.720 --> 00:09:58.980]   The fans are into it, but then like my brother Eli
[00:09:58.980 --> 00:10:01.400]   goes to play in New York, and that's like, you know,
[00:10:01.400 --> 00:10:04.120]   times 25, and so Eli was the one that kind of helped me
[00:10:04.120 --> 00:10:07.620]   with that, and he kind of, he said, look, Peyton,
[00:10:07.620 --> 00:10:10.520]   like I used to read the paper after we won, right?
[00:10:10.520 --> 00:10:12.280]   You know, everybody likes to read, you know--
[00:10:12.280 --> 00:10:13.960]   - 100%, look up their name on Twitter--
[00:10:13.960 --> 00:10:15.680]   - They're saying good things about you, right?
[00:10:15.680 --> 00:10:18.200]   But then when, if it didn't go well, you know,
[00:10:18.200 --> 00:10:19.880]   I wouldn't read it, and Eli's like,
[00:10:19.880 --> 00:10:22.480]   what I've learned here in New York is like,
[00:10:22.480 --> 00:10:24.200]   like you don't read it at all, you know,
[00:10:24.200 --> 00:10:26.480]   you don't read the good, you don't read the bad,
[00:10:26.480 --> 00:10:28.360]   and you just stay even keeled, right?
[00:10:28.360 --> 00:10:31.320]   And it just keeps you from going on this roller coaster,
[00:10:31.320 --> 00:10:35.600]   right, of, you know, emotional, you know,
[00:10:35.600 --> 00:10:38.280]   mood swings and frustrations or whatnot, right?
[00:10:38.280 --> 00:10:41.720]   Ultimately, as a player, I think the ultimate question is,
[00:10:41.720 --> 00:10:44.160]   are you doing the job that you're supposed to do
[00:10:44.160 --> 00:10:45.840]   for your coach, right?
[00:10:45.840 --> 00:10:49.360]   I mean, really, anybody else's opinion outside of that
[00:10:49.360 --> 00:10:52.040]   really shouldn't factor in to how you're feeling.
[00:10:52.040 --> 00:10:54.840]   I always felt like I was my own biggest critic, right?
[00:10:54.840 --> 00:10:59.680]   If a reporter, you know, criticized me for my play,
[00:10:59.680 --> 00:11:02.040]   it probably wasn't gonna be as rough
[00:11:02.040 --> 00:11:04.120]   as I was already on myself.
[00:11:04.120 --> 00:11:06.560]   So I didn't feel like that affected me too much,
[00:11:06.560 --> 00:11:08.440]   but I think that there's something about
[00:11:08.440 --> 00:11:09.680]   trying to stay even keeled,
[00:11:09.680 --> 00:11:11.560]   kind of block out the outside noise,
[00:11:11.560 --> 00:11:14.440]   especially as you get into big games and playoff games,
[00:11:14.440 --> 00:11:16.680]   hey, let me just focus in on what I need to do,
[00:11:16.680 --> 00:11:19.560]   and especially what I need to do for my team.
[00:11:19.560 --> 00:11:20.520]   - 100%.
[00:11:20.520 --> 00:11:22.760]   How was it growing up with your brothers, Eli,
[00:11:22.760 --> 00:11:23.880]   and then you had an older brother, too, who--
[00:11:23.880 --> 00:11:25.080]   - Yeah, Cooper, yeah.
[00:11:25.080 --> 00:11:26.440]   - Yeah, how was it growing up with them,
[00:11:26.440 --> 00:11:29.200]   and how good would your older brother have been
[00:11:29.200 --> 00:11:30.800]   if he didn't have the injuries he had?
[00:11:30.800 --> 00:11:34.440]   - Cooper was an outstanding athlete with the Ole Miss.
[00:11:34.440 --> 00:11:36.960]   As a wide receiver on scholarship,
[00:11:36.960 --> 00:11:39.080]   we played together in high school one year.
[00:11:39.080 --> 00:11:40.160]   That was a lot of fun.
[00:11:40.160 --> 00:11:43.800]   You grew up playing in the backyard with your brother,
[00:11:43.800 --> 00:11:45.000]   drawing plays in the dirt.
[00:11:45.000 --> 00:11:48.720]   Now you get to play on a real football field with him.
[00:11:48.720 --> 00:11:53.720]   So I had a neck injury there when he was in two-a-days
[00:11:53.720 --> 00:11:55.160]   at Ole Miss, his freshman year.
[00:11:55.160 --> 00:11:56.160]   Had to give up his career.
[00:11:56.160 --> 00:11:57.440]   That was tough.
[00:11:57.440 --> 00:11:58.880]   He handled it extremely well.
[00:11:58.880 --> 00:12:00.760]   It had a big impact on me.
[00:12:00.760 --> 00:12:02.280]   Life when I went through my injuries,
[00:12:02.280 --> 00:12:04.280]   just Cooper handled it with grace.
[00:12:04.280 --> 00:12:06.600]   He had a good attitude about it.
[00:12:06.600 --> 00:12:07.560]   - He's a doctor now, right?
[00:12:07.560 --> 00:12:09.880]   - So, no, I am not gonna tell him
[00:12:09.880 --> 00:12:11.600]   that you actually thought he was a doctor,
[00:12:11.600 --> 00:12:14.360]   'cause he probably thinks he could do that as well.
[00:12:14.360 --> 00:12:15.320]   No, Cooper's doing very good.
[00:12:15.320 --> 00:12:16.160]   He's got a great family.
[00:12:16.160 --> 00:12:18.360]   Been very successful in business,
[00:12:18.360 --> 00:12:20.920]   and he just, he handled it, right?
[00:12:20.920 --> 00:12:23.600]   So it was a fun way to grow up, having two brothers.
[00:12:23.600 --> 00:12:27.640]   You got an older brother to kinda look up to
[00:12:27.640 --> 00:12:29.880]   and kinda help me out, and then Eli was five years
[00:12:29.880 --> 00:12:32.800]   younger than me, so it was a fun way to grow up.
[00:12:32.800 --> 00:12:35.040]   - Did you guys have any, I have four brothers,
[00:12:35.040 --> 00:12:36.120]   four younger brothers.
[00:12:36.120 --> 00:12:37.520]   Did you guys have any fights growing up?
[00:12:37.520 --> 00:12:39.760]   - Yeah, I mean, Eli was probably too young
[00:12:39.760 --> 00:12:43.040]   to kinda be able to play one-on-one basketball
[00:12:43.040 --> 00:12:43.880]   growing up as kids.
[00:12:43.880 --> 00:12:46.080]   Cooper and I certainly went at it a little more,
[00:12:46.080 --> 00:12:49.360]   but we always try to get along kind of in the end
[00:12:49.360 --> 00:12:50.680]   and kinda have each other's backs,
[00:12:50.680 --> 00:12:52.760]   which I think's a good thing to do with your siblings.
[00:12:52.760 --> 00:12:54.200]   - Yeah, 100%.
[00:12:54.200 --> 00:12:56.520]   Man, so one thing that I've always admired about you
[00:12:56.520 --> 00:13:00.960]   is just your leadership qualities.
[00:13:00.960 --> 00:13:03.720]   You can see it on the floor, you hear about it,
[00:13:03.720 --> 00:13:05.600]   it's something that's always, when you talk
[00:13:05.600 --> 00:13:08.120]   about Peyton Manning, it's his leadership.
[00:13:08.120 --> 00:13:09.960]   What are the leadership qualities you feel like
[00:13:09.960 --> 00:13:12.100]   you kinda possessed, and how did you kinda get
[00:13:12.100 --> 00:13:15.700]   to the point where you could execute those?
[00:13:15.700 --> 00:13:17.920]   - Yeah, I mean, I think being a leader,
[00:13:17.920 --> 00:13:20.760]   look, just because you're the point guard
[00:13:20.760 --> 00:13:23.600]   or the quarterback doesn't automatically
[00:13:23.600 --> 00:13:25.040]   make you the leader, right?
[00:13:25.040 --> 00:13:27.200]   I think you gotta earn kinda being a leader.
[00:13:27.200 --> 00:13:31.000]   And so I kinda learned the hard way in college.
[00:13:31.000 --> 00:13:34.200]   First time I got in the huddle, I kinda went in
[00:13:34.200 --> 00:13:36.620]   with this rah-rah speech, and a bunch of seniors
[00:13:36.620 --> 00:13:40.120]   are just like, "Hey, don't talk, just call the play.
[00:13:40.120 --> 00:13:40.960]   "It's all we're gonna do."
[00:13:40.960 --> 00:13:42.640]   And so you kinda learn that.
[00:13:42.640 --> 00:13:44.320]   It was a pretty good lesson that you wanna earn,
[00:13:44.320 --> 00:13:46.200]   I think, the respect of the people
[00:13:46.200 --> 00:13:48.280]   that you're trying to lead, right,
[00:13:48.280 --> 00:13:51.660]   before you start barking orders and telling 'em what to do.
[00:13:51.660 --> 00:13:54.640]   I think the other thing I do, at least I thought
[00:13:54.640 --> 00:13:58.560]   I tried to do a good job of, is I was tough on myself.
[00:13:58.560 --> 00:14:00.280]   I was vocal about that, right?
[00:14:00.280 --> 00:14:03.560]   If I missed a throw, I would kinda say it out loud,
[00:14:03.560 --> 00:14:07.160]   like, "Hey, that's a bad throw, that's a horrible decision.
[00:14:07.160 --> 00:14:08.000]   "No excuse."
[00:14:08.000 --> 00:14:09.840]   And so I think when my teammates heard
[00:14:09.840 --> 00:14:13.280]   that I was tough on myself, that if I was told them,
[00:14:13.280 --> 00:14:16.340]   "Hey, look, this route needs to be 16 yards, right?
[00:14:16.340 --> 00:14:18.920]   "You're going 14, it needs to be,"
[00:14:18.920 --> 00:14:20.360]   that it was all fair, right?
[00:14:20.360 --> 00:14:23.480]   I wasn't picking on anybody, 'cause I was hard on myself,
[00:14:23.480 --> 00:14:26.480]   and I just believed in getting the little things right,
[00:14:26.480 --> 00:14:29.120]   that the little details mattered in a football game,
[00:14:29.120 --> 00:14:32.200]   that 14 yards was different than 16 yards.
[00:14:32.200 --> 00:14:33.800]   It might be the difference in the incompletion
[00:14:33.800 --> 00:14:34.860]   or an interception.
[00:14:34.860 --> 00:14:38.320]   So I felt like I put the work in.
[00:14:38.320 --> 00:14:40.720]   I wasn't gonna ask anybody to do anything
[00:14:40.720 --> 00:14:43.160]   that I wasn't already doing myself.
[00:14:43.160 --> 00:14:47.000]   And so, and I felt like I admitted
[00:14:47.000 --> 00:14:50.040]   when I made a mistake, threw an interception.
[00:14:50.040 --> 00:14:51.580]   I thought, I tried to be accountable.
[00:14:51.580 --> 00:14:53.960]   So I think those are some of the best things
[00:14:53.960 --> 00:14:55.600]   a leader can do is letting everybody know,
[00:14:55.600 --> 00:14:57.640]   "Hey, I'm riding this thing with you."
[00:14:57.640 --> 00:14:58.480]   - Right, accountability.
[00:14:58.480 --> 00:14:59.760]   - Yeah, absolutely.
[00:14:59.760 --> 00:15:02.760]   - There's a picture of you with your foot,
[00:15:02.760 --> 00:15:04.400]   like you've been in a hot tub or a cold tub,
[00:15:04.400 --> 00:15:06.960]   you got your helmet on, you're watching something.
[00:15:06.960 --> 00:15:09.240]   Talk about that, because I mean,
[00:15:09.240 --> 00:15:11.380]   obviously you're a detailed person.
[00:15:11.380 --> 00:15:12.480]   I think you were injured at that time.
[00:15:12.480 --> 00:15:13.320]   - Right, yeah.
[00:15:13.320 --> 00:15:15.200]   - And I wanna know the backstory on that picture.
[00:15:15.200 --> 00:15:17.880]   - Yeah, I guess it's the all-time multi-tasker.
[00:15:17.880 --> 00:15:19.760]   You know, when you're hurt, it's tough,
[00:15:19.760 --> 00:15:22.300]   'cause a lot of times the best time to rehab
[00:15:22.300 --> 00:15:24.380]   is like during practice, right?
[00:15:24.380 --> 00:15:27.020]   You know, you have kind of one-on-one time
[00:15:27.020 --> 00:15:29.300]   in the athletic training room.
[00:15:29.300 --> 00:15:33.340]   And so, the team was out practicing,
[00:15:33.340 --> 00:15:37.180]   and the quarterbacks have an earpiece in their helmets
