
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:02:27.200 --> 00:02:30.280]   is titled "The Worst of Both Worlds,
[00:02:30.280 --> 00:02:33.560]   Dual-Registered Investment Advisors."
[00:02:33.560 --> 00:02:35.480]   So with no further ado,
[00:02:35.480 --> 00:02:38.720]   I'm pleased to have with us today Michael Kitsis.
[00:02:38.720 --> 00:02:41.560]   Welcome to the Bogleheads on Investing Podcast, Michael.
[00:02:41.560 --> 00:02:42.400]   Thank you, Rick.
[00:02:42.400 --> 00:02:43.220]   Great to be here.
[00:02:43.220 --> 00:02:44.360]   I appreciate the opportunity.
[00:02:44.360 --> 00:02:45.560]   It's a real pleasure to have you
[00:02:45.560 --> 00:02:48.720]   because you are the leader out there
[00:02:48.720 --> 00:02:51.400]   in the advisor community, bar none.
[00:02:51.400 --> 00:02:53.320]   You're the voice, so to speak,
[00:02:53.320 --> 00:02:56.680]   and rightly so on your blog,
[00:02:56.680 --> 00:02:58.040]   on Nerd's Eye View,
[00:02:58.040 --> 00:02:59.920]   and on your website, kitsis.com,
[00:02:59.920 --> 00:03:02.720]   for mostly advisors in the advisor community.
[00:03:02.720 --> 00:03:04.540]   I know we have a good number of Bogleheads
[00:03:04.540 --> 00:03:06.280]   that come over and read as well.
[00:03:06.280 --> 00:03:08.680]   We appreciate some of it circulates there
[00:03:08.680 --> 00:03:10.200]   in hopefully helpful ways
[00:03:10.200 --> 00:03:11.960]   for everybody who's reading it for themselves.
[00:03:11.960 --> 00:03:13.940]   The information you put out there,
[00:03:13.940 --> 00:03:18.200]   everything from taxes to insurance
[00:03:18.200 --> 00:03:19.320]   to trust work.
[00:03:19.320 --> 00:03:21.720]   I mean, certainly very, very helpful
[00:03:21.720 --> 00:03:23.400]   to individual investors
[00:03:23.400 --> 00:03:24.680]   and very helpful to advisors.
[00:03:24.680 --> 00:03:27.560]   I mean, I've learned a lot by reading your information
[00:03:27.560 --> 00:03:29.800]   and watching you on videos
[00:03:29.800 --> 00:03:32.320]   and also in person at various conferences.
[00:03:32.320 --> 00:03:33.160]   And by the way,
[00:03:33.160 --> 00:03:35.920]   how many conferences are you doing a year now?
[00:03:35.920 --> 00:03:39.280]   Oh man, well, historically it was 50 to 70 events
[00:03:39.280 --> 00:03:41.240]   that I was out for in person.
[00:03:41.240 --> 00:03:43.080]   I'm still doing about that many,
[00:03:43.080 --> 00:03:46.640]   but not everything's in person on the road anymore.
[00:03:46.640 --> 00:03:49.280]   It's more of an even split between in-person
[00:03:49.280 --> 00:03:52.880]   and lots of webinars and virtual broadcasts and live streams
[00:03:52.880 --> 00:03:55.800]   'cause that seems to be our post-pandemic era.
[00:03:55.800 --> 00:03:58.400]   Sure, well, that's fantastic.
[00:03:58.400 --> 00:04:01.080]   Okay, so let's get first into,
[00:04:01.080 --> 00:04:05.160]   how did Michael Kitsis become michaelkitsis.com,
[00:04:05.160 --> 00:04:07.040]   Nerd's Eye View?
[00:04:07.040 --> 00:04:10.120]   Tell us the story of your life.
[00:04:10.120 --> 00:04:11.840]   Yeah, the story of my life.
[00:04:11.840 --> 00:04:14.840]   So I was born and raised in the Washington DC area.
[00:04:14.840 --> 00:04:17.200]   I was the son of two computer scientists.
[00:04:17.200 --> 00:04:19.720]   So like nerding out on computers and technical stuff
[00:04:19.720 --> 00:04:20.840]   from a very early age.
[00:04:20.840 --> 00:04:24.080]   I was hacking my own computer games on my Commodore 64
[00:04:24.080 --> 00:04:25.680]   when I was six years old.
[00:04:25.680 --> 00:04:27.520]   Probably kind of dates me a little.
[00:04:27.520 --> 00:04:29.760]   I went to college in the sort of classic
[00:04:29.760 --> 00:04:31.640]   New England liberal arts experience.
[00:04:31.640 --> 00:04:33.520]   Like, you know, we teach you to critically think,
[00:04:33.520 --> 00:04:35.440]   but prepare you for nothing in particular.
[00:04:35.440 --> 00:04:36.960]   Fruitful adults.
[00:04:36.960 --> 00:04:39.280]   You know, I went to college as a psychology major,
[00:04:39.280 --> 00:04:41.120]   theater minor, pre-med student.
[00:04:41.120 --> 00:04:43.360]   And the only thing I figured out by the end of college
[00:04:43.360 --> 00:04:46.200]   that I did not wanna do psychology, theater, or medicine.
[00:04:46.200 --> 00:04:49.680]   So I was getting ready to graduate and needed a job
[00:04:49.680 --> 00:04:52.940]   and landed somewhat randomly
[00:04:52.940 --> 00:04:55.440]   in the financial services industry.
[00:04:55.440 --> 00:04:56.600]   Well, before we get to that,
[00:04:56.600 --> 00:04:57.880]   I wanna circle back to college,
[00:04:57.880 --> 00:04:59.880]   because I remember you and I were at a conference together
[00:04:59.880 --> 00:05:02.480]   one time and we were walking around
[00:05:02.480 --> 00:05:04.900]   and we came across this big hall
[00:05:04.900 --> 00:05:06.640]   and they were doing ballroom dancing.
[00:05:06.640 --> 00:05:07.480]   Yes.
[00:05:07.480 --> 00:05:09.160]   And you turned to me and you said,
[00:05:09.160 --> 00:05:11.920]   "That was me, I did that in college."
[00:05:11.920 --> 00:05:14.240]   Yes, yeah, so I was co-captain
[00:05:14.240 --> 00:05:17.000]   of the college ballroom dancing society.
[00:05:17.000 --> 00:05:20.520]   And like, this was way before Dancing With The Stars.
[00:05:20.520 --> 00:05:23.160]   Like, this is all the way back in the 1990s.
[00:05:23.160 --> 00:05:26.320]   And yeah, I did a lot of competitive ballroom dancing
[00:05:26.320 --> 00:05:27.480]   throughout college.
[00:05:27.480 --> 00:05:29.640]   And then after graduation,
[00:05:29.640 --> 00:05:31.840]   took lessons and was hardcore into it.
[00:05:31.840 --> 00:05:33.880]   And then 10 years later got married
[00:05:33.880 --> 00:05:35.880]   and now have been married for 11 years.
[00:05:35.880 --> 00:05:38.860]   So unfortunately, very little time for it these days.
[00:05:38.860 --> 00:05:40.800]   Like, life got very busy.
[00:05:41.760 --> 00:05:42.960]   Obviously, you didn't become
[00:05:42.960 --> 00:05:44.700]   a professional ballroom dancer.
[00:05:44.700 --> 00:05:47.520]   You ended up somehow in the financial services industry.
[00:05:47.520 --> 00:05:50.120]   So could you tell us, how did that happen?
[00:05:50.120 --> 00:05:52.720]   My grandfather, my mother's father passed away
[00:05:52.720 --> 00:05:54.720]   when she was fairly young.
[00:05:54.720 --> 00:05:58.560]   And so my grandmother suddenly found herself
[00:05:58.560 --> 00:06:02.800]   the young widowed single mother of two young girls
[00:06:02.800 --> 00:06:04.120]   and needed to provide for them.
[00:06:04.120 --> 00:06:06.400]   And so all the way back in the 1960s,
[00:06:06.400 --> 00:06:08.320]   she went and had to get a job.
[00:06:08.320 --> 00:06:10.680]   And she ended up getting a job as an assistant
[00:06:10.680 --> 00:06:12.240]   for a life insurance salesman
[00:06:12.240 --> 00:06:14.560]   from the New England Life Insurance Company.
[00:06:14.560 --> 00:06:15.920]   Did that for many, many years
[00:06:15.920 --> 00:06:17.840]   as my mother and my aunt grew up.
[00:06:17.840 --> 00:06:20.160]   And when my mother got married
[00:06:20.160 --> 00:06:22.080]   shortly after college to my father,
[00:06:22.080 --> 00:06:24.120]   the insurance agent has this moment of,
[00:06:24.120 --> 00:06:27.720]   what do you give your secretary's daughter
[00:06:27.720 --> 00:06:29.820]   when she's getting married?
[00:06:29.820 --> 00:06:31.080]   A life insurance policy,
[00:06:31.080 --> 00:06:32.640]   'cause he was a life insurance salesman.
[00:06:32.640 --> 00:06:36.060]   So he gives my father a life insurance policy.
[00:06:36.060 --> 00:06:38.000]   Fast forward 20 plus years,
[00:06:38.000 --> 00:06:39.920]   like my grandmother is retired.
[00:06:39.920 --> 00:06:42.280]   This life insurance agent has retired.
[00:06:42.280 --> 00:06:44.880]   I am now like getting ready to graduate from college.
[00:06:44.880 --> 00:06:46.640]   And my father gets a phone call
[00:06:46.640 --> 00:06:49.080]   from a New England life insurance agent
[00:06:49.080 --> 00:06:50.120]   that says, Mr. Kitsis,
[00:06:50.120 --> 00:06:51.840]   like you have a life insurance policy with us.
[00:06:51.840 --> 00:06:53.040]   You've had it for many, many years.
[00:06:53.040 --> 00:06:54.240]   It looks like no one's been out to see you
[00:06:54.240 --> 00:06:57.360]   in a long, long time 'cause the original agent has retired.
[00:06:57.360 --> 00:06:59.520]   Someone should come out and review the policy.
[00:06:59.520 --> 00:07:02.120]   So the agent comes out and reviews the policy.
[00:07:02.120 --> 00:07:03.480]   And then at the end of the meeting,
[00:07:03.480 --> 00:07:05.160]   the insurance agent kind of takes off
[00:07:05.160 --> 00:07:07.840]   his insurance agent hat and puts on his sales manager hat
[00:07:07.840 --> 00:07:09.840]   'cause he was also the recruiter for the local office.
[00:07:09.840 --> 00:07:11.040]   And said, by the way,
[00:07:11.040 --> 00:07:12.080]   now that we reviewed the policy,
[00:07:12.080 --> 00:07:13.280]   like I just wanted to ask,
[00:07:13.280 --> 00:07:14.840]   do you know anybody who might be wanting
[00:07:14.840 --> 00:07:17.040]   to come into the industry because our company's hiring?
[00:07:17.040 --> 00:07:18.900]   My father said, funny thing.
[00:07:18.900 --> 00:07:20.440]   My son's about to graduate from college.
[00:07:20.440 --> 00:07:23.040]   He has no idea what he wants to do with his life.
[00:07:23.040 --> 00:07:24.360]   I come home on spring vacation.
[00:07:24.360 --> 00:07:25.680]   My father's like, great news.
[00:07:25.680 --> 00:07:27.680]   I got you an interview 'cause you need to figure out
[00:07:27.680 --> 00:07:29.000]   what you're gonna do when you're graduating
[00:07:29.000 --> 00:07:30.680]   'cause you're not coming back here.
[00:07:30.680 --> 00:07:33.400]   And so I interviewed for the insurance company,
[00:07:33.400 --> 00:07:34.740]   got the job.
[00:07:34.740 --> 00:07:36.400]   As I learned many years later,
[00:07:36.400 --> 00:07:38.940]   was probably less my wonderful potential
[00:07:38.940 --> 00:07:41.700]   as a strong student and willing to work hard
[00:07:41.700 --> 00:07:45.860]   and a lot more of the zip code that my parents lived in.
[00:07:45.860 --> 00:07:47.280]   They were hoping that my parents
[00:07:47.280 --> 00:07:48.940]   were from a fairly affluent neighborhood
[00:07:48.940 --> 00:07:50.640]   where I would know people with money
[00:07:50.640 --> 00:07:52.640]   to whom I could sell life insurance.
[00:07:52.640 --> 00:07:55.100]   Unfortunately for them, what they didn't realize
[00:07:55.100 --> 00:07:58.000]   was my parents moved to that neighborhood in the '70s
[00:07:58.000 --> 00:08:00.600]   before there was any money in that neighborhood.
[00:08:00.600 --> 00:08:02.580]   I did not have any natural market
[00:08:02.580 --> 00:08:04.360]   of like my parents, friends, and family
[00:08:04.360 --> 00:08:06.040]   that I was supposed to sell life insurance to,
[00:08:06.040 --> 00:08:07.920]   which made that very challenging.
[00:08:07.920 --> 00:08:10.800]   Well, let me read something that you put on your website
[00:08:10.800 --> 00:08:13.760]   about that job, which I found striking.
[00:08:13.760 --> 00:08:14.920]   And it goes right into
[00:08:14.920 --> 00:08:16.740]   what we're gonna be talking about today.
[00:08:16.740 --> 00:08:18.520]   You wrote, "When I started my career
[00:08:18.520 --> 00:08:21.160]   "as a financial advisor more than 30 years ago,
[00:08:21.160 --> 00:08:23.940]   "I couldn't believe the company that hired me
[00:08:23.940 --> 00:08:28.180]   "will let me put financial advisor on my business card.
[00:08:28.180 --> 00:08:31.160]   "The reality was I didn't actually know anything
[00:08:31.160 --> 00:08:34.600]   "about giving financial advice or economics or money."
[00:08:34.600 --> 00:08:36.920]   I was a psych major, theater minor.
[00:08:36.920 --> 00:08:39.340]   But this is the way it was.
[00:08:39.340 --> 00:08:43.280]   And in many cases, I mean, I guess I'll ask you this now.
[00:08:43.280 --> 00:08:45.180]   I mean, it still is that way.
[00:08:45.180 --> 00:08:47.160]   It still is for a lot of the industry.
[00:08:47.160 --> 00:08:48.760]   Right, like at the end of the day,
[00:08:48.760 --> 00:08:51.040]   they put financial advisor on my business card.
[00:08:51.040 --> 00:08:53.360]   My job was not to give advice, which frankly was good
[00:08:53.360 --> 00:08:54.880]   'cause I didn't know anything about money.
[00:08:54.880 --> 00:08:55.800]   I didn't go to school for that.
[00:08:55.800 --> 00:08:57.160]   I didn't learn anything.
[00:08:57.160 --> 00:08:58.880]   My training was how to sell the company's
[00:08:58.880 --> 00:09:00.400]   variable universal life policy,
[00:09:00.400 --> 00:09:02.180]   'cause that was the kind of the big thing
[00:09:02.180 --> 00:09:04.040]   back in the late 1990s.
[00:09:04.040 --> 00:09:05.320]   Like it was sales training
[00:09:05.320 --> 00:09:06.840]   because I wasn't a financial advisor.
[00:09:06.840 --> 00:09:08.400]   I was an insurance salesperson.
[00:09:08.400 --> 00:09:10.200]   It was a nice euphemism on my business card
[00:09:10.200 --> 00:09:12.920]   to say financial advisor, but I was a salesperson.
[00:09:12.920 --> 00:09:14.080]   I was literally paid on commission
[00:09:14.080 --> 00:09:16.640]   to sell the insurance policies.
[00:09:16.640 --> 00:09:19.140]   And like that distinction,
[00:09:19.140 --> 00:09:22.520]   the term financial advisor is used very, very widely.
[00:09:22.520 --> 00:09:24.160]   Some people who use it literally
[00:09:24.160 --> 00:09:25.320]   are in the business of advice.
[00:09:25.320 --> 00:09:26.720]   Like they get paid for advice
[00:09:26.720 --> 00:09:30.400]   and they charge fees for advice and they receive advice.
[00:09:30.400 --> 00:09:33.840]   But we also still continue to hire people in the industry.
[00:09:33.840 --> 00:09:35.600]   We call them financial advisors,
[00:09:35.600 --> 00:09:37.200]   but they're salespeople.
[00:09:37.200 --> 00:09:39.240]   - That used to be 90% of the industry.
[00:09:39.240 --> 00:09:43.360]   90% of the industry was you're being hired to sell.
[00:09:43.360 --> 00:09:44.820]   I mean, when I came out of the military,
[00:09:44.820 --> 00:09:46.000]   I didn't know anything either.
[00:09:46.000 --> 00:09:48.720]   They hired me because I might be able to recruit veterans.
[00:09:48.720 --> 00:09:51.420]   - Yep, natural market, yes.
[00:09:51.420 --> 00:09:53.760]   - And I was a pilot, so go after the pilots.
[00:09:53.760 --> 00:09:54.960]   That's why they recruited me.
[00:09:54.960 --> 00:09:56.400]   And I thought I was being recruited
[00:09:56.400 --> 00:09:58.400]   because I was financially savvy.
[00:09:58.400 --> 00:10:00.040]   I mean, I did run an antiques business
[00:10:00.040 --> 00:10:03.360]   when I was in college, so it must be sort of related.
[00:10:03.360 --> 00:10:04.340]   - I thought the same thing.
[00:10:04.340 --> 00:10:05.480]   Like I had good grades.
[00:10:05.480 --> 00:10:06.320]   I was a hard worker.
[00:10:06.320 --> 00:10:08.040]   I was like, no, I was hired for the zip code
[00:10:08.040 --> 00:10:09.080]   that my parents lived in.
[00:10:09.080 --> 00:10:10.600]   - But at least to your credit,
[00:10:10.600 --> 00:10:13.840]   you realized that and you began on this other career.
[00:10:13.840 --> 00:10:16.160]   - Yeah, I mean, it didn't take long for me,
[00:10:16.160 --> 00:10:18.200]   like literally into the first year,
[00:10:18.200 --> 00:10:20.520]   sitting with the prospect in their home,
[00:10:20.520 --> 00:10:22.440]   across them on their kitchen table,
[00:10:22.440 --> 00:10:24.640]   talking to him about quote financial advice,
[00:10:24.640 --> 00:10:25.840]   which was basically selling him
[00:10:25.840 --> 00:10:27.680]   a variable universal life policy.
[00:10:27.680 --> 00:10:30.800]   He had accumulated about $300,000,
[00:10:30.800 --> 00:10:33.440]   pretty darn good amount of money 20 plus years ago.
[00:10:33.440 --> 00:10:34.800]   He was already well into his fifties.
[00:10:34.800 --> 00:10:36.120]   He wanted to retire in 10 years.
[00:10:36.120 --> 00:10:38.040]   He was trying to figure out how to get from here to there.
[00:10:38.040 --> 00:10:41.200]   And you know, it was like, this is what I've got.
[00:10:41.200 --> 00:10:42.100]   Like, what do I do?
[00:10:42.100 --> 00:10:44.000]   What do I do for the next 10 years
[00:10:44.000 --> 00:10:46.600]   to get from here to there so I can retire?
[00:10:46.600 --> 00:10:47.440]   'Cause I'm kind of, you know,
[00:10:47.440 --> 00:10:50.400]   he was in a practice that was burning him out.
[00:10:50.400 --> 00:10:53.880]   And I remember sitting across from him and was like,
[00:10:53.880 --> 00:10:56.960]   I have no fricking idea what you should do.
[00:10:56.960 --> 00:10:58.800]   I'm a psych major theater minor
[00:10:58.800 --> 00:11:01.200]   who just got trained in one type of product
[00:11:01.200 --> 00:11:02.360]   that I'm supposed to sell you
[00:11:02.360 --> 00:11:04.240]   because it's literally supposed to be the answer
[00:11:04.240 --> 00:11:06.680]   to every single person I sit across from.
[00:11:06.680 --> 00:11:08.800]   And I'm just supposed to do that for enough people
[00:11:08.800 --> 00:11:12.120]   that eventually some of them say yes inevitably.
[00:11:12.120 --> 00:11:13.560]   And like, I mean, just we're taught in the industry,
[00:11:13.560 --> 00:11:15.120]   like it's a quote game of numbers.
[00:11:15.120 --> 00:11:17.160]   If you just pitch your thing to enough people,
[00:11:17.160 --> 00:11:18.800]   eventually some of them will say yes
[00:11:18.800 --> 00:11:20.320]   and you'll get to a sale.
[00:11:20.320 --> 00:11:24.160]   And just like this crisis moment for me of,
[00:11:24.160 --> 00:11:25.920]   my God, like this is literally
[00:11:25.920 --> 00:11:27.560]   his financial life on the line.
[00:11:27.560 --> 00:11:30.200]   And I have no fricking idea what I'm talking about.
[00:11:30.200 --> 00:11:32.440]   And I probably should.
[00:11:32.440 --> 00:11:33.840]   And so that took me down.
[00:11:33.840 --> 00:11:36.600]   Now, granted, I perhaps went a little overkill on it.
[00:11:36.600 --> 00:11:38.540]   Like I got my CFP certification
[00:11:38.540 --> 00:11:40.320]   and then a master's degree in financial planning
[00:11:40.320 --> 00:11:41.960]   and then five more professional designations
[00:11:41.960 --> 00:11:43.640]   than the second master's degree in taxation.
[00:11:43.640 --> 00:11:46.680]   So granted, I maybe went like a little bit off the deep end
[00:11:46.680 --> 00:11:50.240]   in that dynamic once I went down that path.
[00:11:50.240 --> 00:11:54.360]   But just, I mean, to me, like, look, financial advice is,
[00:11:54.360 --> 00:11:56.880]   I really view as a sacred duty.
[00:11:56.880 --> 00:11:58.760]   And like, I'm not trying to be melodramatic.
[00:11:58.760 --> 00:12:02.360]   Like literally people's lives can be destroyed
[00:12:02.360 --> 00:12:05.960]   by finances, money problems are the number one cause
[00:12:05.960 --> 00:12:08.120]   of divorce and marital strife.
[00:12:08.120 --> 00:12:10.280]   It's a very common issue tied to suicide.
[00:12:10.280 --> 00:12:12.880]   Just in general, people with more access to wealth
[00:12:12.880 --> 00:12:14.680]   tend to have better life expectancies
[00:12:14.680 --> 00:12:17.160]   and better health outcomes because of the accessibility
[00:12:17.160 --> 00:12:19.520]   that wealth creates to medical care.
[00:12:19.520 --> 00:12:22.640]   Like people's lives and livelihood
[00:12:22.640 --> 00:12:24.240]   are literally on the line.
[00:12:24.240 --> 00:12:27.120]   Like you can't screw around with that.
[00:12:27.120 --> 00:12:29.760]   - You have a conscience, that's the problem.
[00:12:29.760 --> 00:12:31.520]   - Yes, and for whatever it's worth,
[00:12:31.520 --> 00:12:34.000]   I did not get the sale that day.
[00:12:34.000 --> 00:12:36.160]   He didn't buy.
[00:12:36.160 --> 00:12:38.400]   - Let's start out the conversation
[00:12:38.400 --> 00:12:43.400]   with the evolution of the advisor industry.
[00:12:43.400 --> 00:12:47.840]   You've given talks on this, I've listened to your talks.
[00:12:47.840 --> 00:12:48.760]   I think they're very good.
[00:12:48.760 --> 00:12:50.880]   And you go through four phases.
[00:12:50.880 --> 00:12:53.160]   You think we're in the fourth phase now.
[00:12:53.160 --> 00:12:54.960]   So why don't you go ahead and tell us
[00:12:54.960 --> 00:12:57.800]   how you see the evolution of the industry.
[00:12:57.800 --> 00:12:59.400]   And by the way, I've been in it for 35 years.
[00:12:59.400 --> 00:13:00.360]   So I lived the evolution.
[00:13:00.360 --> 00:13:02.840]   - Yeah, you've lived most of these transitions.
[00:13:02.840 --> 00:13:06.040]   - Anyway, I might throw in my two cents as we go along.
[00:13:06.040 --> 00:13:07.760]   Go ahead and start from the beginning.
[00:13:07.760 --> 00:13:10.400]   - Yeah, so I mean like the beginning of financial advisors
[00:13:10.400 --> 00:13:13.880]   for most of us, like just, it was pure product sales.
[00:13:13.880 --> 00:13:18.520]   We sold insurance, we sold annuities, we sold stocks, right?
[00:13:18.520 --> 00:13:19.840]   Most of the roots of the industry
[00:13:19.840 --> 00:13:21.160]   are essentially like it's the stock broker.
[00:13:21.160 --> 00:13:25.640]   It's the Charlie Sheen, Wall Street, 1980s model,
[00:13:25.640 --> 00:13:30.320]   or Wolf of Wall Street model of stock brokering.
[00:13:30.320 --> 00:13:32.080]   And I mean, it paid well.
[00:13:32.080 --> 00:13:34.160]   If you go all the way back to even to the 1970s,
[00:13:34.160 --> 00:13:35.880]   like for big clients,
[00:13:35.880 --> 00:13:40.680]   we could get paid $200 a trade in 1975 dollars
[00:13:40.680 --> 00:13:43.560]   just to sell a stock to an individual client, right?
[00:13:43.560 --> 00:13:44.840]   That's like, I don't even know what the number is,
[00:13:44.840 --> 00:13:47.200]   probably a thousand plus dollars today,
[00:13:47.200 --> 00:13:49.160]   like as a ticket charge.
[00:13:49.160 --> 00:13:50.720]   - That was the fixed commission rate.
[00:13:50.720 --> 00:13:52.760]   - That was the fixed commission on a big trade.
[00:13:52.760 --> 00:13:54.600]   It was scaled to the size of the trade.
[00:13:54.600 --> 00:13:56.000]   That would be a big one, but-
[00:13:56.000 --> 00:13:57.240]   - Every firm had the same rate.
[00:13:57.240 --> 00:13:59.360]   - Every firm had the same rate by law
[00:13:59.360 --> 00:14:01.040]   because FINRA back then,
[00:14:01.040 --> 00:14:02.920]   the National Association of Securities Dealers,
[00:14:02.920 --> 00:14:05.080]   had fixed it at a set rate.
[00:14:05.080 --> 00:14:07.960]   It was like part of the aftermath of the Great Depression.
[00:14:07.960 --> 00:14:09.680]   There was a whole bunch of commission gouging
[00:14:09.680 --> 00:14:12.080]   in like the boom and the bust of the '20s and the '30s.
[00:14:12.080 --> 00:14:13.320]   Nobody paid attention to what they were paying
[00:14:13.320 --> 00:14:15.120]   when stocks were going to the moon in 1929.
[00:14:15.120 --> 00:14:16.640]   And then no one paid attention to what they were paying
[00:14:16.640 --> 00:14:19.000]   when stocks were going to the ground in 1931.
[00:14:19.000 --> 00:14:20.800]   So there was a bunch of commission gouging
[00:14:20.800 --> 00:14:23.120]   when people were just desperate to buy and sell.
[00:14:23.120 --> 00:14:25.520]   And the regulatory response back in the '30s was,
[00:14:25.520 --> 00:14:27.760]   well, we're just gonna set all the trading commissions
[00:14:27.760 --> 00:14:30.320]   at a fixed rate that every brokerage firm charges.
[00:14:30.320 --> 00:14:31.920]   Good news, got rid of all the gouging.
[00:14:31.920 --> 00:14:33.840]   Bad news, obliterated all the innovation
[00:14:33.840 --> 00:14:35.320]   'cause no one reinvested
[00:14:35.320 --> 00:14:36.760]   into making brokerage more efficient
[00:14:36.760 --> 00:14:39.800]   'cause you were legally barred from competing on price.
[00:14:39.800 --> 00:14:44.360]   So by the 1970s, we decide this regulatory structure
[00:14:44.360 --> 00:14:45.240]   has run its course.
[00:14:45.240 --> 00:14:46.440]   It's time to let it go.
[00:14:46.440 --> 00:14:49.040]   We deregulate the stock trading commissions.
[00:14:49.040 --> 00:14:52.880]   And a startup in Northern California,
[00:14:52.880 --> 00:14:55.280]   right outside of Silicon Valley says,
[00:14:55.280 --> 00:14:56.480]   hey, it's the 1970s.
[00:14:56.480 --> 00:14:59.280]   These things are coming out called computers.
[00:14:59.280 --> 00:15:00.960]   I think we could use computers
[00:15:00.960 --> 00:15:02.560]   to replace financial advisors.
[00:15:02.560 --> 00:15:04.160]   Like, why are we paying all these stock brokers
[00:15:04.160 --> 00:15:05.080]   so much money?
[00:15:05.080 --> 00:15:06.440]   A computer could do this.
[00:15:06.440 --> 00:15:07.920]   - Discount brokerage firm.
[00:15:07.920 --> 00:15:09.880]   - And a lot of people are familiar with the company
[00:15:09.880 --> 00:15:12.320]   'cause the guy that said this was named Chuck Schwab.
[00:15:12.320 --> 00:15:13.760]   And Schwab was founded the month
[00:15:13.760 --> 00:15:15.680]   after the deregulation of trading commissions,
[00:15:15.680 --> 00:15:18.760]   basically to create, you know, call it robots of the era,
[00:15:18.760 --> 00:15:20.920]   to eliminate human financial advisors.
[00:15:20.920 --> 00:15:23.000]   As it turned out, like, it didn't kill advisors.
[00:15:23.000 --> 00:15:24.280]   We're still here.
