
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:06:11.480 --> 00:06:15.640]   There's no biblical mandate to look at a horrible picture
[00:06:15.640 --> 00:06:17.160]   or to see horror.
[00:06:17.160 --> 00:06:20.440]   And we need to know ourselves.
[00:06:20.440 --> 00:06:22.840]   If it's going to give you nightmares,
[00:06:22.840 --> 00:06:26.440]   if it's going to otherwise decrease your ability
[00:06:26.440 --> 00:06:29.880]   to function in a loving way, then don't by any means
[00:06:29.880 --> 00:06:30.720]   look at it.
[00:06:30.720 --> 00:06:32.880]   So that's the criterion in the end.
[00:06:32.880 --> 00:06:36.520]   Will looking at such a thing increase
[00:06:36.520 --> 00:06:39.200]   your emotional capacities to do good to others,
[00:06:39.200 --> 00:06:42.640]   or will it decrease them?
[00:06:42.640 --> 00:06:43.680]   Thank you, Pastor John.
[00:06:43.680 --> 00:06:46.120]   And we have talked about this more in the past.
[00:06:46.120 --> 00:06:49.160]   In the episode we titled "Facing Death Faithfully,"
[00:06:49.160 --> 00:06:51.880]   that was episode number 91 in the archive.
[00:06:51.880 --> 00:06:53.960]   It's valuable content to check out.
[00:06:53.960 --> 00:06:56.600]   We return on Monday with a more happy theme.
[00:06:56.600 --> 00:06:58.320]   And we'll hear from a listener in Dubai
[00:06:58.320 --> 00:07:00.840]   who is wondering whether or not her wedding needs
[00:07:00.840 --> 00:07:03.160]   to be conducted in a church.
[00:07:03.160 --> 00:07:04.160]   I'm your host, Tony Reinke.
[00:07:04.160 --> 00:07:05.200]   Have a great weekend.
[00:07:05.480 --> 00:07:08.840]   [MUSIC PLAYING]
[00:07:08.840 --> 00:07:12.200]   [MUSIC PLAYING]
[00:07:12.200 --> 00:07:14.260]   you

