
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:06:06.960 --> 00:06:11.360]   namely that divorce is not permitted,
[00:06:11.360 --> 00:06:14.720]   especially on such grounds as that.
[00:06:14.720 --> 00:06:17.920]   Like, she doesn't delight in me anymore, I'm leaving.
[00:06:17.920 --> 00:06:19.000]   I'm done with her.
[00:06:19.000 --> 00:06:21.560]   The Bible says you can't say that, husband.
[00:06:21.560 --> 00:06:23.600]   That's not an option for a wife
[00:06:23.600 --> 00:06:26.440]   who has stopped delighting in you.
[00:06:26.440 --> 00:06:29.940]   Therefore, no husband can make that threat
[00:06:29.940 --> 00:06:33.120]   in a way that is analogous to God.
[00:06:33.120 --> 00:06:36.600]   It doesn't help to set up a husband-wife
[00:06:36.600 --> 00:06:38.700]   as an illustration of God's demand
[00:06:38.700 --> 00:06:42.280]   that the world love him above all things
[00:06:42.280 --> 00:06:45.440]   because he is great above all things.
[00:06:45.440 --> 00:06:47.360]   Husbands can't talk like that.
[00:06:47.360 --> 00:06:49.300]   So here's my last question.
[00:06:49.300 --> 00:06:53.760]   The way you express the connection here
[00:06:53.760 --> 00:06:56.440]   between our failure to delight in God
[00:06:56.440 --> 00:07:00.480]   and our eternal lostness makes a huge difference
[00:07:00.480 --> 00:07:03.400]   as to whether it sounds acceptable.
[00:07:03.400 --> 00:07:08.320]   Words, you know this, Tony, words are wonderful things.
[00:07:08.320 --> 00:07:13.100]   They are emotionally laden and express
[00:07:13.100 --> 00:07:15.040]   and create emotional realities.
[00:07:15.040 --> 00:07:19.180]   They create emotional realities, not only express them.
[00:07:19.180 --> 00:07:22.960]   As they are spoken, sometimes those emotions
[00:07:22.960 --> 00:07:25.840]   are all out of proportion with reality.
[00:07:25.840 --> 00:07:29.880]   For example, what if we create the caricature
[00:07:29.880 --> 00:07:34.680]   of God saying with a sneer, like a pirate ship,
[00:07:34.680 --> 00:07:38.720]   Captain, okay, all you miserable sinners
[00:07:38.720 --> 00:07:41.000]   whom I loathe in my justice,
[00:07:41.000 --> 00:07:43.800]   if you don't this instant feel happy about me,
[00:07:43.800 --> 00:07:46.960]   then I'll stop taking any pleasure in you at all
[00:07:46.960 --> 00:07:48.800]   and throw you overboard.
[00:07:48.800 --> 00:07:51.160]   Well, you can set it up like that, right?
[00:07:51.160 --> 00:07:53.800]   You can use language like that.
[00:07:53.800 --> 00:07:55.860]   I mean, people do this all the time
[00:07:55.860 --> 00:07:58.880]   in theological debates and political debates.
[00:07:58.880 --> 00:08:02.680]   Positions are restated almost all the time
[00:08:02.680 --> 00:08:05.640]   in ways that the person being represented
[00:08:05.640 --> 00:08:08.560]   would never accept, just never accept.
[00:08:08.560 --> 00:08:11.280]   And yet they are used to then make the position
[00:08:11.280 --> 00:08:13.920]   look absolutely ludicrous.
[00:08:13.920 --> 00:08:16.460]   But let's just try it turned around the other way.
[00:08:16.460 --> 00:08:17.680]   Use a different set of language.
[00:08:17.680 --> 00:08:21.760]   What if God said this, from a throne
[00:08:21.760 --> 00:08:24.800]   of highest brightness and beauty,
[00:08:24.800 --> 00:08:29.720]   surrounded by 200 million angels
[00:08:29.720 --> 00:08:34.720]   in a voice of deepest, serious, and manifest patience,
[00:08:34.720 --> 00:08:37.560]   because we are not at this moment
[00:08:37.560 --> 00:08:40.800]   consumed by the fire of his holiness.
[00:08:40.800 --> 00:08:43.520]   What if he said, you are my creature.
[00:08:43.520 --> 00:08:48.520]   I made you to share in and display my glory.
[00:08:48.520 --> 00:08:53.000]   I created you so that your greatest joy
[00:08:53.000 --> 00:08:57.200]   and my greatest glory would be as one.
[00:08:57.200 --> 00:08:59.520]   And you would never have to choose
[00:08:59.520 --> 00:09:03.840]   between honoring me and being eternally happy.
[00:09:03.840 --> 00:09:08.840]   I sent my only son to die in the place of sinners like you
[00:09:08.840 --> 00:09:11.880]   so that if you would turn to me
[00:09:11.880 --> 00:09:16.260]   and repent of your idolatrous love of other things,
[00:09:16.260 --> 00:09:19.080]   I will forgive you.
[00:09:19.080 --> 00:09:22.120]   I command you, therefore, as your creator
[00:09:22.120 --> 00:09:24.800]   and as the redeemer over all the world,
[00:09:24.800 --> 00:09:28.280]   turn and see me for who I really am
[00:09:28.280 --> 00:09:33.280]   and put me in your supreme place of affection.
[00:09:33.280 --> 00:09:38.760]   Receive me in Jesus Christ as your savior and Lord
[00:09:38.760 --> 00:09:40.320]   and the supreme delight of your heart.
[00:09:40.320 --> 00:09:44.680]   If you do, you will have everlasting joy.
[00:09:44.680 --> 00:09:49.000]   And if you don't, you will have everlasting pain.
[00:09:49.000 --> 00:09:52.360]   Now, I just submit, that's not ludicrous.
[00:09:52.360 --> 00:09:53.400]   That's the gospel.
[00:09:53.400 --> 00:09:56.840]   - Thank you, Pastor John, so good.
[00:09:56.840 --> 00:10:00.120]   On this topic of eternal judgment,
[00:10:00.120 --> 00:10:02.960]   there are many hard questions to ask
[00:10:02.960 --> 00:10:05.120]   and hard questions to answer.
[00:10:05.120 --> 00:10:07.760]   And this is one episode of several on the topic
[00:10:07.760 --> 00:10:09.000]   that we have recorded.
[00:10:09.000 --> 00:10:11.560]   And for more, open up the free mobile app
[00:10:11.560 --> 00:10:13.400]   and search for the others, and you'll find them.
[00:10:13.400 --> 00:10:15.080]   Like episode number 450,
[00:10:15.080 --> 00:10:17.320]   Does God Predestine People to Hell?
[00:10:17.320 --> 00:10:19.560]   And episode number 497,
[00:10:19.560 --> 00:10:23.200]   Is God Less Glorified in the Judgment of Sinners?
[00:10:23.200 --> 00:10:26.480]   Well, the questions are hard and they do not get any easier.
[00:10:26.480 --> 00:10:28.480]   Tomorrow, Pastor John will field a question
[00:10:28.480 --> 00:10:31.400]   from a sorrowful couple in North Carolina
[00:10:31.400 --> 00:10:35.000]   who recently lost their septuplets before birth.
[00:10:35.000 --> 00:10:36.840]   And they wanna know if they will one day meet
[00:10:36.840 --> 00:10:39.840]   each of those seven children in heaven.
[00:10:39.840 --> 00:10:40.720]   I'm your host, Tony Ranke.
[00:10:40.720 --> 00:10:41.880]   We'll see you tomorrow.
[00:10:42.160 --> 00:10:44.760]   (gentle music)
[00:10:44.760 --> 00:10:47.360]   (gentle music)
[00:10:47.360 --> 00:10:57.360]   [BLANK_AUDIO]

