
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:03:19.000 --> 00:03:21.000]   Here's a second interpretation.
[00:03:21.000 --> 00:03:29.000]   This is not an ending, not a testing so much as a call for adjustment in strategy.
[00:03:29.000 --> 00:03:34.000]   I'm thinking mainly in terms of strategy of fundraising.
[00:03:34.000 --> 00:03:45.000]   Many great missionaries have taken the approach of simply expressing what the ministry is rather than asking for money.
[00:03:45.000 --> 00:03:52.000]   But I want to stress for our friends that there's no biblical mandate for that strategy.
[00:03:52.000 --> 00:04:02.000]   And there's clear biblical example of forthright, honest, humble, asking for financial support.
[00:04:02.000 --> 00:04:06.000]   Read especially 2 Corinthians 8 and 9.
[00:04:06.000 --> 00:04:10.000]   Those are perfect chapters for fundraising among Christians.
[00:04:10.000 --> 00:04:20.000]   Paul is clear in his straightforward, honest request that the churches give money to support the poor in Jerusalem.
[00:04:20.000 --> 00:04:31.000]   So it's not unbiblical or fleshly or humanistic or unbelieving to ask God's people to support God's work.
[00:04:31.000 --> 00:04:40.000]   So that may be, I don't know, that may be a change in strategy that God would want our friends to consider.
[00:04:40.000 --> 00:04:49.000]   I don't say it's required. I just say it's permitted, though it's not exactly a one to one correspondence, clearly not.
[00:04:49.000 --> 00:04:53.000]   Here's an example of a change in strategy.
[00:04:53.000 --> 00:04:57.000]   Paul tries to go into Phrygia and Galatia.
[00:04:57.000 --> 00:05:07.000]   And here's what it says. They went through the region of Phrygia and Galatia, having been forbidden by the Holy Spirit to speak the word in Asia.
[00:05:07.000 --> 00:05:17.000]   And when they had come up to Mycenae, they attempted to go into Bithynia, but the spirit of Jesus did not allow them.
[00:05:17.000 --> 00:05:22.000]   So passing by Mycenae, they went down to Troas.
[00:05:22.000 --> 00:05:36.000]   That's Acts 16, 6 through 8. And the point is simply Paul himself planned two or three specific avenues of ministry that he expected God to bless.
[00:05:36.000 --> 00:05:40.000]   And God said no. He turned him back from that.
[00:05:40.000 --> 00:05:49.000]   And so there had to be a change in strategy for Paul when he discerned God wasn't going to prosper that particular avenue.
[00:05:49.000 --> 00:05:54.000]   Here's the last possibility of what this season might mean.
[00:05:54.000 --> 00:06:00.000]   It might mean the ending of this form of ministry for them.
[00:06:00.000 --> 00:06:15.000]   While it's not an exact parallel, Jesus sent out his disciples and he said, and wherever they do not receive you, when you leave that town, shake off the dust from your feet as a testimony against them.
[00:06:15.000 --> 00:06:25.000]   Luke 9, 5. In other words, there is a time when you leave a work and move on to another town.
[00:06:25.000 --> 00:06:37.000]   Now, of course, don't at all mean to say these situations are the same because our friends clearly are involved not in being rejected by a town, but having a fruitful ministry.
[00:06:37.000 --> 00:06:41.000]   And so in that sense, they're not similar at all.
[00:06:41.000 --> 00:06:50.000]   But I'm simply drawing attention to the fact that those folks went into that town with the full intention of doing fruitful ministry.
[00:06:50.000 --> 00:06:56.000]   And lo and behold, they have to ski-daddle because things aren't going well for them.
[00:06:56.000 --> 00:07:00.000]   And God says, no, don't don't stay. It's OK.
[00:07:00.000 --> 00:07:07.000]   You can change your strategy here. You can move on and let that ministry in that town for a season stop.
[00:07:07.000 --> 00:07:13.000]   So that's the point I'm making. It may be that there are stoppings that have to be considered.
[00:07:13.000 --> 00:07:25.000]   And I would simply say that that interpretation of ending, you should be very, very slow to take up and conclude that's what God is doing.
[00:07:25.000 --> 00:07:32.000]   I think we should always think of a change in ministry rather than an end of a ministry.
[00:07:32.000 --> 00:07:39.000]   In other words, if God is, in fact, saying that was a great season, that ministry is over.
[00:07:39.000 --> 00:07:44.000]   He's not calling them to go home and vegetate on their couch watching nice videos.
[00:07:44.000 --> 00:07:49.000]   He's calling them to do something else really significant with their lives.
[00:07:49.000 --> 00:08:01.000]   And that call should, I think, confirm the ending of the ministry, if that's the case, which I hope will be a last resort and that God would show them a way to stay the course in what they're doing.
[00:08:01.000 --> 00:08:04.000]   So let's just close with this practical suggestion.
[00:08:04.000 --> 00:08:16.000]   Meditate on Psalm 25. It is a precious psalm of guidance and may speak directly to your hearts, especially verses eight and nine.
[00:08:16.000 --> 00:08:27.000]   Good and upright is the Lord. Therefore, he instructs sinners in the way he leads the humble in what is right and teaches the humble his way.
[00:08:27.000 --> 00:08:35.000]   That's verses eight and nine. And I pray and I will pray with you that he will make your way clear.
[00:08:35.000 --> 00:08:41.000]   Amen. Thank you, Pastor John, for diving into a circumstance like this one with biblical clarity. Appreciate that.
[00:08:41.000 --> 00:08:45.000]   Well, over at our online home, you can explore all 1,250 of our episodes.
[00:08:45.000 --> 00:08:50.000]   You can scan a list of our most popular ones, read full transcripts and send us a question of your own.
[00:08:50.000 --> 00:08:54.000]   Go to DesiringGod.org/AskPastorJohn.
[00:08:54.000 --> 00:09:00.000]   And to get new episodes delivered to you three times per week, subscribe to the Ask Pastor John Podcast and your favorite podcast app.
[00:09:00.000 --> 00:09:10.000]   Well, digital pornography is ubiquitous. So how do we prepare our sons and daughters to win the war against the porn culture all around them?
[00:09:10.000 --> 00:09:14.000]   It's a great question from a mom, and it's how we end the week on Friday.
[00:09:14.000 --> 00:09:16.000]   I'm your host, Tony Reinke. We'll see you then.
[00:09:16.000 --> 00:09:17.000]   .
[00:09:17.000 --> 00:09:18.000]   .
[00:09:18.000 --> 00:09:19.000]   .
[00:09:19.000 --> 00:09:20.000]   .
[00:09:21.000 --> 00:09:22.000]   .
[00:09:22.000 --> 00:09:32.000]   [BLANK_AUDIO]

