
[00:00:00.000 --> 00:00:03.440]   [MUSIC PLAYING]
[00:01:59.640 --> 00:02:04.280]   I am a PhD student at UC Berkeley in databases
[00:02:04.280 --> 00:02:08.160]   and interested in machine learning,
[00:02:08.160 --> 00:02:10.480]   how do we apply data management principles
[00:02:10.480 --> 00:02:14.280]   to build better, sustainable, reliable machine learning
[00:02:14.280 --> 00:02:16.920]   systems.
[00:02:16.920 --> 00:02:18.800]   And I am Josh Wills.
[00:02:18.800 --> 00:02:21.120]   I'm a software engineer at WeaveGrid.
[00:02:21.120 --> 00:02:24.720]   I think, as Hamil pointed out, I am sort of a data scientist
[00:02:24.720 --> 00:02:28.200]   that made a long series of really bad life choices.
[00:02:28.200 --> 00:02:32.280]   And so it went from data science down to data engineering,
[00:02:32.280 --> 00:02:34.920]   and then kind of just kept on going down.
[00:02:34.920 --> 00:02:37.040]   My fall, my descent into software engineering
[00:02:37.040 --> 00:02:38.520]   has not stopped.
[00:02:38.520 --> 00:02:40.440]   Maybe at some point, I will be designing hardware
[00:02:40.440 --> 00:02:41.900]   for all I know, that kind of stuff.
[00:02:41.900 --> 00:02:45.080]   But I love this paper as well, and I'm
[00:02:45.080 --> 00:02:47.680]   super excited to be able to talk to Shreya about it.
[00:02:47.680 --> 00:02:50.960]   Hamil, why don't you kick us off with some questions?
[00:02:50.960 --> 00:02:52.960]   You did your best.
[00:02:52.960 --> 00:02:56.520]   Yeah, so I'm going to get right into the middle of the paper
[00:02:56.520 --> 00:03:00.040]   with some of the most burning questions I have,
[00:03:00.040 --> 00:03:01.640]   our observations.
[00:03:01.640 --> 00:03:04.000]   So one of the things that you kind of point out
[00:03:04.000 --> 00:03:06.880]   in the paper, Shreya, is this importance
[00:03:06.880 --> 00:03:10.360]   of having a sandbox and this mismatch between development
[00:03:10.360 --> 00:03:12.360]   and production environments, and then
[00:03:12.360 --> 00:03:17.100]   how people are struggling creating a similar development
[00:03:17.100 --> 00:03:20.880]   environment and production environments.
[00:03:20.880 --> 00:03:24.080]   And there's tension between this velocity
[00:03:24.080 --> 00:03:29.000]   and validating things.
[00:03:29.000 --> 00:03:32.960]   So when I read this, it really triggered me,
[00:03:32.960 --> 00:03:37.920]   because I feel like I've kind of been gaslighted for so long
[00:03:37.920 --> 00:03:39.160]   that, hey, we have the cloud.
[00:03:39.160 --> 00:03:40.600]   It should be so easy to experiment
[00:03:40.600 --> 00:03:41.960]   with development environment.
[00:03:41.960 --> 00:03:44.920]   Yet every company I have ever worked at
[00:03:44.920 --> 00:03:49.560]   is actually really hard, still right now.
[00:03:49.560 --> 00:03:52.120]   But I feel like we're all told that it should be easy,
[00:03:52.120 --> 00:03:55.320]   and it is easy, but we don't really talk about it.
[00:03:55.320 --> 00:03:59.040]   I was really excited to see that in the paper.
[00:03:59.040 --> 00:04:02.240]   And it seems like a fundamental problem.
[00:04:02.240 --> 00:04:05.320]   It's kind of like a brass tacks of doing anything,
[00:04:05.320 --> 00:04:09.000]   not even data science, just doing any software-related work
[00:04:09.000 --> 00:04:11.640]   at all.
[00:04:11.640 --> 00:04:14.440]   And so I found it pretty--
[00:04:14.440 --> 00:04:17.960]   it was kind of also a slap in the face, I feel like,
[00:04:17.960 --> 00:04:20.000]   in some sense, to the industry.
[00:04:20.000 --> 00:04:23.360]   So it feels like we're building a lot of tools downstream
[00:04:23.360 --> 00:04:27.600]   from this, but we're still struggling on this sandbox.
[00:04:27.600 --> 00:04:34.360]   So what did-- yeah, just see if y'all can respond to that.
[00:04:34.360 --> 00:04:35.880]   I wonder what y'all think.
[00:04:35.880 --> 00:04:39.840]   I can tell you how the section came about.
[00:04:39.840 --> 00:04:41.960]   So we were doing these semi-structured interviews.
[00:04:41.960 --> 00:04:43.920]   Basically, it's a one-hour-long Zoom call.
[00:04:43.920 --> 00:04:46.920]   And the questions were not leading in any way.
[00:04:46.920 --> 00:04:49.840]   It was like, tell us about a bug you fixed last week.
[00:04:49.840 --> 00:04:52.160]   Or it was-- there was nothing.
[00:04:52.160 --> 00:04:55.560]   We didn't say any buzzwords, no environment.
[00:04:55.560 --> 00:04:57.000]   We never said Jupyter Notebooks.
[00:04:57.000 --> 00:05:01.360]   People come to us saying Jupyter Notebooks for this reason.
[00:05:01.360 --> 00:05:04.280]   And we got-- we annotated these transcripts
[00:05:04.280 --> 00:05:06.880]   with all the different types of bugs that came up.
[00:05:06.880 --> 00:05:08.880]   And one of the things for me was--
[00:05:08.880 --> 00:05:12.640]   and also Rolando, we had some 5,000 different annotations.
[00:05:12.640 --> 00:05:15.320]   And we were like, oh my god, we cannot sit here
[00:05:15.320 --> 00:05:17.320]   through these 5,000 different codes.
[00:05:17.320 --> 00:05:19.520]   How do we group them together?
[00:05:19.520 --> 00:05:21.440]   Look at all these different types of bugs
[00:05:21.440 --> 00:05:23.160]   that we have found.
[00:05:23.160 --> 00:05:25.160]   Is there anything that connects them
[00:05:25.160 --> 00:05:29.200]   that we can say to the crowd?
[00:05:29.200 --> 00:05:33.200]   And a lot of them happened to be like, oh man,
[00:05:33.200 --> 00:05:36.880]   if they just were using the same environment that they
[00:05:36.880 --> 00:05:38.920]   had in production, this bug wouldn't be there.
[00:05:38.920 --> 00:05:40.960]   Or they were assuming access to data
[00:05:40.960 --> 00:05:43.000]   that they didn't have in production,
[00:05:43.000 --> 00:05:44.760]   but they did this during development time.
[00:05:44.760 --> 00:05:46.480]   So a lot of these types of--
[00:05:46.480 --> 00:05:49.920]   once we framed it as that, then it dawned on us that, oh,
[00:05:49.920 --> 00:05:54.160]   we should write about this mismatch between development
[00:05:54.160 --> 00:05:56.280]   and production.
[00:05:56.280 --> 00:06:00.280]   And then why is it that there's a mismatch goes back
[00:06:00.280 --> 00:06:03.920]   to our ML engineering is highly experimental thing
[00:06:03.920 --> 00:06:04.960]   that we said.
[00:06:04.960 --> 00:06:09.880]   When you have such an iterative experimental process
[00:06:09.880 --> 00:06:12.520]   during development, it's important to have
[00:06:12.520 --> 00:06:16.960]   high velocity so you can throw away bad ideas quickly.
[00:06:16.960 --> 00:06:21.240]   I want to have local GPUs so I can try different ideas.
[00:06:21.240 --> 00:06:22.840]   I want to try things locally.
[00:06:22.840 --> 00:06:26.120]   I want to use notebooks so I can load my data frame once
[00:06:26.120 --> 00:06:28.680]   instead of repeatedly.
[00:06:28.680 --> 00:06:30.960]   All of these small, small things matter.
[00:06:30.960 --> 00:06:37.640]   But it's really hard to support that in a production
[00:06:37.640 --> 00:06:39.440]   environment.
[00:06:39.440 --> 00:06:43.440]   And I think that's where the discrepancy happens.
[00:06:43.440 --> 00:06:46.560]   In the beginning, you want to train models, get something,
[00:06:46.560 --> 00:06:50.480]   prove some promise to some client.
[00:06:50.480 --> 00:06:52.640]   But that's a fundamentally different mode
[00:06:52.640 --> 00:06:57.880]   of working than the production pipelines.
[00:06:57.880 --> 00:07:00.400]   I loved that section of the paper as well, Shreya.
[00:07:00.400 --> 00:07:03.120]   And it made me think about the places
[00:07:03.120 --> 00:07:06.200]   I have worked where that actually is not true, where
[00:07:06.200 --> 00:07:08.560]   we did, in fact, have that sandbox environment.
[00:07:08.560 --> 00:07:12.280]   And I had three of them in my experience.
[00:07:12.280 --> 00:07:14.360]   The first one was Google.
[00:07:14.360 --> 00:07:17.120]   So Google, when I worked on ad CTR prediction,
[00:07:17.120 --> 00:07:20.920]   the system for doing it back in the day was called SmartAss.
[00:07:20.920 --> 00:07:24.360]   And SmartAss, it was the smart ad selection system
[00:07:24.360 --> 00:07:25.360]   or something like that.
[00:07:25.360 --> 00:07:27.440]   It was developed way back in 2004.
[00:07:27.440 --> 00:07:29.800]   So it was a fairly mature piece of technology
[00:07:29.800 --> 00:07:32.920]   by the time I got there in 2007.
[00:07:32.920 --> 00:07:37.440]   And SmartAss was like Valpo, Wabbit, plus, plus, plus.
[00:07:37.440 --> 00:07:40.280]   Pamela, everyone knows my deep affection for Valpo, Wabbit,
[00:07:40.280 --> 00:07:41.040]   I assume.
[00:07:41.040 --> 00:07:42.200]   Yes, we do, yeah.
[00:07:42.200 --> 00:07:43.520]   Yes, exactly.
[00:07:43.520 --> 00:07:45.400]   And so what that meant was SmartAss
[00:07:45.400 --> 00:07:49.320]   was in production updating its weights.
[00:07:49.320 --> 00:07:52.320]   Every 15 minutes, it would publish a new model
[00:07:52.320 --> 00:07:54.640]   based on what it had learned in the last 15 minutes
[00:07:54.640 --> 00:07:57.360]   about what ads where people were clicking on and stuff.
[00:07:57.360 --> 00:08:01.800]   And so there was a whole massive infrastructure
[00:08:01.800 --> 00:08:06.240]   for running offline sandbox style simulations runs
[00:08:06.240 --> 00:08:08.440]   of SmartAss models over the exact same data
[00:08:08.440 --> 00:08:10.560]   that's on production and so on and so forth.
[00:08:10.560 --> 00:08:12.280]   And the other case where I've seen this
[00:08:12.280 --> 00:08:14.600]   is in high frequency trading.
[00:08:14.600 --> 00:08:16.240]   High frequency trading is another place
[00:08:16.240 --> 00:08:19.240]   where, again, there is code that is learning online
[00:08:19.240 --> 00:08:20.280]   from data it sees.
[00:08:20.280 --> 00:08:22.920]   And then being able to back test that and run stuff offline
[00:08:22.920 --> 00:08:24.240]   is super, super important.
[00:08:24.240 --> 00:08:25.960]   And so they invest a ton of energy in it.
[00:08:25.960 --> 00:08:27.460]   And then finally, my favorite by far
[00:08:27.460 --> 00:08:30.520]   was Netflix, which ran into this problem as well.
[00:08:30.520 --> 00:08:34.160]   And so Netflix, being Netflix, actually
[00:08:34.160 --> 00:08:39.240]   connected to production when they were training their models
[00:08:39.240 --> 00:08:41.800]   to fetch their data.
[00:08:41.800 --> 00:08:45.200]   It was like the most Netflix, crazy chaos monkey kind
[00:08:45.200 --> 00:08:48.160]   of thing I'd ever heard of.
[00:08:48.160 --> 00:08:50.800]   And so I think what is special to me about this
[00:08:50.800 --> 00:08:54.280]   is that the reason we're bad at this most of the time
[00:08:54.280 --> 00:08:57.400]   is because model training is not something
[00:08:57.400 --> 00:08:59.800]   we typically do in production.
[00:08:59.800 --> 00:09:01.320]   We do inference in production.
[00:09:01.320 --> 00:09:02.480]   And we do inference online.
[00:09:02.480 --> 00:09:05.640]   We don't do model training and actual model updating
[00:09:05.640 --> 00:09:08.040]   online in production anymore.
[00:09:08.040 --> 00:09:10.280]   And so the only time you ever see this kind of sandbox
[00:09:10.280 --> 00:09:11.840]   pattern happen is with companies that
[00:09:11.840 --> 00:09:15.640]   are doing online model training, where literally the model is
[00:09:15.640 --> 00:09:16.640]   learning in production.
[00:09:16.640 --> 00:09:19.800]   And so there is this huge, huge engineering impetus
[00:09:19.800 --> 00:09:21.520]   to train stuff, to train stuff online.
[00:09:21.520 --> 00:09:24.160]   That, to me, is the fundamental difference there.
[00:09:24.160 --> 00:09:28.280]   That was my meta level, yeah, thing anyway.
[00:09:28.280 --> 00:09:29.400]   That's interesting.
[00:09:29.400 --> 00:09:29.900]   Yeah.
[00:09:29.900 --> 00:09:33.760]   I guess it feels like the Googles and the Netflix
[00:09:33.760 --> 00:09:39.520]   of the world, they have this utopia that project outwards
[00:09:39.520 --> 00:09:45.480]   onto whatever, Silicon Valley, or even like all of tech.
[00:09:45.480 --> 00:09:51.600]   And things that they don't discuss,
[00:09:51.600 --> 00:09:53.400]   I feel like maybe sometimes people
[00:09:53.400 --> 00:09:56.560]   take for granted, like the sandbox thing, perhaps.
[00:09:56.560 --> 00:09:57.480]   I don't know.
[00:09:57.480 --> 00:09:58.160]   Exactly right.
[00:09:58.160 --> 00:10:01.360]   There's so much social stuff that is not--
[00:10:01.360 --> 00:10:03.440]   it's all technology and tools and not
[00:10:03.440 --> 00:10:05.800]   the social organizational structures around it
[00:10:05.800 --> 00:10:09.000]   that make the tools work.
[00:10:09.000 --> 00:10:11.640]   Anyway, back to Shreya, though.
[00:10:11.640 --> 00:10:13.840]   Let's me and you shut up for a bit.
[00:10:13.840 --> 00:10:14.640]   No, definitely.
[00:10:14.640 --> 00:10:17.360]   I totally agree.
[00:10:17.360 --> 00:10:19.680]   That's not what we're trying to do in this panel, though.
[00:10:19.680 --> 00:10:21.840]   We're trying to disagree with each other violently.
[00:10:21.840 --> 00:10:24.160]   So let's talk about notebooks more, then.
[00:10:24.160 --> 00:10:25.800]   Yeah, yeah, let's talk about notebooks.
[00:10:25.800 --> 00:10:28.920]   OK, I would just like to follow up on that,
[00:10:28.920 --> 00:10:33.560]   to go deeper into that area, to linger on this a little bit
[00:10:33.560 --> 00:10:36.120]   more, this development environment.
[00:10:36.120 --> 00:10:42.800]   So a very related thing is this idea of software engineering
[00:10:42.800 --> 00:10:44.600]   for machine learning.
[00:10:44.600 --> 00:10:48.480]   And so this is discussed extensively in the paper.
[00:10:48.480 --> 00:10:52.200]   So the first thing that caught my attention
[00:10:52.200 --> 00:10:59.400]   is this section that has strong opinions on Jupyter Notebooks.
[00:10:59.400 --> 00:11:02.000]   And it has anecdotes from people that says,
[00:11:02.000 --> 00:11:04.240]   we want to put notebooks in production.
[00:11:04.240 --> 00:11:07.200]   And then it contrasts that with other people that says,
[00:11:07.200 --> 00:11:09.160]   we don't allow notebooks at all.
[00:11:09.160 --> 00:11:11.720]   Even there's a quote that says, this is garbage.
[00:11:11.720 --> 00:11:16.760]   And maybe I'm misquoting.
[00:11:16.760 --> 00:11:22.080]   But someone used that adjective in the context of notebooks.
[00:11:22.080 --> 00:11:23.160]   This was all garbage.
[00:11:23.160 --> 00:11:26.040]   Yeah, yeah, this is all garbage.
[00:11:26.040 --> 00:11:29.680]   And so in the kind of--
[00:11:29.680 --> 00:11:36.800]   you summarize as, OK, this is like an artifact
[00:11:36.800 --> 00:11:39.560]   of these competing priorities.
[00:11:39.560 --> 00:11:44.320]   But then also to compound on that, this notebook thing,
[00:11:44.320 --> 00:11:49.720]   then we talk about code review and how people felt
[00:11:49.720 --> 00:11:51.840]   like code review is not helpful.
[00:11:51.840 --> 00:11:53.400]   And then there's this other quote
[00:11:53.400 --> 00:11:57.880]   that I found very interesting, probably my favorite quote
[00:11:57.880 --> 00:11:59.280]   of the whole paper.
[00:11:59.280 --> 00:12:00.480]   And I'll just read it.
[00:12:00.480 --> 00:12:04.000]   It says, I'm feeling more convinced
[00:12:04.000 --> 00:12:07.400]   that software engineering practices--
[00:12:07.400 --> 00:12:09.120]   or I'll just read it from the beginning.
[00:12:09.120 --> 00:12:10.880]   I used to see a lot of people complaining
[00:12:10.880 --> 00:12:13.320]   that model developers don't follow software engineering
[00:12:13.320 --> 00:12:14.000]   practices.
[00:12:14.000 --> 00:12:16.240]   At this point, I'm feeling more convinced
[00:12:16.240 --> 00:12:18.520]   that they don't follow software engineering practices,
[00:12:18.520 --> 00:12:21.000]   not because they're lazy, but because software engineering
[00:12:21.000 --> 00:12:23.040]   practices are contradictory to the agility
[00:12:23.040 --> 00:12:25.240]   analysis of exploration.
[00:12:25.240 --> 00:12:26.480]   So wow.
[00:12:26.480 --> 00:12:30.640]   So you take that all together, like the sandbox thing,
[00:12:30.640 --> 00:12:31.760]   notebooks.
[00:12:31.760 --> 00:12:34.960]   People don't even-- first of all,
[00:12:34.960 --> 00:12:38.440]   they're having a problem setting up a development environment.
[00:12:38.440 --> 00:12:40.400]   And then there's a lot of contention
[00:12:40.400 --> 00:12:46.000]   around what kind of development environment people should use.
[00:12:46.000 --> 00:12:49.200]   That's encapsulated in this notebook.
[00:12:49.200 --> 00:12:52.360]   And also, what their software engineering workflow
[00:12:52.360 --> 00:12:54.360]   should look like.
[00:12:54.360 --> 00:12:56.120]   Should you even use notebooks?
[00:12:56.120 --> 00:12:59.600]   Or how does code review fit in?
[00:12:59.600 --> 00:13:01.680]   And then there's this repudiation
[00:13:01.680 --> 00:13:04.400]   of the whole software development workflow.
[00:13:04.400 --> 00:13:06.240]   And this really resonates with me,
[00:13:06.240 --> 00:13:09.600]   because I feel like, at least for me,
[00:13:09.600 --> 00:13:13.120]   software developers have shoved software development
[00:13:13.120 --> 00:13:16.760]   into my face as a machine learning engineer.
[00:13:16.760 --> 00:13:20.160]   And it's only after a certain amount of time,
[00:13:20.160 --> 00:13:22.040]   maybe in the last two years, I've
[00:13:22.040 --> 00:13:25.480]   started pushing back to the extent
[00:13:25.480 --> 00:13:29.880]   where I'm building tools that reject some of these things.
[00:13:29.880 --> 00:13:35.720]   So I just want to throw that out there and have both of you
[00:13:35.720 --> 00:13:36.960]   react.
[00:13:36.960 --> 00:13:41.480]   The number of times I've seen data science code that's
[00:13:41.480 --> 00:13:44.800]   software engineered, they shove things in a class
[00:13:44.800 --> 00:13:46.880]   because it's software engineering.
[00:13:46.880 --> 00:13:48.000]   Oh my god.
[00:13:48.000 --> 00:13:49.840]   It's not the data science.
[00:13:49.840 --> 00:13:51.320]   It's just like, why?
[00:13:51.320 --> 00:13:52.840]   You don't mash.
[00:13:52.840 --> 00:13:55.640]   This is another problem I have with the MLOps industry, where
[00:13:55.640 --> 00:13:57.800]   it's like, oh, we can solve problems
[00:13:57.800 --> 00:14:00.920]   if we throw software engineering principle.
[00:14:00.920 --> 00:14:03.720]   A lot of people talk about, oh, we throw unit testing
[00:14:03.720 --> 00:14:04.560]   at machine learning.
[00:14:04.560 --> 00:14:06.600]   We solve MLOps.
[00:14:06.600 --> 00:14:10.440]   And I'm like, you literally picked two buzzwords
[00:14:10.440 --> 00:14:11.680]   and fused them together.
[00:14:11.680 --> 00:14:13.120]   That's not a product.
[00:14:13.120 --> 00:14:15.040]   But anyways, I don't know.
[00:14:15.040 --> 00:14:17.680]   It's a separate tangent.
[00:14:17.680 --> 00:14:22.720]   One thing I wish I had written about--
[00:14:22.720 --> 00:14:24.360]   I could have written about in the paper.
[00:14:24.360 --> 00:14:25.760]   I don't know how relevant it is because it's
[00:14:25.760 --> 00:14:28.160]   an academic paper submitted to an academic conference.
[00:14:28.160 --> 00:14:31.000]   But there is a large cultural context
[00:14:31.000 --> 00:14:36.200]   around software engineering, machine learning principles.
[00:14:36.200 --> 00:14:38.040]   Like, for example, in the 2000s, there
[00:14:38.040 --> 00:14:41.840]   was an ethos around moving fast and breaking things.
[00:14:41.840 --> 00:14:45.160]   So when you think about this, it screams velocity.
[00:14:45.160 --> 00:14:46.160]   Let's iterate fast.
[00:14:46.160 --> 00:14:47.880]   Let's ship quickly.
[00:14:47.880 --> 00:14:51.560]   And then think about the consequences later.
[00:14:51.560 --> 00:14:55.840]   And a lot of software engineering, even data science,
[00:14:55.840 --> 00:14:58.840]   or just iterating quickly falls under this.
[00:14:58.840 --> 00:15:04.040]   But for a lot of ML tasks, you cannot have that kind of ethos.
[00:15:04.040 --> 00:15:06.560]   Autonomous vehicles are a great example of--
[00:15:06.560 --> 00:15:09.120]   we interviewed some people from AV companies.
[00:15:09.120 --> 00:15:11.040]   And they said, at the beginning, we
[00:15:11.040 --> 00:15:12.440]   were having too high velocity.
[00:15:12.440 --> 00:15:15.600]   And people were maintaining separate forks of evaluation
[00:15:15.600 --> 00:15:17.960]   because they wanted to ship to production fast.
[00:15:17.960 --> 00:15:20.640]   But the consequence of an on-the-road failure
[00:15:20.640 --> 00:15:21.720]   is so high.
[00:15:21.720 --> 00:15:23.160]   There's a quote in there that said,
[00:15:23.160 --> 00:15:27.440]   we'd much rather gate models going to production
[00:15:27.440 --> 00:15:29.160]   than put something bad there.
[00:15:29.160 --> 00:15:33.400]   So I think going back to your Jupyter notebooks,
[00:15:33.400 --> 00:15:35.880]   that tension between velocity and validation
[00:15:35.880 --> 00:15:37.040]   is like a spectrum.
[00:15:37.040 --> 00:15:40.480]   People rely on different places in that spectrum.
[00:15:40.480 --> 00:15:42.720]   And it's not just personal philosophy.
[00:15:42.720 --> 00:15:45.880]   I think it's also the broader cultural context.
[00:15:45.880 --> 00:15:47.760]   What's the ethos that their organization has?
[00:15:47.760 --> 00:15:49.520]   What is the task that they're working on?
[00:15:49.520 --> 00:15:55.400]   Everything has different consequences.
[00:15:55.400 --> 00:15:58.480]   Going into the study, I was always like,
[00:15:58.480 --> 00:16:01.280]   why do people have such polarizing opinions?
[00:16:01.280 --> 00:16:03.040]   I think now it makes sense why people
[00:16:03.040 --> 00:16:07.520]   have polarizing opinions.
[00:16:07.520 --> 00:16:11.440]   I don't know if there's any correct opinion based
[00:16:11.440 --> 00:16:16.960]   on the diversity of teams and use cases out there.
[00:16:16.960 --> 00:16:17.520]   That's right.
[00:16:17.520 --> 00:16:19.080]   I mean, that doesn't work in a panel.
[00:16:19.080 --> 00:16:20.800]   We don't have nuanced opinions here.
[00:16:20.800 --> 00:16:23.600]   Now, we make different statements.
[00:16:23.600 --> 00:16:25.920]   I'm going to say, no, software engineering principles are
[00:16:25.920 --> 00:16:26.960]   always right.
[00:16:26.960 --> 00:16:28.480]   Hamlet is completely wrong.
[00:16:28.480 --> 00:16:29.680]   Notebooks are bad.
[00:16:29.680 --> 00:16:30.720]   You should not use them.
[00:16:30.720 --> 00:16:32.000]   No, I kid.
[00:16:32.000 --> 00:16:32.880]   But also not.
[00:16:32.880 --> 00:16:34.280]   Yeah, anyway.
[00:16:34.280 --> 00:16:35.720]   Oh, nuance.
[00:16:35.720 --> 00:16:37.360]   What fun is that?
[00:16:37.360 --> 00:16:43.720]   So do we think this development workflow issue can be solved?
[00:16:43.720 --> 00:16:50.960]   I mean, this polarizing thing is sort of a signal to me
[00:16:50.960 --> 00:16:54.320]   that we haven't arrived at the right thing yet.
[00:16:54.320 --> 00:16:56.480]   Otherwise, it wouldn't be so polarizing.
[00:16:56.480 --> 00:17:00.240]   So do we think that it can be solved?
[00:17:00.240 --> 00:17:04.240]   I think that there will be schools of thought that
[00:17:04.240 --> 00:17:09.000]   will have more opinionated guardrails on notebooks.
[00:17:09.000 --> 00:17:11.600]   I like to think back about spreadsheets.
[00:17:11.600 --> 00:17:15.800]   Sadly, it was not alive when spreadsheets first came out.
[00:17:15.800 --> 00:17:18.200]   There's a camp of people who will
[00:17:18.200 --> 00:17:19.800]   use spreadsheets for everything.
[00:17:19.800 --> 00:17:21.680]   They will put mistakes in their spreadsheets.
[00:17:21.680 --> 00:17:22.840]   It is OK to have mistakes.
[00:17:22.840 --> 00:17:26.240]   It is OK to present crappy results to their boss.
[00:17:26.240 --> 00:17:27.640]   And they'll get promoted for it.
[00:17:27.640 --> 00:17:32.080]   And that is just the nature of life in certain industries.
[00:17:32.080 --> 00:17:34.400]   They will make spreadsheets to manage spreadsheets.
[00:17:34.400 --> 00:17:38.120]   It's amazing the level of spreadsheet confusion
[00:17:38.120 --> 00:17:39.440]   going on.
[00:17:39.440 --> 00:17:40.880]   I have a feeling that it's probably
[00:17:40.880 --> 00:17:44.960]   going to be the same in some ways.
[00:17:44.960 --> 00:17:48.240]   Data management tool is kind of like this.
[00:17:48.240 --> 00:17:50.400]   There's some camp of people that are going
[00:17:50.400 --> 00:17:51.840]   to use them no matter what.
[00:17:51.840 --> 00:17:54.640]   And the consequence of a failure is actually not that drastic.
[00:17:54.640 --> 00:17:57.320]   Because at the end of the day, the organization
[00:17:57.320 --> 00:17:58.680]   is all about the people.
[00:17:58.680 --> 00:18:00.160]   What do the people want?
[00:18:00.160 --> 00:18:02.280]   What is the gut instinct of the leader?
[00:18:02.280 --> 00:18:04.360]   If they want to change the metric,
[00:18:04.360 --> 00:18:05.640]   they could change the metric.
[00:18:05.640 --> 00:18:10.200]   At some big organizations we interviewed for this paper,
[00:18:10.200 --> 00:18:11.920]   they'll say things like, oh, our top line
[00:18:11.920 --> 00:18:13.720]   metric changes every quarter.
[00:18:13.720 --> 00:18:16.800]   And it's like, you know that click-through rate
[00:18:16.800 --> 00:18:20.440]   and number of seconds I spend watching a piece of media,
[00:18:20.440 --> 00:18:22.480]   two completely different metrics.
[00:18:22.480 --> 00:18:29.240]   But they will switch from one to another in the span of a week.
[00:18:29.240 --> 00:18:31.040]   Yeah, so I don't know.
[00:18:31.040 --> 00:18:33.360]   It doesn't feel like something that I would personally
[00:18:33.360 --> 00:18:34.920]   do if I were running a team.
[00:18:34.920 --> 00:18:36.720]   But I think it's out there.
[00:18:36.720 --> 00:18:39.720]   And there's enough people that are like this.
[00:18:39.720 --> 00:18:42.080]   It makes the space of data management really interesting,
[00:18:42.080 --> 00:18:42.920]   I think.
[00:18:42.920 --> 00:18:44.640]   So sorry, you wouldn't personally do what
[00:18:44.640 --> 00:18:45.840]   if you're running a team?
[00:18:45.840 --> 00:18:50.000]   Oh, I don't think I would personally--
[00:18:50.000 --> 00:18:52.440]   I would want to have a lot of guardrails on the data
[00:18:52.440 --> 00:18:57.280]   management tools and make the product decisions less
[00:18:57.280 --> 00:19:00.560]   instinct-driven and more--
[00:19:00.560 --> 00:19:01.880]   when you get to a certain point.
[00:19:01.880 --> 00:19:03.340]   In the beginning, you probably need
[00:19:03.340 --> 00:19:06.200]   to have more instinct-driven product decisions.
[00:19:06.200 --> 00:19:09.560]   But when you're running a Google-sized company--
[00:19:09.560 --> 00:19:12.120]   not that I'm ever wanting to run a Google-sized company.
[00:19:12.120 --> 00:19:14.200]   But when you're running something like that,
[00:19:14.200 --> 00:19:18.680]   you need to make really justified decisions.
