
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:05:45.000 --> 00:05:47.000]   Ah, they were in last year.
[00:05:47.000 --> 00:05:49.000]   Shoot, I should have gotten around this summer.
[00:05:49.000 --> 00:05:51.000]   I mean, come on, get a life.
[00:05:51.000 --> 00:05:56.000]   Where are you going to get free from that kind of bondage?
[00:05:56.000 --> 00:05:58.000]   Jellyfish.
[00:05:58.000 --> 00:06:00.000]   Teenage jellyfish.
[00:06:00.000 --> 00:06:01.000]   Everywhere.
[00:06:01.000 --> 00:06:06.000]   I want a few dolphins in this church.
[00:06:06.000 --> 00:06:07.000]   Against the tide.
[00:06:07.000 --> 00:06:11.000]   Who cares?
[00:06:11.000 --> 00:06:13.000]   Good night.
[00:06:13.000 --> 00:06:17.000]   And I'll tell you how you get free from that kind of bondage.
[00:06:17.000 --> 00:06:22.000]   There is therefore now no condemnation over your head.
[00:06:22.000 --> 00:06:32.000]   You've got a Father in heaven whose approval of you is 10,000 times more important than what Mary or Joe think about what you're wearing.
[00:06:32.000 --> 00:06:35.000]   Or whether the right kind of cool word just came out of your mouth.
[00:06:35.000 --> 00:06:45.000]   Or you saw the right TV program or the right movie or like the right group or wear the right shoes or get the hair twisted just right.
[00:06:45.000 --> 00:06:47.000]   Come on, let's be free.
[00:06:47.000 --> 00:06:49.000]   Christianity is about freedom.
[00:06:49.000 --> 00:07:07.000]   And then I'll close by saying, you know, all this freedom that I'm talking about here, all this no condemnation, liberty is not to free you up to be a fat cat American consumer.
[00:07:07.000 --> 00:07:16.000]   Well, the pastor, he dumped on social action this morning.
[00:07:16.000 --> 00:07:18.000]   So I'm free.
[00:07:18.000 --> 00:07:25.000]   Go back to my nice suburban house in my three or four cars with my two cabins and my boats and my whatever.
[00:07:25.000 --> 00:07:28.000]   And because I don't have to worry about housing.
[00:07:28.000 --> 00:07:29.000]   I don't have to worry about poverty.
[00:07:29.000 --> 00:07:31.000]   I don't have to worry about drugs.
[00:07:31.000 --> 00:07:32.000]   I don't have to worry about broken families.
[00:07:32.000 --> 00:07:38.000]   I don't have to worry about 10,000 people a day who fall into eternity in lands that have no church.
[00:07:38.000 --> 00:07:44.000]   Because he said it's about me and God getting right with each other.
[00:07:44.000 --> 00:07:46.000]   That's the devil talking.
[00:07:46.000 --> 00:07:47.000]   You talk to me like that.
[00:07:47.000 --> 00:07:49.000]   I said, you didn't get it at all.
[00:07:49.000 --> 00:07:53.000]   You are free to die.
[00:07:53.000 --> 00:07:57.000]   You are free to become radical.
[00:07:57.000 --> 00:08:01.000]   You are free to serve.
[00:08:01.000 --> 00:08:05.000]   And I could preach another message here, but we got lots more years.
[00:08:05.000 --> 00:08:07.000]   God willing, let's pray.
[00:08:07.000 --> 00:08:08.000]   So good.
[00:08:08.000 --> 00:08:13.000]   This next clip is from John Piper's sermon on Romans 8, 1 titled "No Condemnation in Christ Jesus."
[00:08:13.000 --> 00:08:15.000]   No condemnation in Christ Jesus.
[00:08:15.000 --> 00:08:22.000]   The sermon was preached on September 9, 2001, just two days before the infamous day of 9/11.
[00:08:22.000 --> 00:08:23.000]   Incredible.
[00:08:23.000 --> 00:08:27.000]   This clip was sent in to us by Joel, a college student in Atlanta.
[00:08:27.000 --> 00:08:33.000]   This is such an encouraging clip he wrote about the practical effects of holding to the truth of no condemnation.
[00:08:33.000 --> 00:08:38.000]   In Romans 8, 1, from marriage issues, parenting issues, to teen issues and more.
[00:08:38.000 --> 00:08:41.000]   The dolphin and jellyfish metaphor is quintessential Piper.
[00:08:41.000 --> 00:08:42.000]   It sure is.
[00:08:42.000 --> 00:08:43.000]   Thank you, Joel, for that.
[00:08:43.000 --> 00:08:46.000]   Thanks for listening to today's sermon clip.
[00:08:46.000 --> 00:08:48.000]   All our clips are now crowdsourced.
[00:08:48.000 --> 00:08:50.000]   You tell us what bits of Piper's sermons changed your life.
[00:08:50.000 --> 00:08:52.000]   And we share that clip with the APJ audience.
[00:08:52.000 --> 00:08:53.000]   If you have one, email me.
[00:08:53.000 --> 00:09:01.000]   Give me your name, your hometown, the sermon title, and the timestamp of when the clip happens in the audio, and how it impacted you.
[00:09:01.000 --> 00:09:06.000]   Put the word "clip" in the subject line of an email and send it to me at askpastorjohn@desiringgod.org.
[00:09:06.000 --> 00:09:07.000]   That's an email address.
[00:09:07.000 --> 00:09:10.000]   Askpastorjohn@desiringgod.org.
[00:09:10.000 --> 00:09:16.000]   Well, is the COVID-19 vaccine the mark of the beast?
[00:09:16.000 --> 00:09:18.000]   No, it's not.
[00:09:18.000 --> 00:09:23.000]   But we are living in a time when there are all sorts of Christian conspiracy theories about.
[00:09:23.000 --> 00:09:24.000]   Should we buy into them?
[00:09:24.000 --> 00:09:25.000]   Why or why not?
[00:09:25.000 --> 00:09:28.000]   It's an important topic coming up next time.
[00:09:28.000 --> 00:09:29.000]   I'm here with Tony Reinke.
[00:09:29.000 --> 00:09:31.000]   We'll see you back here on Friday with Pastor John back in the studio.
[00:09:31.000 --> 00:09:32.000]   We'll see you then.
[00:09:32.000 --> 00:09:33.000]   .
[00:09:34.000 --> 00:09:35.000]   .
[00:09:36.000 --> 00:09:37.000]   .
[00:09:38.000 --> 00:09:39.000]   .
[00:09:39.000 --> 00:09:49.000]   [BLANK_AUDIO]

