
[00:00:00.000 --> 00:00:02.660]   [silence]
[00:03:58.340 --> 00:04:03.340]   It is both the duration between desire and effect,
[00:04:03.340 --> 00:04:05.900]   and when I say effect, I mean the rewarding properties
[00:04:05.900 --> 00:04:08.220]   of dopamine that are experienced, that's important,
[00:04:08.220 --> 00:04:11.140]   so very short gaps teach the system
[00:04:11.140 --> 00:04:14.540]   to expect and want short gaps,
[00:04:14.540 --> 00:04:17.900]   makes it very hard to pursue things that take longer.
[00:04:17.900 --> 00:04:20.580]   So when we say it's the short,
[00:04:20.580 --> 00:04:23.380]   or in this case, hyper short distance
[00:04:23.380 --> 00:04:26.220]   or time between the stimulus and the dopamine,
[00:04:26.220 --> 00:04:27.440]   what we're really talking about,
[00:04:27.440 --> 00:04:29.780]   if we were to plot this out on a board
[00:04:29.780 --> 00:04:30.860]   or on a piece of paper,
[00:04:30.860 --> 00:04:33.500]   is the steepness of the rise of that peak.
[00:04:33.500 --> 00:04:34.940]   It's very, very steep.
[00:04:34.940 --> 00:04:37.680]   The peak in dopamine is coming up very fast
[00:04:37.680 --> 00:04:38.820]   after the desire.
[00:04:40.840 --> 00:04:44.040]   And in addition to that, and this is very important,
[00:04:44.040 --> 00:04:45.900]   the higher the peak in dopamine
[00:04:45.900 --> 00:04:49.060]   and the faster the rise to that peak,
[00:04:49.060 --> 00:04:52.520]   the further below baseline the dopamine drops
[00:04:52.520 --> 00:04:54.840]   after the drug wears off.
[00:04:54.840 --> 00:04:56.140]   Okay, so in the case of cocaine,
[00:04:56.140 --> 00:04:59.720]   it's a very fast and very large rise in dopamine
[00:04:59.720 --> 00:05:03.120]   followed by a steep drop
[00:05:03.120 --> 00:05:06.760]   and very deep trough in dopamine below baseline.
[00:05:06.760 --> 00:05:09.440]   You say, okay, so there's pleasure,
[00:05:09.440 --> 00:05:11.240]   then there's lack of pleasure.
[00:05:11.240 --> 00:05:13.640]   Ah, but it's worse than that
[00:05:13.640 --> 00:05:16.020]   because it's not just lack of pleasure.
[00:05:16.020 --> 00:05:18.360]   If you recall what we talked about a little bit earlier,
[00:05:18.360 --> 00:05:22.620]   that drop below baseline triggers the desire
[00:05:22.620 --> 00:05:24.560]   and the pursuit for what?
[00:05:24.560 --> 00:05:26.000]   For more.
[00:05:26.000 --> 00:05:28.260]   And so this sets in motion a vicious loop
[00:05:28.260 --> 00:05:30.940]   where people start pursuing peaks in dopamine
[00:05:30.940 --> 00:05:33.760]   that can come very fast without much effort.
[00:05:33.760 --> 00:05:35.340]   And that's one of the ways
[00:05:35.340 --> 00:05:37.380]   in which addictions start to take hold.
[00:05:38.240 --> 00:05:40.440]   Now, there's a simple way to think about this
[00:05:40.440 --> 00:05:43.240]   and to remember if you want to avoid this whole thing.
[00:05:43.240 --> 00:05:44.720]   I mean, the first one is obvious.
[00:05:44.720 --> 00:05:46.640]   Don't do cocaine, don't try it, don't use it.
[00:05:46.640 --> 00:05:48.920]   Certainly don't get addicted to it.
[00:05:48.920 --> 00:05:50.320]   Those are all sort of one in the same, frankly.
[00:05:50.320 --> 00:05:52.480]   I don't know many people that,
[00:05:52.480 --> 00:05:55.040]   despite opinions to the contrary,
[00:05:55.040 --> 00:05:57.220]   that use cocaine recreationally,
[00:05:57.220 --> 00:05:59.760]   that don't at some point run into either a financial,
[00:05:59.760 --> 00:06:03.480]   psychological, physical, or some other problem.
[00:06:03.480 --> 00:06:05.840]   The other thing that's absolutely critical to keep in mind,
[00:06:05.840 --> 00:06:07.900]   and this was discussed in my colleague,
[00:06:07.900 --> 00:06:10.560]   Dr. Anna Lemke's book, "Dopamine Nation,"
[00:06:10.560 --> 00:06:11.640]   and on this podcast.
[00:06:11.640 --> 00:06:12.600]   Excellent book, by the way.
[00:06:12.600 --> 00:06:14.680]   I highly recommend it if you haven't read it already.
[00:06:14.680 --> 00:06:17.860]   It's a fascinating exploration into dopamine
[00:06:17.860 --> 00:06:19.040]   as it relates to addiction,
[00:06:19.040 --> 00:06:21.760]   not just drug addiction, but other types of addiction.
[00:06:21.760 --> 00:06:23.440]   Again, the name of that book is "Dopamine Nation."
[00:06:23.440 --> 00:06:26.000]   We'll provide a link to it in the show note captions.
[00:06:26.000 --> 00:06:28.460]   The other thing that happens
[00:06:28.460 --> 00:06:32.120]   after those big, fast increases in dopamine
[00:06:32.120 --> 00:06:33.920]   caused by things like cocaine
[00:06:33.920 --> 00:06:38.140]   is afterwards, when it quickly drops below baseline,
[00:06:38.140 --> 00:06:41.240]   it takes a much longer time
[00:06:41.240 --> 00:06:43.960]   to get back to the original baseline
[00:06:43.960 --> 00:06:46.680]   than it did prior to using the drug.
[00:06:46.680 --> 00:06:50.920]   And worse still is that the peaks in dopamine
[00:06:50.920 --> 00:06:54.760]   that are created from more consumption of cocaine
[00:06:54.760 --> 00:06:57.600]   leads to progressively lower peaks
[00:06:57.600 --> 00:07:01.420]   and deeper troughs below baseline.
[00:07:01.420 --> 00:07:03.800]   So the whole system is shifting away from pleasure
[00:07:03.800 --> 00:07:07.900]   and more to pain and the desire for pursuit of the drug.
[00:07:08.660 --> 00:07:11.240]   (upbeat music)
[00:07:12.080 --> 00:07:14.660]   (upbeat music)
[00:07:14.660 --> 00:07:17.240]   (upbeat music)

