
[00:00:00.000 --> 00:00:05.200]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:11:36.300 --> 00:11:39.300]   There might be attorney's fees or executor fees, things like that.
[00:11:39.300 --> 00:11:44.300]   Most people don't think about that until they get into a certain amount of wealth, but it is a consideration.
[00:11:44.300 --> 00:11:50.300]   There might be some debt that is oweable.
[00:11:50.300 --> 00:11:57.300]   So for example, let's say that you've entered into a debt that's due at the date of death, maybe some sort of business agreement or something like that.
[00:11:57.300 --> 00:11:59.300]   You need to sit down and look at your debts.
[00:11:59.300 --> 00:12:02.300]   You might just simply have some debts that you want to pay off.
[00:12:02.300 --> 00:12:05.300]   So a simple example, my wife and I, we have a mortgage on our house.
[00:12:05.300 --> 00:12:09.300]   Is it important to me that when I die, we pay off the mortgage?
[00:12:09.300 --> 00:12:18.300]   If I leave my wife with a paid-off home with no mortgage, then in the state of Florida, there's no way that she can ever be kicked out of that house.
[00:12:18.300 --> 00:12:23.300]   No matter what, she cannot be kicked out and evicted from the house unless the house is in an HOA.
[00:12:23.300 --> 00:12:26.300]   The HOA can actually foreclose on her and force the sale.
[00:12:26.300 --> 00:12:33.300]   But if she gets behind on her taxes or she gets sued or whatever, in Florida, we have an unlimited protection from creditors.
[00:12:33.300 --> 00:12:37.300]   So even if I had a massive house, she can't be kicked out of it as long as it's paid off.
[00:12:37.300 --> 00:12:39.300]   That's a valuable part of security.
[00:12:39.300 --> 00:12:42.300]   That can be very, very useful.
[00:12:42.300 --> 00:12:44.300]   So that would be one thing to consider.
[00:12:44.300 --> 00:12:55.300]   You might also consider establishing some sort of emergency fund or readjustment fund, just basically a pile of money that is set aside to help your family transition.
[00:12:55.300 --> 00:13:01.300]   That would – all of these come in under a lump sum of money.
[00:13:01.300 --> 00:13:09.300]   Generally, most financial advisors will try to keep it simple because it's impossible to actually know what the actual numbers would be.
[00:13:09.300 --> 00:13:12.300]   Are you going to have a $3,000 funeral or a $13,000 funeral?
[00:13:12.300 --> 00:13:13.300]   Who knows?
[00:13:13.300 --> 00:13:19.300]   Nobody knows really in advance until you start to get a little bit closer and you're willing to do some focused planning for it.
[00:13:19.300 --> 00:13:24.300]   But most people don't actually know what they're actually going to need.
[00:13:24.300 --> 00:13:30.300]   So what we tend to do as financial planners is just simply throw some money at the problem and use big numbers or use round numbers.
[00:13:30.300 --> 00:13:32.300]   Not big numbers but round numbers.
[00:13:32.300 --> 00:13:42.300]   So I'll often say, "Well, let's put aside $30,000 for any kind of final expenses, emergency fund, burial expenses, funeral costs, that kind of thing.
[00:13:42.300 --> 00:13:45.300]   Let's just go ahead and pay off the debt and make it simple."
[00:13:45.300 --> 00:13:58.300]   Simplicity is OK in life insurance planning, even simplicity that errors on the high side because you always want to keep in the back of your mind relative to the benefit, the premium dollars for term life insurance are very inexpensive.
[00:13:58.300 --> 00:14:05.300]   So you can be incredibly precise or you can just kind of round number it and either is fine.
[00:14:05.300 --> 00:14:09.300]   As long as you are getting in the right ballpark, then you're in pretty good shape.
[00:14:09.300 --> 00:14:13.300]   So you want to make sure that you set aside and figure out how much is needed for lump sums.
[00:14:13.300 --> 00:14:16.300]   The other side is ongoing income.
[00:14:16.300 --> 00:14:20.300]   So how much income does your family need and what is it needed for?
[00:14:20.300 --> 00:14:32.300]   So there could be things like the normal expenses of life, just the normal bills, mortgage payments or rent payments, utility expenses, insurance costs, taxes, food, clothing, transportation, things like that.
[00:14:32.300 --> 00:14:36.300]   There might be expenses that would go up if you died.
[00:14:36.300 --> 00:14:43.300]   So if I died, for example, what if my wife needed help with childcare or if she died, would I need help with childcare?
[00:14:43.300 --> 00:14:46.300]   I can't very well record a show here while I'm taking care of a couple of little kids.
[00:14:46.300 --> 00:14:51.300]   That's really challenging. So I would need a certain amount of childcare.
[00:14:51.300 --> 00:15:00.300]   Or I would need money to fund my lifestyle so that I didn't need to do the show and I didn't need to work for money and I could just simply then take care of my kids.
[00:15:00.300 --> 00:15:03.300]   So we got to figure out some kind of ongoing income.
[00:15:03.300 --> 00:15:10.300]   And then there might be periods of time in which you need some cash flow that's ongoing but it's going to end.
[00:15:10.300 --> 00:15:21.300]   So, for example, education costs. Is it important for you to set aside a certain amount of money for your kids' private school, primary school education or for their college expenses, things like that?
[00:15:21.300 --> 00:15:26.300]   Is it important to you to set aside a sum of money that would be available for your daughter's wedding?
[00:15:26.300 --> 00:15:38.300]   Is it important for you to set aside a sum of money that will allow your child to start a business or to go and go on walkabout and travel around the world for a year when they graduate from high school?
[00:15:38.300 --> 00:15:44.300]   Those types of things you want to think through and consider and just simply make a list of everything that's needed.
[00:15:44.300 --> 00:15:57.300]   If you can make a simple list of everything that's needed and then take a look at everything that's available, you'll be able to figure out how much life insurance you need.
[00:15:57.300 --> 00:16:00.300]   That's really all we are trying to do.
[00:16:00.300 --> 00:16:08.300]   We're trying to figure out what you want, kind of try to figure out what you've got, and then calculate.
[00:16:08.300 --> 00:16:12.300]   If you subtract what you've got from what you want, then we know how much you need.
[00:16:12.300 --> 00:16:14.300]   And that's it.
[00:16:14.300 --> 00:16:24.300]   Now, a few things you want to think about is what is your actual budget for your family?
[00:16:24.300 --> 00:16:26.300]   These numbers will be different for every person.
[00:16:26.300 --> 00:16:40.300]   The reason I want you to have first listened to episode 173 was because in that show I gave my little sales pitch to think about – think generously when it comes to insurance benefits.
[00:16:40.300 --> 00:16:48.300]   If you want to be very miserly with your insurance benefits, then you can do that.
[00:16:48.300 --> 00:16:52.300]   But I encourage you to start with thinking generously.
[00:16:52.300 --> 00:17:06.300]   One of the biggest challenges that will impact the amount of life insurance that you need is not the lump sum but rather the ongoing income because there we've got to answer two questions, how much income and for how long.
[00:17:06.300 --> 00:17:09.300]   Let's start with how much.
[00:17:09.300 --> 00:17:23.300]   Obviously, if my wife and I are married, we have a two-person household, and that two-person household allows us to experience a certain cost savings.
[00:17:23.300 --> 00:17:29.300]   It's more efficient for two people to live together than it is for two people to live separately.
[00:17:29.300 --> 00:17:36.300]   But it also comes with a higher expense than one.
[00:17:36.300 --> 00:17:39.300]   What I'm trying to say is that it's not exactly half.
[00:17:39.300 --> 00:17:49.300]   I don't account for half of the expenses, but it's not as though if I died, she would need exactly the same amount of money that she needs now.
[00:17:49.300 --> 00:18:01.300]   So the first thing you got to figure out is how much would your spouse or your dependent if you're doing this simply planning for a dependence, how much would your spouse actually need to maintain their lifestyle?
[00:18:01.300 --> 00:18:11.300]   Oftentimes, you'll see a number such as 70% or 80% of the pre-death lifestyle needed.
[00:18:11.300 --> 00:18:18.300]   So the idea is, "Well, I probably account for 30% expenses. There would still be some expenses that she would have, but I would count for 30%."
[00:18:18.300 --> 00:18:21.300]   That might be a useful rule of thumb.
[00:18:21.300 --> 00:18:22.300]   It might also not be.
[00:18:22.300 --> 00:18:32.300]   So for example, if I have very expensive hobbies or habits and I'm the spender in our relationship, well, then maybe it could be much more or vice versa.
[00:18:32.300 --> 00:18:36.300]   So you want to sit down and actually figure out, "Well, what would actually change?
[00:18:36.300 --> 00:18:38.300]   Do we have two cars?
[00:18:38.300 --> 00:18:39.300]   Would one car go away?
[00:18:39.300 --> 00:18:42.300]   Well, how much would that actually affect the car insurance payment?
[00:18:42.300 --> 00:18:43.300]   Do we have two houses?
[00:18:43.300 --> 00:18:45.300]   What would actually change?"
[00:18:45.300 --> 00:18:50.300]   And you got to come up with an amount of money that you're going to calculate for.
[00:18:50.300 --> 00:18:54.300]   And once you have that number, then you plug that in.
[00:18:54.300 --> 00:18:58.300]   The second thing is you got to figure out, "How long do I want this money to come in?"
[00:18:58.300 --> 00:19:04.300]   Many people first start thinking about life insurance when they have young children.
[00:19:04.300 --> 00:19:12.300]   That is, in our culture, the most suggested time at which people suggest you should consider getting life insurance, and that's when most people start thinking about it.
[00:19:12.300 --> 00:19:22.300]   Well, the question is, "Do you want income coming in for your family for three or four years until they can adjust, they can move out of the big house, they can move into a little house?
[00:19:22.300 --> 00:19:33.300]   Do you want money coming in for 15 years until your three-year-old child graduates from high school or for 20 years until your child graduates from college?
[00:19:33.300 --> 00:19:37.300]   Or do you want income to come in for the rest of your life?
[00:19:37.300 --> 00:19:42.300]   What are you planning for?"
[00:19:42.300 --> 00:19:48.300]   Many people will often, if asked the question in that manner, they'll choose the shorter amount.
[00:19:48.300 --> 00:19:52.300]   I have always encouraged my clients to do lifetime planning.
[00:19:52.300 --> 00:19:56.300]   Now, it's a lot simpler to do lifetime planning if you have financial planning software.
[00:19:56.300 --> 00:19:59.300]   It's a little more challenging to do it on the back of a napkin.
[00:19:59.300 --> 00:20:11.300]   The reason is if you have financial planning software, you can easily model things like social security retirement payments, things like the growth of retirement accounts over time and their benefit there.
[00:20:11.300 --> 00:20:22.300]   But the reason that I do it is because practically speaking, and that's all I'm focused on in this short discussion here, although legally speaking this is also true.
[00:20:22.300 --> 00:20:35.300]   Practically speaking, when you come together to form a marriage, you are forming an integrated economic unit in which both parties' contributions are incredibly valuable.
[00:20:35.300 --> 00:20:39.300]   And there's an economic component associated with that.
[00:20:39.300 --> 00:20:44.300]   The example from my life will probably most simply illustrate this for you.
[00:20:44.300 --> 00:20:47.300]   But my wife does not earn wages.
[00:20:47.300 --> 00:20:52.300]   She doesn't work for an employer. She doesn't have an outside business in which she earns income.
[00:20:52.300 --> 00:21:01.300]   I'm the person who generates the income for our household, and she's involved in promoting our family goals as a mother.
[00:21:01.300 --> 00:21:04.300]   That's her role in our relationship.
[00:21:04.300 --> 00:21:06.300]   My role is to provide income.
[00:21:06.300 --> 00:21:10.300]   Her role is to make sure that it's well invested.
[00:21:10.300 --> 00:21:18.300]   Now, in the context of our marriage, we are inextricably linked economically for the rest of our lives.
[00:21:18.300 --> 00:21:22.300]   And she has walked away from her ability to earn outside income.
[00:21:22.300 --> 00:21:27.300]   Thus, she's walked away from her ability to fund things like retirement accounts.
[00:21:27.300 --> 00:21:33.300]   She's walked away from her ability to earn income to set aside in various investments to provide for her financial security.
[00:21:33.300 --> 00:21:46.300]   Well, if I die, yes, she has a responsibility to continue caring for our children for a period of time until they're out of the house.
[00:21:46.300 --> 00:21:53.300]   But ultimately, I'm also responsible to provide for her in her later years.
[00:21:53.300 --> 00:22:04.300]   And it would be grossly unfair for me to assume, "Well, all I'm going to do, honey, is take care of the fact that if I die, then I'll take care of you until the kids are out on their own.
[00:22:04.300 --> 00:22:10.300]   Then you can go ahead and you can go back and go into the workforce and go earn an income, and then you can save for yourself for retirement."
[00:22:10.300 --> 00:22:13.300]   That would be grossly unfair.
[00:22:13.300 --> 00:22:16.300]   In my opinion, that would be immoral.
[00:22:16.300 --> 00:22:22.300]   That would be the dereliction of duties of a husband to care and provide for his wife.
[00:22:22.300 --> 00:22:27.300]   The problem is many people don't consider that.
[00:22:27.300 --> 00:22:37.300]   Oftentimes, and I have verbally – not actually, but I have verbally slapped more people, more men across the face.
[00:22:37.300 --> 00:22:41.300]   Men are particularly bad about this, especially if they're just meeting with me and their wife's not there.
[00:22:41.300 --> 00:22:44.300]   Across the face, "Oh, provide for 15 years."
[00:22:44.300 --> 00:22:48.300]   And then you expect her to do what?
[00:22:48.300 --> 00:22:54.300]   Especially for men, primarily – I think women are much more sensible about these things than men.
[00:22:54.300 --> 00:22:59.300]   So my comments here are directed at primarily at the males who are in my listening audience.
[00:22:59.300 --> 00:23:26.300]   But when you take – and when your wife puts her confidence and her trust in you to provide for her and care for her, and especially when she makes the decision to exit the workforce and focus or to diminish her earning capacity because it's impossible for two spouses to both have – you can't take a high career job and care for a family.
[00:23:26.300 --> 00:23:29.300]   It doesn't work.
[00:23:29.300 --> 00:23:34.300]   Unless you have an integrated family unit where your spouse is caring for the family and that frees up your time, two people cannot do that equally.
[00:23:34.300 --> 00:23:37.300]   You cannot – there's always a cost with everything.
[00:23:37.300 --> 00:23:46.300]   So if there's a cost, if you're going to be number one in your field and number one in your career and the number one producer on the job, that's going to come with a cost in your family.
[00:23:46.300 --> 00:23:52.300]   Or if you're going to be the number one family person and the number one parent, that's going to come with a cost in your career.
[00:23:52.300 --> 00:23:54.300]   There's no way to escape that.
[00:23:54.300 --> 00:24:00.300]   You may be able to employ strategies to mitigate the cost, but you can't escape the fact that there is a cost.
[00:24:00.300 --> 00:24:07.300]   So my point is don't forget about the responsibility that you have to provide for your spouse and their old age.
[00:24:07.300 --> 00:24:09.300]   Calculate that.
[00:24:09.300 --> 00:24:15.300]   So when I do these calculations, I always assume lifetime – a lifetime of planning.
[00:24:15.300 --> 00:24:25.300]   If I'm working with a husband and wife and I'm saying, "OK, what happens over here?" I always take into account the entire lifetime of life expectancy.
[00:24:25.300 --> 00:24:33.300]   That will automatically make the numbers grow substantially because then all of a sudden, most people are woefully underfunded for retirement.
[00:24:33.300 --> 00:24:42.300]   Now when I immediately add on retirement funding into a life insurance analysis, that's going to tack on, what, half a million bucks, a million bucks of coverage?
[00:24:42.300 --> 00:24:49.300]   Most of the time – in fact, I can't remember ever though when actually explaining that, that I haven't had somebody say, "You know what? That makes sense."
[00:24:49.300 --> 00:25:01.300]   But you have to be careful because much of the advice that you read surrounding life insurance or the way that many people think about it, they think about it from a time period of only 10 or 15 or 20 years.
[00:25:01.300 --> 00:25:05.300]   So you've got to consider how long are you going to provide income for your family.
[00:25:05.300 --> 00:25:23.300]   One more thing that you need to consider and then we're going to do some example calculations here is when you are figuring out how much money you need to provide for the stream of income, are you going to use a liquidating approach or a non-liquidating approach?
[00:25:23.300 --> 00:25:27.300]   Here's what that means in non-financial planner lingo.
[00:25:27.300 --> 00:25:36.300]   Are you going to spend just the interest from an investment account or are you going to spend the interest in principle?
[00:25:36.300 --> 00:25:40.300]   You need to know which of those approaches you're going to use.
[00:25:40.300 --> 00:25:52.300]   Sometimes in the financial planner world, this is called the difference between a financial needs analysis and a capital needs analysis with the idea being that a capital needs analysis is not a liquidating fund.
[00:25:52.300 --> 00:25:55.300]   Rather, you just simply have a lump sum of capital and you're going to live off of the interest.
[00:25:55.300 --> 00:25:57.300]   There's not a right or wrong answer here.
[00:25:57.300 --> 00:26:01.300]   You can do either and I've done both.
[00:26:01.300 --> 00:26:09.300]   I prefer the simplicity of the non-liquidating approach, but you're obviously going to have a higher amount of money.
[00:26:09.300 --> 00:26:19.300]   If you're just going to live on the interest from your investments and you're not going to use the principle of your investments, then obviously you're going to need a higher amount of money.
[00:26:19.300 --> 00:26:21.300]   So why do it?
[00:26:21.300 --> 00:26:33.300]   Well, it's challenging to get all of your variables exactly right when you're calculating a liquidating approach, especially if you have a relatively short time period.
[00:26:33.300 --> 00:26:46.300]   So if I say I need to provide a lump sum of money for 20 years – excuse me, I need to provide a stream of payments for 20 years and I have a lump sum and I want that lump sum to be gone exactly in 20 years, how do I do that?
[00:26:46.300 --> 00:26:50.300]   It's very challenging to do that with an individual investment account.
[00:26:50.300 --> 00:26:56.300]   The easiest way to do that is with a simple annuity and you can just simply buy a 20-year payout annuity from an insurance company.
[00:26:56.300 --> 00:27:05.300]   But the reason the insurance company can offer such a product is because they have the benefit of large numbers of people over which they can make various contracts.
[00:27:05.300 --> 00:27:16.300]   But as an individual, if you die and your spouse is just simply trying to calculate their own investment approach, how do you figure out exactly what to invest in, when to invest it, etc.?
[00:27:16.300 --> 00:27:26.300]   So it's practically speaking, especially if you're dealing with a 20-year stream of payments, something like that, it's challenging to figure out the liquidating approach.
[00:27:26.300 --> 00:27:33.300]   Where I do often use liquidating approach is when I'm using financial planning software or over a large period of time.
[00:27:33.300 --> 00:27:54.300]   And the reason is when you take it out over a large period of time and you factor in all of the other things that are easy to calculate with financial planning software, things like social security payments, either widow and orphan payments or retirement payments, it's much easier to look at the whole scenario and put in your assumptions.
[00:27:54.300 --> 00:28:06.300]   But if you're doing this back of the napkin, I would suggest to you that you just go with a simple interest-only approach and just assume that you're not going to spend – you're not going to spend the principal and your family is just going to live on the interest.
[00:28:06.300 --> 00:28:21.300]   So let me give you a simple example and with just some made-up numbers, but pretend that someone like me, I'm a 30-year – almost 30-year-old father of two and my wife is a stay-at-home mom.
[00:28:21.300 --> 00:28:24.300]   Then pretend I have these certain amounts in my financial life.
[00:28:24.300 --> 00:28:30.300]   Pretend that the only debt that I have is a mortgage and I owe $150,000 on a home mortgage.
[00:28:30.300 --> 00:28:36.300]   And I sit down and I say, "Well, I need certain lump sums. I want to make sure that if I die that I have a paid-off home mortgage."
