
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:06:19.380 --> 00:06:22.040]   We actually throw our bikes on the Caltrain,
[00:06:22.040 --> 00:06:24.060]   ride the Caltrain up to San Francisco,
[00:06:24.060 --> 00:06:25.900]   bike around, and then come back.
[00:06:25.900 --> 00:06:28.320]   So like we're trying to get a feeling
[00:06:28.320 --> 00:06:30.660]   for what it's like to adventure in a city.
[00:06:30.660 --> 00:06:33.140]   You know, we have our own travel training wheels
[00:06:33.140 --> 00:06:35.860]   as new parents that we're kind of trying to take off
[00:06:35.860 --> 00:06:37.380]   before we take a big adventure.
[00:06:37.380 --> 00:06:39.680]   - But also like what a fun thing to like see a place
[00:06:39.680 --> 00:06:41.140]   that you thought you knew well,
[00:06:41.140 --> 00:06:42.700]   like to see it anew through the eyes
[00:06:42.700 --> 00:06:43.860]   of someone else too, right?
[00:06:43.860 --> 00:06:46.180]   Like I think that's why people love taking friends
[00:06:46.180 --> 00:06:49.420]   to places that they love or whatever.
[00:06:49.420 --> 00:06:51.500]   I'm in the middle of planning a bachelor party
[00:06:51.500 --> 00:06:54.660]   for friends of mine, and I'm really excited
[00:06:54.660 --> 00:06:56.180]   that they've chosen New Orleans,
[00:06:56.180 --> 00:06:58.820]   which is like a city that like I love so much.
[00:06:58.820 --> 00:07:01.260]   And now I'm gonna be able to like see it anew
[00:07:01.260 --> 00:07:03.020]   through their eyes, seeing it for the first time
[00:07:03.020 --> 00:07:04.360]   and go to all the restaurants that I love
[00:07:04.360 --> 00:07:06.660]   and all the bars that I love and do all these things.
[00:07:06.660 --> 00:07:09.100]   And I think that's just like such a fun thing to do.
[00:07:09.100 --> 00:07:11.720]   I can imagine with kids too, to like see them
[00:07:11.720 --> 00:07:13.480]   get excited about something that maybe you've taken
[00:07:13.480 --> 00:07:15.980]   for granted by the fourth or fifth visit.

