
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:31.580 --> 00:03:33.780]   to be confident in homeschooling.
[00:03:33.780 --> 00:03:35.580]   There were some things I was just lacking
[00:03:35.580 --> 00:03:37.900]   and Cece gave me those tools.
[00:03:37.900 --> 00:03:40.060]   So when I first looked at the challenge guide,
[00:03:40.060 --> 00:03:44.500]   I saw that Latin was one of the pieces of new grammar.
[00:03:44.500 --> 00:03:47.660]   And I thought it was great.
[00:03:47.660 --> 00:03:49.180]   I'm a nerd.
[00:03:49.180 --> 00:03:51.500]   I love learning new things.
[00:03:51.500 --> 00:03:54.820]   The idea of learning Latin alongside of my kids
[00:03:54.820 --> 00:03:57.620]   at that point sounded just really fun
[00:03:57.620 --> 00:04:00.420]   because we were learning, I started in cycle three.
[00:04:00.420 --> 00:04:03.180]   So we were actually learning part of the Latin Vulgate.
[00:04:03.180 --> 00:04:05.820]   We were learning John one, one through seven.
[00:04:05.820 --> 00:04:08.060]   So I thought it was just fun.
[00:04:08.060 --> 00:04:09.940]   And I thought it was a fun party trick.
[00:04:09.940 --> 00:04:14.940]   It wasn't until the first time I looked at the Latin one,
[00:04:14.940 --> 00:04:17.420]   the Henley Latin one,
[00:04:17.420 --> 00:04:19.380]   that I started to get a little nervous.
[00:04:19.380 --> 00:04:24.900]   And thankfully I had been in Cece for three years
[00:04:24.900 --> 00:04:27.260]   at that point when I stepped into challenge.
[00:04:27.260 --> 00:04:29.180]   So I knew that Cece was gonna give me
[00:04:29.180 --> 00:04:31.700]   the tools I needed to learn
[00:04:31.700 --> 00:04:35.060]   and the tools I needed in order to teach my children.
[00:04:35.060 --> 00:04:39.060]   So it was sort of a mixture of excitement,
[00:04:39.060 --> 00:04:41.420]   enjoyment, intimidation.
[00:04:41.420 --> 00:04:44.460]   And please don't misunderstand me.
[00:04:44.460 --> 00:04:47.820]   I'm a passionate Latin student now.
[00:04:47.820 --> 00:04:49.940]   I was not a passionate Latin student
[00:04:49.940 --> 00:04:52.060]   when I first started challenge.
[00:04:52.060 --> 00:04:55.140]   It was not one of the strands I was most excited about.
[00:04:55.140 --> 00:04:58.180]   So I truly was won over.
[00:04:58.180 --> 00:05:01.260]   - I think that's awesome.
[00:05:01.260 --> 00:05:04.340]   And I love that you brought out the fact
[00:05:04.340 --> 00:05:06.820]   that your first exposure to Latin
[00:05:06.820 --> 00:05:09.340]   was not in the challenge program,
[00:05:09.340 --> 00:05:12.260]   but in the foundation years.
[00:05:12.260 --> 00:05:13.300]   That's really cool.
[00:05:13.300 --> 00:05:15.100]   So let me ask you this.
[00:05:15.100 --> 00:05:21.620]   If you were talking to a first time Cece family,
[00:05:21.620 --> 00:05:27.180]   would you be able to say that the Latin memory work
[00:05:27.180 --> 00:05:30.020]   that you did with your children in foundations
[00:05:30.060 --> 00:05:35.060]   helped you get ready for deeper Latin studies later?
[00:05:35.060 --> 00:05:40.500]   - My favorite thing is when the kids come into challenge
[00:05:40.500 --> 00:05:43.900]   and they realize that they already know
[00:05:43.900 --> 00:05:46.420]   so much of the Latin because they've memorized it
[00:05:46.420 --> 00:05:51.420]   in the form of noun declension and verb conjugations.
[00:05:51.420 --> 00:05:55.100]   And it's such a gift.
[00:05:55.100 --> 00:05:57.580]   And do they come in knowing all the details
[00:05:57.580 --> 00:05:59.180]   or understanding how it works?
[00:05:59.180 --> 00:06:02.140]   No, but when you turn in,
[00:06:02.140 --> 00:06:05.340]   I think it's week one or week two of challenge A
[00:06:05.340 --> 00:06:07.580]   and they have to memorize
[00:06:07.580 --> 00:06:10.260]   the first declension noun endings
[00:06:10.260 --> 00:06:14.180]   and anyone who's been in foundations already knows them.
[00:06:14.180 --> 00:06:19.180]   Don't let that discourage you if you come in challenge
[00:06:19.180 --> 00:06:21.820]   and you're not a foundations parent
[00:06:21.820 --> 00:06:25.700]   because you can just borrow the CD or download the app
[00:06:25.700 --> 00:06:28.660]   and quickly learn the same songs the other kids did.
[00:06:28.660 --> 00:06:30.660]   Very, very quickly.
[00:06:30.660 --> 00:06:32.100]   But I found it helpful.
[00:06:32.100 --> 00:06:35.340]   I found it really helpful to just have that
[00:06:35.340 --> 00:06:39.660]   and for my kids to very quickly be able to connect
[00:06:39.660 --> 00:06:41.620]   the foundations work.
[00:06:41.620 --> 00:06:44.260]   I think a lot of times our parents don't understand
[00:06:44.260 --> 00:06:48.420]   how carefully the foundations memory work was curated
[00:06:48.420 --> 00:06:51.740]   and that every bit of it is used in some way
[00:06:51.740 --> 00:06:55.100]   in one of the challenge levels, if not many of them.
[00:06:55.100 --> 00:06:57.020]   - That's really true.
[00:06:57.020 --> 00:06:58.940]   And I believe that you're right.
[00:06:58.940 --> 00:07:02.540]   I know that when our family got involved
[00:07:02.540 --> 00:07:04.700]   and it was a long time ago, admittedly,
[00:07:04.700 --> 00:07:10.620]   I did not realize how much my children would carry forward
[00:07:10.620 --> 00:07:12.980]   into the challenge program.
[00:07:12.980 --> 00:07:16.540]   And sometimes, like you were implying,
[00:07:16.540 --> 00:07:20.620]   sometimes the carry over was slight.
[00:07:20.620 --> 00:07:23.460]   But for instance, in Latin,
[00:07:23.460 --> 00:07:27.380]   it was nice for my children to go into challenge
[00:07:27.380 --> 00:07:30.700]   looking at this foreign language.
[00:07:30.700 --> 00:07:34.500]   And it was actually not completely foreign to them
[00:07:34.500 --> 00:07:36.980]   because they had been looking at these words
[00:07:36.980 --> 00:07:41.420]   and thinking about words having endings for years.
[00:07:41.420 --> 00:07:43.700]   And so that was a blessing.
[00:07:43.700 --> 00:07:44.820]   So let me ask you this.
[00:07:44.820 --> 00:07:46.740]   Did you have a Latin background?
[00:07:46.740 --> 00:07:50.540]   Did you take Latin in high school or junior high or anything?
[00:07:50.540 --> 00:07:52.940]   Did you have any kind of Latin background
[00:07:52.940 --> 00:07:56.700]   before you dipped into Latin with your kids?
[00:07:56.700 --> 00:07:58.700]   - When I was in sixth grade,
[00:07:58.700 --> 00:08:03.180]   we had a sixth grade event called Rome Day
[00:08:03.180 --> 00:08:05.140]   where we all dressed in togas
[00:08:05.140 --> 00:08:10.140]   and did the approximation of ancient Roman activities.
[00:08:10.140 --> 00:08:18.900]   And our assistant principal had either been
[00:08:18.900 --> 00:08:20.540]   in a Catholic school growing up
[00:08:20.540 --> 00:08:22.700]   or had worked at a Catholic school
[00:08:22.700 --> 00:08:26.180]   and taught us the Old Grey Mare in Latin.
[00:08:26.180 --> 00:08:27.020]   - Oh, how fun.
[00:08:27.020 --> 00:08:30.660]   - Which I remembered very badly when I actually went,
[00:08:30.660 --> 00:08:35.300]   became someone that actually cared and thought about Latin.
[00:08:35.300 --> 00:08:37.300]   And I thought about what I was singing.
[00:08:37.300 --> 00:08:39.940]   I realized I had really--
[00:08:39.940 --> 00:08:40.780]   - Butchered that.
[00:08:40.780 --> 00:08:42.780]   - Really butchered it over the years.
[00:08:42.780 --> 00:08:44.860]   I mean, sixth grade was a long time ago now,
[00:08:44.860 --> 00:08:48.740]   but that was my only exposure to Latin
[00:08:48.740 --> 00:08:53.740]   other than just as a student coming across expressions
[00:08:53.740 --> 00:08:56.380]   and realizing that they were Latin.
[00:08:56.380 --> 00:08:58.500]   But other than the fact that it sprinkled
[00:08:58.500 --> 00:09:01.420]   throughout our English writing
[00:09:01.420 --> 00:09:03.340]   and in our United States history
[00:09:03.340 --> 00:09:04.940]   and United States documents,
[00:09:04.940 --> 00:09:07.180]   I didn't have any exposure to Latin at all.
[00:09:07.180 --> 00:09:10.220]   And it actually was very exciting for me
[00:09:10.220 --> 00:09:12.780]   that I was going to learn Latin
[00:09:12.780 --> 00:09:16.180]   because I really loved the idea
[00:09:16.180 --> 00:09:18.900]   of being able to eventually read
[00:09:18.900 --> 00:09:23.500]   the original Latin documents like the Aeneid,
[00:09:23.500 --> 00:09:25.340]   being able to read that in Latin.
[00:09:25.340 --> 00:09:29.500]   I knew, and I was right, years later,
[00:09:29.500 --> 00:09:33.380]   to be able to start piecing together my own translation
[00:09:33.380 --> 00:09:35.060]   and read it for understanding.
[00:09:35.060 --> 00:09:37.900]   And I was really excited about that.
[00:09:37.900 --> 00:09:39.620]   I love that idea.
[00:09:39.620 --> 00:09:41.140]   - That is so cool.
[00:09:41.140 --> 00:09:43.580]   I will say that to some of our listeners
[00:09:43.580 --> 00:09:46.260]   that may come out as super nerdy.
[00:09:46.260 --> 00:09:47.260]   - Oh, absolutely.
[00:09:47.260 --> 00:09:48.300]   I own it, I own it.
[00:09:48.300 --> 00:09:50.020]   - I appreciate that.
[00:09:50.020 --> 00:09:51.060]   I appreciate that.
[00:09:51.060 --> 00:09:51.900]   Okay.
[00:09:51.900 --> 00:09:57.500]   So I know that we are talking to a lot of listeners
[00:09:57.500 --> 00:10:01.540]   who maybe aren't as nerdy as you or nerdy as me even.
[00:10:01.540 --> 00:10:06.300]   And so they may be sitting here thinking,
[00:10:06.300 --> 00:10:09.980]   well, great, you wanted to learn this hard thing
[00:10:09.980 --> 00:10:12.620]   and you were looking forward to, for some reason,
[00:10:12.620 --> 00:10:15.020]   translating original Latin documents.
[00:10:15.020 --> 00:10:18.780]   But I am just trying to survive homeschooling with my kids.
[00:10:18.780 --> 00:10:22.700]   And so I know we're talking to a lot of parents
[00:10:22.700 --> 00:10:24.700]   who don't have a Latin background.
[00:10:24.700 --> 00:10:27.860]   And so I'm easing us into thinking about this.
[00:10:27.860 --> 00:10:31.020]   And I want to say to parents,
[00:10:31.020 --> 00:10:33.020]   if you're listening and that's you,
[00:10:33.020 --> 00:10:34.620]   you don't have a background
[00:10:34.620 --> 00:10:37.540]   and you never really thought about wanting to do this
[00:10:37.540 --> 00:10:39.860]   and now yet here you are.
[00:10:39.860 --> 00:10:41.660]   And we feel your pain
[00:10:41.660 --> 00:10:43.820]   and there are other people who have felt your pain.
[00:10:43.820 --> 00:10:47.820]   Heatherly, what initially intimidated you
[00:10:47.820 --> 00:10:51.100]   about learning a language as an adult?
[00:10:51.100 --> 00:10:55.020]   - The first thing that intimidated me
[00:10:55.020 --> 00:11:00.020]   was the fact that I had so little of a base
[00:11:00.020 --> 00:11:02.340]   of understanding it.
[00:11:02.340 --> 00:11:05.940]   I had studied foreign language in high school,
[00:11:05.940 --> 00:11:08.100]   but not successfully.
[00:11:08.100 --> 00:11:11.380]   I didn't have to take foreign language in college
[00:11:11.380 --> 00:11:15.180]   for my degree because my degree was a Bachelor of Science
[00:11:15.180 --> 00:11:17.260]   and my university didn't require it.
[00:11:17.260 --> 00:11:21.660]   So I didn't really know how to learn a foreign language.
[00:11:21.660 --> 00:11:24.740]   I didn't know how to approach it.
[00:11:24.740 --> 00:11:27.500]   The book looked boring, everything looked scary.
[00:11:27.500 --> 00:11:29.580]   Why are there two books?
[00:11:29.580 --> 00:11:31.660]   Why are we doing the same book for three years?
[00:11:31.660 --> 00:11:33.500]   So there were a lot of things that I looked at it
[00:11:33.500 --> 00:11:37.820]   and I just got very overwhelmed, very overwhelmed.
[00:11:38.260 --> 00:11:40.380]   - Yeah, that is good.
[00:11:40.380 --> 00:11:41.580]   So-
[00:11:41.580 --> 00:11:43.300]   - It's normal, it's very normal.
[00:11:43.300 --> 00:11:46.340]   - I was gonna say, that is good to hear you say that
[00:11:46.340 --> 00:11:50.620]   because a lot of us, you get these fat books
[00:11:50.620 --> 00:11:55.620]   and you open them up and 90% of the words you can't read
[00:11:55.620 --> 00:11:59.460]   and you're supposed to figure out the language
[00:11:59.460 --> 00:12:01.940]   and the system for learning the language.
[00:12:01.940 --> 00:12:05.460]   And like you said, if you don't have any experience at all
[00:12:05.460 --> 00:12:07.060]   with learning a foreign language,
[00:12:07.060 --> 00:12:09.140]   you think I don't even know how to do this.
[00:12:09.140 --> 00:12:10.700]   It's not that I don't know this,
[00:12:10.700 --> 00:12:13.140]   I don't know how to learn this.
[00:12:13.140 --> 00:12:17.620]   Had other people made Latin seem like a hard,
[00:12:17.620 --> 00:12:19.700]   scary mountain to climb?
[00:12:19.700 --> 00:12:23.460]   - I have to think about that.
[00:12:23.460 --> 00:12:25.620]   I don't think so.
[00:12:25.620 --> 00:12:30.580]   Our community was pretty young when I stepped into Latin.
[00:12:30.580 --> 00:12:35.020]   And so there had been a few people that had gone before me.
[00:12:35.020 --> 00:12:37.420]   I am a support representative,
[00:12:37.420 --> 00:12:40.580]   which means that I support challenge tutors
[00:12:40.580 --> 00:12:44.420]   and I was supporting challenge tutors before I became one.
[00:12:44.420 --> 00:12:48.740]   And they were not overwhelmed by it.
[00:12:48.740 --> 00:12:52.780]   They talked about how it was hard work in the beginning
[00:12:52.780 --> 00:12:55.380]   just to get into a rhythm and into a routine
[00:12:55.380 --> 00:13:00.300]   and for them to remember how to memorize vocabulary
[00:13:00.300 --> 00:13:01.140]   and things like that.
[00:13:01.140 --> 00:13:05.540]   But no, I actually had a lot of encouragement.
[00:13:05.540 --> 00:13:10.540]   I also had a, I assigned myself as an SR,
[00:13:10.540 --> 00:13:13.020]   I assigned myself a challenge mentor.
[00:13:13.020 --> 00:13:16.700]   And that is my good friend, Jennifer Deverex,
[00:13:16.700 --> 00:13:21.700]   who now is a certified Latin apprentice through Circe.
[00:13:21.700 --> 00:13:26.980]   So I had a good mentor to just go ahead of me and say,
[00:13:28.100 --> 00:13:32.580]   read the book, like actually read the Henley One book,
[00:13:32.580 --> 00:13:35.780]   because if you try to skip and just do the exercises,
[00:13:35.780 --> 00:13:38.540]   but you haven't read what Father Henley is saying,
[00:13:38.540 --> 00:13:40.300]   it doesn't make any sense.
[00:13:40.300 --> 00:13:41.140]   - Right, right.
[00:13:41.140 --> 00:13:43.540]   - But actually just take a few minutes
[00:13:43.540 --> 00:13:46.420]   and read what he's saying.
[00:13:46.420 --> 00:13:48.980]   It's actually very logical.
[00:13:48.980 --> 00:13:49.820]   - Oh, that's good.
[00:13:49.820 --> 00:13:52.180]   - And so that was the best piece of encouragement,
[00:13:52.180 --> 00:13:54.140]   the best piece of advice I was given.
[00:13:54.140 --> 00:13:57.340]   Just read the book.
[00:13:57.340 --> 00:13:58.420]   - I love that.
[00:13:58.420 --> 00:14:00.660]   You know, here's the thing, parents,
[00:14:00.660 --> 00:14:04.940]   your students are not inclined to read the book.
[00:14:04.940 --> 00:14:06.660]   You know, you're teenagers,
[00:14:06.660 --> 00:14:09.340]   they are inclined to find the exercises
[00:14:09.340 --> 00:14:13.620]   and do the best they can with what they saw in class.
[00:14:13.620 --> 00:14:15.460]   They don't want to read the book.
[00:14:15.460 --> 00:14:18.380]   So don't be like your students, read the book.
[00:14:18.380 --> 00:14:19.700]   That's really, that's really,
[00:14:19.700 --> 00:14:22.500]   and then you'll be able to help them
[00:14:22.500 --> 00:14:24.380]   because you will have read the book.
[00:14:25.260 --> 00:14:28.860]   - So it sounds like what you're saying, Heather Lee,
[00:14:28.860 --> 00:14:33.860]   is that we as parents really need to become
[00:14:33.860 --> 00:14:38.940]   the lead learner in our home for Latin studies.
[00:14:38.940 --> 00:14:40.620]   I mean, I know that there are probably
[00:14:40.620 --> 00:14:44.180]   lots of parents out there who were hoping
[00:14:44.180 --> 00:14:45.740]   that we were going to say,
[00:14:45.740 --> 00:14:47.820]   "Oh, you don't really need to be the,
[00:14:47.820 --> 00:14:49.860]   you don't need to learn it along with your kids.
[00:14:49.860 --> 00:14:53.300]   You just help them read the syllabus, read the guide,
[00:14:53.300 --> 00:14:56.980]   make a plan, crack the whip over their flashcards
[00:14:56.980 --> 00:15:00.260]   and their exercise production, and it'll all be fine."
[00:15:00.260 --> 00:15:01.940]   But it sounds like you were saying,
[00:15:01.940 --> 00:15:06.140]   "Mm, the better way is to be the lead learner."
[00:15:06.140 --> 00:15:11.140]   - I tell my parents in my area frequently
[00:15:11.140 --> 00:15:15.020]   that the classical education does not happen
[00:15:15.020 --> 00:15:18.300]   instantaneously, it's not guaranteed
[00:15:18.300 --> 00:15:20.860]   just by checking the boxes in the challenge guide
[00:15:20.860 --> 00:15:22.220]   and getting the work done.
[00:15:22.220 --> 00:15:25.180]   If you're handing your children the work to do
[00:15:25.180 --> 00:15:28.740]   and they're doing it, even if they're doing it really well,
[00:15:28.740 --> 00:15:31.660]   that's not where the classical education is happening.
[00:15:31.660 --> 00:15:34.300]   That's where the good content is happening.
[00:15:34.300 --> 00:15:36.220]   But the classical education,
[00:15:36.220 --> 00:15:41.220]   the idea of the mentor leading the student,
[00:15:41.220 --> 00:15:45.860]   the practicing of the tools, the Socratic dialogues,
[00:15:45.860 --> 00:15:50.780]   the mimetic lessons, all of those classical tools
[00:15:50.780 --> 00:15:53.260]   that make this a classical education
[00:15:53.260 --> 00:15:58.260]   as opposed to just really well-curated good content,
[00:15:58.260 --> 00:16:02.780]   that happens at the table, shoulder to shoulder.
[00:16:02.780 --> 00:16:07.780]   And if you are not, at least in some capacity,
[00:16:07.780 --> 00:16:11.660]   sitting shoulder to shoulder with your students,
[00:16:11.660 --> 00:16:16.100]   then you are missing out on the best parts
[00:16:16.100 --> 00:16:18.500]   of having a classical education.
[00:16:20.060 --> 00:16:23.100]   - Oh my goodness, I feel like, okay, all you listeners,
[00:16:23.100 --> 00:16:27.980]   you need to stop the tape and roll it back just a minute
[00:16:27.980 --> 00:16:29.780]   and listen to all of that again.
[00:16:29.780 --> 00:16:34.780]   That is, I suspect that will be the gem from this podcast
[00:16:34.780 --> 00:16:40.260]   that you can give your student the content
[00:16:40.260 --> 00:16:44.460]   of a classical education if you turn them loose
[00:16:44.460 --> 00:16:48.140]   with the guide and all of the resources.
[00:16:48.140 --> 00:16:51.420]   You cannot give them a classical education
[00:16:51.420 --> 00:16:55.300]   if you don't sit and learn together,
[00:16:55.300 --> 00:16:59.180]   if you don't mentor them, if there's no relationship.
[00:16:59.180 --> 00:17:04.180]   A classical education is a relationship education.
[00:17:04.180 --> 00:17:07.140]   That's so good, Heather Lee.
[00:17:07.140 --> 00:17:08.980]   Okay, so let's do it this way.
[00:17:08.980 --> 00:17:12.660]   Lots of our parents who are listening
[00:17:12.660 --> 00:17:17.660]   have been through IEW with their children
[00:17:17.660 --> 00:17:19.740]   with their essentials kids,
[00:17:19.740 --> 00:17:23.580]   and some of them have been through lost tools of writing.
[00:17:23.580 --> 00:17:27.500]   And more of us know how to write an essay
[00:17:27.500 --> 00:17:30.020]   than know how to speak Latin.
[00:17:30.020 --> 00:17:32.260]   So let's do this.
[00:17:32.260 --> 00:17:37.260]   Pretend that I ask you to write a persuasive essay
[00:17:37.260 --> 00:17:41.900]   about learning Latin with your kids.
[00:17:41.900 --> 00:17:44.340]   What would your exhortium be?
[00:17:44.340 --> 00:17:46.860]   I mean, how are you gonna go about
[00:17:46.860 --> 00:17:49.100]   grabbing a hold of parents
[00:17:49.100 --> 00:17:52.900]   so that they listen to what you have to say?
[00:17:52.900 --> 00:17:57.260]   - So one of the types of exhortia that we learn about
[00:17:57.260 --> 00:18:00.260]   in lost tools of writing is a quote.
[00:18:00.260 --> 00:18:03.300]   And I actually have two quotes that I would use.
[00:18:03.300 --> 00:18:07.180]   So my first would be from Deuteronomy six,
[00:18:07.180 --> 00:18:10.140]   and it would be verse seven, which is right in the middle.
[00:18:10.140 --> 00:18:13.580]   So please go read Deuteronomy six for the context.
[00:18:13.580 --> 00:18:17.180]   It says, you shall teach them diligently to your children,
[00:18:17.180 --> 00:18:19.860]   meaning the words of God,
[00:18:19.860 --> 00:18:22.700]   and shall talk of them when you sit in your house
[00:18:22.700 --> 00:18:24.540]   and when you walk by the way,
[00:18:24.540 --> 00:18:27.540]   when you lie down and when you rise.
[00:18:27.540 --> 00:18:29.500]   And we know that that doesn't mean
[00:18:29.500 --> 00:18:30.980]   just in those four times.
[00:18:30.980 --> 00:18:32.780]   We know that that encompasses,
[00:18:32.780 --> 00:18:37.780]   that means everything that happens in between
[00:18:37.780 --> 00:18:40.180]   sitting in your house and walking by the way
[00:18:40.180 --> 00:18:41.660]   and lying down and rising.
[00:18:41.660 --> 00:18:44.140]   So you're supposed to teach them diligently always.
[00:18:44.140 --> 00:18:46.540]   So I would use that quote.
[00:18:46.540 --> 00:18:50.460]   We need to teach the things of God.
[00:18:50.460 --> 00:18:53.180]   And of course the refutation of that people would say,
[00:18:53.180 --> 00:18:55.460]   well, Latin isn't the things of God.
[00:18:55.460 --> 00:18:58.220]   Latin is created by man.
[00:18:58.220 --> 00:19:03.220]   And as I'll talk about later in C,
[00:19:03.220 --> 00:19:07.220]   when I'm giving my proofs,
[00:19:08.380 --> 00:19:11.940]   I believe that studying Latin
[00:19:11.940 --> 00:19:15.860]   will help us to think thoughts after God.
[00:19:15.860 --> 00:19:19.340]   - Lovely.
[00:19:19.340 --> 00:19:20.460]   That's really good.
[00:19:20.460 --> 00:19:21.900]   That's a great exhortium.
[00:19:21.900 --> 00:19:26.100]   Who among us as parents
[00:19:26.100 --> 00:19:30.180]   don't want to have more conversations
[00:19:30.180 --> 00:19:32.460]   with our children about the Lord?
[00:19:34.340 --> 00:19:38.580]   And there are probably few of us
[00:19:38.580 --> 00:19:42.820]   who automatically associate studying Latin
[00:19:42.820 --> 00:19:44.460]   with talking about Jesus.
[00:19:44.460 --> 00:19:46.180]   So that's really cool.
[00:19:46.180 --> 00:19:47.580]   I like that.
[00:19:47.580 --> 00:19:50.140]   All right, what would your thesis be?
[00:19:50.140 --> 00:19:51.100]   What's your thesis?
[00:19:51.100 --> 00:19:56.100]   Why is it so important to learn Latin alongside our kids?
[00:19:56.100 --> 00:20:01.620]   - My thesis, so for three reasons,
[00:20:01.620 --> 00:20:04.780]   a parent should learn Latin alongside of their child
[00:20:04.780 --> 00:20:06.340]   for three reasons.
[00:20:06.340 --> 00:20:09.460]   First, if a parent does it,
[00:20:09.460 --> 00:20:12.220]   it shows the student that you believe it's valuable.
[00:20:12.220 --> 00:20:16.940]   Second, studying Latin improves the way you think.
[00:20:16.940 --> 00:20:21.220]   And third, studying hard things is a natural way
[00:20:21.220 --> 00:20:23.660]   to build a relationship with your child
[00:20:23.660 --> 00:20:27.540]   and to increase your discipleship opportunities.
[00:20:27.540 --> 00:20:30.620]   - Ooh, I love that.
[00:20:31.620 --> 00:20:36.620]   So I mean, I could definitely pontificate on each of those.
[00:20:36.620 --> 00:20:40.340]   So the first, if a parent does it,
[00:20:40.340 --> 00:20:42.020]   it shows that you think it's valuable.
[00:20:42.020 --> 00:20:45.540]   I grew up in a home, and I think I'm Gen X,
[00:20:45.540 --> 00:20:48.020]   I'm a little bit older now,
[00:20:48.020 --> 00:20:50.780]   but I definitely grew up in a time
[00:20:50.780 --> 00:20:55.260]   when parents said, I say jump, you say how high, right?
[00:20:55.260 --> 00:21:00.260]   It was do what I say and not necessarily what I do.
[00:21:01.140 --> 00:21:06.140]   And the way our culture often says is do what I say,
[00:21:06.140 --> 00:21:09.260]   but not what I'm not willing to do.
[00:21:09.260 --> 00:21:11.620]   You do it because it's good for you,
[00:21:11.620 --> 00:21:15.060]   but I'm not gonna do it because I don't want to.
[00:21:15.060 --> 00:21:20.060]   And the other piece of that is that our culture says,
[00:21:20.060 --> 00:21:25.300]   you do you, you do what makes you happy, find your identity.
[00:21:25.300 --> 00:21:30.300]   And when you are doing this alongside of your children,
[00:21:30.300 --> 00:21:35.100]   when you are learning, even if you only learn 10%
[00:21:35.100 --> 00:21:38.580]   of what they end up learning over their six years of Latin,
[00:21:38.580 --> 00:21:40.980]   what you're doing in that shoulder-to-shoulder time
[00:21:40.980 --> 00:21:43.860]   learning Latin together is you are adding
[00:21:43.860 --> 00:21:45.380]   to your family culture.
[00:21:45.380 --> 00:21:47.620]   There are things that you are learning
[00:21:47.620 --> 00:21:52.780]   that are going to become inside jokes.
