
[00:00:00.000 --> 00:00:17.520]   Hey everyone, thanks so much for coming. I'm Hamza. I'm an applied research scientist at
[00:13:19.560 --> 00:13:24.760]   going through, sometimes we needed all the nodes, sometimes we needed very few. And, you know, being
[00:13:24.760 --> 00:13:28.920]   able to work with instances that gave us that flexibility over a long period of time is very
[00:13:28.920 --> 00:13:34.760]   important. You know, when we were shopping around, some cloud providers only let us use compute for a fixed
[00:13:34.760 --> 00:13:39.400]   amount of time, like maybe, say, a month or two months. And, you know, as a trade-off, we'd have
[00:13:39.400 --> 00:13:44.520]   a bunch of compute, but that didn't really work for us because we weren't in it for training a model for
[00:13:44.520 --> 00:13:49.720]   some fixed amount of time. We wanted something where we could go on and off for a longer period of time.
[00:13:49.720 --> 00:14:00.600]   That's great insight, Hamza. I think also we talked about some of the advantages of using Azure, which
[00:14:01.480 --> 00:14:04.760]   would be great if you could shamelessly plug that for Azure as well.
[00:14:04.760 --> 00:14:11.240]   Yeah, happy to. So, you know, one was availability. You know, the Azure VMs were dedicated and allowed
[00:14:11.240 --> 00:14:17.080]   us to adjust our capacity on demand. The reliability was pretty good. It was consistently dependable with,
[00:14:17.080 --> 00:14:23.960]   like, no real issues. You know, NFS throughput was also quite good. You know, again, right, like, you know,
[00:14:23.960 --> 00:14:28.440]   if your NFS is bad, then that means that, you know, you're not reading in data fast enough. Or,
[00:14:28.440 --> 00:14:33.240]   for example, being able to dynamically change the size of your NFS. If, let's say, for example,
[00:14:33.240 --> 00:14:38.200]   you need more or less capacity. If you need more because you suddenly have more data than you realize
[00:14:38.200 --> 00:14:42.760]   you had before, then you need to be able to tell it that. At the same time, if you realize that, you know,
[00:14:42.760 --> 00:14:48.360]   your NFS is over-provisioned, you don't want to be, you know, overpaying in Azure bills. Though I'm sure
[00:14:48.360 --> 00:14:55.160]   Lockie wouldn't mind that. But, and, you know, the ease of use is very important, you know, clear documentation
[00:14:55.160 --> 00:15:00.840]   and straightforward process. You know, like, as the guy that set up Azure for my team, I really didn't like it if
[00:15:00.840 --> 00:15:07.160]   other people needed to bug me. And thankfully, once I got things working, it just worked and I did not need to be paid. So,
[00:15:07.160 --> 00:15:11.400]   So, that is very important. That's really good to hear, Hamza.
[00:15:11.960 --> 00:15:21.400]   Yeah, I think, like, you know, this is fantastic. And I think you had some specific data points. You guys
[00:15:21.400 --> 00:15:29.480]   recently went through a process to go from the A100s through to the H100s or the VMs leveraging those.
[00:15:29.480 --> 00:15:33.560]   Can you share a bit of insight around what you observed with that experience?
[00:15:33.560 --> 00:15:41.160]   Yeah. So, the key takeaway is that H100s are really good. One thing we wanted to do when we were
[00:15:41.160 --> 00:15:46.520]   doing this was do a cost analysis and see, okay, for a given number of H100s and a given number of
[00:15:46.520 --> 00:15:50.280]   A100s that cost the same amount, what kind of training and inference are we getting? And so,
[00:15:50.280 --> 00:15:56.120]   here you can see we're comparing two H100s to four A100s because that's what works out about the same
[00:15:56.120 --> 00:16:01.400]   cost-wise. And we're doing better on both training and inference, which means that we're doing better
[00:16:01.400 --> 00:16:07.720]   per dollar just by switching here. And, you know, there are a couple of key points I really want to
[00:16:07.720 --> 00:16:14.520]   emphasize here. One is that, you know, it's really nice when you just have a very simple plug-and-play
[00:16:14.520 --> 00:16:18.920]   change that works. You know, there's a lot of ongoing work to optimize, you know, you know,
[00:16:18.920 --> 00:16:23.400]   especially like things like inference, for example, with your KV caches, your partial KV caches, your
[00:16:23.400 --> 00:16:28.200]   speculative decodings. And it's really nice to be able to say, hey, let's just do something simple
[00:16:28.200 --> 00:16:34.200]   and have it work. And the second is that, with this faster inference in particular, we can go through
[00:16:34.200 --> 00:16:39.000]   more synthetic data, higher-end model accuracy, and it just enables us a flywheel of faster iteration,
[00:16:39.000 --> 00:16:42.680]   which is super critical for being able to, like, do more development.
[00:16:42.680 --> 00:16:50.440]   Yeah, I mean, you can see from the numbers, the performance is there. And I'm assuming that,
[00:16:50.440 --> 00:16:57.960]   internally, just that ability to do more with fewer GPUs has been a really great benefit for you guys
[00:16:57.960 --> 00:17:18.440]   So your question is, why the inference is taking longer than the training time?
[00:17:18.440 --> 00:17:24.120]   I think it was because we were doing the larger batch size, and it just happened to
[00:17:24.840 --> 00:17:29.880]   work out that way, that for whatever batch size we were doing, it just wound up taking longer,
[00:17:29.880 --> 00:17:33.320]   because, yeah, with the training, you typically need a smaller batch size, because you have to
[00:17:33.320 --> 00:17:38.440]   to put more things in memory for backprop, and somehow it just wound up working that way?
[00:17:38.440 --> 00:17:51.720]   Do you want the mic?
[00:17:51.720 --> 00:18:01.000]   No, because I know that when we were comparing training inference across the hardware,
[00:18:01.000 --> 00:18:07.560]   those were kept fixed, like whatever inference batch size we were using for DH100 was the same as DA100,
[00:18:07.560 --> 00:18:10.920]   so that wasn't a factor.
[00:18:14.040 --> 00:18:25.560]   yeah, so speaking about what's next, I think this is a good segue, so with the next slide,
[00:18:25.560 --> 00:18:36.360]   just from our point of view with Azure, we are sort of adopting and we spoke about optimizing at every layer of the stack,
[00:18:36.360 --> 00:18:44.520]   and I think the addition of our AI accelerator, that's used for our own internal workloads across Microsoft 365.
[00:18:44.520 --> 00:18:55.880]   But we've just announced the AMD MI300X with the high bandwidth memory, we've got the NVIDIA A100s, the H100s, and we'll be adopting Blackwell.
[00:18:56.440 --> 00:19:04.040]   What's really exciting is the pace of innovation in silicon has never been like this before.
[00:19:04.040 --> 00:19:07.800]   We're talking with NVIDIA almost doing two releases a year.
[00:19:07.800 --> 00:19:13.480]   Previously, you know, I think it might have been one every two years or something like that.
[00:19:14.040 --> 00:19:21.880]   It's really amazing to see this growth in the silicon, how far we're getting, and what Hamza just shared,
[00:19:21.880 --> 00:19:26.440]   the ability to do more and more with less on the infrastructure as well.
[00:19:26.440 --> 00:19:33.320]   And so I think, you know, certainly as far as Azure and our AI infrastructure strategy,
[00:19:33.320 --> 00:19:41.720]   it's to continue to adopt these new evolutions and really make sure the right GPUs are used in the right places for the right workloads.
[00:19:43.000 --> 00:19:45.640]   Hamza, what about for Snorkel AI, what's next?
[00:19:45.640 --> 00:19:50.680]   Yeah, so to give you all a sneak peek into what we're working on actively at Snorkel,
[00:19:50.680 --> 00:19:54.840]   what do we have a number of directions, you know, one is to, you know, say, like, you know,
[00:19:54.840 --> 00:19:58.520]   better data leads to better gen AI and get better prototypes to production.
[00:19:58.520 --> 00:20:03.880]   So we want to explore new ways to programmatically utilize preference signals for data synthesis and curation.
[00:20:03.880 --> 00:20:10.200]   We also want to develop scalable SME entry points for data development using rationales and custom taxonomies.
[00:20:11.640 --> 00:20:14.840]   And finally, we want, you know, better multimodal retrieval algorithms.
[00:20:14.840 --> 00:20:20.920]   And we want to evaluate those on domain specific data sets to scale up the retrieval models we have.
[00:20:20.920 --> 00:20:25.160]   So, and we're, of course, excited to do all these things on Azure AI infra.
[00:20:25.160 --> 00:20:28.680]   Fantastic, Hamza.
[00:20:28.680 --> 00:20:34.120]   Well, thank you so much for presenting and speaking on behalf of Microsoft.
[00:20:34.120 --> 00:20:35.800]   We really appreciate it.
[00:20:35.800 --> 00:20:36.440]   Thank you.
[00:20:36.440 --> 00:20:37.560]   Thank you guys so much.
[00:20:37.560 --> 00:20:45.400]   Thank you.

