
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:05:52.160 --> 00:05:56.240]   of the rough edges, is my student going to have
[00:05:56.240 --> 00:05:59.240]   all the rough edges sanded down, so to speak,
[00:05:59.240 --> 00:06:02.640]   when they are finished with the challenge program,
[00:06:02.640 --> 00:06:06.240]   graduating out of challenge three or ideally challenge four?
[00:06:06.240 --> 00:06:09.240]   And it's really one of those things
[00:06:09.240 --> 00:06:13.380]   where the edges are still gonna be rough every time.
[00:06:13.380 --> 00:06:15.320]   The edges are still rough in many ways.
[00:06:15.320 --> 00:06:17.900]   And so we're not finished work yet
[00:06:17.900 --> 00:06:20.860]   and we're still continuing to grow
[00:06:20.860 --> 00:06:25.860]   and face challenges beyond college and family life
[00:06:25.860 --> 00:06:31.940]   and figuring out what this kind of epic human journey is.
[00:06:31.940 --> 00:06:33.900]   But this is all part of the classical tradition, right?
[00:06:33.900 --> 00:06:36.340]   That's what we signed up for in the first place
[00:06:36.340 --> 00:06:40.780]   was this continual lifelong journey of forever approaching
[00:06:40.780 --> 00:06:46.780]   this kind of end of human beings that we see as Christ.
[00:06:46.780 --> 00:06:51.780]   And that's something that's always gonna be ongoing.
[00:06:51.780 --> 00:06:54.700]   But one of the things that I remember,
[00:06:54.700 --> 00:06:57.020]   particularly in my own experience as a student
[00:06:57.020 --> 00:07:00.180]   in the challenge program, was the first time
[00:07:00.180 --> 00:07:04.300]   that I went from foundations into challenge A.
[00:07:04.300 --> 00:07:07.180]   And I think this has relevance to parents
[00:07:07.180 --> 00:07:11.560]   that are wondering, are my kids gonna be able to engage
[00:07:11.560 --> 00:07:14.020]   with the college world after coming out
[00:07:14.020 --> 00:07:15.260]   of the challenge program?
[00:07:15.260 --> 00:07:20.480]   The first assignments that I had to pull through
[00:07:20.480 --> 00:07:24.020]   in challenge A, I remember my birthday falls
[00:07:24.020 --> 00:07:26.540]   in October each year.
[00:07:26.540 --> 00:07:31.300]   And so it was like week six or seven
[00:07:31.300 --> 00:07:33.980]   and we were doing some kind of geography assignment
[00:07:33.980 --> 00:07:37.540]   and I can't remember what continent we were drawing.
[00:07:37.540 --> 00:07:41.260]   But I remember having the challenge guide in front of me
[00:07:41.260 --> 00:07:43.380]   and looking through my assignments during that week,
[00:07:43.380 --> 00:07:45.300]   the week of my birthday.
[00:07:45.300 --> 00:07:48.840]   And for every previous school year,
[00:07:48.840 --> 00:07:50.860]   I had always gotten my birthday off.
[00:07:50.860 --> 00:07:52.460]   It's like, I didn't have to do memory work,
[00:07:52.460 --> 00:07:54.700]   I didn't have to do my math.
[00:07:54.700 --> 00:07:58.140]   But now I had this external accountability
[00:07:58.140 --> 00:08:02.380]   to my challenge director and this kind of syllabus really
[00:08:02.380 --> 00:08:04.380]   in the challenge guide.
[00:08:04.380 --> 00:08:08.700]   And in the sixth or seventh grade, sitting there,
[00:08:08.700 --> 00:08:12.400]   realizing that I still have to finish this on my birthday
[00:08:12.400 --> 00:08:14.020]   and I'm gonna move through this assignment
[00:08:14.020 --> 00:08:15.540]   and pace out my work.
[00:08:15.540 --> 00:08:18.540]   And if I do that correctly, maybe I have my birthday off.
[00:08:18.540 --> 00:08:22.900]   It was like the acquisition of responsibility.
[00:08:22.900 --> 00:08:27.900]   And I very much, when I entered into college myself,
[00:08:27.900 --> 00:08:31.260]   the experience was very similar going from foundations
[00:08:31.260 --> 00:08:35.980]   to challenge A or going from challenge four into college.
[00:08:35.980 --> 00:08:39.040]   It was like, we've kind of been doing this,
[00:08:39.040 --> 00:08:40.860]   really like this school wise.
[00:08:40.860 --> 00:08:46.940]   - I think you hit on what is a very common experience
[00:08:46.940 --> 00:08:50.060]   for families and for students who come through the program.
[00:08:50.060 --> 00:08:52.220]   That's how it was for my girls.
[00:08:52.220 --> 00:08:57.220]   They went to college and looked around them
[00:08:57.220 --> 00:09:00.300]   in the first several weeks and thought,
[00:09:00.300 --> 00:09:02.140]   "Yeah, this is what you're supposed to do."
[00:09:02.140 --> 00:09:04.620]   You get the syllabus and you look ahead
[00:09:04.620 --> 00:09:06.580]   and you plot out your course and you say,
[00:09:06.580 --> 00:09:08.500]   "Okay, there's a paper here and there's a paper here
[00:09:08.500 --> 00:09:09.420]   "and there's a project here.
[00:09:09.420 --> 00:09:11.260]   "And oh, and this class has one too."
[00:09:11.260 --> 00:09:14.540]   And so you just naturally begin thinking,
[00:09:14.540 --> 00:09:15.900]   "How am I gonna juggle this?
[00:09:15.900 --> 00:09:18.620]   "And what do I need to do when?"
[00:09:18.620 --> 00:09:22.820]   And my girls looked around and saw a lot of anxiety
[00:09:22.820 --> 00:09:26.500]   on the part of some of their suitemates and hallmates
[00:09:26.500 --> 00:09:31.180]   and realized that one of the best things
[00:09:31.180 --> 00:09:34.700]   that a classical education with classical conversations
[00:09:34.700 --> 00:09:38.420]   had done for them was to prepare them
[00:09:38.420 --> 00:09:42.420]   to be the master of their own work,
[00:09:42.420 --> 00:09:45.940]   to be the architects of how their time was gonna be spent
[00:09:45.940 --> 00:09:49.660]   and to feel competent to do that.
[00:09:49.660 --> 00:09:52.980]   And it wasn't all brand new.
[00:09:52.980 --> 00:09:55.660]   And so that's a really good insight, Daniel,
[00:09:55.660 --> 00:09:58.020]   that I think that parents who are listening
[00:09:58.020 --> 00:10:01.500]   can really put in the bank and put in their back pocket
[00:10:01.500 --> 00:10:04.100]   and think, "Okay, so I'm doing a good thing."
[00:10:04.100 --> 00:10:06.940]   And I appreciate you offering that insight.
[00:10:06.940 --> 00:10:11.540]   I don't know, would you say that that was the best part
[00:10:11.540 --> 00:10:13.740]   of the challenge program to you,
[00:10:13.740 --> 00:10:18.180]   that you were prepared to manage your own time
[00:10:18.180 --> 00:10:19.020]   and your own life?
[00:10:19.020 --> 00:10:22.180]   What would you say was the best part of challenge?
[00:10:23.060 --> 00:10:26.260]   - Yeah, I think that functionally,
[00:10:26.260 --> 00:10:28.580]   it seemed like that was the advantage
[00:10:28.580 --> 00:10:30.620]   of the challenge program.
[00:10:30.620 --> 00:10:34.060]   One of the advantages was definitely the structure
[00:10:34.060 --> 00:10:36.300]   of the one day a week in community
[00:10:36.300 --> 00:10:38.820]   and then the other days at home,
[00:10:38.820 --> 00:10:42.820]   forcing you kind of into this self-paced mode
[00:10:42.820 --> 00:10:45.660]   of sorting through your own work
[00:10:45.660 --> 00:10:48.420]   and deciding what days you were gonna do what.
[00:10:48.420 --> 00:10:52.460]   And really, if the home is structured this way,
[00:10:52.460 --> 00:10:56.460]   the child is moving into that domain of responsibility,
[00:10:56.460 --> 00:10:59.500]   then the parent isn't maybe over-nurturing
[00:10:59.500 --> 00:11:00.580]   and structuring all of their work.
[00:11:00.580 --> 00:11:02.460]   - Right, right.
[00:11:02.460 --> 00:11:03.300]   - He's like this.
[00:11:03.300 --> 00:11:07.700]   Then the function of managing your own time,
[00:11:07.700 --> 00:11:11.220]   scheduling your own work and accomplishing the tasks,
[00:11:11.220 --> 00:11:14.420]   I felt like was very formative.
[00:11:14.420 --> 00:11:19.420]   And so those patterns of work ethic are, I think, huge.
[00:11:20.100 --> 00:11:24.260]   I mean, favorite part, definitely not,
[00:11:24.260 --> 00:11:26.580]   definitely not the development of work ethic.
[00:11:26.580 --> 00:11:29.700]   I don't think, looking back, it's like, that was good,
[00:11:29.700 --> 00:11:30.540]   but it's not fun.
[00:11:30.540 --> 00:11:31.380]   - Exactly.
[00:11:31.380 --> 00:11:35.660]   - My favorite part of the challenge program
[00:11:35.660 --> 00:11:37.540]   or the best part of the challenge program
[00:11:37.540 --> 00:11:42.540]   has got to be the development of the soul of the students
[00:11:42.540 --> 00:11:47.620]   and then the fruition of it in the challenges three,
[00:11:47.620 --> 00:11:49.900]   like challenge three and four programs.
[00:11:49.900 --> 00:11:51.260]   That's gotta be the best part.
[00:11:51.260 --> 00:11:53.860]   As a student, go ahead.
[00:11:53.860 --> 00:11:57.220]   - No, I was gonna say, so flesh that out a little bit.
[00:11:57.220 --> 00:11:58.300]   What does that look like?
[00:11:58.300 --> 00:12:00.500]   What does that feel like for the student
[00:12:00.500 --> 00:12:03.740]   and for the family that's watching the student?
[00:12:03.740 --> 00:12:04.580]   - Yes.
[00:12:04.580 --> 00:12:08.660]   So it can look, obviously, a thousand different ways,
[00:12:08.660 --> 00:12:09.980]   more than a thousand different ways,
[00:12:09.980 --> 00:12:12.580]   'cause there's more than a thousand different students
[00:12:12.580 --> 00:12:14.740]   inside the challenge three and four programs.
[00:12:14.740 --> 00:12:15.580]   - Yes.
[00:12:15.580 --> 00:12:19.380]   - But as you grow and move through the programs
[00:12:19.380 --> 00:12:20.220]   as a student,
[00:12:20.220 --> 00:12:23.340]   the first thing that is definitely real
[00:12:23.340 --> 00:12:24.940]   inside the experience of the student
[00:12:24.940 --> 00:12:29.940]   is that that kind of hitting the age of 16 and 17 and 18,
[00:12:29.940 --> 00:12:33.300]   and the world just kind of opens up.
[00:12:33.300 --> 00:12:34.900]   And I know we live in a different world now
[00:12:34.900 --> 00:12:38.100]   than it was 12, 13 years ago,
[00:12:38.100 --> 00:12:41.380]   whenever I was in the challenge program,
[00:12:41.380 --> 00:12:44.580]   but the challenge program kind of mirrors
[00:12:44.580 --> 00:12:49.060]   this increase in activity in the life of the student,
[00:12:49.060 --> 00:12:51.380]   whether it be they take a part-time job on,
[00:12:51.380 --> 00:12:55.060]   or they're in a relationship that's all-consuming,
[00:12:55.060 --> 00:12:57.980]   or they're really into a particular hobby
[00:12:57.980 --> 00:12:59.860]   and investigating, yeah, what comes next,
[00:12:59.860 --> 00:13:01.500]   all of those things.
[00:13:01.500 --> 00:13:03.940]   The work actually kind of dials back
[00:13:03.940 --> 00:13:06.540]   in the challenge three and four years,
[00:13:06.540 --> 00:13:08.220]   as far as quantity of assignments
[00:13:08.220 --> 00:13:12.940]   and these different exercises that the students are doing,
[00:13:12.940 --> 00:13:15.580]   and it dials up in conversation.
[00:13:15.580 --> 00:13:18.460]   And so from the experience of the student,
[00:13:18.460 --> 00:13:21.540]   it was my, I enjoyed it to a certain degree
[00:13:21.540 --> 00:13:22.500]   when I was going through it,
[00:13:22.500 --> 00:13:23.980]   but now being on the other side of it
[00:13:23.980 --> 00:13:25.900]   and leading it and guiding it,
[00:13:25.900 --> 00:13:30.660]   and just watching the structure of the program
[00:13:30.660 --> 00:13:33.580]   shift and change into welcoming the opinions,
[00:13:33.580 --> 00:13:36.620]   the thoughts, the experiences of the students
[00:13:36.620 --> 00:13:39.780]   in the classroom, and having that be essentially
[00:13:39.780 --> 00:13:43.020]   the centerpiece of the challenge three and four years,
[00:13:43.020 --> 00:13:45.900]   was really, really wonderful.
[00:13:45.900 --> 00:13:50.900]   And so going through it and retrospectively,
[00:13:50.900 --> 00:13:52.940]   I think that challenges three and four
[00:13:52.940 --> 00:13:55.500]   are definitely the highlight.
[00:13:55.500 --> 00:13:57.220]   They're definitely the most fun.
[00:13:57.220 --> 00:13:59.060]   We're all philosophers at that point.
[00:13:59.060 --> 00:14:00.460]   - Yes, yes.
[00:14:00.460 --> 00:14:03.740]   I'm so glad to hear you say that.
[00:14:03.740 --> 00:14:06.660]   That's always kind of what I have heard.
[00:14:06.660 --> 00:14:09.900]   My girls enjoyed that too,
[00:14:09.900 --> 00:14:11.780]   in those same kinds of ways, Daniel,
[00:14:11.780 --> 00:14:15.500]   and as I've talked to friends who have students
[00:14:15.500 --> 00:14:18.380]   who are coming up into three and four
[00:14:18.380 --> 00:14:20.940]   and who are now graduating,
[00:14:20.940 --> 00:14:24.460]   they are echoing your sentiments.
[00:14:24.460 --> 00:14:27.420]   It is such a blessing to these students
[00:14:27.420 --> 00:14:32.420]   to who have developed these rich long-term relationships
[00:14:32.420 --> 00:14:39.060]   with friends, peers, who have wrestled
[00:14:39.060 --> 00:14:42.220]   with the same big ideas and have read
[00:14:42.220 --> 00:14:43.780]   a lot of the same things,
[00:14:43.780 --> 00:14:46.540]   but might have completely different opinions
[00:14:46.540 --> 00:14:49.300]   or thoughts about what that means
[00:14:49.300 --> 00:14:51.980]   and what should be done with what I now know.
[00:14:51.980 --> 00:14:55.860]   And I think there's so much excitement
[00:14:55.860 --> 00:15:00.700]   and so much richness and so much satisfaction
[00:15:00.700 --> 00:15:03.580]   when those students have the opportunity
[00:15:03.580 --> 00:15:08.580]   to wrestle with big ideas and agreements and disagreements.
[00:15:10.220 --> 00:15:13.620]   It is so cool, and it always made me sad,
[00:15:13.620 --> 00:15:16.660]   and it made my daughters sad too,
[00:15:16.660 --> 00:15:20.380]   for some of their friends to drop out.
[00:15:20.380 --> 00:15:24.620]   Some of your buddies did not stick all the way
[00:15:24.620 --> 00:15:27.660]   with challenge through graduation.
[00:15:27.660 --> 00:15:32.660]   Okay, I've heard lots.
[00:15:32.660 --> 00:15:34.860]   As I traveled as a practicum speaker
[00:15:34.860 --> 00:15:38.100]   and as I have lived a lot of years
[00:15:38.100 --> 00:15:42.860]   as a challenge director, I have heard all kinds of reasons
[00:15:42.860 --> 00:15:46.220]   for families and students not sticking it out
[00:15:46.220 --> 00:15:48.180]   through challenge three and four.
[00:15:48.180 --> 00:15:50.820]   What have you heard from families who leave
[00:15:50.820 --> 00:15:53.580]   after a year or two of challenge?
[00:15:53.580 --> 00:15:56.460]   Yeah, I think one of the common,
[00:15:56.460 --> 00:15:58.940]   there are two really common things that I hear.
[00:15:58.940 --> 00:16:02.420]   The first one is, I think a little bit of an illusion.
[00:16:02.420 --> 00:16:05.460]   It's not quite accurate, but they think that challenge two
[00:16:05.460 --> 00:16:08.500]   was such a difficult year workload-wise,
[00:16:08.500 --> 00:16:12.060]   that if things just continue to ramp up past that point,
[00:16:12.060 --> 00:16:14.420]   which they assume it will, like it'll get harder
[00:16:14.420 --> 00:16:18.660]   and harder in 12th grade, then they leave.
[00:16:18.660 --> 00:16:21.060]   Because they're like, if challenge two is this hard,
[00:16:21.060 --> 00:16:23.660]   then there's no way we can do the rest of it.
[00:16:23.660 --> 00:16:25.540]   And that's what I wanted to mention
[00:16:25.540 --> 00:16:27.940]   a little bit earlier too, is that it actually,
[00:16:27.940 --> 00:16:29.860]   the workload scales back.
[00:16:29.860 --> 00:16:34.100]   Like the students do less project-oriented assignments,
[00:16:34.100 --> 00:16:35.980]   even though they're still there.
[00:16:35.980 --> 00:16:37.860]   The emphasis really changes into that
[00:16:37.860 --> 00:16:41.620]   more discussion-oriented student leadership element
[00:16:41.620 --> 00:16:43.260]   of the challenge program.
[00:16:43.260 --> 00:16:46.220]   And so that's one reason.
[00:16:46.220 --> 00:16:47.700]   They think it's gonna get a lot harder,
[00:16:47.700 --> 00:16:49.460]   and it actually gets a lot easier.
[00:16:49.460 --> 00:16:51.700]   So that's something-
[00:16:51.700 --> 00:16:53.100]   Preparation-wise.
[00:16:53.100 --> 00:16:56.780]   Yeah, because so much has gone into preparing the mind
[00:16:56.780 --> 00:17:00.340]   of the student, that by three and four,
[00:17:00.340 --> 00:17:03.900]   they don't have as much to prepare ahead of time.
[00:17:03.900 --> 00:17:07.940]   It's all the beauty and the glory of the conversation.
[00:17:07.940 --> 00:17:10.180]   Yeah, yeah, exactly.
[00:17:10.180 --> 00:17:12.140]   So that's the first reason
[00:17:12.140 --> 00:17:15.020]   that I've heard of families heading out.
[00:17:15.020 --> 00:17:20.020]   The other reason is intimidation by the content usually.
[00:17:20.020 --> 00:17:22.980]   And so as you get into challenge three,
[00:17:22.980 --> 00:17:25.860]   you've got the introduction into chemistry,
[00:17:25.860 --> 00:17:28.980]   which a lot of parents will feel intimidated by,
[00:17:28.980 --> 00:17:31.980]   a lot of homeschool teachers will feel intimidated by.
[00:17:31.980 --> 00:17:34.460]   You're engaging in literature that's more complex
[00:17:34.460 --> 00:17:36.380]   with Shakespeare in challenge three,
[00:17:36.380 --> 00:17:38.580]   and then the "Alien," the "Odyssey,"
[00:17:38.580 --> 00:17:41.780]   and the "Aeneid" in challenge four.
[00:17:41.780 --> 00:17:44.420]   You're dealing with larger history books,
[00:17:44.420 --> 00:17:46.460]   the "Discoverers" and "Patriot's History,"
[00:17:46.460 --> 00:17:50.780]   and you're dealing with just more complex material
[00:17:50.780 --> 00:17:52.420]   all the way around.
[00:17:52.420 --> 00:17:57.260]   I think that if you recognize
[00:17:57.260 --> 00:18:02.260]   that that material doesn't have to be easily approachable
[00:18:02.260 --> 00:18:04.500]   your first time through,
[00:18:04.500 --> 00:18:06.580]   you don't even really have to understand it.
[00:18:06.580 --> 00:18:08.420]   Mark notes are okay,
[00:18:08.420 --> 00:18:12.060]   and that however you can participate in the discussion
[00:18:12.060 --> 00:18:15.380]   is the emphasis, that's the goal and the direction,
[00:18:15.380 --> 00:18:17.940]   not total mastery of the content.
[00:18:17.940 --> 00:18:19.380]   'Cause like I said, we're gonna be rough
[00:18:19.380 --> 00:18:21.300]   around the edges for a long time.
[00:18:21.300 --> 00:18:24.540]   If you want to be a perfect interpreter of the "Iliad,"
[00:18:24.540 --> 00:18:26.900]   you're gonna have to read that book 100 times,
[00:18:26.900 --> 00:18:28.580]   and you're not gonna do that
[00:18:28.580 --> 00:18:30.140]   by the time you're 17 most likely.
[00:18:30.140 --> 00:18:35.140]   And so recognizing that patience
[00:18:35.140 --> 00:18:38.980]   and just abiding in and attending to the things
[00:18:38.980 --> 00:18:41.940]   that have been placed before us are important,
[00:18:41.940 --> 00:18:45.100]   and so not to leave that too hastily
[00:18:45.100 --> 00:18:50.100]   because we're assuming that we need mastery over the content.
[00:18:50.100 --> 00:18:53.780]   I think those two things are the reasons
[00:18:53.780 --> 00:18:54.660]   that people tend to leave.
[00:18:54.660 --> 00:18:55.980]   They think it's gonna get a lot harder
[00:18:55.980 --> 00:18:57.780]   after challenge two, and it doesn't.
[00:18:57.780 --> 00:19:00.500]   And then challenges three and four
[00:19:00.500 --> 00:19:02.860]   seem to have the most complex content,
[00:19:02.860 --> 00:19:06.860]   but it's there for us to attend to, not to master.
[00:19:06.860 --> 00:19:12.020]   - That is a great insight and a wonderful encouragement.
[00:19:12.020 --> 00:19:15.700]   I love that it's there for us to participate in,
[00:19:15.700 --> 00:19:17.380]   not necessarily to master.
[00:19:17.380 --> 00:19:20.660]   And it's a really good reminder, Daniel,
[00:19:20.660 --> 00:19:24.380]   to all of us that there's no way
[00:19:24.380 --> 00:19:29.380]   that we are going to master everything that we touch fully
[00:19:29.380 --> 00:19:32.740]   by the time we're 17 or 18 years old.
[00:19:32.740 --> 00:19:36.340]   And, you know, a classical education,
[00:19:36.340 --> 00:19:39.340]   if we really believe the classical model,
[00:19:39.340 --> 00:19:44.340]   we should always remember that it is repetition
[00:19:44.340 --> 00:19:49.020]   that is gonna bring greater and growing understanding.
[00:19:49.020 --> 00:19:53.260]   And so it's really encouraging to hear you say,
[00:19:53.260 --> 00:19:56.700]   just read the Iliad, read the Odyssey,
[00:19:56.700 --> 00:19:59.940]   sit through your calculus class,
[00:19:59.940 --> 00:20:02.100]   watch the physics experiments
[00:20:02.100 --> 00:20:06.020]   and immerse yourself in the experience.
[00:20:06.020 --> 00:20:10.540]   Something is bound to linger and to last with you.
[00:20:10.540 --> 00:20:13.860]   And, hey, if you really want to master this,
[00:20:13.860 --> 00:20:17.340]   you're gonna have to read it more than once anyway.
[00:20:17.340 --> 00:20:19.540]   I love that, I love that.
[00:20:19.540 --> 00:20:23.300]   I know that some of the families
[00:20:23.300 --> 00:20:27.460]   that I have served as a mentor to,
[00:20:27.460 --> 00:20:32.460]   as they approach these upper challenge years,
[00:20:32.460 --> 00:20:36.820]   many of them began to say things like,
[00:20:36.820 --> 00:20:40.500]   well, we're gonna do the upper challenges,
[00:20:40.500 --> 00:20:44.900]   but not fully because we wanna do some dual enrollment.
[00:20:45.780 --> 00:20:50.340]   We just feel like for a lot of different reasons,
[00:20:50.340 --> 00:20:55.340]   they were interested in dabbling in the college experience
[00:20:55.340 --> 00:20:59.580]   while their student was still in high school.
[00:20:59.580 --> 00:21:01.180]   And like I said, lots of reasons.
[00:21:01.180 --> 00:21:03.500]   I had some parents who said, you know,
[00:21:03.500 --> 00:21:05.740]   I want my child to have a little bit of college
[00:21:05.740 --> 00:21:09.860]   under their belt while they're still living at home with me.
[00:21:09.860 --> 00:21:12.980]   And I'm still there to talk about big ideas
