
[00:00:00.000 --> 00:00:06.000]   Welcome back everyone.
[00:03:52.440 --> 00:03:57.800]   do a full attention connection set across all the things that we're doing encoding.
[00:03:57.800 --> 00:04:01.320]   That's what you can see reflected here where when we're doing encoding,
[00:04:01.320 --> 00:04:03.240]   just as in the encoder-decoder structure,
[00:04:03.240 --> 00:04:06.980]   we can have every element attend to every other element.
[00:04:06.980 --> 00:04:09.400]   Then here, when we start to do decoding,
[00:04:09.400 --> 00:04:14.320]   that's where the mask can only look into the past and not the future.
[00:04:14.320 --> 00:04:17.080]   That's a nice framework for thinking about this.
[00:04:17.080 --> 00:04:22.640]   The middle and right-hand options have become increasingly prominent as people have
[00:04:22.640 --> 00:04:26.200]   explored ever larger variants of the GPT architecture,
[00:04:26.200 --> 00:04:28.800]   which is a standard language model.
[00:04:28.800 --> 00:04:34.600]   But I'm going to focus now on two encoder-decoder releases that I think are very powerful,
[00:04:34.600 --> 00:04:39.440]   beginning with T5, which was the source of that nice previous framework there.
[00:04:39.440 --> 00:04:44.920]   T5 is an encoder-decoder variant that had extensive, multitask,
[00:04:44.920 --> 00:04:49.880]   supervised, and unsupervised training across lots of different tasks.
[00:04:49.880 --> 00:04:53.480]   Then one very innovative thing that they did in the T5 paper,
[00:04:53.480 --> 00:04:57.960]   which really gives us a glimpse of what was about to happen within context learning,
[00:04:57.960 --> 00:05:03.000]   is that they offered task prefixes like translate English to German,
[00:05:03.000 --> 00:05:05.560]   colon, and then you got the true input.
[00:05:05.560 --> 00:05:11.000]   That instruction on the left is telling the model what we want to do in decoding,
[00:05:11.000 --> 00:05:13.840]   and it guides the model in this case to do translation,
[00:05:13.840 --> 00:05:17.720]   but the same part after the colon could be performing
[00:05:17.720 --> 00:05:22.920]   a sentiment task given a different description of the task before the colon.
[00:05:22.920 --> 00:05:27.200]   Wonderfully insightful thing where we express all these tasks as natural language,
[00:05:27.200 --> 00:05:28.720]   which we simply encode,
[00:05:28.720 --> 00:05:31.360]   and that guides the model's behavior,
[00:05:31.360 --> 00:05:34.280]   essentially as though those task instructions were
[00:05:34.280 --> 00:05:38.320]   themselves structured information as inputs to the model.
[00:05:38.320 --> 00:05:41.920]   For T5, we have lots of model releases as well,
[00:05:41.920 --> 00:05:43.600]   which has been tremendously empowering.
[00:05:43.600 --> 00:05:46.920]   This is a sample of the models that are available on Hugging Face,
[00:05:46.920 --> 00:05:51.320]   and you can see that they range from very manageable 60 million parameter models,
[00:05:51.320 --> 00:05:55.760]   on up to really large 11 billion parameter releases.
[00:05:55.760 --> 00:06:00.080]   Relatedly, the Flan T5 models are variants of
[00:06:00.080 --> 00:06:04.240]   the T5 architecture that were specifically instruction tuned,
[00:06:04.240 --> 00:06:08.600]   and that's a set of methods that we'll talk about in the next unit of the course.
[00:06:08.600 --> 00:06:10.800]   Those are also very powerful.
[00:06:10.800 --> 00:06:16.360]   That's T5. The other architecture that I thought I would highlight here is BART.
[00:06:16.360 --> 00:06:20.400]   BART has some similarities and some real differences with T5.
[00:06:20.400 --> 00:06:23.720]   The essence of BART is that on the encoding side,
[00:06:23.720 --> 00:06:26.760]   we're going to have a standard BERT-like architecture,
[00:06:26.760 --> 00:06:28.680]   and on the decoding side,
[00:06:28.680 --> 00:06:31.840]   we're going to have a standard GPT-like architecture.
[00:06:31.840 --> 00:06:34.000]   That's fairly straightforward.
[00:06:34.000 --> 00:06:37.560]   What's interesting about BART is the way pre-training happens.
[00:06:37.560 --> 00:06:41.680]   This is essentially oriented around taking
[00:06:41.680 --> 00:06:45.920]   corrupted sequences as input and figuring out how to uncorrupt them.
[00:06:45.920 --> 00:06:49.320]   What they did on the corrupting side is, for example,
[00:06:49.320 --> 00:06:54.080]   text infilling where whole parts of the input are masked out or removed,
[00:06:54.080 --> 00:06:58.080]   sentence shuffling where we reorganize parts of the input,
[00:06:58.080 --> 00:07:03.360]   token masking, token deletion, and document rotation.
[00:07:03.360 --> 00:07:07.600]   What they found is that the most effective pre-training regime was
[00:07:07.600 --> 00:07:12.000]   a combination of that text infilling step and the sentence shuffling step.
[00:07:12.000 --> 00:07:15.240]   Remember, the idea here is that in pre-training,
[00:07:15.240 --> 00:07:19.200]   we're feeding in these corrupted sequences with these two techniques by and large,
[00:07:19.200 --> 00:07:22.320]   and having the model learn to uncorrupt those sequences.
[00:07:22.320 --> 00:07:25.400]   The idea there, which is similar to the insight that we had from
[00:07:25.400 --> 00:07:28.160]   Electra is that that kind of task can lead
[00:07:28.160 --> 00:07:32.040]   the model to understand what good sequences look like.
[00:07:32.040 --> 00:07:33.720]   That's the pre-training phase.
[00:07:33.720 --> 00:07:36.120]   If you download parameters from Hugging Face,
[00:07:36.120 --> 00:07:41.120]   they're likely to be pre-trained in this uncorrupting fashion.
[00:07:41.120 --> 00:07:44.640]   For fine-tuning, the protocol is a little bit different.
[00:07:44.640 --> 00:07:46.940]   If we're doing classification tasks,
[00:07:46.940 --> 00:07:51.680]   we feed uncorrupted copies of the input into the encoder and the decoder,
[00:07:51.680 --> 00:07:55.360]   and then maybe we fine-tune the final decoder state as
[00:07:55.360 --> 00:07:59.400]   we would with GPT against our classification task.
[00:07:59.400 --> 00:08:01.760]   For standard seek-to-seek problems,
[00:08:01.760 --> 00:08:04.880]   we simply feed in the input and the output to
[00:08:04.880 --> 00:08:08.560]   the model and then fine-tune it on that basis with no corruption.
[00:08:08.560 --> 00:08:12.800]   The corruption is by and large confined to the pre-training phase.
[00:08:12.800 --> 00:08:18.760]   The evidence that is offered in the paper is that that objective puts models in
[00:08:18.760 --> 00:08:21.100]   a good pre-trained state where they're really good at
[00:08:21.100 --> 00:08:24.760]   these fine-tuning tasks across a lot of different tasks.
[00:08:24.760 --> 00:08:26.400]   That's T5 and BART.
[00:08:26.400 --> 00:08:28.120]   That's just two samples from
[00:08:28.120 --> 00:08:31.560]   the wide range of different seek-to-seek architectures that are out there.
[00:08:31.560 --> 00:08:35.480]   But I think they're both very powerful as pre-trained artifacts that you can make
[00:08:35.480 --> 00:08:38.760]   use of and also highlight some of the innovation that is
[00:08:38.760 --> 00:08:43.480]   happening with transformers in the seek-to-seek space.
[00:08:43.480 --> 00:08:53.480]   [BLANK_AUDIO]

