
[00:00:00.360 --> 00:00:02.320]   - Welcome to the Huberman Lab Podcast,
[00:01:26.040 --> 00:01:28.680]   out there about the best training and practices
[00:01:28.680 --> 00:01:30.960]   for taking care of our dogs and other animals.
[00:01:30.960 --> 00:01:33.520]   And so much of that is grounded in speculation
[00:01:33.520 --> 00:01:36.280]   and training outcomes, which of course are important.
[00:01:36.280 --> 00:01:38.720]   The conversation today with Dr. Westland approaches animal
[00:01:38.720 --> 00:01:41.080]   health and welfare through the lens of ethology
[00:01:41.080 --> 00:01:43.280]   and the species that our pets evolved from
[00:01:43.280 --> 00:01:46.400]   to provide actionable protocols that are grounded in science
[00:01:46.400 --> 00:01:49.800]   and that you can implement right away to improve your pet's wellbeing.
[00:01:49.800 --> 00:01:53.760]   So if you're a pet owner, this episode is going to be of immense value to you.
[00:01:53.760 --> 00:01:57.080]   If you're not a pet owner, you'll still learn a ton about animal biology
[00:01:57.080 --> 00:01:59.440]   and psychology, including yours.
[00:01:59.440 --> 00:02:02.040]   Before we begin, I'd like to emphasize that this podcast
[00:02:02.040 --> 00:02:04.800]   is separate from my teaching and research roles at Stanford.
[00:02:04.800 --> 00:02:07.560]   It is, however, part of my desire and effort to bring zero cost
[00:02:07.560 --> 00:02:10.720]   to consumer information about science and science related tools
[00:02:10.720 --> 00:02:12.040]   to the general public.
[00:02:12.040 --> 00:02:15.640]   In keeping with that theme, this episode does include sponsors.
[00:02:15.640 --> 00:02:19.040]   And now for my discussion with Dr. Carolina Westland.
[00:02:19.040 --> 00:02:21.840]   Dr. Carolina Westland, welcome.
[00:02:21.840 --> 00:02:22.880]   Thank you.
[00:02:22.880 --> 00:02:24.720]   I'm super excited for this conversation.
[00:02:24.720 --> 00:02:25.600]   Yeah, me too.
[00:02:25.600 --> 00:02:27.800]   And barely contained myself.
[00:02:27.800 --> 00:02:30.480]   I think we have so much to learn from animals.
[00:02:30.480 --> 00:02:34.280]   And I think we have so much to learn from our relationship to animals.
[00:02:34.280 --> 00:02:38.600]   I also believe that we have all sorts of ideas about what animals experience,
[00:02:38.600 --> 00:02:42.760]   what they think about us, the relationship that we think we have with them.
[00:02:42.760 --> 00:02:44.000]   Oh, yeah.
[00:02:44.000 --> 00:02:47.360]   Today, you're going to set the record straight.
[00:02:47.360 --> 00:02:51.920]   To start off, could you just briefly list off some of the species of animals
[00:02:51.920 --> 00:02:54.920]   that your students have worked with and studied?
[00:02:54.920 --> 00:02:58.520]   Most of my students are like guardians of animals.
[00:02:58.520 --> 00:03:03.040]   So they're like dog owners or horse trainers, or there might be veterinarians.
[00:03:03.040 --> 00:03:09.440]   Some of them work in a zoo as a zookeeper or animal trainer and so on.
[00:03:09.440 --> 00:03:16.040]   So my students are really diverse and their knowledge levels is also really diverse
[00:03:16.040 --> 00:03:22.640]   from the sort of person who has their first dog at the age of 40 to somebody who's been
[00:03:22.640 --> 00:03:24.640]   training animals for 30 years.
[00:03:24.640 --> 00:03:27.160]   I grew up around a few horse people.
[00:03:27.160 --> 00:03:38.280]   My first girlfriend had a horse and it was remarkable to me to see and to get some just external
[00:03:38.280 --> 00:03:43.160]   understanding of the relationship between human and animal through observing that.
[00:03:43.160 --> 00:03:49.760]   I think of all the relationships between animals and humans, the horse-human relationship seems
[00:03:49.760 --> 00:03:53.760]   to be the one where there's the most amount of physical contact, right?
[00:03:53.760 --> 00:03:56.360]   You learn to ride a horse.
[00:03:56.360 --> 00:04:01.360]   You learn to read the horse's intentions.
[00:04:01.360 --> 00:04:05.880]   It learns to read yours through these subtle, you know, squeezing of the legs or you're kicking
[00:04:05.880 --> 00:04:13.360]   or not kicking hard, but you know, like just like a nudge of the heel, just a slight tug on the reins.
[00:04:13.360 --> 00:04:14.360]   It's really remarkable.
[00:04:14.360 --> 00:04:22.720]   Um, what does the horse experience the world as we, I've heard before that, you know, that they
[00:04:22.720 --> 00:04:27.520]   sort of have these orbs of, of awareness around them and that they're paying attention to things
[00:04:27.520 --> 00:04:32.080]   on the horizon, that they're, um, clearly paying attention to things very up close to their body.
[00:04:32.080 --> 00:04:39.120]   But if you were to put us into the mind of a horse, uh, as best you can, how does the horse experience
[00:04:39.120 --> 00:04:45.600]   the world as a wild horse and with a rider on its back, trying to steer it in a particular
[00:04:45.600 --> 00:04:47.120]   direction at a particular speed?
[00:04:47.120 --> 00:04:53.200]   As an ethologist, I, I tend to take a step back and look at sort of, um, the, the species
[00:04:53.200 --> 00:05:02.960]   in general and horses are prey animals, they are also herd animals, and I think that, um, we,
[00:05:02.960 --> 00:05:11.840]   as humans, we tend to not really understand how different animal species can be from ourselves
[00:05:11.840 --> 00:05:17.520]   in how they perceive the world and what's important to them. Uh, so horses being prey animals means
[00:05:17.520 --> 00:05:21.360]   that they're usually quite vigilant. So they're paying a lot of attention to the world. And they
[00:05:21.360 --> 00:05:26.160]   have this, the vision, their visual field is really big, so they can sort of see what's happening
[00:05:26.160 --> 00:05:32.880]   back there. The issue I have with how we raise and keep horses today as an ethologist and sort
[00:05:32.880 --> 00:05:38.960]   of looking at how animals live their lives in the wild is that we keep them in a way that sort of
[00:05:38.960 --> 00:05:44.720]   challenges them in several aspects of that. So we tend to separate them quite early from their mum,
[00:05:44.720 --> 00:05:51.120]   even though in the wild they would stay for a very long time. So I think some of the concerns that I
[00:05:51.120 --> 00:05:56.240]   have as an ethologist with how we raise horses is the, the, the early weaning that we sometimes see
[00:05:56.240 --> 00:06:04.480]   and also single housing for a species that's, um, an aggregating species. And also that they,
[00:06:04.480 --> 00:06:11.040]   uh, in the wild they will forage up to 16 hours a day. And when we bring them into captivity,
[00:06:11.040 --> 00:06:18.880]   we typically feed them in the way that promotes very quick eating, you know, for just a fraction of that
[00:06:18.880 --> 00:06:25.840]   time. And that can then lead to problem behavior. So, so for me, I think the horses are probably one of
[00:06:25.840 --> 00:06:34.560]   the captive animal species where for many individual horses, the type of life that we're offering is
[00:06:34.560 --> 00:06:44.800]   really not that great. Interesting. Dogs I know are very, uh, smell oriented. They experience the world,
[00:06:44.800 --> 00:06:49.920]   um, perhaps largely, um, perhaps largely, but certainly, uh, quite a bit through their noses.
[00:06:49.920 --> 00:06:57.120]   Um, they can sense odor instead of distance and certainly up close, they like to get their nose
[00:06:57.120 --> 00:07:03.600]   right into things and, and, and sniff, get deep sniffs. Um, and they're always collecting information with their noses.
[00:07:03.600 --> 00:07:11.200]   There's a huge range of dog breeds. And I think any discussion about dogs requires that we, uh,
[00:07:11.200 --> 00:07:16.080]   first kind of separate out some of the major differences, um, at least in terms of the purebred
[00:07:16.080 --> 00:07:24.880]   versions of them. When I see a mastiff versus a chihuahua, uh, versus a, like a scent hound,
[00:07:26.000 --> 00:07:30.480]   I'm looking at to me, what appear to be very different animals. Is it true that certain
[00:07:30.480 --> 00:07:36.000]   dogs rely on their sense of smell far more than others? And if so, um, do the ones that rely on
[00:07:36.000 --> 00:07:41.600]   their, on their nose, uh, just not pay attention to what they're looking at unless you insist? I mean,
[00:07:41.600 --> 00:07:47.120]   that the other version of this question is how should we interact with dogs differently depending
[00:07:47.120 --> 00:07:52.000]   on what breed of dog they are? Yeah. So I think I can't really answer the first part of that
[00:07:52.000 --> 00:07:58.800]   question. I don't know the extent to which, uh, different dog breeds, uh, their, their sensory
[00:07:58.800 --> 00:08:05.920]   capabilities, how, how much that differs between different dog breeds. However, um, how to interact
[00:08:05.920 --> 00:08:12.480]   with different dog breeds. I think that's really a really interesting question because, so during the
[00:08:12.480 --> 00:08:20.160]   process of domestication and, and in just the last couple of hundred years, really, we started selecting
[00:08:20.160 --> 00:08:28.080]   for different capabilities in the different dog, um, dogs that, that we needed for different tasks,
[00:08:28.080 --> 00:08:35.040]   essentially. So if we look at a wolf hunting sequence, what they'll do is they'll do an orient
[00:08:35.040 --> 00:08:42.000]   response where they, they sniff and they, they're sort of looking for a, uh, prey and then they will
[00:08:42.000 --> 00:08:46.960]   do some eyeing and stalking behavior. So they'll focus and they'll do stalking and then they'll do
[00:08:46.960 --> 00:08:54.160]   chasing and then they'll do a grab bite, a killing bite, then they'll dissect and then they'll eat the
[00:08:54.160 --> 00:08:59.760]   prey. So we have this whole predatory sequence that we see in wolves. And what happened during the process
[00:08:59.760 --> 00:09:05.600]   of domestication was that we sort of selected for certain aspects of that sequence in different
[00:09:05.600 --> 00:09:12.640]   breeds. So we'll have the, the sniffers, the hounds that are really great. And I, I guess maybe that
[00:09:12.640 --> 00:09:19.040]   answers your first question. I think that probably all dog breeds enjoy sniffing. It's one of the big
[00:09:19.040 --> 00:09:26.000]   things that people are exploring a lot now is, is nose work. But anyway, back to, to the, this process of
[00:09:26.000 --> 00:09:34.800]   domestication that, and then we had the, um, uh, the, the pointers who are, who sort of, we have
[00:09:34.800 --> 00:09:42.000]   really, uh, uh, selected for that behavior, you know, that in, in, in a, in a litter of puppies,
[00:09:42.000 --> 00:09:48.880]   we would select the one that was the most prone to do that behavior. And so over generations, we really,
[00:09:48.880 --> 00:09:58.160]   um, sculpted that, that, uh, niche, so to speak. So a, a pointer will typically not proceed to the,
[00:09:58.160 --> 00:10:03.600]   to the next behavior of the predatory sequence. And then we have like the border collies who might do
[00:10:03.600 --> 00:10:09.840]   some chasing, uh, or some, some, um, eyeing and stalking and a little bit of chase, but ideally no
[00:10:09.840 --> 00:10:17.200]   grabbing. And we have the pure chasers, the greyhounds for instance. And then we have the, the grabbers, the, uh,
[00:10:17.200 --> 00:10:22.240]   the retrievers. And then we have the killers, uh, um, the terriers.
[00:10:22.240 --> 00:10:28.800]   People, I, I'm assuming we're anticipating you to say the pit bulls or the Dobermans, but, uh,
[00:10:28.800 --> 00:10:33.840]   anyone that's owned a terrier will know that they are great, uh, ratting dogs.
[00:10:33.840 --> 00:10:38.800]   They were bred to, to, uh, exterminate, uh, small, like rodents and stuff.
[00:10:38.800 --> 00:10:43.520]   Yeah. Anyone who's seen a Westie, those cute little, uh, West Highland terriers, the little white ones,
[00:10:43.520 --> 00:10:50.400]   they're real cute. If, if one of those hears or senses a rodent in the wall, I've seen one stalk one for
[00:10:50.400 --> 00:10:58.080]   several days that will move along. We used to call it rat TV. Yeah. The, um, Westie will sense where,
[00:10:58.080 --> 00:11:03.040]   when and where the rodent is there with an absolute fixation. And if there's any way to get into that
[00:11:03.040 --> 00:11:07.600]   wall and kill that rodent, it's coming out with that rodent in its mouth. Yeah. It's remarkable. Yeah.
[00:11:07.600 --> 00:11:13.600]   The amount of dedication is just striking and it's all about killing that. Yeah. Yeah. Yeah. So, so we,
[00:11:13.600 --> 00:11:20.240]   we systematically intentionally bred for that like a couple of hundred years ago. And then
[00:11:20.240 --> 00:11:26.480]   we have the, the ones that don't show much of the predatory sequence at all that simply mostly just
[00:11:26.480 --> 00:11:33.680]   eat, uh, which are, are the, um, what do you call them? Uh, the ones that, that, um, help, uh, livestock
[00:11:33.680 --> 00:11:40.720]   guardians. They, they still like the sniffing. So they tend to retain the sniffing part and then
[00:11:41.360 --> 00:11:51.520]   specific breeds will have one or perhaps a few of the behaviors from the, from the hunting sequence. Um,
[00:11:51.520 --> 00:12:02.800]   so I think if we want to offer, uh, dogs a good, um, a good life, we should understand where they are on
[00:12:02.800 --> 00:12:10.800]   that scale. And also that the working dogs come sort of with this evolutionary backpack, their genetic
[00:12:10.800 --> 00:12:19.280]   backpack will, will, uh, encourage them to really want to do that work. And then we have the, also the,
[00:12:19.280 --> 00:12:25.040]   the sort of, um, I think they're sometimes referred to as toy breeds, the ones that, the lap dogs who are not
[00:12:25.040 --> 00:12:36.000]   that interested in, in any of that, that working dog, uh, behavior. So I think it's, we need to, uh,
[00:12:36.000 --> 00:12:42.080]   with regards to the different breeds, we need to really understand what purpose they were bred for.
[00:12:42.080 --> 00:12:47.680]   I think. I'd like to take a quick break and acknowledge our sponsor, Our Place. Our Place
[00:12:47.680 --> 00:12:53.360]   makes my favorite pots, pans, and other cookware. Surprisingly, toxic compounds such as PFASs or
[00:12:53.360 --> 00:12:58.960]   forever chemicals are still found in 80% of nonstick pans, as well as utensils, appliances,
[00:12:58.960 --> 00:13:04.000]   and countless other kitchen products. As I've discussed before in this podcast, these PFASs or
[00:13:04.000 --> 00:13:08.800]   forever chemicals like Teflon have been linked to major health issues such as hormone disruption,
[00:13:08.800 --> 00:13:13.760]   gut microbiome disruption, fertility issues, and many other health problems. So it's really
[00:13:13.760 --> 00:13:18.720]   important to try and avoid them. This is why I'm a huge fan of Our Place. Our Place products are made
[00:13:18.720 --> 00:13:24.080]   with the highest quality materials and are all completely PFAS and toxin-free. I especially love
[00:13:24.080 --> 00:13:30.320]   their Titanium Always Pan Pro. It's the first nonstick pan made with zero chemicals and zero coating.
[00:13:30.320 --> 00:13:35.840]   Instead, it uses pure titanium. This means it has no harmful forever chemicals and does not degrade
[00:13:35.840 --> 00:13:40.800]   or lose its nonstick effect over time. It's also beautiful to look at. I cook eggs in my Titanium
[00:13:40.800 --> 00:13:45.840]   Always Pan Pro almost every morning. The design allows for the eggs to cook perfectly without
[00:13:45.840 --> 00:13:51.040]   sticking to the pan. I also cook burgers and steaks in it and it puts a really nice sear on the meat.
[00:13:51.040 --> 00:13:55.120]   But again, nothing sticks to it so it's really easy to clean and it's even dishwasher safe.
[00:13:55.120 --> 00:14:00.560]   I love it and I basically use it constantly. Our Place now has a full line of Titanium Pro cookware
[00:14:00.560 --> 00:14:05.520]   that uses its first of its kind titanium nonstick technology. So if you're looking for non-toxic
[00:14:05.520 --> 00:14:12.480]   long-lasting pots and pans, go to fromourplace.com/huberman and use the code Huberman at checkout.
[00:14:12.480 --> 00:14:17.200]   Right now, Our Place is having their biggest sale of the season. You can get up to 30% off
[00:14:17.200 --> 00:14:24.240]   all products now through May 12th, 2025. With a 100-day risk-free trial, free shipping and free returns,
[00:14:24.240 --> 00:14:28.800]   you can try Our Place with zero risk and see why more than 1 million people have made the switch
[00:14:28.800 --> 00:14:35.280]   to Our Place kitchenware. Again, that's fromourplace.com/huberman to get up to 30% off.
[00:14:35.280 --> 00:14:40.000]   Today's episode is also brought to us by Eight Sleep. Eight Sleep makes smart mattress covers
[00:14:40.000 --> 00:14:44.800]   with cooling, heating and sleep tracking capacity. Now, I've spoken before on this podcast about the
[00:14:44.800 --> 00:14:49.280]   critical need for us to get adequate amounts of quality sleep each and every night. Now, one of
[00:14:49.280 --> 00:14:53.280]   the best ways to ensure a great night's sleep is to ensure that the temperature of your sleeping
[00:14:53.280 --> 00:14:58.640]   environment is correct. And that's because in order to fall and stay deeply asleep, your body temperature
[00:14:58.640 --> 00:15:03.600]   actually has to drop about one to three degrees. And in order to wake up feeling refreshed and energized,
[00:15:03.600 --> 00:15:08.560]   your body temperature actually has to increase by about one to three degrees. Eight Sleep automatically
[00:15:08.560 --> 00:15:12.960]   regulates the temperature of your bed throughout the night according to your unique needs. Now,
[00:15:12.960 --> 00:15:17.760]   I find that extremely useful because I like to make the bed really cool at the beginning of the night,
[00:15:17.760 --> 00:15:22.400]   even colder in the middle of the night and warm as I wake up. That's what gives me the most
[00:15:22.400 --> 00:15:26.480]   slow wave sleep and rapid eye movement sleep. And I know that because Eight Sleep has a great sleep
[00:15:26.480 --> 00:15:30.640]   tracker that tells me how well I've slept and the types of sleep that I'm getting throughout the
[00:15:30.640 --> 00:15:35.360]   night. I've been sleeping on an Eight Sleep mattress cover for four years now, and it has completely
[00:15:35.360 --> 00:15:41.120]   transformed and improved the quality of my sleep. Their latest model, the Pod 4 Ultra, also has snoring
[00:15:41.120 --> 00:15:46.000]   detection that will automatically lift your head a few degrees in order to improve your airflow and stop you
[00:15:46.000 --> 00:15:51.200]   from snoring. If you decide to try Eight Sleep, you have 30 days to try it at home and you can return it if you don't
[00:15:51.200 --> 00:15:57.040]   like it. No questions asked, but I'm sure that you'll love it. Go to eightsleep.com slash Huberman to save up to
[00:15:57.040 --> 00:16:04.240]   $350 off your Pod 4 Ultra. Eight Sleep ships to many countries worldwide, including Mexico and the UAE.
[00:16:04.240 --> 00:16:09.920]   Again, that's eightsleep.com slash Huberman to save up to $350 off your Pod 4 Ultra.
[00:16:09.920 --> 00:16:16.160]   That's a beautiful and, to me, completely novel description of the breakdown of different breeds,
[00:16:16.160 --> 00:16:24.080]   not according to the dosing of wolf versus mastiff genes, which is what some of the more reductionist
[00:16:24.080 --> 00:16:29.920]   research papers on this really do. They have these charts. We'll provide a link to one that was published
[00:16:29.920 --> 00:16:35.600]   in Science Magazine about 10 years back that had this sort of dosing of mastiff genes versus
[00:16:35.600 --> 00:16:45.440]   wolf genes. And what you just described beautifully breaks down what one observes if you go to a dog park
[00:16:45.440 --> 00:16:51.280]   or the beach. My bulldog mastiff, Costello, he was a mudded bulldog. So I always say,
[00:16:51.280 --> 00:16:59.040]   you know, no underbite. So it wasn't this, it was this, right? So a proper bulldog before they inbred
[00:16:59.040 --> 00:17:03.760]   them so much that they have the underbite and the short snout, the brachycephalic, the breathing issues.
[00:17:03.760 --> 00:17:13.120]   But he neither stalked nor chased, nor was he interested in killing anything. He didn't
[00:17:13.120 --> 00:17:19.600]   have that sense to try and harm, but he certainly liked to consume. So he was at the end of that
[00:17:19.600 --> 00:17:23.600]   behavioral description. And what were they bred for?
[00:17:23.600 --> 00:17:29.520]   So I'll try and not take up too much time on this one, because I want to learn from you. The original
[00:17:29.520 --> 00:17:37.280]   bulldog line was a cross between a mastiff, something like a mastiff, a strong, large,
[00:17:37.280 --> 00:17:46.320]   high pain tolerance, and a pug, short snout. And the gene cross there, and obviously the dog geneticists
[00:17:46.320 --> 00:17:50.640]   weren't thinking about specific genes, they were thinking about traits, was the short snout was
[00:17:50.640 --> 00:17:55.920]   great for what's called bull baiting, because that short snout provides the kind of lever that when they
[00:17:55.920 --> 00:18:02.160]   bite down onto the nose of a bull, which is what they were used for. It was a cruel practice. Very
[00:18:02.160 --> 00:18:05.200]   hard to shake them loose. The bull could shake them and they're not going to shake loose. Just think
[00:18:05.200 --> 00:18:09.520]   about trying to pick something up with long tongs, right? The physics of this versus a clamp,
[00:18:09.520 --> 00:18:10.480]   right? Like a C clamp.
[00:18:10.480 --> 00:18:10.800]   Yeah.
[00:18:10.800 --> 00:18:16.160]   The mutation that takes the pain receptors out of the face, or reduces them,
[00:18:16.160 --> 00:18:24.400]   is close by another gene that is involved in generating the tensile nature of the skin. So this
[00:18:24.400 --> 00:18:30.080]   is why they have the jowls, the folds. And you can, I don't suggest anyone do this, but Costello,
[00:18:30.080 --> 00:18:34.400]   I'll just give an example. Sometimes, unfortunately, would like get a fish hook through his jowl when
[00:18:34.400 --> 00:18:39.520]   he was playing at the ocean or something. And he'd come up to me bleeding, smiling, you know,
[00:18:39.520 --> 00:18:41.360]   basically you have to take this thing out.
[00:18:41.360 --> 00:18:43.200]   So his pain tolerance was quite high.
[00:18:43.200 --> 00:18:48.160]   Pain tolerance was very high in the front of the animal, in the face, and toward the rear of the
[00:18:48.160 --> 00:18:52.640]   animal, you touch his back toe. And it's, you know, so they have a gradient of pain receptors that runs
[00:18:52.640 --> 00:18:56.400]   high density in the back, low density to the front. So they were bred for bull baiting.
[00:18:56.400 --> 00:18:56.880]   Yeah.
[00:18:56.880 --> 00:19:03.280]   And the original line has been bred out. It's people who care about the bulldog breed,
[00:19:03.280 --> 00:19:09.360]   and bringing some more humane breeding practices to the bulldog, because it's a pretty brutal breed now,
[00:19:09.360 --> 00:19:16.640]   have tried to reestablish the original line, which again, were elbows back, no strong underbite,
[00:19:17.600 --> 00:19:22.960]   as opposed to what you see now. So that's the sort of brief history on the bulldog. They have to be born
[00:19:22.960 --> 00:19:30.240]   by cesarean, because big shoulders, small hips. Anyway, the interesting thing about the bulldog, I always
[00:19:30.240 --> 00:19:38.400]   said, and this will take us back to behavior, was the contract that I felt I had with my bulldog was one of
[00:19:39.840 --> 00:19:44.640]   he would protect me to the death. You do notice that anytime they hear a noise or anything, they're
[00:19:44.640 --> 00:19:52.880]   hypervigilant. But if there's no impending threat, total relaxation. The most efficient use of energy of
[00:19:52.880 --> 00:19:59.520]   any species. So basically it was, I'll die for you, Andrew, but unless your life is in danger, I'm not
[00:19:59.520 --> 00:20:05.600]   going to do anything. So maybe we could talk about temperament in dogs, and how they experience
[00:20:06.240 --> 00:20:12.160]   their emotional life. I don't know if we can make general statements about this, but you've spent a
[00:20:12.160 --> 00:20:20.240]   lot of your time thinking about the emotional life of animals. What does a dog need in order to feel
[00:20:20.240 --> 00:20:28.320]   calm and safe? Great question. Yeah. So in order to feel calm and safe,
[00:20:29.760 --> 00:20:39.280]   I think we, perhaps we should go to the core effect space, which I think is one of the three
[00:20:39.280 --> 00:20:48.960]   emotional models that I find very, very useful in understanding and providing like a good environment
[00:20:48.960 --> 00:20:54.960]   for animals so that they can thrive really. So the core effect space is one way of depicting or
[00:20:54.960 --> 00:21:00.880]   conceptualizing emotions where we have like valence on the x-axis. So how pleasant or unpleasant
[00:21:00.880 --> 00:21:06.640]   something is, and we have arousal on the y-axis. So what you're asking is how can we
[00:21:06.640 --> 00:21:14.640]   make animals, and I'm not just, not just dogs, but any species, how can we put them in quadrant two of
[00:21:14.640 --> 00:21:21.840]   that core effect space, essentially. So low arousal and pleasant. So where they're relaxed and they're
[00:21:21.840 --> 00:21:29.360]   feeling safe and they're sort of engaging socially with others and being sort of at ease, if you will.
[00:21:29.360 --> 00:21:35.040]   So how do we get there? And I think that some of the things to consider is then the absence
[00:21:35.600 --> 00:21:42.720]   of negative emotions. So if, again, if we're in the core effect space in the quadrant four,
[00:21:42.720 --> 00:21:51.920]   with the high arousal unpleasant states, we'll find things like fear, aggression. So helping reduce that
[00:21:51.920 --> 00:22:01.120]   will sort of automatically help animals move to the right in the matrix. And in the lower quadrant three,
[00:22:01.120 --> 00:22:06.160]   with the unpleasant low arousal state, where animals tend to end up with their sort of
[00:22:06.160 --> 00:22:16.080]   bored or depressed, is engaging them, providing an environment that's stimulating that they can
[00:22:16.080 --> 00:22:22.080]   sort of do interesting things in to help them move into the right side of the core effect space.
[00:22:23.920 --> 00:22:32.480]   And also to the top in that quadrant one is the high arousal pleasant state. But that would be like
[00:22:32.480 --> 00:22:41.440]   seeking or foraging behavior, exploration, play, sex. But as to your question, how do we get into
[00:22:41.440 --> 00:22:48.480]   quadrant two with feeling safe and sort of that warm, fuzzy feeling?
[00:22:49.840 --> 00:22:56.400]   So some of the things to do might be to, if the animal enjoys it coming from you, and they often
[00:22:56.400 --> 00:23:03.120]   have to know you in order to really appreciate it, is like tactile stimulation, so petting, essentially.
[00:23:03.120 --> 00:23:09.600]   Something that might interfere is that we primates, we humans are primates and we're huggers. We tend to
[00:23:09.600 --> 00:23:15.200]   sort of go like this when we want to interact with an animal that we really like. And to many animals,
[00:23:15.200 --> 00:23:20.160]   this is restraint and really scary. And so
[00:23:20.160 --> 00:23:27.600]   the type of body contact with that we offer to animals that we should consider whether they really
[00:23:27.600 --> 00:23:34.080]   enjoy it or not, whether they tolerate it or enjoy it. And one way of doing that is to offer a consent
[00:23:34.080 --> 00:23:39.840]   test. So you might, you might offer your hand and scratch a little bit, ideally in a place that the
[00:23:39.840 --> 00:23:44.720]   animal really enjoys. So most dogs don't enjoy having a hand on top of their head, but rather,
[00:23:44.720 --> 00:23:50.800]   perhaps here, or the upper chest sort of, yeah. So you might do that for a few seconds and then
[00:23:50.800 --> 00:23:56.560]   you remove your hand to see, does the animal enjoy this? And will they then re-initiate that contact
[00:23:56.560 --> 00:24:03.600]   or not? Or will they move away? And I have, I have this issue with my cat now that he is not very,
[00:24:03.600 --> 00:24:11.440]   he doesn't sort of enjoy petting as much as I do petting him. So I have to be really mindful
[00:24:11.440 --> 00:24:13.920]   that I, I really offer him the chance to say, no, thanks.
[00:24:13.920 --> 00:24:20.240]   So we might consider just touching the animal as a, you calling it a consent test, like as a,
[00:24:20.240 --> 00:24:28.000]   as a test. And then if they move toward you, then what is the pattern of, of tactile stimulation that's,
[00:24:28.000 --> 00:24:34.640]   that dogs like? I've been reading up on this a little bit and somebody ran an experiment that I think
[00:24:34.640 --> 00:24:39.280]   is kind of interesting describing the differences between rates of petting. And it basically,
[00:24:39.280 --> 00:24:47.120]   the conclusion was that essentially they claim that all dogs are averse to very rapid touch and,
[00:24:47.120 --> 00:24:52.560]   but that people tend to pat quickly, pet quickly. And they, they showed a beautiful example of
[00:24:53.120 --> 00:25:00.080]   just, just if one just deliberately strokes the animal very slowly, the animal's eyelids just
[00:25:00.080 --> 00:25:06.640]   start to hood. And you basically just, um, diffuse the tension very quickly, which I think is
[00:25:06.640 --> 00:25:10.320]   interesting that, you know, as humans, we think, oh, we want to pat the dog on its head. And for some
[00:25:10.320 --> 00:25:16.160]   reason we associate patting with fast patting or petting as a, as a quick process, you're going to
[00:25:16.160 --> 00:25:20.640]   scratch and pet this animal where it very well could be that all the dogs out there are just
[00:25:20.640 --> 00:25:26.560]   dying for some really nice, slow strokes. Yeah. And I also think that that nice, slow stroke,
[00:25:26.560 --> 00:25:33.440]   if you're sort of in a calm emotional state yourself, then we might tap into another interesting, uh,
[00:25:33.440 --> 00:25:39.440]   emotion theory, which is the polyvagal theory and this concept of co-regulation. So if you're really
