
[00:00:00.360 --> 00:00:04.800]   Welcome to the Huberman Lab Podcast, where we discuss science and science-based tools
[00:11:26.700 --> 00:11:31.260]   of a different experience altogether. Correct. And I think it's an important distinction to make at the
[00:11:31.260 --> 00:11:38.700]   outset of this is that, you know, what I described as the traditional use is freshly picked leaves that
[00:11:38.700 --> 00:11:43.820]   day. They're either chewing them directly when they pull it off the tree or they're brewing this decoction
[00:11:43.820 --> 00:11:50.380]   right away. In the United States and in the Western world, it's a very different product from day
[00:11:50.380 --> 00:11:57.660]   2021 because it's a dried leaf material that's been exposed to the air, the sun, whatever environmental factors
[00:11:57.660 --> 00:12:04.060]   are there, plus shipping it all the way across the world from Indonesia, which is the primary country
[00:12:04.060 --> 00:12:10.460]   where most of this is grown. The last I heard a year ago was there's about 250,000
[00:12:12.060 --> 00:12:20.300]   kratom farmers in Indonesia that are producing and exporting raw materials around the globe,
[00:12:20.300 --> 00:12:28.140]   but primarily to the United States. So that leaf material comes in and then leaf material has been
[00:12:28.140 --> 00:12:35.980]   ground and put into capsules, put into various products, even just powdered product, where people
[00:12:35.980 --> 00:12:43.500]   will use tablespoons of powder and, you know, a couple grams of powder in their warm water or however
[00:12:43.500 --> 00:12:52.620]   they'd like to do. So it's an interesting product because that's as close to the traditional use that
[00:12:52.620 --> 00:13:00.140]   you can get in the Western world, right? Because you're still using leaf, you're ingesting it, or you're
[00:13:00.140 --> 00:13:09.180]   making a tea from it. Water is the worst, least efficient extractor of chemicals out of a plant
[00:13:09.180 --> 00:13:15.260]   material. And even if we don't make a tea out of it, if we just take the leaf material internally,
[00:13:15.260 --> 00:13:21.820]   our body has to work incredibly hard to pull those active ingredients out of the plant material.
[00:13:21.820 --> 00:13:28.540]   So it's an active process for us as humans or as animals, if we want to talk about the animal
[00:13:28.540 --> 00:13:34.140]   research too and where we've learned most all of this from, that our body has to work hard to get
[00:13:34.140 --> 00:13:40.220]   that into our system. Now, you take that leaf material and then you do something like you
[00:13:40.220 --> 00:13:49.340]   mentioned, put it into a tonic or you put it into a concentrate form or an extract. And now the compounds
[00:13:49.340 --> 00:13:56.860]   have been already pulled out of the leaf material by the solvent or the liquid that's being utilized,
[00:13:56.860 --> 00:14:05.580]   whether it's ethanol or it's oil or some other type of vehicle. I think in the product you mentioned
[00:14:05.580 --> 00:14:13.340]   is pineapple juice, which again is not as efficient as something like oil or a solvent would be. But
[00:14:13.340 --> 00:14:20.940]   you start to pull these compounds into that liquid instead of our body having to pull it out of the leaf.
[00:14:20.940 --> 00:14:27.740]   It's already out of the leaf. Now we can ingest that. And those compounds are absorbed much faster
[00:14:27.740 --> 00:14:35.100]   into our body, into our system. And it totally changes the dynamics of what our body is exposed to
[00:14:35.100 --> 00:14:43.020]   from that sort of more traditional based product. And this is also where we feel that things have become
[00:14:43.020 --> 00:14:51.180]   problematic. And so if we go back to Paracelsus, you know, hundreds of years ago, talking about the poison
[00:14:51.180 --> 00:14:56.220]   is in the dose, where we've seen somewhat
[00:14:58.460 --> 00:15:03.820]   non-problematic use, I would say. The majority of non-problematic use is with that leaf material,
[00:15:03.820 --> 00:15:10.300]   more of that closer to traditional use. But as you start to make these concentrates and extracts and
[00:15:11.180 --> 00:15:16.620]   and now isolates, which are even a whole nother discussion because they're no longer even
[00:15:16.620 --> 00:15:26.220]   Kratom products, you start to move ever so far across that spectrum. And I like to equate it to
[00:15:26.220 --> 00:15:35.180]   the alcohol world where we talk about seltzers or light beers being more comparable in an alcohol beverage
[00:15:35.180 --> 00:15:44.380]   to that traditional use of Kratom. Whereas we get to things like almost pure alcohol, Everclear, 190 proof,
[00:15:44.380 --> 00:15:50.540]   95% alcohol. Now you're talking about these isolate products. And we have products in the in the alcohol
[00:15:50.540 --> 00:15:57.740]   industry through that whole span. But we've classified all of them. We don't call them alcohol in general.
[00:15:57.740 --> 00:16:02.060]   We'll define them. Beer, wine. Beer, wine. Cider.
[00:16:02.700 --> 00:16:10.700]   Yeah. And it's the spirits and then into very fortified beverages. And so we don't have that
[00:16:10.700 --> 00:16:17.900]   delineation in the Kratom space. And so all Kratom products get dumped into a single bucket. And so
[00:16:17.900 --> 00:16:23.900]   whether or not it's a benign product or something that's highly, highly concentrated, and I shouldn't
[00:16:23.900 --> 00:16:31.340]   say benign, but, you know, something that is much more close to that traditional use that you're not gonna
[00:16:31.340 --> 00:16:39.260]   have a risk of getting a great exposure when you take some of it versus a shot that might be 15
[00:16:39.260 --> 00:16:44.540]   milliliters. And it tells you on the bottle, it's nine servings, but nobody reads that part and just
[00:16:44.540 --> 00:16:48.700]   downs the entire bottle. Is that what we're talking about when we talk about this little blue, little
[00:16:48.700 --> 00:16:54.540]   blue bottle? No, the little blue bottle is more... Actually is more similar in terms of what is dosed in
[00:16:54.540 --> 00:17:02.300]   there to a traditional exposure of a beverage. One bottle. One bottle. I say one bottle and forgive me for
[00:17:02.300 --> 00:17:11.100]   interrupting because about a year and a half ago, I ran into a friend and his assistant, she came running
[00:17:11.100 --> 00:17:17.740]   out and knowing what I do. She said, "Hey, do you know about this little blue bottle product?" And I said,
[00:17:17.740 --> 00:17:25.420]   "Yeah, I've seen it, not tried it. And why, what do you think?" And she said, "Well, I liked it because I
[00:17:25.420 --> 00:17:30.940]   drank one, but now I'm drinking six a day and I can't seem to whittle it back." Like when I went to three,
[00:17:31.660 --> 00:17:40.860]   I did not feel well, headaches, anxiety, not well. It was basically how she described it. And I said,
[00:17:40.860 --> 00:17:47.420]   "Well, sounds like either addictive or habit forming." And I don't know where she's at with that, but this
[00:17:47.420 --> 00:17:52.940]   seems very common. People start with one, not unlike nicotine pouches, start with three milligrams and
[00:17:52.940 --> 00:18:00.860]   they're up to six milligrams. And then pretty soon it's a tin a day or a canister a day. So one bottle of
[00:18:00.860 --> 00:18:07.820]   that of Kratom Kava that's comparable to the plant use? I think if I remember right, a bottle is two
[00:18:07.820 --> 00:18:14.940]   servings. So we've tested almost every single product in the marketplace and we've analyzed it for the
[00:18:14.940 --> 00:18:22.620]   content of alkaloids to see what's there and what they consider a serving. But if we only look at a
[00:18:22.620 --> 00:18:30.380]   serving, they're pretty much all equivalent. Again, it's what's in that bottle, right? Is it one serving,
[00:18:30.380 --> 00:18:37.420]   two servings, nine servings, 15 servings in a single bottle? So most people aren't going to look at it
[00:18:37.420 --> 00:18:43.820]   from the standpoint of, "Hey, I've got this bottle here," which is actually smaller than the blue bottle,
[00:18:43.820 --> 00:18:52.620]   but it's 10 times more servings, right? And so if you're used to consuming that blue bottle all at once,
[00:18:52.620 --> 00:18:59.020]   which is two servings, I think, then if you pick up one of those bottles that's 15 servings and you
[00:18:59.020 --> 00:19:07.900]   can serve the whole thing at once, you're getting a much greater exposure immediately. And it's in a much
[00:19:07.900 --> 00:19:16.860]   easier vehicle for our body to welcome those compounds in, if you will. So it becomes a very,
[00:19:16.860 --> 00:19:23.420]   very slippery slope, in my opinion, with these different products that are out there in the
[00:19:23.420 --> 00:19:30.780]   marketplace. And so if someone is not paying attention to what the actual serving is supposed
[00:19:30.780 --> 00:19:36.620]   to be, then this is where problems become. And the other thing I would add to that is
[00:19:37.740 --> 00:19:45.580]   that a lot of times, and I've seen this, I've stopped in, of all places, I stopped at a Murphy USA
[00:19:45.580 --> 00:19:53.020]   gas station, Walmart's gas station, and they had kratom energy shots right next to the five-hour energy
[00:19:53.020 --> 00:19:59.100]   shots. And so if you're in a hurry and you weren't even paying attention, you might accidentally grab
[00:19:59.100 --> 00:20:05.420]   something that you thought was a five-hour energy shot, right? And suddenly you, and I took, I normally
[00:20:05.420 --> 00:20:12.540]   take two of those and I do it right back, back and throw them right back. And so if you, if you get these
[00:20:12.540 --> 00:20:19.660]   and generally what we worry about is kids getting these, right? And getting these and then taking a shot,
[00:20:19.660 --> 00:20:26.460]   a whole bottle, which may be multiple servings, and they don't feel anything right away. And somebody told
[00:20:26.460 --> 00:20:30.620]   them you're going to get high from this, you, you can't believe it, but you'll get high from this
[00:20:30.620 --> 00:20:36.380]   thing you can buy in the gas station. And then they don't feel anything. And then suddenly they have
[00:20:36.380 --> 00:20:45.980]   another one, right? And then all of it gets absorbed and hits them harder, almost all at once. And you can
[00:20:45.980 --> 00:20:53.660]   think of it like if you sat down and you drank a light beer and you drank that 12-ounce beer in, in a
[00:20:53.660 --> 00:20:58.700]   short period of time, just you, you could really drink it fast. You're not going to get very much
[00:20:58.700 --> 00:21:04.380]   alcohol exposure because there's only 3.5% in that 12 ounces. But if you sit down and you do three
[00:21:04.380 --> 00:21:11.660]   shots of tequila in a row in that same timeframe, your body is getting exposed to significantly more
[00:21:11.660 --> 00:21:16.940]   alcohol in that timeframe. And that's what, that's what our concerns are around some of these products.
[00:21:16.940 --> 00:21:23.900]   And so when you look at the specific serving, yeah, they, they dial it in to say, yep, this is what
[00:21:23.900 --> 00:21:33.020]   is comparable to a traditional full glass of tea. But, but they're, they're very, very concentrated.
[00:21:33.020 --> 00:21:41.100]   And now, as I mentioned, you know, moving, moving outside of this space into semi-synthetics and products
[00:21:41.100 --> 00:21:47.020]   that are no longer cratom products are no longer traceable back to the plant material. They're
[00:21:47.020 --> 00:21:53.900]   actually semi-synthetically produced. That means they're chemically modified, um, into other things
[00:21:53.900 --> 00:22:01.260]   that they're calling in some cases, cratom product. Again, this is that trash can, or they're actually
[00:22:01.260 --> 00:22:09.740]   calling them cratom derived products. Two things that I'm taking from what you've said thus far is that
[00:22:09.740 --> 00:22:18.140]   anyone considering cratom products of any kind needs to carefully consider serving size.
[00:22:18.140 --> 00:22:23.100]   And it's, uh, interesting that those small bottles, and frankly, the packaging of most, uh, things is
[00:22:23.100 --> 00:22:29.340]   pretty small. And, uh, I don't think it's just my age. Uh, you need a compound microscope to, to read some
[00:22:29.340 --> 00:22:34.700]   of the, the print, like literally fine print has become so fine that, that, that I think it's below
[00:22:34.700 --> 00:22:41.980]   the, the threshold of a, of a, you know, a Air Force, um, fighter pilots, uh, high acuity vision.
[00:22:41.980 --> 00:22:42.460]   That 2015.
[00:22:42.460 --> 00:22:46.460]   So in all seriousness, you need to look at the serving size and, and know how many servings
[00:22:46.460 --> 00:22:47.420]   are in there. Absolutely.
[00:22:47.420 --> 00:22:55.180]   So check serving size. And the other thing is, uh, to look for cratom derived or cratom extracted
[00:22:55.180 --> 00:23:01.740]   versus actual cratom plant product, because while we're not recommending usage here, there are a
[00:23:01.740 --> 00:23:05.180]   number of people using these products. There are a number of people that are going to use these
[00:23:05.180 --> 00:23:09.020]   products. We just have to be honest about that. And I think it's very important to understand how
[00:23:09.020 --> 00:23:16.540]   to navigate this space. Cause as you've pointed out, it's not one thing, it's just not. And, um,
[00:23:16.540 --> 00:23:21.260]   maybe we just for the moment, let's step back in light of that. And let me just ask, you said earlier
[00:23:21.260 --> 00:23:26.140]   that when people use the plant at lower dosages, it's a bit of a stimulant, right? It might even
[00:23:26.140 --> 00:23:32.620]   have some aphrodisiac, um, qualities to it, which suggests to me, I'm not a medicinal chemist as you
[00:23:32.620 --> 00:23:40.620]   are, but suggests that there might be some dopaminergic, um, maybe some cholinergic, maybe some vasodilation
[00:23:40.620 --> 00:23:47.100]   activity given the aphrodisiac part, et cetera. Okay. Um, but then in higher doses, it starts to become
[00:23:47.100 --> 00:23:55.580]   more of a sedative. Yeah. When people take Kratom derivatives or these more manufactured or
[00:23:55.580 --> 00:24:00.380]   processed Kratom products in the United States, the small blue bottle, let's say one or two servings,
[00:24:00.380 --> 00:24:05.020]   or, um, the, the ones that are in the energy shot, let's say they take one or two servings,
[00:24:05.020 --> 00:24:09.500]   which would be basically a quarter of a sip of one of those little thimble size things.
[00:24:09.500 --> 00:24:15.500]   Yeah. Are they seeking the stimulant aphrodisiac effect? Or do you think that most, do we have any
[00:24:15.500 --> 00:24:20.300]   data rather as to whether or not users in the U.S. are really going for that kind of set sedative
[00:24:20.300 --> 00:24:24.060]   numbing out effect? Because those are two very different things. Very, very different. And,
[00:24:24.060 --> 00:24:30.380]   and I don't think we have good, strong, definitive data. So I will say that, um, with my colleague,
[00:24:30.380 --> 00:24:38.940]   Dr. Kirsten Smith at Johns Hopkins, um, and, and others on our team, we've done pretty extensive
[00:24:38.940 --> 00:24:47.100]   surveying of, of users. Um, these users, you know, volunteer themselves into the studies. So
[00:24:47.100 --> 00:24:52.060]   Dr. Kirsten Smith: I think we have to, we have to look at that from a standpoint of,
[00:24:52.060 --> 00:24:56.300]   you know, we're not, we're not just putting out random people on the street and asking them
[00:24:56.300 --> 00:25:03.260]   questions. These are people that choose to answer. Uh, but what we found in the largest study that we've
[00:25:03.260 --> 00:25:12.860]   done to date is most users are using it in a very responsible, um, and directed way where they're not
[00:25:12.860 --> 00:25:16.620]   using it to get this high or euphoria or, or sedative feel.
[00:25:16.620 --> 00:25:17.260]   Dr. Kirsten Smith: Really?
[00:25:17.260 --> 00:25:17.740]   Dr. Kirsten Smith: Really?
[00:25:17.740 --> 00:25:21.260]   Dr. Kirsten Smith: Okay. I want, could you repeat that? I, you said it very clearly,
[00:25:21.260 --> 00:25:23.100]   but I think the world needs to hear this. Dr. Kirsten Smith:
[00:25:23.100 --> 00:25:27.980]   The estimated number of users right now, we, we don't really have a good
[00:25:27.980 --> 00:25:34.380]   thumb on this. All right. So the most recent literature report was around 2 million,
