
[00:00:00.000 --> 00:00:02.600]   That is by design and it makes a huge difference.
[00:03:51.400 --> 00:03:54.400]   you are now at the mercy of everything coming towards you, being pushed towards you,
[00:03:54.400 --> 00:03:56.400]   and you're just going to get overwhelmed and stressed.
[00:03:56.400 --> 00:03:57.400]   So time management is important.
[00:03:57.400 --> 00:04:02.400]   We don't talk as much about stress management.
[00:04:02.400 --> 00:04:15.400]   Now, to me, stress management is where you figure out how to craft a professional life that keeps you within your ideal ranges or limits for various types of common stress.
[00:04:15.400 --> 00:04:28.400]   So in other words, you're saying this is a key element of how I'm going to plan out my vision of my ideal lifestyle is with the various types of stresses, the various things I do will generate.
[00:04:28.400 --> 00:04:37.400]   And I want to make sure that what I go for with my life, especially my career, keeps those various types of stresses within reasonable levels.
[00:04:37.400 --> 00:04:42.400]   Now, this has a huge impact on the quality of your life.
[00:04:42.400 --> 00:04:49.400]   Stresses past whatever your threshold is generates intense and immediate negative affects.
[00:04:49.400 --> 00:04:58.400]   So if we want to talk about just the subjective quality of your day to day life, staying within your stress thresholds is one of the most important things you can do.
[00:04:58.400 --> 00:04:59.400]   We often ignore this.
[00:04:59.400 --> 00:05:07.400]   We often focus on other goals, such as, you know, what you want your work to be, success, monetary goals, etc.
[00:05:07.400 --> 00:05:15.400]   Sometimes goals that aren't professional that still rise to stress levels, and that can wipe out any of the advantage you have from all the other engineering you're doing about your life.
[00:05:15.400 --> 00:05:19.400]   So I want to talk about how you manage stress in this deep dive.
[00:05:19.400 --> 00:05:22.400]   I have a three part approach to this.
[00:05:22.400 --> 00:05:23.400]   We have three parts.
[00:05:23.400 --> 00:05:24.400]   The outline of what I'm going to discuss.
[00:05:24.400 --> 00:05:29.400]   Part one, we're going to review the main categories of professional stress.
[00:05:29.400 --> 00:05:32.400]   Not all stress is created equal, so we need the right vocabulary.
[00:05:32.400 --> 00:05:41.400]   Two, I'm going to present the key question you should ask about the role of these types of stress in your life when you are doing lifestyle centric career planning.
[00:05:41.400 --> 00:05:49.400]   And three, I'm going to outline how to put those answers into action to actually change things or make decisions about your life going forward.
[00:05:49.400 --> 00:05:51.400]   So we've got three parts to this.
[00:05:51.400 --> 00:05:52.400]   All right. Part one.
[00:05:52.400 --> 00:05:56.400]   What are the main sources of stress, especially in the professional sphere?
[00:05:56.400 --> 00:05:58.400]   I have four.
[00:05:58.400 --> 00:06:00.400]   Number one is overload.
[00:06:00.400 --> 00:06:08.400]   So this is stress caused by having lots of things that you need to do and barely enough time or perhaps not enough time to actually get it done.
[00:06:08.400 --> 00:06:16.400]   This is the classic stress of a college student who realizes the paper is due tomorrow, but they also have a midterm and their lab report also needs to get done.
[00:06:16.400 --> 00:06:18.400]   I have all these things have to happen.
[00:06:18.400 --> 00:06:20.400]   I don't have that much time to do it.
[00:06:20.400 --> 00:06:23.400]   So we see this common in the professional role.
[00:06:23.400 --> 00:06:24.400]   I wrote down some examples here.
[00:06:24.400 --> 00:06:33.400]   So the classic business executive fighting fires, you know, you have six or seven different things going on and you're jumping back and forth on email, trying to try to take care of all these different types of issues.
[00:06:33.400 --> 00:06:42.400]   The freelancer that's navigating multiple client projects that are all supposed to be done around the same week and you're bouncing back and forth between these clients and trying to get the work done.
[00:06:42.400 --> 00:06:45.400]   Overload the stress caused by having too much to do.
[00:06:45.400 --> 00:06:49.400]   The second source of stress is expectations.
[00:06:49.400 --> 00:06:53.400]   So this is where you have very high expectations on something you need to deliver.
[00:06:53.400 --> 00:06:55.400]   The issue is not having enough time to do it.
[00:06:55.400 --> 00:06:58.400]   The issue is meeting those expectations.
[00:06:58.400 --> 00:07:01.400]   So this also can be an acute source of stress.
[00:07:01.400 --> 00:07:09.400]   One classic example of this would be just looking to my own life, an author needing to deliver a good book manuscript.
[00:07:09.400 --> 00:07:11.400]   I got this big advance.
[00:07:11.400 --> 00:07:13.400]   Now I owe this publisher a really good book.
[00:07:13.400 --> 00:07:15.400]   The expectations are high.
[00:07:15.400 --> 00:07:18.400]   A professor needing to deliver really good research.
[00:07:18.400 --> 00:07:22.400]   Like I got to get these papers published in top journals or I'm not going to get tenure.
[00:07:22.400 --> 00:07:24.400]   Think about the startup entrepreneur.
[00:07:24.400 --> 00:07:28.400]   I just took this seed investment from this prestigious venture capital firm.
[00:07:28.400 --> 00:07:29.400]   This startup has to make progress.
[00:07:29.400 --> 00:07:30.400]   I can't let this fail.
[00:07:30.400 --> 00:07:33.400]   They have these high expectations that this is going to be a successful company.
[00:07:33.400 --> 00:07:35.400]   So expectations are a source of stress.
[00:07:35.400 --> 00:07:37.400]   Third source, uncertainty.
[00:07:37.400 --> 00:07:41.400]   So facing the possibility of bad things happening.
[00:07:41.400 --> 00:07:46.400]   I think financial uncertainty is probably the most classic presentation of this source of stress.
[00:07:46.400 --> 00:07:50.400]   So look, I went out on my own to try to make this thing work.
[00:07:50.400 --> 00:07:51.400]   I quit my job.
[00:07:51.400 --> 00:07:54.400]   And you know, if this doesn't work, I don't know how to pay the mortgage.
[00:07:54.400 --> 00:07:56.400]   I don't know how to pay the heat bills.
[00:07:56.400 --> 00:08:02.400]   So the uncertainty of something could go wrong and that looming out there is a source of stress.
[00:08:02.400 --> 00:08:04.400]   The final one I want to mention is conflict.
[00:08:04.400 --> 00:08:09.400]   So that's having to deal with people that create conflict in your life.
[00:08:09.400 --> 00:08:12.400]   So this could be in person, like a toxic work environment.
[00:08:12.400 --> 00:08:14.400]   Just your boss, your colleagues.
[00:08:14.400 --> 00:08:20.400]   It's just fingers on a chalkboard, cortisol raising, stressfulness just to be around them.
[00:08:20.400 --> 00:08:22.400]   It can also be digital.
[00:08:22.400 --> 00:08:28.400]   Think about how many media personalities feel like they need to be engaging on Twitter all the time to build an audience,
[00:08:28.400 --> 00:08:37.400]   to promote what they're doing, but because of that, they're spending so much of their day in combat with other people from other tribes.
[00:08:37.400 --> 00:08:39.400]   That also could be a source of conflict stress.
[00:08:39.400 --> 00:08:41.400]   It really has driven a lot of people.
[00:08:41.400 --> 00:08:48.400]   We talked about this, if you remember, Jesse, when we had last year Jamie Kilstein on the podcast.
[00:08:48.400 --> 00:09:01.400]   He talked about the physiological stress of back when he was a sort of liberal podcast radio personality and was like constantly on Twitter trying to do combat on behalf of his tribe.
[00:09:01.400 --> 00:09:06.400]   And he described to us the physiological impact of that felt like you were in a war zone.
[00:09:06.400 --> 00:09:13.400]   Yeah. Remember that? He was like, I felt the same way you would feel if you were expecting at any moment someone to jump out of the shadows and start punching you.
[00:09:13.400 --> 00:09:15.400]   So that's a serious source of stress.
[00:09:15.400 --> 00:09:20.400]   All right. So we have four sources of stress, overload, expectations, uncertainty and conflict.
[00:09:20.400 --> 00:09:22.400]   Here's the key question.
[00:09:22.400 --> 00:09:28.400]   Here's the key question to ask about these types of stress for each.
[00:09:28.400 --> 00:09:35.400]   How much can you tolerate before it negatively affects you?
[00:09:35.400 --> 00:09:40.400]   So you want to figure out what's your threshold for each of these types of stress.
[00:09:40.400 --> 00:09:46.400]   So for most people, the conflict type of stress is one that people have very low threshold for.
[00:09:46.400 --> 00:09:48.400]   So we're going to we're going to take that as a given.
[00:09:48.400 --> 00:09:53.400]   There are like a few people that seem to thrive on that, but honestly, they don't really.
[00:09:53.400 --> 00:09:58.400]   They're completely wired out of their gourd.
[00:09:58.400 --> 00:10:01.400]   But some people are better at making it seem like they don't mind a combat.
[00:10:01.400 --> 00:10:03.400]   No one likes it. So that will just take as a given.
[00:10:03.400 --> 00:10:08.400]   If you're in a toxic work environment or you're doing combat on Twitter all day, people are very low thresholds for that.
[00:10:08.400 --> 00:10:13.400]   For the other three types of stress, there's a lot of variation in the population.
[00:10:13.400 --> 00:10:18.400]   Let's take me as a case study. I really dislike overload stress.
[00:10:18.400 --> 00:10:26.400]   If I feel like I have too much to do and not that much time to get it done, that is very uncomfortable for me.
[00:10:26.400 --> 00:10:30.400]   On the other hand, I don't mind expectation stress.
[00:10:30.400 --> 00:10:35.400]   You know, fine. You need me to deliver a great book. I could probably do it. Let's go for it.
[00:10:35.400 --> 00:10:38.400]   I have to get this research done to get tenure. I bet I could make it work.
[00:10:38.400 --> 00:10:44.400]   That doesn't cause a lot of stress for me. And then a moderate on uncertainty stress.
[00:10:44.400 --> 00:10:49.400]   So I'm not high, highly susceptible to that.
[00:10:49.400 --> 00:10:52.400]   But on the other hand, I'm not. Let's just go for it.
[00:10:52.400 --> 00:10:56.400]   You know, invest in this, try this, take a risk. I'm just kind of in the middle.
[00:10:56.400 --> 00:11:01.400]   Like, for example, I'm conservative with money in the sense that I'm pretty careful.
[00:11:01.400 --> 00:11:06.400]   Our family's pretty careful about let's keep our living expenses like always way below where they could be.
[00:11:06.400 --> 00:11:11.400]   But on the other hand, you know, I'm pretty clear eyed about risk and willing to invest in things.
[00:11:11.400 --> 00:11:15.400]   I remember, for example, investing in this office and building out a studio space.
[00:11:15.400 --> 00:11:22.400]   And this was before Jesse was here. I wasn't making enough money from the podcast to pay for this at the time.
[00:11:22.400 --> 00:11:24.400]   But I was like, you know, I bet they have a good shot of this happening.
[00:11:24.400 --> 00:11:28.400]   So I put aside, you know, put aside money for the lease payments for a year.
[00:11:28.400 --> 00:11:32.400]   If it doesn't work out, I could probably just, hey, was it would it be interesting for a year?
[00:11:32.400 --> 00:11:40.400]   I'm OK with uncertainty. I'm not a wildly investing in things type of person, but it doesn't stress me out too much.
[00:11:40.400 --> 00:11:46.400]   A lot of type A types are different. A lot of type A types I know are they love overload.
[00:11:46.400 --> 00:11:53.400]   Like that's fine. They don't mind overload stress. In fact, they embrace that overload stress because it is something and this is common to type A type personalities.
[00:11:53.400 --> 00:11:59.400]   It's something they know they can succeed in by just investing a lot of energy, by just grinding.
[00:11:59.400 --> 00:12:05.400]   OK, I take a lot on my plate and have to run around to put out these fires. If I just work long hours, I will get this done.
[00:12:05.400 --> 00:12:10.400]   So it's like a source of, you know, feeling like accomplished, but they're sure they can do it.
[00:12:10.400 --> 00:12:18.400]   Whereas the same type A's often really dislike expectation stress because it's not something they can just for sure grind their way to a success.
[00:12:18.400 --> 00:12:25.400]   So if I say, yeah, take on a bunch of stuff and stay up late and be on Zoom and email all the time, you're a type A type.
[00:12:25.400 --> 00:12:28.400]   You can do that. You know, that'll work as long as I just keep working, stay up, it'll get done.
[00:12:28.400 --> 00:12:32.400]   Or if I say, write this book and it has to be successful. That's scary.
[00:12:32.400 --> 00:12:37.400]   Because you can't just I'll grind and then I'll be sure I have a book. It's it's more uncertain.
[00:12:37.400 --> 00:12:42.400]   So different people have different stress levels, different tolerances to these different stress types.
[00:12:42.400 --> 00:12:49.400]   Let's put it that way. So this brings us to the third part of stress management, which is acting on your answer to those questions.
[00:12:49.400 --> 00:12:57.400]   You should let your answers to those questions heavily influence your lifestyle centric career planning.
[00:12:57.400 --> 00:13:03.400]   We often do not use our self-assessments of stress tolerances when thinking about our vision of a life well live, our vision of the deep life.
[00:13:03.400 --> 00:13:08.400]   And this can get you into trouble. You can carefully construct a lot of aspects of your life.
[00:13:08.400 --> 00:13:16.400]   But if you get there and end up in a situation where you're consistently jumping beyond your comfort threshold on some of these stress categories,
[00:13:16.400 --> 00:13:26.400]   it's all basically moot because that will be such a negative source, such a negative subjective affect that all the other advantages you've just engineered are basically wasted.
[00:13:26.400 --> 00:13:36.400]   So you really have to keep your ideal stress levels in mind as a major factor in the vision you construct of the lifestyle that you're trying to pursue.
[00:13:36.400 --> 00:13:45.400]   So, again, let me just use me as a quick example. I think about this heavily. I've thought about this heavily since I was a grad student, if not before.
[00:13:45.400 --> 00:13:55.400]   My wife and I do a lot of planning of our vision for our family with stress management of these different types of stresses at the very top of how we think about things.
[00:13:55.400 --> 00:14:03.400]   And this is why, for example, it shouldn't be a surprise, given what I just told you about what I what stresses I mind, which ones I don't,
[00:14:03.400 --> 00:14:13.400]   that I have two highly autonomous jobs that are huge on expectation stress, but make it possible for you to be very minimal on overload stress.
[00:14:13.400 --> 00:14:21.400]   I'm a professor and I'm a writer. Both of those are jobs that have high expectation stress.
[00:14:21.400 --> 00:14:28.400]   Think about professorship at a R1 institution like Georgetown. You have to publish papers and a lot of papers in top places.
[00:14:28.400 --> 00:14:34.400]   It's very competitive. Most papers get rejected, so they have to be great. If you don't do that, you get you lose your job. That's tenure.
[00:14:34.400 --> 00:14:40.400]   Think about writing. We're going to give you this money in advance. You better go sell copies of this book.
[00:14:40.400 --> 00:14:44.400]   And if you don't, we're going to stop giving you money for books in the future.
[00:14:44.400 --> 00:14:49.400]   Just go away for a year and come back with something that's worth this money that you can get hundreds of thousands of people to buy.
[00:14:49.400 --> 00:14:56.400]   These are super high expectation type endeavors. Perfect for me. I'll get up for that every day of the week.
[00:14:56.400 --> 00:15:01.400]   On the same time, because there's so much autonomy in those two jobs, if you're careful, and you know I'm very careful,
[00:15:01.400 --> 00:15:06.400]   I'm very careful with my time management. I'm very careful as I think about workload and my systems.
[00:15:06.400 --> 00:15:12.400]   You can really reduce, if you're careful, overload stress in these positions. And I put a lot of work to do that.
[00:15:12.400 --> 00:15:17.400]   So I only have very few periods in a typical year where I have an overload of things to do.
[00:15:17.400 --> 00:15:22.400]   Maybe if I'm doing book publicity, but that's only once every two or three years for just a month or so.
[00:15:22.400 --> 00:15:30.400]   And then occasionally in academia, typically it has to do with a couple of service things will maybe fall together and there'll be a busy month.
[00:15:30.400 --> 00:15:36.400]   But otherwise, I have a lot of control if I'm careful. That is by design and it makes a huge difference.
[00:15:36.400 --> 00:15:46.400]   If I did not care about my particular tolerances to particular stresses, it would be so easy for me to fall into a place where I have overload stress all the time.
[00:15:46.400 --> 00:15:52.400]   It's very easy as a professor, if you're not very careful about crafting your work and your obligation, your systems to fall into that.
[00:15:52.400 --> 00:15:58.400]   It's very easy as a writer to allow like what we're doing here to turn into a huge source of obligations.
[00:15:58.400 --> 00:16:04.400]   Jesse knows this. I keep our operations here in my media company really small.
[00:16:04.400 --> 00:16:12.400]   You know, we do the podcast. That's basically it. We have this down to a science. It has a very constrained footprint.
[00:16:12.400 --> 00:16:21.400]   We know the expectations. I resist like so many other people I know in similar situations in writing from building out a staff of 10 people and having to.
[00:16:21.400 --> 00:16:29.400]   That is a source of overload stress. I think for type A types, that's great because they're shifting some of their attention to overload stress away from the expectations of writing books.
[00:16:29.400 --> 00:16:37.400]   I would hate that. So all I'm trying to say here is different people react differently to these stress types.
[00:16:37.400 --> 00:16:53.400]   Know how you react. Plan your life accordingly. There are few decisions you are going to make that will have more of an impact on just the daily experience, the positivity or negativity of your daily experience going forward.
[00:16:53.400 --> 00:17:01.400]   So stress management, put that into your toolbox when you're thinking about crafting a deep lifestyle.
[00:17:01.400 --> 00:17:07.400]   We don't talk about it enough, but we should. It matters. Do you put any of that in your values plan?
[00:17:07.400 --> 00:17:16.400]   That's a good question. We actually have a question later in the show where someone is asking me about how I structure my values plan and I have it with me.
[00:17:16.400 --> 00:17:21.400]   So I'm going to load it up later in the show. We're going to I'm not going to read in detail. I'm going to go through exactly how I have it structured.
[00:17:21.400 --> 00:17:33.400]   So I just looked at it in prep for the show. It's not in there where this is reflected in my core systems is actually in my strategic plan.
[00:17:33.400 --> 00:17:45.400]   So quarterly plan or I call it strategic plan. The professional, my professional strategic plan has and maybe I should load this up. Let me grab my computer here.
[00:17:45.400 --> 00:17:51.400]   All right. So for those who are listening, I'm grabbing I'm grabbing my computer because I want to see exactly how I have this.
[00:17:51.400 --> 00:18:00.400]   So Jesse is asking me and I think it's a good question. Where in my systems do I have any record of my ideal stress levels that I can use in planning?
[00:18:00.400 --> 00:18:10.400]   So I'm going now I'm in my core directory here. I'm going to my quarterly or strategic plan for work. At the top of that, I have vision.
[00:18:10.400 --> 00:18:21.400]   So I have a section called vision. And it has one, two, three, four, five elements of my general vision for where I want my career to be.
[00:18:21.400 --> 00:18:28.400]   So this is this is not a specific plan. It's kind of at the top of this planning document, but it's much more bigger picture than I'm working on this this quarter.
[00:18:28.400 --> 00:18:35.400]   So, you know, this is a quarterly plan. But I have this big picture vision at the top of this. I remember writing this about two years ago.
[00:18:35.400 --> 00:18:43.400]   In this vision, I have notes that you could think of as stress management notes.
[00:18:43.400 --> 00:18:49.400]   So so in particular, I have a section in this vision labeled autonomy.
[00:18:49.400 --> 00:18:59.400]   I get pretty specific about like what I want my workload to be like, what I want things to be like in my academic job, teaching load and service where I talk about time affluence.
[00:18:59.400 --> 00:19:09.400]   I actually have time affluence highlighted in this. And I talk about my my deep to shallow ratio, working on really important things, remarkable settings.
[00:19:09.400 --> 00:19:21.400]   So I have a vision as part of this vision of my work. I have notes that captures what I want that work to be like from a stress aspect, like how much work I'm doing, when I'm doing that work, the rhythm of my work.
[00:19:21.400 --> 00:19:26.400]   So that's where I have this captured, not in my values plan, but actually in my strategic plan for my job.
[00:19:26.400 --> 00:19:35.400]   The idea is that I see this every time I update my strategic plan each semester. And so I keep this in mind as I'm moving forward.
[00:19:35.400 --> 00:19:44.400]   So then say you have a week where your stress levels are high. How would you note that so that you could change behavior in the future?
[00:19:44.400 --> 00:19:54.400]   Yeah, I get real. I don't. It's really demonstrable. If I have a week, it's above my my my stress threshold. My wife notes it right away.
[00:19:54.400 --> 00:20:01.400]   I note it right away and I will almost always react by saying I need to yin yang balance this out.
[00:20:01.400 --> 00:20:06.400]   And so I'll usually go forward like, OK, this is a really stressful period. I'll go to the next period that's still somewhat unscheduled.
[00:20:06.400 --> 00:20:14.400]   And I'll I'll usually go through and like aggressively claim and protect time. I'll say I'm going to balance this out with an unusually light period as soon as I can.
[00:20:14.400 --> 00:20:22.400]   And I'll do this on multiple scales. So if I have a really busy day, maybe we have, you know, whatever I'm doing an event or we have a visitor on campus.
[00:20:22.400 --> 00:20:30.400]   I'll try to take a day later in the week and under schedule it. If I have a busy month, I'll try to make the next month a lot less full.
[00:20:30.400 --> 00:20:39.400]   But I also do this at the seasonal level. You know, it was actually stress management that led me to stop taking summer salary from my grants for the summer.
[00:20:39.400 --> 00:20:45.400]   So I really can take the summer essentially off from a lot of my Georgetown obligations.
[00:20:45.400 --> 00:20:49.400]   In theory, Georgetown pays me 10 months a year in the summer. I'm on my own.
[00:20:49.400 --> 00:20:54.400]   There's a financial investment there because I have to pay my own salary those two months.
[00:20:54.400 --> 00:21:00.400]   But. When you care about stress management, it's like, oh, that's worth it if I can afford it, which I can.
[00:21:00.400 --> 00:21:07.400]   Oh, that's that's a great investment, because those two months of having huge flexibility can really offset other more stressful parts.
[00:21:07.400 --> 00:21:17.400]   It's why I'm worried, for example, about this upcoming summer. I have a fellowship at Dartmouth where I'll be living up there with my family and teaching a course and doing a bunch of stuff.
[00:21:17.400 --> 00:21:22.400]   That's going to be really cool, but I usually completely take my summers off.
[00:21:22.400 --> 00:21:34.400]   So it's going to be interesting to see what is the impact of me to go from a normal semester at Georgetown to basically a summer semester back into a normal semester the next fall at Georgetown, followed by a semester with a book launch.
[00:21:34.400 --> 00:21:44.400]   So we'll see. We'll see how that goes. So, yeah, I do try to balance out when I do a busy periods, overload periods, balance it out with periods of under scheduling.
[00:21:44.400 --> 00:21:57.400]   So really reducing that stress to minimal levels. All right, well, before we get into our questions, I want to talk about a new sponsor of this show.
[00:21:57.400 --> 00:22:12.400]   Did you hear that sound? That is the sound of a Shopify sale. And for so many online business entrepreneurs, that sound is music to their ears.
[00:22:12.400 --> 00:22:30.400]   So if you haven't heard about Shopify, it's a service that makes it simple to sell to anyone from anywhere online, whether you're selling planners or let's say, what else would we potentially sell one day, Jesse?
[00:22:30.400 --> 00:22:44.400]   Shirts that say, I don't know what slogan we would have on shirts. If we had merch, I don't know what our slogan, our slogan would be. Yeah. I'd rather be deep working. I'd rather be deep working than talking to you. That'd be a good shirt.
[00:22:44.400 --> 00:22:55.400]   So if you want to sell a, if we decide, you know, we're going to sell a, I'd rather be deep working than talking to you or a planner online, Shopify would be where we would do it.
[00:22:55.400 --> 00:23:07.400]   Shopify is a platform that simplifies commerce for millions of businesses worldwide. They allow you to customize your online store to your brand, discover new customers and build relationships that will keep them coming back.
[00:23:07.400 --> 00:23:15.400]   They cover all sales channels to successfully grow your business from in-person POS systems to an all-in-one e-commerce platform.
[00:23:15.400 --> 00:23:27.400]   So we could sell our shirts in person with Shopify at the vegan soup restaurant downstairs. We'll see if they'll give us a kiosk down there. Even across social media platforms like TikTok, Facebook, and Instagram.
[00:23:27.400 --> 00:23:39.400]   I don't know if it would be ironic or like a great idea to sell. I'd rather be deep working shirts on TikTok. Right. Because like, it's the opposite of what that shirt is asking for, but that might actually, I think, be a great place.
[00:23:39.400 --> 00:23:50.400]   A great place to sell it because exactly the people like, you know what, this is what I need. They also have 24/7 support and free on-demand business courses. It's here to help you succeed every step of the way.
[00:23:50.400 --> 00:23:56.400]   It's how every minute new sellers around the world make their first sale with Shopify. And you can too.
[00:23:56.400 --> 00:24:07.400]   You have probably shopped at a lot of Shopify stores and just don't realize it. Anytime you've shopped at a store that's not Amazon and you're like, this is great that it's an individual site, but the experience is super easy.
[00:24:07.400 --> 00:24:15.400]   They're probably using Shopify. So it allows all of the rest of us that aren't like a giant company to have really great e-commerce solutions.
[00:24:15.400 --> 00:24:21.400]   So when we sell our shirts, Shopify has got to be the way we are going to do it.
[00:24:21.400 --> 00:24:28.400]   So when you're ready to take your idea to the world, do it with Shopify, the commerce platform powering millions of businesses down the street and around the globe.
[00:24:28.400 --> 00:24:37.400]   Now it's your turn to try Shopify for free and start selling anywhere. Sign up for a free trial at Shopify.com/deep.
[00:24:37.400 --> 00:24:46.400]   This is important. Keep that all lowercase. Deep has to be lowercase for them to know that you came from us and to get that free trial.
[00:24:46.400 --> 00:24:54.400]   So go to Shopify.com/deep to start selling online today. Shopify.com/deep.
[00:24:54.400 --> 00:25:00.400]   Another new sponsor, newish sponsor that I'm excited about is Masterclass.
[00:25:00.400 --> 00:25:10.400]   So with Masterclass, you can learn from the world's best artists, icons, and leaders anytime, anywhere, and at your own pace.
[00:25:10.400 --> 00:25:20.400]   They have over 180 classes from a range of world-class instructors. The things you've always wanted to do is closer than you think.
[00:25:20.400 --> 00:25:31.400]   I'm a longtime Masterclass subscriber. I went down a film and cinema rabbit hole with Masterclass. Longtime listeners know that's an interest of mine.
[00:25:31.400 --> 00:25:41.400]   So I did Aaron Sorkin's Masterclass on screenwriting. I did Ron Howard's Masterclass on directing.
[00:25:41.400 --> 00:25:56.400]   First of all, the Ron Howard Masterclass was beautiful. They built this giant, I'm talking 15 feet tall, 30 feet long, sort of curved giant screen that Ron was sitting in front of.
